"source_id","file_id","period","time_remaining","seconds_elapsed","team","player_name","player_number","trip_size","made","missed","trip_result","first_attempt_made","margin_before","clutch","trip_context"
"2021-22","12546",1,149,451,"NC State","Jada Boyd",5,1,1,0,"1/1",1,-6,0,"and_one"
"2021-22","12546",1,57,543,"Maryland","Ashley Owusu",15,1,1,0,"1/1",1,7,0,"and_one"
"2021-22","12546",2,410,790,"Maryland","Angel Reese",10,2,1,1,"1/2",0,14,0,""
"2021-22","12546",2,14,1186,"Maryland","Shyanne Sellers",0,2,0,2,"0/2",0,20,0,""
"2021-22","12546",3,507,1293,"Maryland","Ashley Owusu",15,2,2,0,"2/2",1,22,0,""
"2021-22","12546",3,457,1343,"NC State","Elissa Cunane",33,2,2,0,"2/2",1,-22,0,""
"2021-22","12546",3,385,1415,"Maryland","Ashley Owusu",15,1,1,0,"1/1",1,20,0,"and_one"
"2021-22","12546",3,304,1496,"NC State","Kayla Jones",25,1,0,1,"0/1",0,-19,0,"and_one"
"2021-22","12546",4,389,2011,"Maryland","Angel Reese",10,2,2,0,"2/2",1,21,0,""
"2021-22","12546",4,343,2057,"Maryland","Angel Reese",10,1,1,0,"1/1",1,17,0,"and_one"
"2021-22","12546",4,282,2118,"Maryland","Angel Reese",10,2,1,1,"1/2",0,16,0,""
"2021-22","12546",4,173,2227,"NC State","Elissa Cunane",33,2,2,0,"2/2",1,-17,0,""
"2021-22","12546",4,74,2326,"NC State","Raina Perez",2,2,1,1,"1/2",0,-17,0,""
"2021-22","12547",1,170,430,"Maryland","Angel Reese",10,2,0,2,"0/2",0,-1,0,""
"2021-22","12547",2,384,816,"Stanford","Haley Jones",30,2,1,1,"1/2",0,12,0,""
"2021-22","12547",2,176,1024,"Stanford","Haley Jones",30,2,1,1,"1/2",0,13,0,""
"2021-22","12547",2,157,1043,"Stanford","Lexie Hull",12,2,1,1,"1/2",0,14,0,""
"2021-22","12547",2,129,1071,"Stanford","Cameron Brink",22,1,1,0,"1/1",1,15,0,"other"
"2021-22","12547",2,121,1079,"Stanford","Cameron Brink",22,1,1,0,"1/1",1,16,0,"other"
"2021-22","12547",2,42,1158,"Stanford","Francesca Belibi",5,2,1,1,"1/2",1,19,0,""
"2021-22","12547",2,8,1192,"Stanford","Haley Jones",30,2,2,0,"2/2",1,20,0,""
"2021-22","12547",3,519,1281,"Maryland","Angel Reese",10,2,1,1,"1/2",0,-20,0,""
"2021-22","12547",3,487,1313,"Maryland","Ashley Owusu",15,2,2,0,"2/2",1,-21,0,""
"2021-22","12547",3,477,1323,"Stanford","Francesca Belibi",5,2,2,0,"2/2",1,19,0,""
"2021-22","12547",3,363,1437,"Stanford","Haley Jones",30,1,1,0,"1/1",1,25,0,"and_one"
"2021-22","12547",3,177,1623,"Maryland","Mimi Collins",2,2,2,0,"2/2",1,-29,0,""
"2021-22","12547",3,54,1746,"Maryland","Chloe Bibby",55,2,2,0,"2/2",1,-27,0,""
"2021-22","12547",3,22,1778,"Maryland","Chloe Bibby",55,2,1,1,"1/2",1,-28,0,""
"2021-22","12547",4,502,1898,"Maryland","Angel Reese",10,2,1,1,"1/2",0,-27,0,""
"2021-22","12547",4,473,1927,"Maryland","Ashley Owusu",15,2,2,0,"2/2",1,-26,0,""
"2021-22","12547",4,442,1958,"Stanford","Francesca Belibi",5,2,2,0,"2/2",1,22,0,""
"2021-22","12547",4,371,2029,"Maryland","Ashley Owusu",15,2,2,0,"2/2",1,-24,0,""
