"source_id","file_id","period","time_remaining","seconds_elapsed","team","player_name","player_number","foul_type","player_foul_count","team_fouls_in_period","bonus_active","margin_at_foul"
"2021-22","12546",1,556,44,"Maryland","Shyanne Sellers",0,"personal",1,1,0,0
"2021-22","12546",1,502,98,"Maryland","Angel Reese",10,"personal",1,2,0,-3
"2021-22","12546",1,459,141,"NC State","Kayla Jones",25,"personal",1,1,0,1
"2021-22","12546",1,381,219,"NC State","Kai Crutchfield",3,"personal",1,2,0,-1
"2021-22","12546",1,299,301,"NC State","Kai Crutchfield",3,"personal",2,3,0,-6
"2021-22","12546",1,167,433,"NC State","Madison Hayes",21,"personal",1,4,0,-4
"2021-22","12546",1,149,451,"Maryland","Mimi Collins",2,"personal",1,3,0,6
"2021-22","12546",1,57,543,"NC State","Diamond Johnson",0,"personal",1,5,1,-7
"2021-22","12546",2,410,790,"NC State","Camille Hobby",41,"personal",1,1,0,-14
"2021-22","12546",2,371,829,"Maryland","Chloe Bibby",55,"personal",1,1,0,15
"2021-22","12546",2,321,879,"Maryland","Ashley Owusu",15,"personal",1,2,0,17
"2021-22","12546",2,14,1186,"NC State","Elissa Cunane",33,"personal",1,2,0,-20
"2021-22","12546",3,528,1272,"Maryland","Ashley Owusu",15,"personal",2,1,0,22
"2021-22","12546",3,507,1293,"NC State","Kai Crutchfield",3,"personal",3,1,0,-22
"2021-22","12546",3,475,1325,"Maryland","Angel Reese",10,"personal",2,2,0,22
"2021-22","12546",3,457,1343,"Maryland","Angel Reese",10,"personal",3,3,0,22
"2021-22","12546",3,385,1415,"NC State","Kayla Jones",25,"personal",2,2,0,-20
"2021-22","12546",3,340,1460,"NC State","Diamond Johnson",0,"personal",2,3,0,-19
"2021-22","12546",3,304,1496,"Maryland","Shyanne Sellers",0,"personal",2,4,0,19
"2021-22","12546",3,108,1692,"NC State","Jakia Brown-Turner",11,"personal",1,4,0,-19
"2021-22","12546",4,553,1847,"NC State","Camille Hobby",41,"personal",2,1,0,-24
"2021-22","12546",4,389,2011,"NC State","Camille Hobby",41,"personal",3,2,0,-21
"2021-22","12546",4,343,2057,"NC State","Camille Hobby",41,"personal",4,3,0,-17
"2021-22","12546",4,286,2114,"NC State","Jakia Brown-Turner",11,"personal",2,4,0,-16
"2021-22","12546",4,282,2118,"NC State","Jakia Brown-Turner",11,"personal",3,5,1,-16
"2021-22","12546",4,282,2118,"Maryland","Chloe Bibby",55,"personal",2,1,0,15
"2021-22","12546",4,255,2145,"Maryland","Mimi Collins",2,"personal",2,2,0,15
"2021-22","12546",4,185,2215,"Maryland","Ashley Owusu",15,"personal",3,3,0,17
"2021-22","12546",4,173,2227,"Maryland","Taisiya Kozlova",14,"personal",1,4,0,17
"2021-22","12546",4,141,2259,"Maryland","Mimi Collins",2,"personal",3,5,1,17
"2021-22","12546",4,74,2326,"Maryland","Shyanne Sellers",0,"personal",3,6,1,17
"2021-22","12547",1,560,40,"Maryland","Angel Reese",10,"personal",1,1,0,3
"2021-22","12547",1,292,308,"Maryland","Ashley Owusu",15,"personal",1,2,0,0
"2021-22","12547",1,180,420,"Stanford","Kiki Iriafen",44,"personal",1,1,0,1
"2021-22","12547",2,426,774,"Stanford","Kiki Iriafen",44,"personal",2,1,0,10
"2021-22","12547",2,384,816,"Maryland","Taisiya Kozlova",14,"personal",1,1,0,-12
"2021-22","12547",2,316,884,"Maryland","Ashley Owusu",15,"personal",2,2,0,-15
"2021-22","12547",2,223,977,"Stanford","Lexie Hull",12,"personal",1,2,0,12
"2021-22","12547",2,176,1024,"Maryland","Ashley Owusu",15,"personal",3,3,0,-13
"2021-22","12547",2,176,1024,"Maryland","Ashley Owusu",15,"technical","",3,0,-13
"2021-22","12547",2,157,1043,"Maryland","Chloe Bibby",55,"personal",1,4,0,-14
"2021-22","12547",2,156,1044,"Maryland","Angel Reese",10,"personal",2,5,1,-15
"2021-22","12547",2,54,1146,"Stanford","Cameron Brink",22,"personal",1,3,0,19
"2021-22","12547",2,42,1158,"Maryland","Angel Reese",10,"personal",3,6,1,-19
"2021-22","12547",2,8,1192,"Maryland","Shyanne Sellers",0,"personal",1,7,1,-20
"2021-22","12547",3,519,1281,"Stanford","Francesca Belibi",5,"personal",1,1,0,20
"2021-22","12547",3,487,1313,"Stanford","Hannah Jump",33,"personal",1,2,0,21
"2021-22","12547",3,477,1323,"Maryland","Angel Reese",10,"personal",4,1,0,-19
"2021-22","12547",3,363,1437,"Maryland","Mimi Collins",2,"personal",1,2,0,-25
"2021-22","12547",3,190,1610,"Stanford","Hannah Jump",33,"personal",2,3,0,29
"2021-22","12547",3,177,1623,"Stanford","Francesca Belibi",5,"personal",2,4,0,29
"2021-22","12547",3,54,1746,"Stanford","Lexie Hull",12,"personal",2,5,1,27
"2021-22","12547",3,22,1778,"Stanford","Lexie Hull",12,"personal",3,6,1,28
"2021-22","12547",4,502,1898,"Stanford","Francesca Belibi",5,"personal",3,1,0,27
"2021-22","12547",4,473,1927,"Stanford","Agnes Emma-Nnopu",2,"personal",1,2,0,26
"2021-22","12547",4,454,1946,"Maryland","Angel Reese",10,"personal",5,1,0,-22
"2021-22","12547",4,442,1958,"Maryland","Shyanne Sellers",0,"personal",2,2,0,-22
"2021-22","12547",4,433,1967,"Stanford","Agnes Emma-Nnopu",2,"personal",2,3,0,24
"2021-22","12547",4,405,1995,"Maryland","Shyanne Sellers",0,"personal",3,3,0,-24
"2021-22","12547",4,371,2029,"Stanford","Haley Jones",30,"personal",1,4,0,24
"2021-22","12547",4,279,2121,"Maryland","Mimi Collins",2,"personal",2,4,0,-26
"2021-22","12547",4,238,2162,"Stanford","Kiki Iriafen",44,"personal",3,5,1,28
"2021-22","12547",4,223,2177,"Maryland","Shyanne Sellers",0,"personal",4,5,1,-26
"2021-22","12547",4,209,2191,"Stanford","Jordan Hamilton",14,"personal",1,6,1,27
