"source_id","file_id","team","lineup","num_players","start_seconds","end_seconds","duration","pts_for","pts_against","plus_minus"
"2021-22","12546","Maryland","Angel Reese|Chloe Bibby|Mimi Collins|Shyanne Sellers|Taisiya Kozlova",5,2215,2307,92,2,2,0
"2021-22","12546","NC State","Diamond Johnson|Elissa Cunane|Jakia Brown-Turner|Kayla Jones|Raina Perez",5,2186,2309,123,2,4,-2
"2021-22","12546","NC State","Elissa Cunane|Jakia Brown-Turner|Kai Crutchfield|Kayla Jones|Raina Perez",5,2309,2326,17,0,1,-1
"2021-22","12546","NC State","Camille Hobby|Jessica Timmons|Kai Crutchfield|Madison Hayes|Raina Perez",5,2326,2365,39,0,0,0
"2021-22","12546","NC State","Camille Hobby|Genesis Bryant|Jessica Timmons|Kai Crutchfield|Madison Hayes",5,2365,2400,35,0,0,0
"2021-22","12546","Maryland","Chloe Bibby|Emma Chardon|Mimi Collins|Shyanne Sellers|Taisiya Kozlova",5,2307,2400,93,1,0,1
"2021-22","12547","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Mimi Collins|Shyanne Sellers",5,0,40,40,3,0,3
"2021-22","12547","Maryland","Ashley Owusu|Chloe Bibby|Mimi Collins|Shyanne Sellers|Taisiya Kozlova",5,40,308,268,6,9,-3
"2021-22","12547","Stanford","Francesca Belibi|Haley Jones|Hannah Jump|Lacie Hull|Lexie Hull",5,0,308,308,9,9,0
"2021-22","12547","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Mimi Collins|Shyanne Sellers",5,308,409,101,2,3,-1
"2021-22","12547","Stanford","Haley Jones|Hannah Jump|Jordan Hamilton|Lacie Hull|Lexie Hull",5,308,409,101,3,2,1
"2021-22","12547","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Mimi Collins|Taisiya Kozlova",5,409,410,1,0,0,0
"2021-22","12547","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Mimi Collins|Shyanne Sellers",5,410,457,47,2,0,2
"2021-22","12547","Stanford","Francesca Belibi|Haley Jones|Kiki Iriafen|Lacie Hull|Lexie Hull",5,409,457,48,0,2,-2
"2021-22","12547","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Mimi Collins|Taisiya Kozlova",5,457,462,5,0,0,0
"2021-22","12547","Stanford","Haley Jones|Hannah Jump|Jordan Hamilton|Lacie Hull|Lexie Hull",5,457,462,5,0,0,0
"2021-22","12547","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Mimi Collins|Shyanne Sellers",5,462,601,139,2,10,-8
"2021-22","12547","Stanford","Francesca Belibi|Haley Jones|Hannah Jump|Lacie Hull|Lexie Hull",5,462,601,139,10,2,8
"2021-22","12547","Stanford","Haley Jones|Hannah Jump|Kiki Iriafen|Lacie Hull|Lexie Hull",5,601,729,128,3,2,1
"2021-22","12547","Stanford","Anna Wilson|Haley Jones|Hannah Jump|Kiki Iriafen|Lexie Hull",5,729,774,45,2,0,2
"2021-22","12547","Maryland","Ashley Owusu|Chloe Bibby|Emma Chardon|Mimi Collins|Shyanne Sellers",5,601,790,189,2,7,-5
"2021-22","12547","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Shyanne Sellers|Taisiya Kozlova",5,790,816,26,0,0,0
"2021-22","12547","Stanford","Anna Wilson|Francesca Belibi|Haley Jones|Hannah Jump|Lexie Hull",5,774,977,203,7,5,2
"2021-22","12547","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Mimi Collins|Shyanne Sellers",5,816,1024,208,7,9,-2
"2021-22","12547","Stanford","Anna Wilson|Cameron Brink|Haley Jones|Hannah Jump|Lexie Hull",5,977,1024,47,4,2,2
"2021-22","12547","Stanford","Cameron Brink|Haley Jones|Hannah Jump|Lacie Hull|Lexie Hull",5,1024,1146,122,5,0,5
"2021-22","12547","Maryland","Angel Reese|Chloe Bibby|Mimi Collins|Shyanne Sellers|Taisiya Kozlova",5,1024,1158,134,0,5,-5
"2021-22","12547","Stanford","Francesca Belibi|Haley Jones|Hannah Jump|Lacie Hull|Lexie Hull",5,1146,1192,46,3,0,3
"2021-22","12547","Maryland","Chloe Bibby|Emma Chardon|Mimi Collins|Shyanne Sellers|Taisiya Kozlova",5,1158,1200,42,0,3,-3
"2021-22","12547","Stanford","Anna Wilson|Francesca Belibi|Haley Jones|Hannah Jump|Lexie Hull",5,1192,1200,8,0,0,0
"2021-22","12547","Stanford","Francesca Belibi|Haley Jones|Hannah Jump|Lacie Hull|Lexie Hull",5,1200,1323,123,6,7,-1
"2021-22","12547","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Mimi Collins|Shyanne Sellers",5,1200,1327,127,7,6,1
"2021-22","12547","Stanford","Cameron Brink|Haley Jones|Hannah Jump|Lacie Hull|Lexie Hull",5,1323,1489,166,12,2,10
"2021-22","12547","Stanford","Cameron Brink|Haley Jones|Hannah Jump|Jana Van Gytenbeek|Lexie Hull",5,1489,1570,81,3,3,0
"2021-22","12547","Stanford","Francesca Belibi|Haley Jones|Hannah Jump|Jana Van Gytenbeek|Lexie Hull",5,1570,1778,208,8,11,-3
"2021-22","12547","Maryland","Ashley Owusu|Chloe Bibby|Mimi Collins|Shyanne Sellers|Taisiya Kozlova",5,1327,1801,474,17,23,-6
"2021-22","12547","Stanford","Agnes Emma-Nnopu|Francesca Belibi|Haley Jones|Hannah Jump|Jana Van Gytenbeek",5,1778,1801,23,0,1,-1
"2021-22","12547","Stanford","Agnes Emma-Nnopu|Brooke Demetre|Francesca Belibi|Hannah Jump|Jana Van Gytenbeek",5,1801,1899,98,0,1,-1
"2021-22","12547","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Mimi Collins|Shyanne Sellers",5,1801,1946,145,5,0,5
"2021-22","12547","Stanford","Agnes Emma-Nnopu|Brooke Demetre|Francesca Belibi|Hannah Jump|Jordan Hamilton",5,1899,1979,80,2,4,-2
"2021-22","12547","Stanford","Cameron Brink|Haley Jones|Hannah Jump|Lacie Hull|Lexie Hull",5,1979,2018,39,0,0,0
"2021-22","12547","Stanford","Cameron Brink|Elena Bosgana|Haley Jones|Lacie Hull|Lexie Hull",5,2018,2029,11,0,0,0
"2021-22","12547","Maryland","Ashley Owusu|Chloe Bibby|Mimi Collins|Shyanne Sellers|Taisiya Kozlova",5,1946,2121,175,2,6,-4
"2021-22","12547","Stanford","Brooke Demetre|Cameron Brink|Elena Bosgana|Lacie Hull|Lexie Hull",5,2029,2121,92,4,2,2
"2021-22","12547","Stanford","Brooke Demetre|Elena Bosgana|Jordan Hamilton|Kiki Iriafen|Lexie Hull",5,2121,2141,20,2,0,2
"2021-22","12547","Stanford","Agnes Emma-Nnopu|Brooke Demetre|Elena Bosgana|Jordan Hamilton|Kiki Iriafen",5,2141,2177,36,1,2,-1
"2021-22","12547","Maryland","Ashley Owusu|Chloe Bibby|Emma Chardon|Shyanne Sellers|Taisiya Kozlova",5,2121,2400,279,13,5,8
"2021-22","12547","Stanford","Agnes Emma-Nnopu|Alyssa Jerome|Brooke Demetre|Elena Bosgana|Jordan Hamilton",5,2177,2400,223,2,11,-9
"2021-22","12548","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Katie Benzan|Mimi Collins",5,0,175,175,8,4,4
"2021-22","12548","Maryland","Ashley Owusu|Chloe Bibby|Faith Masonius|Katie Benzan|Mimi Collins",5,175,281,106,5,6,-1
"2021-22","12548","Longwood","Akila Smith|Brooke Anya|Kennedy Calhoun|Kyla McMakin|Tra'dayja Smith",5,0,281,281,10,13,-3
"2021-22","12548","Maryland","Chloe Bibby|Faith Masonius|Katie Benzan|Mimi Collins|Shyanne Sellers",5,281,304,23,1,0,1
"2021-22","12548","Maryland","Angel Reese|Chloe Bibby|Faith Masonius|Katie Benzan|Shyanne Sellers",5,304,340,36,0,0,0
"2021-22","12548","Longwood","Akila Smith|Anne-Hamilton Leroy|Brooke Anya|Kennedy Calhoun|Kyla McMakin",5,281,404,123,2,1,1
"2021-22","12548","Maryland","Angel Reese|Chloe Bibby|Katie Benzan|Mimi Collins|Shyanne Sellers",5,340,476,136,2,9,-7
"2021-22","12548","Longwood","Adriana Shipp|Akila Smith|Anne-Hamilton Leroy|Kyla McMakin|Tra'dayja Smith",5,404,518,114,7,4,3
"2021-22","12548","Longwood","Adriana Shipp|Anne-Hamilton Leroy|Brooke Anya|Kennedy Calhoun|Tra'dayja Smith",5,518,550,32,0,2,-2
"2021-22","12548","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Katie Benzan|Shyanne Sellers",5,476,600,124,5,2,3
"2021-22","12548","Longwood","Adriana Shipp|Anne-Hamilton Leroy|Kennedy Calhoun|Kyla McMakin|Tra'dayja Smith",5,550,600,50,2,1,1
"2021-22","12548","Longwood","Akila Smith|Anne-Hamilton Leroy|Kennedy Calhoun|Kyla McMakin|Tra'dayja Smith",5,600,658,58,0,0,0
"2021-22","12548","Maryland","Angel Reese|Ashley Owusu|Katie Benzan|Mimi Collins|Shyanne Sellers",5,600,755,155,2,0,2
"2021-22","12548","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Katie Benzan|Mimi Collins",5,755,854,99,3,3,0
"2021-22","12548","Longwood","Akila Smith|Briana Johns|Kennedy Calhoun|Kyla McMakin|Tra'dayja Smith",5,658,889,231,3,8,-5
"2021-22","12548","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Mimi Collins|Shyanne Sellers",5,854,915,61,4,0,4
"2021-22","12548","Longwood","Anne-Hamilton Leroy|Briana Johns|Brooke Anya|Kennedy Calhoun|Kyla McMakin",5,889,1012,123,3,5,-2
"2021-22","12548","Longwood","Briana Johns|Brooke Anya|Geassy Germano|Kennedy Calhoun|Kyla McMakin",5,1012,1044,32,2,0,2
"2021-22","12548","Maryland","Ashley Owusu|Chloe Bibby|Katie Benzan|Mimi Collins|Shyanne Sellers",5,915,1200,285,17,10,7
"2021-22","12548","Longwood","Briana Johns|Brooke Anya|Geassy Germano|Kyla McMakin|Tra'dayja Smith",5,1044,1200,156,5,13,-8
"2021-22","12548","Longwood","Akila Smith|Brooke Anya|Kennedy Calhoun|Kyla McMakin|Tra'dayja Smith",5,1200,1384,184,2,10,-8
"2021-22","12548","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Katie Benzan|Mimi Collins",5,1200,1438,238,13,2,11
"2021-22","12548","Longwood","Brooke Anya|Cayla Copeland|Kennedy Calhoun|Kyla McMakin|Tra'dayja Smith",5,1384,1438,54,0,3,-3
"2021-22","12548","Maryland","Angel Reese|Ashley Owusu|Katie Benzan|Mimi Collins|Shyanne Sellers",5,1438,1483,45,2,3,-1
"2021-22","12548","Longwood","Adriana Shipp|Cayla Copeland|Kennedy Calhoun|Kyla McMakin|Tra'dayja Smith",5,1438,1511,73,3,2,1
"2021-22","12548","Longwood","Adriana Shipp|Cayla Copeland|Kyla McMakin|Milou Vennema|Tra'dayja Smith",5,1511,1528,17,0,0,0
"2021-22","12548","Maryland","Angel Reese|Ashley Owusu|Faith Masonius|Mimi Collins|Shyanne Sellers",5,1483,1590,107,2,0,2
"2021-22","12548","Longwood","Adriana Shipp|Akila Smith|Kyla McMakin|Milou Vennema|Tra'dayja Smith",5,1528,1590,62,0,2,-2
"2021-22","12548","Maryland","Angel Reese|Faith Masonius|Katie Benzan|Mimi Collins|Shyanne Sellers",5,1590,1779,189,10,8,2
"2021-22","12548","Longwood","Adriana Shipp|Akila Smith|Anne-Hamilton Leroy|Kyla McMakin|Milou Vennema",5,1590,1800,210,8,12,-4
"2021-22","12548","Maryland","Chloe Bibby|Emma Chardon|Katie Benzan|Shyanne Sellers|Taisiya Kozlova",5,1779,1839,60,2,3,-1
"2021-22","12548","Maryland","Chloe Bibby|Faith Masonius|Katie Benzan|Shyanne Sellers|Taisiya Kozlova",5,1839,1871,32,2,3,-1
"2021-22","12548","Maryland","Ashley Owusu|Chloe Bibby|Faith Masonius|Shyanne Sellers|Taisiya Kozlova",5,1871,1936,65,0,1,-1
"2021-22","12548","Longwood","Akila Smith|Brooke Anya|Kennedy Calhoun|Kyla McMakin|Tra'dayja Smith",5,1800,1936,136,7,2,5
"2021-22","12548","Longwood","Akila Smith|Brooke Anya|Kyla McMakin|Milou Vennema|Tra'dayja Smith",5,1936,2001,65,4,0,4
"2021-22","12548","Longwood","Akila Smith|Anne-Hamilton Leroy|Geassy Germano|Kyla McMakin|Milou Vennema",5,2001,2050,49,0,3,-3
"2021-22","12548","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Faith Masonius|Shyanne Sellers",5,1936,2189,253,10,10,0
"2021-22","12548","Longwood","Anne-Hamilton Leroy|Brooke Anya|Geassy Germano|Milou Vennema|Tra'dayja Smith",5,2050,2189,139,6,7,-1
"2021-22","12548","Maryland","Angel Reese|Chloe Bibby|Emma Chardon|Faith Masonius|Shyanne Sellers",5,2189,2198,9,0,0,0
"2021-22","12548","Longwood","Anne-Hamilton Leroy|Briana Johns|Geassy Germano|Kennedy Calhoun|Kyla McMakin",5,2189,2305,116,0,6,-6
"2021-22","12548","Maryland","Angel Reese|Emma Chardon|Faith Masonius|Shyanne Sellers|Taisiya Kozlova",5,2198,2400,202,9,3,6
"2021-22","12548","Longwood","Anne-Hamilton Leroy|Briana Johns|Cayla Copeland|Geassy Germano|Kennedy Calhoun",5,2305,2400,95,3,3,0
"2021-22","12549","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Katie Benzan|Mimi Collins",5,0,242,242,11,10,1
"2021-22","12549","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Faith Masonius|Katie Benzan",5,242,334,92,3,3,0
"2021-22","12549","Villanova","Brianna Herlihy|Brooke Mullin|Lior Garzon|Lucy Olsen|Maddy Siegrist",5,0,334,334,13,14,-1
"2021-22","12549","Maryland","Ashley Owusu|Faith Masonius|Katie Benzan|Mimi Collins|Shyanne Sellers",5,334,398,64,2,2,0
"2021-22","12549","Maryland","Chloe Bibby|Faith Masonius|Katie Benzan|Mimi Collins|Shyanne Sellers",5,398,420,22,0,0,0
"2021-22","12549","Villanova","Brianna Herlihy|Kaitlyn Orihel|Lior Garzon|Lucy Olsen|Maddy Siegrist",5,334,438,104,2,2,0
"2021-22","12549","Villanova","Brianna Herlihy|Kaitlyn Orihel|Kenzie Gardler|Lior Garzon|Maddy Siegrist",5,438,513,75,0,2,-2
"2021-22","12549","Maryland","Angel Reese|Chloe Bibby|Katie Benzan|Mimi Collins|Shyanne Sellers",5,420,555,135,4,2,2
"2021-22","12549","Villanova","Christina Dalce|Kaitlyn Orihel|Kenzie Gardler|Lior Garzon|Maddy Siegrist",5,513,555,42,2,2,0
"2021-22","12549","Maryland","Angel Reese|Faith Masonius|Katie Benzan|Mimi Collins|Shyanne Sellers",5,555,600,45,1,3,-2
"2021-22","12549","Villanova","Anahi-Lee Cauley|Kaitlyn Orihel|Kenzie Gardler|Lior Garzon|Maddy Siegrist",5,555,600,45,3,1,2
"2021-22","12549","Maryland","Angel Reese|Ashley Owusu|Faith Masonius|Katie Benzan|Mimi Collins",5,600,842,242,7,3,4
"2021-22","12549","Villanova","Bella Runyan|Brianna Herlihy|Brooke Mullin|Lucy Olsen|Maddy Siegrist",5,600,842,242,3,7,-4
"2021-22","12549","Villanova","Bella Runyan|Brooke Mullin|Christina Dalce|Kaitlyn Orihel|Lior Garzon",5,842,856,14,0,0,0
"2021-22","12549","Villanova","Bella Runyan|Brooke Mullin|Christina Dalce|Lior Garzon|Maddy Siegrist",5,856,862,6,0,0,0
"2021-22","12549","Maryland","Ashley Owusu|Chloe Bibby|Faith Masonius|Mimi Collins|Shyanne Sellers",5,842,932,90,4,0,4
"2021-22","12549","Villanova","Anahi-Lee Cauley|Bella Runyan|Brooke Mullin|Lior Garzon|Maddy Siegrist",5,862,932,70,0,4,-4
"2021-22","12549","Villanova","Brianna Herlihy|Brooke Mullin|Kenzie Gardler|Lior Garzon|Maddy Siegrist",5,932,957,25,0,2,-2
"2021-22","12549","Villanova","Brianna Herlihy|Brooke Mullin|Lior Garzon|Lucy Olsen|Maddy Siegrist",5,957,977,20,0,2,-2
"2021-22","12549","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Faith Masonius|Shyanne Sellers",5,932,1006,74,4,3,1
"2021-22","12549","Maryland","Angel Reese|Ashley Owusu|Faith Masonius|Mimi Collins|Shyanne Sellers",5,1006,1089,83,2,5,-3
"2021-22","12549","Villanova","Bella Runyan|Brianna Herlihy|Lior Garzon|Lucy Olsen|Maddy Siegrist",5,977,1100,123,8,4,4
"2021-22","12549","Maryland","Angel Reese|Ashley Owusu|Faith Masonius|Katie Benzan|Mimi Collins",5,1089,1200,111,9,2,7
"2021-22","12549","Villanova","Bella Runyan|Brianna Herlihy|Kaitlyn Orihel|Lucy Olsen|Maddy Siegrist",5,1100,1200,100,2,7,-5
"2021-22","12549","Villanova","Brianna Herlihy|Brooke Mullin|Lior Garzon|Lucy Olsen|Maddy Siegrist",5,1200,1339,139,4,4,0
"2021-22","12549","Villanova","Anahi-Lee Cauley|Brooke Mullin|Kenzie Gardler|Lior Garzon|Maddy Siegrist",5,1339,1404,65,0,4,-4
"2021-22","12549","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Katie Benzan|Mimi Collins",5,1200,1456,256,13,4,9
"2021-22","12549","Villanova","Anahi-Lee Cauley|Bella Runyan|Kenzie Gardler|Lior Garzon|Maddy Siegrist",5,1404,1456,52,0,5,-5
"2021-22","12549","Villanova","Bella Runyan|Brianna Herlihy|Kenzie Gardler|Lior Garzon|Maddy Siegrist",5,1456,1505,49,0,3,-3
"2021-22","12549","Maryland","Ashley Owusu|Chloe Bibby|Faith Masonius|Mimi Collins|Shyanne Sellers",5,1456,1558,102,5,0,5
"2021-22","12549","Villanova","Bella Runyan|Brianna Herlihy|Brooke Mullin|Lior Garzon|Maddy Siegrist",5,1505,1558,53,0,2,-2
"2021-22","12549","Villanova","Bella Runyan|Brianna Herlihy|Brooke Mullin|Kaitlyn Orihel|Maddy Siegrist",5,1558,1583,25,0,4,-4
"2021-22","12549","Maryland","Chloe Bibby|Faith Masonius|Katie Benzan|Mimi Collins|Shyanne Sellers",5,1558,1647,89,4,5,-1
"2021-22","12549","Villanova","Brooke Mullin|Christina Dalce|Kaitlyn Orihel|Lucy Olsen|Maddy Siegrist",5,1583,1708,125,5,4,1
"2021-22","12549","Maryland","Angel Reese|Faith Masonius|Katie Benzan|Shyanne Sellers|Taisiya Kozlova",5,1647,1735,88,4,3,1
"2021-22","12549","Maryland","Emma Chardon|Faith Masonius|Katie Benzan|Shyanne Sellers|Taisiya Kozlova",5,1735,1800,65,0,0,0
"2021-22","12549","Villanova","Anahi-Lee Cauley|Brooke Mullin|Kaitlyn Orihel|Lucy Olsen|Maddy Siegrist",5,1708,1800,92,3,0,3
"2021-22","12549","Villanova","Anahi-Lee Cauley|Brianna Herlihy|Brooke Mullin|Kaitlyn Orihel|Zanai Jones",5,1800,1889,89,0,2,-2
"2021-22","12549","Villanova","Bella Runyan|Brianna Herlihy|Kaitlyn Orihel|Maddy Siegrist|Zanai Jones",5,1889,1892,3,0,0,0
"2021-22","12549","Maryland","Chloe Bibby|Faith Masonius|Katie Benzan|Shyanne Sellers|Taisiya Kozlova",5,1800,2025,225,6,7,-1
"2021-22","12549","Maryland","Chloe Bibby|Emma Chardon|Faith Masonius|Katie Benzan|Taisiya Kozlova",5,2025,2070,45,0,0,0
"2021-22","12549","Villanova","Bella Runyan|Kaitlyn Orihel|Lior Garzon|Maddy Siegrist|Zanai Jones",5,1892,2070,178,7,4,3
"2021-22","12549","Villanova","Bella Runyan|Brianna Herlihy|Kaitlyn Orihel|Lior Garzon|Zanai Jones",5,2070,2200,130,8,5,3
"2021-22","12549","Maryland","Chloe Bibby|Emma Chardon|Mimi Collins|Shyanne Sellers|Taisiya Kozlova",5,2070,2296,226,9,8,1
"2021-22","12549","Villanova","Bella Runyan|Kaitlyn Orihel|Lior Garzon|Lucy Olsen|Maddy Siegrist",5,2200,2296,96,0,4,-4
"2021-22","12549","Maryland","Chloe Bibby|Emma Chardon|Faith Masonius|Shyanne Sellers|Taisiya Kozlova",5,2296,2400,104,0,7,-7
"2021-22","12549","Villanova","Bella Runyan|Christina Dalce|Kaitlyn Orihel|Lior Garzon|Lucy Olsen",5,2296,2400,104,7,0,7
"2021-22","12550","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Katie Benzan|Mimi Collins",5,0,74,74,0,0,0
"2021-22","12550","James Madison","Annalicia Goodman|Jamia Hazell|Jaylin Carodine|Kiki Jefferson|Madison Green",5,0,250,250,4,10,-6
"2021-22","12550","Maryland","Ashley Owusu|Chloe Bibby|Faith Masonius|Katie Benzan|Mimi Collins",5,74,250,176,10,4,6
"2021-22","12550","Maryland","Ashley Owusu|Faith Masonius|Katie Benzan|Mimi Collins|Shyanne Sellers",5,250,339,89,5,2,3
"2021-22","12550","James Madison","Brianna Tinsley|Claire Neff|Kiki Jefferson|Madison Green|Steph Ouderkirk",5,250,390,140,2,7,-5
"2021-22","12550","Maryland","Angel Reese|Ashley Owusu|Faith Masonius|Katie Benzan|Shyanne Sellers",5,339,398,59,2,0,2
"2021-22","12550","James Madison","Brianna Tinsley|Claire Neff|Jaylin Carodine|Kiki Jefferson|Madison Green",5,390,420,30,0,2,-2
"2021-22","12550","Maryland","Angel Reese|Ashley Owusu|Katie Benzan|Mimi Collins|Shyanne Sellers",5,398,519,121,8,4,4
"2021-22","12550","James Madison","Annalicia Goodman|Claire Neff|Jamia Hazell|Jaylin Carodine|Madison Green",5,420,600,180,4,10,-6
"2021-22","12550","Maryland","Ashley Owusu|Faith Masonius|Katie Benzan|Mimi Collins|Shyanne Sellers",5,519,653,134,4,0,4
"2021-22","12550","Maryland","Ashley Owusu|Chloe Bibby|Faith Masonius|Katie Benzan|Mimi Collins",5,653,685,32,0,0,0
"2021-22","12550","James Madison","Annalicia Goodman|Jamia Hazell|Jaylin Carodine|Kiki Jefferson|Madison Green",5,600,711,111,0,4,-4
"2021-22","12550","James Madison","Annalicia Goodman|Brianna Tinsley|Jamia Hazell|Jaylin Carodine|Kiki Jefferson",5,711,731,20,0,0,0
"2021-22","12550","Maryland","Angel Reese|Ashley Owusu|Chloe Bibby|Faith Masonius|Katie Benzan",5,685,731,46,4,0,4
