source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2021,12549,2,453,11,Katie Benzan,2,02,Mimi Collins,LAYUP,2,28.0,23.0,02 Mimi Collins LAYUP GOOD (5 Pt); 11 Katie Benzan Assist (2 Asst)
2021,12549,2,55,02,Mimi Collins,3,11,Katie Benzan,3PTR,3,43.0,31.0,11 Katie Benzan 3PTR GOOD (6 Pt); 02 Mimi Collins Assist (3 Asst)
2021,12549,2,23,15,Ashley Owusu,2,10,Angel Reese,LAYUP,2,45.0,31.0,10 Angel Reese LAYUP GOOD (19 Pt); 15 Ashley Owusu Assist (2 Asst)
2021,12549,2,0,15,Ashley Owusu,3,02,Mimi Collins,JUMPER,2,47.0,33.0,02 Mimi Collins JUMPER GOOD (7 Pt); 15 Ashley Owusu Assist (3 Asst)
2021,12549,3,571,15,Ashley Owusu,4,10,Angel Reese,LAYUP,2,49.0,35.0,10 Angel Reese LAYUP GOOD (21 Pt); 15 Ashley Owusu Assist (4 Asst)
2021,12549,3,536,55,Chloe Bibby,2,02,Mimi Collins,JUMPER,2,51.0,37.0,02 Mimi Collins JUMPER GOOD (9 Pt); 55 Chloe Bibby Assist (2 Asst)
2021,12549,3,346,11,Katie Benzan,3,55,Chloe Bibby,3PTR,3,60.0,37.0,55 Chloe Bibby 3PTR GOOD (7 Pt); 11 Katie Benzan Assist (3 Asst)
2021,12549,3,307,13,Faith Masonius,2,00,Shyanne Sellers,3PTR,3,63.0,37.0,00 Shyanne Sellers 3PTR GOOD (3 Pt); 13 Faith Masonius Assist (2 Asst)
2021,12549,4,293,55,Chloe Bibby,3,00,Shyanne Sellers,3PTR,3,82.0,55.0,00 Shyanne Sellers 3PTR GOOD (10 Pt); 55 Chloe Bibby Assist (3 Asst)
2021,12549,4,249,55,Chloe Bibby,4,00,Shyanne Sellers,JUMPER,2,84.0,55.0,00 Shyanne Sellers JUMPER GOOD (12 Pt); 55 Chloe Bibby Assist (4 Asst)
2021,12549,4,132,02,Mimi Collins,4,55,Chloe Bibby,LAYUP,2,88.0,60.0,55 Chloe Bibby LAYUP GOOD (11 Pt); 02 Mimi Collins Assist (4 Asst)
2021,12550,1,477,13,Faith Masonius,1,55,Chloe Bibby,LAYUP,2,0.0,4.0,55 Chloe Bibby LAYUP GOOD (2 Pt); 13 Faith Masonius Assist (1 Asst)
2021,12550,1,456,15,Ashley Owusu,1,55,Chloe Bibby,3PTR,3,2.0,8.0,55 Chloe Bibby 3PTR GOOD (6 Pt); 15 Ashley Owusu Assist (1 Asst)
2021,12550,1,324,11,Katie Benzan,1,13,Faith Masonius,JUMPER,2,4.0,12.0,13 Faith Masonius JUMPER GOOD (2 Pt); 11 Katie Benzan Assist (1 Asst)
2021,12550,1,262,02,Mimi Collins,1,11,Katie Benzan,3PTR,3,6.0,15.0,11 Katie Benzan 3PTR GOOD (3 Pt); 02 Mimi Collins Assist (1 Asst)
2021,12550,1,167,11,Katie Benzan,2,00,Shyanne Sellers,3PTR,3,6.0,22.0,00 Shyanne Sellers 3PTR GOOD (3 Pt); 11 Katie Benzan Assist (2 Asst)
2021,12550,1,135,11,Katie Benzan,3,02,Mimi Collins,3PTR,3,8.0,25.0,02 Mimi Collins 3PTR GOOD (3 Pt); 11 Katie Benzan Assist (3 Asst)
2021,12550,2,415,13,Faith Masonius,2,55,Chloe Bibby,LAYUP,2,14.0,35.0,55 Chloe Bibby LAYUP GOOD (8 Pt); 13 Faith Masonius Assist (2 Asst)
2021,12550,2,358,55,Chloe Bibby,1,13,Faith Masonius,JUMPER,2,17.0,37.0,13 Faith Masonius JUMPER GOOD (4 Pt); 55 Chloe Bibby Assist (1 Asst)
2021,12550,2,259,15,Ashley Owusu,2,10,Angel Reese,LAYUP,2,20.0,39.0,10 Angel Reese LAYUP GOOD (4 Pt); 15 Ashley Owusu Assist (2 Asst)
2021,12550,2,107,15,Ashley Owusu,3,00,Shyanne Sellers,3PTR,3,22.0,44.0,00 Shyanne Sellers 3PTR GOOD (6 Pt); 15 Ashley Owusu Assist (3 Asst)
2021,12550,3,542,11,Katie Benzan,4,55,Chloe Bibby,3PTR,3,23.0,51.0,55 Chloe Bibby 3PTR GOOD (13 Pt); 11 Katie Benzan Assist (4 Asst)
2021,12550,3,418,11,Katie Benzan,5,55,Chloe Bibby,LAYUP,2,27.0,53.0,55 Chloe Bibby LAYUP GOOD (15 Pt); 11 Katie Benzan Assist (5 Asst)
2021,12550,3,78,10,Angel Reese,1,13,Faith Masonius,LAYUP,2,34.0,65.0,13 Faith Masonius LAYUP GOOD (6 Pt); 10 Angel Reese Assist (1 Asst)
2021,12550,3,41,55,Chloe Bibby,2,00,Shyanne Sellers,3PTR,3,34.0,68.0,00 Shyanne Sellers 3PTR GOOD (11 Pt); 55 Chloe Bibby Assist (2 Asst)
2021,12550,4,128,00,Shyanne Sellers,1,02,Mimi Collins,JUMPER,2,43.0,79.0,02 Mimi Collins JUMPER GOOD (9 Pt); 00 Shyanne Sellers Assist (1 Asst)
2021,12551,1,547,55,Chloe Bibby,1,10,Angel Reese,LAYUP,2,2.0,0.0,10 Angel Reese LAYUP GOOD (2 Pt); 55 Chloe Bibby Assist (1 Asst)
2021,12551,1,169,00,Shyanne Sellers,1,55,Chloe Bibby,LAYUP,2,14.0,0.0,55 Chloe Bibby LAYUP GOOD (6 Pt); 00 Shyanne Sellers Assist (1 Asst)
2021,12551,1,144,11,Katie Benzan,1,55,Chloe Bibby,LAYUP,2,16.0,0.0,55 Chloe Bibby LAYUP GOOD (8 Pt); 11 Katie Benzan Assist (1 Asst)
2021,12551,1,116,15,Ashley Owusu,1,02,Mimi Collins,LAYUP,2,18.0,3.0,02 Mimi Collins LAYUP GOOD (4 Pt); 15 Ashley Owusu Assist (1 Asst)
2021,12551,1,48,02,Mimi Collins,1,10,Angel Reese,JUMPER,2,21.0,5.0,10 Angel Reese JUMPER GOOD (5 Pt); 02 Mimi Collins Assist (1 Asst)
2021,12551,2,588,15,Ashley Owusu,2,02,Mimi Collins,3PTR,3,26.0,7.0,02 Mimi Collins 3PTR GOOD (10 Pt); 15 Ashley Owusu Assist (2 Asst)
2021,12551,2,398,15,Ashley Owusu,3,11,Katie Benzan,3PTR,3,33.0,12.0,11 Katie Benzan 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (3 Asst)
2021,12551,2,331,00,Shyanne Sellers,2,11,Katie Benzan,3PTR,3,38.0,14.0,11 Katie Benzan 3PTR GOOD (6 Pt); 00 Shyanne Sellers Assist (2 Asst)
2021,12551,2,198,11,Katie Benzan,2,02,Mimi Collins,JUMPER,2,42.0,19.0,02 Mimi Collins JUMPER GOOD (14 Pt); 11 Katie Benzan Assist (2 Asst)
2021,12551,2,106,15,Ashley Owusu,4,10,Angel Reese,LAYUP,2,48.0,24.0,10 Angel Reese LAYUP GOOD (7 Pt); 15 Ashley Owusu Assist (4 Asst)
2021,12551,3,508,10,Angel Reese,1,02,Mimi Collins,LAYUP,2,59.0,28.0,02 Mimi Collins LAYUP GOOD (16 Pt); 10 Angel Reese Assist (1 Asst)
2021,12551,3,311,11,Katie Benzan,3,00,Shyanne Sellers,3PTR,3,67.0,33.0,00 Shyanne Sellers 3PTR GOOD (6 Pt); 11 Katie Benzan Assist (3 Asst)
2021,12551,3,266,11,Katie Benzan,4,00,Shyanne Sellers,JUMPER,2,69.0,36.0,00 Shyanne Sellers JUMPER GOOD (8 Pt); 11 Katie Benzan Assist (4 Asst)
2021,12551,3,115,11,Katie Benzan,5,55,Chloe Bibby,LAYUP,2,71.0,41.0,55 Chloe Bibby LAYUP GOOD (10 Pt); 11 Katie Benzan Assist (5 Asst)
2021,12551,4,514,15,Ashley Owusu,5,10,Angel Reese,LAYUP,2,77.0,46.0,10 Angel Reese LAYUP GOOD (14 Pt); 15 Ashley Owusu Assist (5 Asst)
2021,12551,4,257,11,Katie Benzan,6,21,Emma Chardon,LAYUP,2,84.0,51.0,21 Emma Chardon LAYUP GOOD (3 Pt); 11 Katie Benzan Assist (6 Asst)
2021,12551,4,229,11,Katie Benzan,7,14,Taisiya Kozlova,3PTR,3,88.0,51.0,14 Taisiya Kozlova 3PTR GOOD (3 Pt); 11 Katie Benzan Assist (7 Asst)
2021,12551,4,187,10,Angel Reese,2,02,Mimi Collins,JUMPER,2,90.0,51.0,02 Mimi Collins JUMPER GOOD (18 Pt); 10 Angel Reese Assist (2 Asst)
2021,12551,4,80,10,Angel Reese,3,00,Shyanne Sellers,LAYUP,2,94.0,57.0,00 Shyanne Sellers LAYUP GOOD (10 Pt); 10 Angel Reese Assist (3 Asst)
2021,12551,4,53,11,Katie Benzan,8,00,Shyanne Sellers,LAYUP,2,96.0,57.0,00 Shyanne Sellers LAYUP GOOD (12 Pt); 11 Katie Benzan Assist (8 Asst)
2021,12552,1,457,11,Katie Benzan,1,02,Mimi Collins,JUMPER,2,3.0,4.0,02 Mimi Collins JUMPER GOOD (2 Pt); 11 Katie Benzan Assist (1 Asst)
2021,12552,1,288,01,Diamond Miller,1,02,Mimi Collins,LAYUP,2,8.0,4.0,02 Mimi Collins LAYUP GOOD (4 Pt); 01 Diamond Miller Assist (1 Asst)
2021,12552,2,571,15,Ashley Owusu,1,02,Mimi Collins,3PTR,3,24.0,12.0,02 Mimi Collins 3PTR GOOD (7 Pt); 15 Ashley Owusu Assist (1 Asst)
2021,12552,2,502,15,Ashley Owusu,2,10,Angel Reese,LAYUP,2,26.0,12.0,10 Angel Reese LAYUP GOOD (6 Pt); 15 Ashley Owusu Assist (2 Asst)
2021,12552,2,465,00,Shyanne Sellers,1,15,Ashley Owusu,3PTR,3,29.0,14.0,15 Ashley Owusu 3PTR GOOD (10 Pt); 00 Shyanne Sellers Assist (1 Asst)
2021,12552,2,305,00,Shyanne Sellers,2,11,Katie Benzan,3PTR,3,34.0,14.0,11 Katie Benzan 3PTR GOOD (3 Pt); 00 Shyanne Sellers Assist (2 Asst)
2021,12552,2,257,11,Katie Benzan,2,55,Chloe Bibby,JUMPER,2,36.0,17.0,55 Chloe Bibby JUMPER GOOD (6 Pt); 11 Katie Benzan Assist (2 Asst)
2021,12552,2,174,00,Shyanne Sellers,3,10,Angel Reese,LAYUP,2,40.0,17.0,10 Angel Reese LAYUP GOOD (10 Pt); 00 Shyanne Sellers Assist (3 Asst)
2021,12552,2,75,15,Ashley Owusu,3,55,Chloe Bibby,3PTR,3,47.0,20.0,55 Chloe Bibby 3PTR GOOD (9 Pt); 15 Ashley Owusu Assist (3 Asst)
2021,12552,2,35,55,Chloe Bibby,1,11,Katie Benzan,3PTR,3,50.0,20.0,11 Katie Benzan 3PTR GOOD (6 Pt); 55 Chloe Bibby Assist (1 Asst)
2021,12552,3,515,10,Angel Reese,1,11,Katie Benzan,3PTR,3,55.0,25.0,11 Katie Benzan 3PTR GOOD (9 Pt); 10 Angel Reese Assist (1 Asst)
2021,12552,3,496,10,Angel Reese,2,15,Ashley Owusu,LAYUP,2,57.0,25.0,15 Ashley Owusu LAYUP GOOD (12 Pt); 10 Angel Reese Assist (2 Asst)
2021,12552,3,295,00,Shyanne Sellers,4,15,Ashley Owusu,LAYUP,2,66.0,34.0,15 Ashley Owusu LAYUP GOOD (16 Pt); 00 Shyanne Sellers Assist (4 Asst)
2021,12552,3,184,10,Angel Reese,3,02,Mimi Collins,LAYUP,2,72.0,36.0,02 Mimi Collins LAYUP GOOD (13 Pt); 10 Angel Reese Assist (3 Asst)
2021,12552,3,118,21,Emma Chardon,1,10,Angel Reese,LAYUP,2,74.0,41.0,10 Angel Reese LAYUP GOOD (21 Pt); 21 Emma Chardon Assist (1 Asst)
2021,12552,4,581,00,Shyanne Sellers,5,21,Emma Chardon,JUMPER,2,82.0,45.0,21 Emma Chardon JUMPER GOOD (2 Pt); 00 Shyanne Sellers Assist (5 Asst)
2021,12552,4,521,11,Katie Benzan,3,02,Mimi Collins,JUMPER,2,84.0,47.0,02 Mimi Collins JUMPER GOOD (15 Pt); 11 Katie Benzan Assist (3 Asst)
2021,12552,4,478,00,Shyanne Sellers,6,02,Mimi Collins,LAYUP,2,86.0,50.0,02 Mimi Collins LAYUP GOOD (17 Pt); 00 Shyanne Sellers Assist (6 Asst)
2021,12552,4,456,00,Shyanne Sellers,7,11,Katie Benzan,3PTR,3,89.0,50.0,11 Katie Benzan 3PTR GOOD (14 Pt); 00 Shyanne Sellers Assist (7 Asst)
2021,12552,4,349,14,Taisiya Kozlova,1,11,Katie Benzan,3PTR,3,94.0,52.0,11 Katie Benzan 3PTR GOOD (17 Pt); 14 Taisiya Kozlova Assist (1 Asst)
2021,12552,4,288,00,Shyanne Sellers,8,11,Katie Benzan,JUMPER,2,96.0,54.0,11 Katie Benzan JUMPER GOOD (19 Pt); 00 Shyanne Sellers Assist (8 Asst)
2021,12552,4,253,00,Shyanne Sellers,9,11,Katie Benzan,3PTR,3,99.0,54.0,11 Katie Benzan 3PTR GOOD (22 Pt); 00 Shyanne Sellers Assist (9 Asst)
2021,12552,4,205,11,Katie Benzan,4,21,Emma Chardon,JUMPER,2,101.0,54.0,21 Emma Chardon JUMPER GOOD (4 Pt); 11 Katie Benzan Assist (4 Asst)
2021,12553,1,327,15,Ashley Owusu,1,02,Mimi Collins,3PTR,3,7.0,6.0,02 Mimi Collins 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (1 Asst)
2021,12553,1,297,01,Diamond Miller,1,15,Ashley Owusu,JUMPER,2,9.0,7.0,15 Ashley Owusu JUMPER GOOD (4 Pt); 01 Diamond Miller Assist (1 Asst)
2021,12553,2,546,15,Ashley Owusu,2,55,Chloe Bibby,3PTR,3,22.0,21.0,55 Chloe Bibby 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (2 Asst)
2021,12553,2,217,01,Diamond Miller,2,55,Chloe Bibby,3PTR,3,33.0,31.0,55 Chloe Bibby 3PTR GOOD (6 Pt); 01 Diamond Miller Assist (2 Asst)
2021,12553,2,180,15,Ashley Owusu,3,55,Chloe Bibby,LAYUP,2,35.0,33.0,55 Chloe Bibby LAYUP GOOD (8 Pt); 15 Ashley Owusu Assist (3 Asst)
2021,12553,2,50,15,Ashley Owusu,4,02,Mimi Collins,JUMPER,2,42.0,35.0,02 Mimi Collins JUMPER GOOD (8 Pt); 15 Ashley Owusu Assist (4 Asst)
2021,12553,3,497,15,Ashley Owusu,5,10,Angel Reese,LAYUP,2,48.0,37.0,10 Angel Reese LAYUP GOOD (10 Pt); 15 Ashley Owusu Assist (5 Asst)
2021,12553,3,255,00,Shyanne Sellers,1,15,Ashley Owusu,JUMPER,2,57.0,44.0,15 Ashley Owusu JUMPER GOOD (18 Pt); 00 Shyanne Sellers Assist (1 Asst)
2021,12553,3,25,00,Shyanne Sellers,2,55,Chloe Bibby,3PTR,3,64.0,55.0,55 Chloe Bibby 3PTR GOOD (16 Pt); 00 Shyanne Sellers Assist (2 Asst)
2021,12553,4,279,15,Ashley Owusu,6,10,Angel Reese,LAYUP,2,74.0,63.0,10 Angel Reese LAYUP GOOD (14 Pt); 15 Ashley Owusu Assist (6 Asst)
2021,12553,4,165,00,Shyanne Sellers,3,15,Ashley Owusu,JUMPER,2,76.0,65.0,15 Ashley Owusu JUMPER GOOD (24 Pt); 00 Shyanne Sellers Assist (3 Asst)
2021,12554,1,237,11,Katie Benzan,1,02,Mimi Collins,3PTR,3,6.0,10.0,02 Mimi Collins 3PTR GOOD (3 Pt); 11 Katie Benzan Assist (1 Asst)
2021,12554,1,177,11,Katie Benzan,2,02,Mimi Collins,3PTR,3,8.0,13.0,02 Mimi Collins 3PTR GOOD (6 Pt); 11 Katie Benzan Assist (2 Asst)
2021,12554,2,515,55,Chloe Bibby,1,11,Katie Benzan,3PTR,3,17.0,19.0,11 Katie Benzan 3PTR GOOD (3 Pt); 55 Chloe Bibby Assist (1 Asst)
2021,12554,2,248,10,Angel Reese,1,13,Faith Masonius,JUMPER,2,27.0,23.0,13 Faith Masonius JUMPER GOOD (2 Pt); 10 Angel Reese Assist (1 Asst)
2021,12554,3,564,55,Chloe Bibby,2,11,Katie Benzan,3PTR,3,36.0,33.0,11 Katie Benzan 3PTR GOOD (6 Pt); 55 Chloe Bibby Assist (2 Asst)
2021,12554,3,472,10,Angel Reese,2,11,Katie Benzan,3PTR,3,40.0,38.0,11 Katie Benzan 3PTR GOOD (9 Pt); 10 Angel Reese Assist (2 Asst)
2021,12555,1,514,11,Katie Benzan,1,02,Mimi Collins,JUMPER,2,0.0,4.0,02 Mimi Collins JUMPER GOOD (2 Pt); 11 Katie Benzan Assist (1 Asst)
2021,12555,1,353,15,Ashley Owusu,1,11,Katie Benzan,3PTR,3,5.0,9.0,11 Katie Benzan 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (1 Asst)
2021,12555,1,332,11,Katie Benzan,2,13,Faith Masonius,LAYUP,2,5.0,11.0,13 Faith Masonius LAYUP GOOD (2 Pt); 11 Katie Benzan Assist (2 Asst)
2021,12555,1,304,15,Ashley Owusu,2,11,Katie Benzan,3PTR,3,5.0,14.0,11 Katie Benzan 3PTR GOOD (6 Pt); 15 Ashley Owusu Assist (2 Asst)
2021,12555,1,157,00,Shyanne Sellers,1,13,Faith Masonius,LAYUP,2,9.0,20.0,13 Faith Masonius LAYUP GOOD (4 Pt); 00 Shyanne Sellers Assist (1 Asst)
2021,12555,1,121,13,Faith Masonius,1,00,Shyanne Sellers,LAYUP,2,9.0,22.0,00 Shyanne Sellers LAYUP GOOD (2 Pt); 13 Faith Masonius Assist (1 Asst)
2021,12555,1,107,10,Angel Reese,1,11,Katie Benzan,3PTR,3,9.0,26.0,11 Katie Benzan 3PTR GOOD (11 Pt); 10 Angel Reese Assist (1 Asst)
2021,12555,1,48,55,Chloe Bibby,1,00,Shyanne Sellers,JUMPER,2,11.0,28.0,00 Shyanne Sellers JUMPER GOOD (5 Pt); 55 Chloe Bibby Assist (1 Asst)
2021,12555,2,594,15,Ashley Owusu,3,55,Chloe Bibby,3PTR,3,13.0,31.0,55 Chloe Bibby 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (3 Asst)
2021,12555,2,579,10,Angel Reese,2,11,Katie Benzan,3PTR,3,13.0,34.0,11 Katie Benzan 3PTR GOOD (14 Pt); 10 Angel Reese Assist (2 Asst)
2021,12555,2,510,11,Katie Benzan,3,55,Chloe Bibby,3PTR,3,13.0,37.0,55 Chloe Bibby 3PTR GOOD (6 Pt); 11 Katie Benzan Assist (3 Asst)
2021,12555,2,379,15,Ashley Owusu,4,01,Diamond Miller,LAYUP,2,17.0,41.0,01 Diamond Miller LAYUP GOOD (4 Pt); 15 Ashley Owusu Assist (4 Asst)
