"source_id","lineup","games","stints","seconds","minutes","pts_for","pts_against","plus_minus","net_per_40"
"2017-18","Channise Lewis|Eleanna Christinaki|Kaila Charles|Kristen Confroy|Stephanie Jones",18,57,10283,171.4,317,259,58,13.5
"2017-18","Blair Watson|Channise Lewis|Kaila Charles|Kristen Confroy|Stephanie Jones",17,42,6605,110.1,274,130,144,52.3
"2017-18","Brianna Fraser|Channise Lewis|Eleanna Christinaki|Kaila Charles|Kristen Confroy",19,38,4199,70.0,142,119,23,13.1
"2017-18","Channise Lewis|Ieshia Small|Kaila Charles|Kristen Confroy|Stephanie Jones",23,39,3783,63.0,118,100,18,11.4
"2017-18","Brianna Fraser|Channise Lewis|Ieshia Small|Kaila Charles|Kristen Confroy",20,34,3008,50.1,107,54,53,42.3
"2017-18","Brianna Fraser|Eleanna Christinaki|Ieshia Small|Kaila Charles|Kristen Confroy",14,24,2399,40.0,70,66,4,4.0
"2017-18","Brianna Fraser|Ieshia Small|Kaila Charles|Kristen Confroy|Sarah Myers",14,21,2302,38.4,66,74,-8,-8.3
"2017-18","Blair Watson|Brianna Fraser|Channise Lewis|Kaila Charles|Kristen Confroy",12,19,1950,32.5,71,61,10,12.3
"2017-18","Brianna Fraser|Channise Lewis|Ieshia Small|Kristen Confroy|Stephanie Jones",12,18,1929,32.1,66,49,17,21.2
"2017-18","Ieshia Small|Kaila Charles|Kristen Confroy|Sarah Myers|Stephanie Jones",14,20,1895,31.6,61,44,17,21.5
"2017-18","Eleanna Christinaki|Ieshia Small|Kaila Charles|Kristen Confroy|Stephanie Jones",12,22,1472,24.5,40,54,-14,-22.8
"2017-18","Blair Watson|Brianna Fraser|Channise Lewis|Ieshia Small|Kaila Charles",10,13,1469,24.5,63,33,30,49.0
"2017-18","Blair Watson|Channise Lewis|Ieshia Small|Kaila Charles|Stephanie Jones",9,15,1421,23.7,60,42,18,30.4
"2017-18","Brianna Fraser|Channise Lewis|Eleanna Christinaki|Ieshia Small|Kristen Confroy",11,13,1049,17.5,25,26,-1,-2.3
"2017-18","Brianna Fraser|Channise Lewis|Eleanna Christinaki|Kristen Confroy|Stephanie Jones",7,12,1003,16.7,26,29,-3,-7.2
"2017-18","Blair Watson|Kaila Charles|Kristen Confroy|Sarah Myers|Stephanie Jones",7,8,980,16.3,31,33,-2,-4.9
"2017-18","Brianna Fraser|Ieshia Small|Kaila Charles|Kristen Confroy|Stephanie Jones",6,8,951,15.8,35,39,-4,-10.1
"2017-18","Eleanna Christinaki|Ieshia Small|Kaila Charles|Kristen Confroy|Sarah Myers",5,7,950,15.8,22,32,-10,-25.3
"2017-18","Brianna Fraser|Channise Lewis|Eleanna Christinaki|Ieshia Small|Kaila Charles",8,10,931,15.5,29,24,5,12.9
"2017-18","Brianna Fraser|Ieshia Small|Kristen Confroy|Sarah Myers|Stephanie Jones",9,12,878,14.6,28,17,11,30.1
"2017-18","Blair Watson|Channise Lewis|Ieshia Small|Kaila Charles|Kristen Confroy",5,10,865,14.4,22,24,-2,-5.5
"2017-18","Brianna Fraser|Channise Lewis|Kaila Charles|Kristen Confroy|Stephanie Jones",3,4,663,11.1,28,18,10,36.2
"2017-18","Aja Ellison|Brianna Fraser|Channise Lewis|Ieshia Small|Sarah Myers",3,3,662,11.0,23,22,1,3.6
"2017-18","Brianna Fraser|Eleanna Christinaki|Kaila Charles|Kristen Confroy|Sarah Myers",4,6,662,11.0,17,18,-1,-3.6
"2017-18","Blair Watson|Ieshia Small|Kristen Confroy|Sarah Myers|Stephanie Jones",5,6,660,11.0,25,7,18,65.5
"2017-18","Brianna Fraser|Eleanna Christinaki|Ieshia Small|Kristen Confroy|Stephanie Jones",6,6,652,10.9,23,14,9,33.1
"2017-18","Blair Watson|Brianna Fraser|Ieshia Small|Kaila Charles|Sarah Myers",7,8,629,10.5,18,17,1,3.8
"2017-18","Blair Watson|Ieshia Small|Kaila Charles|Kristen Confroy|Sarah Myers",4,4,623,10.4,32,16,16,61.6
"2017-18","Blair Watson|Brianna Fraser|Ieshia Small|Kristen Confroy|Sarah Myers",6,7,621,10.3,24,13,11,42.5
"2017-18","Blair Watson|Eleanna Christinaki|Kaila Charles|Kristen Confroy|Stephanie Jones",2,4,599,10.0,16,12,4,16.0
"2017-18","Channise Lewis|Eleanna Christinaki|Ieshia Small|Kaila Charles|Kristen Confroy",6,6,581,9.7,15,17,-2,-8.3
"2017-18","Channise Lewis|Eleanna Christinaki|Ieshia Small|Kristen Confroy|Stephanie Jones",5,6,573,9.6,15,17,-2,-8.4
"2017-18","Blair Watson|Brianna Fraser|Channise Lewis|Kristen Confroy|Stephanie Jones",6,7,562,9.4,19,30,-11,-47.0
"2017-18","Blair Watson|Brianna Fraser|Channise Lewis|Ieshia Small|Stephanie Jones",4,5,551,9.2,30,15,15,65.3
"2017-18","Blair Watson|Brianna Fraser|Ieshia Small|Sarah Myers|Stephanie Jones",4,7,524,8.7,16,19,-3,-13.7
"2017-18","Brianna Fraser|Channise Lewis|Ieshia Small|Kaila Charles|Stephanie Jones",3,4,504,8.4,15,21,-6,-28.6
"2017-18","Channise Lewis|Eleanna Christinaki|Ieshia Small|Kaila Charles|Stephanie Jones",7,8,485,8.1,9,16,-7,-34.6
"2017-18","Aja Ellison|Channise Lewis|Ieshia Small|Sarah Myers|Stephanie Jones",4,4,458,7.6,12,19,-7,-36.7
"2017-18","Brianna Fraser|Eleanna Christinaki|Ieshia Small|Sarah Myers|Stephanie Jones",4,5,456,7.6,17,13,4,21.1
"2017-18","Blair Watson|Channise Lewis|Ieshia Small|Kristen Confroy|Stephanie Jones",5,6,437,7.3,18,13,5,27.5
"2017-18","Eleanna Christinaki|Kaila Charles|Kristen Confroy|Sarah Myers|Stephanie Jones",5,6,431,7.2,13,16,-3,-16.7
"2017-18","Blair Watson|Brianna Fraser|Kaila Charles|Kristen Confroy|Sarah Myers",5,5,429,7.2,18,18,0,0.0
"2017-18","Aja Ellison|Brianna Fraser|Channise Lewis|Kaila Charles|Stephanie Jones",1,2,429,7.2,13,16,-3,-16.8
"2017-18","Blair Watson|Brianna Fraser|Kristen Confroy|Sarah Myers|Stephanie Jones",3,4,426,7.1,18,13,5,28.2
"2017-18","Aja Ellison|Brianna Fraser|Eleanna Christinaki|Ieshia Small|Sarah Myers",2,3,416,6.9,9,15,-6,-34.6
"2017-18","Brianna Fraser|Channise Lewis|Eleanna Christinaki|Ieshia Small|Stephanie Jones",4,5,383,6.4,8,5,3,18.8
"2017-18","Blair Watson|Ieshia Small|Kaila Charles|Sarah Myers|Stephanie Jones",5,5,373,6.2,11,6,5,32.2
"2017-18","Aja Ellison|Channise Lewis|Eleanna Christinaki|Kaila Charles|Kristen Confroy",2,3,367,6.1,4,8,-4,-26.2
"2017-18","Aja Ellison|Blair Watson|Brianna Fraser|Ieshia Small|Sarah Myers",3,4,361,6.0,8,8,0,0.0
"2017-18","Brianna Fraser|Eleanna Christinaki|Ieshia Small|Kaila Charles|Stephanie Jones",2,2,302,5.0,9,8,1,7.9
"2017-18","Eleanna Christinaki|Ieshia Small|Kristen Confroy|Sarah Myers|Stephanie Jones",3,4,295,4.9,12,12,0,0.0
"2017-18","Blair Watson|Ieshia Small|Kaila Charles|Kristen Confroy|Stephanie Jones",3,3,293,4.9,6,8,-2,-16.4
"2017-18","Blair Watson|Brianna Fraser|Eleanna Christinaki|Ieshia Small|Stephanie Jones",1,2,292,4.9,7,7,0,0.0
"2017-18","Aja Ellison|Blair Watson|Channise Lewis|Sarah Myers|Stephanie Jones",3,3,282,4.7,10,10,0,0.0
"2017-18","Brianna Fraser|Eleanna Christinaki|Ieshia Small|Kristen Confroy|Sarah Myers",3,3,280,4.7,4,11,-7,-60.0
"2017-18","Aja Ellison|Blair Watson|Ieshia Small|Kaila Charles|Sarah Myers",1,1,270,4.5,11,4,7,62.2
"2017-18","Aja Ellison|Channise Lewis|Eleanna Christinaki|Ieshia Small|Sarah Myers",2,2,267,4.5,10,7,3,27.0
"2017-18","Brianna Fraser|Kaila Charles|Kristen Confroy|Sarah Myers|Stephanie Jones",1,1,267,4.5,8,12,-4,-36.0
"2017-18","Brianna Fraser|Eleanna Christinaki|Ieshia Small|Kaila Charles|Sarah Myers",3,3,250,4.2,9,7,2,19.2
"2017-18","Blair Watson|Brianna Fraser|Ieshia Small|Kristen Confroy|Stephanie Jones",2,3,246,4.1,10,9,1,9.8
"2017-18","Blair Watson|Brianna Fraser|Channise Lewis|Ieshia Small|Kristen Confroy",4,5,242,4.0,8,5,3,29.8
"2017-18","Blair Watson|Eleanna Christinaki|Ieshia Small|Kaila Charles|Kristen Confroy",1,2,242,4.0,10,6,4,39.7
"2017-18","Aja Ellison|Blair Watson|Brianna Fraser|Channise Lewis|Sarah Myers",2,2,241,4.0,7,8,-1,-10.0
"2017-18","Aja Ellison|Blair Watson|Ieshia Small|Sarah Myers|Stephanie Jones",3,4,220,3.7,2,8,-6,-65.5
"2017-18","Brianna Fraser|Channise Lewis|Ieshia Small|Sarah Myers|Stephanie Jones",1,2,217,3.6,11,7,4,44.2
"2017-18","Eleanna Christinaki|Ieshia Small|Kaila Charles|Sarah Myers|Stephanie Jones",3,3,213,3.5,8,9,-1,-11.3
