"source_id","file_id","period","time_remaining","seconds_elapsed","team","player_name","player_number","trip_size","made","missed","trip_result","first_attempt_made","margin_before","clutch","trip_context"
"2017-18","9713",1,517,83,"Maryland","Stephanie Jones",24,2,2,0,"2/2",1,-3,0,""
"2017-18","9713",2,324,876,"Maryland","Kristen Confroy",12,2,2,0,"2/2",1,7,0,""
"2017-18","9713",2,289,911,"Maryland","Stephanie Jones",24,2,1,1,"1/2",1,9,0,""
"2017-18","9713",2,154,1046,"Maryland","Ieshia Small",1,1,0,1,"0/1",0,21,0,"and_one"
"2017-18","9713",3,476,1324,"Maryland","Kaila Charles",5,2,2,0,"2/2",1,31,0,""
"2017-18","9713",3,448,1352,"Maryland","Channise Lewis",3,2,1,1,"1/2",1,30,0,""
"2017-18","9713",3,440,1360,"Maryland","Stephanie Jones",24,2,2,0,"2/2",1,31,0,""
"2017-18","9713",3,412,1388,"Maryland","Brianna Fraser",34,1,0,1,"0/1",0,33,0,"and_one"
"2017-18","9713",3,366,1434,"Maryland","Channise Lewis",3,2,1,1,"1/2",0,34,0,""
"2017-18","9713",3,290,1510,"Maryland","Ieshia Small",1,2,1,1,"1/2",1,37,0,""
"2017-18","9713",3,222,1578,"Albany","Emma List",32,2,2,0,"2/2",1,-41,0,""
"2017-18","9713",3,37,1763,"Albany","Alexi Schecter",24,2,1,1,"1/2",1,-37,0,""
"2017-18","9713",3,5,1795,"Albany","Cece Mayo",34,2,1,1,"1/2",1,-38,0,""
"2017-18","9713",4,212,2188,"Maryland","Sarah Myers",21,2,2,0,"2/2",1,29,0,""
"2017-18","9713",4,61,2339,"Maryland","Ieshia Small",1,2,2,0,"2/2",1,27,0,""
"2017-18","9713",4,16,2384,"Maryland","Brianna Fraser",34,2,2,0,"2/2",1,29,0,""
"2017-18","9713",4,4,2396,"Maryland","Sarah Myers",21,2,2,0,"2/2",1,31,0,""
"2017-18","9714",1,284,316,"South Carolina","Alexis JENNINGS",35,2,2,0,"2/2",1,8,0,""
"2017-18","9714",1,211,389,"Maryland","Brianna Fraser",34,2,0,2,"0/2",0,-12,0,""
"2017-18","9714",1,84,516,"Maryland","Brianna Fraser",34,2,2,0,"2/2",1,-14,0,""
"2017-18","9714",1,23,577,"South Carolina","A'ja WILSON",22,2,0,2,"0/2",0,14,0,""
