"source_id","file_id","team","name","number","position","minutes","field_goals","fg_pct","three_pointers","three_pt_pct","free_throws","ft_pct","rebounds","assists","turnovers","steals","blocks","points","offensive_rebounds","defensive_rebounds","personal_fouls","technical_fouls","efficiency","usage_pct","points_per_minute","fgm","fga","tpm","tpa","ftm","fta","starter"
2017,9715,"Niagara","M. MCINTYRE",21,"G",26,"3-5",60.0,"3-5",60.0,"0-0",0.0,3,2,1,0,0,9,0,3,2,0,11.0,10.24,0.346,3,5,3,5,0,0,1
2017,9715,"Niagara","V. RAMPADO",22,"F",29,"8-19",42.1,"4-6",66.7,"1-2",50.0,5,3,2,0,0,21,3,2,1,0,15.0,33.47,0.724,8,19,4,6,1,2,1
2017,9715,"Niagara","K. STROEMPLE",44,"F",29,"3-10",30.0,"1-1",100.0,"0-0",0.0,3,1,1,1,0,7,1,2,3,0,4.0,16.83,0.241,3,10,1,1,0,0,1
2017,9715,"Niagara","J. MOORE",4,"",18,"4-10",40.0,"0-0",0.0,"1-2",50.0,1,3,0,2,0,9,0,1,1,0,8.0,26.82,0.5,4,10,0,0,1,2,0
2017,9715,"Niagara","C. WANZER",5,"",3,"0-0",0.0,"0-0",0.0,"0-0",0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0
2017,9715,"Niagara","E. EKPITETA",12,"",4,"0-1",0.0,"0-1",0.0,"2-2",100.0,1,0,1,0,0,2,1,0,1,0,1.0,0.0,0.0,0,1,0,1,2,2,0
2017,9715,"Niagara","A. GATHERS",15,"",20,"0-4",0.0,"0-0",0.0,"0-0",0.0,3,0,2,1,0,0,2,1,3,0,-2.0,13.31,0.0,0,4,0,0,0,0,0
2017,9715,"Niagara","D. JOHNSON",32,"",19,"0-3",0.0,"0-2",0.0,"0-0",0.0,1,1,3,0,0,0,0,1,0,0,-4.0,14.01,0.0,0,3,0,2,0,0,0
2017,9715,"Niagara","D. DAVIDSDOTTIR",33,"",3,"0-0",0.0,"0-0",0.0,"0-0",0.0,1,0,1,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0
2017,9716,"UConn","C. DANGERFIELD",5,"G",25,"4-12",33.3,"0-5",0.0,"2-5",40.0,4,6,3,0,0,10,1,3,2,0,6.0,24.91,0.4,4,12,0,5,2,5,1
2017,9716,"UConn","K. NURSE",11,"G",30,"7-15",46.7,"5-8",62.5,"2-2",100.0,4,2,2,1,0,21,1,3,1,0,18.0,21.58,0.7,7,15,5,8,2,2,1
2017,9716,"UConn","G. WILLIAMS",15,"F",30,"6-9",66.7,"0-1",0.0,"3-3",100.0,11,3,10,5,1,15,2,9,1,0,22.0,24.52,0.5,6,9,0,1,3,3,1
2017,9716,"UConn","A. STEVENS",23,"F",29,"7-13",53.8,"1-4",25.0,"3-4",75.0,12,2,1,1,1,18,4,8,3,0,26.0,19.68,0.621,7,13,1,4,3,4,1
2017,9716,"UConn","N. COLLIER",24,"F",32,"6-14",42.9,"1-2",50.0,"0-0",0.0,11,4,1,1,2,13,5,6,2,0,22.0,16.97,0.406,6,14,1,2,0,0,1
2017,9716,"UConn","A. ESPINOZA-HUNTER",2,"",14,"2-3",66.7,"2-3",66.7,"0-0",0.0,1,0,1,0,0,6,1,0,1,0,5.0,10.34,0.429,2,3,2,3,0,0,0
2017,9716,"UConn","M. WALKER",3,"",20,"5-9",55.6,"0-2",0.0,"2-3",66.7,7,2,2,1,0,12,2,5,2,0,15.0,22.3,0.6,5,9,0,2,2,3,0
2017,9716,"UConn","M. COOMBS",4,"",4,"0-0",0.0,"0-0",0.0,"0-0",0.0,1,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0
2017,9716,"UConn","M. BENT",10,"",6,"1-2",50.0,"0-0",0.0,"0-0",0.0,2,1,2,0,0,2,0,2,1,0,2.0,0.0,0.0,1,2,0,0,0,0,0
2017,9716,"UConn","K. IRWIN",25,"",8,"0-1",0.0,"0-1",0.0,"0-0",0.0,0,0,1,1,0,0,0,0,2,0,-1.0,0.0,0.0,0,1,0,1,0,0,0
2017,9716,"UConn","A. GORDON",34,"",2,"0-0",0.0,"0-0",0.0,"0-0",0.0,0,0,1,0,0,0,0,0,0,0,-1.0,0.0,0.0,0,0,0,0,0,0,0
2017,9716,"Maryland","K. CHARLES",5,"G",40,"13-22",59.1,"2-3",66.7,"1-3",33.3,12,2,5,5,2,29,7,5,2,0,34.0,28.34,0.725,13,22,2,3,1,3,1
2017,9716,"Maryland","K. CONFROY",12,"G",20,"0-5",0.0,"0-3",0.0,"0-0",0.0,5,2,2,0,0,0,1,4,1,0,0.0,14.01,0.0,0,5,0,3,0,0,1
2017,9716,"Maryland","S. MYERS",21,"G",21,"0-4",0.0,"0-1",0.0,"0-0",0.0,0,0,3,0,1,0,0,0,0,0,-6.0,13.34,0.0,0,4,0,1,0,0,1
2017,9716,"Maryland","B. WATSON",22,"G",29,"3-10",30.0,"0-4",0.0,"1-2",50.0,6,1,0,7,2,7,0,6,2,0,15.0,15.02,0.241,3,10,0,4,1,2,1
2017,9716,"Maryland","S. JONES",24,"F",20,"2-3",66.7,"0-0",0.0,"0-0",0.0,1,1,0,0,0,4,0,1,4,0,5.0,6.0,0.2,2,3,0,0,0,0,1
2017,9716,"Maryland","I. SMALL",1,"",30,"5-15",33.3,"0-1",0.0,"2-2",100.0,3,1,4,3,0,12,1,2,2,0,5.0,26.53,0.4,5,15,0,1,2,2,0
2017,9716,"Maryland","C. LEWIS",3,"",19,"3-8",37.5,"3-7",42.9,"0-2",0.0,0,2,2,0,0,9,0,0,2,0,2.0,22.92,0.474,3,8,3,7,0,2,0
2017,9716,"Maryland","B. FRASER",34,"",21,"2-5",40.0,"0-0",0.0,"7-9",77.8,3,0,3,1,1,11,2,1,4,0,8.0,22.8,0.524,2,5,0,0,7,9,0
2017,9717,"Maryland","C. LEWIS",3,"G",25,"1-5",20.0,"1-1",100.0,"0-0",0.0,1,5,1,0,0,3,0,1,1,0,4.0,9.53,0.12,1,5,1,1,0,0,1
2017,9717,"Maryland","K. CHARLES",5,"G",22,"6-11",54.5,"0-1",0.0,"0-0",0.0,6,2,1,3,0,12,1,5,1,0,17.0,21.65,0.545,6,11,0,1,0,0,1
2017,9717,"Maryland","K. CONFROY",12,"G",24,"7-13",53.8,"4-7",57.1,"1-1",100.0,10,6,2,3,0,19,4,6,1,0,30.0,25.54,0.792,7,13,4,7,1,1,1
2017,9717,"Maryland","B. WATSON",22,"G",20,"5-8",62.5,"5-7",71.4,"3-4",75.0,5,2,2,4,1,18,3,2,1,0,24.0,23.34,0.9,5,8,5,7,3,4,1
2017,9717,"Maryland","S. JONES",24,"F",20,"10-14",71.4,"0-1",0.0,"4-7",57.1,7,1,1,0,3,24,6,1,3,0,27.0,35.89,1.2,10,14,0,1,4,7,1
2017,9717,"Maryland","A. ELLISON",0,"",12,"0-1",0.0,"0-0",0.0,"0-0",0.0,1,0,1,1,1,0,0,1,0,0,1.0,6.62,0.0,0,1,0,0,0,0,0
2017,9717,"Maryland","I. SMALL",1,"",25,"4-7",57.1,"1-2",50.0,"2-6",33.3,3,3,1,2,0,11,1,2,4,1,11.0,16.9,0.44,4,7,1,2,2,6,0
2017,9717,"Maryland","S. MYERS",21,"",23,"0-5",0.0,"0-1",0.0,"0-0",0.0,3,5,3,1,1,0,0,3,3,0,2.0,13.81,0.0,0,5,0,1,0,0,0
2017,9717,"Maryland","B. FRASER",34,"",29,"8-11",72.7,"0-0",0.0,"8-11",72.7,11,3,1,1,0,24,4,7,3,0,32.0,23.05,0.828,8,11,0,0,8,11,0
2017,9717,"Howard","S. EDMOND",5,"G",33,"2-9",22.2,"1-6",16.7,"0-2",0.0,1,2,5,1,0,5,1,0,3,0,-5.0,19.82,0.152,2,9,1,6,0,2,0
2017,9717,"Howard","T. DOPSON",10,"G",20,"2-4",50.0,"0-1",0.0,"1-2",50.0,2,1,6,0,0,5,1,1,2,0,-1.0,23.91,0.25,2,4,0,1,1,2,1
2017,9717,"Howard","C. MOORE",12,"F",22,"2-5",40.0,"0-0",0.0,"0-1",0.0,4,0,1,4,0,4,1,3,2,0,7.0,12.87,0.182,2,5,0,0,0,1,1
2017,9717,"Howard","J. MYLES",20,"F",18,"1-5",20.0,"0-0",0.0,"0-0",0.0,2,0,0,0,2,2,0,2,2,0,2.0,12.21,0.111,1,5,0,0,0,0,1
2017,9717,"Howard","T. JOHNSON",22,"G",21,"3-7",42.9,"1-3",33.3,"0-0",0.0,4,0,3,1,0,7,1,3,0,0,5.0,20.93,0.333,3,7,1,3,0,0,1
2017,9717,"Howard","K. JACOBS",0,"",5,"0-2",0.0,"0-0",0.0,"0-0",0.0,1,1,1,0,0,0,0,1,2,0,-1.0,0.0,0.0,0,2,0,0,0,0,0
2017,9717,"Howard","A. MCCANTS",3,"",17,"2-6",33.3,"2-4",50.0,"4-12",33.3,2,1,1,1,0,10,0,2,1,0,1.0,31.75,0.588,2,6,2,4,4,12,1
2017,9717,"Howard","A. WILLIAMS",4,"",24,"1-10",10.0,"0-3",0.0,"0-0",0.0,4,2,5,0,0,2,3,1,2,0,-6.0,27.47,0.083,1,10,0,3,0,0,0
2017,9717,"Howard","I. BRYANT",14,"",19,"3-4",75.0,"0-0",0.0,"2-2",100.0,5,0,3,0,1,8,1,4,4,0,10.0,18.23,0.421,3,4,0,0,2,2,0
2017,9717,"Howard","S. FITZGERALD-GREER",21,"",7,"0-2",0.0,"0-0",0.0,"0-0",0.0,0,0,0,0,0,0,0,0,0,0,-2.0,0.0,0.0,0,2,0,0,0,0,0
2017,9717,"Howard","A. JOHNSON",32,"",5,"0-0",0.0,"0-0",0.0,"2-2",100.0,1,1,0,0,0,2,0,1,2,0,4.0,0.0,0.0,0,0,0,0,2,2,0
2017,9717,"Howard","D. GRIFFIN",45,"",9,"0-1",0.0,"0-0",0.0,"4-4",100.0,3,0,0,1,3,4,1,2,0,0,10.0,0.0,0.0,0,1,0,0,4,4,0
2017,9718,"Kennesaw State","K. STREET",2,"*",33,"1-15",6.7,"0-4",0.0,"0-0",0.0,2,2,6,0,0,2,1,1,1,0,-14.0,29.96,0.061,1,15,0,4,0,0,1
2017,9718,"Kennesaw State","C. YOUNG",11,"*",24,"0-5",0.0,"0-4",0.0,"0-0",0.0,2,1,5,3,0,0,0,2,2,0,-4.0,19.62,0.0,0,5,0,4,0,0,1
2017,9718,"Kennesaw State","C. GIANOLLA",13,"*",22,"2-6",33.3,"0-0",0.0,"0-0",0.0,3,0,5,1,0,4,1,2,1,0,-1.0,23.54,0.182,2,6,0,0,0,0,1
2017,9718,"Kennesaw State","I. WALKER",24,"*",24,"1-4",25.0,"0-0",0.0,"2-3",66.7,2,0,1,2,0,4,1,1,1,0,3.0,12.4,0.167,1,4,0,0,2,3,1
2017,9718,"Kennesaw State","C. DAN",55,"*",10,"0-0",0.0,"0-0",0.0,"2-2",100.0,1,0,0,0,0,2,0,1,0,0,3.0,4.14,0.2,0,0,0,0,2,2,1
2017,9718,"Kennesaw State","A. POOLE",10,"",29,"2-7",28.6,"0-0",0.0,"1-1",100.0,8,2,4,3,0,5,4,4,3,0,9.0,18.57,0.172,2,7,0,0,1,1,0
2017,9718,"Kennesaw State","A. LANDBY",12,"",3,"0-0",0.0,"0-0",0.0,"0-0",0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0
2017,9718,"Kennesaw State","B. HOOVER",21,"",25,"3-8",37.5,"2-7",28.6,"1-1",100.0,1,1,3,0,0,9,1,0,1,0,3.0,21.54,0.36,3,8,2,7,1,1,0
2017,9718,"Kennesaw State","J. OMUSI",32,"",11,"1-2",50.0,"1-1",100.0,"0-0",0.0,1,0,0,0,0,3,1,0,1,0,3.0,8.56,0.273,1,2,1,1,0,0,0
2017,9718,"Kennesaw State","L. MANN",33,"",19,"2-6",33.3,"0-0",0.0,"2-2",100.0,2,1,1,0,1,6,2,0,2,0,5.0,19.53,0.316,2,6,0,0,2,2,0
2017,9718,"Maryland","C. LEWIS",3,"*",24,"3-7",42.9,"2-5",40.0,"2-2",100.0,5,8,2,1,2,10,1,4,1,0,20.0,18.26,0.417,3,7,2,5,2,2,1
2017,9718,"Maryland","K. CHARLES",5,"*",25,"7-11",63.6,"0-1",0.0,"2-2",100.0,8,4,4,2,1,16,2,6,2,0,23.0,28.18,0.64,7,11,0,1,2,2,1
2017,9718,"Maryland","K. CONFROY",12,"*",23,"3-5",60.0,"2-4",50.0,"0-0",0.0,4,2,3,0,0,8,4,0,1,0,9.0,15.43,0.348,3,5,2,4,0,0,1
2017,9718,"Maryland","B. WATSON",22,"*",24,"7-14",50.0,"6-11",54.5,"0-0",0.0,2,3,1,4,0,20,1,1,3,0,21.0,27.73,0.833,7,14,6,11,0,0,1
2017,9718,"Maryland","S. JONES",24,"*",22,"4-10",40.0,"0-0",0.0,"1-4",25.0,6,1,0,4,1,9,2,4,3,0,12.0,23.72,0.409,4,10,0,0,1,4,1
2017,9718,"Maryland","A. ELLISON",0,"",13,"1-1",100.0,"0-0",0.0,"1-2",50.0,2,1,2,0,0,3,2,0,1,0,3.0,13.24,0.231,1,1,0,0,1,2,0
2017,9718,"Maryland","I. SMALL",1,"",26,"3-9",33.3,"0-2",0.0,"2-4",50.0,1,0,2,4,0,8,0,1,1,0,3.0,21.77,0.308,3,9,0,2,2,4,0
2017,9718,"Maryland","S. MYERS",21,"",20,"2-3",66.7,"1-2",50.0,"0-0",0.0,1,0,0,1,0,5,0,1,1,0,6.0,6.65,0.25,2,3,1,2,0,0,0
2017,9718,"Maryland","B. FRASER",34,"",23,"5-9",55.6,"0-0",0.0,"0-0",0.0,12,1,1,0,0,10,6,6,2,0,18.0,19.29,0.435,5,9,0,0,0,0,0
2017,9719,"Miami","K. HARRIS",0,"*",13,"0-4",0.0,"0-1",0.0,"1-2",50.0,0,2,3,0,0,1,0,0,3,0,-5.0,25.07,0.077,0,4,0,1,1,2,1
2017,9719,"Miami","E. BANKS",3,"*",30,"5-8",62.5,"0-1",0.0,"0-0",0.0,3,1,2,3,0,10,2,1,2,0,12.0,13.79,0.333,5,8,0,1,0,0,1
2017,9719,"Miami","M. GRAY",5,"*",24,"8-15",53.3,"3-4",75.0,"2-4",50.0,0,0,1,1,0,21,0,0,4,0,12.0,30.6,0.875,8,15,3,4,2,4,1
2017,9719,"Miami","E. HOF",21,"*",20,"2-7",28.6,"0-0",0.0,"0-0",0.0,5,0,0,0,0,4,5,0,2,0,4.0,14.47,0.2,2,7,0,0,0,0,1
2017,9719,"Miami","E. DAVENPORT",30,"*",31,"2-11",18.2,"0-0",0.0,"1-2",50.0,15,2,3,1,1,5,5,10,3,0,11.0,19.85,0.161,2,11,0,0,1,2,1
2017,9719,"Miami","S. BAILEY",4,"",14,"0-3",0.0,"0-2",0.0,"0-0",0.0,4,0,0,0,0,0,2,2,0,0,1.0,8.86,0.0,0,3,0,2,0,0,0
2017,9719,"Miami","S. MORTENSEN",12,"",11,"2-6",33.3,"0-2",0.0,"1-1",100.0,4,1,0,1,0,5,4,0,0,0,7.0,24.21,0.455,2,6,0,2,1,1,0
2017,9719,"Miami","T. MASON",13,"",12,"1-2",50.0,"0-0",0.0,"2-2",100.0,1,1,2,1,0,4,1,0,1,0,4.0,16.82,0.333,1,2,0,0,2,2,0
2017,9719,"Miami","N. PETITHOMME",15,"",9,"2-5",40.0,"1-2",50.0,"0-0",0.0,2,1,1,0,0,5,0,2,1,0,4.0,0.0,0.0,2,5,1,2,0,0,0
2017,9719,"Miami","K. MARSHALL",20,"",22,"4-11",36.4,"3-9",33.3,"0-0",0.0,2,0,1,0,0,11,0,2,1,0,5.0,22.56,0.5,4,11,3,9,0,0,0
2017,9719,"Miami","S. GELDOF",51,"",14,"2-3",66.7,"0-0",0.0,"1-2",50.0,2,1,2,0,1,5,1,1,2,0,5.0,17.37,0.357,2,3,0,0,1,2,0
2017,9719,"Maryland","C. LEWIS",3,"*",40,"5-11",45.5,"0-2",0.0,"2-2",100.0,5,3,3,1,2,12,1,4,0,0,14.0,16.09,0.3,5,11,0,2,2,2,1
2017,9719,"Maryland","K. CHARLES",5,"*",31,"9-13",69.2,"0-0",0.0,"0-0",0.0,12,1,7,3,0,18,4,8,4,0,23.0,27.9,0.581,9,13,0,0,0,0,1
2017,9719,"Maryland","K. CONFROY",12,"*",36,"4-14",28.6,"2-10",20.0,"0-0",0.0,3,5,3,3,0,10,1,2,4,0,8.0,20.42,0.278,4,14,2,10,0,0,1
2017,9719,"Maryland","B. WATSON",22,"*",15,"1-8",12.5,"1-7",14.3,"0-0",0.0,3,1,2,0,1,3,2,1,1,0,-1.0,28.84,0.2,1,8,1,7,0,0,1
2017,9719,"Maryland","S. JONES",24,"*",29,"4-6",66.7,"0-0",0.0,"2-4",50.0,4,1,2,1,1,10,2,2,3,0,11.0,14.56,0.345,4,6,0,0,2,4,1
2017,9719,"Maryland","I. SMALL",1,"",32,"7-10",70.0,"0-1",0.0,"9-10",90.0,10,3,2,1,0,23,5,5,4,0,31.0,22.17,0.719,7,10,0,1,9,10,0
2017,9719,"Maryland","S. MYERS",21,"",0,"0-0",0.0,"0-0",0.0,"0-0",0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0
2017,9719,"Maryland","B. FRASER",34,"",17,"1-3",33.3,"0-0",0.0,"1-1",100.0,4,1,1,0,1,3,1,3,3,0,6.0,11.3,0.176,1,3,0,0,1,1,0
2017,9720,"Virginia","B. TINSLEY",1,"G",16,"0-3",0.0,"0-1",0.0,"0-0",0.0,2,2,1,2,0,0,0,2,2,0,2.0,12.35,0.0,0,3,0,1,0,0,1
2017,9720,"Virginia","L. MOSES",3,"F",29,"0-3",0.0,"0-0",0.0,"3-4",75.0,11,2,3,1,2,3,6,5,3,0,12.0,13.22,0.103,0,3,0,0,3,4,1
