"source_id","file_id","team","opponent","points","start_seconds","end_seconds","duration","period_start","period_end","score_before","score_after"
"2017-18","9725","Maryland","Coppin State",8,364,472,108,1,1,"9-21","9-29"
"2017-18","9725","Maryland","Coppin State",7,600,671,71,2,2,"13-31","13-38"
"2017-18","9725","Maryland","Coppin State",8,748,811,63,2,2,"14-38","14-46"
"2017-18","9725","Maryland","Coppin State",7,845,920,75,2,2,"16-46","16-53"
"2017-18","9725","Maryland","Coppin State",11,996,1128,132,2,2,"21-55","21-66"
"2017-18","9725","Maryland","Coppin State",15,1226,1388,162,3,3,"25-66","25-81"
"2017-18","9725","Maryland","Coppin State",14,1438,1764,326,3,3,"27-81","27-95"
"2017-18","9725","Coppin State","Maryland",10,1923,2047,124,4,4,"32-99","42-99"
"2017-18","9726","Maryland","Illinois",9,271,452,181,1,1,"9-6","18-6"
"2017-18","9726","Maryland","Illinois",10,540,671,131,1,2,"22-11","32-11"
"2017-18","9726","Maryland","Illinois",9,745,812,67,2,2,"34-15","43-15"
"2017-18","9726","Maryland","Illinois",7,987,1090,103,2,2,"48-26","55-26"
"2017-18","9726","Maryland","Illinois",9,1514,1623,109,3,3,"70-43","79-43"
"2017-18","9726","Illinois","Maryland",7,1749,1882,133,3,4,"79-43","79-50"
"2017-18","9726","Maryland","Illinois",8,2000,2059,59,4,4,"82-53","90-53"
"2017-18","9727","Penn State","Maryland",9,205,370,165,1,1,"4-13","13-13"
"2017-18","9727","Maryland","Penn State",8,546,696,150,1,2,"18-16","18-24"
"2017-18","9727","Penn State","Maryland",6,1266,1362,96,3,3,"41-42","47-42"
"2017-18","9727","Maryland","Penn State",10,1448,1543,95,3,3,"47-42","47-52"
"2017-18","9727","Maryland","Penn State",6,2237,2388,151,4,4,"65-63","65-69"
"2017-18","9728","Maryland","Iowa",7,79,125,46,1,1,"3-6","10-6"
"2017-18","9728","Maryland","Iowa",7,152,224,72,1,1,"10-9","17-9"
"2017-18","9728","Maryland","Iowa",10,443,568,125,1,1,"21-15","31-15"
"2017-18","9728","Iowa","Maryland",10,600,825,225,1,2,"31-15","31-25"
"2017-18","9728","Maryland","Iowa",7,1402,1663,261,3,3,"51-42","58-42"
"2017-18","9728","Maryland","Iowa",6,1899,1929,30,4,4,"64-49","70-49"
"2017-18","9728","Maryland","Iowa",6,1963,2038,75,4,4,"70-51","76-51"
"2017-18","9728","Iowa","Maryland",8,2067,2176,109,4,4,"76-51","76-59"
"2017-18","9729","Maryland","Wisconsin",9,263,498,235,1,1,"4-6","4-15"
"2017-18","9729","Maryland","Wisconsin",16,1011,1248,237,2,3,"18-23","18-39"
"2017-18","9729","Maryland","Wisconsin",7,1290,1409,119,3,3,"20-39","20-46"
"2017-18","9729","Wisconsin","Maryland",6,2000,2090,90,4,4,"30-60","36-60"
"2017-18","9729","Maryland","Wisconsin",6,2312,2371,59,4,4,"44-65","44-71"
"2017-18","9730","Maryland","Michigan State",6,166,187,21,1,1,"2-4","8-4"
"2017-18","9730","Michigan State","Maryland",7,469,536,67,1,1,"15-10","15-17"
"2017-18","9730","Michigan State","Maryland",6,625,834,209,2,2,"17-17","17-23"
"2017-18","9730","Michigan State","Maryland",7,1182,1298,116,2,3,"31-36","31-43"
"2017-18","9730","Maryland","Michigan State",11,1356,1524,168,3,3,"31-43","42-43"
"2017-18","9730","Michigan State","Maryland",10,1562,1638,76,3,3,"43-45","43-55"
"2017-18","9730","Michigan State","Maryland",7,2333,2362,29,4,4,"66-75","66-82"
"2017-18","9731","Indiana","Maryland",7,805,904,99,2,2,"22-16","22-23"
"2017-18","9731","Indiana","Maryland",6,1049,1075,26,2,2,"25-23","25-29"
"2017-18","9731","Maryland","Indiana",6,1425,1478,53,3,3,"42-40","48-40"
"2017-18","9731","Indiana","Maryland",8,1497,1598,101,3,3,"48-40","48-48"
"2017-18","9731","Indiana","Maryland",9,1762,1813,51,3,4,"52-50","52-59"
"2017-18","9731","Maryland","Indiana",8,1839,1954,115,4,4,"52-59","60-59"
"2017-18","9732","Maryland","Ohio State",10,122,258,136,1,1,"2-2","12-2"
"2017-18","9732","Maryland","Ohio State",7,565,696,131,1,2,"25-19","32-19"
"2017-18","9732","Maryland","Ohio State",7,722,781,59,2,2,"32-21","39-21"
"2017-18","9732","Ohio State","Maryland",7,1185,1243,58,2,3,"50-33","50-40"
"2017-18","9732","Maryland","Ohio State",6,1272,1318,46,3,3,"50-40","56-40"
"2017-18","9732","Maryland","Ohio State",8,1424,1607,183,3,3,"58-46","66-46"
"2017-18","9732","Ohio State","Maryland",6,1616,1718,102,3,3,"66-46","66-52"
"2017-18","9732","Maryland","Ohio State",8,1812,1878,66,4,4,"71-56","79-56"
"2017-18","9732","Maryland","Ohio State",11,2031,2344,313,4,4,"86-65","97-65"
"2017-18","9733","Northwestern","Maryland",6,50,142,92,1,1,"0-4","6-4"
"2017-18","9733","Maryland","Northwestern",7,379,395,16,1,1,"15-15","15-22"
"2017-18","9733","Northwestern","Maryland",7,490,628,138,1,2,"18-26","25-26"
"2017-18","9733","Maryland","Northwestern",10,954,1154,200,2,2,"31-30","31-40"
"2017-18","9733","Maryland","Northwestern",6,1247,1322,75,3,3,"35-41","35-47"
"2017-18","9733","Northwestern","Maryland",7,1800,1926,126,3,4,"45-52","52-52"
"2017-18","9734","Maryland","Rutgers",9,48,171,123,1,1,"0-2","9-2"
"2017-18","9734","Maryland","Rutgers",7,200,306,106,1,1,"9-4","16-4"
"2017-18","9734","Maryland","Rutgers",10,1657,1832,175,3,4,"54-40","64-40"
"2017-18","9734","Maryland","Rutgers",14,1890,2069,179,4,4,"64-44","78-44"
"2017-18","9735","Maryland","Nebraska",7,44,144,100,1,1,"0-0","0-7"
"2017-18","9735","Nebraska","Maryland",6,262,337,75,1,1,"4-11","10-11"
"2017-18","9735","Nebraska","Maryland",8,1012,1126,114,2,2,"14-24","22-24"
"2017-18","9735","Maryland","Nebraska",10,1155,1314,159,2,3,"22-24","22-34"
"2017-18","9736","Maryland","Michigan State",6,238,253,15,1,1,"4-5","4-11"
"2017-18","9736","Maryland","Michigan State",6,383,436,53,1,1,"7-11","7-17"
"2017-18","9736","Michigan State","Maryland",11,523,625,102,1,2,"7-17","18-17"
"2017-18","9736","Maryland","Michigan State",8,668,853,185,2,2,"18-17","18-25"
"2017-18","9736","Maryland","Michigan State",7,1011,1078,67,2,2,"24-27","24-34"
"2017-18","9736","Maryland","Michigan State",9,1418,1467,49,3,3,"35-45","35-54"
"2017-18","9736","Michigan State","Maryland",11,1797,1928,131,3,4,"41-61","52-61"
"2017-18","9737","Rutgers","Maryland",6,273,371,98,1,1,"6-11","12-11"
"2017-18","9737","Maryland","Rutgers",6,992,1056,64,2,2,"26-30","26-36"
"2017-18","9737","Maryland","Rutgers",9,1083,1238,155,2,3,"27-36","27-45"
"2017-18","9737","Maryland","Rutgers",8,2253,2368,115,4,4,"54-64","54-72"
"2017-18","9738","Maryland","Purdue",8,786,970,184,2,2,"20-25","28-25"
"2017-18","9738","Maryland","Purdue",6,1185,1253,68,2,3,"32-29","38-29"
"2017-18","9738","Purdue","Maryland",6,1502,1552,50,3,3,"45-35","45-41"
"2017-18","9738","Purdue","Maryland",8,1594,1744,150,3,3,"47-41","47-49"
"2017-18","9738","Purdue","Maryland",10,2276,2391,115,4,4,"65-65","65-75"
"2017-18","9739","Minnesota","Maryland",8,268,408,140,1,1,"10-15","18-15"
"2017-18","9739","Minnesota","Maryland",6,501,602,101,1,2,"20-19","26-19"
"2017-18","9739","Minnesota","Maryland",7,658,706,48,2,2,"26-22","33-22"
"2017-18","9739","Maryland","Minnesota",6,843,854,11,2,2,"39-26","39-32"
"2017-18","9739","Minnesota","Maryland",6,888,950,62,2,2,"39-32","45-32"
"2017-18","9739","Minnesota","Maryland",7,1302,1366,64,3,3,"56-43","63-43"
"2017-18","9739","Minnesota","Maryland",8,1556,1640,84,3,3,"66-48","74-48"
"2017-18","9739","Maryland","Minnesota",6,1799,1833,34,3,4,"79-52","79-58"
"2017-18","9739","Minnesota","Maryland",8,2005,2195,190,4,4,"83-64","91-64"
"2017-18","9739","Maryland","Minnesota",6,2241,2302,61,4,4,"91-64","91-70"
"2017-18","9740","Michigan","Maryland",8,392,538,146,1,1,"13-10","21-10"
"2017-18","9740","Maryland","Michigan",6,840,916,76,2,2,"30-18","30-24"
"2017-18","9740","Maryland","Michigan",7,947,1071,124,2,2,"32-24","32-31"
"2017-18","9740","Maryland","Michigan",6,1966,2080,114,4,4,"56-49","56-55"
"2017-18","9741","Maryland","Nebraska",7,64,141,77,1,1,"0-3","7-3"
"2017-18","9741","Maryland","Nebraska",6,219,252,33,1,1,"7-6","13-6"
"2017-18","9741","Maryland","Nebraska",7,865,924,59,2,2,"30-23","37-23"
"2017-18","9741","Maryland","Nebraska",7,1430,1512,82,3,3,"52-45","59-45"
"2017-18","9741","Nebraska","Maryland",6,1653,1752,99,3,3,"62-51","62-57"
"2017-18","9741","Nebraska","Maryland",6,2010,2104,94,4,4,"69-59","69-65"
"2017-18","9742","Maryland","Indiana",6,531,660,129,1,2,"9-12","15-12"
"2017-18","9742","Maryland","Indiana",9,1595,1793,198,3,3,"39-40","48-40"
"2017-18","9742","Maryland","Indiana",6,2142,2323,181,4,4,"54-51","60-51"
"2017-18","9742","Maryland","Indiana",7,2338,2381,43,4,4,"60-54","67-54"
"2017-18","9743","Nebraska","Maryland",6,182,265,83,1,1,"7-2","7-8"
"2017-18","9743","Maryland","Nebraska",9,560,815,255,1,2,"13-14","22-14"
"2017-18","9743","Maryland","Nebraska",7,1154,1283,129,2,3,"30-22","37-22"
"2017-18","9743","Nebraska","Maryland",8,1453,1557,104,3,3,"39-24","39-32"
"2017-18","9743","Maryland","Nebraska",8,1581,1723,142,3,3,"39-32","47-32"
"2017-18","9743","Maryland","Nebraska",7,2216,2280,64,4,4,"59-47","66-47"
"2017-18","9743","Nebraska","Maryland",6,2290,2360,70,4,4,"66-47","66-53"
"2017-18","9744","Maryland","Ohio State",6,292,367,75,1,1,"9-8","9-14"
"2017-18","9744","Ohio State","Maryland",7,410,481,71,1,1,"9-14","16-14"
"2017-18","9744","Ohio State","Maryland",12,767,866,99,2,2,"21-24","33-24"
"2017-18","9744","Ohio State","Maryland",6,961,1034,73,2,2,"33-27","39-27"
"2017-18","9744","Ohio State","Maryland",7,1309,1419,110,3,3,"46-35","53-35"
"2017-18","9744","Maryland","Ohio State",10,1532,1677,145,3,3,"55-37","55-47"
"2017-18","9744","Ohio State","Maryland",7,2226,2279,53,4,4,"67-62","74-62"
"2017-18","9745","Maryland","Princeton",9,68,245,177,1,1,"0-2","9-2"
"2017-18","9745","Maryland","Princeton",8,1219,1373,154,3,3,"31-26","39-26"
"2017-18","9745","Maryland","Princeton",6,1563,1603,40,3,3,"39-30","45-30"
"2017-18","9746","NC State","Maryland",7,132,218,86,1,1,"2-3","9-3"
"2017-18","9746","NC State","Maryland",6,616,676,60,2,2,"18-13","24-13"
"2017-18","9746","Maryland","NC State",8,730,901,171,2,2,"24-13","24-21"
"2017-18","9746","NC State","Maryland",8,1510,1616,106,3,3,"37-36","45-36"
"2017-18","9746","NC State","Maryland",8,1660,1724,64,3,3,"45-38","53-38"
"2017-18","9746","Maryland","NC State",7,1995,2102,107,4,4,"62-44","62-51"
