"source_id","file_id","team","period","points","fgm","fga","tpm","tpa","ftm","fta","offensive_rebounds","defensive_rebounds","rebounds","assists","turnovers","steals","blocks","personal_fouls","points_in_paint","points_off_turnovers","points_fastbreak","points_second_chance","points_from_bench"
"2017-18","9717","Howard",1,6,3,15,0,2,0,0,2,3,5,0,10,2,1,6,4,0,0,0,2
"2017-18","9717","Howard",2,13,2,9,0,2,9,12,1,7,8,1,4,3,3,5,4,2,0,2,10
"2017-18","9717","Howard",3,17,7,17,3,7,0,3,3,6,9,3,6,2,2,4,8,0,0,0,7
"2017-18","9717","Howard",4,13,4,14,1,6,4,10,5,5,10,4,5,1,0,5,4,4,0,2,7
"2017-18","9718","Kennesaw State",1,8,3,14,0,2,2,2,3,5,8,1,8,4,0,2,2,2,0,3,6
"2017-18","9718","Kennesaw State",2,7,2,13,1,3,2,2,5,4,9,2,8,0,0,4,2,0,0,2,5
"2017-18","9718","Kennesaw State",3,13,4,11,1,4,4,5,2,4,6,1,7,4,0,3,2,6,4,0,5
"2017-18","9718","Kennesaw State",4,7,3,15,1,7,0,0,3,3,6,3,5,1,1,3,4,2,0,0,7
"2017-18","9718","Maryland",1,22,9,17,4,6,0,2,4,8,12,6,5,6,2,5,6,10,4,2,7
"2017-18","9718","Maryland",2,25,9,16,2,6,5,8,4,6,10,5,0,3,2,4,12,14,6,3,8
"2017-18","9718","Maryland",3,20,8,16,4,8,0,0,4,6,10,5,6,4,0,5,6,8,0,7,4
"2017-18","9718","Maryland",4,22,9,20,1,5,3,4,9,9,18,4,4,3,0,1,12,5,8,5,7
"2017-18","9719","Miami",1,20,9,18,2,6,0,0,6,4,10,3,5,2,0,4,12,4,0,8,9
"2017-18","9719","Miami",2,15,6,19,2,4,1,2,2,5,7,3,5,1,2,6,6,7,0,3,13
"2017-18","9719","Miami",3,22,8,19,3,6,3,5,6,6,12,2,3,1,0,4,10,6,5,5,5
"2017-18","9719","Miami",4,14,5,19,0,5,4,6,6,5,11,1,3,3,0,5,8,2,2,3,3
"2017-18","9719","Maryland",1,16,6,12,1,4,3,4,3,2,5,2,6,2,1,3,6,4,0,4,4
"2017-18","9719","Maryland",2,20,8,19,0,6,4,4,6,11,17,3,7,2,1,6,8,6,0,6,10
"2017-18","9719","Maryland",3,22,9,20,2,9,2,3,6,5,11,5,3,3,3,5,10,2,2,5,6
"2017-18","9719","Maryland",4,21,8,14,0,1,5,6,2,9,11,5,4,2,2,5,14,3,10,1,6
"2017-18","9720","Virginia",1,15,6,14,3,7,0,1,1,6,7,2,5,1,3,2,6,2,2,0,7
"2017-18","9720","Virginia",2,10,4,14,0,2,2,2,2,5,7,2,4,4,0,2,4,4,0,0,6
"2017-18","9720","Virginia",3,24,11,14,0,0,2,2,1,8,9,7,5,4,0,5,14,8,8,2,4
"2017-18","9720","Virginia",4,10,4,14,1,3,1,4,5,9,14,1,7,0,7,6,2,3,0,3,4
"2017-18","9720","Maryland",1,20,8,23,0,3,4,4,9,8,17,1,3,2,0,3,14,6,4,4,4
"2017-18","9720","Maryland",2,14,5,10,4,5,0,0,0,8,8,3,6,4,1,3,2,2,2,0,0
"2017-18","9720","Maryland",3,17,7,14,0,5,3,8,2,2,4,1,4,2,0,3,10,7,0,0,6
"2017-18","9720","Maryland",4,9,3,16,1,2,2,4,3,6,9,1,5,3,1,3,4,7,2,0,0
"2017-18","9721","Akron",1,6,3,17,0,5,0,0,3,5,8,1,5,2,0,3,4,0,0,2,2
"2017-18","9721","Akron",2,21,8,18,2,5,3,4,3,6,9,5,2,4,1,3,4,10,2,3,2
"2017-18","9721","Akron",3,21,8,17,3,7,2,2,0,5,5,5,2,1,0,7,10,7,2,0,7
"2017-18","9721","Akron",4,6,2,17,0,6,2,4,3,8,11,0,3,1,1,3,4,2,0,2,4
"2017-18","9721","Maryland",1,24,10,18,3,5,1,3,4,11,15,6,4,2,0,3,12,8,0,4,7
"2017-18","9721","Maryland",2,14,6,13,1,4,1,3,2,7,9,4,7,1,0,4,4,2,0,0,6
"2017-18","9721","Maryland",3,26,10,17,1,3,5,8,4,8,12,7,4,0,1,4,18,4,0,5,5
"2017-18","9721","Maryland",4,11,3,14,1,5,4,6,4,13,17,1,6,3,2,6,4,2,2,1,3
"2017-18","9722","Maryland",1,37,14,21,5,8,4,5,4,8,12,10,2,6,2,1,16,16,15,5,4
"2017-18","9722","Maryland",2,17,6,23,1,7,4,5,9,4,13,2,3,4,1,3,6,5,2,9,5
"2017-18","9722","Maryland",3,21,9,15,2,4,1,4,3,5,8,4,5,3,2,3,14,12,6,2,6
"2017-18","9722","Maryland",4,22,9,16,0,0,4,8,4,10,14,4,1,1,3,6,8,2,2,5,15
"2017-18","9722","Mount St. Mary's",1,6,3,13,0,4,0,0,2,4,6,2,9,0,0,4,2,0,0,0,0
"2017-18","9722","Mount St. Mary's",2,17,6,12,1,3,4,5,2,7,9,3,7,0,1,4,10,5,2,0,0
"2017-18","9722","Mount St. Mary's",3,14,4,12,2,3,4,4,3,4,7,3,8,2,0,3,4,0,3,2,0
"2017-18","9722","Mount St. Mary's",4,20,6,18,3,7,5,8,4,5,9,4,1,1,0,5,4,3,2,6,7
"2017-18","9723","Maryland",1,22,8,20,4,9,2,2,7,7,14,6,5,3,0,1,8,2,2,7,4
"2017-18","9723","Maryland",2,19,8,16,1,3,2,3,5,4,9,4,7,3,1,5,14,6,2,4,4
"2017-18","9723","Maryland",3,21,7,17,1,5,6,7,4,8,12,4,4,4,1,3,12,4,4,7,6
"2017-18","9723","Maryland",4,18,6,14,0,1,6,6,4,6,10,0,4,3,1,6,10,6,2,5,11
"2017-18","9723","George Washington",1,10,5,16,0,5,0,0,4,5,9,1,6,4,1,3,6,4,0,2,4
"2017-18","9723","George Washington",2,11,4,9,1,2,2,2,0,4,4,3,8,2,0,2,4,2,0,0,0
"2017-18","9723","George Washington",3,15,6,17,1,4,2,2,3,6,9,3,3,2,1,5,6,2,2,7,5
"2017-18","9723","George Washington",4,18,4,12,3,6,7,8,2,4,6,4,3,2,0,5,0,5,0,2,7
"2017-18","9724","Maryland",1,22,9,18,3,5,1,2,0,8,8,9,0,2,0,2,8,10,7,0,7
"2017-18","9724","Maryland",2,32,14,19,3,4,1,1,1,7,8,11,3,5,0,0,18,16,12,2,2
"2017-18","9724","Maryland",3,26,11,20,0,2,4,6,5,7,12,7,0,2,0,3,18,6,6,8,17
"2017-18","9724","Maryland",4,34,12,18,4,6,6,7,5,9,14,10,3,4,3,1,14,7,4,13,17
"2017-18","9724","Loyola",1,8,4,14,0,4,0,2,3,10,13,2,6,0,1,2,8,0,2,2,0
"2017-18","9724","Loyola",2,12,5,14,2,6,0,0,2,4,6,3,9,2,0,3,4,2,2,0,5
"2017-18","9724","Loyola",3,14,5,16,1,6,3,3,4,4,8,2,4,0,1,4,8,0,0,6,5
"2017-18","9724","Loyola",4,11,4,17,1,8,2,3,3,2,5,3,5,1,0,5,4,0,3,2,9
"2017-18","9725","Coppin State",1,13,5,12,1,2,2,2,3,8,11,1,9,2,0,5,6,2,0,2,2
"2017-18","9725","Coppin State",2,12,5,9,1,3,1,2,0,3,3,2,9,1,0,2,2,1,0,0,3
"2017-18","9725","Coppin State",3,4,2,13,0,7,0,0,1,3,4,1,5,0,0,6,2,0,0,2,0
"2017-18","9725","Coppin State",4,20,4,13,3,5,9,10,3,5,8,3,2,0,0,2,2,1,0,4,3
"2017-18","9725","Maryland",1,31,11,20,5,12,4,6,2,4,6,8,3,5,0,4,6,8,0,0,12
"2017-18","9725","Maryland",2,35,15,19,3,5,2,3,2,4,6,4,2,5,1,3,14,14,6,4,16
"2017-18","9725","Maryland",3,29,10,17,5,11,4,7,6,10,16,9,2,2,0,2,6,12,4,6,10
"2017-18","9725","Maryland",4,18,7,16,2,6,2,4,5,6,11,1,3,2,1,6,8,2,2,4,14
"2017-18","9726","Maryland",1,26,10,23,1,5,5,9,9,10,19,5,2,1,3,1,16,4,9,9,11
"2017-18","9726","Maryland",2,31,10,19,3,6,8,10,5,5,10,9,3,5,1,4,12,9,11,3,4
"2017-18","9726","Maryland",3,22,7,14,3,6,5,6,2,7,9,3,3,3,2,6,4,9,2,2,4
"2017-18","9726","Maryland",4,21,8,17,3,7,2,7,8,8,16,4,4,1,1,4,10,2,2,4,8
"2017-18","9726","Illinois",1,11,5,17,1,4,0,0,1,6,7,3,3,0,2,6,6,2,2,2,2
"2017-18","9726","Illinois",2,20,9,18,2,5,0,0,4,4,8,2,8,1,1,7,6,4,2,6,2
"2017-18","9726","Illinois",3,17,5,18,1,3,6,7,7,5,12,3,4,1,0,5,6,2,3,4,9
"2017-18","9726","Illinois",4,17,6,18,3,8,2,2,3,4,7,4,1,2,3,5,2,7,0,0,10
"2017-18","9727","Penn State",1,18,6,14,1,5,5,8,3,5,8,3,4,2,0,2,10,5,2,1,5
"2017-18","9727","Penn State",2,23,10,17,3,5,0,0,2,7,9,5,4,1,2,6,10,5,8,0,3
"2017-18","9727","Penn State",3,14,5,15,2,3,2,4,1,9,10,4,5,2,2,4,0,0,5,0,0
"2017-18","9727","Penn State",4,10,4,17,0,1,2,2,5,6,11,1,3,0,0,7,4,2,0,6,2
"2017-18","9727","Maryland",1,21,8,17,4,6,1,2,4,7,11,6,5,3,2,5,6,2,0,5,5
"2017-18","9727","Maryland",2,19,5,14,1,3,8,10,4,5,9,4,4,1,1,4,4,2,3,2,13
"2017-18","9727","Maryland",3,14,6,19,1,5,1,1,4,10,14,2,6,2,3,6,8,9,6,0,9
"2017-18","9727","Maryland",4,15,5,19,1,1,4,6,8,8,16,3,1,0,3,5,8,5,0,7,4
"2017-18","9728","Maryland",1,31,13,21,4,5,1,2,2,10,12,9,0,2,1,3,14,5,4,6,5
"2017-18","9728","Maryland",2,18,8,22,2,7,0,0,2,7,9,4,1,3,1,6,8,8,2,0,4
"2017-18","9728","Maryland",3,12,3,19,0,4,6,10,8,6,14,0,2,6,2,2,4,8,2,8,3
"2017-18","9728","Maryland",4,19,6,18,4,12,3,5,6,5,11,4,4,4,1,4,4,8,0,4,3
"2017-18","9728","Iowa",1,17,6,18,3,8,2,2,2,6,8,5,4,0,2,1,6,0,2,0,4
"2017-18","9728","Iowa",2,21,8,16,0,2,5,7,3,12,15,5,5,0,0,2,14,2,0,4,7
"2017-18","9728","Iowa",3,8,3,14,1,7,1,2,5,8,13,2,8,0,5,5,4,0,2,3,0
"2017-18","9728","Iowa",4,18,7,15,3,7,1,1,3,7,10,5,6,2,1,6,6,5,0,0,2
"2017-18","9729","Wisconsin",1,7,3,14,1,5,0,0,0,4,4,1,2,2,1,2,2,2,2,0,5
"2017-18","9729","Wisconsin",2,11,5,17,1,5,0,0,4,5,9,4,3,0,3,2,6,2,0,3,3
"2017-18","9729","Wisconsin",3,9,3,12,0,4,3,4,2,4,6,1,5,0,2,0,6,2,0,3,1
"2017-18","9729","Wisconsin",4,17,6,12,1,4,4,4,1,5,6,3,4,1,1,4,8,7,0,2,5
"2017-18","9729","Maryland",1,15,5,13,3,6,2,2,3,11,14,2,4,1,2,1,0,5,0,3,7
"2017-18","9729","Maryland",2,22,8,18,3,8,3,3,4,8,12,2,1,1,1,3,6,5,4,0,7
"2017-18","9729","Maryland",3,17,7,14,3,7,0,0,2,8,10,4,4,4,1,4,8,7,5,2,5
"2017-18","9729","Maryland",4,17,6,12,0,0,5,7,2,4,6,3,4,2,1,4,10,6,4,5,14
"2017-18","9730","Maryland",1,15,6,15,2,6,1,2,4,7,11,3,6,1,0,2,4,3,3,5,3
"2017-18","9730","Maryland",2,16,7,21,1,5,1,2,5,5,10,5,4,4,2,5,10,6,2,0,4
"2017-18","9730","Maryland",3,18,7,19,1,4,3,6,5,6,11,4,4,3,0,2,10,5,4,4,6
"2017-18","9730","Maryland",4,19,6,11,1,2,6,7,4,8,12,3,10,1,0,9,8,4,2,4,12
"2017-18","9730","Michigan State",1,17,8,20,1,4,0,0,5,5,10,6,2,2,2,3,10,4,0,5,0
"2017-18","9730","Michigan State",2,21,8,17,2,5,3,4,3,10,13,5,4,0,2,5,10,0,0,5,2
"2017-18","9730","Michigan State",3,23,10,17,3,5,0,0,1,9,10,8,6,3,1,3,8,2,8,0,8
"2017-18","9730","Michigan State",4,21,4,13,3,8,10,12,3,2,5,3,3,5,1,4,0,8,0,2,5
"2017-18","9731","Maryland",1,18,6,15,3,4,3,4,2,6,8,2,2,2,1,4,6,6,2,3,0
"2017-18","9731","Maryland",2,15,6,17,2,5,1,2,3,4,7,3,4,3,0,6,6,8,0,3,1
"2017-18","9731","Maryland",3,19,8,13,1,2,2,2,1,5,6,3,3,1,0,3,12,2,2,0,0
"2017-18","9731","Maryland",4,22,9,14,0,0,4,6,1,9,10,4,0,2,1,4,12,4,6,2,9
"2017-18","9731","Indiana",1,13,5,14,2,6,1,1,2,7,9,4,5,1,0,3,6,2,2,3,3
"2017-18","9731","Indiana",2,20,7,10,4,6,2,4,0,9,9,5,7,0,1,3,6,5,2,0,2
"2017-18","9731","Indiana",3,23,9,19,4,7,1,2,6,4,10,4,2,2,0,2,8,7,0,9,3
"2017-18","9731","Indiana",4,14,5,16,2,6,2,2,2,5,7,4,2,0,0,5,2,0,0,0,0
"2017-18","9732","Maryland",1,27,11,18,4,5,1,1,4,9,13,8,5,1,0,3,6,0,2,5,2
"2017-18","9732","Maryland",2,23,9,20,4,7,1,1,3,6,9,6,0,0,1,1,10,4,0,5,0
"2017-18","9732","Maryland",3,21,8,15,1,3,4,8,5,6,11,4,2,1,0,4,14,2,0,4,4
"2017-18","9732","Maryland",4,28,11,18,2,3,4,5,5,9,14,6,3,2,2,2,16,3,2,8,12
"2017-18","9732","Ohio State",1,19,8,21,3,10,0,0,4,3,7,5,1,3,1,2,8,7,4,5,0
"2017-18","9732","Ohio State",2,16,7,15,2,2,0,0,2,8,10,4,4,0,2,2,6,0,0,2,2
"2017-18","9732","Ohio State",3,19,7,18,1,5,4,4,5,4,9,5,2,1,1,4,6,4,0,2,2
"2017-18","9732","Ohio State",4,15,7,20,0,5,1,2,4,2,6,2,2,0,2,4,10,2,0,2,5
"2017-18","9733","Northwestern",1,23,8,11,1,1,6,8,1,5,6,4,5,4,0,5,8,4,2,2,2
"2017-18","9733","Northwestern",2,10,5,14,0,1,0,0,5,4,9,5,6,1,0,2,6,2,0,0,2
"2017-18","9733","Northwestern",3,14,6,14,0,1,2,2,1,11,12,3,7,3,1,5,12,0,4,2,4
"2017-18","9733","Northwestern",4,18,7,12,0,1,4,8,3,4,7,3,4,2,3,8,14,7,2,4,2
"2017-18","9733","Maryland",1,26,12,18,1,1,1,2,2,2,4,9,4,4,1,4,18,10,6,2,4
"2017-18","9733","Maryland",2,15,6,11,1,3,2,4,1,4,5,4,4,3,0,3,6,6,4,0,7
"2017-18","9733","Maryland",3,11,3,15,0,2,5,8,3,7,10,3,4,6,2,4,4,4,0,3,0
"2017-18","9733","Maryland",4,16,4,10,0,2,8,11,2,4,6,1,4,3,0,8,8,2,2,2,9
"2017-18","9734","Maryland",1,23,8,16,2,2,5,6,5,10,15,7,1,1,2,4,10,1,5,4,3
"2017-18","9734","Maryland",2,18,8,12,1,2,1,2,2,7,9,6,8,2,1,2,8,2,0,2,0
"2017-18","9734","Maryland",3,21,6,14,1,2,8,8,3,9,12,5,4,1,3,4,10,5,6,4,2
"2017-18","9734","Maryland",4,26,10,12,3,3,3,5,2,8,10,7,5,0,1,3,8,3,2,3,8
"2017-18","9734","Rutgers",1,10,5,19,0,3,0,0,4,4,8,3,1,1,1,5,4,0,0,4,4
"2017-18","9734","Rutgers",2,19,7,16,4,7,1,1,2,3,5,5,5,3,0,5,4,5,0,2,8
"2017-18","9734","Rutgers",3,11,4,17,0,1,3,5,6,5,11,2,4,2,3,6,6,0,2,6,0
"2017-18","9734","Rutgers",4,20,8,17,3,9,1,2,2,0,2,3,1,2,0,5,10,7,4,0,14
"2017-18","9735","Nebraska",1,10,4,13,1,5,1,4,2,6,8,3,3,2,0,5,4,2,2,0,3
"2017-18","9735","Nebraska",2,12,5,14,1,3,1,2,3,5,8,1,5,3,0,2,6,5,0,4,9
"2017-18","9735","Nebraska",3,17,5,14,1,4,6,6,2,3,5,4,1,2,0,4,6,6,4,0,5
"2017-18","9735","Nebraska",4,18,7,18,4,8,0,2,2,6,8,5,0,2,3,9,4,2,2,3,8
"2017-18","9735","Maryland",1,14,5,14,1,3,3,4,3,8,11,3,4,0,1,4,4,1,2,0,2
"2017-18","9735","Maryland",2,13,6,13,1,4,0,2,3,6,9,4,6,1,4,2,2,4,2,3,0
"2017-18","9735","Maryland",3,20,8,14,1,2,3,3,3,7,10,4,4,1,0,3,12,2,0,7,7
"2017-18","9735","Maryland",4,17,4,17,1,3,8,14,9,10,19,2,3,0,0,3,2,0,0,3,5
"2017-18","9736","Michigan State",1,15,6,20,3,5,0,0,6,7,13,4,5,2,0,3,4,5,2,5,3
"2017-18","9736","Michigan State",2,14,5,12,1,2,3,4,4,2,6,2,7,3,1,2,8,7,2,4,7
"2017-18","9736","Michigan State",3,16,5,12,0,6,6,8,2,5,7,1,7,2,0,6,6,4,2,3,11
"2017-18","9736","Michigan State",4,23,9,21,3,7,2,2,6,8,14,4,1,1,1,8,12,2,3,6,16
"2017-18","9736","Maryland",1,17,6,15,3,4,2,2,2,8,10,4,5,3,0,1,2,7,8,2,0
"2017-18","9736","Maryland",2,19,8,15,1,2,2,2,4,4,8,4,6,5,0,6,12,6,4,4,4
"2017-18","9736","Maryland",3,25,8,17,2,4,7,8,4,6,10,4,3,4,0,5,10,10,2,6,3
"2017-18","9736","Maryland",4,15,3,12,0,2,9,12,3,6,9,2,2,1,2,1,6,0,0,2,0
"2017-18","9737","Rutgers",1,19,8,11,1,1,2,2,2,5,7,5,10,3,2,8,12,8,4,4,5
"2017-18","9737","Rutgers",2,8,3,20,0,5,2,3,9,3,12,1,3,2,1,0,6,0,2,2,0
"2017-18","9737","Rutgers",3,17,6,13,0,2,5,6,4,7,11,2,4,4,2,5,8,2,2,6,2
"2017-18","9737","Rutgers",4,10,3,10,0,4,4,4,1,5,6,1,5,1,1,5,6,0,0,2,2
"2017-18","9737","Maryland",1,22,6,12,2,2,8,12,2,1,3,4,4,6,0,4,6,9,4,3,4
"2017-18","9737","Maryland",2,21,10,18,1,3,0,0,5,8,13,3,2,3,2,4,12,4,5,6,6
"2017-18","9737","Maryland",3,12,3,11,0,1,6,6,1,3,4,2,4,1,2,4,0,0,0,0,6
"2017-18","9737","Maryland",4,17,6,15,1,3,4,6,4,6,10,4,1,3,0,3,8,5,2,7,0
"2017-18","9738","Maryland",1,17,7,16,2,4,1,2,3,5,8,5,3,2,0,3,4,2,2,1,7
"2017-18","9738","Maryland",2,17,7,15,2,3,1,2,2,6,8,6,1,0,2,2,6,4,0,2,4
"2017-18","9738","Maryland",3,16,7,18,0,2,2,2,5,4,9,1,5,3,1,2,12,2,4,4,2
"2017-18","9738","Maryland",4,15,6,19,0,5,3,4,4,6,10,3,1,1,0,8,8,0,0,2,0
"2017-18","9738","Purdue",1,20,8,13,1,4,3,4,1,7,8,7,4,0,1,2,10,2,7,0,2
"2017-18","9738","Purdue",2,9,3,11,1,3,2,2,0,6,6,3,4,0,0,3,4,0,0,0,2
"2017-18","9738","Purdue",3,20,9,18,0,1,2,2,5,6,11,4,3,2,3,2,16,8,4,6,4
"2017-18","9738","Purdue",4,26,8,13,3,5,7,8,0,10,10,5,1,0,0,4,6,3,0,0,4
"2017-18","9739","Minnesota",1,24,9,18,3,6,3,4,4,7,11,7,3,1,0,3,12,2,5,9,6
"2017-18","9739","Minnesota",2,29,8,17,6,8,7,8,2,9,11,7,4,2,2,2,4,9,2,2,1
"2017-18","9739","Minnesota",3,26,9,16,5,7,3,6,3,7,10,5,2,2,0,5,8,5,2,4,2
"2017-18","9739","Minnesota",4,14,6,10,0,3,2,2,0,5,5,1,4,2,2,4,10,2,0,0,2
"2017-18","9739","Maryland",1,19,7,16,3,7,2,2,2,6,8,6,3,3,0,4,4,0,3,0,2
"2017-18","9739","Maryland",2,20,8,20,2,6,2,2,3,8,11,6,5,3,1,5,8,3,4,0,6
"2017-18","9739","Maryland",3,15,6,17,0,2,3,4,4,6,10,3,4,0,0,4,10,0,0,5,4
"2017-18","9739","Maryland",4,20,9,20,0,3,2,3,7,4,11,8,2,4,0,3,16,4,4,4,10
"2017-18","9740","Michigan",1,21,8,13,2,2,3,4,2,4,6,5,2,2,0,4,10,9,2,3,8
"2017-18","9740","Michigan",2,14,4,12,2,4,4,4,3,6,9,3,7,0,0,3,4,0,2,0,2
"2017-18","9740","Michigan",3,15,6,14,0,1,3,4,3,5,8,4,6,3,0,3,10,5,2,4,6
"2017-18","9740","Michigan",4,21,7,13,2,3,5,6,2,7,9,4,2,0,2,4,10,0,0,4,5
"2017-18","9740","Maryland",1,12,4,10,0,2,4,6,3,3,6,1,5,1,0,4,6,2,2,2,2
"2017-18","9740","Maryland",2,21,9,18,0,1,3,4,3,4,7,4,2,4,1,2,14,10,4,3,8
"2017-18","9740","Maryland",3,14,6,14,0,3,2,4,4,4,8,2,5,5,2,4,10,6,4,3,5
"2017-18","9740","Maryland",4,18,8,19,0,3,2,3,4,3,7,3,0,1,1,6,16,0,2,4,6
"2017-18","9741","Maryland",1,22,9,21,3,5,1,4,6,7,13,3,2,2,0,4,8,5,2,8,4
"2017-18","9741","Maryland",2,22,8,14,2,5,4,4,3,5,8,2,5,2,0,1,12,0,0,7,9
"2017-18","9741","Maryland",3,20,7,15,2,4,4,7,5,4,9,3,3,1,0,2,8,3,2,2,7
"2017-18","9741","Maryland",4,13,3,14,1,3,6,8,4,13,17,2,3,0,3,4,4,0,0,4,2
"2017-18","9741","Nebraska",1,17,6,18,3,10,2,2,4,9,13,4,3,1,0,4,6,3,0,2,3
"2017-18","9741","Nebraska",2,19,8,14,2,4,1,2,1,3,4,5,2,3,0,3,10,7,0,2,16
"2017-18","9741","Nebraska",3,23,9,16,3,8,2,2,3,4,7,2,2,2,0,6,12,7,0,4,5
"2017-18","9741","Nebraska",4,16,6,19,3,7,1,2,1,8,9,6,0,1,1,5,6,1,3,3,6
"2017-18","9742","Maryland",1,13,6,19,0,3,1,2,7,2,9,3,2,3,1,4,6,6,2,5,2
"2017-18","9742","Maryland",2,16,7,12,0,1,2,2,2,6,8,6,3,1,1,1,8,4,2,0,4
"2017-18","9742","Maryland",3,19,6,14,2,4,5,6,2,9,11,1,3,2,2,5,6,2,2,2,2
"2017-18","9742","Maryland",4,19,5,8,0,1,9,12,2,9,11,3,4,1,1,5,8,4,0,2,6
"2017-18","9742","Indiana",1,12,5,8,0,0,2,4,2,6,8,1,7,0,3,3,8,4,0,2,2
"2017-18","9742","Indiana",2,15,6,14,1,3,2,2,2,3,5,4,2,1,1,3,10,4,0,5,2
"2017-18","9742","Indiana",3,13,5,14,0,3,3,6,2,6,8,1,2,0,0,5,10,2,2,0,0
"2017-18","9742","Indiana",4,14,4,15,2,8,4,4,2,3,5,3,3,1,0,10,4,7,0,0,0
"2017-18","9743","Maryland",1,15,5,15,0,0,5,6,2,6,8,4,1,0,0,2,2,2,0,2,8
"2017-18","9743","Maryland",2,17,6,14,1,3,4,6,3,10,13,2,2,1,1,4,4,5,0,4,13
"2017-18","9743","Maryland",3,15,4,10,0,1,7,8,2,8,10,1,4,2,3,3,8,4,0,4,4
"2017-18","9743","Maryland",4,19,8,13,0,3,3,4,1,7,8,6,3,1,0,5,10,2,6,3,6
