"source_id","player_name","streak_type","length","start_date","end_date","start_file_id","end_file_id","spans_games","active"
"2017-18","Brianna Fraser","ft_makes",14,"2018-02-25","2018-03-03","9741","9743",1,0
"2017-18","Ieshia Small","fg_misses",11,"2018-01-25","2018-02-01","9733","9734",1,0
"2017-18","Kaila Charles","fg_misses",11,"2017-12-31","2018-01-04","9727","9728",1,0
"2017-18","Kristen Confroy","fg_misses",11,"2018-02-18","2018-02-22","9739","9740",1,0
"2017-18","Kaila Charles","ft_makes",11,"2017-11-13","2017-11-16","9714","9715",1,0
"2017-18","Kaila Charles","fg_makes",10,"2018-01-22","2018-01-25","9732","9733",1,0
"2017-18","Sarah Myers","fg_misses",10,"2017-11-16","2017-11-24","9715","9718",1,0
"2017-18","Ieshia Small","ft_makes",10,"2017-11-16","2017-11-21","9715","9717",1,0
"2017-18","Kristen Confroy","ft_makes",10,"2017-12-31","2018-02-08","9727","9736",1,0
"2017-18","Stephanie Jones","ft_makes",10,"2018-02-01","2018-02-08","9734","9736",1,0
"2017-18","Kaila Charles","fg_makes",9,"2017-12-11","2017-12-20","9724","9725",1,0
"2017-18","Brianna Fraser","fg_misses",9,"2018-01-04","2018-01-07","9728","9729",1,0
"2017-18","Eleanna Christinaki","fg_misses",9,"2018-02-15","2018-02-15","9738","9738",0,0
"2017-18","Ieshia Small","ft_makes",9,"2017-12-20","2017-12-31","9725","9727",1,0
"2017-18","Sarah Myers","ft_makes",9,"2017-12-11","2018-03-16","9724","9745",1,1
"2017-18","Stephanie Jones","ft_makes",9,"2017-11-10","2017-11-16","9713","9715",1,0
"2017-18","Stephanie Jones","ft_makes",9,"2018-02-15","2018-02-22","9738","9740",1,0
"2017-18","Brianna Fraser","fg_makes",8,"2017-11-21","2017-11-21","9717","9717",0,0
"2017-18","Brianna Fraser","fg_makes",8,"2017-12-11","2017-12-20","9724","9725",1,0
"2017-18","Eleanna Christinaki","fg_makes",8,"2017-12-20","2017-12-20","9725","9725",0,0
"2017-18","Kaila Charles","fg_makes",8,"2017-11-19","2017-11-21","9716","9717",1,0
"2017-18","Stephanie Jones","fg_makes",8,"2017-12-11","2017-12-20","9724","9725",1,0
"2017-18","Channise Lewis","fg_misses",8,"2017-12-06","2017-12-11","9722","9724",1,0
"2017-18","Ieshia Small","fg_misses",8,"2018-01-16","2018-01-25","9731","9733",1,0
"2017-18","Kristen Confroy","fg_misses",8,"2018-01-07","2018-01-11","9729","9730",1,0
"2017-18","Brianna Fraser","ft_makes",8,"2017-12-31","2018-01-11","9727","9730",1,0
"2017-18","Kaila Charles","ft_makes",8,"2017-11-10","2017-11-13","9713","9714",1,0
"2017-18","Kaila Charles","ft_makes",8,"2017-12-08","2017-12-20","9723","9725",1,0
"2017-18","Brianna Fraser","fg_makes",7,"2018-03-03","2018-03-04","9743","9744",1,0
"2017-18","Kaila Charles","fg_makes",7,"2017-12-11","2017-12-11","9724","9724",0,0
"2017-18","Stephanie Jones","fg_makes",7,"2018-02-11","2018-02-15","9737","9738",1,0
"2017-18","Blair Watson","fg_misses",7,"2018-01-04","2018-01-07","9728","9729",1,0
"2017-18","Eleanna Christinaki","fg_misses",7,"2017-12-20","2017-12-28","9725","9726",1,0
"2017-18","Eleanna Christinaki","fg_misses",7,"2018-01-04","2018-01-07","9728","9729",1,0
"2017-18","Ieshia Small","fg_misses",7,"2017-11-29","2017-12-02","9720","9721",1,0
"2017-18","Ieshia Small","fg_misses",7,"2017-12-31","2017-12-31","9727","9727",0,0
"2017-18","Eleanna Christinaki","ft_makes",7,"2018-02-11","2018-02-15","9737","9738",1,0
"2017-18","Eleanna Christinaki","ft_makes",7,"2018-03-03","2018-03-18","9743","9746",1,0
"2017-18","Ieshia Small","ft_makes",7,"2018-03-18","2018-03-18","9746","9746",0,1
"2017-18","Kaila Charles","ft_makes",7,"2018-02-18","2018-02-22","9739","9740",1,0
"2017-18","Kaila Charles","ft_makes",7,"2018-03-02","2018-03-03","9742","9743",1,0
