source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2017,9713,2,188,03,Channise Lewis,1,01,Ieshia Small,JUMPER,2,35.0,16.0,01 Ieshia Small JUMPER GOOD (2 Pt); 03 Channise Lewis Assist (1 Asst)
2017,9713,2,88,01,Ieshia Small,2,05,Kaila Charles,LAYUP,2,44.0,18.0,05 Kaila Charles LAYUP GOOD (6 Pt); 01 Ieshia Small Assist (2 Asst)
2017,9713,3,563,03,Channise Lewis,2,12,Kristen Confroy,3PTR,3,47.0,18.0,12 Kristen Confroy 3PTR GOOD (11 Pt); 03 Channise Lewis Assist (2 Asst)
2017,9713,3,539,12,Kristen Confroy,2,22,Blair Watson,3PTR,3,50.0,18.0,22 Blair Watson 3PTR GOOD (8 Pt); 12 Kristen Confroy Assist (2 Asst)
2017,9713,3,519,05,Kaila Charles,1,22,Blair Watson,JUMPER,2,52.0,21.0,22 Blair Watson JUMPER GOOD (10 Pt); 05 Kaila Charles Assist (1 Asst)
2017,9713,3,386,03,Channise Lewis,3,22,Blair Watson,3PTR,3,62.0,28.0,22 Blair Watson 3PTR GOOD (13 Pt); 03 Channise Lewis Assist (3 Asst)
2017,9713,3,315,34,Brianna Fraser,3,01,Ieshia Small,JUMPER,2,65.0,28.0,01 Ieshia Small JUMPER GOOD (6 Pt); 34 Brianna Fraser Assist (3 Asst)
2017,9713,3,256,01,Ieshia Small,3,22,Blair Watson,3PTR,3,69.0,28.0,22 Blair Watson 3PTR GOOD (16 Pt); 01 Ieshia Small Assist (3 Asst)
2017,9713,3,61,24,Stephanie Jones,4,12,Kristen Confroy,3PTR,3,72.0,35.0,12 Kristen Confroy 3PTR GOOD (14 Pt); 24 Stephanie Jones Assist (4 Asst)
2017,9713,3,30,01,Ieshia Small,4,24,Stephanie Jones,LAYUP,2,74.0,36.0,24 Stephanie Jones LAYUP GOOD (9 Pt); 01 Ieshia Small Assist (4 Asst)
2017,9713,4,583,01,Ieshia Small,5,24,Stephanie Jones,JUMPER,2,76.0,40.0,24 Stephanie Jones JUMPER GOOD (11 Pt); 01 Ieshia Small Assist (5 Asst)
2017,9713,4,491,03,Channise Lewis,4,05,Kaila Charles,3PTR,3,79.0,46.0,05 Kaila Charles 3PTR GOOD (11 Pt); 03 Channise Lewis Assist (4 Asst)
2017,9714,1,547,24,Stephanie Jones,1,22,Blair Watson,3PTR,3,3.0,3.0,22 Blair Watson 3PTR GOOD (3 Pt); 24 Stephanie Jones Assist (1 Asst)
2017,9714,1,407,12,Kristen Confroy,1,24,Stephanie Jones,JUMPER,2,5.0,13.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 12 Kristen Confroy Assist (1 Asst)
2017,9714,1,316,03,Channise Lewis,1,24,Stephanie Jones,LAYUP,2,7.0,15.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 03 Channise Lewis Assist (1 Asst)
2017,9714,2,483,21,Sarah Myers,1,22,Blair Watson,3PTR,3,19.0,32.0,22 Blair Watson 3PTR GOOD (6 Pt); 21 Sarah Myers Assist (1 Asst)
2017,9714,2,393,21,Sarah Myers,2,22,Blair Watson,3PTR,3,24.0,34.0,22 Blair Watson 3PTR GOOD (9 Pt); 21 Sarah Myers Assist (2 Asst)
2017,9714,2,278,21,Sarah Myers,3,34,Brianna Fraser,JUMPER,2,28.0,38.0,34 Brianna Fraser JUMPER GOOD (7 Pt); 21 Sarah Myers Assist (3 Asst)
2017,9714,2,64,12,Kristen Confroy,2,24,Stephanie Jones,LAYUP,2,34.0,49.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 12 Kristen Confroy Assist (2 Asst)
2017,9714,2,41,21,Sarah Myers,4,05,Kaila Charles,LAYUP,2,36.0,49.0,05 Kaila Charles LAYUP GOOD (4 Pt); 21 Sarah Myers Assist (4 Asst)
2017,9714,3,398,21,Sarah Myers,5,22,Blair Watson,3PTR,3,41.0,57.0,22 Blair Watson 3PTR GOOD (12 Pt); 21 Sarah Myers Assist (5 Asst)
2017,9714,3,186,21,Sarah Myers,6,05,Kaila Charles,LAYUP,2,45.0,67.0,05 Kaila Charles LAYUP GOOD (6 Pt); 21 Sarah Myers Assist (6 Asst)
2017,9714,3,93,22,Blair Watson,1,03,Channise Lewis,3PTR,3,50.0,71.0,03 Channise Lewis 3PTR GOOD (3 Pt); 22 Blair Watson Assist (1 Asst)
2017,9714,4,576,22,Blair Watson,2,05,Kaila Charles,JUMPER,2,56.0,75.0,05 Kaila Charles JUMPER GOOD (14 Pt); 22 Blair Watson Assist (2 Asst)
2017,9714,4,375,01,Ieshia Small,1,22,Blair Watson,JUMPER,2,62.0,80.0,22 Blair Watson JUMPER GOOD (14 Pt); 01 Ieshia Small Assist (1 Asst)
2017,9714,4,201,01,Ieshia Small,2,05,Kaila Charles,3PTR,3,73.0,83.0,05 Kaila Charles 3PTR GOOD (25 Pt); 01 Ieshia Small Assist (2 Asst)
2017,9714,4,167,03,Channise Lewis,2,12,Kristen Confroy,3PTR,3,78.0,85.0,12 Kristen Confroy 3PTR GOOD (7 Pt); 03 Channise Lewis Assist (2 Asst)
2017,9715,1,582,03,Channise Lewis,1,24,Stephanie Jones,JUMPER,2,2.0,2.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 03 Channise Lewis Assist (1 Asst)
2017,9715,1,406,22,Blair Watson,1,12,Kristen Confroy,3PTR,3,7.0,6.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 22 Blair Watson Assist (1 Asst)
2017,9715,1,368,21,Sarah Myers,1,22,Blair Watson,3PTR,3,10.0,9.0,22 Blair Watson 3PTR GOOD (3 Pt); 21 Sarah Myers Assist (1 Asst)
2017,9715,1,339,34,Brianna Fraser,1,22,Blair Watson,3PTR,3,13.0,9.0,22 Blair Watson 3PTR GOOD (6 Pt); 34 Brianna Fraser Assist (1 Asst)
2017,9715,1,211,01,Ieshia Small,1,24,Stephanie Jones,LAYUP,2,17.0,14.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 01 Ieshia Small Assist (1 Asst)
2017,9715,1,4,01,Ieshia Small,2,34,Brianna Fraser,LAYUP,2,25.0,17.0,34 Brianna Fraser LAYUP GOOD (2 Pt); 01 Ieshia Small Assist (2 Asst)
2017,9715,2,332,12,Kristen Confroy,1,05,Kaila Charles,LAYUP,2,33.0,23.0,05 Kaila Charles LAYUP GOOD (8 Pt); 12 Kristen Confroy Assist (1 Asst)
2017,9715,2,231,01,Ieshia Small,3,22,Blair Watson,3PTR,3,38.0,24.0,22 Blair Watson 3PTR GOOD (11 Pt); 01 Ieshia Small Assist (3 Asst)
2017,9715,2,186,22,Blair Watson,2,34,Brianna Fraser,JUMPER,2,40.0,26.0,34 Brianna Fraser JUMPER GOOD (4 Pt); 22 Blair Watson Assist (2 Asst)
2017,9715,2,86,03,Channise Lewis,2,34,Brianna Fraser,JUMPER,2,42.0,34.0,34 Brianna Fraser JUMPER GOOD (6 Pt); 03 Channise Lewis Assist (2 Asst)
2017,9715,3,583,21,Sarah Myers,2,05,Kaila Charles,LAYUP,2,44.0,36.0,05 Kaila Charles LAYUP GOOD (12 Pt); 21 Sarah Myers Assist (2 Asst)
2017,9715,3,527,12,Kristen Confroy,2,01,Ieshia Small,JUMPER,2,46.0,38.0,01 Ieshia Small JUMPER GOOD (6 Pt); 12 Kristen Confroy Assist (2 Asst)
2017,9715,3,386,12,Kristen Confroy,3,05,Kaila Charles,JUMPER,2,52.0,43.0,05 Kaila Charles JUMPER GOOD (16 Pt); 12 Kristen Confroy Assist (3 Asst)
2017,9715,3,301,12,Kristen Confroy,4,01,Ieshia Small,JUMPER,2,57.0,46.0,01 Ieshia Small JUMPER GOOD (10 Pt); 12 Kristen Confroy Assist (4 Asst)
2017,9715,3,263,22,Blair Watson,3,21,Sarah Myers,LAYUP,2,59.0,46.0,21 Sarah Myers LAYUP GOOD (2 Pt); 22 Blair Watson Assist (3 Asst)
2017,9715,3,228,01,Ieshia Small,4,24,Stephanie Jones,LAYUP,2,61.0,46.0,24 Stephanie Jones LAYUP GOOD (8 Pt); 01 Ieshia Small Assist (4 Asst)
2017,9715,3,149,01,Ieshia Small,5,24,Stephanie Jones,LAYUP,2,63.0,46.0,24 Stephanie Jones LAYUP GOOD (10 Pt); 01 Ieshia Small Assist (5 Asst)
2017,9715,4,445,22,Blair Watson,4,01,Ieshia Small,JUMPER,2,71.0,53.0,01 Ieshia Small JUMPER GOOD (14 Pt); 22 Blair Watson Assist (4 Asst)
2017,9715,4,382,03,Channise Lewis,3,34,Brianna Fraser,LAYUP,2,75.0,53.0,34 Brianna Fraser LAYUP GOOD (10 Pt); 03 Channise Lewis Assist (3 Asst)
2017,9715,4,265,03,Channise Lewis,4,24,Stephanie Jones,JUMPER,2,82.0,58.0,24 Stephanie Jones JUMPER GOOD (17 Pt); 03 Channise Lewis Assist (4 Asst)
2017,9715,4,241,01,Ieshia Small,6,24,Stephanie Jones,JUMPER,2,84.0,58.0,24 Stephanie Jones JUMPER GOOD (19 Pt); 01 Ieshia Small Assist (6 Asst)
2017,9715,4,167,03,Channise Lewis,5,24,Stephanie Jones,LAYUP,2,89.0,61.0,24 Stephanie Jones LAYUP GOOD (21 Pt); 03 Channise Lewis Assist (5 Asst)
2017,9715,4,54,21,Sarah Myers,3,12,Kristen Confroy,3PTR,3,92.0,63.0,12 Kristen Confroy 3PTR GOOD (8 Pt); 21 Sarah Myers Assist (3 Asst)
2017,9716,1,521,12,Kristen Confroy,1,05,Kaila Charles,LAYUP,2,7.0,2.0,05 Kaila Charles LAYUP GOOD (2 Pt); 12 Kristen Confroy Assist (1 Asst)
2017,9716,2,418,05,Kaila Charles,1,34,Brianna Fraser,LAYUP,2,37.0,17.0,34 Brianna Fraser LAYUP GOOD (2 Pt); 05 Kaila Charles Assist (1 Asst)
2017,9716,3,354,03,Channise Lewis,1,24,Stephanie Jones,LAYUP,2,59.0,28.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 03 Channise Lewis Assist (1 Asst)
2017,9716,3,255,12,Kristen Confroy,2,05,Kaila Charles,LAYUP,2,61.0,30.0,05 Kaila Charles LAYUP GOOD (12 Pt); 12 Kristen Confroy Assist (2 Asst)
2017,9716,4,305,22,Blair Watson,1,24,Stephanie Jones,LAYUP,2,87.0,56.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 22 Blair Watson Assist (1 Asst)
2017,9716,4,241,03,Channise Lewis,2,05,Kaila Charles,3PTR,3,89.0,61.0,05 Kaila Charles 3PTR GOOD (21 Pt); 03 Channise Lewis Assist (2 Asst)
2017,9716,4,172,24,Stephanie Jones,1,05,Kaila Charles,LAYUP,2,92.0,63.0,05 Kaila Charles LAYUP GOOD (23 Pt); 24 Stephanie Jones Assist (1 Asst)
2017,9716,4,128,01,Ieshia Small,1,05,Kaila Charles,3PTR,3,94.0,66.0,05 Kaila Charles 3PTR GOOD (26 Pt); 01 Ieshia Small Assist (1 Asst)
2017,9716,4,53,05,Kaila Charles,2,03,Channise Lewis,3PTR,3,96.0,70.0,03 Channise Lewis 3PTR GOOD (9 Pt); 05 Kaila Charles Assist (2 Asst)
2017,9717,1,539,22,Blair Watson,1,24,Stephanie Jones,JUMPER,2,5.0,0.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2017,9717,1,513,22,Blair Watson,2,24,Stephanie Jones,LAYUP,2,7.0,0.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 22 Blair Watson Assist (2 Asst)
2017,9717,1,430,12,Kristen Confroy,1,05,Kaila Charles,LAYUP,2,10.0,4.0,05 Kaila Charles LAYUP GOOD (2 Pt); 12 Kristen Confroy Assist (1 Asst)
2017,9717,1,189,34,Brianna Fraser,1,24,Stephanie Jones,JUMPER,2,21.0,6.0,24 Stephanie Jones JUMPER GOOD (10 Pt); 34 Brianna Fraser Assist (1 Asst)
2017,9717,1,120,24,Stephanie Jones,1,05,Kaila Charles,LAYUP,2,28.0,6.0,05 Kaila Charles LAYUP GOOD (6 Pt); 24 Stephanie Jones Assist (1 Asst)
2017,9717,1,41,01,Ieshia Small,1,22,Blair Watson,3PTR,3,31.0,6.0,22 Blair Watson 3PTR GOOD (5 Pt); 01 Ieshia Small Assist (1 Asst)
2017,9717,2,492,05,Kaila Charles,1,34,Brianna Fraser,JUMPER,2,37.0,10.0,34 Brianna Fraser JUMPER GOOD (4 Pt); 05 Kaila Charles Assist (1 Asst)
2017,9717,2,442,01,Ieshia Small,2,03,Channise Lewis,3PTR,3,43.0,12.0,03 Channise Lewis 3PTR GOOD (3 Pt); 01 Ieshia Small Assist (2 Asst)
2017,9717,2,370,12,Kristen Confroy,2,22,Blair Watson,3PTR,3,48.0,13.0,22 Blair Watson 3PTR GOOD (8 Pt); 12 Kristen Confroy Assist (2 Asst)
2017,9717,2,332,03,Channise Lewis,1,24,Stephanie Jones,LAYUP,2,50.0,13.0,24 Stephanie Jones LAYUP GOOD (15 Pt); 03 Channise Lewis Assist (1 Asst)
2017,9717,2,235,21,Sarah Myers,1,22,Blair Watson,3PTR,3,53.0,13.0,22 Blair Watson 3PTR GOOD (11 Pt); 21 Sarah Myers Assist (1 Asst)
2017,9717,2,54,03,Channise Lewis,2,34,Brianna Fraser,JUMPER,2,56.0,19.0,34 Brianna Fraser JUMPER GOOD (10 Pt); 03 Channise Lewis Assist (2 Asst)
2017,9717,3,554,03,Channise Lewis,3,12,Kristen Confroy,3PTR,3,59.0,21.0,12 Kristen Confroy 3PTR GOOD (6 Pt); 03 Channise Lewis Assist (3 Asst)
2017,9717,3,458,12,Kristen Confroy,3,22,Blair Watson,3PTR,3,68.0,21.0,22 Blair Watson 3PTR GOOD (15 Pt); 12 Kristen Confroy Assist (3 Asst)
2017,9717,3,376,12,Kristen Confroy,4,22,Blair Watson,3PTR,3,75.0,24.0,22 Blair Watson 3PTR GOOD (18 Pt); 12 Kristen Confroy Assist (4 Asst)
2017,9717,3,353,05,Kaila Charles,2,12,Kristen Confroy,3PTR,3,78.0,27.0,12 Kristen Confroy 3PTR GOOD (16 Pt); 05 Kaila Charles Assist (2 Asst)
2017,9717,3,287,01,Ieshia Small,3,34,Brianna Fraser,JUMPER,2,80.0,29.0,34 Brianna Fraser JUMPER GOOD (12 Pt); 01 Ieshia Small Assist (3 Asst)
2017,9717,3,255,21,Sarah Myers,2,24,Stephanie Jones,LAYUP,2,82.0,32.0,24 Stephanie Jones LAYUP GOOD (19 Pt); 21 Sarah Myers Assist (2 Asst)
2017,9717,3,212,12,Kristen Confroy,5,24,Stephanie Jones,LAYUP,2,84.0,32.0,24 Stephanie Jones LAYUP GOOD (21 Pt); 12 Kristen Confroy Assist (5 Asst)
2017,9717,3,40,21,Sarah Myers,3,05,Kaila Charles,LAYUP,2,89.0,34.0,05 Kaila Charles LAYUP GOOD (8 Pt); 21 Sarah Myers Assist (3 Asst)
2017,9717,3,1,34,Brianna Fraser,2,05,Kaila Charles,LAYUP,2,91.0,36.0,05 Kaila Charles LAYUP GOOD (10 Pt); 34 Brianna Fraser Assist (2 Asst)
2017,9717,4,585,12,Kristen Confroy,6,34,Brianna Fraser,LAYUP,2,93.0,36.0,34 Brianna Fraser LAYUP GOOD (16 Pt); 12 Kristen Confroy Assist (6 Asst)
2017,9717,4,449,21,Sarah Myers,4,24,Stephanie Jones,LAYUP,2,99.0,40.0,24 Stephanie Jones LAYUP GOOD (24 Pt); 21 Sarah Myers Assist (4 Asst)
2017,9717,4,358,21,Sarah Myers,5,12,Kristen Confroy,3PTR,3,102.0,42.0,12 Kristen Confroy 3PTR GOOD (19 Pt); 21 Sarah Myers Assist (5 Asst)
2017,9717,4,284,03,Channise Lewis,4,34,Brianna Fraser,JUMPER,2,104.0,42.0,34 Brianna Fraser JUMPER GOOD (20 Pt); 03 Channise Lewis Assist (4 Asst)
2017,9717,4,225,34,Brianna Fraser,3,01,Ieshia Small,3PTR,3,107.0,42.0,01 Ieshia Small 3PTR GOOD (11 Pt); 34 Brianna Fraser Assist (3 Asst)
2017,9717,4,170,03,Channise Lewis,5,34,Brianna Fraser,JUMPER,2,111.0,42.0,34 Brianna Fraser JUMPER GOOD (24 Pt); 03 Channise Lewis Assist (5 Asst)
2017,9718,1,583,22,Blair Watson,1,05,Kaila Charles,JUMPER,2,0.0,2.0,05 Kaila Charles JUMPER GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2017,9718,1,538,05,Kaila Charles,1,03,Channise Lewis,LAYUP,2,0.0,4.0,03 Channise Lewis LAYUP GOOD (2 Pt); 05 Kaila Charles Assist (1 Asst)
2017,9718,1,410,03,Channise Lewis,1,12,Kristen Confroy,3PTR,3,2.0,7.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (1 Asst)
2017,9718,1,212,03,Channise Lewis,2,21,Sarah Myers,3PTR,3,2.0,10.0,21 Sarah Myers 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (2 Asst)
2017,9718,1,188,34,Brianna Fraser,1,03,Channise Lewis,3PTR,3,2.0,13.0,03 Channise Lewis 3PTR GOOD (5 Pt); 34 Brianna Fraser Assist (1 Asst)
2017,9718,1,158,03,Channise Lewis,3,24,Stephanie Jones,LAYUP,2,2.0,15.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 03 Channise Lewis Assist (3 Asst)
2017,9718,2,561,05,Kaila Charles,2,22,Blair Watson,3PTR,3,11.0,25.0,22 Blair Watson 3PTR GOOD (6 Pt); 05 Kaila Charles Assist (2 Asst)
2017,9718,2,337,03,Channise Lewis,4,24,Stephanie Jones,LAYUP,2,13.0,34.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 03 Channise Lewis Assist (4 Asst)
2017,9718,2,253,03,Channise Lewis,5,24,Stephanie Jones,LAYUP,2,13.0,36.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 03 Channise Lewis Assist (5 Asst)
2017,9718,2,84,03,Channise Lewis,6,12,Kristen Confroy,3PTR,3,13.0,45.0,12 Kristen Confroy 3PTR GOOD (8 Pt); 03 Channise Lewis Assist (6 Asst)
2017,9718,2,23,12,Kristen Confroy,1,34,Brianna Fraser,LAYUP,2,13.0,47.0,34 Brianna Fraser LAYUP GOOD (4 Pt); 12 Kristen Confroy Assist (1 Asst)
2017,9718,3,584,24,Stephanie Jones,1,03,Channise Lewis,3PTR,3,15.0,50.0,03 Channise Lewis 3PTR GOOD (10 Pt); 24 Stephanie Jones Assist (1 Asst)
2017,9718,3,554,12,Kristen Confroy,2,22,Blair Watson,3PTR,3,15.0,53.0,22 Blair Watson 3PTR GOOD (9 Pt); 12 Kristen Confroy Assist (2 Asst)
2017,9718,3,440,03,Channise Lewis,7,22,Blair Watson,3PTR,3,15.0,58.0,22 Blair Watson 3PTR GOOD (12 Pt); 03 Channise Lewis Assist (7 Asst)
2017,9718,3,292,05,Kaila Charles,3,22,Blair Watson,3PTR,3,20.0,63.0,22 Blair Watson 3PTR GOOD (15 Pt); 05 Kaila Charles Assist (3 Asst)
2017,9718,3,206,22,Blair Watson,2,34,Brianna Fraser,JUMPER,2,23.0,65.0,34 Brianna Fraser JUMPER GOOD (6 Pt); 22 Blair Watson Assist (2 Asst)
2017,9718,4,568,03,Channise Lewis,8,22,Blair Watson,3PTR,3,31.0,70.0,22 Blair Watson 3PTR GOOD (18 Pt); 03 Channise Lewis Assist (8 Asst)
2017,9718,4,133,22,Blair Watson,3,05,Kaila Charles,JUMPER,2,33.0,82.0,05 Kaila Charles JUMPER GOOD (13 Pt); 22 Blair Watson Assist (3 Asst)
2017,9718,4,50,00,Aja Ellison,1,01,Ieshia Small,LAYUP,2,35.0,87.0,01 Ieshia Small LAYUP GOOD (8 Pt); 00 Aja Ellison Assist (1 Asst)
2017,9718,4,12,05,Kaila Charles,4,22,Blair Watson,LAYUP,2,35.0,89.0,22 Blair Watson LAYUP GOOD (20 Pt); 05 Kaila Charles Assist (4 Asst)
2017,9719,1,542,22,Blair Watson,1,24,Stephanie Jones,LAYUP,2,3.0,4.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2017,9719,1,372,03,Channise Lewis,1,12,Kristen Confroy,3PTR,3,7.0,10.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 03 Channise Lewis Assist (1 Asst)
2017,9719,2,589,03,Channise Lewis,2,05,Kaila Charles,JUMPER,2,20.0,18.0,05 Kaila Charles JUMPER GOOD (4 Pt); 03 Channise Lewis Assist (2 Asst)
2017,9719,2,466,03,Channise Lewis,3,12,Kristen Confroy,JUMPER,2,22.0,22.0,12 Kristen Confroy JUMPER GOOD (5 Pt); 03 Channise Lewis Assist (3 Asst)
2017,9719,2,332,12,Kristen Confroy,1,05,Kaila Charles,LAYUP,2,24.0,26.0,05 Kaila Charles LAYUP GOOD (6 Pt); 12 Kristen Confroy Assist (1 Asst)
2017,9719,3,577,01,Ieshia Small,1,24,Stephanie Jones,JUMPER,2,35.0,38.0,24 Stephanie Jones JUMPER GOOD (5 Pt); 01 Ieshia Small Assist (1 Asst)
2017,9719,3,543,12,Kristen Confroy,2,24,Stephanie Jones,LAYUP,2,35.0,40.0,24 Stephanie Jones LAYUP GOOD (7 Pt); 12 Kristen Confroy Assist (2 Asst)
2017,9719,3,474,24,Stephanie Jones,1,05,Kaila Charles,JUMPER,2,35.0,42.0,05 Kaila Charles JUMPER GOOD (10 Pt); 24 Stephanie Jones Assist (1 Asst)
2017,9719,3,326,34,Brianna Fraser,1,12,Kristen Confroy,3PTR,3,42.0,51.0,12 Kristen Confroy 3PTR GOOD (8 Pt); 34 Brianna Fraser Assist (1 Asst)
2017,9719,3,154,12,Kristen Confroy,3,22,Blair Watson,3PTR,3,52.0,56.0,22 Blair Watson 3PTR GOOD (3 Pt); 12 Kristen Confroy Assist (3 Asst)
2017,9719,4,559,12,Kristen Confroy,4,05,Kaila Charles,JUMPER,2,57.0,60.0,05 Kaila Charles JUMPER GOOD (16 Pt); 12 Kristen Confroy Assist (4 Asst)
2017,9719,4,300,01,Ieshia Small,2,03,Channise Lewis,LAYUP,2,63.0,71.0,03 Channise Lewis LAYUP GOOD (8 Pt); 01 Ieshia Small Assist (2 Asst)
2017,9719,4,248,12,Kristen Confroy,5,03,Channise Lewis,LAYUP,2,63.0,73.0,03 Channise Lewis LAYUP GOOD (10 Pt); 12 Kristen Confroy Assist (5 Asst)
2017,9719,4,85,01,Ieshia Small,3,24,Stephanie Jones,LAYUP,2,68.0,77.0,24 Stephanie Jones LAYUP GOOD (10 Pt); 01 Ieshia Small Assist (3 Asst)
2017,9719,4,61,05,Kaila Charles,1,03,Channise Lewis,LAYUP,2,68.0,79.0,03 Channise Lewis LAYUP GOOD (12 Pt); 05 Kaila Charles Assist (1 Asst)
2017,9720,1,459,03,Channise Lewis,1,05,Kaila Charles,LAYUP,2,6.0,6.0,05 Kaila Charles LAYUP GOOD (4 Pt); 03 Channise Lewis Assist (1 Asst)
2017,9720,2,331,01,Ieshia Small,1,22,Blair Watson,3PTR,3,23.0,28.0,22 Blair Watson 3PTR GOOD (3 Pt); 01 Ieshia Small Assist (1 Asst)
2017,9720,2,206,24,Stephanie Jones,1,22,Blair Watson,3PTR,3,25.0,31.0,22 Blair Watson 3PTR GOOD (6 Pt); 24 Stephanie Jones Assist (1 Asst)
2017,9720,2,105,21,Sarah Myers,1,12,Kristen Confroy,3PTR,3,25.0,34.0,12 Kristen Confroy 3PTR GOOD (8 Pt); 21 Sarah Myers Assist (1 Asst)
2017,9720,3,465,03,Channise Lewis,2,24,Stephanie Jones,LAYUP,2,27.0,38.0,24 Stephanie Jones LAYUP GOOD (10 Pt); 03 Channise Lewis Assist (2 Asst)
2017,9720,4,390,24,Stephanie Jones,2,12,Kristen Confroy,3PTR,3,54.0,54.0,12 Kristen Confroy 3PTR GOOD (11 Pt); 24 Stephanie Jones Assist (2 Asst)
2017,9721,1,594,05,Kaila Charles,1,22,Blair Watson,3PTR,3,0.0,3.0,22 Blair Watson 3PTR GOOD (3 Pt); 05 Kaila Charles Assist (1 Asst)
2017,9721,1,534,01,Ieshia Small,1,12,Kristen Confroy,3PTR,3,2.0,6.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 01 Ieshia Small Assist (1 Asst)
2017,9721,1,498,03,Channise Lewis,1,24,Stephanie Jones,LAYUP,2,2.0,10.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 03 Channise Lewis Assist (1 Asst)
2017,9721,1,465,03,Channise Lewis,2,05,Kaila Charles,LAYUP,2,2.0,12.0,05 Kaila Charles LAYUP GOOD (2 Pt); 03 Channise Lewis Assist (2 Asst)
2017,9721,1,440,05,Kaila Charles,2,34,Brianna Fraser,JUMPER,2,4.0,14.0,34 Brianna Fraser JUMPER GOOD (2 Pt); 05 Kaila Charles Assist (2 Asst)
2017,9721,1,44,01,Ieshia Small,2,12,Kristen Confroy,3PTR,3,6.0,24.0,12 Kristen Confroy 3PTR GOOD (8 Pt); 01 Ieshia Small Assist (2 Asst)
2017,9721,2,357,22,Blair Watson,1,12,Kristen Confroy,3PTR,3,16.0,30.0,12 Kristen Confroy 3PTR GOOD (11 Pt); 22 Blair Watson Assist (1 Asst)
2017,9721,2,225,03,Channise Lewis,3,34,Brianna Fraser,JUMPER,2,20.0,32.0,34 Brianna Fraser JUMPER GOOD (4 Pt); 03 Channise Lewis Assist (3 Asst)
2017,9721,2,97,34,Brianna Fraser,1,05,Kaila Charles,LAYUP,2,24.0,34.0,05 Kaila Charles LAYUP GOOD (7 Pt); 34 Brianna Fraser Assist (1 Asst)
