"source_id","file_id","team","lineup","num_players","start_seconds","end_seconds","duration","pts_for","pts_against","plus_minus"
"2017-18","9713","Albany","Bose Aiyalogbe|Heather Forster|Jessica Fequiere|Mackenzie Trpcic|Tiana-Jo Carter",5,0,206,206,10,8,2
"2017-18","9713","Maryland","Blair Watson|Kaila Charles|Kristen Confroy|Sarah Myers|Stephanie Jones",5,0,206,206,8,10,-2
"2017-18","9713","Albany","Alexi Schecter|Bose Aiyalogbe|Emma List|Jessica Fequiere|Tiana-Jo Carter",5,206,216,10,0,0,0
"2017-18","9713","Albany","Alexi Schecter|Emma List|Jessica Fequiere|Kyara Frames|Tiana-Jo Carter",5,216,266,50,0,0,0
"2017-18","9713","Maryland","Brianna Fraser|Ieshia Small|Kaila Charles|Kristen Confroy|Sarah Myers",5,206,277,71,0,0,0
"2017-18","9713","Albany","Alexi Schecter|Chyanna Canada|Emma List|Jessica Fequiere|Kyara Frames",5,266,311,45,0,0,0
"2017-18","9713","Maryland","Brianna Fraser|Ieshia Small|Kristen Confroy|Sarah Myers|Stephanie Jones",5,277,311,34,0,0,0
"2017-18","9713","Maryland","Brianna Fraser|Ieshia Small|Kaila Charles|Kristen Confroy|Stephanie Jones",5,311,367,56,0,2,-2
"2017-18","9713","Albany","Alexi Schecter|Cece Mayo|Chyanna Canada|Emma List|Kyara Frames",5,311,438,127,2,4,-2
"2017-18","9713","Maryland","Blair Watson|Brianna Fraser|Kaila Charles|Kristen Confroy|Stephanie Jones",5,367,511,144,6,0,6
"2017-18","9713","Albany","Cece Mayo|Heather Forster|Jessica Fequiere|Mackenzie Trpcic|Tiana-Jo Carter",5,438,545,107,0,2,-2
"2017-18","9713","Maryland","Blair Watson|Channise Lewis|Kaila Charles|Kristen Confroy|Stephanie Jones",5,511,545,34,0,0,0
"2017-18","9713","Maryland","Ieshia Small|Kaila Charles|Kristen Confroy|Sarah Myers|Stephanie Jones",5,545,600,55,0,2,-2
"2017-18","9713","Albany","Bose Aiyalogbe|Chyanna Canada|Jessica Fequiere|Mackenzie Trpcic|Tiana-Jo Carter",5,545,600,55,2,0,2
"2017-18","9713","Albany","Alexi Schecter|Chyanna Canada|Emma List|Jessica Fequiere|Kyara Frames",5,600,676,76,2,3,-1
"2017-18","9713","Maryland","Blair Watson|Kaila Charles|Kristen Confroy|Sarah Myers|Stephanie Jones",5,600,676,76,3,2,1
"2017-18","9713","Albany","Alexi Schecter|Emma List|Heather Forster|Jessica Fequiere|Kyara Frames",5,676,778,102,0,4,-4
"2017-18","9713","Maryland","Blair Watson|Channise Lewis|Kaila Charles|Kristen Confroy|Stephanie Jones",5,676,778,102,4,0,4
"2017-18","9713","Maryland","Blair Watson|Brianna Fraser|Channise Lewis|Kaila Charles|Kristen Confroy",5,778,863,85,2,0,2
