"source_id","file_id","team","opponent","is_home","points_in_paint","points_off_turnovers","points_fastbreak","points_second_chance","points_from_bench","largest_lead","largest_lead_time","time_with_lead_sec","pct_lead","ties","lead_changes","possessions","avg_scoring_possession","largest_deficit"
"2023-24","16466","Towson","Maryland",0,20,12,9,10,17,0,"-",0,0.0,0,0,0,"-",48
"2023-24","16467","Maryland","James Madison",1,32,22,13,10,15,23,"0:36 (4th)",1810,75.4,4,3,0,"-",9
"2023-24","16467","James Madison","Maryland",0,18,8,0,15,14,9,"5:55 (1st)",388,16.2,4,3,0,"-",23
"2023-24","16538","Maryland","Northwestern",1,42,23,14,18,13,21,"8:02 (4th)",2140,89.1,7,3,0,"-",2
"2023-24","16538","Northwestern","Maryland",0,24,13,7,13,25,2,"9:06 (1st)",40,1.7,7,3,0,"-",21
"2023-24","16539","Nebraska","Maryland",1,32,10,18,19,24,10,"8:34 (4th)",1788,74.5,7,11,0,"-",2
"2023-24","16539","Maryland","Nebraska",0,38,16,4,14,44,2,"8:44 (3rd)",287,12.0,7,11,0,"-",10
"2023-24","16540","Minnesota","Maryland",1,22,13,8,10,4,5,"6:37 (1st)",628,26.2,6,7,0,"-",12
"2023-24","16540","Maryland","Minnesota",0,34,17,14,6,19,12,"5:25 (4th)",1598,66.6,6,7,0,"-",5
"2023-24","16542","Michigan St.","Maryland",1,32,18,21,6,19,7,"2:30 (4th)",1144,47.6,5,6,0,"-",7
"2023-24","16542","Maryland","Michigan St.",0,28,13,12,6,13,7,"9:11 (3rd)",1031,42.9,5,6,0,"-",7
"2023-24","16543","Maryland","Ohio St.",1,36,13,17,9,24,5,"7:04 (3rd)",1258,52.4,7,8,0,"-",10
"2023-24","16543","Ohio St.","Maryland",0,52,18,8,15,12,10,"0:17 (4th)",822,34.2,7,8,0,"-",5
"2023-24","16544","Maryland","Illinois",1,42,15,6,14,12,11,"3:06 (4th)",2018,84.0,5,3,0,"-",4
"2023-24","16544","Illinois","Maryland",0,26,10,4,10,7,4,"6:40 (1st)",178,7.4,5,3,0,"-",11
"2023-24","16545","Michigan","Maryland",1,34,15,2,14,12,3,"4:10 (1st OT)",143,5.3,4,3,0,"-",16
"2023-24","16545","Maryland","Michigan",0,40,30,4,10,20,16,"9:45 (3rd)",2370,87.7,4,3,0,"-",3
"2023-24","16546","Penn St.","Maryland",1,40,15,35,10,37,36,"0:35 (4th)",2333,97.2,0,0,0,"-",0
"2023-24","16546","Maryland","Penn St.",0,34,19,10,8,25,0,"-",0,0.0,0,0,0,"-",36
"2023-24","16547","Maryland","Indiana",1,34,13,9,10,14,0,"-",0,0.0,0,0,0,"-",23
"2023-24","16547","Indiana","Maryland",0,32,14,7,16,12,23,"8:20 (3rd)",2383,99.3,0,0,0,"-",0
"2023-24","16548","Maryland","Iowa",1,34,19,18,7,3,8,"7:02 (1st)",362,15.1,4,4,0,"-",18
"2023-24","16548","Iowa","Maryland",0,44,10,13,17,11,18,"8:22 (3rd)",1952,81.3,4,4,0,"-",8
"2023-24","16549","Rutgers","Maryland",1,28,21,9,9,13,3,"2:09 (1st)",58,2.4,2,2,0,"-",18
"2023-24","16549","Maryland","Rutgers",0,28,14,11,12,14,18,"5:23 (3rd)",2245,93.5,2,2,0,"-",3
"2023-24","16550","Illinois","Maryland",1,32,11,7,10,8,2,"5:32 (1st)",58,2.4,3,3,0,"-",18
"2023-24","16550","Maryland","Illinois",0,40,17,4,12,28,18,"1:19 (4th)",2042,85.0,3,3,0,"-",2
"2023-24","16551","Maryland","Penn St.",1,36,29,20,11,13,23,"4:00 (4th)",1700,70.8,9,11,0,"-",6
"2023-24","16551","Penn St.","Maryland",0,30,28,7,9,18,6,"7:20 (3rd)",307,12.8,9,11,0,"-",23
"2023-24","16552","Maryland","Rutgers",1,38,17,16,10,22,26,"7:14 (3rd)",2363,98.4,0,1,0,"-",2
"2023-24","16552","Rutgers","Maryland",0,26,6,4,11,24,2,"9:30 (1st)",8,0.3,0,1,0,"-",26
"2023-24","16553","Ohio St.","Maryland",1,30,13,6,4,6,15,"8:19 (3rd)",2322,96.7,2,2,0,"-",2
"2023-24","16553","Maryland","Ohio St.",0,28,4,13,15,4,2,"7:20 (1st)",18,0.7,2,2,0,"-",15
"2023-24","16554","Maryland","Wisconsin",1,26,27,18,12,18,22,"8:47 (3rd)",2344,97.6,1,0,0,"-",0
"2023-24","16554","Wisconsin","Maryland",0,32,15,8,9,9,0,"-",0,0.0,1,0,0,"-",22
"2023-24","16555","Indiana","Maryland",1,28,16,18,5,4,21,"2:14 (2nd)",2370,98.7,0,0,0,"-",0
"2023-24","16555","Maryland","Indiana",0,28,11,7,12,4,0,"-",0,0.0,0,0,0,"-",21
"2023-24","16556","Maryland","Illinois",1,40,24,10,13,13,10,"0:08 (4th)",770,32.1,1,3,0,"-",14
"2023-24","16556","Illinois","Maryland",0,40,11,9,9,8,14,"0:45 (1st)",1568,65.3,1,3,0,"-",10
"2023-24","16557","Iowa St.","Maryland",1,50,8,10,14,20,8,"0:48 (4th)",591,24.6,5,6,0,"-",20
"2023-24","16557","Maryland","Iowa St.",0,32,13,6,9,32,20,"1:28 (2nd)",1598,66.6,5,6,0,"-",8
"2023-24","17526","Maryland","Purdue",1,38,25,16,12,25,22,"0:42 (4th)",1885,78.5,2,3,0,"-",4
"2023-24","17526","Purdue","Maryland",0,26,6,7,10,14,4,"4:34 (1st)",355,14.8,2,3,0,"-",22
"2023-24","17566","Ohio St.","Maryland",1,32,11,4,5,3,6,"3:08 (1st)",519,21.6,0,2,0,"-",22
"2023-24","17566","Maryland","Ohio St.",0,42,18,9,19,4,22,"1:50 (4th)",1850,77.1,0,2,0,"-",6
"2023-24","17567","Nebraska","Maryland",1,26,13,8,15,29,13,"2:17 (2nd)",2270,94.5,1,0,0,"-",0
"2023-24","17567","Maryland","Nebraska",0,36,14,11,10,11,0,"-",0,0.0,1,0,0,"-",13
