"source_id","file_id","team","name","number","position","minutes","field_goals","fg_pct","three_pointers","three_pt_pct","free_throws","ft_pct","rebounds","assists","turnovers","steals","blocks","points"
2023,16556,"Illinois","C. HOBBY",41,"C",37,"7-11",63.6,"0-2",0.0,"2-2",100.0,7,0,2,2,2,16
2023,16556,"Illinois","K. BOSTIC",44,"F",36,"5-9",55.6,"1-2",50.0,"0-0",0.0,11,0,5,2,0,11
2023,16556,"Illinois","G. DOLAN",5,"G",21,"2-5",40.0,"0-2",0.0,"1-2",50.0,4,1,0,0,0,5
2023,16556,"Illinois","S. BOLLIN",22,"F",7,"1-1",100.0,"1-1",100.0,"0-0",0.0,0,0,1,0,0,3
2023,16540,"Minnesota","A. BATTLE",3,"G",39,"3-16",18.8,"0-3",0.0,"2-2",100.0,5,5,8,1,0,8
2023,16540,"Minnesota","M. BRAUN",10,"G",40,"6-16",37.5,"5-12",41.7,"3-4",75.0,6,3,4,1,2,20
2023,16540,"Minnesota","M. HEYER",24,"F",36,"3-9",33.3,"1-5",20.0,"0-0",0.0,10,2,0,1,0,7
2023,16540,"Minnesota","G. GROCHOLSKI",25,"F",36,"5-12",41.7,"1-7",14.3,"1-1",100.0,5,3,1,3,0,12
2023,16540,"Minnesota","S. HART",52,"C",28,"6-11",54.5,"0-1",0.0,"1-2",50.0,9,3,1,1,1,13
2023,16540,"Minnesota","A. JOHNSON",1,"F",5,"1-1",100.0,"0-0",0.0,"0-0",0.0,0,0,0,0,0,2
2023,16540,"Minnesota","M. CZINANO",5,"G",6,"0-0",0.0,"0-0",0.0,"0-0",0.0,1,0,0,0,0,0
2023,16540,"Minnesota","J. SANDERS",30,"G",3,"0-0",0.0,"0-0",0.0,"2-2",100.0,0,0,1,0,0,2
2023,16540,"Minnesota","N. HOLLOWAY",41,"F",7,"0-0",0.0,"0-0",0.0,"0-0",0.0,3,0,2,1,0,0
2023,16540,"Maryland","S. SELLERS",0,"G",37,"5-8",62.5,"1-3",33.3,"4-6",66.7,3,8,2,3,0,15
2023,16540,"Maryland","B. ALEXANDER",5,"F",14,"3-6",50.0,"2-4",50.0,"0-0",0.0,0,0,1,1,0,8
2023,16540,"Maryland","J. BROWN-TURNER",11,"G",19,"3-9",33.3,"0-1",0.0,"0-0",0.0,3,1,0,1,0,6
2023,16540,"Maryland","A. KUBEK",14,"F",26,"6-11",54.5,"3-5",60.0,"0-0",0.0,1,0,3,1,0,15
2023,16540,"Maryland","B. MCDANIEL",24,"G",28,"2-5",40.0,"1-2",50.0,"4-4",100.0,7,6,2,1,1,9
2023,16540,"Maryland","R. NELSON",2,"G",8,"0-2",0.0,"0-0",0.0,"0-0",0.0,0,1,0,1,0,0
2023,16540,"Maryland","L. BRIGGS",3,"G",35,"6-14",42.9,"1-3",33.3,"0-0",0.0,5,2,3,1,0,13
2023,16540,"Maryland","F. MASONIUS",13,"F",30,"3-6",50.0,"0-0",0.0,"0-0",0.0,3,4,0,0,0,6
2023,16540,"Maryland","E. FISHER",34,"G",3,"0-1",0.0,"0-0",0.0,"0-0",0.0,0,0,0,0,0,0
2023,16464,"Maryland","S. SELLERS",0,"G",25,"3-6",50.0,"1-2",50.0,"2-2",100.0,4,11,2,2,1,9
2023,16464,"Maryland","B. ALEXANDER",5,"F",22,"11-13",84.6,"7-9",77.8,"0-0",0.0,7,3,0,5,0,29
2023,16464,"Maryland","J. BROWN-TURNER",11,"G",19,"3-6",50.0,"0-2",0.0,"1-2",50.0,0,3,1,0,0,7
2023,16464,"Maryland","A. KUBEK",14,"F",23,"4-6",66.7,"0-0",0.0,"4-5",80.0,4,0,1,1,0,12
2023,16464,"Maryland","B. MCDANIEL",24,"G",25,"6-8",75.0,"1-1",100.0,"5-6",83.3,5,4,4,5,0,18
2023,16464,"Maryland","R. NELSON",2,"G",26,"7-11",63.6,"1-2",50.0,"0-1",0.0,1,2,3,1,0,15
2023,16464,"Maryland","F. MASONIUS",13,"F",16,"7-8",87.5,"0-0",0.0,"0-0",0.0,5,2,2,2,0,14
