"source_id","player_name","streak_type","length","start_date","end_date","start_file_id","end_file_id","spans_games","active"
"2023-24","Shyanne Sellers","ft_makes",24,"2024-01-03","2024-01-20","16540","16544",1,0
"2023-24","Bri McDaniel","ft_makes",17,"2024-01-03","2024-01-14","16540","17526",1,0
"2023-24","Brinae Alexander","fg_makes",12,"2023-11-25","2023-11-29","16463","16464",1,0
"2023-24","Bri McDaniel","fg_misses",12,"2024-03-07","2024-03-09","16556","17567",1,0
"2023-24","Faith Masonius","fg_misses",12,"2023-11-16","2023-11-24","16459","16462",1,0
"2023-24","Jakia Brown-Turner","fg_misses",12,"2024-03-03","2024-03-07","16555","16556",1,0
"2023-24","Shyanne Sellers","ft_makes",12,"2023-11-16","2023-11-24","16459","16462",1,0
"2023-24","Shyanne Sellers","ft_makes",12,"2024-03-08","2024-03-22","17566","16557",1,1
"2023-24","Jakia Brown-Turner","fg_makes",11,"2024-01-20","2024-01-24","16544","16545",1,0
"2023-24","Jakia Brown-Turner","fg_misses",11,"2023-11-23","2023-11-24","16461","16462",1,0
"2023-24","Bri McDaniel","ft_makes",11,"2024-01-28","2024-02-03","16546","16548",1,0
"2023-24","Jakia Brown-Turner","fg_makes",10,"2024-02-18","2024-02-21","16551","16552",1,0
"2023-24","Bri McDaniel","fg_misses",10,"2023-11-23","2023-11-23","16461","16461",0,0
"2023-24","Bri McDaniel","fg_misses",10,"2024-02-29","2024-03-03","16554","16555",1,0
"2023-24","Jakia Brown-Turner","fg_misses",10,"2024-03-09","2024-03-22","17567","16557",1,0
"2023-24","Riley Nelson","fg_misses",10,"2023-11-23","2023-11-24","16461","16462",1,0
"2023-24","Shyanne Sellers","fg_misses",10,"2024-01-17","2024-01-20","16543","16544",1,0
"2023-24","Bri McDaniel","ft_makes",10,"2023-11-23","2023-11-24","16461","16462",1,0
"2023-24","Bri McDaniel","ft_makes",10,"2023-11-24","2023-11-29","16462","16464",1,0
"2023-24","Bri McDaniel","ft_makes",10,"2024-02-25","2024-03-03","16553","16555",1,0
"2023-24","Shyanne Sellers","ft_makes",10,"2023-11-24","2023-11-29","16462","16464",1,0
"2023-24","Riley Nelson","fg_makes",9,"2023-11-29","2023-12-10","16464","16538",1,0
"2023-24","Brinae Alexander","fg_misses",9,"2023-11-12","2023-11-16","16458","16459",1,0
"2023-24","Shyanne Sellers","ft_makes",9,"2023-11-06","2023-11-12","16457","16458",1,0
"2023-24","Shyanne Sellers","ft_makes",9,"2024-02-18","2024-02-21","16551","16552",1,0
"2023-24","Shyanne Sellers","ft_makes",9,"2024-02-25","2024-02-29","16553","16554",1,0
"2023-24","Allie Kubek","fg_makes",8,"2024-03-09","2024-03-22","17567","16557",1,0
"2023-24","Bri McDaniel","fg_misses",8,"2024-01-28","2024-01-31","16546","16547",1,0
"2023-24","Bri McDaniel","fg_misses",8,"2024-02-29","2024-02-29","16554","16554",0,0
"2023-24","Lavender Briggs","fg_misses",8,"2023-11-16","2023-11-19","16459","16460",1,0
"2023-24","Allie Kubek","ft_makes",8,"2024-01-20","2024-01-24","16544","16545",1,0
"2023-24","Allie Kubek","ft_makes",8,"2024-01-24","2024-01-28","16545","16546",1,0
"2023-24","Bri McDaniel","ft_makes",8,"2023-11-29","2023-12-20","16464","16467",1,0
"2023-24","Bri McDaniel","ft_makes",8,"2024-03-07","2024-03-22","16556","16557",1,1
"2023-24","Shyanne Sellers","ft_makes",8,"2023-12-03","2023-12-20","16465","16467",1,0
"2023-24","Shyanne Sellers","ft_makes",8,"2023-12-20","2023-12-31","16467","16539",1,0
"2023-24","Shyanne Sellers","ft_makes",8,"2024-02-03","2024-02-06","16548","16549",1,0
"2023-24","Allie Kubek","fg_makes",7,"2023-11-25","2023-11-29","16463","16464",1,0
"2023-24","Faith Masonius","fg_makes",7,"2024-03-07","2024-03-08","16556","17566",1,0
"2023-24","Jakia Brown-Turner","fg_makes",7,"2024-01-14","2024-01-14","17526","17526",0,0
"2023-24","Bri McDaniel","fg_misses",7,"2024-03-22","2024-03-22","16557","16557",0,0
"2023-24","Brinae Alexander","fg_misses",7,"2024-02-06","2024-02-18","16549","16551",1,0
"2023-24","Lavender Briggs","fg_misses",7,"2024-01-28","2024-01-31","16546","16547",1,0
"2023-24","Riley Nelson","fg_misses",7,"2023-11-25","2023-11-29","16463","16464",1,0
"2023-24","Faith Masonius","ft_makes",7,"2023-12-10","2023-12-10","16538","16538",0,0
"2023-24","Faith Masonius","ft_makes",7,"2024-01-31","2024-02-11","16547","16550",1,0
"2023-24","Jakia Brown-Turner","ft_makes",7,"2023-11-16","2023-11-23","16459","16461",1,0
