"source_id","file_id","team","period","score"
2023,16460,"Maryland",1,24
2023,16460,"Maryland",2,11
2023,16460,"Maryland",3,26
2023,16460,"Maryland",4,22
2023,16460,"Syracuse",1,18
2023,16460,"Syracuse",2,20
2023,16460,"Syracuse",3,24
2023,16460,"Syracuse",4,19
2023,16548,"Maryland",1,19
2023,16548,"Maryland",2,19
2023,16548,"Maryland",3,28
2023,16548,"Maryland",4,19
2023,16548,"Iowa",1,27
2023,16548,"Iowa",2,25
2023,16548,"Iowa",3,21
2023,16548,"Iowa",4,20
2023,16544,"Maryland",1,20
2023,16544,"Maryland",2,18
2023,16544,"Maryland",3,22
2023,16544,"Maryland",4,30
2023,16544,"Illinois",1,18
2023,16544,"Illinois",2,18
2023,16544,"Illinois",3,21
2023,16544,"Illinois",4,25
2023,16552,"Maryland",1,21
2023,16552,"Maryland",2,22
2023,16552,"Maryland",3,17
2023,16552,"Maryland",4,21
2023,16552,"Rutgers",1,16
2023,16552,"Rutgers",2,4
2023,16552,"Rutgers",3,27
2023,16552,"Rutgers",4,15
2023,16553,"Ohio St.",1,21
2023,16553,"Ohio St.",2,23
2023,16553,"Ohio St.",3,16
2023,16553,"Ohio St.",4,19
2023,16553,"Maryland",1,13
2023,16553,"Maryland",2,18
2023,16553,"Maryland",3,24
2023,16553,"Maryland",4,11
2023,16457,"Maryland",1,31
2023,16457,"Maryland",2,21
2023,16457,"Maryland",3,21
2023,16457,"Maryland",4,25
2023,16457,"Harvard",1,11
2023,16457,"Harvard",2,23
2023,16457,"Harvard",3,18
2023,16457,"Harvard",4,23
2023,16545,"Michigan",1,17
2023,16545,"Michigan",2,14
2023,16545,"Michigan",3,19
2023,16545,"Michigan",4,17
2023,16545,"Michigan",5,12
2023,16545,"Maryland",1,23
2023,16545,"Maryland",2,23
2023,16545,"Maryland",3,12
2023,16545,"Maryland",4,9
2023,16545,"Maryland",5,10
2023,16549,"Rutgers",1,11
2023,16549,"Rutgers",2,17
2023,16549,"Rutgers",3,13
2023,16549,"Rutgers",4,18
2023,16549,"Maryland",1,16
2023,16549,"Maryland",2,21
2023,16549,"Maryland",3,17
2023,16549,"Maryland",4,13
2023,16461,"Washington St.",1,20
2023,16461,"Washington St.",2,21
2023,16461,"Washington St.",3,26
2023,16461,"Washington St.",4,20
2023,16461,"Maryland",1,31
2023,16461,"Maryland",2,8
2023,16461,"Maryland",3,13
2023,16461,"Maryland",4,15
2023,16539,"Nebraska",1,20
2023,16539,"Nebraska",2,19
2023,16539,"Nebraska",3,24
2023,16539,"Nebraska",4,24
2023,16539,"Maryland",1,20
2023,16539,"Maryland",2,18
2023,16539,"Maryland",3,16
2023,16539,"Maryland",4,27
2023,16542,"Michigan St.",1,15
2023,16542,"Michigan St.",2,7
2023,16542,"Michigan St.",3,24
2023,16542,"Michigan St.",4,28
2023,16542,"Maryland",1,17
2023,16542,"Maryland",2,12
2023,16542,"Maryland",3,14
2023,16542,"Maryland",4,26
2023,16554,"Maryland",1,17
2023,16554,"Maryland",2,22
2023,16554,"Maryland",3,13
2023,16554,"Maryland",4,27
2023,16554,"Wisconsin",1,8
2023,16554,"Wisconsin",2,11
2023,16554,"Wisconsin",3,25
2023,16554,"Wisconsin",4,19
2023,16466,"Maryland",1,23
2023,16466,"Maryland",2,23
2023,16466,"Maryland",3,24
2023,16466,"Maryland",4,29
2023,16466,"Towson",1,8
2023,16466,"Towson",2,7
2023,16466,"Towson",3,25
2023,16466,"Towson",4,11
2023,16467,"Maryland",1,18
2023,16467,"Maryland",2,17
2023,16467,"Maryland",3,22
2023,16467,"Maryland",4,21
2023,16467,"James Madison",1,17
2023,16467,"James Madison",2,11
2023,16467,"James Madison",3,14
2023,16467,"James Madison",4,13
2023,16555,"Indiana",1,21
2023,16555,"Indiana",2,18
2023,16555,"Indiana",3,16
2023,16555,"Indiana",4,16
2023,16555,"Maryland",1,14
2023,16555,"Maryland",2,10
2023,16555,"Maryland",3,15
2023,16555,"Maryland",4,15
2023,16543,"Maryland",1,17
2023,16543,"Maryland",2,22
2023,16543,"Maryland",3,16
2023,16543,"Maryland",4,21
2023,16543,"Ohio St.",1,16
2023,16543,"Ohio St.",2,21
2023,16543,"Ohio St.",3,19
2023,16543,"Ohio St.",4,28
2023,16538,"Maryland",1,22
2023,16538,"Maryland",2,14
2023,16538,"Maryland",3,20
2023,16538,"Maryland",4,15
2023,16538,"Northwestern",1,14
2023,16538,"Northwestern",2,19
2023,16538,"Northwestern",3,6
2023,16538,"Northwestern",4,19
2023,16556,"Maryland",1,10
2023,16556,"Maryland",2,25
2023,16556,"Maryland",3,20
2023,16556,"Maryland",4,20
2023,16556,"Illinois",1,24
2023,16556,"Illinois",2,13
2023,16556,"Illinois",3,13
2023,16556,"Illinois",4,15
2023,16540,"Minnesota",1,21
2023,16540,"Minnesota",2,15
2023,16540,"Minnesota",3,14
2023,16540,"Minnesota",4,14
