"source_id","file_id","team","opponent","points","start_seconds","end_seconds","duration","period_start","period_end","score_before","score_after"
"2023-24","16463","Maryland","Massachusetts",7,1305,1396,91,3,3,"50-32","57-32"
"2023-24","16463","Maryland","Massachusetts",6,1708,1755,47,3,3,"68-50","74-50"
"2023-24","16463","Maryland","Massachusetts",8,1800,1931,131,3,4,"74-52","82-52"
"2023-24","16464","Maryland","Niagara",9,46,141,95,1,1,"0-0","9-0"
"2023-24","16464","Maryland","Niagara",28,358,788,430,1,2,"17-11","45-11"
"2023-24","16464","Maryland","Niagara",6,1036,1199,163,2,2,"51-17","57-17"
"2023-24","16464","Maryland","Niagara",16,1235,1443,208,3,3,"57-19","73-19"
"2023-24","16464","Maryland","Niagara",8,1553,1686,133,3,3,"76-27","84-27"
"2023-24","16464","Maryland","Niagara",13,2044,2188,144,4,4,"93-41","106-41"
"2023-24","16464","Maryland","Niagara",6,2265,2331,66,4,4,"106-42","112-42"
"2023-24","16465","George Mason","Maryland",10,278,455,177,1,1,"10-6","10-16"
"2023-24","16465","George Mason","Maryland",7,517,635,118,1,2,"14-16","14-23"
"2023-24","16465","Maryland","George Mason",10,1198,1316,118,2,3,"31-42","41-42"
"2023-24","16465","George Mason","Maryland",7,1339,1458,119,3,3,"41-42","41-49"
"2023-24","16465","Maryland","George Mason",8,1587,1662,75,3,3,"46-51","54-51"
"2023-24","16465","Maryland","George Mason",6,1871,2049,178,4,4,"62-59","68-59"
"2023-24","16466","Maryland","Towson",7,34,169,135,1,1,"0-0","7-0"
"2023-24","16466","Maryland","Towson",7,418,611,193,1,2,"17-8","24-8"
"2023-24","16466","Maryland","Towson",9,778,915,137,2,2,"28-12","37-12"
"2023-24","16466","Maryland","Towson",9,1062,1164,102,2,2,"37-15","46-15"
"2023-24","16466","Towson","Maryland",7,1279,1390,111,3,3,"48-17","48-24"
"2023-24","16466","Maryland","Towson",8,1453,1555,102,3,3,"51-28","59-28"
"2023-24","16466","Maryland","Towson",10,1767,1918,151,3,4,"66-40","76-40"
"2023-24","16466","Maryland","Towson",6,2039,2165,126,4,4,"80-48","86-48"
"2023-24","16466","Maryland","Towson",13,2201,2369,168,4,4,"86-51","99-51"
"2023-24","16467","James Madison","Maryland",9,48,245,197,1,1,"0-0","0-9"
"2023-24","16467","Maryland","James Madison",11,275,377,102,1,1,"0-9","11-9"
"2023-24","16467","Maryland","James Madison",7,890,1090,200,2,2,"25-23","32-23"
"2023-24","16467","Maryland","James Madison",6,1193,1284,91,2,3,"34-28","40-28"
"2023-24","16467","James Madison","Maryland",6,1360,1410,50,3,3,"42-29","42-35"
"2023-24","16467","Maryland","James Madison",6,1569,1636,67,3,3,"45-38","51-38"
"2023-24","16467","Maryland","James Madison",7,1944,2061,117,4,4,"61-48","68-48"
"2023-24","16538","Maryland","Northwestern",6,213,292,79,1,1,"4-4","10-4"
"2023-24","16538","Northwestern","Maryland",6,322,405,83,1,1,"10-4","10-10"
"2023-24","16538","Maryland","Northwestern",6,418,472,54,1,1,"10-10","16-10"
"2023-24","16538","Northwestern","Maryland",7,900,994,94,2,2,"27-20","27-27"
"2023-24","16538","Maryland","Northwestern",11,1200,1390,190,2,3,"33-33","44-33"
"2023-24","16538","Maryland","Northwestern",6,1707,1773,66,3,3,"50-39","56-39"
"2023-24","16538","Maryland","Northwestern",6,1859,1918,59,4,4,"56-41","62-41"
"2023-24","16538","Northwestern","Maryland",6,1935,2047,112,4,4,"62-41","62-47"
"2023-24","16538","Northwestern","Maryland",6,2345,2387,42,4,4,"71-52","71-58"
"2023-24","16539","Nebraska","Maryland",6,454,504,50,1,1,"13-14","19-14"
"2023-24","16539","Nebraska","Maryland",7,849,899,50,2,2,"25-26","32-26"
"2023-24","16539","Maryland","Nebraska",7,1081,1138,57,2,2,"36-31","36-38"
"2023-24","16539","Nebraska","Maryland",6,1607,1672,65,3,3,"50-49","56-49"
"2023-24","16539","Maryland","Nebraska",6,2179,2289,110,4,4,"76-67","76-73"
"2023-24","16540","Minnesota","Maryland",6,63,203,140,1,1,"2-3","8-3"
"2023-24","16540","Maryland","Minnesota",7,561,683,122,1,2,"21-17","21-24"
"2023-24","16540","Maryland","Minnesota",7,1079,1172,93,2,2,"36-36","36-43"
"2023-24","16540","Maryland","Minnesota",6,1408,1546,138,3,3,"45-45","45-51"
"2023-24","16540","Minnesota","Maryland",6,2101,2155,54,4,4,"55-67","61-67"
"2023-24","16542","Maryland","Michigan St.",8,104,191,87,1,1,"2-0","2-8"
"2023-24","16542","Michigan St.","Maryland",9,312,434,122,1,1,"6-10","15-10"
"2023-24","16542","Maryland","Michigan St.",12,479,641,162,1,2,"15-10","15-22"
"2023-24","16542","Michigan St.","Maryland",7,732,963,231,2,2,"15-22","22-22"
"2023-24","16542","Maryland","Michigan St.",7,1038,1152,114,2,2,"22-22","22-29"
"2023-24","16542","Michigan St.","Maryland",6,1535,1624,89,3,3,"33-35","39-35"
"2023-24","16542","Maryland","Michigan St.",6,1754,1821,67,3,4,"46-39","46-45"
"2023-24","16543","Maryland","Ohio St.",7,135,262,127,1,1,"0-3","7-3"
"2023-24","16543","Ohio St.","Maryland",6,1640,1714,74,3,3,"52-50","52-56"
"2023-24","16543","Ohio St.","Maryland",6,1840,1951,111,4,4,"55-56","55-62"
"2023-24","16543","Ohio St.","Maryland",6,2252,2285,33,4,4,"67-71","67-77"
"2023-24","16544","Maryland","Illinois",6,306,378,72,1,1,"11-12","17-12"
"2023-24","16544","Maryland","Illinois",6,815,893,78,2,2,"25-24","31-24"
"2023-24","16544","Maryland","Illinois",7,1302,1352,50,3,3,"40-38","47-38"
"2023-24","16544","Maryland","Illinois",7,2056,2214,158,4,4,"73-69","80-69"
"2023-24","16545","Maryland","Michigan",8,16,172,156,1,1,"0-0","0-8"
"2023-24","16545","Michigan","Maryland",6,566,659,93,1,2,"14-23","20-23"
"2023-24","16545","Maryland","Michigan",6,716,806,90,2,2,"20-23","20-29"
"2023-24","16545","Maryland","Michigan",7,929,1023,94,2,2,"22-29","22-36"
"2023-24","16545","Michigan","Maryland",8,1416,1563,147,3,3,"36-49","44-49"
"2023-24","16545","Maryland","Michigan",6,1662,1747,85,3,3,"46-52","46-58"
"2023-24","16545","Michigan","Maryland",8,1762,1876,114,3,4,"46-58","54-58"
"2023-24","16545","Michigan","Maryland",11,2244,2420,176,4,5,"58-67","69-67"
"2023-24","16546","Penn St.","Maryland",7,68,120,52,1,1,"0-0","7-0"
"2023-24","16546","Penn St.","Maryland",9,535,655,120,1,2,"14-9","23-9"
"2023-24","16546","Maryland","Penn St.",10,665,808,143,2,2,"23-9","23-19"
"2023-24","16546","Penn St.","Maryland",7,1134,1198,64,2,2,"38-32","45-32"
"2023-24","16546","Penn St.","Maryland",6,1549,1584,35,3,3,"58-47","64-47"
"2023-24","16546","Penn St.","Maryland",10,1799,1859,60,3,4,"76-60","86-60"
"2023-24","16546","Maryland","Penn St.",8,1881,2003,122,4,4,"86-60","86-68"
"2023-24","16546","Penn St.","Maryland",9,2093,2206,113,4,4,"88-70","97-70"
"2023-24","16546","Penn St.","Maryland",8,2274,2327,53,4,4,"101-74","109-74"
"2023-24","16547","Indiana","Maryland",9,149,230,81,1,1,"2-5","2-14"
"2023-24","16547","Maryland","Indiana",6,255,322,67,1,1,"2-14","8-14"
"2023-24","16547","Indiana","Maryland",10,600,762,162,1,2,"14-22","14-32"
"2023-24","16547","Maryland","Indiana",10,1310,1427,117,3,3,"32-55","42-55"
"2023-24","16547","Maryland","Indiana",6,1617,1688,71,3,3,"50-67","56-67"
"2023-24","16547","Indiana","Maryland",10,1974,2145,171,4,4,"65-72","65-82"
"2023-24","16548","Maryland","Iowa",11,76,178,102,1,1,"0-3","11-3"
"2023-24","16548","Iowa","Maryland",8,197,355,158,1,1,"11-3","11-11"
"2023-24","16548","Iowa","Maryland",6,372,401,29,1,1,"13-11","13-17"
"2023-24","16548","Iowa","Maryland",6,567,599,32,1,1,"19-21","19-27"
"2023-24","16548","Iowa","Maryland",6,911,952,41,2,2,"29-35","29-41"
"2023-24","16548","Iowa","Maryland",6,1198,1281,83,2,3,"38-50","38-56"
"2023-24","16548","Maryland","Iowa",13,1308,1444,136,3,3,"40-58","53-58"
"2023-24","16548","Maryland","Iowa",10,1480,1573,93,3,3,"53-61","63-61"
"2023-24","16548","Iowa","Maryland",8,1674,1744,70,3,3,"65-63","65-71"
"2023-24","16548","Maryland","Iowa",6,1856,1945,89,4,4,"66-73","72-73"
"2023-24","16548","Iowa","Maryland",7,2283,2371,88,4,4,"80-84","80-91"
"2023-24","16549","Rutgers","Maryland",6,371,471,100,1,1,"5-8","11-8"
"2023-24","16549","Maryland","Rutgers",8,485,557,72,1,1,"11-8","11-16"
"2023-24","16549","Maryland","Rutgers",6,683,771,88,2,2,"15-18","15-24"
"2023-24","16549","Maryland","Rutgers",12,1118,1309,191,2,3,"28-32","28-44"
"2023-24","16549","Rutgers","Maryland",7,1560,1694,134,3,3,"34-51","41-51"
"2023-24","16549","Rutgers","Maryland",10,2123,2272,149,4,4,"49-62","59-62"
"2023-24","16550","Maryland","Illinois",6,42,128,86,1,1,"2-0","2-6"
"2023-24","16550","Maryland","Illinois",6,813,986,173,2,2,"14-15","14-21"
"2023-24","16550","Illinois","Maryland",6,1346,1454,108,3,3,"24-31","30-31"
"2023-24","16550","Maryland","Illinois",6,1541,1571,30,3,3,"30-31","30-37"
"2023-24","16550","Maryland","Illinois",7,1664,1810,146,3,4,"37-39","37-46"
"2023-24","16550","Maryland","Illinois",9,2143,2237,94,4,4,"48-55","48-64"
"2023-24","16551","Maryland","Penn St.",7,545,595,50,1,1,"12-13","19-13"
"2023-24","16551","Penn St.","Maryland",8,1292,1360,68,3,3,"30-28","30-36"
"2023-24","16551","Maryland","Penn St.",12,1378,1550,172,3,3,"30-36","42-36"
"2023-24","16551","Maryland","Penn St.",8,1589,1724,135,3,3,"42-38","50-38"
"2023-24","16551","Maryland","Penn St.",7,1755,1865,110,3,4,"50-40","57-40"
"2023-24","16551","Maryland","Penn St.",7,2067,2134,67,4,4,"64-48","71-48"
"2023-24","16551","Penn St.","Maryland",7,2328,2393,65,4,4,"77-55","77-62"
"2023-24","16552","Maryland","Rutgers",14,611,978,367,2,2,"21-16","35-16"
"2023-24","16552","Rutgers","Maryland",11,1589,1763,174,3,3,"58-34","58-45"
"2023-24","16552","Maryland","Rutgers",9,2115,2296,181,4,4,"72-60","81-60"
"2023-24","16553","Ohio St.","Maryland",7,178,252,74,1,1,"5-7","12-7"
"2023-24","16553","Ohio St.","Maryland",6,324,438,114,1,1,"12-11","18-11"
"2023-24","16553","Ohio St.","Maryland",7,739,838,99,2,2,"26-19","33-19"
"2023-24","16553","Ohio St.","Maryland",6,1102,1257,155,2,3,"40-31","46-31"
"2023-24","16553","Maryland","Ohio St.",9,1336,1417,81,3,3,"48-33","48-42"
"2023-24","16553","Ohio St.","Maryland",6,1838,1925,87,4,4,"60-55","66-55"
"2023-24","16554","Maryland","Wisconsin",10,86,239,153,1,1,"2-2","12-2"
"2023-24","16554","Wisconsin","Maryland",6,331,507,176,1,1,"12-2","12-8"
"2023-24","16554","Maryland","Wisconsin",9,772,895,123,2,2,"22-12","31-12"
"2023-24","16554","Maryland","Wisconsin",6,1120,1273,153,2,3,"35-19","41-19"
"2023-24","16554","Wisconsin","Maryland",7,1293,1418,125,3,3,"41-19","41-26"
"2023-24","16554","Wisconsin","Maryland",6,1633,1690,57,3,3,"50-34","50-40"
"2023-24","16554","Wisconsin","Maryland",6,1731,1853,122,3,4,"52-40","52-46"
"2023-24","16554","Maryland","Wisconsin",6,1903,1992,89,4,4,"54-48","60-48"
"2023-24","16554","Maryland","Wisconsin",7,2044,2109,65,4,4,"60-50","67-50"
"2023-24","16555","Indiana","Maryland",12,190,258,68,1,1,"4-2","16-2"
"2023-24","16555","Maryland","Indiana",12,271,457,186,1,1,"16-2","16-14"
"2023-24","16555","Indiana","Maryland",15,729,1028,299,2,2,"21-16","36-16"
"2023-24","16555","Maryland","Indiana",9,1083,1253,170,2,3,"39-18","39-27"
"2023-24","16555","Indiana","Maryland",7,1323,1415,92,3,3,"41-29","48-29"
"2023-24","16556","Illinois","Maryland",8,132,267,135,1,1,"5-4","5-12"
"2023-24","16556","Illinois","Maryland",8,295,416,121,1,1,"7-12","7-20"
"2023-24","16556","Illinois","Maryland",6,1322,1383,61,3,3,"39-42","39-48"
"2023-24","16556","Maryland","Illinois",11,1554,1753,199,3,3,"44-50","55-50"
"2023-24","16557","Maryland","Iowa St.",7,160,249,89,1,1,"6-8","6-15"
"2023-24","16557","Maryland","Iowa St.",7,421,485,64,1,1,"16-23","16-30"
"2023-24","16557","Iowa St.","Maryland",7,803,911,108,2,2,"22-38","29-38"
"2023-24","16557","Maryland","Iowa St.",10,928,1081,153,2,2,"29-38","29-48"
"2023-24","16557","Iowa St.","Maryland",6,1157,1212,55,2,3,"33-52","39-52"
"2023-24","16557","Iowa St.","Maryland",10,1471,1600,129,3,3,"49-59","59-59"
"2023-24","16557","Iowa St.","Maryland",7,2012,2070,58,4,4,"71-72","78-72"
"2023-24","17526","Maryland","Purdue",7,544,589,45,1,1,"13-14","20-14"
"2023-24","17526","Maryland","Purdue",7,633,682,49,2,2,"20-17","27-17"
"2023-24","17526","Maryland","Purdue",8,758,839,81,2,2,"29-22","37-22"
"2023-24","17526","Purdue","Maryland",6,1283,1337,54,3,3,"46-35","46-41"
"2023-24","17526","Maryland","Purdue",6,1583,1652,69,3,3,"56-46","62-46"
"2023-24","17566","Ohio St.","Maryland",8,235,311,76,1,1,"3-8","11-8"
"2023-24","17566","Maryland","Ohio St.",11,683,868,185,2,2,"19-15","19-26"
"2023-24","17566","Maryland","Ohio St.",9,1445,1556,111,3,3,"39-42","39-51"
"2023-24","17566","Maryland","Ohio St.",9,1659,1696,37,3,3,"44-54","44-63"
"2023-24","17566","Ohio St.","Maryland",8,1704,1755,51,3,3,"44-63","52-63"
"2023-24","17566","Maryland","Ohio St.",6,1851,1935,84,4,4,"54-65","54-71"
"2023-24","17567","Nebraska","Maryland",11,513,595,82,1,1,"14-12","25-12"
"2023-24","17567","Maryland","Nebraska",6,791,833,42,2,2,"32-21","32-27"
"2023-24","17567","Nebraska","Maryland",6,850,872,22,2,2,"32-27","38-27"
"2023-24","17567","Maryland","Nebraska",10,1082,1245,163,2,3,"47-34","47-44"
"2023-24","17567","Nebraska","Maryland",7,1590,1671,81,3,3,"51-51","58-51"
"2023-24","17567","Nebraska","Maryland",7,2015,2127,112,4,4,"65-61","72-61"
