"source_id","file_id","period","time_remaining","seconds_elapsed","team","player_name","player_number","foul_type","player_foul_count","team_fouls_in_period","bonus_active","margin_at_foul"
"2023-24","16459",2,204,996,"Maryland","Allie Kubek",14,"personal",1,6,1,-3
"2023-24","16459",2,185,1015,"Maryland","Shyanne Sellers",0,"personal",3,7,1,-6
"2023-24","16459",2,145,1055,"UConn","Ice Brady",25,"personal",1,3,0,9
"2023-24","16459",2,3,1197,"Maryland","Lavender Briggs",3,"personal",1,8,1,-14
"2023-24","16459",3,471,1329,"Maryland","Faith Masonius",13,"personal",2,1,0,-14
"2023-24","16459",3,450,1350,"UConn","Nika Muhl",10,"personal",1,1,0,14
"2023-24","16459",3,328,1472,"UConn","KK Arnold",2,"personal",2,2,0,21
"2023-24","16459",3,248,1552,"UConn","Nika Muhl",10,"personal",2,3,0,21
"2023-24","16459",3,173,1627,"UConn","Nika Muhl",10,"personal",3,4,0,22
"2023-24","16459",3,78,1722,"UConn","Ashlynn Shade",12,"personal",1,5,1,19
"2023-24","16459",3,67,1733,"Maryland","Jakia Brown-Turner",11,"personal",3,2,0,-18
"2023-24","16459",3,39,1761,"Maryland","Emily Fisher",34,"personal",1,3,0,-18
"2023-24","16459",4,583,1817,"UConn","Paige Bueckers",5,"personal",2,1,0,21
"2023-24","16459",4,551,1849,"Maryland","Brinae Alexander",5,"personal",3,1,0,-22
"2023-24","16459",4,499,1901,"UConn","Paige Bueckers",5,"personal",3,2,0,20
"2023-24","16459",4,422,1978,"Maryland","Shyanne Sellers",0,"personal",4,2,0,-22
"2023-24","16459",4,323,2077,"Maryland","Jakia Brown-Turner",11,"personal",4,3,0,-22
"2023-24","16459",4,203,2197,"UConn","Nika Muhl",10,"personal",4,3,0,26
"2023-24","16459",4,199,2201,"Maryland","Bri McDaniel",24,"personal",3,4,0,-25
"2023-24","16459",4,171,2229,"Maryland","Bri McDaniel",24,"personal",4,5,1,-27
"2023-24","16459",4,142,2258,"Maryland","Riley Nelson",2,"personal",1,6,1,-29
"2023-24","16459",4,33,2367,"UConn","Amari DeBerry",42,"personal",1,4,0,33
"2023-24","16460",1,523,77,"Syracuse","Alyssa Latham",23,"personal",1,1,0,2
"2023-24","16460",1,422,178,"Maryland","Brinae Alexander",5,"personal",1,1,0,1
"2023-24","16460",1,344,256,"Maryland","Jakia Brown-Turner",11,"personal",1,2,0,-2
"2023-24","16460",1,263,337,"Maryland","Riley Nelson",2,"personal",1,3,0,0
"2023-24","16460",1,243,357,"Syracuse","Kyra Wood",22,"personal",1,2,0,0
"2023-24","16460",1,239,361,"Syracuse","Dyaisha Fair",2,"personal",1,3,0,0
"2023-24","16460",1,217,383,"Maryland","Bri McDaniel",24,"personal",1,4,0,2
"2023-24","16460",1,192,408,"Syracuse","Alaina Rice",25,"personal",1,4,0,0
"2023-24","16460",1,169,431,"Maryland","Emily Fisher",34,"personal",1,5,1,0
"2023-24","16460",1,111,489,"Syracuse","Alyssa Latham",23,"personal",2,5,1,1
"2023-24","16460",2,437,763,"Syracuse","Kyra Wood",22,"personal",2,1,0,-3
"2023-24","16460",2,250,950,"Syracuse","Kyra Wood",22,"personal",3,2,0,1
"2023-24","16460",2,202,998,"Maryland","Bri McDaniel",24,"personal",2,1,0,1
"2023-24","16460",2,165,1035,"Maryland","Jakia Brown-Turner",11,"personal",2,2,0,1
"2023-24","16460",2,159,1041,"Syracuse","Alaina Rice",25,"personal",2,3,0,-1
"2023-24","16460",2,110,1090,"Maryland","Shyanne Sellers",0,"personal",1,3,0,-1
"2023-24","16460",2,44,1156,"Maryland","Brinae Alexander",5,"personal",2,4,0,-5
"2023-24","16460",2,34,1166,"Syracuse","Izabel Varej̣o",34,"personal",1,4,0,6
"2023-24","16460",2,0,1200,"Syracuse","Saniaa Wilson",21,"personal",1,5,1,4
"2023-24","16460",3,495,1305,"Syracuse","Alyssa Latham",23,"personal",3,1,0,2
"2023-24","16460",3,455,1345,"Syracuse","Alyssa Latham",23,"personal",4,2,0,3
"2023-24","16460",3,438,1362,"Syracuse","Sophie Burrows",4,"personal",1,3,0,3
"2023-24","16460",3,429,1371,"Syracuse","Izabel Varej̣o",34,"personal",2,4,0,2
"2023-24","16460",3,398,1402,"Syracuse","Izabel Varej̣o",34,"personal",3,5,1,-2
"2023-24","16460",3,346,1454,"Syracuse","Saniaa Wilson",21,"personal",2,6,1,-1
"2023-24","16460",3,335,1465,"Maryland","Allie Kubek",14,"personal",1,1,0,2
"2023-24","16460",3,322,1478,"Syracuse","Alaina Rice",25,"personal",3,7,1,0
"2023-24","16460",3,241,1559,"Maryland","Bri McDaniel",24,"personal",3,2,0,-1
"2023-24","16460",3,233,1567,"Syracuse","Saniaa Wilson",21,"personal",3,8,1,1
"2023-24","16460",4,505,1895,"Syracuse","Georgia Woolley",5,"personal",1,1,0,1
"2023-24","16460",4,494,1906,"Maryland","Shyanne Sellers",0,"personal",2,1,0,1
"2023-24","16460",4,445,1955,"Syracuse","Alaina Rice",25,"personal",4,2,0,-3
"2023-24","16460",4,443,1957,"Maryland","Jakia Brown-Turner",11,"personal",3,2,0,5
"2023-24","16460",4,365,2035,"Maryland","Faith Masonius",13,"personal",1,3,0,7
"2023-24","16460",4,333,2067,"Maryland","Lavender Briggs",3,"personal",1,4,0,6
"2023-24","16460",4,278,2122,"Maryland","Bri McDaniel",24,"personal",4,5,1,8
"2023-24","16460",4,180,2220,"Syracuse","Izabel Varej̣o",34,"personal",4,3,0,-5
"2023-24","16460",4,166,2234,"Syracuse","Izabel Varej̣o",34,"personal",5,4,0,-5
"2023-24","16460",4,151,2249,"Maryland","Allie Kubek",14,"personal",2,6,1,7
"2023-24","16460",4,127,2273,"Maryland","Allie Kubek",14,"personal",3,7,1,8
"2023-24","16461",1,496,104,"Washington St.","Bella Murekatete",55,"personal",1,1,0,-4
"2023-24","16461",1,279,321,"Washington St.","Beyonce Bea",25,"personal",1,2,0,-11
"2023-24","16461",1,237,363,"Maryland","Bri McDaniel",24,"personal",1,1,0,10
"2023-24","16461",1,212,388,"Maryland","Faith Masonius",13,"personal",1,2,0,10
"2023-24","16461",2,492,708,"Maryland","Bri McDaniel",24,"personal",2,1,0,10
"2023-24","16461",2,257,943,"Maryland","Brinae Alexander",5,"personal",1,2,0,1
"2023-24","16461",2,218,982,"Washington St.","Bella Murekatete",55,"personal",2,1,0,1
"2023-24","16461",2,197,1003,"Maryland","Shyanne Sellers",0,"personal",1,3,0,1
"2023-24","16461",2,169,1031,"Washington St.","Beyonce Bea",25,"personal",2,2,0,1
"2023-24","16461",2,28,1172,"Maryland","Emily Fisher",34,"personal",1,4,0,0
"2023-24","16461",3,572,1228,"Washington St.","Beyonce Bea",25,"personal",3,1,0,2
"2023-24","16461",3,521,1279,"Maryland","Brinae Alexander",5,"personal",2,1,0,-4
"2023-24","16461",3,486,1314,"Washington St.","Charlisse Leger-Walker",5,"personal",1,2,0,4
"2023-24","16461",3,343,1457,"Washington St.","Tara Wallack",1,"personal",1,3,0,7
"2023-24","16461",3,203,1597,"Washington St.","Bella Murekatete",55,"personal",3,4,0,12
"2023-24","16461",3,53,1747,"Washington St.","Jenna Villa",34,"personal",1,5,1,18
"2023-24","16461",3,25,1775,"Washington St.","Eleonora Villa",10,"personal",1,6,1,16
"2023-24","16461",4,552,1848,"Washington St.","Astera Tuhina",11,"personal",1,1,0,15
"2023-24","16461",4,514,1886,"Maryland","Lavender Briggs",3,"personal",1,1,0,-15
"2023-24","16461",4,432,1968,"Washington St.","Astera Tuhina",11,"personal",2,2,0,20
"2023-24","16461",4,417,1983,"Maryland","Brinae Alexander",5,"personal",3,2,0,-19
"2023-24","16461",4,410,1990,"Washington St.","Bella Murekatete",55,"personal",4,3,0,20
"2023-24","16461",4,383,2017,"Maryland","Faith Masonius",13,"personal",2,3,0,-17
"2023-24","16461",4,319,2081,"Maryland","Bri McDaniel",24,"personal",3,4,0,-21
"2023-24","16461",4,300,2100,"Washington St.","Alex Covill",33,"personal",1,4,0,21
"2023-24","16461",4,260,2140,"Washington St.","Jenna Villa",34,"personal",2,5,1,22
"2023-24","16461",4,223,2177,"Washington St.","Astera Tuhina",11,"personal",3,6,1,22
"2023-24","16461",4,54,2346,"Washington St.","Alex Covill",33,"personal",2,7,1,21
"2023-24","16461",4,40,2360,"Maryland","Bri McDaniel",24,"personal",4,5,1,-19
"2023-24","16462",1,504,96,"Green Bay","Jasmine Kondrakiewicz",21,"personal",1,1,0,3
"2023-24","16462",1,434,166,"Green Bay","Bailey Butler",22,"personal",1,2,0,5
"2023-24","16462",1,347,253,"Maryland","Faith Masonius",13,"personal",1,1,0,-5
"2023-24","16462",1,309,291,"Maryland","Brinae Alexander",5,"personal",1,2,0,-8
"2023-24","16462",1,164,436,"Green Bay","Callie Genke",12,"personal",1,3,0,6
"2023-24","16462",1,157,443,"Maryland","Shyanne Sellers",0,"personal",1,3,0,-5
"2023-24","16462",1,5,595,"Green Bay","Jasmine Kondrakiewicz",21,"personal",2,4,0,5
"2023-24","16462",2,547,653,"Maryland","Lavender Briggs",3,"personal",1,1,0,-4
"2023-24","16462",2,495,705,"Green Bay","Callie Genke",12,"personal",2,1,0,6
"2023-24","16462",2,400,800,"Maryland","Bri McDaniel",24,"personal",1,2,0,-6
"2023-24","16462",2,381,819,"Green Bay","Natalie McNeal",11,"personal",1,2,0,6
"2023-24","16462",2,262,938,"Green Bay","Natalie Andersen",24,"personal",1,3,0,8
"2023-24","16462",2,224,976,"Green Bay","Cassie Schiltz",1,"personal",1,4,0,6
"2023-24","16462",2,202,998,"Maryland","Brinae Alexander",5,"personal",2,3,0,-6
"2023-24","16462",2,126,1074,"Maryland","Faith Masonius",13,"personal",2,4,0,-5
"2023-24","16462",2,107,1093,"Green Bay","Cassie Schiltz",1,"personal",2,5,1,5
"2023-24","16462",2,45,1155,"Green Bay","Natalie Andersen",24,"personal",2,6,1,2
"2023-24","16462",3,552,1248,"Maryland","Brinae Alexander",5,"personal",3,1,0,-3
"2023-24","16462",3,496,1304,"Green Bay","Jasmine Kondrakiewicz",21,"personal",3,1,0,3
"2023-24","16462",3,475,1325,"Green Bay","Callie Genke",12,"personal",3,2,0,3
"2023-24","16462",3,433,1367,"Maryland","Bri McDaniel",24,"personal",2,2,0,-6
"2023-24","16462",3,281,1519,"Maryland","Faith Masonius",13,"personal",3,3,0,-4
"2023-24","16462",3,231,1569,"Maryland","Emily Fisher",34,"personal",1,4,0,-5
"2023-24","16462",3,219,1581,"Green Bay","Natalie McNeal",11,"personal",2,3,0,4
"2023-24","16462",3,202,1598,"Maryland","Brinae Alexander",5,"personal",4,5,1,-3
"2023-24","16462",4,589,1811,"Green Bay","Jasmine Kondrakiewicz",21,"personal",4,1,0,-1
"2023-24","16462",4,550,1850,"Maryland","Faith Masonius",13,"personal",4,1,0,5
"2023-24","16462",4,466,1934,"Maryland","Brinae Alexander",5,"personal",5,2,0,1
"2023-24","16462",4,460,1940,"Green Bay","Maddy Schreiber",34,"personal",1,2,0,-1
"2023-24","16462",4,434,1966,"Green Bay","Bailey Butler",22,"personal",2,3,0,-3
"2023-24","16462",4,384,2016,"Maryland","Bri McDaniel",24,"personal",3,3,0,3
"2023-24","16462",4,350,2050,"Green Bay","Jasmine Kondrakiewicz",21,"personal",5,4,0,-3
"2023-24","16462",4,322,2078,"Maryland","Riley Nelson",2,"personal",1,4,0,4
"2023-24","16462",4,206,2194,"Green Bay","Bailey Butler",22,"personal",3,5,1,-4
"2023-24","16462",4,172,2228,"Green Bay","Maddy Schreiber",34,"personal",2,6,1,-6
"2023-24","16462",4,158,2242,"Maryland","Shyanne Sellers",0,"personal",2,5,1,7
"2023-24","16462",4,71,2329,"Green Bay","Callie Genke",12,"personal",4,7,1,-4
"2023-24","16462",4,54,2346,"Green Bay","Natalie Andersen",24,"personal",3,8,1,-5
"2023-24","16462",4,37,2363,"Maryland","Shyanne Sellers",0,"personal",3,6,1,7
"2023-24","16462",4,30,2370,"Green Bay","Natalie Andersen",24,"personal",4,9,1,-5
"2023-24","16462",4,16,2384,"Green Bay","Bailey Butler",22,"personal",4,10,1,-7
"2023-24","16463",1,589,11,"Massachusetts","Kristin Williams",5,"personal",1,1,0,0
"2023-24","16463",1,544,56,"Massachusetts","Tori Hyduke",11,"personal",1,2,0,-2
"2023-24","16463",1,538,62,"Maryland","Jakia Brown-Turner",11,"personal",1,1,0,2
"2023-24","16463",1,488,112,"Massachusetts","Tori Hyduke",11,"personal",2,3,0,0
"2023-24","16463",1,483,117,"Maryland","Brinae Alexander",5,"personal",1,2,0,0
"2023-24","16463",1,265,335,"Massachusetts","Stefanie Kulesza",44,"personal",1,4,0,-6
"2023-24","16463",1,152,448,"Massachusetts","Dallas Pierce",14,"personal",1,5,1,-8
"2023-24","16463",1,121,479,"Maryland","Allie Kubek",14,"personal",1,3,0,6
"2023-24","16463",1,76,524,"Massachusetts","Bre Bellamy",20,"personal",1,6,1,-5
"2023-24","16463",1,4,596,"Massachusetts","Dallas Pierce",14,"personal",2,7,1,-9
"2023-24","16463",2,512,688,"Massachusetts","Bre Bellamy",20,"personal",2,1,0,-10
"2023-24","16463",2,505,695,"Massachusetts","Dallas Pierce",14,"personal",3,2,0,-11
"2023-24","16463",2,352,848,"Massachusetts","Kristin Williams",5,"personal",2,3,0,-21
"2023-24","16463",2,215,985,"Maryland","Emma Chardon",21,"personal",1,1,0,18
"2023-24","16463",2,183,1017,"Massachusetts","Lilly Ferguson",4,"personal",1,4,0,-20
"2023-24","16463",2,118,1082,"Maryland","Emma Chardon",21,"personal",2,2,0,21
"2023-24","16463",2,77,1123,"Maryland","Bri McDaniel",24,"personal",1,3,0,19
"2023-24","16463",3,592,1208,"Maryland","Brinae Alexander",5,"personal",2,1,0,23
"2023-24","16463",3,538,1262,"Maryland","Shyanne Sellers",0,"personal",1,2,0,19
"2023-24","16463",3,495,1305,"Massachusetts","Stefanie Kulesza",44,"personal",2,1,0,-18
"2023-24","16463",3,455,1345,"Massachusetts","Bre Bellamy",20,"personal",3,2,0,-21
"2023-24","16463",3,424,1376,"Massachusetts","Bre Bellamy",20,"personal",4,3,0,-21
"2023-24","16463",3,265,1535,"Maryland","Summer Bostock",33,"personal",1,3,0,20
"2023-24","16463",3,261,1539,"Massachusetts","Lilly Taulelei",33,"personal",1,4,0,-22
"2023-24","16463",3,243,1557,"Maryland","Emily Fisher",34,"personal",1,4,0,23
"2023-24","16463",3,226,1574,"Maryland","Shyanne Sellers",0,"personal",2,5,1,21
"2023-24","16463",3,193,1607,"Maryland","Riley Nelson",2,"personal",1,6,1,21
"2023-24","16463",3,177,1623,"Massachusetts","Stefanie Kulesza",44,"personal",3,5,1,-20
"2023-24","16463",3,115,1685,"Maryland","Faith Masonius",13,"personal",1,7,1,20
"2023-24","16463",3,102,1698,"Maryland","Hawa Doumbouya",20,"personal",1,8,1,18
"2023-24","16463",3,45,1755,"Massachusetts","Dallas Pierce",14,"personal",4,6,1,-22
"2023-24","16463",3,32,1768,"Maryland","Riley Nelson",2,"personal",2,9,1,24
"2023-24","16463",3,0,1800,"Massachusetts","Tori Hyduke",11,"personal",3,7,1,-22
"2023-24","16463",4,451,1949,"Maryland","Allie Kubek",14,"personal",2,1,0,30
"2023-24","16463",4,370,2030,"Maryland","Emily Fisher",34,"personal",2,2,0,30
"2023-24","16463",4,349,2051,"Massachusetts","Dallas Pierce",14,"personal",5,1,0,-30
"2023-24","16463",4,330,2070,"Maryland","Emily Fisher",34,"personal",3,3,0,31
"2023-24","16463",4,249,2151,"Massachusetts","Tori Hyduke",11,"personal",4,2,0,-29
"2023-24","16463",4,226,2174,"Maryland","Allie Kubek",14,"personal",3,4,0,30
"2023-24","16463",4,187,2213,"Massachusetts","Kristin Williams",5,"personal",3,3,0,-28
"2023-24","16463",4,162,2238,"Massachusetts","Lilly Ferguson",4,"personal",2,4,0,-28
"2023-24","16463",4,160,2240,"Massachusetts","Stefanie Kulesza",44,"personal",4,5,1,-28
"2023-24","16463",4,139,2261,"Maryland","Hawa Doumbouya",20,"personal",2,5,1,29
"2023-24","16463",4,137,2263,"Maryland","Summer Bostock",33,"personal",2,6,1,27
"2023-24","16463",4,133,2267,"Massachusetts","Stefanie Kulesza",44,"personal",5,6,1,-27
"2023-24","16463",4,55,2345,"Massachusetts","Lilly Taulelei",33,"personal",2,7,1,-27
"2023-24","16463",4,38,2362,"Maryland","Emma Chardon",21,"personal",3,7,1,28
"2023-24","16464",1,116,484,"Niagara","Amelia Strong",10,"personal",1,1,0,-15
"2023-24","16464",1,86,514,"Niagara","Chardonnay Hartley",0,"personal",1,2,0,-17
"2023-24","16464",1,30,570,"Niagara","Destiny Strother",13,"personal",1,3,0,-20
"2023-24","16464",2,502,698,"Maryland","Shyanne Sellers",0,"personal",1,1,0,29
"2023-24","16464",2,479,721,"Niagara","Alyssa Rossignol",14,"personal",1,1,0,-29
"2023-24","16464",2,441,759,"Niagara","Chardonnay Hartley",0,"personal",2,2,0,-31
"2023-24","16464",2,430,770,"Niagara","Alyssa Rossignol",14,"personal",2,3,0,-31
"2023-24","16464",2,380,820,"Maryland","Brinae Alexander",5,"personal",1,2,0,34
"2023-24","16464",2,276,924,"Niagara","Ary Hicks",4,"personal",1,4,0,-33
"2023-24","16464",2,221,979,"Niagara","Marlie Dickerson",20,"personal",1,5,1,-33
"2023-24","16464",2,164,1036,"Niagara","Lore Porter",21,"personal",1,6,1,-34
"2023-24","16464",2,125,1075,"Maryland","Riley Nelson",2,"personal",1,3,0,38
"2023-24","16464",3,535,1265,"Maryland","Bri McDaniel",24,"personal",1,1,0,41
"2023-24","16464",3,497,1303,"Maryland","Bri McDaniel",24,"personal",2,2,0,43
"2023-24","16464",3,483,1317,"Niagara","Amelia Strong",10,"personal",2,1,0,-43
"2023-24","16464",3,423,1377,"Maryland","Shyanne Sellers",0,"personal",2,3,0,46
"2023-24","16464",3,383,1417,"Niagara","Lore Porter",21,"personal",2,2,0,-51
"2023-24","16464",3,379,1421,"Niagara","Ary Hicks",4,"personal",2,3,0,-51
"2023-24","16464",3,377,1423,"Niagara","Kylie Buckley",15,"personal",1,4,0,-51
"2023-24","16464",3,340,1460,"Niagara","Alyssa Rossignol",14,"personal",3,5,1,-52
"2023-24","16464",3,146,1654,"Niagara","Lore Porter",21,"personal",3,6,1,-53
"2023-24","16464",3,12,1788,"Maryland","Emily Fisher",34,"personal",1,4,0,51
"2023-24","16464",4,552,1848,"Niagara","Lore Porter",21,"personal",4,1,0,-49
"2023-24","16464",4,190,2210,"Maryland","Shyanne Sellers",0,"personal",3,1,0,65
"2023-24","16464",4,181,2219,"Niagara","Lore Porter",21,"personal",5,2,0,-64
"2023-24","16464",4,38,2362,"Niagara","Kylie Buckley",15,"personal",2,3,0,-70
"2023-24","16465",1,517,83,"Maryland","Brinae Alexander",5,"personal",1,1,0,0
"2023-24","16465",1,481,119,"George Mason","Jazmyn Doster",1,"personal",1,1,0,-2
"2023-24","16465",1,452,148,"George Mason","Paula Suarez",14,"personal",1,2,0,-2
"2023-24","16465",1,381,219,"Maryland","Brinae Alexander",5,"personal",2,2,0,2
"2023-24","16465",1,370,230,"George Mason","Jazmyn Doster",1,"personal",2,3,0,-3
"2023-24","16465",1,343,257,"George Mason","Zahirah Walton",2,"personal",1,4,0,-3
"2023-24","16465",2,547,653,"George Mason","Ta'Viyanna Habib",22,"personal",1,1,0,9
