"source_id","file_id","team","opponent","is_home","points_in_paint","points_off_turnovers","points_fastbreak","points_second_chance","points_from_bench","largest_lead","largest_lead_time","time_with_lead_sec","pct_lead","ties","lead_changes","possessions","avg_scoring_possession","largest_deficit"
"2014-15","9564","Maryland","American",1,38,23,18,18,33,44,"0:30 (2nd)",2366,98.6,0,0,77,"0:13",0
"2014-15","9564","American","Maryland",0,14,9,0,8,13,0,"-",0,0.0,0,0,77,"0:18",44
"2014-15","9565","Coppin State","Maryland",1,16,4,0,5,9,0,"-",0,0.0,0,0,84,"0:18",61
"2014-15","9565","Maryland","Coppin State",0,54,39,8,25,60,61,"0:57 (2nd)",2394,99.8,0,0,85,"0:14",0
"2014-15","9566","Maryland","Ohio State",1,46,11,14,23,18,14,"8:59 (2nd)",2121,88.4,1,1,84,"0:15",3
"2014-15","9566","Ohio State","Maryland",0,22,11,12,12,13,3,"17:28 (1st)",95,4.0,2,1,84,"0:14",14
"2014-15","9567","Nebraska","Maryland",1,22,11,6,11,5,4,"5:50 (1st)",644,26.8,3,1,66,"0:22",28
"2014-15","9567","Maryland","Nebraska",0,30,15,6,16,10,28,"0:32 (2nd)",1466,61.1,5,2,67,"0:17",4
"2014-15","9568","Maryland","Purdue",1,46,17,11,21,25,24,"0:22 (2nd)",1996,83.2,1,1,71,"0:16",6
"2014-15","9568","Purdue","Maryland",0,36,4,2,10,8,6,"17:03 (1st)",324,13.5,1,1,72,"0:16",24
"2014-15","9569","Minnesota","Maryland",1,46,4,6,5,10,6,"14:51 (1st)",702,29.3,7,4,74,"0:16",8
"2014-15","9569","Maryland","Minnesota",0,30,21,6,22,19,8,"19:00 (2nd)",1287,53.6,4,5,73,"0:17",6
"2014-15","9570","Rutgers","Maryland",1,30,15,14,14,22,0,"-",0,0.0,2,0,71,"0:16",18
"2014-15","9570","Maryland","Rutgers",0,32,19,11,12,4,18,"13:32 (1st)",2302,95.9,0,0,71,"0:14",0
"2014-15","9571","Maryland","Illinois",1,28,27,16,15,20,25,"4:59 (2nd)",2201,91.7,0,1,77,"0:15",5
"2014-15","9571","Illinois","Maryland",0,24,15,10,8,7,5,"19:14 (1st)",183,7.6,0,0,78,"0:14",25
"2014-15","9572","Maryland","Michigan State",1,46,21,20,15,23,32,"2:57 (2nd)",1918,79.9,1,1,69,"0:15",5
"2014-15","9572","Michigan State","Maryland",0,18,6,4,19,6,5,"15:28 (1st)",382,15.9,0,0,67,"0:19",32
"2014-15","9573","Indiana","Maryland",1,42,25,10,5,6,4,"17:28 (1st)",140,5.8,4,1,79,"0:15",24
"2014-15","9573","Maryland","Indiana",0,34,11,4,12,15,24,"15:00 (2nd)",2122,88.4,1,1,80,"0:13",4
"2014-15","9574","Michigan","Maryland",1,26,17,4,7,16,0,"-",0,0.0,0,0,73,"0:14",28
"2014-15","9574","Maryland","Michigan",0,46,16,16,19,14,28,"0:34 (2nd)",2385,99.4,0,0,75,"0:14",0
"2014-15","9575","Maryland","Iowa",1,36,20,12,28,22,7,"0:16 (2nd)",674,28.1,2,5,75,"0:16",10
"2014-15","9575","Iowa","Maryland",0,26,15,9,6,13,10,"14:07 (1st)",1558,64.9,4,4,74,"0:15",7
"2014-15","9576","Penn State","Maryland",1,40,11,17,13,28,7,"10:53 (1st)",400,16.7,1,1,73,"0:14",25
"2014-15","9576","Maryland","Penn State",0,30,22,20,13,27,25,"12:06 (2nd)",1885,78.5,1,1,73,"0:16",7
"2014-15","9577","Maryland","Nebraska",1,32,19,2,14,10,17,"4:13 (2nd)",2010,83.8,0,3,66,"0:20",3
"2014-15","9577","Nebraska","Maryland",0,16,9,4,7,9,3,"18:49 (1st)",302,12.6,1,2,65,"0:17",17
"2014-15","9578","Maryland","Rutgers",1,36,25,9,21,7,15,"3:44 (2nd)",1863,77.6,1,1,71,"0:21",5
"2014-15","9578","Rutgers","Maryland",0,28,17,10,15,7,5,"12:13 (1st)",470,19.6,0,0,72,"0:14",15
"2014-15","9579","Michigan State","Maryland",1,28,18,8,14,5,2,"14:11 (2nd)",201,8.4,2,6,71,"0:16",11
"2014-15","9579","Maryland","Michigan State",0,26,13,10,20,14,11,"3:00 (2nd)",1955,81.5,2,6,71,"0:16",2
"2014-15","9580","Wisconsin","Maryland",1,28,13,4,13,9,0,"-",0,0.0,0,0,70,"0:17",19
"2014-15","9580","Maryland","Wisconsin",0,36,28,10,19,15,19,"7:10 (2nd)",2380,99.2,0,0,70,"0:16",0
"2014-15","9581","Maryland","Penn State",1,26,20,10,10,26,35,"3:07 (2nd)",2379,99.1,0,0,74,"0:16",0
"2014-15","9581","Penn State","Maryland",0,22,14,8,6,14,0,"-",0,0.0,0,0,75,"0:14",35
"2014-15","9582","Maryland","Indiana",1,34,10,4,12,4,16,"13:41 (2nd)",2264,94.3,0,0,77,"0:17",0
"2014-15","9582","Indiana","Maryland",0,20,8,12,3,27,0,"-",0,0.0,0,0,77,"0:14",16
"2014-15","9583","Northwestern","Maryland",1,20,16,8,5,13,3,"19:12 (1st)",29,1.2,3,0,64,"0:16",21
"2014-15","9583","Maryland","Northwestern",0,22,10,0,15,23,21,"0:05 (2nd)",2171,90.5,1,1,63,"0:23",3
"2014-15","9584","Maryland","Michigan State",1,34,22,14,10,14,19,"8:26 (2nd)",2367,98.6,0,0,70,"0:14",0
"2014-15","9584","Michigan State","Maryland",0,20,11,2,16,6,0,"-",0,0.0,0,0,70,"0:15",19
"2014-15","9585","Maryland","Northwestern",1,24,14,2,16,24,19,"10:23 (2nd)",1373,57.2,0,4,70,"0:20",11
"2014-15","9585","Northwestern","Maryland",0,36,8,17,13,7,11,"10:10 (1st)",989,41.2,0,3,71,"0:14",19
"2014-15","9586","Maryland","Ohio State",1,28,9,2,22,15,15,"16:02 (2nd)",2036,84.8,2,2,71,"0:20",5
"2014-15","9586","Ohio State","Maryland",0,36,11,13,7,6,5,"18:54 (1st)",202,8.4,2,1,71,"0:12",15
"2014-15","9587","Maryland","New Mexico State",1,34,7,8,19,17,25,"9:43 (2nd)",2213,92.2,1,2,71,"0:17",2
"2014-15","9587","New Mexico State","Maryland",0,30,11,4,5,13,2,"18:31 (1st)",54,2.3,1,2,71,"0:16",25
"2014-15","9588","Maryland","Princeton",1,20,19,4,11,13,24,"7:32 (2nd)",1773,73.9,1,7,67,"0:18",4
"2014-15","9588","Princeton","Maryland",0,46,9,4,10,21,4,"5:04 (1st)",567,23.6,0,6,67,"0:18",24
"2014-15","9589","Maryland","Duke",1,20,14,4,11,12,13,"0:39 (2nd)",2230,92.9,0,1,61,"0:24",2
"2014-15","9589","Duke","Maryland",0,34,15,2,9,4,2,"14:22 (1st)",35,1.5,1,1,62,"0:18",13
"2014-15","9590","Maryland","Tennessee",1,26,15,2,11,5,10,"0:14 (2nd)",749,31.2,4,6,62,"0:18",7
"2014-15","9590","Tennessee","Maryland",0,30,9,4,5,4,7,"14:33 (1st)",1316,54.8,1,5,64,"0:17",10
"2014-15","9591","UConn","Maryland",1,40,17,8,15,9,25,"1:03 (2nd)",2262,94.3,0,1,65,"0:19",1
"2014-15","9591","Maryland","UConn",0,26,11,2,12,21,1,"16:58 (1st)",16,0.7,2,1,66,"0:23",25
