"source_id","file_id","period","time_remaining","team","play_type","play_action","narrative","player_name","player_number","home_team_score","visiting_team_score"
2014,9584,1,1179,"Michigan State","3PTR","MISS","24 Lexi Gussert 3PTR MISS","Lexi Gussert",24.0,"",""
2014,9584,1,1179,"Maryland","DEF","REBOUND","42 Brionna Jones DEF. REBOUND (1 Reb, 1 Def)","Brionna Jones",42.0,"",""
2014,9584,1,1167,"Maryland","JUMPER","GOOD","1 Laurin Mincy JUMPER GOOD (2 Pt)","Laurin Mincy",1.0,2.0,0.0
2014,9584,1,1152,"Michigan State","JUMPER","MISS","23 Aerial Powers JUMPER MISS","Aerial Powers",23.0,"",""
2014,9584,1,1152,"Maryland","DEF","REBOUND","4 Lexie Brown DEF. REBOUND (1 Reb, 1 Def)","Lexie Brown",4.0,"",""
2014,9584,1,1144,"Maryland","TURNOVER","TURNOVER","32 S. Walker-Kimbrough TURNOVER (1 TO)","S. Walker-Kimbrough",32.0,"",""
2014,9584,1,1118,"Michigan State","JUMPER","MISS","23 Aerial Powers JUMPER MISS","Aerial Powers",23.0,"",""
2014,9584,1,1118,"Maryland","DEF","REBOUND","Maryland REBOUND","","","",""
2014,9584,1,1097,"Maryland","JUMPER","GOOD","4 Lexie Brown JUMPER GOOD (2 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)","Lexie Brown",4.0,4.0,0.0
2014,9584,1,1081,"Michigan State","TURNOVER","TURNOVER","52 Becca Mills TURNOVER (1 TO)","Becca Mills",52.0,"",""
2014,9584,1,1067,"Michigan State","FOUL","FOUL","52 Becca Mills FOUL (1 PF)","Becca Mills",52.0,"",""
2014,9584,1,1062,"Maryland","3PTR","MISS","4 Lexie Brown 3PTR MISS","Lexie Brown",4.0,"",""
2014,9584,1,1062,"Maryland","OFF","REBOUND","5 Malina Howard OFF. REBOUND (1 Reb, 1 Off)","Malina Howard",5.0,"",""
2014,9584,1,1059,"Maryland","TURNOVER","TURNOVER","5 Malina Howard TURNOVER (1 TO)","Malina Howard",5.0,"",""
2014,9584,1,1042,"Michigan State","JUMPER","MISS","52 Becca Mills JUMPER MISS","Becca Mills",52.0,"",""
2014,9584,1,1042,"Maryland","DEF","REBOUND","32 S. Walker-Kimbrough DEF. REBOUND (1 Reb, 1 Def)","S. Walker-Kimbrough",32.0,"",""
2014,9584,1,1031,"Maryland","3PTR","MISS","4 Lexie Brown 3PTR MISS","Lexie Brown",4.0,"",""
2014,9584,1,1031,"Michigan State","DEF","REBOUND","23 Aerial Powers DEF. REBOUND (1 Reb, 1 Def)","Aerial Powers",23.0,"",""
2014,9584,1,1003,"Michigan State","TURNOVER","TURNOVER","23 Aerial Powers TURNOVER (1 TO)","Aerial Powers",23.0,"",""
2014,9584,1,1003,"Maryland","STEAL","STEAL","4 Lexie Brown STEAL (1 Stl)","Lexie Brown",4.0,"",""
2014,9584,1,988,"Maryland","JUMPER","MISS","32 S. Walker-Kimbrough JUMPER MISS","S. Walker-Kimbrough",32.0,"",""
2014,9584,1,988,"Maryland","OFF","REBOUND","5 Malina Howard OFF. REBOUND (2 Reb, 2 Off)","Malina Howard",5.0,"",""
2014,9584,1,986,"Maryland","LAYUP","GOOD","5 Malina Howard LAYUP GOOD (2 Pt)","Malina Howard",5.0,6.0,0.0
2014,9584,1,986,"Michigan State","FOUL","FOUL","24 Lexi Gussert FOUL (1 PF)","Lexi Gussert",24.0,"",""
2014,9584,1,986,"Maryland","FT","GOOD","5 Malina Howard FT GOOD (3 Pt)","Malina Howard",5.0,7.0,0.0
2014,9584,1,986,"Michigan State","SUBS","SUBS","2 Cara Miller IN; 24 Lexi Gussert OUT","Cara Miller",2.0,"",""
2014,9584,1,986,"Maryland","SUBS","SUBS","33 A'Lexus Harrison IN; 42 Brionna Jones OUT","A'Lexus Harrison",33.0,"",""
2014,9584,1,969,"Maryland","FOUL","FOUL","1 Laurin Mincy FOUL (1 PF)","Laurin Mincy",1.0,"",""
2014,9584,1,969,"Maryland","SUBS","SUBS","3 Brene Moseley IN; 1 Laurin Mincy OUT","Brene Moseley",3.0,"",""
2014,9584,1,963,"Maryland","FOUL","FOUL","3 Brene Moseley FOUL (1 PF)","Brene Moseley",3.0,"",""
2014,9584,1,963,"Michigan State","FT","GOOD","23 Aerial Powers FT GOOD (1 Pt)","Aerial Powers",23.0,7.0,1.0
2014,9584,1,963,"Michigan State","FT","GOOD","23 Aerial Powers FT GOOD (2 Pt)","Aerial Powers",23.0,7.0,2.0
2014,9584,1,963,"Maryland","SUBS","SUBS","22 Tierney Pfirman IN; 33 A'Lexus Harrison OUT","Tierney Pfirman",22.0,"",""
2014,9584,1,942,"Maryland","LAYUP","MISS","4 Lexie Brown LAYUP MISS","Lexie Brown",4.0,"",""
2014,9584,1,942,"Michigan State","DEF","REBOUND","52 Becca Mills DEF. REBOUND (1 Reb, 1 Def)","Becca Mills",52.0,"",""
2014,9584,1,934,"Michigan State","3PTR","MISS","1 Tori Jankoska 3PTR MISS","Tori Jankoska",1.0,"",""
2014,9584,1,934,"Michigan State","OFF","REBOUND","Michigan State REBOUND","","","",""
2014,9584,1,932,"Michigan State","MEDIA","TIMEOUT","Media Timeout","","","",""
2014,9584,1,932,"Maryland","SUBS","SUBS","42 Brionna Jones IN; 5 Malina Howard OUT","Brionna Jones",42.0,"",""
2014,9584,1,925,"Maryland","FOUL","FOUL","3 Brene Moseley FOUL (2 PF)","Brene Moseley",3.0,"",""
2014,9584,1,925,"Michigan State","FT","GOOD","23 Aerial Powers FT GOOD (3 Pt)","Aerial Powers",23.0,7.0,3.0
2014,9584,1,925,"Michigan State","FT","GOOD","23 Aerial Powers FT GOOD (4 Pt)","Aerial Powers",23.0,7.0,4.0
2014,9584,1,925,"Maryland","SUBS","SUBS","2 Kiara Leslie IN; 3 Brene Moseley OUT","Kiara Leslie",2.0,"",""
2014,9584,1,905,"Maryland","LAYUP","GOOD","4 Lexie Brown LAYUP GOOD (4 Pt)","Lexie Brown",4.0,9.0,4.0
2014,9584,1,884,"Michigan State","TURNOVER","TURNOVER","52 Becca Mills TURNOVER (2 TO)","Becca Mills",52.0,"",""
2014,9584,1,883,"Maryland","STEAL","STEAL","4 Lexie Brown STEAL (2 Stl)","Lexie Brown",4.0,"",""
2014,9584,1,870,"Maryland","TURNOVER","TURNOVER","2 Kiara Leslie TURNOVER (1 TO)","Kiara Leslie",2.0,"",""
2014,9584,1,868,"Michigan State","STEAL","STEAL","23 Aerial Powers STEAL (1 Stl)","Aerial Powers",23.0,"",""
2014,9584,1,863,"Michigan State","3PTR","MISS","23 Aerial Powers 3PTR MISS","Aerial Powers",23.0,"",""
2014,9584,1,863,"Michigan State","OFF","REBOUND","52 Becca Mills OFF. REBOUND (2 Reb, 1 Off)","Becca Mills",52.0,"",""
2014,9584,1,855,"Michigan State","3PTR","MISS","1 Tori Jankoska 3PTR MISS","Tori Jankoska",1.0,"",""
2014,9584,1,855,"Maryland","DEF","REBOUND","42 Brionna Jones DEF. REBOUND (2 Reb, 2 Def)","Brionna Jones",42.0,"",""
2014,9584,1,843,"Maryland","TURNOVER","TURNOVER","4 Lexie Brown TURNOVER (1 TO)","Lexie Brown",4.0,"",""
2014,9584,1,843,"Michigan State","SUBS","SUBS","24 Lexi Gussert IN; 55 Kennedy Johnson IN; 14 Anna Morrissey OUT; 52 Becca Mills OUT","Lexi Gussert",24.0,"",""
2014,9584,1,843,"Maryland","SUBS","SUBS","12 Kristen Confroy IN; 2 Kiara Leslie OUT","Kristen Confroy",12.0,"",""
2014,9584,1,837,"Michigan State","TURNOVER","TURNOVER","1 Tori Jankoska TURNOVER (1 TO)","Tori Jankoska",1.0,"",""
2014,9584,1,837,"Maryland","STEAL","STEAL","4 Lexie Brown STEAL (3 Stl)","Lexie Brown",4.0,"",""
2014,9584,1,837,"Michigan State","FOUL","FOUL","23 Aerial Powers FOUL (1 PF)","Aerial Powers",23.0,"",""
2014,9584,1,825,"Maryland","TURNOVER","TURNOVER","22 Tierney Pfirman TURNOVER (1 TO)","Tierney Pfirman",22.0,"",""
2014,9584,1,824,"Michigan State","STEAL","STEAL","1 Tori Jankoska STEAL (1 Stl)","Tori Jankoska",1.0,"",""
2014,9584,1,813,"Maryland","FOUL","FOUL","32 S. Walker-Kimbrough FOUL (1 PF)","S. Walker-Kimbrough",32.0,"",""
2014,9584,1,813,"Maryland","SUBS","SUBS","5 Malina Howard IN; 1 Laurin Mincy IN; 32 S. Walker-Kimbrough OUT; 22 Tierney Pfirman OUT","Malina Howard",5.0,"",""
2014,9584,1,805,"Michigan State","JUMPER","MISS","23 Aerial Powers JUMPER MISS","Aerial Powers",23.0,"",""
2014,9584,1,805,"Maryland","DEF","REBOUND","12 Kristen Confroy DEF. REBOUND (1 Reb, 1 Def)","Kristen Confroy",12.0,"",""
2014,9584,1,797,"Maryland","3PTR","MISS","4 Lexie Brown 3PTR MISS","Lexie Brown",4.0,"",""
2014,9584,1,797,"Maryland","OFF","REBOUND","Maryland REBOUND","","","",""
2014,9584,1,779,"Maryland","LAYUP","GOOD","4 Lexie Brown LAYUP GOOD (6 Pt); 1 Laurin Mincy Assist (1 Asst)","Lexie Brown",4.0,11.0,4.0
2014,9584,1,759,"Michigan State","JUMPER","GOOD","23 Aerial Powers JUMPER GOOD (6 Pt)","Aerial Powers",23.0,11.0,6.0
2014,9584,1,748,"Maryland","JUMPER","MISS","12 Kristen Confroy JUMPER MISS","Kristen Confroy",12.0,"",""
2014,9584,1,748,"Maryland","OFF","REBOUND","12 Kristen Confroy OFF. REBOUND (2 Reb, 1 Off)","Kristen Confroy",12.0,"",""
2014,9584,1,727,"Michigan State","FOUL","FOUL","23 Aerial Powers FOUL (2 PF)","Aerial Powers",23.0,"",""
2014,9584,1,727,"Maryland","FT","MISS","42 Brionna Jones FT MISS","Brionna Jones",42.0,"",""
2014,9584,1,727,"Maryland","DEADB","REBOUND","Maryland REBOUND","","","",""
2014,9584,1,727,"Maryland","FT","GOOD","42 Brionna Jones FT GOOD (1 Pt)","Brionna Jones",42.0,12.0,6.0
2014,9584,1,727,"Michigan State","SUBS","SUBS","52 Becca Mills IN; 23 Aerial Powers OUT","Becca Mills",52.0,"",""
2014,9584,1,727,"Maryland","SUBS","SUBS","33 A'Lexus Harrison IN; 42 Brionna Jones OUT","A'Lexus Harrison",33.0,"",""
2014,9584,1,704,"Michigan State","3PTR","MISS","2 Cara Miller 3PTR MISS","Cara Miller",2.0,"",""
2014,9584,1,704,"Maryland","DEF","REBOUND","Maryland REBOUND","","","",""
2014,9584,1,699,"Maryland","MEDIA","TIMEOUT","Media Timeout","","","",""
2014,9584,1,699,"Maryland","SUBS","SUBS","42 Brionna Jones IN; 33 A'Lexus Harrison OUT","Brionna Jones",42.0,"",""
2014,9584,1,684,"Maryland","LAYUP","GOOD","42 Brionna Jones LAYUP GOOD (3 Pt); 4 Lexie Brown Assist (1 Asst)","Brionna Jones",42.0,14.0,6.0
2014,9584,1,666,"Michigan State","TURNOVER","TURNOVER","2 Cara Miller TURNOVER (1 TO)","Cara Miller",2.0,"",""
2014,9584,1,666,"Michigan State","SUBS","SUBS","14 Anna Morrissey IN; 2 Cara Miller OUT","Anna Morrissey",14.0,"",""
2014,9584,1,644,"Maryland","3PTR","GOOD","4 Lexie Brown 3PTR GOOD (9 Pt); 12 Kristen Confroy Assist (1 Asst)","Lexie Brown",4.0,17.0,6.0
2014,9584,1,617,"Michigan State","TURNOVER","TURNOVER","1 Tori Jankoska TURNOVER (2 TO)","Tori Jankoska",1.0,"",""
2014,9584,1,616,"Maryland","STEAL","STEAL","4 Lexie Brown STEAL (4 Stl)","Lexie Brown",4.0,"",""
2014,9584,1,614,"Maryland","LAYUP","GOOD","4 Lexie Brown LAYUP GOOD (11 Pt)","Lexie Brown",4.0,19.0,6.0
2014,9584,1,611,"Michigan State","30SEC","TIMEOUT","Michigan State TIMEOUT 30 Sec. (1st TO, 1st 30)","","","",""
2014,9584,1,589,"Michigan State","3PTR","MISS","14 Anna Morrissey 3PTR MISS","Anna Morrissey",14.0,"",""
2014,9584,1,589,"Maryland","DEF","REBOUND","4 Lexie Brown DEF. REBOUND (2 Reb, 2 Def)","Lexie Brown",4.0,"",""
2014,9584,1,582,"Maryland","LAYUP","GOOD","12 Kristen Confroy LAYUP GOOD (2 Pt); 4 Lexie Brown Assist (2 Asst)","Kristen Confroy",12.0,21.0,6.0
2014,9584,1,582,"Michigan State","FOUL","FOUL","14 Anna Morrissey FOUL (1 PF)","Anna Morrissey",14.0,"",""
2014,9584,1,582,"Maryland","FT","MISS","12 Kristen Confroy FT MISS","Kristen Confroy",12.0,"",""
2014,9584,1,582,"Michigan State","DEF","REBOUND","1 Tori Jankoska DEF. REBOUND (1 Reb, 1 Def)","Tori Jankoska",1.0,"",""
2014,9584,1,568,"Michigan State","JUMPER","MISS","23 Aerial Powers JUMPER MISS","Aerial Powers",23.0,"",""
2014,9584,1,568,"Michigan State","OFF","REBOUND","1 Tori Jankoska OFF. REBOUND (2 Reb, 1 Off)","Tori Jankoska",1.0,"",""
2014,9584,1,562,"Michigan State","LAYUP","GOOD","1 Tori Jankoska LAYUP GOOD (2 Pt)","Tori Jankoska",1.0,21.0,8.0
2014,9584,1,555,"Maryland","LAYUP","MISS","1 Laurin Mincy LAYUP MISS","Laurin Mincy",1.0,"",""
2014,9584,1,555,"Maryland","OFF","REBOUND","42 Brionna Jones OFF. REBOUND (3 Reb, 1 Off)","Brionna Jones",42.0,"",""
2014,9584,1,554,"Michigan State","FOUL","FOUL","52 Becca Mills FOUL (2 PF)","Becca Mills",52.0,"",""
2014,9584,1,546,"Maryland","TURNOVER","TURNOVER","4 Lexie Brown TURNOVER (2 TO)","Lexie Brown",4.0,"",""
2014,9584,1,545,"Michigan State","STEAL","STEAL","1 Tori Jankoska STEAL (2 Stl)","Tori Jankoska",1.0,"",""
2014,9584,1,545,"Maryland","FOUL","FOUL","1 Laurin Mincy FOUL (2 PF)","Laurin Mincy",1.0,"",""
2014,9584,1,545,"Maryland","SUBS","SUBS","32 S. Walker-Kimbrough IN; 1 Laurin Mincy OUT","S. Walker-Kimbrough",32.0,"",""
2014,9584,1,527,"Michigan State","JUMPER","MISS","23 Aerial Powers JUMPER MISS","Aerial Powers",23.0,"",""
2014,9584,1,527,"Maryland","DEF","REBOUND","32 S. Walker-Kimbrough DEF. REBOUND (2 Reb, 2 Def)","S. Walker-Kimbrough",32.0,"",""
2014,9584,1,520,"Maryland","JUMPER","GOOD","12 Kristen Confroy JUMPER GOOD (4 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)","Kristen Confroy",12.0,23.0,8.0
2014,9584,1,515,"Michigan State","SUBS","SUBS","23 Aerial Powers IN; 24 Lexi Gussert OUT","Aerial Powers",23.0,"",""
2014,9584,1,503,"Michigan State","LAYUP","MISS","1 Tori Jankoska LAYUP MISS","Tori Jankoska",1.0,"",""
2014,9584,1,503,"Maryland","DEF","REBOUND","Maryland REBOUND","","","",""
2014,9584,1,502,"Michigan State","FOUL","FOUL","55 Kennedy Johnson FOUL (1 PF)","Kennedy Johnson",55.0,"",""
2014,9584,1,502,"Maryland","FT","MISS","4 Lexie Brown FT MISS","Lexie Brown",4.0,"",""
2014,9584,1,502,"Michigan State","DEF","REBOUND","Michigan State REBOUND","","","",""
2014,9584,1,502,"Maryland","SUBS","SUBS","22 Tierney Pfirman IN; 15 Chloe Pavlech IN; 4 Lexie Brown OUT; 42 Brionna Jones OUT","Tierney Pfirman",22.0,"",""
2014,9584,1,476,"Michigan State","JUMPER","GOOD","1 Tori Jankoska JUMPER GOOD (4 Pt)","Tori Jankoska",1.0,23.0,10.0
2014,9584,1,457,"Maryland","JUMPER","MISS","5 Malina Howard JUMPER MISS; 55 Kennedy Johnson BLOCK (1 Blk)","Malina Howard",5.0,"",""
2014,9584,1,453,"Michigan State","DEF","REBOUND","52 Becca Mills DEF. REBOUND (3 Reb, 2 Def)","Becca Mills",52.0,"",""
2014,9584,1,440,"Michigan State","3PTR","GOOD","23 Aerial Powers 3PTR GOOD (9 Pt); 14 Anna Morrissey Assist (1 Asst)","Aerial Powers",23.0,23.0,13.0
2014,9584,1,416,"Maryland","JUMPER","MISS","12 Kristen Confroy JUMPER MISS","Kristen Confroy",12.0,"",""
2014,9584,1,416,"Michigan State","DEF","REBOUND","23 Aerial Powers DEF. REBOUND (2 Reb, 2 Def)","Aerial Powers",23.0,"",""
2014,9584,1,387,"Michigan State","TURNOVER","TURNOVER","23 Aerial Powers TURNOVER (2 TO)","Aerial Powers",23.0,"",""
2014,9584,1,386,"Maryland","MEDIA","TIMEOUT","Media Timeout","","","",""
2014,9584,1,386,"Maryland","SUBS","SUBS","42 Brionna Jones IN; 4 Lexie Brown IN; 12 Kristen Confroy OUT; 5 Malina Howard OUT","Brionna Jones",42.0,"",""
2014,9584,1,378,"Maryland","LAYUP","MISS","4 Lexie Brown LAYUP MISS","Lexie Brown",4.0,"",""
2014,9584,1,377,"Michigan State","DEF","REBOUND","Michigan State REBOUND","","","",""
2014,9584,1,376,"Maryland","FOUL","FOUL","42 Brionna Jones FOUL (1 PF)","Brionna Jones",42.0,"",""
2014,9584,1,376,"Maryland","FT","GOOD","32 S. Walker-Kimbrough FT GOOD (1 Pt)","S. Walker-Kimbrough",32.0,24.0,13.0
2014,9584,1,376,"Maryland","FT","GOOD","32 S. Walker-Kimbrough FT GOOD (2 Pt)","S. Walker-Kimbrough",32.0,25.0,13.0
2014,9584,1,348,"Michigan State","TURNOVER","TURNOVER","55 Kennedy Johnson TURNOVER (1 TO)","Kennedy Johnson",55.0,"",""
2014,9584,1,348,"Maryland","STEAL","STEAL","4 Lexie Brown STEAL (5 Stl)","Lexie Brown",4.0,"",""
2014,9584,1,346,"Maryland","TURNOVER","TURNOVER","42 Brionna Jones TURNOVER (1 TO)","Brionna Jones",42.0,"",""
2014,9584,1,346,"Michigan State","STEAL","STEAL","55 Kennedy Johnson STEAL (1 Stl)","Kennedy Johnson",55.0,"",""
2014,9584,1,344,"Michigan State","3PTR","MISS","23 Aerial Powers 3PTR MISS","Aerial Powers",23.0,"",""
2014,9584,1,344,"Michigan State","OFF","REBOUND","55 Kennedy Johnson OFF. REBOUND (1 Reb, 1 Off)","Kennedy Johnson",55.0,"",""
2014,9584,1,340,"Michigan State","JUMPER","MISS","52 Becca Mills JUMPER MISS","Becca Mills",52.0,"",""
2014,9584,1,340,"Michigan State","OFF","REBOUND","55 Kennedy Johnson OFF. REBOUND (2 Reb, 2 Off)","Kennedy Johnson",55.0,"",""
2014,9584,1,337,"Michigan State","LAYUP","MISS","23 Aerial Powers LAYUP MISS; 22 Tierney Pfirman BLOCK (1 Blk)","Aerial Powers",23.0,"",""
2014,9584,1,337,"Maryland","DEF","REBOUND","4 Lexie Brown DEF. REBOUND (3 Reb, 3 Def)","Lexie Brown",4.0,"",""
2014,9584,1,336,"Michigan State","FOUL","FOUL","52 Becca Mills FOUL (3 PF)","Becca Mills",52.0,"",""
2014,9584,1,294,"Michigan State","JUMPER","MISS","23 Aerial Powers JUMPER MISS","Aerial Powers",23.0,"",""
2014,9584,1,294,"Michigan State","OFF","REBOUND","23 Aerial Powers OFF. REBOUND (3 Reb, 1 Off)","Aerial Powers",23.0,"",""
2014,9584,1,294,"Michigan State","LAYUP","GOOD","23 Aerial Powers LAYUP GOOD (11 Pt)","Aerial Powers",23.0,25.0,15.0
2014,9584,1,294,"Maryland","LAYUP","MISS","42 Brionna Jones LAYUP MISS","Brionna Jones",42.0,"",""
2014,9584,1,294,"Michigan State","DEF","REBOUND","23 Aerial Powers DEF. REBOUND (4 Reb, 3 Def)","Aerial Powers",23.0,"",""
2014,9584,1,287,"Michigan State","LAYUP","MISS","1 Tori Jankoska LAYUP MISS; 32 S. Walker-Kimbrough BLOCK (1 Blk)","Tori Jankoska",1.0,"",""
2014,9584,1,285,"Maryland","DEF","REBOUND","32 S. Walker-Kimbrough DEF. REBOUND (3 Reb, 3 Def)","S. Walker-Kimbrough",32.0,"",""
2014,9584,1,282,"Maryland","LAYUP","GOOD","4 Lexie Brown LAYUP GOOD (13 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)","Lexie Brown",4.0,27.0,15.0
2014,9584,1,261,"Michigan State","3PTR","GOOD","23 Aerial Powers 3PTR GOOD (14 Pt)","Aerial Powers",23.0,27.0,18.0
2014,9584,1,237,"Maryland","TURNOVER","TURNOVER","32 S. Walker-Kimbrough TURNOVER (2 TO)","S. Walker-Kimbrough",32.0,"",""
2014,9584,1,237,"Michigan State","MEDIA","TIMEOUT","Media Timeout","","","",""
2014,9584,1,237,"Michigan State","SUBS","SUBS","2 Cara Miller IN; 52 Becca Mills OUT","Cara Miller",2.0,"",""
2014,9584,1,237,"Maryland","SUBS","SUBS","12 Kristen Confroy IN; 5 Malina Howard IN; 22 Tierney Pfirman OUT; 15 Chloe Pavlech OUT","Kristen Confroy",12.0,"",""
2014,9584,1,223,"Michigan State","JUMPER","GOOD","55 Kennedy Johnson JUMPER GOOD (2 Pt); 1 Tori Jankoska Assist (1 Asst)","Kennedy Johnson",55.0,27.0,20.0
2014,9584,1,197,"Maryland","LAYUP","GOOD","5 Malina Howard LAYUP GOOD (5 Pt)","Malina Howard",5.0,29.0,20.0
2014,9584,1,189,"Michigan State","LAYUP","GOOD","55 Kennedy Johnson LAYUP GOOD (4 Pt); 14 Anna Morrissey Assist (2 Asst)","Kennedy Johnson",55.0,29.0,22.0
2014,9584,1,164,"Maryland","JUMPER","MISS","5 Malina Howard JUMPER MISS","Malina Howard",5.0,"",""
2014,9584,1,164,"Maryland","OFF","REBOUND","Maryland REBOUND","","","",""
2014,9584,1,159,"Maryland","TURNOVER","TURNOVER","12 Kristen Confroy TURNOVER (1 TO)","Kristen Confroy",12.0,"",""
2014,9584,1,128,"Michigan State","JUMPER","MISS","1 Tori Jankoska JUMPER MISS","Tori Jankoska",1.0,"",""
2014,9584,1,128,"Maryland","DEF","REBOUND","32 S. Walker-Kimbrough DEF. REBOUND (4 Reb, 4 Def)","S. Walker-Kimbrough",32.0,"",""
2014,9584,1,122,"Maryland","LAYUP","MISS","32 S. Walker-Kimbrough LAYUP MISS","S. Walker-Kimbrough",32.0,"",""
2014,9584,1,122,"Maryland","OFF","REBOUND","42 Brionna Jones OFF. REBOUND (4 Reb, 2 Off)","Brionna Jones",42.0,"",""
2014,9584,1,121,"Michigan State","FOUL","FOUL","55 Kennedy Johnson FOUL (2 PF)","Kennedy Johnson",55.0,"",""
2014,9584,1,121,"Maryland","FT","MISS","42 Brionna Jones FT MISS","Brionna Jones",42.0,"",""
2014,9584,1,121,"Michigan State","DEF","REBOUND","2 Cara Miller DEF. REBOUND (1 Reb, 1 Def)","Cara Miller",2.0,"",""
2014,9584,1,104,"Michigan State","TURNOVER","TURNOVER","23 Aerial Powers TURNOVER (3 TO)","Aerial Powers",23.0,"",""
2014,9584,1,100,"Maryland","STEAL","STEAL","42 Brionna Jones STEAL (1 Stl)","Brionna Jones",42.0,"",""
2014,9584,1,95,"Maryland","LAYUP","GOOD","12 Kristen Confroy LAYUP GOOD (6 Pt)","Kristen Confroy",12.0,31.0,22.0
2014,9584,1,63,"Michigan State","JUMPER","MISS","55 Kennedy Johnson JUMPER MISS","Kennedy Johnson",55.0,"",""
2014,9584,1,63,"Michigan State","OFF","REBOUND","Michigan State REBOUND","","","",""
2014,9584,1,61,"Michigan State","TURNOVER","TURNOVER","Michigan State TURNOVER (1 TO)","","","",""
2014,9584,1,61,"Michigan State","SUBS","SUBS","24 Lexi Gussert IN; 23 Aerial Powers OUT","Lexi Gussert",24.0,"",""
2014,9584,1,35,"Maryland","JUMPER","GOOD","4 Lexie Brown JUMPER GOOD (15 Pt)","Lexie Brown",4.0,33.0,22.0
2014,9584,1,17,"Michigan State","FT","GOOD","14 Anna Morrissey FT GOOD (1 Pt)","Anna Morrissey",14.0,33.0,23.0
2014,9584,1,17,"Maryland","FOUL","FOUL","32 S. Walker-Kimbrough FOUL (2 PF)","S. Walker-Kimbrough",32.0,"",""
2014,9584,1,17,"Michigan State","FT","GOOD","14 Anna Morrissey FT GOOD (2 Pt)","Anna Morrissey",14.0,33.0,24.0
2014,9584,1,17,"Maryland","30SEC","TIMEOUT","Maryland TIMEOUT 30 Sec. (1st TO, 1st 30)","","","",""
2014,9584,1,17,"Maryland","SUBS","SUBS","22 Tierney Pfirman IN; 2 Kiara Leslie IN; 5 Malina Howard OUT; 32 S. Walker-Kimbrough OUT","Tierney Pfirman",22.0,"",""
2014,9584,2,1181,"Michigan State","TURNOVER","TURNOVER","23 Aerial Powers TURNOVER (4 TO)","Aerial Powers",23.0,"",""
2014,9584,2,1180,"Maryland","STEAL","STEAL","32 S. Walker-Kimbrough STEAL (1 Stl)","S. Walker-Kimbrough",32.0,"",""
2014,9584,2,1178,"Maryland","LAYUP","GOOD","32 S. Walker-Kimbrough LAYUP GOOD (4 Pt)","S. Walker-Kimbrough",32.0,35.0,24.0
2014,9584,2,1164,"Michigan State","3PTR","MISS","14 Anna Morrissey 3PTR MISS","Anna Morrissey",14.0,"",""
2014,9584,2,1164,"Maryland","DEF","REBOUND","32 S. Walker-Kimbrough DEF. REBOUND (5 Reb, 5 Def)","S. Walker-Kimbrough",32.0,"",""
2014,9584,2,1155,"Maryland","JUMPER","GOOD","32 S. Walker-Kimbrough JUMPER GOOD (6 Pt)","S. Walker-Kimbrough",32.0,37.0,24.0
2014,9584,2,1142,"Maryland","FOUL","FOUL","4 Lexie Brown FOUL (1 PF)","Lexie Brown",4.0,"",""
2014,9584,2,1140,"Michigan State","LAYUP","GOOD","23 Aerial Powers LAYUP GOOD (16 Pt); 14 Anna Morrissey Assist (3 Asst)","Aerial Powers",23.0,37.0,26.0
2014,9584,2,1140,"Maryland","FOUL","FOUL","32 S. Walker-Kimbrough FOUL (3 PF)","S. Walker-Kimbrough",32.0,"",""
2014,9584,2,1140,"Michigan State","FT","GOOD","23 Aerial Powers FT GOOD (17 Pt)","Aerial Powers",23.0,37.0,27.0
2014,9584,2,1140,"Maryland","SUBS","SUBS","12 Kristen Confroy IN; 32 S. Walker-Kimbrough OUT","Kristen Confroy",12.0,"",""
2014,9584,2,1112,"Maryland","3PTR","MISS","1 Laurin Mincy 3PTR MISS; 23 Aerial Powers BLOCK (1 Blk)","Laurin Mincy",1.0,"",""
2014,9584,2,1110,"Michigan State","DEF","REBOUND","14 Anna Morrissey DEF. REBOUND (1 Reb, 1 Def)","Anna Morrissey",14.0,"",""
2014,9584,2,1096,"Michigan State","TURNOVER","TURNOVER","23 Aerial Powers TURNOVER (5 TO)","Aerial Powers",23.0,"",""
2014,9584,2,1085,"Maryland","TURNOVER","TURNOVER","1 Laurin Mincy TURNOVER (1 TO)","Laurin Mincy",1.0,"",""
2014,9584,2,1084,"Michigan State","STEAL","STEAL","24 Lexi Gussert STEAL (1 Stl)","Lexi Gussert",24.0,"",""
2014,9584,2,1080,"Michigan State","LAYUP","GOOD","1 Tori Jankoska LAYUP GOOD (6 Pt); 24 Lexi Gussert Assist (1 Asst)","Tori Jankoska",1.0,37.0,29.0
2014,9584,2,1052,"Michigan State","FOUL","FOUL","55 Kennedy Johnson FOUL (3 PF)","Kennedy Johnson",55.0,"",""
2014,9584,2,1052,"Maryland","FT","GOOD","4 Lexie Brown FT GOOD (16 Pt)","Lexie Brown",4.0,38.0,29.0
2014,9584,2,1052,"Maryland","FT","GOOD","4 Lexie Brown FT GOOD (17 Pt)","Lexie Brown",4.0,39.0,29.0
2014,9584,2,1052,"Michigan State","SUBS","SUBS","55 Kennedy Johnson IN; 52 Becca Mills OUT","Kennedy Johnson",55.0,"",""
