"source_id","file_id","period","time_remaining","seconds_elapsed","team","player_name","player_number","trip_size","made","missed","trip_result","first_attempt_made","margin_before","clutch","trip_context"
"2014-15","9555",1,862,338,"Maryland","Laurin Mincy",1,2,2,0,"2/2",1,11,0,""
"2014-15","9555",1,703,497,"Maryland","Malina Howard",5,2,2,0,"2/2",1,16,0,""
"2014-15","9555",1,601,599,"Maryland","Laurin Mincy",1,2,2,0,"2/2",1,17,0,""
"2014-15","9555",1,574,626,"Maryland","Laurin Mincy",1,1,1,0,"1/1",1,19,0,"other"
"2014-15","9555",1,524,676,"Maryland","Brene Moseley",3,1,1,0,"1/1",1,20,0,"and_one"
"2014-15","9555",1,502,698,"Mount St. Mary's","Kaitlyn EISENHARD",45,2,1,1,"1/2",1,-21,0,""
"2014-15","9555",1,429,771,"Maryland","Aja Ellison",0,1,0,1,"0/1",0,20,0,"other"
"2014-15","9555",1,416,784,"Mount St. Mary's","Jenn CARNEY",42,2,2,0,"2/2",1,-20,0,""
"2014-15","9555",1,340,860,"Maryland","Chloe Pavlech",15,2,2,0,"2/2",1,22,0,""
"2014-15","9555",1,296,904,"Mount St. Mary's","Caroline HUMMELL",32,1,0,1,"0/1",0,-26,0,"other"
"2014-15","9555",1,263,937,"Maryland","Tierney Pfirman",22,2,2,0,"2/2",1,26,0,""
"2014-15","9555",1,2,1198,"Mount St. Mary's","Stacey KOUTRIS",13,2,1,1,"1/2",1,-33,0,""
"2014-15","9555",2,1115,1285,"Maryland","S. Walker-Kimbrough",32,2,2,0,"2/2",1,30,0,""
"2014-15","9555",2,1046,1354,"Maryland","Malina Howard",5,2,2,0,"2/2",1,32,0,""
"2014-15","9555",2,999,1401,"Mount St. Mary's","Jacqueline BREWER",24,2,2,0,"2/2",1,-38,0,""
"2014-15","9555",2,951,1449,"Maryland","S. Walker-Kimbrough",32,2,2,0,"2/2",1,38,0,""
"2014-15","9555",2,818,1582,"Maryland","Lexie Brown",4,2,2,0,"2/2",1,46,0,""
"2014-15","9555",2,787,1613,"Maryland","Kiara Leslie",2,2,1,1,"1/2",0,45,0,""
"2014-15","9555",2,659,1741,"Mount St. Mary's","S. ARTHUR-WILLIAMS",44,1,0,1,"0/1",0,-49,0,"other"
"2014-15","9555",2,658,1742,"Mount St. Mary's","S. ARTHUR-WILLIAMS",44,1,1,0,"1/1",1,-49,0,"other"
"2014-15","9555",2,586,1814,"Mount St. Mary's","Jacqueline BREWER",24,2,1,1,"1/2",1,-50,0,""
"2014-15","9555",2,520,1880,"Maryland","Aja Ellison",0,1,0,1,"0/1",0,49,0,"other"
"2014-15","9555",2,260,2140,"Maryland","Brionna Jones",42,1,0,1,"0/1",0,53,0,"and_one"
"2014-15","9555",2,251,2149,"Mount St. Mary's","Jody CHICKEY",21,2,1,1,"1/2",1,-53,0,""
"2014-15","9555",2,193,2207,"Mount St. Mary's","Caroline HUMMELL",32,1,0,1,"0/1",0,-52,0,"other"
"2014-15","9555",2,178,2222,"Mount St. Mary's","Katrice DICKSON",11,2,1,1,"1/2",1,-52,0,""
"2014-15","9555",2,73,2327,"Mount St. Mary's","S. ARTHUR-WILLIAMS",44,2,0,2,"0/2",0,-59,0,""
"2014-15","9555",2,33,2367,"Maryland","Kiara Leslie",2,1,1,0,"1/1",1,63,0,"and_one"
"2014-15","9556",1,1154,46,"Maryland","S. Walker-Kimbrough",32,2,2,0,"2/2",1,0,0,""
