"source_id","file_id","team","player_name","player_number","stint_index","in_seconds","out_seconds","duration","pts_for","pts_against","plus_minus","starter"
"2014-15","9557","South Florida","Maria JESPERSEN",32,1,350,559,209,12,8,4,0
"2014-15","9557","Maryland","Kristen Confroy",12,1,385,601,216,6,10,-4,0
"2014-15","9557","Maryland","Tierney Pfirman",22,1,423,482,59,3,5,-2,0
"2014-15","9557","Maryland","Brene Moseley",3,2,476,482,6,0,3,-3,0
"2014-15","9557","Maryland","Malina Howard",5,2,476,1675,1199,39,35,4,0
"2014-15","9557","Maryland","Lexie Brown",4,3,482,872,390,13,15,-2,0
"2014-15","9557","Maryland","Brionna Jones",42,3,482,522,40,0,3,-3,0
"2014-15","9557","South Florida","Laura FERREIRA",20,2,482,854,372,14,11,3,0
"2014-15","9557","Maryland","S. Walker-Kimbrough",32,2,522,1404,882,36,20,16,0
"2014-15","9557","Maryland","A'Lexus Harrison",33,2,522,601,79,0,0,0,0
"2014-15","9557","South Florida","Katelyn WEBER",45,2,559,785,226,11,11,0,0
"2014-15","9557","Maryland","Laurin Mincy",1,2,601,1527,926,39,22,17,0
"2014-15","9557","Maryland","Brionna Jones",42,4,601,656,55,5,2,3,0
"2014-15","9557","Maryland","Tierney Pfirman",22,2,656,732,76,4,5,-1,0
"2014-15","9557","South Florida","Maria JESPERSEN",32,2,656,955,299,10,14,-4,0
"2014-15","9557","Maryland","Kiara Leslie",2,2,732,785,53,2,4,-2,0
"2014-15","9557","South Florida","Laia FLORES",22,1,732,854,122,4,2,2,0
"2014-15","9557","Maryland","Brionna Jones",42,5,785,1008,223,8,1,7,0
"2014-15","9557","South Florida","Paige CASHIN",14,2,785,1200,415,4,15,-11,0
"2014-15","9557","South Florida","Tamara TAYLOR",3,2,854,1083,229,3,10,-7,0
"2014-15","9557","South Florida","Bre BROOKS",12,1,854,955,101,1,8,-7,0
"2014-15","9557","Maryland","Brene Moseley",3,3,872,1200,328,13,3,10,0
"2014-15","9557","South Florida","Laura FERREIRA",20,3,955,1404,449,8,17,-9,0
"2014-15","9557","South Florida","Shaleth STRINGFIELD",23,2,955,1200,245,3,7,-4,0
"2014-15","9557","Maryland","Kiara Leslie",2,3,1008,1083,75,2,2,0,0
"2014-15","9557","Maryland","Kristen Confroy",12,2,1083,1200,117,5,1,4,0
"2014-15","9557","South Florida","Ariadna PUJOL",11,1,1083,1200,117,1,5,-4,0
"2014-15","9557","Maryland","Lexie Brown",4,4,1200,2400,1200,35,34,1,0
"2014-15","9557","Maryland","Brionna Jones",42,6,1200,1440,240,10,7,3,0
"2014-15","9557","South Florida","Laura MARCOS CANEDO",13,2,1200,1507,307,7,13,-6,0
"2014-15","9557","South Florida","Alisia JENKINS",24,2,1200,1404,204,5,10,-5,0
"2014-15","9557","South Florida","Maria JESPERSEN",32,3,1200,1612,412,12,13,-1,0
"2014-15","9557","South Florida","Katelyn WEBER",45,3,1200,1200,0,0,0,0,0
"2014-15","9557","South Florida","Ariadna PUJOL",11,2,1291,1885,594,20,14,6,0
"2014-15","9557","Maryland","Kristen Confroy",12,3,1404,2153,749,17,24,-7,0
"2014-15","9557","South Florida","Tamara TAYLOR",3,3,1404,1527,123,2,3,-1,0
"2014-15","9557","South Florida","Shavontae NAYLOR",15,1,1404,1527,123,2,3,-1,0
"2014-15","9557","Maryland","A'Lexus Harrison",33,3,1440,1600,160,3,3,0,0
"2014-15","9557","South Florida","Shaleth STRINGFIELD",23,3,1507,1944,437,13,9,4,0
"2014-15","9557","Maryland","S. Walker-Kimbrough",32,3,1527,2153,626,14,22,-8,0
"2014-15","9557","South Florida","Courtney WILLIAMS",10,2,1527,2400,873,27,22,5,0
"2014-15","9557","South Florida","Alisia JENKINS",24,3,1527,2153,626,22,14,8,0
"2014-15","9557","Maryland","Kiara Leslie",2,4,1600,1658,58,0,4,-4,0
"2014-15","9557","South Florida","Shavontae NAYLOR",15,2,1612,1885,273,8,7,1,0
"2014-15","9557","Maryland","Laurin Mincy",1,3,1658,2297,639,20,18,2,0
"2014-15","9557","Maryland","Brionna Jones",42,7,1675,1804,129,2,4,-2,0
"2014-15","9557","Maryland","Malina Howard",5,3,1804,1818,14,0,2,-2,0
"2014-15","9557","Maryland","A'Lexus Harrison",33,4,1818,2153,335,12,9,3,0
"2014-15","9557","South Florida","Laura FERREIRA",20,4,1885,2400,515,14,15,-1,0
"2014-15","9557","South Florida","Maria JESPERSEN",32,4,1885,2215,330,9,9,0,0
"2014-15","9557","South Florida","Laura MARCOS CANEDO",13,3,1944,2195,251,9,7,2,0
"2014-15","9557","Maryland","Brene Moseley",3,4,2153,2297,144,6,3,3,0
"2014-15","9557","Maryland","Malina Howard",5,4,2153,2400,247,8,5,3,0
"2014-15","9557","Maryland","Brionna Jones",42,8,2153,2196,43,2,0,2,0
"2014-15","9557","South Florida","Shavontae NAYLOR",15,3,2153,2400,247,5,8,-3,0
"2014-15","9557","South Florida","Shaleth STRINGFIELD",23,4,2195,2400,205,5,6,-1,0
"2014-15","9557","Maryland","A'Lexus Harrison",33,5,2196,2400,204,6,5,1,0
"2014-15","9557","South Florida","Alisia JENKINS",24,4,2215,2400,185,5,6,-1,0
"2014-15","9557","Maryland","Kristen Confroy",12,4,2297,2400,103,2,2,0,0
"2014-15","9557","Maryland","S. Walker-Kimbrough",32,4,2297,2400,103,2,2,0,0
"2014-15","9558","George Washington","Caira Washington",3,1,0,101,101,4,4,0,1
"2014-15","9558","George Washington","Lauren Chase",4,1,0,425,425,13,15,-2,1
"2014-15","9558","George Washington","Hannah Schaible",20,1,0,335,335,10,13,-3,1
"2014-15","9558","George Washington","Kelli Prange",25,1,0,425,425,13,15,-2,1
"2014-15","9558","George Washington","Jonquel Jones",35,1,0,425,425,13,15,-2,1
"2014-15","9558","Maryland","Laurin Mincy",1,1,0,335,335,13,10,3,1
"2014-15","9558","Maryland","Lexie Brown",4,1,0,54,54,0,2,-2,1
"2014-15","9558","Maryland","Malina Howard",5,1,0,249,249,6,8,-2,1
"2014-15","9558","Maryland","S. Walker-Kimbrough",32,1,0,208,208,6,8,-2,1
"2014-15","9558","Maryland","Brionna Jones",42,1,0,425,425,15,13,2,1
"2014-15","9558","Maryland","Brene Moseley",3,1,54,361,307,13,11,2,0
"2014-15","9558","Maryland","Kristen Confroy",12,1,208,622,414,9,9,0,0
"2014-15","9558","George Washington","Brianna Cummings",34,1,244,594,350,9,9,0,0
"2014-15","9558","Maryland","A'Lexus Harrison",33,1,249,594,345,9,9,0,0
"2014-15","9558","George Washington","Shannon Cranshaw",13,1,335,553,218,5,2,3,0
"2014-15","9558","Maryland","S. Walker-Kimbrough",32,2,335,1093,758,15,18,-3,0
"2014-15","9558","Maryland","Chloe Pavlech",15,1,361,464,103,2,2,0,0
"2014-15","9558","George Washington","Chakecia Miller",1,1,425,754,329,8,7,1,0
"2014-15","9558","George Washington","Caira Washington",3,2,425,622,197,4,0,4,0
"2014-15","9558","George Washington","Hannah Schaible",20,2,425,915,490,11,11,0,0
"2014-15","9558","Maryland","Tierney Pfirman",22,1,425,491,66,0,2,-2,0
"2014-15","9558","Maryland","Kiara Leslie",2,1,464,514,50,0,0,0,0
"2014-15","9558","Maryland","Brionna Jones",42,2,491,553,62,0,0,0,0
"2014-15","9558","Maryland","Lexie Brown",4,2,514,2400,1886,60,50,10,0
"2014-15","9558","George Washington","Lauren Chase",4,2,553,915,362,9,11,-2,0
"2014-15","9558","Maryland","Malina Howard",5,2,553,984,431,11,11,0,0
"2014-15","9558","George Washington","Jonquel Jones",35,2,594,1093,499,11,13,-2,0
"2014-15","9558","Maryland","Tierney Pfirman",22,2,594,915,321,11,7,4,0
"2014-15","9558","George Washington","Kelli Prange",25,2,622,915,293,7,11,-4,0
"2014-15","9558","Maryland","Laurin Mincy",1,2,622,915,293,11,7,4,0
"2014-15","9558","George Washington","Brianna Cummings",34,2,754,1200,446,9,7,2,0
"2014-15","9558","George Washington","Chakecia Miller",1,2,915,999,84,2,0,2,0
"2014-15","9558","George Washington","Caira Washington",3,3,915,1104,189,4,2,2,0
"2014-15","9558","George Washington","Shannon Cranshaw",13,2,915,1093,178,4,2,2,0
"2014-15","9558","Maryland","Kristen Confroy",12,2,915,1197,282,3,6,-3,0
"2014-15","9558","Maryland","A'Lexus Harrison",33,2,915,1170,255,3,6,-3,0
"2014-15","9558","Maryland","Brionna Jones",42,3,984,1093,109,2,2,0,0
"2014-15","9558","George Washington","Lauren Chase",4,3,999,1607,608,14,22,-8,0
"2014-15","9558","George Washington","Hannah Schaible",20,3,1093,1607,514,12,20,-8,0
"2014-15","9558","George Washington","Kelli Prange",25,3,1093,1745,652,16,23,-7,0
"2014-15","9558","Maryland","Laurin Mincy",1,3,1093,2400,1307,47,37,10,0
"2014-15","9558","Maryland","Malina Howard",5,3,1093,1753,660,23,16,7,0
"2014-15","9558","George Washington","Jonquel Jones",35,3,1104,1791,687,16,25,-9,0
"2014-15","9558","Maryland","Tierney Pfirman",22,3,1170,1200,30,0,0,0,0
"2014-15","9558","Maryland","S. Walker-Kimbrough",32,3,1197,2400,1203,46,35,11,0
"2014-15","9558","George Washington","Caira Washington",3,4,1200,1483,283,4,12,-8,0
"2014-15","9558","Maryland","Brionna Jones",42,4,1200,1401,201,6,2,4,0
"2014-15","9558","George Washington","Shannon Cranshaw",13,3,1401,1483,82,2,6,-4,0
"2014-15","9558","Maryland","Tierney Pfirman",22,4,1401,1753,352,16,12,4,0
"2014-15","9558","George Washington","Brianna Cummings",34,3,1483,1712,229,8,10,-2,0
"2014-15","9558","George Washington","Alexis Chandler",24,1,1607,1712,105,2,3,-1,0
"2014-15","9558","George Washington","Lauren Chase",4,4,1641,2094,453,8,15,-7,0
"2014-15","9558","George Washington","Caira Washington",3,5,1712,1946,234,4,8,-4,0
"2014-15","9558","George Washington","Hannah Schaible",20,4,1712,1868,156,4,5,-1,0
"2014-15","9558","George Washington","Alexis Chandler",24,2,1745,1791,46,0,2,-2,0
"2014-15","9558","Maryland","A'Lexus Harrison",33,3,1753,1984,231,8,4,4,0
"2014-15","9558","Maryland","Brionna Jones",42,5,1753,2146,393,13,8,5,0
"2014-15","9558","George Washington","Kelli Prange",25,4,1791,2035,244,4,6,-2,0
"2014-15","9558","George Washington","Brianna Cummings",34,4,1791,1946,155,2,6,-4,0
"2014-15","9558","George Washington","Chakecia Miller",1,3,1868,2294,426,11,12,-1,0
"2014-15","9558","George Washington","Shannon Cranshaw",13,4,1946,2172,226,6,5,1,0
"2014-15","9558","George Washington","Jonquel Jones",35,4,1946,2275,329,8,7,1,0
"2014-15","9558","Maryland","Tierney Pfirman",22,5,1984,2151,167,5,4,1,0
"2014-15","9558","George Washington","Caira Washington",3,6,2035,2310,275,11,11,0,0
"2014-15","9558","George Washington","Hannah Schaible",20,5,2094,2172,78,2,0,2,0
"2014-15","9558","Maryland","Malina Howard",5,4,2146,2400,254,11,13,-2,0
"2014-15","9558","Maryland","Kristen Confroy",12,3,2151,2209,58,0,0,0,0
"2014-15","9558","George Washington","Lauren Chase",4,5,2172,2351,179,9,11,-2,0
"2014-15","9558","George Washington","Brianna Cummings",34,5,2172,2275,103,2,2,0,0
"2014-15","9558","Maryland","Brionna Jones",42,6,2209,2312,103,6,7,-1,0
"2014-15","9558","George Washington","Hannah Schaible",20,6,2275,2294,19,3,2,1,0
"2014-15","9558","George Washington","Kelli Prange",25,5,2275,2294,19,3,2,1,0
"2014-15","9558","George Washington","Alexis Chandler",24,3,2294,2295,1,0,2,-2,0
"2014-15","9558","George Washington","Brianna Cummings",34,6,2294,2295,1,0,2,-2,0
"2014-15","9558","George Washington","Jonquel Jones",35,5,2294,2400,106,8,7,1,0
"2014-15","9558","George Washington","Chakecia Miller",1,4,2295,2315,20,2,2,0,0
"2014-15","9558","George Washington","Hannah Schaible",20,7,2295,2310,15,2,0,2,0
"2014-15","9558","George Washington","Alexis Chandler",24,4,2310,2315,5,0,2,-2,0
"2014-15","9558","George Washington","Brianna Cummings",34,7,2310,2315,5,0,2,-2,0
"2014-15","9558","Maryland","Kristen Confroy",12,4,2312,2315,3,2,0,2,0
"2014-15","9558","George Washington","Caira Washington",3,7,2315,2326,11,2,0,2,0
"2014-15","9558","George Washington","Shannon Cranshaw",13,5,2315,2326,11,2,0,2,0
"2014-15","9558","George Washington","Hannah Schaible",20,8,2315,2326,11,2,0,2,0
"2014-15","9558","Maryland","Brionna Jones",42,7,2315,2322,7,0,2,-2,0
"2014-15","9558","Maryland","Kristen Confroy",12,5,2322,2400,78,3,4,-1,0
