"source_id","player_name","streak_type","length","start_date","end_date","start_file_id","end_file_id","spans_games","active"
"2024-25","Sarah Te-Biasu","three_makes",6,"2025-03-22","2025-03-24","18371","18730",1,0
"2024-25","Allie Kubek","fg_makes",5,"2025-01-02","2025-01-02","18352","18352",0,0
"2024-25","Amari DeBerry","fg_makes",5,"2025-02-27","2025-03-02","18368","18369",1,0
"2024-25","Bri McDaniel","fg_makes",5,"2024-11-10","2024-11-10","18282","18282",0,0
"2024-25","Christina Dalce","fg_makes",5,"2024-11-04","2024-11-04","18346","18346",0,0
"2024-25","Christina Dalce","fg_makes",5,"2025-03-02","2025-03-07","18369","18370",1,0
"2024-25","Kaylene Smikle","fg_makes",5,"2024-11-13","2024-11-17","18347","18286",1,0
"2024-25","Kaylene Smikle","fg_makes",5,"2024-11-17","2024-11-24","18286","18283",1,0
"2024-25","Kaylene Smikle","fg_makes",5,"2024-11-24","2024-11-24","18283","18283",0,0
"2024-25","Kaylene Smikle","fg_makes",5,"2024-12-29","2025-01-02","18351","18352",1,0
"2024-25","Saylor Poffenbarger","fg_makes",5,"2025-02-17","2025-02-17","18366","18366",0,0
"2024-25","Shyanne Sellers","fg_makes",5,"2025-01-11","2025-01-11","18355","18355",0,0
"2024-25","Shyanne Sellers","fg_makes",5,"2025-01-14","2025-01-14","18356","18356",0,0
"2024-25","Shyanne Sellers","fg_makes",5,"2025-02-13","2025-02-13","18365","18365",0,0
"2024-25","Shyanne Sellers","fg_makes",5,"2025-02-27","2025-03-02","18368","18369",1,0
"2024-25","Allie Kubek","fg_misses",5,"2025-01-05","2025-01-11","18353","18355",1,0
"2024-25","Amari DeBerry","fg_misses",5,"2024-11-13","2024-11-24","18347","18283",1,0
"2024-25","Ava McKennie","fg_misses",5,"2024-12-29","2025-01-11","18351","18355",1,0
"2024-25","Bri McDaniel","fg_misses",5,"2024-11-07","2024-11-10","18281","18282",1,0
"2024-25","Bri McDaniel","fg_misses",5,"2024-12-07","2024-12-07","18350","18350",0,0
"2024-25","Bri McDaniel","fg_misses",5,"2025-01-02","2025-01-02","18352","18352",0,0
"2024-25","Christina Dalce","fg_misses",5,"2025-01-14","2025-01-14","18356","18356",0,0
"2024-25","Christina Dalce","fg_misses",5,"2025-03-24","2025-03-28","18730","18372",1,0
"2024-25","Kaylene Smikle","fg_misses",5,"2024-12-07","2024-12-07","18350","18350",0,0
"2024-25","Kaylene Smikle","fg_misses",5,"2025-01-11","2025-01-14","18355","18356",1,0
"2024-25","Mir McLean","fg_misses",5,"2024-11-07","2024-11-17","18281","18286",1,0
"2024-25","Mir McLean","fg_misses",5,"2024-12-01","2024-12-03","18349","18285",1,0
"2024-25","Sarah Te-Biasu","fg_misses",5,"2024-11-04","2024-11-07","18346","18281",1,0
"2024-25","Sarah Te-Biasu","fg_misses",5,"2025-02-13","2025-02-17","18365","18366",1,0
"2024-25","Sarah Te-Biasu","fg_misses",5,"2025-03-24","2025-03-24","18730","18730",0,0
"2024-25","Saylor Poffenbarger","fg_misses",5,"2024-11-24","2024-11-30","18283","18348",1,0
"2024-25","Saylor Poffenbarger","fg_misses",5,"2024-12-03","2024-12-07","18285","18350",1,0
"2024-25","Saylor Poffenbarger","fg_misses",5,"2025-01-05","2025-01-05","18353","18353",0,0
"2024-25","Saylor Poffenbarger","fg_misses",5,"2025-01-26","2025-01-29","18359","18360",1,0
"2024-25","Saylor Poffenbarger","fg_misses",5,"2025-02-13","2025-02-17","18365","18366",1,0
"2024-25","Saylor Poffenbarger","fg_misses",5,"2025-02-17","2025-02-20","18366","18367",1,0
"2024-25","Shyanne Sellers","fg_misses",5,"2024-11-04","2024-11-07","18346","18281",1,0
"2024-25","Shyanne Sellers","fg_misses",5,"2024-12-29","2025-01-02","18351","18352",1,0
"2024-25","Shyanne Sellers","fg_misses",5,"2025-01-05","2025-01-08","18353","18354",1,0
"2024-25","Shyanne Sellers","fg_misses",5,"2025-02-17","2025-02-17","18366","18366",0,0
"2024-25","Shyanne Sellers","fg_misses",5,"2025-03-28","2025-03-28","18372","18372",0,1
"2024-25","Kaylene Smikle","three_makes",5,"2024-11-07","2024-11-13","18281","18347",1,0
"2024-25","Kaylene Smikle","three_makes",5,"2024-11-17","2024-11-24","18286","18283",1,0
"2024-25","Allie Kubek","fg_makes",4,"2024-12-03","2024-12-03","18285","18285",0,0
"2024-25","Allie Kubek","fg_makes",4,"2024-12-19","2024-12-19","18289","18289",0,0
"2024-25","Allie Kubek","fg_makes",4,"2025-01-14","2025-01-14","18356","18356",0,0
"2024-25","Christina Dalce","fg_makes",4,"2024-11-10","2024-11-10","18282","18282",0,0
"2024-25","Christina Dalce","fg_makes",4,"2024-11-17","2024-11-17","18286","18286",0,0
"2024-25","Christina Dalce","fg_makes",4,"2024-12-03","2024-12-03","18285","18285",0,0
"2024-25","Kaylene Smikle","fg_makes",4,"2025-01-23","2025-01-23","18358","18358",0,0
"2024-25","Kaylene Smikle","fg_makes",4,"2025-02-02","2025-02-02","18361","18361",0,0
"2024-25","Kaylene Smikle","fg_makes",4,"2025-02-09","2025-02-09","18364","18364",0,0
"2024-25","Kaylene Smikle","fg_makes",4,"2025-03-02","2025-03-02","18369","18369",0,0
"2024-25","Mir McLean","fg_makes",4,"2024-11-24","2024-11-30","18283","18348",1,0
"2024-25","Mir McLean","fg_makes",4,"2025-03-07","2025-03-07","18370","18370",0,0
"2024-25","Mir McLean","fg_makes",4,"2025-03-24","2025-03-28","18730","18372",1,1
"2024-25","Sarah Te-Biasu","fg_makes",4,"2024-11-07","2024-11-07","18281","18281",0,0
"2024-25","Sarah Te-Biasu","fg_makes",4,"2024-12-19","2024-12-19","18289","18289",0,0
"2024-25","Sarah Te-Biasu","fg_makes",4,"2025-01-29","2025-01-29","18360","18360",0,0
"2024-25","Saylor Poffenbarger","fg_makes",4,"2024-11-30","2024-11-30","18348","18348",0,0
"2024-25","Saylor Poffenbarger","fg_makes",4,"2024-12-07","2024-12-07","18350","18350",0,0
"2024-25","Saylor Poffenbarger","fg_makes",4,"2025-01-26","2025-01-26","18359","18359",0,0
"2024-25","Saylor Poffenbarger","fg_makes",4,"2025-01-29","2025-01-29","18360","18360",0,0
"2024-25","Shyanne Sellers","fg_makes",4,"2024-11-30","2024-12-01","18348","18349",1,0
"2024-25","Shyanne Sellers","fg_makes",4,"2024-12-07","2024-12-07","18350","18350",0,0
"2024-25","Sarah Te-Biasu","three_makes",4,"2025-02-20","2025-02-27","18367","18368",1,0
"2024-25","Sarah Te-Biasu","three_makes",4,"2025-03-24","2025-03-24","18730","18730",0,0
"2024-25","Shyanne Sellers","three_makes",4,"2025-01-05","2025-01-14","18353","18356",1,0
"2024-25","Allie Kubek","three_makes",3,"2025-01-14","2025-01-14","18356","18356",0,0
"2024-25","Allie Kubek","three_makes",3,"2025-03-24","2025-03-28","18730","18372",1,1
"2024-25","Bri McDaniel","three_makes",3,"2024-11-13","2024-11-24","18347","18283",1,0
"2024-25","Kaylene Smikle","three_makes",3,"2025-02-09","2025-02-09","18364","18364",0,0
"2024-25","Sarah Te-Biasu","three_makes",3,"2024-11-17","2024-11-17","18286","18286",0,0
"2024-25","Sarah Te-Biasu","three_makes",3,"2025-01-26","2025-01-29","18359","18360",1,0
"2024-25","Sarah Te-Biasu","three_makes",3,"2025-02-06","2025-02-06","18363","18363",0,0
"2024-25","Sarah Te-Biasu","three_makes",3,"2025-03-02","2025-03-02","18369","18369",0,0
"2024-25","Saylor Poffenbarger","three_makes",3,"2024-11-17","2024-11-17","18286","18286",0,0
"2024-25","Shyanne Sellers","three_makes",3,"2025-01-02","2025-01-05","18352","18353",1,0
"2024-25","Shyanne Sellers","three_makes",3,"2025-02-27","2025-03-02","18368","18369",1,0
