"source_id","file_id","team","opponent","is_home","points_in_paint","points_off_turnovers","points_fastbreak","points_second_chance","points_from_bench","largest_lead","largest_lead_time","time_with_lead_sec","pct_lead","ties","lead_changes","possessions","avg_scoring_possession","largest_deficit"
"2024-25","18354","Southern California","Maryland",0,26,13,3,14,22,7,"0:08 (4th)",682,28.4,9,3,0,"-",9
"2024-25","18355","Wisconsin","Maryland",1,20,8,3,5,19,4,"6:33 (3rd)",224,9.3,8,3,0,"-",15
"2024-25","18355","Maryland","Wisconsin",0,54,22,10,20,2,15,"0:28 (4th)",1893,78.8,8,3,0,"-",4
"2024-25","18356","Maryland","Minnesota",1,34,13,19,16,34,20,"2:59 (4th)",1649,68.7,7,11,0,"-",4
"2024-25","18356","Minnesota","Maryland",0,46,20,8,27,19,4,"0:57 (1st)",570,23.7,7,11,0,"-",20
"2024-25","18357","Maryland","Texas",1,34,11,4,9,16,0,"-",0,0.0,0,0,0,"-",40
"2024-25","18357","Texas","Maryland",0,52,33,10,18,27,40,"1:25 (4th)",2324,96.8,0,0,0,"-",0
"2024-25","18358","Ohio St.","Maryland",1,40,20,20,12,20,11,"4:37 (4th)",786,32.7,0,1,0,"-",15
"2024-25","18358","Maryland","Ohio St.",0,26,5,2,16,3,15,"8:15 (2nd)",1506,62.7,0,1,0,"-",11
"2024-25","18359","Maryland","Ucla",1,26,15,7,11,14,2,"6:38 (1st)",10,0.4,5,2,0,"-",25
"2024-25","18359","Ucla","Maryland",0,44,21,20,14,12,25,"3:08 (4th)",2136,89.0,5,2,0,"-",2
"2024-25","18360","Penn St.","Maryland",1,48,27,4,18,18,0,"-",0,0.0,0,0,0,"-",21
"2024-25","18360","Maryland","Penn St.",0,34,26,14,7,12,21,"8:18 (3rd)",2385,99.3,0,0,0,"-",0
"2024-25","18361","Maryland","Illinois",1,30,4,13,14,18,9,"6:52 (3rd)",1628,67.8,7,14,0,"-",4
"2024-25","18361","Illinois","Maryland",0,26,9,12,13,14,4,"7:48 (4th)",518,21.6,7,14,0,"-",9
"2024-25","18363","Oregon","Maryland",1,18,15,6,11,49,2,"7:47 (1st)",117,4.9,2,3,0,"-",31
"2024-25","18363","Maryland","Oregon",0,24,21,8,5,8,31,"5:27 (3rd)",2216,92.3,2,3,0,"-",2
"2024-25","18364","Washington","Maryland",1,32,16,11,7,6,15,"2:08 (1st)",804,33.5,1,1,0,"-",20
"2024-25","18364","Maryland","Washington",0,42,19,13,14,8,20,"3:00 (3rd)",1564,65.1,1,1,0,"-",15
"2024-25","18365","Maryland","Nebraska",1,30,11,10,12,20,14,"0:26 (1st)",985,41.0,2,3,0,"-",28
"2024-25","18365","Nebraska","Maryland",0,40,16,12,15,26,28,"3:28 (4th)",1355,56.4,2,3,0,"-",14
"2024-25","18366","Maryland","Michigan",1,36,8,2,10,16,8,"0:01 (4th)",1416,59.0,4,4,0,"-",10
"2024-25","18366","Michigan","Maryland",0,38,15,2,9,13,10,"8:14 (2nd)",929,38.7,4,4,0,"-",8
"2024-25","18367","Northwestern","Maryland",1,36,13,17,6,35,2,"9:19 (1st)",30,1.2,3,1,0,"-",21
"2024-25","18367","Maryland","Northwestern",0,36,27,13,8,12,21,"8:39 (3rd)",2291,95.4,3,1,0,"-",2
"2024-25","18368","Indiana","Maryland",1,28,12,10,2,0,6,"7:15 (1st)",440,18.3,4,7,0,"-",14
"2024-25","18368","Maryland","Indiana",0,30,10,4,7,8,14,"0:20 (4th)",1753,73.0,4,7,0,"-",6
"2024-25","18369","Maryland","Ohio St.",1,40,25,10,16,6,9,"6:50 (4th)",1980,73.3,8,8,0,"-",5
"2024-25","18369","Ohio St.","Maryland",0,46,17,17,14,23,5,"4:07 (1st OT)",473,17.5,8,8,0,"-",9
"2024-25","18370","Maryland","Michigan",1,38,18,2,11,13,0,"-",0,0.0,1,0,0,"-",30
"2024-25","18370","Michigan","Maryland",0,34,19,18,9,19,30,"1:18 (4th)",2349,97.8,1,0,0,"-",0
"2024-25","18371","Maryland","Norfolk St.",1,26,15,4,5,6,14,"5:21 (4th)",1550,64.6,1,5,0,"-",7
"2024-25","18371","Norfolk St.","Maryland",0,40,17,10,4,14,7,"7:55 (1st)",811,33.8,1,5,0,"-",14
"2024-25","18372","South Carolina","Maryland",1,32,7,15,8,40,6,"0:10 (4th)",1195,49.8,3,8,0,"-",7
"2024-25","18372","Maryland","South Carolina",0,32,18,13,3,14,7,"7:26 (3rd)",998,41.6,3,8,0,"-",6
"2024-25","18730","Maryland","Alabama",1,38,27,18,22,12,10,"6:05 (2nd)",1287,42.9,12,6,0,"-",17
"2024-25","18730","Alabama","Maryland",0,60,22,18,12,14,17,"3:28 (3rd)",1329,44.3,12,6,0,"-",10
