"source_id","file_id","period","time_remaining","seconds_elapsed","team","player_name","player_number","foul_type","player_foul_count","team_fouls_in_period","bonus_active","margin_at_foul"
"2024-25","18286",1,560,40,"Maryland","Shyanne Sellers",0,"personal",1,1,0,3
"2024-25","18286",1,272,328,"Maryland","Bri McDaniel",24,"personal",1,2,0,10
"2024-25","18286",1,194,406,"Maryland","Kaylene Smikle",2,"personal",1,3,0,11
"2024-25","18286",1,132,468,"Towson","Khady Leye",6,"personal",1,2,0,-10
"2024-25","18286",2,515,685,"Towson","Anaiah Jenkins",22,"personal",1,1,0,-11
"2024-25","18286",2,438,762,"Towson","Khady Leye",6,"personal",2,2,0,-14
"2024-25","18286",2,429,771,"Maryland","Saylor Poffenbarger",6,"personal",1,1,0,14
"2024-25","18286",2,345,855,"Towson","Shariah Baynes",4,"personal",1,3,0,-12
"2024-25","18286",2,235,965,"Maryland","Mir McLean",10,"personal",1,2,0,18
"2024-25","18286",2,222,978,"Maryland","Kaylene Smikle",2,"personal",2,3,0,16
"2024-25","18286",2,171,1029,"Towson","Shariah Baynes",4,"personal",2,4,0,-18
"2024-25","18286",2,145,1055,"Maryland","Christina Dalce",15,"personal",1,4,0,18
"2024-25","18286",2,52,1148,"Maryland","Amari DeBerry",42,"personal",1,5,1,16
"2024-25","18286",3,469,1331,"Maryland","Allie Kubek",14,"personal",1,1,0,18
"2024-25","18286",3,443,1357,"Towson","Khady Leye",6,"personal",3,1,0,-18
"2024-25","18286",3,408,1392,"Towson","Deja Bristol",31,"personal",1,2,0,-18
"2024-25","18286",3,351,1449,"Towson","Deja Bristol",31,"personal",2,3,0,-17
"2024-25","18286",3,132,1668,"Maryland","Bri McDaniel",24,"personal",2,2,0,24
"2024-25","18286",3,116,1684,"Maryland","Mir McLean",10,"personal",2,3,0,22
"2024-25","18286",4,466,1934,"Maryland","Shyanne Sellers",0,"personal",2,1,0,32
"2024-25","18286",4,361,2039,"Maryland","Christina Dalce",15,"personal",2,2,0,34
"2024-25","18286",4,252,2148,"Towson","Khady Leye",6,"personal",4,1,0,-34
"2024-25","18286",4,246,2154,"Towson","Deja Bristol",31,"personal",3,2,0,-34
"2024-25","18286",4,174,2226,"Maryland","Christina Dalce",15,"personal",3,3,0,31
"2024-25","18286",4,88,2312,"Maryland","Bri McDaniel",24,"personal",3,4,0,32
"2024-25","18286",4,33,2367,"Towson","Khady Leye",6,"personal",5,3,0,-33
"2024-25","18289",1,577,23,"William & Mary","Anahi-Lee Cauley",35,"personal",1,1,0,0
"2024-25","18289",1,489,111,"William & Mary","Cassidy Geddes",1,"personal",1,2,0,-1
"2024-25","18289",1,469,131,"William & Mary","Rebekah Frisby-Smith",14,"personal",1,3,0,-2
"2024-25","18289",1,350,250,"William & Mary","Rebekah Frisby-Smith",14,"personal",2,4,0,-6
"2024-25","18289",1,266,334,"William & Mary","Bella Nascimento",5,"personal",1,5,1,-5
"2024-25","18289",1,160,440,"William & Mary","Aislinn Gibson",11,"personal",1,6,1,-8
"2024-25","18289",1,84,516,"Maryland","Mir McLean",10,"personal",1,1,0,7
"2024-25","18289",1,42,558,"William & Mary","Aislinn Gibson",11,"personal",2,7,1,-7
"2024-25","18289",2,577,623,"Maryland","Christina Dalce",15,"personal",1,1,0,9
"2024-25","18289",2,495,705,"William & Mary","Emma West",24,"personal",1,1,0,-6
"2024-25","18289",2,466,734,"Maryland","Christina Dalce",15,"personal",2,2,0,6
"2024-25","18289",2,431,769,"William & Mary","Jana Sallman",12,"personal",1,2,0,-6
"2024-25","18289",2,313,887,"William & Mary","Kayla Rolph",23,"personal",1,3,0,-12
"2024-25","18289",2,242,958,"William & Mary","Aislinn Gibson",11,"personal",3,4,0,-15
"2024-25","18289",2,183,1017,"Maryland","Ava McKennie",5,"personal",1,3,0,20
"2024-25","18289",2,74,1126,"Maryland","Bri McDaniel",24,"personal",1,4,0,21
"2024-25","18289",2,11,1189,"William & Mary","Monet Dance",2,"personal",1,5,1,-19
"2024-25","18289",3,548,1252,"William & Mary","Rebekah Frisby-Smith",14,"personal",3,1,0,-16
"2024-25","18289",3,509,1291,"Maryland","Christina Dalce",15,"personal",3,1,0,13
"2024-25","18289",3,475,1325,"Maryland","Kaylene Smikle",2,"personal",1,2,0,15
"2024-25","18289",3,431,1369,"Maryland","Sarah Te-Biasu",1,"personal",1,3,0,16
"2024-25","18289",3,406,1394,"Maryland","Sarah Te-Biasu",1,"personal",2,4,0,12
"2024-25","18289",3,396,1404,"William & Mary","Cassidy Geddes",1,"personal",2,2,0,-11
"2024-25","18289",3,382,1418,"William & Mary","Anahi-Lee Cauley",35,"personal",2,3,0,-13
"2024-25","18289",3,370,1430,"William & Mary","Emma West",24,"personal",2,4,0,-13
"2024-25","18289",3,313,1487,"William & Mary","Jana Sallman",12,"personal",2,5,1,-17
"2024-25","18289",3,137,1663,"William & Mary","Kayla Rolph",23,"personal",2,6,1,-20
"2024-25","18289",3,64,1736,"William & Mary","Kayla Rolph",23,"personal",3,7,1,-26
"2024-25","18289",3,33,1767,"William & Mary","Cassidy Geddes",1,"personal",3,8,1,-27
"2024-25","18289",4,538,1862,"William & Mary","Aislinn Gibson",11,"personal",4,1,0,-32
"2024-25","18289",4,482,1918,"Maryland","Ava McKennie",5,"personal",2,1,0,32
"2024-25","18289",4,439,1961,"Maryland","Mir McLean",10,"personal",2,2,0,32
"2024-25","18289",4,398,2002,"William & Mary","Anahi-Lee Cauley",35,"personal",3,2,0,-33
"2024-25","18289",4,396,2004,"William & Mary","Aislinn Gibson",11,"personal",5,3,0,-33
"2024-25","18289",4,354,2046,"William & Mary","Cassidy Geddes",1,"personal",4,4,0,-34
"2024-25","18289",4,340,2060,"William & Mary","Jana Sallman",12,"personal",3,5,1,-34
"2024-25","18289",4,336,2064,"Maryland","Mir McLean",10,"personal",3,3,0,36
"2024-25","18289",4,331,2069,"Maryland","Christina Dalce",15,"personal",4,4,0,36
"2024-25","18289",4,277,2123,"William & Mary","Marley Long",10,"personal",1,6,1,-36
"2024-25","18289",4,205,2195,"William & Mary","Marley Long",10,"personal",2,7,1,-39
"2024-25","18289",4,161,2239,"William & Mary","Emma West",24,"personal",3,8,1,-43
"2024-25","18289",4,138,2262,"William & Mary","Jana Sallman",12,"personal",4,9,1,-43
"2024-25","18289",4,66,2334,"William & Mary","Emma West",24,"personal",4,10,1,-47
"2024-25","18289",4,25,2375,"Maryland","Allie Kubek",14,"personal",1,5,1,51
"2024-25","18346",1,560,40,"Umbc","Alaina Williams",10,"personal",1,1,0,0
"2024-25","18346",1,475,125,"Maryland","Christina Dalce",15,"personal",1,1,0,5
"2024-25","18346",1,457,143,"Maryland","Sarah Te-Biasu",1,"personal",1,2,0,5
"2024-25","18346",1,318,282,"Maryland","Mir McLean",10,"personal",1,3,0,5
"2024-25","18346",1,301,299,"Umbc","Tiara Bellamy",1,"personal",1,2,0,-5
"2024-25","18346",1,301,299,"Maryland","Saylor Poffenbarger",6,"personal",1,4,0,5
"2024-25","18346",1,251,349,"Umbc","Jaliena Sanchez",3,"personal",1,3,0,-5
"2024-25","18346",1,241,359,"Maryland","Bri McDaniel",24,"personal",1,5,1,7
"2024-25","18346",1,202,398,"Umbc","Yasmin Ott",0,"personal",1,4,0,-8
"2024-25","18346",1,166,434,"Umbc","Tiara Bellamy",1,"personal",2,5,1,-6
"2024-25","18346",1,155,445,"Maryland","Kaylene Smikle",2,"personal",1,6,1,7
"2024-25","18346",1,113,487,"Maryland","Bri McDaniel",24,"personal",2,7,1,7
"2024-25","18346",1,111,489,"Umbc","Jordon Lewis",5,"personal",1,6,1,-7
"2024-25","18346",1,104,496,"Maryland","Mir McLean",10,"personal",2,8,1,7
"2024-25","18346",1,89,511,"Umbc","Alaina Williams",10,"personal",2,7,1,-7
"2024-25","18346",2,568,632,"Umbc","Talia Davis",21,"personal",1,1,0,-10
"2024-25","18346",2,505,695,"Maryland","Christina Dalce",15,"personal",2,1,0,12
"2024-25","18346",2,438,762,"Maryland","Kaylene Smikle",2,"personal",2,2,0,9
"2024-25","18346",2,290,910,"Umbc","Carmen Yanez",15,"personal",1,2,0,-6
"2024-25","18346",2,215,985,"Maryland","Ava McKennie",5,"personal",1,3,0,5
"2024-25","18346",2,214,986,"Maryland","Ava McKennie",5,"personal",2,4,0,5
"2024-25","18346",2,164,1036,"Maryland","Allie Kubek",14,"personal",1,5,1,7
"2024-25","18346",2,92,1108,"Maryland","Shyanne Sellers",0,"personal",1,6,1,8
"2024-25","18346",2,53,1147,"Umbc","Talia Davis",21,"personal",2,3,0,-8
"2024-25","18346",3,589,1211,"Umbc","Alaina Williams",10,"personal",3,1,0,-11
"2024-25","18346",3,504,1296,"Maryland","Allie Kubek",14,"personal",2,1,0,12
"2024-25","18346",3,412,1388,"Maryland","Saylor Poffenbarger",6,"personal",2,2,0,12
"2024-25","18346",3,290,1510,"Umbc","Jaliena Sanchez",3,"personal",2,2,0,-14
"2024-25","18346",3,135,1665,"Umbc","Jordon Lewis",5,"personal",2,3,0,-18
"2024-25","18346",4,527,1873,"Umbc","Jaliena Sanchez",3,"personal",3,1,0,-23
"2024-25","18346",4,493,1907,"Maryland","Mir McLean",10,"personal",3,1,0,23
"2024-25","18346",4,464,1936,"Maryland","Saylor Poffenbarger",6,"personal",3,2,0,23
"2024-25","18346",4,383,2017,"Maryland","Shyanne Sellers",0,"personal",2,3,0,28
"2024-25","18346",4,369,2031,"Umbc","Yasmin Ott",0,"personal",2,2,0,-27
"2024-25","18346",4,353,2047,"Umbc","Carmen Yanez",15,"personal",2,3,0,-27
"2024-25","18346",4,302,2098,"Umbc","Tiara Bellamy",1,"personal",3,4,0,-30
"2024-25","18346",4,286,2114,"Umbc","Yasmin Ott",0,"personal",3,5,1,-32
"2024-25","18346",4,268,2132,"Maryland","Bri McDaniel",24,"personal",3,4,0,32
"2024-25","18346",4,248,2152,"Umbc","Tiara Bellamy",1,"personal",4,6,1,-32
"2024-25","18346",4,166,2234,"Umbc","Talia Davis",21,"personal",3,7,1,-34
"2024-25","18346",4,126,2274,"Umbc","Alaina Williams",10,"personal",4,8,1,-36
"2024-25","18346",4,56,2344,"Maryland","Bri McDaniel",24,"personal",4,5,1,40
"2024-25","18347",1,497,103,"Maryland","Christina Dalce",15,"personal",1,1,0,-1
"2024-25","18347",1,469,131,"Syracuse","Izabel Varej̣o",34,"personal",1,1,0,1
"2024-25","18347",1,334,266,"Maryland","Saylor Poffenbarger",6,"personal",1,2,0,-1
"2024-25","18347",1,229,371,"Syracuse","Izabel Varej̣o",34,"personal",2,2,0,3
"2024-25","18347",1,175,425,"Syracuse","Angelica Velez",15,"personal",1,3,0,3
"2024-25","18347",2,434,766,"Syracuse","Olivia Schmitt",3,"personal",1,1,0,8
"2024-25","18347",2,197,1003,"Maryland","Bri McDaniel",24,"personal",1,1,0,6
"2024-25","18347",2,167,1033,"Syracuse","Georgia Woolley",5,"personal",1,2,0,-6
"2024-25","18347",3,518,1282,"Maryland","Christina Dalce",15,"personal",2,1,0,11
"2024-25","18347",3,507,1293,"Syracuse","Izabel Varej̣o",34,"personal",3,1,0,-9
"2024-25","18347",3,456,1344,"Syracuse","Izabel Varej̣o",34,"personal",4,2,0,-9
"2024-25","18347",3,405,1395,"Maryland","Allie Kubek",14,"personal",1,2,0,13
"2024-25","18347",3,370,1430,"Syracuse","Saniaa Wilson",21,"personal",1,3,0,-10
"2024-25","18347",3,311,1489,"Maryland","Kaylene Smikle",2,"personal",1,3,0,8
"2024-25","18347",3,272,1528,"Maryland","Saylor Poffenbarger",6,"personal",2,4,0,6
"2024-25","18347",3,236,1564,"Syracuse","Georgia Woolley",5,"personal",2,4,0,-6
"2024-25","18347",3,186,1614,"Syracuse","Saniaa Wilson",21,"personal",2,5,1,-9
"2024-25","18347",3,181,1619,"Maryland","Christina Dalce",15,"personal",3,5,1,10
"2024-25","18347",3,16,1784,"Maryland","Sarah Te-Biasu",1,"personal",1,6,1,10
"2024-25","18347",3,4,1796,"Syracuse","Georgia Woolley",5,"personal",3,6,1,-8
"2024-25","18347",4,527,1873,"Syracuse","Journey Thompson",2,"personal",1,1,0,-9
"2024-25","18347",4,503,1897,"Maryland","Kaylene Smikle",2,"personal",2,1,0,10
"2024-25","18347",4,389,2011,"Syracuse","Journey Thompson",2,"personal",2,2,0,-8
"2024-25","18347",4,263,2137,"Maryland","Sarah Te-Biasu",1,"personal",2,2,0,8
"2024-25","18347",4,177,2223,"Syracuse","Izabel Varej̣o",34,"personal",5,3,0,-4
"2024-25","18347",4,162,2238,"Syracuse","Dominique Camp",24,"personal",1,4,0,-6
"2024-25","18347",4,113,2287,"Maryland","Shyanne Sellers",0,"personal",1,3,0,8
"2024-25","18347",4,63,2337,"Syracuse","Georgia Woolley",5,"personal",4,5,1,-8
"2024-25","18347",4,41,2359,"Syracuse","Journey Thompson",2,"personal",3,6,1,-8
"2024-25","18347",4,36,2364,"Syracuse","Kyra Wood",22,"personal",1,7,1,-9
"2024-25","18348",1,479,121,"Maryland","Sarah Te-Biasu",1,"personal",1,1,0,4
"2024-25","18348",1,393,207,"George Mason","Zahirah Walton",2,"personal",1,1,0,-6
"2024-25","18348",1,384,216,"George Mason","Kennedy Harris",3,"personal",1,2,0,-6
"2024-25","18348",1,366,234,"Maryland","Bri McDaniel",24,"personal",1,2,0,6
"2024-25","18348",1,321,279,"Maryland","Bri McDaniel",24,"personal",2,3,0,6
"2024-25","18348",1,308,292,"George Mason","Ta'Viyanna Habib",22,"personal",1,3,0,-6
"2024-25","18348",1,276,324,"George Mason","Ta'Viyanna Habib",22,"personal",2,4,0,-8
"2024-25","18348",1,266,334,"Maryland","Christina Dalce",15,"personal",1,4,0,8
"2024-25","18348",1,161,439,"Maryland","Kaylene Smikle",2,"personal",1,5,1,13
"2024-25","18348",1,127,473,"Maryland","Christina Dalce",15,"personal",2,6,1,10
"2024-25","18348",2,575,625,"George Mason","Louis Volker",15,"personal",1,1,0,-8
"2024-25","18348",2,487,713,"Maryland","Mir McLean",10,"personal",1,1,0,13
"2024-25","18348",2,327,873,"George Mason","Louis Volker",15,"personal",2,2,0,-12
"2024-25","18348",2,318,882,"Maryland","Saylor Poffenbarger",6,"personal",1,2,0,13
"2024-25","18348",2,275,925,"George Mason","Paula Suarez",14,"personal",1,3,0,-11
"2024-25","18348",2,264,936,"George Mason","Jada Brown",13,"personal",1,4,0,-11
"2024-25","18348",2,251,949,"George Mason","Zahirah Walton",2,"personal",2,5,1,-11
"2024-25","18348",2,186,1014,"Maryland","Shyanne Sellers",54,"personal",1,3,0,14
"2024-25","18348",2,175,1025,"Maryland","Kaylene Smikle",2,"personal",2,4,0,14
"2024-25","18348",2,132,1068,"Maryland","Saylor Poffenbarger",6,"personal",2,5,1,14
"2024-25","18348",2,128,1072,"Maryland","Shyanne Sellers",54,"personal",2,6,1,14
"2024-25","18348",2,70,1130,"George Mason","Trinity Massenberg",10,"personal",1,6,1,-13
"2024-25","18348",2,29,1171,"George Mason","Zahirah Walton",2,"personal",3,7,1,-12
"2024-25","18348",3,532,1268,"George Mason","Ta'Viyanna Habib",22,"personal",3,1,0,-7
"2024-25","18348",3,519,1281,"Maryland","Christina Dalce",15,"personal",3,1,0,7
