"source_id","file_id","team","player_name","player_number","stint_index","in_seconds","out_seconds","duration","pts_for","pts_against","plus_minus","starter"
"2024-25","18281","Coppin St.","Tiffany Hammond",2,1,0,407,407,10,12,-2,1
"2024-25","18281","Coppin St.","Tyler Gray",5,1,0,512,512,12,12,0,1
"2024-25","18281","Coppin St.","Angel Jones",11,1,0,1800,1800,28,59,-31,1
"2024-25","18281","Coppin St.","Dani McTeer",21,1,0,121,121,4,5,-1,1
"2024-25","18281","Coppin St.","Laila Lawrence",31,1,0,271,271,8,8,0,1
"2024-25","18281","Maryland","Shyanne Sellers",0,1,0,407,407,12,10,2,1
"2024-25","18281","Maryland","Sarah Te-Biasu",1,1,0,271,271,8,8,0,1
"2024-25","18281","Maryland","Kaylene Smikle",2,1,0,407,407,12,10,2,1
"2024-25","18281","Maryland","Allie Kubek",14,1,0,271,271,8,8,0,1
"2024-25","18281","Maryland","Christina Dalce",15,1,0,171,171,8,4,4,1
"2024-25","18281","Coppin St.","Khya Jenkins",23,1,121,407,286,6,7,-1,0
"2024-25","18281","Maryland","Saylor Poffenbarger",6,1,171,407,236,4,6,-2,0
"2024-25","18281","Coppin St.","Arielle-Vadrelle Belinga",34,1,271,639,368,4,7,-3,0
"2024-25","18281","Maryland","Mir McLean",10,1,271,512,241,4,4,0,0
"2024-25","18281","Maryland","Bri McDaniel",24,1,271,600,329,7,4,3,0
"2024-25","18281","Coppin St.","Cire Worley",12,1,407,788,381,5,11,-6,0
"2024-25","18281","Coppin St.","Dani McTeer",21,2,407,512,105,2,0,2,0
"2024-25","18281","Maryland","Sarah Te-Biasu",1,2,407,992,585,20,5,15,0
"2024-25","18281","Maryland","Allie Kubek",14,2,407,600,193,3,2,1,0
"2024-25","18281","Maryland","Amari DeBerry",42,1,407,600,193,3,2,1,0
"2024-25","18281","Coppin St.","Tiffany Hammond",2,2,512,1033,521,4,22,-18,0
"2024-25","18281","Coppin St.","Laila Lawrence",31,2,512,975,463,3,18,-15,0
"2024-25","18281","Maryland","Kaylene Smikle",2,2,512,788,276,11,3,8,0
"2024-25","18281","Maryland","Shyanne Sellers",0,2,600,860,260,10,3,7,0
"2024-25","18281","Maryland","Saylor Poffenbarger",6,2,600,946,346,15,3,12,0
"2024-25","18281","Maryland","Christina Dalce",15,2,600,946,346,15,3,12,0
"2024-25","18281","Coppin St.","Khya Jenkins",23,2,639,946,307,3,15,-12,0
"2024-25","18281","Coppin St.","Tyler Gray",5,2,788,1701,913,13,34,-21,0
"2024-25","18281","Maryland","Bri McDaniel",24,2,788,1200,412,17,1,16,0
"2024-25","18281","Maryland","Kaylene Smikle",2,3,860,1112,252,9,1,8,0
"2024-25","18281","Coppin St.","Arielle-Vadrelle Belinga",34,2,946,1200,254,1,10,-9,0
"2024-25","18281","Maryland","Mir McLean",10,2,946,1112,166,4,1,3,0
"2024-25","18281","Maryland","Allie Kubek",14,3,946,992,46,2,0,2,0
"2024-25","18281","Coppin St.","Dani McTeer",21,3,975,1112,137,1,4,-3,0
"2024-25","18281","Maryland","Shyanne Sellers",0,3,992,1529,537,20,5,15,0
"2024-25","18281","Maryland","Amari DeBerry",42,2,992,1200,208,8,1,7,0
"2024-25","18281","Coppin St.","Niyah Gaston",20,1,1033,1170,137,0,4,-4,0
"2024-25","18281","Coppin St.","Khya Jenkins",23,3,1112,1200,88,0,6,-6,0
"2024-25","18281","Maryland","Emily Fisher",3,1,1112,1200,88,6,0,6,0
"2024-25","18281","Maryland","Ava McKennie",5,1,1112,1200,88,6,0,6,0
"2024-25","18281","Coppin St.","Tiffany Hammond",2,3,1170,1887,717,14,25,-11,0
"2024-25","18281","Coppin St.","Dani McTeer",21,4,1200,1384,184,4,7,-3,0
"2024-25","18281","Coppin St.","Laila Lawrence",31,3,1200,1331,131,4,4,0,0
"2024-25","18281","Maryland","Sarah Te-Biasu",1,3,1200,1703,503,17,12,5,0
"2024-25","18281","Maryland","Kaylene Smikle",2,4,1200,1529,329,12,4,8,0
"2024-25","18281","Maryland","Allie Kubek",14,4,1200,1703,503,17,12,5,0
"2024-25","18281","Maryland","Christina Dalce",15,3,1200,1526,326,12,4,8,0
"2024-25","18281","Coppin St.","Arielle-Vadrelle Belinga",34,3,1331,1453,122,0,5,-5,0
"2024-25","18281","Coppin St.","Khya Jenkins",23,4,1384,1409,25,0,2,-2,0
"2024-25","18281","Coppin St.","Laila Lawrence",31,4,1409,2400,991,27,21,6,0
"2024-25","18281","Coppin St.","Charia Roberts",15,1,1453,1701,248,8,8,0,0
