"source_id","file_id","period","clock_seconds","time_remaining","player_out_number","player_out_name","player_in_number","player_in_name","maryland_score","opponent_score","score_diff","narrative"
"2024-25","18358",3,600,"10:00","05","Ava McKennie","02","Kaylene Smikle",0,0,0,"05 Ava McKennie OUT; 10 Mir McLean OUT; 02 Kaylene Smikle IN; 15 Christina Dalce IN"
"2024-25","18358",3,600,"10:00","10","Mir McLean","15","Christina Dalce",0,0,0,"05 Ava McKennie OUT; 10 Mir McLean OUT; 02 Kaylene Smikle IN; 15 Christina Dalce IN"
"2024-25","18358",3,350,"05:50","14","Allie Kubek","10","Mir McLean",0,0,0,"14 Allie Kubek OUT; 10 Mir McLean IN"
"2024-25","18358",3,307,"05:07","10","Mir McLean","14","Allie Kubek",0,0,0,"10 Mir McLean OUT; 14 Allie Kubek IN"
"2024-25","18358",3,162,"02:42","02","Kaylene Smikle","03","Emily Fisher",0,0,0,"02 Kaylene Smikle OUT; 03 Emily Fisher IN"
"2024-25","18358",3,148,"02:28","14","Allie Kubek","02","Kaylene Smikle",0,0,0,"14 Allie Kubek OUT; 02 Kaylene Smikle IN"
"2024-25","18358",4,600,"10:00","06","Saylor Poffenbarger","14","Allie Kubek",0,0,0,"06 Saylor Poffenbarger OUT; 14 Allie Kubek IN"
"2024-25","18358",4,469,"07:49","03","Emily Fisher","06","Saylor Poffenbarger",0,0,0,"03 Emily Fisher OUT; 06 Saylor Poffenbarger IN"
"2024-25","18358",4,298,"04:58","02","Kaylene Smikle","03","Emily Fisher",0,0,0,"02 Kaylene Smikle OUT; 03 Emily Fisher IN"
"2024-25","18358",4,217,"03:37","03","Emily Fisher","02","Kaylene Smikle",0,0,0,"02 Kaylene Smikle IN; 03 Emily Fisher OUT"
"2024-25","18359",1,316,"05:16","42","Amari DeBerry","14","Allie Kubek",0,0,0,"42 Amari DeBerry OUT; 14 Allie Kubek IN"
"2024-25","18359",1,266,"04:26","14","Allie Kubek","10","Mir McLean",0,0,0,"14 Allie Kubek OUT; 10 Mir McLean IN"
"2024-25","18359",1,157,"02:37","15","Christina Dalce","42","Amari DeBerry",0,0,0,"15 Christina Dalce OUT; 42 Amari DeBerry IN"
"2024-25","18359",2,600,"10:00","10","Mir McLean","14","Allie Kubek",0,0,0,"10 Mir McLean OUT; 14 Allie Kubek IN"
"2024-25","18359",2,540,"09:00","42","Amari DeBerry","15","Christina Dalce",0,0,0,"42 Amari DeBerry OUT; 15 Christina Dalce IN; 14 Allie Kubek OUT; 42 Amari DeBerry IN"
"2024-25","18359",2,540,"09:00","14","Allie Kubek","42","Amari DeBerry",0,0,0,"42 Amari DeBerry OUT; 15 Christina Dalce IN; 14 Allie Kubek OUT; 42 Amari DeBerry IN"
"2024-25","18359",2,361,"06:01","02","Kaylene Smikle","10","Mir McLean",0,0,0,"02 Kaylene Smikle OUT; 10 Mir McLean IN"
"2024-25","18359",2,339,"05:39","42","Amari DeBerry","14","Allie Kubek",0,0,0,"42 Amari DeBerry OUT; 14 Allie Kubek IN"
"2024-25","18359",2,202,"03:22","06","Saylor Poffenbarger","02","Kaylene Smikle",0,0,0,"06 Saylor Poffenbarger OUT; 02 Kaylene Smikle IN"
"2024-25","18359",2,86,"01:26","14","Allie Kubek","06","Saylor Poffenbarger",0,0,0,"14 Allie Kubek OUT; 06 Saylor Poffenbarger IN"
"2024-25","18359",2,28,"00:28","10","Mir McLean","14","Allie Kubek",0,0,0,"10 Mir McLean OUT; 14 Allie Kubek IN"
"2024-25","18359",2,2,"00:02","14","Allie Kubek","10","Mir McLean",0,0,0,"14 Allie Kubek OUT; 10 Mir McLean IN"
"2024-25","18359",3,600,"10:00","10","Mir McLean","42","Amari DeBerry",0,0,0,"10 Mir McLean OUT; 42 Amari DeBerry IN"
"2024-25","18359",3,537,"08:57","42","Amari DeBerry","14","Allie Kubek",0,0,0,"42 Amari DeBerry OUT; 14 Allie Kubek IN"
"2024-25","18359",3,383,"06:23","15","Christina Dalce","10","Mir McLean",0,0,0,"15 Christina Dalce OUT; 10 Mir McLean IN"
"2024-25","18359",3,171,"02:51","10","Mir McLean","42","Amari DeBerry",0,0,0,"10 Mir McLean OUT; 42 Amari DeBerry IN"
"2024-25","18359",4,600,"10:00","42","Amari DeBerry","15","Christina Dalce",0,0,0,"42 Amari DeBerry OUT; 15 Christina Dalce IN"
"2024-25","18359",4,271,"04:31","14","Allie Kubek","10","Mir McLean",0,0,0,"14 Allie Kubek OUT; 10 Mir McLean IN"
"2024-25","18359",4,182,"03:02","01","Sarah Te-Biasu","05","Ava McKennie",0,0,0,"01 Sarah Te-Biasu OUT; 05 Ava McKennie IN"
"2024-25","18359",4,146,"02:26","06","Saylor Poffenbarger","03","Emily Fisher",0,0,0,"06 Saylor Poffenbarger OUT; 15 Christina Dalce OUT; 03 Emily Fisher IN; 42 Amari DeBerry IN"
"2024-25","18359",4,146,"02:26","15","Christina Dalce","42","Amari DeBerry",0,0,0,"06 Saylor Poffenbarger OUT; 15 Christina Dalce OUT; 03 Emily Fisher IN; 42 Amari DeBerry IN"
"2024-25","18360",1,499,"08:19","00","Shyanne Sellers","14","Allie Kubek",0,0,0,"00 Shyanne Sellers OUT; 14 Allie Kubek IN"
"2024-25","18360",1,476,"07:56","02","Kaylene Smikle","05","Ava McKennie",0,0,0,"02 Kaylene Smikle OUT; 05 Ava McKennie IN"
"2024-25","18360",1,378,"06:18","15","Christina Dalce","02","Kaylene Smikle",0,0,0,"15 Christina Dalce OUT; 02 Kaylene Smikle IN"
"2024-25","18360",1,279,"04:39","05","Ava McKennie","10","Mir McLean",0,0,0,"05 Ava McKennie OUT; 10 Mir McLean IN"
"2024-25","18360",1,146,"02:26","01","Sarah Te-Biasu","00","Shyanne Sellers",0,0,0,"01 Sarah Te-Biasu OUT; 06 Saylor Poffenbarger OUT; 00 Shyanne Sellers IN; 05 Ava McKennie IN"
"2024-25","18360",1,146,"02:26","06","Saylor Poffenbarger","05","Ava McKennie",0,0,0,"01 Sarah Te-Biasu OUT; 06 Saylor Poffenbarger OUT; 00 Shyanne Sellers IN; 05 Ava McKennie IN"
"2024-25","18360",2,600,"10:00","00","Shyanne Sellers","01","Sarah Te-Biasu",0,0,0,"00 Shyanne Sellers OUT; 05 Ava McKennie OUT; 10 Mir McLean OUT; 01 Sarah Te-Biasu IN; 06 Saylor Poffenbarger IN; 15 Christina Dalce IN"
"2024-25","18360",2,600,"10:00","05","Ava McKennie","06","Saylor Poffenbarger",0,0,0,"00 Shyanne Sellers OUT; 05 Ava McKennie OUT; 10 Mir McLean OUT; 01 Sarah Te-Biasu IN; 06 Saylor Poffenbarger IN; 15 Christina Dalce IN"
"2024-25","18360",2,600,"10:00","10","Mir McLean","15","Christina Dalce",0,0,0,"00 Shyanne Sellers OUT; 05 Ava McKennie OUT; 10 Mir McLean OUT; 01 Sarah Te-Biasu IN; 06 Saylor Poffenbarger IN; 15 Christina Dalce IN"
"2024-25","18360",2,383,"06:23","14","Allie Kubek","42","Amari DeBerry",0,0,0,"14 Allie Kubek OUT; 42 Amari DeBerry IN"
"2024-25","18360",2,256,"04:16","02","Kaylene Smikle","00","Shyanne Sellers",0,0,0,"02 Kaylene Smikle OUT; 42 Amari DeBerry OUT; 00 Shyanne Sellers IN; 14 Allie Kubek IN"
"2024-25","18360",2,256,"04:16","42","Amari DeBerry","14","Allie Kubek",0,0,0,"02 Kaylene Smikle OUT; 42 Amari DeBerry OUT; 00 Shyanne Sellers IN; 14 Allie Kubek IN"
"2024-25","18360",2,140,"02:20","00","Shyanne Sellers","02","Kaylene Smikle",0,0,0,"00 Shyanne Sellers OUT; 02 Kaylene Smikle IN"
"2024-25","18360",2,33,"00:33","06","Saylor Poffenbarger","00","Shyanne Sellers",0,0,0,"06 Saylor Poffenbarger OUT; 00 Shyanne Sellers IN"
"2024-25","18360",2,6,"00:06","00","Shyanne Sellers","05","Ava McKennie",0,0,0,"00 Shyanne Sellers OUT; 05 Ava McKennie IN"
"2024-25","18360",3,600,"10:00","05","Ava McKennie","00","Shyanne Sellers",0,0,0,"05 Ava McKennie OUT; 14 Allie Kubek OUT; 00 Shyanne Sellers IN; 06 Saylor Poffenbarger IN"
"2024-25","18360",3,600,"10:00","14","Allie Kubek","06","Saylor Poffenbarger",0,0,0,"05 Ava McKennie OUT; 14 Allie Kubek OUT; 00 Shyanne Sellers IN; 06 Saylor Poffenbarger IN"
"2024-25","18360",3,462,"07:42","06","Saylor Poffenbarger","14","Allie Kubek",0,0,0,"06 Saylor Poffenbarger OUT; 14 Allie Kubek IN"
"2024-25","18360",3,305,"05:05","02","Kaylene Smikle","06","Saylor Poffenbarger",0,0,0,"02 Kaylene Smikle OUT; 15 Christina Dalce OUT; 06 Saylor Poffenbarger IN; 10 Mir McLean IN"
"2024-25","18360",3,305,"05:05","15","Christina Dalce","10","Mir McLean",0,0,0,"02 Kaylene Smikle OUT; 15 Christina Dalce OUT; 06 Saylor Poffenbarger IN; 10 Mir McLean IN"
"2024-25","18360",3,243,"04:03","00","Shyanne Sellers","05","Ava McKennie",0,0,0,"00 Shyanne Sellers OUT; 05 Ava McKennie IN"
"2024-25","18360",3,158,"02:38","14","Allie Kubek","15","Christina Dalce",0,0,0,"14 Allie Kubek OUT; 15 Christina Dalce IN; 05 Ava McKennie OUT; 02 Kaylene Smikle IN"
"2024-25","18360",3,158,"02:38","05","Ava McKennie","02","Kaylene Smikle",0,0,0,"14 Allie Kubek OUT; 15 Christina Dalce IN; 05 Ava McKennie OUT; 02 Kaylene Smikle IN"
"2024-25","18360",3,45,"00:45","01","Sarah Te-Biasu","05","Ava McKennie",0,0,0,"01 Sarah Te-Biasu OUT; 05 Ava McKennie IN"
"2024-25","18360",3,44,"00:44","10","Mir McLean","00","Shyanne Sellers",0,0,0,"10 Mir McLean OUT; 00 Shyanne Sellers IN"
"2024-25","18360",3,40,"00:40","00","Shyanne Sellers","10","Mir McLean",0,0,0,"00 Shyanne Sellers OUT; 06 Saylor Poffenbarger OUT; 10 Mir McLean IN; 14 Allie Kubek IN"
"2024-25","18360",3,40,"00:40","06","Saylor Poffenbarger","14","Allie Kubek",0,0,0,"00 Shyanne Sellers OUT; 06 Saylor Poffenbarger OUT; 10 Mir McLean IN; 14 Allie Kubek IN"
"2024-25","18360",3,21,"00:21","05","Ava McKennie","01","Sarah Te-Biasu",0,0,0,"05 Ava McKennie OUT; 01 Sarah Te-Biasu IN"
"2024-25","18360",4,600,"10:00","10","Mir McLean","00","Shyanne Sellers",0,0,0,"10 Mir McLean OUT; 14 Allie Kubek OUT; 00 Shyanne Sellers IN; 06 Saylor Poffenbarger IN"
"2024-25","18360",4,600,"10:00","14","Allie Kubek","06","Saylor Poffenbarger",0,0,0,"10 Mir McLean OUT; 14 Allie Kubek OUT; 00 Shyanne Sellers IN; 06 Saylor Poffenbarger IN"
"2024-25","18360",4,552,"09:12","06","Saylor Poffenbarger","14","Allie Kubek",0,0,0,"06 Saylor Poffenbarger OUT; 14 Allie Kubek IN"
"2024-25","18360",4,509,"08:29","14","Allie Kubek","06","Saylor Poffenbarger",0,0,0,"14 Allie Kubek OUT; 06 Saylor Poffenbarger IN"
"2024-25","18360",4,413,"06:53","00","Shyanne Sellers","03","Emily Fisher",0,0,0,"00 Shyanne Sellers OUT; 03 Emily Fisher IN"
"2024-25","18360",4,338,"05:38","15","Christina Dalce","14","Allie Kubek",0,0,0,"15 Christina Dalce OUT; 14 Allie Kubek IN"
"2024-25","18360",4,269,"04:29","06","Saylor Poffenbarger","00","Shyanne Sellers",0,0,0,"06 Saylor Poffenbarger OUT; 00 Shyanne Sellers IN"
"2024-25","18360",4,139,"02:19","14","Allie Kubek","06","Saylor Poffenbarger",0,0,0,"14 Allie Kubek OUT; 06 Saylor Poffenbarger IN"
"2024-25","18360",4,38,"00:38","00","Shyanne Sellers","05","Ava McKennie",0,0,0,"00 Shyanne Sellers OUT; 02 Kaylene Smikle OUT; 05 Ava McKennie IN; 14 Allie Kubek IN"
"2024-25","18360",4,38,"00:38","02","Kaylene Smikle","14","Allie Kubek",0,0,0,"00 Shyanne Sellers OUT; 02 Kaylene Smikle OUT; 05 Ava McKennie IN; 14 Allie Kubek IN"
"2024-25","18360",4,35,"00:35","05","Ava McKennie","00","Shyanne Sellers",0,0,0,"05 Ava McKennie OUT; 14 Allie Kubek OUT; 00 Shyanne Sellers IN; 02 Kaylene Smikle IN"
"2024-25","18360",4,35,"00:35","14","Allie Kubek","02","Kaylene Smikle",0,0,0,"05 Ava McKennie OUT; 14 Allie Kubek OUT; 00 Shyanne Sellers IN; 02 Kaylene Smikle IN"
"2024-25","18360",4,16,"00:16","00","Shyanne Sellers","05","Ava McKennie",0,0,0,"00 Shyanne Sellers OUT; 02 Kaylene Smikle OUT; 05 Ava McKennie IN; 14 Allie Kubek IN"
"2024-25","18360",4,16,"00:16","02","Kaylene Smikle","14","Allie Kubek",0,0,0,"00 Shyanne Sellers OUT; 02 Kaylene Smikle OUT; 05 Ava McKennie IN; 14 Allie Kubek IN"
"2024-25","18361",1,408,"06:48","01","Sarah Te-Biasu","06","Saylor Poffenbarger",0,0,0,"01 Sarah Te-Biasu OUT; 06 Saylor Poffenbarger IN"
"2024-25","18361",1,321,"05:21","02","Kaylene Smikle","03","Emily Fisher",0,0,0,"02 Kaylene Smikle OUT; 03 Emily Fisher IN"
"2024-25","18361",1,268,"04:28","15","Christina Dalce","01","Sarah Te-Biasu",0,0,0,"15 Christina Dalce OUT; 42 Amari DeBerry OUT; 01 Sarah Te-Biasu IN; 14 Allie Kubek IN"
"2024-25","18361",1,268,"04:28","42","Amari DeBerry","14","Allie Kubek",0,0,0,"15 Christina Dalce OUT; 42 Amari DeBerry OUT; 01 Sarah Te-Biasu IN; 14 Allie Kubek IN"
"2024-25","18361",1,146,"02:26","00","Shyanne Sellers","02","Kaylene Smikle",0,0,0,"00 Shyanne Sellers OUT; 02 Kaylene Smikle IN"
"2024-25","18361",1,5,"00:05","03","Emily Fisher","15","Christina Dalce",0,0,0,"03 Emily Fisher OUT; 15 Christina Dalce IN"
"2024-25","18361",2,438,"07:18","06","Saylor Poffenbarger","00","Shyanne Sellers",0,0,0,"06 Saylor Poffenbarger OUT; 15 Christina Dalce OUT; 00 Shyanne Sellers IN; 03 Emily Fisher IN"
"2024-25","18361",2,438,"07:18","15","Christina Dalce","03","Emily Fisher",0,0,0,"06 Saylor Poffenbarger OUT; 15 Christina Dalce OUT; 00 Shyanne Sellers IN; 03 Emily Fisher IN"
"2024-25","18361",2,259,"04:19","02","Kaylene Smikle","06","Saylor Poffenbarger",0,0,0,"02 Kaylene Smikle OUT; 14 Allie Kubek OUT; 06 Saylor Poffenbarger IN; 10 Mir McLean IN"
"2024-25","18361",2,259,"04:19","14","Allie Kubek","10","Mir McLean",0,0,0,"02 Kaylene Smikle OUT; 14 Allie Kubek OUT; 06 Saylor Poffenbarger IN; 10 Mir McLean IN"
"2024-25","18361",2,126,"02:06","03","Emily Fisher","02","Kaylene Smikle",0,0,0,"03 Emily Fisher OUT; 02 Kaylene Smikle IN"
"2024-25","18361",2,103,"01:43","00","Shyanne Sellers","14","Allie Kubek",0,0,0,"00 Shyanne Sellers OUT; 14 Allie Kubek IN"
"2024-25","18361",2,3,"00:03","10","Mir McLean","00","Shyanne Sellers",0,0,0,"10 Mir McLean OUT; 00 Shyanne Sellers IN"
"2024-25","18361",3,600,"10:00","14","Allie Kubek","15","Christina Dalce",0,0,0,"14 Allie Kubek OUT; 15 Christina Dalce IN"
"2024-25","18361",3,569,"09:29","00","Shyanne Sellers","14","Allie Kubek",0,0,0,"00 Shyanne Sellers OUT; 14 Allie Kubek IN"
"2024-25","18361",3,436,"07:16","15","Christina Dalce","03","Emily Fisher",0,0,0,"15 Christina Dalce OUT; 03 Emily Fisher IN"
"2024-25","18361",3,411,"06:51","01","Sarah Te-Biasu","00","Shyanne Sellers",0,0,0,"01 Sarah Te-Biasu OUT; 00 Shyanne Sellers IN"
"2024-25","18361",3,303,"05:03","14","Allie Kubek","15","Christina Dalce",0,0,0,"14 Allie Kubek OUT; 15 Christina Dalce IN; 02 Kaylene Smikle OUT; 01 Sarah Te-Biasu IN"
"2024-25","18361",3,303,"05:03","02","Kaylene Smikle","01","Sarah Te-Biasu",0,0,0,"14 Allie Kubek OUT; 15 Christina Dalce IN; 02 Kaylene Smikle OUT; 01 Sarah Te-Biasu IN"
"2024-25","18361",3,195,"03:15","06","Saylor Poffenbarger","02","Kaylene Smikle",0,0,0,"06 Saylor Poffenbarger OUT; 02 Kaylene Smikle IN"
"2024-25","18361",3,167,"02:47","03","Emily Fisher","06","Saylor Poffenbarger",0,0,0,"03 Emily Fisher OUT; 06 Saylor Poffenbarger IN"
"2024-25","18361",4,523,"08:43","15","Christina Dalce","14","Allie Kubek",0,0,0,"15 Christina Dalce OUT; 14 Allie Kubek IN"
"2024-25","18361",4,386,"06:26","00","Shyanne Sellers","03","Emily Fisher",0,0,0,"00 Shyanne Sellers OUT; 03 Emily Fisher IN"
"2024-25","18361",4,62,"01:02","06","Saylor Poffenbarger","00","Shyanne Sellers",0,0,0,"06 Saylor Poffenbarger OUT; 00 Shyanne Sellers IN"
"2024-25","18361",4,45,"00:45","14","Allie Kubek","06","Saylor Poffenbarger",0,0,0,"14 Allie Kubek OUT; 06 Saylor Poffenbarger IN"
"2024-25","18361",4,43,"00:43","03","Emily Fisher","14","Allie Kubek",0,0,0,"03 Emily Fisher OUT; 14 Allie Kubek IN"
"2024-25","18361",4,32,"00:32","00","Shyanne Sellers","06","Saylor Poffenbarger",0,0,0,"00 Shyanne Sellers OUT; 03 Emily Fisher OUT; 06 Saylor Poffenbarger IN; 14 Allie Kubek IN; 06 Saylor Poffenbarger OUT; 03 Emily Fisher IN; 14 Allie Kubek OUT; 15 Christina Dalce IN"
"2024-25","18361",4,32,"00:32","03","Emily Fisher","14","Allie Kubek",0,0,0,"00 Shyanne Sellers OUT; 03 Emily Fisher OUT; 06 Saylor Poffenbarger IN; 14 Allie Kubek IN; 06 Saylor Poffenbarger OUT; 03 Emily Fisher IN; 14 Allie Kubek OUT; 15 Christina Dalce IN"
"2024-25","18361",4,32,"00:32","06","Saylor Poffenbarger","03","Emily Fisher",0,0,0,"00 Shyanne Sellers OUT; 03 Emily Fisher OUT; 06 Saylor Poffenbarger IN; 14 Allie Kubek IN; 06 Saylor Poffenbarger OUT; 03 Emily Fisher IN; 14 Allie Kubek OUT; 15 Christina Dalce IN"
"2024-25","18361",4,32,"00:32","14","Allie Kubek","15","Christina Dalce",0,0,0,"00 Shyanne Sellers OUT; 03 Emily Fisher OUT; 06 Saylor Poffenbarger IN; 14 Allie Kubek IN; 06 Saylor Poffenbarger OUT; 03 Emily Fisher IN; 14 Allie Kubek OUT; 15 Christina Dalce IN"
"2024-25","18361",4,22,"00:22","15","Christina Dalce","00","Shyanne Sellers",0,0,0,"15 Christina Dalce OUT; 00 Shyanne Sellers IN"
"2024-25","18363",1,329,"05:29","02","Kaylene Smikle","03","Emily Fisher",0,0,0,"02 Kaylene Smikle OUT; 14 Allie Kubek OUT; 03 Emily Fisher IN; 15 Christina Dalce IN"
"2024-25","18363",1,329,"05:29","14","Allie Kubek","15","Christina Dalce",0,0,0,"02 Kaylene Smikle OUT; 14 Allie Kubek OUT; 03 Emily Fisher IN; 15 Christina Dalce IN"
"2024-25","18363",1,247,"04:07","00","Shyanne Sellers","02","Kaylene Smikle",0,0,0,"00 Shyanne Sellers OUT; 15 Christina Dalce OUT; 02 Kaylene Smikle IN; 14 Allie Kubek IN"
"2024-25","18363",1,247,"04:07","15","Christina Dalce","14","Allie Kubek",0,0,0,"00 Shyanne Sellers OUT; 15 Christina Dalce OUT; 02 Kaylene Smikle IN; 14 Allie Kubek IN"
"2024-25","18363",1,125,"02:05","06","Saylor Poffenbarger","00","Shyanne Sellers",0,0,0,"06 Saylor Poffenbarger OUT; 00 Shyanne Sellers IN"
"2024-25","18363",1,4,"00:04","02","Kaylene Smikle","06","Saylor Poffenbarger",0,0,0,"02 Kaylene Smikle OUT; 06 Saylor Poffenbarger IN"
"2024-25","18363",2,600,"10:00","00","Shyanne Sellers","10","Mir McLean",0,0,0,"00 Shyanne Sellers OUT; 10 Mir McLean IN"
"2024-25","18363",2,570,"09:30","03","Emily Fisher","15","Christina Dalce",0,0,0,"03 Emily Fisher OUT; 15 Christina Dalce IN"
"2024-25","18363",2,522,"08:42","14","Allie Kubek","00","Shyanne Sellers",0,0,0,"14 Allie Kubek OUT; 00 Shyanne Sellers IN"
"2024-25","18363",2,484,"08:04","01","Sarah Te-Biasu","03","Emily Fisher",0,0,0,"01 Sarah Te-Biasu OUT; 03 Emily Fisher IN"
"2024-25","18363",2,429,"07:09","10","Mir McLean","01","Sarah Te-Biasu",0,0,0,"10 Mir McLean OUT; 15 Christina Dalce OUT; 01 Sarah Te-Biasu IN; 02 Kaylene Smikle IN"
"2024-25","18363",2,429,"07:09","15","Christina Dalce","02","Kaylene Smikle",0,0,0,"10 Mir McLean OUT; 15 Christina Dalce OUT; 01 Sarah Te-Biasu IN; 02 Kaylene Smikle IN"
"2024-25","18363",2,319,"05:19","03","Emily Fisher","14","Allie Kubek",0,0,0,"03 Emily Fisher OUT; 14 Allie Kubek IN"
"2024-25","18363",2,89,"01:29","02","Kaylene Smikle","03","Emily Fisher",0,0,0,"02 Kaylene Smikle OUT; 03 Emily Fisher IN"
"2024-25","18363",2,62,"01:02","00","Shyanne Sellers","10","Mir McLean",0,0,0,"00 Shyanne Sellers OUT; 10 Mir McLean IN"
"2024-25","18363",2,12,"00:12","01","Sarah Te-Biasu","05","Ava McKennie",0,0,0,"01 Sarah Te-Biasu OUT; 05 Ava McKennie IN"
"2024-25","18363",3,600,"10:00","03","Emily Fisher","00","Shyanne Sellers",0,0,0,"03 Emily Fisher OUT; 05 Ava McKennie OUT; 10 Mir McLean OUT; 00 Shyanne Sellers IN; 01 Sarah Te-Biasu IN; 02 Kaylene Smikle IN"
"2024-25","18363",3,600,"10:00","05","Ava McKennie","01","Sarah Te-Biasu",0,0,0,"03 Emily Fisher OUT; 05 Ava McKennie OUT; 10 Mir McLean OUT; 00 Shyanne Sellers IN; 01 Sarah Te-Biasu IN; 02 Kaylene Smikle IN"
"2024-25","18363",3,600,"10:00","10","Mir McLean","02","Kaylene Smikle",0,0,0,"03 Emily Fisher OUT; 05 Ava McKennie OUT; 10 Mir McLean OUT; 00 Shyanne Sellers IN; 01 Sarah Te-Biasu IN; 02 Kaylene Smikle IN"
"2024-25","18363",3,325,"05:25","00","Shyanne Sellers","03","Emily Fisher",0,0,0,"00 Shyanne Sellers OUT; 03 Emily Fisher IN"
"2024-25","18363",3,198,"03:18","02","Kaylene Smikle","00","Shyanne Sellers",0,0,0,"02 Kaylene Smikle OUT; 14 Allie Kubek OUT; 00 Shyanne Sellers IN; 15 Christina Dalce IN"
"2024-25","18363",3,198,"03:18","14","Allie Kubek","15","Christina Dalce",0,0,0,"02 Kaylene Smikle OUT; 14 Allie Kubek OUT; 00 Shyanne Sellers IN; 15 Christina Dalce IN"
"2024-25","18363",3,119,"01:59","00","Shyanne Sellers","02","Kaylene Smikle",0,0,0,"00 Shyanne Sellers OUT; 15 Christina Dalce OUT; 02 Kaylene Smikle IN; 14 Allie Kubek IN"
"2024-25","18363",3,119,"01:59","15","Christina Dalce","14","Allie Kubek",0,0,0,"00 Shyanne Sellers OUT; 15 Christina Dalce OUT; 02 Kaylene Smikle IN; 14 Allie Kubek IN"
"2024-25","18363",3,8,"00:08","02","Kaylene Smikle","05","Ava McKennie",0,0,0,"02 Kaylene Smikle OUT; 05 Ava McKennie IN"
"2024-25","18363",4,600,"10:00","05","Ava McKennie","02","Kaylene Smikle",0,0,0,"05 Ava McKennie OUT; 02 Kaylene Smikle IN"
"2024-25","18363",4,427,"07:07","06","Saylor Poffenbarger","00","Shyanne Sellers",0,0,0,"06 Saylor Poffenbarger OUT; 00 Shyanne Sellers IN"
"2024-25","18363",4,366,"06:06","00","Shyanne Sellers","06","Saylor Poffenbarger",0,0,0,"00 Shyanne Sellers OUT; 06 Saylor Poffenbarger IN"
"2024-25","18363",4,247,"04:07","14","Allie Kubek","15","Christina Dalce",0,0,0,"14 Allie Kubek OUT; 15 Christina Dalce IN"
"2024-25","18363",4,110,"01:50","02","Kaylene Smikle","05","Ava McKennie",0,0,0,"02 Kaylene Smikle OUT; 05 Ava McKennie IN"
"2024-25","18364",1,375,"06:15","02","Kaylene Smikle","03","Emily Fisher",0,0,0,"02 Kaylene Smikle OUT; 14 Allie Kubek OUT; 03 Emily Fisher IN; 15 Christina Dalce IN"
"2024-25","18364",1,375,"06:15","14","Allie Kubek","15","Christina Dalce",0,0,0,"02 Kaylene Smikle OUT; 14 Allie Kubek OUT; 03 Emily Fisher IN; 15 Christina Dalce IN"
"2024-25","18364",1,269,"04:29","06","Saylor Poffenbarger","02","Kaylene Smikle",0,0,0,"06 Saylor Poffenbarger OUT; 02 Kaylene Smikle IN"
"2024-25","18364",1,193,"03:13","03","Emily Fisher","06","Saylor Poffenbarger",0,0,0,"03 Emily Fisher OUT; 06 Saylor Poffenbarger IN"
"2024-25","18364",1,92,"01:32","15","Christina Dalce","14","Allie Kubek",0,0,0,"15 Christina Dalce OUT; 14 Allie Kubek IN"
"2024-25","18364",1,23,"00:23","01","Sarah Te-Biasu","03","Emily Fisher",0,0,0,"01 Sarah Te-Biasu OUT; 03 Emily Fisher IN"
"2024-25","18364",1,22,"00:22","03","Emily Fisher","01","Sarah Te-Biasu",0,0,0,"03 Emily Fisher OUT; 01 Sarah Te-Biasu IN"
"2024-25","18364",1,7,"00:07","01","Sarah Te-Biasu","03","Emily Fisher",0,0,0,"01 Sarah Te-Biasu OUT; 03 Emily Fisher IN"
"2024-25","18364",2,600,"10:00","03","Emily Fisher","01","Sarah Te-Biasu",0,0,0,"03 Emily Fisher OUT; 14 Allie Kubek OUT; 01 Sarah Te-Biasu IN; 15 Christina Dalce IN"
"2024-25","18364",2,600,"10:00","14","Allie Kubek","15","Christina Dalce",0,0,0,"03 Emily Fisher OUT; 14 Allie Kubek OUT; 01 Sarah Te-Biasu IN; 15 Christina Dalce IN"
"2024-25","18364",2,425,"07:05","06","Saylor Poffenbarger","03","Emily Fisher",0,0,0,"06 Saylor Poffenbarger OUT; 03 Emily Fisher IN"
"2024-25","18364",2,363,"06:03","15","Christina Dalce","14","Allie Kubek",0,0,0,"15 Christina Dalce OUT; 14 Allie Kubek IN"
"2024-25","18364",2,334,"05:34","02","Kaylene Smikle","10","Mir McLean",0,0,0,"02 Kaylene Smikle OUT; 10 Mir McLean IN"
"2024-25","18364",2,230,"03:50","00","Shyanne Sellers","02","Kaylene Smikle",0,0,0,"00 Shyanne Sellers OUT; 10 Mir McLean OUT; 02 Kaylene Smikle IN; 06 Saylor Poffenbarger IN"
"2024-25","18364",2,230,"03:50","10","Mir McLean","06","Saylor Poffenbarger",0,0,0,"00 Shyanne Sellers OUT; 10 Mir McLean OUT; 02 Kaylene Smikle IN; 06 Saylor Poffenbarger IN"
"2024-25","18364",2,142,"02:22","03","Emily Fisher","00","Shyanne Sellers",0,0,0,"03 Emily Fisher OUT; 00 Shyanne Sellers IN"
"2024-25","18364",3,600,"10:00","14","Allie Kubek","15","Christina Dalce",0,0,0,"14 Allie Kubek OUT; 15 Christina Dalce IN"
"2024-25","18364",3,426,"07:06","15","Christina Dalce","14","Allie Kubek",0,0,0,"15 Christina Dalce OUT; 14 Allie Kubek IN"
"2024-25","18364",3,370,"06:10","06","Saylor Poffenbarger","03","Emily Fisher",0,0,0,"06 Saylor Poffenbarger OUT; 03 Emily Fisher IN"
