"source_id","file_id","period","time_remaining","seconds_elapsed","team","player_name","player_number","trip_size","made","missed","trip_result","first_attempt_made","margin_before","clutch","trip_context"
"2024-25","18281",1,429,171,"Coppin St.","Angel Jones",11,2,2,0,"2/2",1,-4,0,""
"2024-25","18281",2,561,639,"Maryland","Shyanne Sellers",0,2,2,0,"2/2",1,3,0,""
"2024-25","18281",2,225,975,"Maryland","Mir McLean",10,2,2,0,"2/2",1,15,0,""
"2024-25","18281",2,208,992,"Coppin St.","Dani McTeer",21,2,1,1,"1/2",0,-17,0,""
"2024-25","18281",2,88,1112,"Maryland","Mir McLean",10,2,2,0,"2/2",1,18,0,""
"2024-25","18281",3,391,1409,"Maryland","Kaylene Smikle",2,2,2,0,"2/2",1,27,0,""
"2024-25","18281",3,203,1597,"Coppin St.","Laila Lawrence",31,1,1,0,"1/1",1,-30,0,"and_one"
"2024-25","18281",3,97,1703,"Maryland","Mir McLean",10,2,2,0,"2/2",1,29,0,""
"2024-25","18281",4,558,1842,"Maryland","Christina Dalce",15,1,0,1,"0/1",0,31,0,"and_one"
"2024-25","18281",4,502,1898,"Maryland","Mir McLean",10,2,1,1,"1/2",0,33,0,""
"2024-25","18281",4,445,1955,"Coppin St.","Laila Lawrence",31,2,1,1,"1/2",0,-34,0,""
"2024-25","18281",4,98,2302,"Coppin St.","Laila Lawrence",31,2,1,1,"1/2",1,-25,0,""
"2024-25","18281",4,93,2307,"Maryland","Bri McDaniel",24,2,1,1,"1/2",0,24,0,""
"2024-25","18282",1,505,95,"Duke","Jadyn Donovan",4,2,0,2,"0/2",0,-2,0,""
"2024-25","18282",1,443,157,"Maryland","Kaylene Smikle",2,2,2,0,"2/2",1,4,0,""
"2024-25","18282",1,317,283,"Duke","Oluchi Okananwa",5,2,1,1,"1/2",1,-7,0,""
"2024-25","18282",1,296,304,"Maryland","Christina Dalce",15,2,1,1,"1/2",1,4,0,""
"2024-25","18282",1,227,373,"Maryland","Mir McLean",10,2,2,0,"2/2",1,3,0,""
"2024-25","18282",1,167,433,"Maryland","Christina Dalce",15,2,1,1,"1/2",0,7,0,""
"2024-25","18282",2,551,649,"Maryland","Shyanne Sellers",0,2,2,0,"2/2",1,8,0,""
"2024-25","18282",2,486,714,"Duke","Jadyn Donovan",4,2,1,1,"1/2",0,-8,0,""
"2024-25","18282",2,409,791,"Duke","Jadyn Donovan",4,2,1,1,"1/2",1,-7,0,""
"2024-25","18282",2,374,826,"Duke","Toby Fournier",35,1,1,0,"1/1",1,-4,0,"and_one"
"2024-25","18282",2,280,920,"Maryland","Christina Dalce",15,2,0,2,"0/2",0,6,0,""
"2024-25","18282",2,196,1004,"Duke","Emma Koabel",15,2,1,1,"1/2",1,-6,0,""
"2024-25","18282",2,151,1049,"Maryland","Christina Dalce",15,2,2,0,"2/2",1,5,0,""
"2024-25","18282",3,367,1433,"Duke","Toby Fournier",35,2,0,2,"0/2",0,-8,0,""
"2024-25","18282",3,311,1489,"Duke","Toby Fournier",35,2,1,1,"1/2",0,-8,0,""
"2024-25","18282",3,255,1545,"Duke","Toby Fournier",35,1,1,0,"1/1",1,-7,0,"and_one"
"2024-25","18282",3,231,1569,"Maryland","Kaylene Smikle",2,1,1,0,"1/1",1,8,0,"and_one"
"2024-25","18282",3,185,1615,"Duke","Toby Fournier",35,2,1,1,"1/2",0,-11,0,""
"2024-25","18282",3,147,1653,"Maryland","Bri McDaniel",24,2,2,0,"2/2",1,10,0,""
"2024-25","18282",3,61,1739,"Duke","Vanessa de Jesus",2,2,2,0,"2/2",1,-12,0,""
"2024-25","18282",3,0,1800,"Duke","Delaney Thomas",12,2,1,1,"1/2",0,-14,0,""
"2024-25","18282",4,365,2035,"Maryland","Kaylene Smikle",2,2,2,0,"2/2",1,8,0,""
"2024-25","18282",4,328,2072,"Maryland","Bri McDaniel",24,1,1,0,"1/1",1,10,0,"and_one"
"2024-25","18282",4,314,2086,"Duke","Jadyn Donovan",4,2,2,0,"2/2",1,-11,0,""
"2024-25","18282",4,126,2274,"Maryland","Shyanne Sellers",0,2,2,0,"2/2",1,10,0,""
"2024-25","18282",4,51,2349,"Duke","Toby Fournier",35,2,1,1,"1/2",1,-11,0,""
"2024-25","18282",4,14,2386,"Maryland","Kaylene Smikle",2,2,1,1,"1/2",1,8,0,""
"2024-25","18283",1,549,51,"Maryland","Kaylene Smikle",2,2,2,0,"2/2",1,-2,0,""
"2024-25","18283",1,389,211,"Saint Francis","Ineivi Plata",10,2,1,1,"1/2",1,-9,0,""
"2024-25","18283",1,292,308,"Maryland","Saylor Poffenbarger",6,2,2,0,"2/2",1,13,0,""
"2024-25","18283",1,223,377,"Maryland","Kaylene Smikle",2,2,2,0,"2/2",1,15,0,""
"2024-25","18283",2,549,651,"Maryland","Christina Dalce",15,1,1,0,"1/1",1,29,0,"other"
"2024-25","18283",2,471,729,"Maryland","Ava McKennie",5,2,1,1,"1/2",0,28,0,""
"2024-25","18283",2,332,868,"Maryland","Kaylene Smikle",2,1,1,0,"1/1",1,40,0,"and_one"
"2024-25","18283",2,306,894,"Maryland","Saylor Poffenbarger",6,2,2,0,"2/2",1,41,0,""
"2024-25","18283",2,33,1167,"Maryland","Allie Kubek",14,2,2,0,"2/2",1,57,0,""
"2024-25","18283",3,355,1445,"Maryland","Allie Kubek",14,1,1,0,"1/1",1,64,0,"and_one"
"2024-25","18283",3,277,1523,"Maryland","Kaylene Smikle",2,2,1,1,"1/2",0,67,0,""
"2024-25","18283",3,28,1772,"Saint Francis","Giselle Eke",33,1,0,1,"0/1",0,-67,0,"and_one"
"2024-25","18283",3,1,1799,"Maryland","Mir McLean",10,1,0,1,"0/1",0,69,0,"other"
"2024-25","18283",4,481,1919,"Saint Francis","Jade Campbell",3,2,1,1,"1/2",0,-71,0,""
"2024-25","18283",4,418,1982,"Maryland","Mir McLean",10,2,2,0,"2/2",1,69,0,""
"2024-25","18283",4,381,2019,"Maryland","Amari DeBerry",42,2,1,1,"1/2",0,71,0,""
"2024-25","18283",4,354,2046,"Saint Francis","Harris Robinson",11,2,0,2,"0/2",0,-72,0,""
"2024-25","18283",4,270,2130,"Saint Francis","Giselle Eke",33,2,2,0,"2/2",1,-72,0,""
"2024-25","18283",4,229,2171,"Saint Francis","Jade Campbell",3,1,0,1,"0/1",0,-68,0,"and_one"
"2024-25","18283",4,183,2217,"Maryland","Christina Dalce",15,2,2,0,"2/2",1,66,0,""
"2024-25","18283",4,132,2268,"Saint Francis","Yanessa Boyd",0,2,2,0,"2/2",1,-71,0,""
"2024-25","18285",1,571,29,"Maryland","Allie Kubek",14,2,1,1,"1/2",0,0,0,""
"2024-25","18285",1,339,261,"Maryland","Christina Dalce",15,2,2,0,"2/2",1,0,0,""
"2024-25","18285",1,312,288,"Maryland","Christina Dalce",15,1,0,1,"0/1",0,4,0,"other"
"2024-25","18285",1,275,325,"Mount St. Mary's","Gabrielle Kennerly",15,2,1,1,"1/2",0,-4,0,""
"2024-25","18285",1,146,454,"Maryland","Christina Dalce",15,2,1,1,"1/2",0,3,0,""
"2024-25","18285",1,66,534,"Maryland","Shyanne Sellers",0,2,1,1,"1/2",0,4,0,""
"2024-25","18285",2,302,898,"Maryland","Shyanne Sellers",0,1,1,0,"1/1",1,19,0,"and_one"
"2024-25","18285",2,250,950,"Mount St. Mary's","Wesleigh Fergsuon",1,1,0,1,"0/1",0,-20,0,"and_one"
"2024-25","18285",2,215,985,"Mount St. Mary's","Giana Hoddinott",12,3,3,0,"3/3",1,-20,0,""
"2024-25","18285",2,201,999,"Maryland","Mir McLean",10,2,2,0,"2/2",1,17,0,""
"2024-25","18285",2,58,1142,"Mount St. Mary's","Madison Ruff",3,2,1,1,"1/2",0,-20,0,""
"2024-25","18285",3,422,1378,"Mount St. Mary's","Gabrielle Kennerly",15,2,2,0,"2/2",1,-25,0,""
"2024-25","18285",3,417,1383,"Maryland","Allie Kubek",14,1,1,0,"1/1",1,25,0,"other"
"2024-25","18285",3,286,1514,"Maryland","Bri McDaniel",24,2,2,0,"2/2",1,23,0,""
"2024-25","18285",3,154,1646,"Maryland","Ava McKennie",5,2,1,1,"1/2",0,22,0,""
"2024-25","18285",4,569,1831,"Maryland","Christina Dalce",15,1,0,1,"0/1",0,27,0,"and_one"
"2024-25","18285",4,493,1907,"Maryland","Mir McLean",10,2,2,0,"2/2",1,24,0,""
"2024-25","18285",4,363,2037,"Maryland","Kaylene Smikle",2,1,1,0,"1/1",1,28,0,"and_one"
"2024-25","18285",4,178,2222,"Maryland","Sarah Te-Biasu",1,2,2,0,"2/2",1,29,0,""
"2024-25","18285",4,134,2266,"Mount St. Mary's","Tessa Engelman",2,2,0,2,"0/2",0,-28,0,""
"2024-25","18285",4,45,2355,"Maryland","Kaylene Smikle",2,2,1,1,"1/2",0,32,0,""
"2024-25","18286",1,586,14,"Maryland","Allie Kubek",14,1,1,0,"1/1",1,2,0,"and_one"
"2024-25","18286",1,560,40,"Towson","Semaya Turner",1,2,2,0,"2/2",1,-3,0,""
"2024-25","18286",1,272,328,"Towson","Khady Leye",6,2,0,2,"0/2",0,-10,0,""
"2024-25","18286",1,194,406,"Towson","Anaiah Jenkins",22,2,2,0,"2/2",1,-11,0,""
"2024-25","18286",1,132,468,"Maryland","Christina Dalce",15,2,1,1,"1/2",1,10,0,""
"2024-25","18286",2,234,966,"Towson","India Johnston",2,2,2,0,"2/2",1,-18,0,""
"2024-25","18286",2,171,1029,"Maryland","Christina Dalce",15,2,2,0,"2/2",1,18,0,""
"2024-25","18286",2,145,1055,"Towson","Deja Bristol",31,1,1,0,"1/1",1,-18,0,"and_one"
"2024-25","18286",3,408,1392,"Maryland","Sarah Te-Biasu",1,2,2,0,"2/2",1,18,0,""
"2024-25","18286",3,351,1449,"Maryland","Allie Kubek",14,2,0,2,"0/2",0,17,0,""
"2024-25","18286",3,116,1684,"Towson","Aminata Diakite",7,1,1,0,"1/1",1,-22,0,"and_one"
"2024-25","18286",4,246,2154,"Maryland","Emily Fisher",3,2,1,1,"1/2",0,34,0,""
"2024-25","18286",4,173,2227,"Towson","Khady Leye",6,1,0,1,"0/1",0,-31,0,"other"
"2024-25","18286",4,88,2312,"Towson","India Johnston",2,1,1,0,"1/1",1,-32,0,"and_one"
"2024-25","18286",4,33,2367,"Maryland","Mir McLean",10,1,1,0,"1/1",1,33,0,"other"
"2024-25","18286",4,31,2369,"Maryland","Mir McLean",10,1,1,0,"1/1",1,34,0,"other"
"2024-25","18289",1,577,23,"Maryland","Saylor Poffenbarger",6,2,2,0,"2/2",1,0,0,""
"2024-25","18289",1,489,111,"Maryland","Kaylene Smikle",2,1,1,0,"1/1",1,1,0,"and_one"
"2024-25","18289",1,469,131,"Maryland","Kaylene Smikle",2,2,1,1,"1/2",0,2,0,""
"2024-25","18289",1,350,250,"Maryland","Shyanne Sellers",0,1,1,0,"1/1",1,6,0,"and_one"
"2024-25","18289",1,266,334,"Maryland","Allie Kubek",14,2,1,1,"1/2",1,5,0,""
"2024-25","18289",1,160,440,"Maryland","Christina Dalce",15,2,1,1,"1/2",0,8,0,""
"2024-25","18289",1,42,558,"Maryland","Allie Kubek",14,2,2,0,"2/2",1,7,0,""
"2024-25","18289",2,495,705,"Maryland","Shyanne Sellers",0,1,0,1,"0/1",0,6,0,"and_one"
"2024-25","18289",2,431,769,"Maryland","Kaylene Smikle",2,2,2,0,"2/2",1,6,0,""
"2024-25","18289",2,313,887,"Maryland","Allie Kubek",14,1,1,0,"1/1",1,12,0,"other"
"2024-25","18289",2,242,958,"Maryland","Saylor Poffenbarger",6,2,1,1,"1/2",1,15,0,""
"2024-25","18289",2,11,1189,"Maryland","Ava McKennie",5,2,2,0,"2/2",1,19,0,""
"2024-25","18289",3,548,1252,"Maryland","Christina Dalce",15,2,0,2,"0/2",0,16,0,""
"2024-25","18289",3,475,1325,"William & Mary","Rebekah Frisby-Smith",14,2,1,1,"1/2",0,-15,0,""
"2024-25","18289",3,406,1394,"William & Mary","Bella Nascimento",5,1,1,0,"1/1",1,-12,0,"and_one"
"2024-25","18289",3,396,1404,"Maryland","Shyanne Sellers",0,2,2,0,"2/2",1,11,0,""
"2024-25","18289",3,370,1430,"Maryland","Shyanne Sellers",0,2,2,0,"2/2",1,13,0,""
"2024-25","18289",3,313,1487,"Maryland","Kaylene Smikle",2,2,2,0,"2/2",1,17,0,""
"2024-25","18289",3,137,1663,"Maryland","Christina Dalce",15,2,1,1,"1/2",0,20,0,""
"2024-25","18289",3,64,1736,"Maryland","Christina Dalce",15,2,1,1,"1/2",0,26,0,""
"2024-25","18289",3,33,1767,"Maryland","Bri McDaniel",24,2,2,0,"2/2",1,27,0,""
"2024-25","18289",4,538,1862,"Maryland","Mir McLean",10,2,1,1,"1/2",0,32,0,""
"2024-25","18289",4,439,1961,"William & Mary","Aislinn Gibson",11,1,1,0,"1/1",1,-32,0,"and_one"
"2024-25","18289",4,398,2002,"Maryland","Christina Dalce",15,2,0,2,"0/2",0,33,0,""
"2024-25","18289",4,395,2005,"Maryland","Mir McLean",10,2,1,1,"1/2",0,33,0,""
"2024-25","18289",4,340,2060,"Maryland","Bri McDaniel",24,2,2,0,"2/2",1,34,0,""
"2024-25","18289",4,277,2123,"Maryland","Mir McLean",10,2,1,1,"1/2",1,36,0,""
"2024-25","18289",4,205,2195,"Maryland","Christina Dalce",15,2,2,0,"2/2",1,39,0,""
"2024-25","18289",4,138,2262,"Maryland","Christina Dalce",15,2,1,1,"1/2",0,43,0,""
"2024-25","18289",4,66,2334,"Maryland","Christina Dalce",15,2,2,0,"2/2",1,47,0,""
"2024-25","18289",4,24,2376,"William & Mary","Jana Sallman",12,2,1,1,"1/2",0,-51,0,""
"2024-25","18346",1,250,350,"Maryland","Kaylene Smikle",2,2,2,0,"2/2",1,5,0,""
"2024-25","18346",1,241,359,"Umbc","Tiara Bellamy",1,2,1,1,"1/2",0,-7,0,""
"2024-25","18346",1,202,398,"Maryland","Allie Kubek",14,2,1,1,"1/2",1,8,0,""
"2024-25","18346",1,166,434,"Maryland","Shyanne Sellers",0,2,1,1,"1/2",0,6,0,""
"2024-25","18346",1,155,445,"Umbc","Laura Lacambra",33,2,2,0,"2/2",1,-7,0,""
"2024-25","18346",1,113,487,"Umbc","Alaina Williams",10,2,0,2,"0/2",0,-7,0,""
"2024-25","18346",1,89,511,"Maryland","Allie Kubek",14,2,1,1,"1/2",0,7,0,""
"2024-25","18346",2,568,632,"Maryland","Christina Dalce",15,2,2,0,"2/2",1,10,0,""
