"source_id","file_id","team","player_name","player_number","stint_index","in_seconds","out_seconds","duration","pts_for","pts_against","plus_minus","starter"
"2020-21","12076","Davidson","Katie Turner",1,1,0,430,430,10,16,-6,1
"2020-21","12076","Davidson","Chloe Welch",2,1,0,219,219,4,10,-6,1
"2020-21","12076","Davidson","Sarah Konstans",10,1,0,136,136,2,6,-4,1
"2020-21","12076","Davidson","Cassidy Gould",14,1,0,211,211,4,10,-6,1
"2020-21","12076","Davidson","Peyton Carter",21,1,0,136,136,2,6,-4,1
"2020-21","12076","Maryland","Diamond Miller",1,1,0,454,454,17,12,5,1
"2020-21","12076","Maryland","Angel Reese",10,1,0,226,226,10,4,6,1
"2020-21","12076","Maryland","Katie Benzan",11,1,0,948,948,30,28,2,1
"2020-21","12076","Maryland","Ashley Owusu",15,1,0,211,211,10,4,6,1
"2020-21","12076","Maryland","Chloe Bibby",55,1,0,211,211,10,4,6,1
"2020-21","12076","Davidson","Cameron Tabor",20,1,136,626,490,13,13,0,0
"2020-21","12076","Davidson","Adelaide Fuller",24,1,136,405,269,8,10,-2,0
"2020-21","12076","Davidson","Sarah Konstans",10,2,211,549,338,8,9,-1,0
"2020-21","12076","Maryland","Channise Lewis",3,1,211,611,400,9,11,-2,0
"2020-21","12076","Maryland","Faith Masonius",13,1,211,442,231,7,6,1,0
"2020-21","12076","Davidson","Cassidy Gould",14,2,219,246,27,0,0,0,0
"2020-21","12076","Maryland","Mimi Collins",2,1,226,398,172,6,6,0,0
"2020-21","12076","Davidson","Chloe Welch",2,2,246,708,462,11,14,-3,0
"2020-21","12076","Maryland","Chloe Bibby",55,2,398,430,32,0,0,0,0
"2020-21","12076","Davidson","Peyton Carter",21,2,405,505,100,2,3,-1,0
"2020-21","12076","Davidson","Kelly Fitzgerald",4,1,430,590,160,5,3,2,0
"2020-21","12076","Maryland","Mimi Collins",2,2,430,611,181,3,5,-2,0
"2020-21","12076","Maryland","Angel Reese",10,2,442,460,18,0,2,-2,0
"2020-21","12076","Maryland","Ashley Owusu",15,2,454,505,51,2,0,2,0
"2020-21","12076","Maryland","Chloe Bibby",55,3,460,842,382,9,10,-1,0
"2020-21","12076","Davidson","Adelaide Fuller",24,2,505,708,203,3,5,-2,0
"2020-21","12076","Maryland","Taisiya Kozlova",14,1,505,962,457,11,18,-7,0
"2020-21","12076","Davidson","Saeeda Abdul-Aziz",32,1,549,611,62,3,0,3,0
"2020-21","12076","Davidson","Cassidy Gould",14,3,590,716,126,1,5,-4,0
"2020-21","12076","Davidson","Katie Turner",1,2,611,1155,544,22,21,1,0
"2020-21","12076","Maryland","Diamond Miller",1,2,611,766,155,5,3,2,0
"2020-21","12076","Maryland","Faith Masonius",13,2,611,626,15,0,0,0,0
"2020-21","12076","Davidson","Sarah Konstans",10,3,626,842,216,7,7,0,0
"2020-21","12076","Maryland","Angel Reese",10,3,626,646,20,0,0,0,0
"2020-21","12076","Maryland","Faith Masonius",13,3,646,1660,1014,42,34,8,0
"2020-21","12076","Davidson","Cameron Tabor",20,2,708,1024,316,15,10,5,0
"2020-21","12076","Davidson","Peyton Carter",21,3,708,847,139,7,2,5,0
"2020-21","12076","Davidson","Chloe Welch",2,3,716,1415,699,27,30,-3,0
"2020-21","12076","Maryland","Channise Lewis",3,2,766,1200,434,16,19,-3,0
"2020-21","12076","Davidson","Cassidy Gould",14,4,842,1504,662,23,28,-5,0
"2020-21","12076","Maryland","Mimi Collins",2,3,842,1200,358,14,15,-1,0
"2020-21","12076","Davidson","Adelaide Fuller",24,3,847,1024,177,8,8,0,0
"2020-21","12076","Maryland","Ashley Owusu",15,3,948,1024,76,4,2,2,0
"2020-21","12076","Maryland","Katie Benzan",11,2,962,1714,752,35,19,16,0
"2020-21","12076","Davidson","Sarah Konstans",10,4,1024,1516,492,15,20,-5,0
"2020-21","12076","Davidson","Peyton Carter",21,4,1024,1155,131,7,6,1,0
"2020-21","12076","Maryland","Taisiya Kozlova",14,2,1024,1200,176,6,7,-1,0
"2020-21","12076","Davidson","Cameron Tabor",20,3,1155,1200,45,0,0,0,0
"2020-21","12076","Davidson","Adelaide Fuller",24,4,1155,1200,45,0,0,0,0
"2020-21","12076","Davidson","Katie Turner",1,3,1200,1295,95,0,7,-7,0
"2020-21","12076","Davidson","Peyton Carter",21,5,1200,1214,14,0,0,0,0
"2020-21","12076","Maryland","Diamond Miller",1,3,1200,1406,206,14,6,8,0
"2020-21","12076","Maryland","Angel Reese",10,4,1200,1406,206,14,6,8,0
"2020-21","12076","Maryland","Chloe Bibby",55,4,1200,2128,928,42,29,13,0
"2020-21","12076","Davidson","Adelaide Fuller",24,5,1214,1253,39,0,1,-1,0
"2020-21","12076","Davidson","Alana Davidson",34,1,1253,1486,233,8,13,-5,0
"2020-21","12076","Davidson","Cameron Tabor",20,4,1295,1351,56,0,3,-3,0
"2020-21","12076","Davidson","Katie Turner",1,4,1351,1406,55,6,4,2,0
"2020-21","12076","Davidson","Cameron Tabor",20,5,1406,1800,394,10,13,-3,0
"2020-21","12076","Maryland","Mimi Collins",2,4,1406,1649,243,7,4,3,0
"2020-21","12076","Maryland","Taisiya Kozlova",14,3,1406,1504,98,0,2,-2,0
"2020-21","12076","Davidson","Kelly Fitzgerald",4,2,1415,1649,234,4,7,-3,0
"2020-21","12076","Davidson","Peyton Carter",21,6,1486,1607,121,2,4,-2,0
"2020-21","12076","Davidson","Chloe Welch",2,4,1504,2060,556,19,26,-7,0
"2020-21","12076","Maryland","Ashley Owusu",15,4,1504,1607,103,5,2,3,0
"2020-21","12076","Davidson","Cassidy Gould",14,5,1516,2050,534,17,26,-9,0
"2020-21","12076","Davidson","Adelaide Fuller",24,6,1607,1914,307,13,17,-4,0
"2020-21","12076","Maryland","Diamond Miller",1,4,1607,2236,629,29,19,10,0
"2020-21","12076","Davidson","Alana Davidson",34,2,1649,1800,151,6,6,0,0
"2020-21","12076","Maryland","Ashley Owusu",15,5,1649,2041,392,19,15,4,0
"2020-21","12076","Maryland","Angel Reese",10,5,1660,1839,179,8,4,4,0
"2020-21","12076","Maryland","Channise Lewis",3,3,1714,1876,162,7,8,-1,0
"2020-21","12076","Davidson","Katie Turner",1,5,1800,2041,241,9,13,-4,0
"2020-21","12076","Davidson","Sarah Konstans",10,5,1800,2041,241,9,13,-4,0
"2020-21","12076","Maryland","Mimi Collins",2,5,1839,1899,60,6,7,-1,0
"2020-21","12076","Maryland","Katie Benzan",11,3,1876,2158,282,12,9,3,0
"2020-21","12076","Maryland","Faith Masonius",13,4,1899,1914,15,0,0,0,0
"2020-21","12076","Davidson","Peyton Carter",21,7,1914,2128,214,6,7,-1,0
"2020-21","12076","Maryland","Mimi Collins",2,6,1914,2400,486,19,12,7,0
"2020-21","12076","Davidson","Cameron Tabor",20,6,2041,2400,359,10,14,-4,0
"2020-21","12076","Davidson","Saeeda Abdul-Aziz",32,2,2041,2236,195,4,8,-4,0
"2020-21","12076","Maryland","Taisiya Kozlova",14,4,2041,2400,359,14,10,4,0
