"source_id","player_name","streak_type","length","start_date","end_date","start_file_id","end_file_id","spans_games","active"
"2020-21","Chloe Bibby","ft_makes",18,"2020-12-31","2021-01-14","12111","12115",1,0
"2020-21","Diamond Miller","ft_makes",18,"2021-03-11","2021-03-28","12129","12131",1,0
"2020-21","Mimi Collins","ft_makes",16,"2021-03-06","2021-03-22","12128","12130",1,1
"2020-21","Diamond Miller","ft_makes",15,"2021-02-17","2021-03-04","12124","12121",1,0
"2020-21","Chloe Bibby","ft_makes",13,"2021-01-14","2021-02-04","12115","12120",1,0
"2020-21","Katie Benzan","ft_makes",13,"2020-12-19","2021-01-14","12137","12115",1,0
"2020-21","Chloe Bibby","fg_misses",11,"2021-02-25","2021-03-04","12382","12121",1,0
"2020-21","Ashley Owusu","ft_makes",11,"2020-12-03","2020-12-14","12079","12109",1,0
"2020-21","Ashley Owusu","ft_makes",11,"2021-01-25","2021-01-28","12118","12122",1,0
"2020-21","Ashley Owusu","ft_makes",10,"2021-02-20","2021-02-23","12125","12117",1,0
"2020-21","Ashley Owusu","ft_makes",10,"2021-02-28","2021-03-04","12127","12121",1,0
"2020-21","Katie Benzan","ft_makes",10,"2021-01-25","2021-03-24","12118","12394",1,1
"2020-21","Mimi Collins","fg_makes",9,"2021-02-28","2021-03-04","12127","12121",1,0
"2020-21","Ashley Owusu","fg_misses",9,"2021-03-12","2021-03-13","12384","12385",1,0
"2020-21","Chloe Bibby","fg_misses",9,"2021-01-25","2021-01-25","12118","12118",0,0
"2020-21","Ashley Owusu","ft_makes",9,"2021-03-11","2021-03-11","12129","12129",0,0
"2020-21","Chloe Bibby","ft_makes",9,"2020-11-27","2020-12-14","12076","12109",1,0
"2020-21","Chloe Bibby","ft_makes",9,"2021-02-23","2021-03-22","12117","12130",1,0
"2020-21","Katie Benzan","fg_makes",8,"2021-02-20","2021-02-23","12125","12117",1,0
"2020-21","Mimi Collins","fg_makes",8,"2021-01-28","2021-02-04","12122","12120",1,0
"2020-21","Ashley Owusu","fg_misses",8,"2021-01-07","2021-01-07","12113","12113",0,0
"2020-21","Katie Benzan","fg_misses",8,"2021-01-07","2021-01-10","12113","12114",1,0
"2020-21","Katie Benzan","fg_misses",8,"2021-03-06","2021-03-11","12128","12129",1,0
"2020-21","Faith Masonius","ft_makes",8,"2021-02-25","2021-03-22","12382","12130",1,0
"2020-21","Alaysia Styles","fg_makes",7,"2021-03-04","2021-03-06","12121","12128",1,0
"2020-21","Alaysia Styles","fg_makes",7,"2021-03-12","2021-03-12","12384","12384",0,0
"2020-21","Ashley Owusu","fg_makes",7,"2021-02-14","2021-02-17","12123","12124",1,0
"2020-21","Faith Masonius","fg_makes",7,"2021-03-12","2021-03-22","12384","12130",1,0
"2020-21","Faith Masonius","fg_makes",7,"2021-03-24","2021-03-24","12394","12394",0,0
"2020-21","Katie Benzan","fg_makes",7,"2020-11-29","2020-12-03","12078","12079",1,0
"2020-21","Katie Benzan","fg_makes",7,"2021-01-14","2021-01-25","12115","12118",1,0
"2020-21","Angel Reese","fg_misses",7,"2021-03-24","2021-03-28","12394","12131",1,1
"2020-21","Ashley Owusu","fg_misses",7,"2020-12-03","2020-12-14","12079","12109",1,0
"2020-21","Mimi Collins","fg_misses",7,"2021-01-10","2021-01-14","12114","12115",1,0
"2020-21","Ashley Owusu","ft_makes",7,"2021-01-04","2021-01-07","12112","12113",1,0
"2020-21","Diamond Miller","ft_makes",7,"2020-11-27","2020-11-29","12076","12078",1,0
"2020-21","Diamond Miller","ft_makes",7,"2021-01-25","2021-02-04","12118","12120",1,0
"2020-21","Diamond Miller","ft_makes",7,"2021-03-04","2021-03-11","12121","12129",1,0
"2020-21","Mimi Collins","ft_makes",7,"2020-11-29","2020-12-14","12078","12109",1,0
"2020-21","Mimi Collins","ft_makes",7,"2020-12-31","2021-01-04","12111","12112",1,0
"2020-21","Katie Benzan","three_makes",7,"2021-01-14","2021-01-25","12115","12118",1,0
"2020-21","Katie Benzan","three_makes",7,"2021-02-20","2021-02-23","12125","12117",1,0
"2020-21","Angel Reese","fg_makes",6,"2020-11-27","2020-11-28","12076","12077",1,0
"2020-21","Angel Reese","fg_makes",6,"2020-12-03","2021-02-25","12079","12382",1,0
"2020-21","Angel Reese","fg_makes",6,"2021-03-24","2021-03-24","12394","12394",0,0
"2020-21","Ashley Owusu","fg_makes",6,"2020-12-31","2021-01-04","12111","12112",1,0
"2020-21","Ashley Owusu","fg_makes",6,"2021-03-22","2021-03-22","12130","12130",0,0
