"source_id","file_id","team","opponent","points","start_seconds","end_seconds","duration","period_start","period_end","score_before","score_after"
"2020-21","12112","Maryland","Indiana",7,1687,1739,52,3,3,"52-45","59-45"
"2020-21","12112","Indiana","Maryland",9,2062,2188,126,4,4,"74-59","74-68"
"2020-21","12113","Michigan St.","Maryland",8,174,295,121,1,1,"3-7","11-7"
"2020-21","12113","Maryland","Michigan St.",6,547,661,114,1,2,"19-18","19-24"
"2020-21","12113","Maryland","Michigan St.",11,757,896,139,2,2,"20-24","20-35"
"2020-21","12113","Michigan St.","Maryland",7,1396,1447,51,3,3,"43-57","50-57"
"2020-21","12113","Maryland","Michigan St.",7,1491,1583,92,3,3,"50-57","50-64"
"2020-21","12113","Michigan St.","Maryland",9,2128,2294,166,4,4,"72-83","81-83"
"2020-21","12114","Maryland","Purdue",6,46,146,100,1,1,"0-0","6-0"
"2020-21","12114","Maryland","Purdue",10,398,630,232,1,2,"8-6","18-6"
"2020-21","12114","Maryland","Purdue",8,669,751,82,2,2,"18-8","26-8"
"2020-21","12114","Maryland","Purdue",17,1562,1758,196,3,3,"52-34","69-34"
"2020-21","12114","Maryland","Purdue",6,2297,2353,56,4,4,"77-46","83-46"
"2020-21","12115","Maryland","Minnesota",8,114,203,89,1,1,"2-0","2-8"
"2020-21","12115","Minnesota","Maryland",8,248,308,60,1,1,"2-8","10-8"
"2020-21","12115","Maryland","Minnesota",6,428,463,35,1,1,"15-14","15-20"
"2020-21","12115","Minnesota","Maryland",6,694,726,32,2,2,"19-28","25-28"
"2020-21","12115","Maryland","Minnesota",10,1247,1363,116,3,3,"45-50","45-60"
"2020-21","12115","Maryland","Minnesota",9,1536,1647,111,3,3,"51-62","51-71"
"2020-21","12115","Maryland","Minnesota",10,1795,1899,104,3,4,"57-73","57-83"
"2020-21","12115","Minnesota","Maryland",8,2290,2338,48,4,4,"65-90","73-90"
"2020-21","12117","Maryland","Iowa",6,11,40,29,1,1,"0-0","6-0"
"2020-21","12117","Maryland","Iowa",6,120,148,28,1,1,"8-6","14-6"
"2020-21","12117","Maryland","Iowa",13,189,322,133,1,1,"14-9","27-9"
"2020-21","12117","Maryland","Iowa",7,358,485,127,1,1,"27-12","34-12"
"2020-21","12117","Maryland","Iowa",6,994,1050,56,2,2,"57-40","63-40"
"2020-21","12117","Iowa","Maryland",7,1633,1704,71,3,3,"88-62","88-69"
"2020-21","12117","Iowa","Maryland",8,1928,1996,68,4,4,"96-74","96-82"
"2020-21","12117","Maryland","Iowa",9,2015,2119,104,4,4,"96-82","105-82"
"2020-21","12118","Ohio St.","Maryland",8,195,298,103,1,1,"9-7","17-7"
"2020-21","12118","Maryland","Ohio St.",11,680,816,136,2,2,"29-20","29-31"
"2020-21","12118","Ohio St.","Maryland",8,1236,1371,135,3,3,"36-41","44-41"
"2020-21","12118","Maryland","Ohio St.",7,1401,1527,126,3,3,"46-43","46-50"
"2020-21","12118","Maryland","Ohio St.",9,1775,1946,171,3,4,"62-58","62-67"
"2020-21","12118","Ohio St.","Maryland",7,1956,2006,50,4,4,"62-67","69-67"
"2020-21","12118","Ohio St.","Maryland",6,2112,2138,26,4,4,"69-69","75-69"
"2020-21","12120","Maryland","Wisconsin",10,133,341,208,1,1,"6-4","16-4"
"2020-21","12120","Wisconsin","Maryland",6,374,442,68,1,1,"16-4","16-10"
"2020-21","12120","Maryland","Wisconsin",6,451,569,118,1,1,"16-10","22-10"
"2020-21","12120","Maryland","Wisconsin",11,1010,1191,181,2,2,"35-21","46-21"
"2020-21","12120","Wisconsin","Maryland",9,1200,1289,89,2,3,"46-21","46-30"
"2020-21","12120","Maryland","Wisconsin",16,1310,1619,309,3,3,"46-30","62-30"
"2020-21","12120","Maryland","Wisconsin",6,1812,1848,36,4,4,"64-35","70-35"
"2020-21","12121","Maryland","Michigan",7,85,133,48,1,1,"2-3","2-10"
"2020-21","12121","Maryland","Michigan",6,175,270,95,1,1,"4-10","4-16"
"2020-21","12121","Maryland","Michigan",7,304,333,29,1,1,"6-16","6-23"
"2020-21","12121","Michigan","Maryland",6,483,639,156,1,2,"11-27","17-27"
"2020-21","12121","Maryland","Michigan",6,895,985,90,2,2,"23-34","23-40"
"2020-21","12121","Michigan","Maryland",6,1974,2029,55,4,4,"47-76","53-76"
"2020-21","12122","Maryland","Michigan St.",17,196,407,211,1,1,"3-7","20-7"
"2020-21","12122","Michigan St.","Maryland",6,539,559,20,1,1,"24-9","24-15"
"2020-21","12122","Maryland","Michigan St.",10,570,694,124,1,2,"24-15","34-15"
"2020-21","12122","Maryland","Michigan St.",6,718,896,178,2,2,"34-16","40-16"
"2020-21","12122","Maryland","Michigan St.",6,1196,1310,114,2,3,"48-30","54-30"
"2020-21","12122","Maryland","Michigan St.",11,1718,1848,130,3,4,"68-43","79-43"
"2020-21","12122","Maryland","Michigan St.",8,1896,2125,229,4,4,"82-48","90-48"
"2020-21","12123","Maryland","Nebraska",12,70,203,133,1,1,"4-2","4-14"
"2020-21","12123","Maryland","Nebraska",7,575,662,87,1,2,"16-25","16-32"
"2020-21","12123","Maryland","Nebraska",6,746,832,86,2,2,"21-34","21-40"
"2020-21","12123","Nebraska","Maryland",10,1372,1470,98,3,3,"36-56","46-56"
"2020-21","12123","Maryland","Nebraska",15,1566,1754,188,3,3,"48-60","48-75"
"2020-21","12123","Nebraska","Maryland",7,1881,1990,109,4,4,"52-79","59-79"
"2020-21","12124","Maryland","Illinois",10,36,148,112,1,1,"0-0","10-0"
"2020-21","12124","Maryland","Illinois",10,252,347,95,1,1,"10-2","20-2"
"2020-21","12124","Maryland","Illinois",6,600,652,52,1,2,"27-11","33-11"
"2020-21","12124","Maryland","Illinois",6,1593,1653,60,3,3,"71-46","77-46"
"2020-21","12124","Maryland","Illinois",6,1810,1948,138,4,4,"77-50","83-50"
"2020-21","12124","Maryland","Illinois",6,1977,2020,43,4,4,"83-53","89-53"
"2020-21","12124","Maryland","Illinois",7,2240,2356,116,4,4,"96-58","103-58"
"2020-21","12125","Maryland","Minnesota",10,79,226,147,1,1,"0-5","10-5"
"2020-21","12125","Maryland","Minnesota",8,259,387,128,1,1,"10-7","18-7"
"2020-21","12125","Maryland","Minnesota",13,448,763,315,1,2,"18-11","31-11"
"2020-21","12125","Maryland","Minnesota",8,902,1019,117,2,2,"35-20","43-20"
"2020-21","12125","Maryland","Minnesota",7,1450,1574,124,3,3,"59-33","66-33"
"2020-21","12125","Minnesota","Maryland",7,1943,2001,58,4,4,"75-43","75-50"
"2020-21","12125","Maryland","Minnesota",9,2114,2250,136,4,4,"81-55","90-55"
"2020-21","12127","Maryland","Northwestern",6,322,431,109,1,1,"6-8","6-14"
"2020-21","12127","Northwestern","Maryland",6,1069,1128,59,2,2,"19-28","25-28"
"2020-21","12127","Maryland","Northwestern",6,1364,1436,72,3,3,"31-32","31-38"
"2020-21","12127","Northwestern","Maryland",6,1455,1537,82,3,3,"31-38","37-38"
"2020-21","12127","Maryland","Northwestern",9,1559,1738,179,3,3,"37-38","37-47"
"2020-21","12127","Maryland","Northwestern",6,2237,2365,128,4,4,"47-54","47-60"
"2020-21","12128","Maryland","Penn St.",6,119,186,67,1,1,"4-6","10-6"
"2020-21","12128","Maryland","Penn St.",10,1236,1391,155,3,3,"44-34","54-34"
"2020-21","12128","Maryland","Penn St.",11,1421,1572,151,3,3,"54-36","65-36"
"2020-21","12128","Maryland","Penn St.",8,1884,1971,87,4,4,"69-44","77-44"
"2020-21","12129","Maryland","Nebraska",7,380,491,111,1,1,"8-8","15-8"
"2020-21","12129","Nebraska","Maryland",8,1795,1861,66,3,4,"57-52","57-60"
"2020-21","12129","Maryland","Nebraska",8,2053,2195,142,4,4,"67-68","75-68"
"2020-21","12129","Maryland","Nebraska",6,2366,2386,20,4,4,"77-73","83-73"
"2020-21","12130","Maryland","Mount St. Mary's",8,417,513,96,1,1,"18-15","26-15"
"2020-21","12130","Maryland","Mount St. Mary's",18,674,989,315,2,2,"28-20","46-20"
"2020-21","12130","Maryland","Mount St. Mary's",13,1103,1320,217,2,3,"46-22","59-22"
"2020-21","12130","Maryland","Mount St. Mary's",6,1742,1852,110,3,4,"71-33","77-33"
"2020-21","12130","Maryland","Mount St. Mary's",8,2190,2294,104,4,4,"86-44","94-44"
"2020-21","12131","Maryland","Texas",9,13,168,155,1,1,"0-0","9-0"
"2020-21","12131","Texas","Maryland",10,293,476,183,1,1,"13-2","13-12"
"2020-21","12131","Maryland","Texas",7,486,671,185,1,2,"13-12","20-12"
"2020-21","12131","Texas","Maryland",6,1027,1054,27,2,2,"28-17","28-23"
"2020-21","12131","Texas","Maryland",7,1435,1553,118,3,3,"41-35","41-42"
"2020-21","12131","Texas","Maryland",7,2341,2393,52,4,4,"59-57","59-64"
"2020-21","12137","James Madison","Maryland",6,466,541,75,1,1,"14-11","14-17"
"2020-21","12137","Maryland","James Madison",11,741,907,166,2,2,"21-22","32-22"
"2020-21","12137","Maryland","James Madison",7,942,1060,118,2,2,"32-24","39-24"
"2020-21","12137","Maryland","James Madison",10,1104,1241,137,2,3,"39-27","49-27"
"2020-21","12137","Maryland","James Madison",14,1379,1586,207,3,3,"53-35","67-35"
"2020-21","12137","Maryland","James Madison",6,2278,2295,17,4,4,"91-54","97-54"
"2020-21","12382","Maryland","Purdue",6,148,230,82,1,1,"2-5","2-11"
"2020-21","12382","Purdue","Maryland",7,320,447,127,1,1,"2-11","9-11"
"2020-21","12382","Maryland","Purdue",6,689,748,59,2,2,"13-18","13-24"
"2020-21","12382","Maryland","Purdue",6,824,894,70,2,2,"16-26","16-32"
"2020-21","12382","Maryland","Purdue",6,1109,1151,42,2,2,"23-36","23-42"
"2020-21","12382","Maryland","Purdue",7,1431,1560,129,3,3,"33-51","33-58"
"2020-21","12382","Purdue","Maryland",8,1867,1965,98,4,4,"41-68","49-68"
"2020-21","12382","Maryland","Purdue",7,2240,2302,62,4,4,"57-79","57-86"
"2020-21","12384","Maryland","Northwestern",7,21,91,70,1,1,"0-0","7-0"
"2020-21","12384","Maryland","Northwestern",18,807,1074,267,2,2,"27-22","45-22"
"2020-21","12384","Maryland","Northwestern",6,1103,1259,156,2,3,"45-24","51-24"
"2020-21","12384","Northwestern","Maryland",8,1794,2037,243,3,4,"70-36","70-44"
"2020-21","12384","Maryland","Northwestern",8,2201,2326,125,4,4,"75-47","83-47"
"2020-21","12385","Maryland","Iowa",7,471,532,61,1,1,"22-18","29-18"
"2020-21","12385","Maryland","Iowa",6,644,695,51,2,2,"29-21","35-21"
"2020-21","12385","Iowa","Maryland",7,734,791,57,2,2,"38-23","38-30"
"2020-21","12385","Maryland","Iowa",8,844,947,103,2,2,"38-30","46-30"
"2020-21","12385","Iowa","Maryland",6,1272,1326,54,3,3,"60-40","60-46"
"2020-21","12385","Maryland","Iowa",9,1659,1768,109,3,3,"70-55","79-55"
"2020-21","12385","Maryland","Iowa",6,2034,2097,63,4,4,"88-64","94-64"
"2020-21","12385","Iowa","Maryland",7,2104,2167,63,4,4,"94-64","94-71"
"2020-21","12385","Iowa","Maryland",6,2308,2329,21,4,4,"100-75","100-81"
"2020-21","12394","Maryland","Alabama",6,196,221,25,1,1,"6-4","12-4"
"2020-21","12394","Maryland","Alabama",8,297,366,69,1,1,"12-6","20-6"
"2020-21","12394","Maryland","Alabama",12,492,624,132,1,2,"20-9","32-9"
"2020-21","12394","Maryland","Alabama",6,1022,1083,61,2,2,"44-23","50-23"
"2020-21","12394","Alabama","Maryland",6,1330,1348,18,3,3,"58-30","58-36"
"2020-21","12394","Maryland","Alabama",7,1368,1447,79,3,3,"58-36","65-36"
"2020-21","12394","Maryland","Alabama",8,1500,1599,99,3,3,"65-39","73-39"
"2020-21","12394","Maryland","Alabama",8,1971,2100,129,4,4,"83-51","91-51"
"2020-21","12394","Maryland","Alabama",9,2168,2272,104,4,4,"91-56","100-56"
"2020-21","12394","Alabama","Maryland",8,2293,2368,75,4,4,"100-56","100-64"
