"source_id","file_id","period","time_remaining","seconds_elapsed","team","player_name","player_number","foul_type","player_foul_count","team_fouls_in_period","bonus_active","margin_at_foul"
"2020-21","12076",1,582,18,"Davidson","Cassidy Gould",14,"personal",1,1,0,0
"2020-21","12076",1,559,41,"Maryland","Katie Benzan",11,"personal",1,1,0,2
"2020-21","12076",1,464,136,"Davidson","Katie Turner",1,"personal",1,2,0,-4
"2020-21","12076",1,389,211,"Maryland","Ashley Owusu",15,"personal",1,2,0,6
"2020-21","12076",1,374,226,"Maryland","Angel Reese",10,"personal",1,3,0,6
"2020-21","12076",1,208,392,"Davidson","Katie Turner",1,"personal",2,3,0,-6
"2020-21","12076",1,191,409,"Maryland","Chloe Bibby",55,"personal",1,4,0,6
"2020-21","12076",1,170,430,"Davidson","Sarah Konstans",10,"personal",1,4,0,-6
"2020-21","12076",1,168,432,"Davidson","Peyton Carter",21,"personal",1,5,1,-6
"2020-21","12076",1,158,442,"Maryland","Faith Masonius",13,"personal",1,5,1,7
"2020-21","12076",1,146,454,"Maryland","Diamond Miller",1,"personal",1,6,1,5
"2020-21","12076",1,140,460,"Maryland","Angel Reese",10,"personal",2,7,1,5
"2020-21","12076",1,95,505,"Maryland","Ashley Owusu",15,"personal",2,8,1,7
"2020-21","12076",2,530,670,"Davidson","Cassidy Gould",14,"personal",2,1,0,-6
"2020-21","12076",2,492,708,"Maryland","Katie Benzan",11,"personal",2,1,0,9
"2020-21","12076",2,435,765,"Maryland","Diamond Miller",1,"personal",2,2,0,6
"2020-21","12076",2,364,836,"Maryland","Chloe Bibby",55,"personal",2,3,0,4
"2020-21","12076",2,252,948,"Maryland","Taisiya Kozlova",14,"personal",1,4,0,2
"2020-21","12076",2,176,1024,"Maryland","Ashley Owusu",15,"personal",3,5,1,4
"2020-21","12076",2,138,1062,"Maryland","Channise Lewis",3,"personal",1,6,1,5
"2020-21","12076",2,124,1076,"Davidson","Peyton Carter",21,"personal",2,2,0,-4
"2020-21","12076",2,45,1155,"Davidson","Katie Turner",1,"personal",3,3,0,-3
"2020-21","12076",2,5,1195,"Maryland","Channise Lewis",3,"personal",2,7,1,3
"2020-21","12076",3,586,1214,"Davidson","Peyton Carter",21,"personal",3,1,0,-3
