"source_id","file_id","team","period","score"
2020,12120,"Maryland",1,22
2020,12120,"Maryland",2,24
2020,12120,"Maryland",3,18
2020,12120,"Maryland",4,20
2020,12120,"Wisconsin",1,12
2020,12120,"Wisconsin",2,11
2020,12120,"Wisconsin",3,12
2020,12120,"Wisconsin",4,13
2020,12116,"Wisconsin",1,15
2020,12116,"Wisconsin",2,20
2020,12116,"Wisconsin",3,11
2020,12116,"Wisconsin",4,24
2020,12116,"Maryland",1,22
2020,12116,"Maryland",2,17
2020,12116,"Maryland",3,19
2020,12116,"Maryland",4,21
2020,12117,"Maryland",1,41
2020,12117,"Maryland",2,27
2020,12117,"Maryland",3,22
2020,12117,"Maryland",4,21
2020,12117,"Iowa",1,21
2020,12117,"Iowa",2,30
2020,12117,"Iowa",3,19
2020,12117,"Iowa",4,23
2020,12394,"Maryland",1,30
2020,12394,"Maryland",2,24
2020,12394,"Maryland",3,25
2020,12394,"Maryland",4,21
2020,12394,"Alabama",1,9
2020,12394,"Alabama",2,16
2020,12394,"Alabama",3,21
2020,12394,"Alabama",4,18
2020,12382,"Purdue",1,9
2020,12382,"Purdue",2,17
2020,12382,"Purdue",3,15
2020,12382,"Purdue",4,18
2020,12382,"Maryland",1,16
2020,12382,"Maryland",2,28
2020,12382,"Maryland",3,20
2020,12382,"Maryland",4,24
2020,12121,"Michigan",1,13
2020,12121,"Michigan",2,13
2020,12121,"Michigan",3,18
2020,12121,"Michigan",4,19
2020,12121,"Maryland",1,27
2020,12121,"Maryland",2,19
2020,12121,"Maryland",3,22
2020,12121,"Maryland",4,20
2020,12137,"Maryland",1,16
2020,12137,"Maryland",2,29
2020,12137,"Maryland",3,28
2020,12137,"Maryland",4,28
2020,12137,"James Madison",1,19
2020,12137,"James Madison",2,8
2020,12137,"James Madison",3,14
2020,12137,"James Madison",4,18
2020,12079,"Maryland",1,30
2020,12079,"Maryland",2,25
2020,12079,"Maryland",3,22
2020,12079,"Maryland",4,35
2020,12079,"Towson",1,14
2020,12079,"Towson",2,16
2020,12079,"Towson",3,29
2020,12079,"Towson",4,19
2020,12385,"Maryland",1,29
2020,12385,"Maryland",2,26
2020,12385,"Maryland",3,24
2020,12385,"Maryland",4,25
2020,12385,"Iowa",1,18
2020,12385,"Iowa",2,19
2020,12385,"Iowa",3,20
2020,12385,"Iowa",4,27
2020,12130,"Maryland",1,28
2020,12130,"Maryland",2,25
2020,12130,"Maryland",3,22
2020,12130,"Maryland",4,23
2020,12130,"Mount St. Mary's",1,18
2020,12130,"Mount St. Mary's",2,4
2020,12130,"Mount St. Mary's",3,11
2020,12130,"Mount St. Mary's",4,12
2020,12127,"Northwestern",1,12
2020,12127,"Northwestern",2,15
2020,12127,"Northwestern",3,10
2020,12127,"Northwestern",4,13
2020,12127,"Maryland",1,16
2020,12127,"Maryland",2,14
2020,12127,"Maryland",3,17
2020,12127,"Maryland",4,15
2020,12131,"Maryland",1,18
2020,12131,"Maryland",2,14
2020,12131,"Maryland",3,15
2020,12131,"Maryland",4,14
2020,12131,"Texas",1,12
2020,12131,"Texas",2,13
2020,12131,"Texas",3,24
2020,12131,"Texas",4,15
2020,12111,"Penn St.",1,15
2020,12111,"Penn St.",2,24
2020,12111,"Penn St.",3,21
2020,12111,"Penn St.",4,22
2020,12111,"Maryland",1,16
2020,12111,"Maryland",2,32
2020,12111,"Maryland",3,21
2020,12111,"Maryland",4,27
2020,12384,"Maryland",1,22
2020,12384,"Maryland",2,27
2020,12384,"Maryland",3,21
2020,12384,"Maryland",4,15
2020,12384,"Northwestern",1,15
2020,12384,"Northwestern",2,9
2020,12384,"Northwestern",3,14
2020,12384,"Northwestern",4,14
2020,12078,"Arkansas",1,17
2020,12078,"Arkansas",2,20
2020,12078,"Arkansas",3,33
2020,12078,"Arkansas",4,26
2020,12078,"Maryland",1,27
2020,12078,"Maryland",2,30
2020,12078,"Maryland",3,41
2020,12078,"Maryland",4,17
2020,12112,"Maryland",1,23
2020,12112,"Maryland",2,18
2020,12112,"Maryland",3,20
2020,12112,"Maryland",4,23
2020,12112,"Indiana",1,9
2020,12112,"Indiana",2,20
2020,12112,"Indiana",3,18
2020,12112,"Indiana",4,33
2020,12128,"Maryland",1,27
2020,12128,"Maryland",2,17
2020,12128,"Maryland",3,23
2020,12128,"Maryland",4,21
2020,12128,"Penn St.",1,15
2020,12128,"Penn St.",2,17
2020,12128,"Penn St.",3,10
2020,12128,"Penn St.",4,19
2020,12124,"Maryland",1,29
2020,12124,"Maryland",2,25
2020,12124,"Maryland",3,23
2020,12124,"Maryland",4,26
2020,12124,"Illinois",1,11
2020,12124,"Illinois",2,22
2020,12124,"Illinois",3,17
2020,12124,"Illinois",4,8
2020,12077,"Maryland",1,24
2020,12077,"Maryland",2,19
2020,12077,"Maryland",3,9
2020,12077,"Maryland",4,20
2020,12077,"Missouri St.",1,14
2020,12077,"Missouri St.",2,18
2020,12077,"Missouri St.",3,23
2020,12077,"Missouri St.",4,26
2020,12076,"Davidson",1,15
2020,12076,"Davidson",2,22
2020,12076,"Davidson",3,16
2020,12076,"Davidson",4,19
2020,12076,"Maryland",1,19
2020,12076,"Maryland",2,21
2020,12076,"Maryland",3,27
2020,12076,"Maryland",4,27
2020,12125,"Maryland",1,24
2020,12125,"Maryland",2,25
2020,12125,"Maryland",3,21
2020,12125,"Maryland",4,24
2020,12125,"Minnesota",1,11
2020,12125,"Minnesota",2,14
2020,12125,"Minnesota",3,15
2020,12125,"Minnesota",4,22
2020,12109,"Rutgers",1,20
2020,12109,"Rutgers",2,22
2020,12109,"Rutgers",3,26
2020,12109,"Rutgers",4,19
2020,12109,"Maryland",1,22
2020,12109,"Maryland",2,20
2020,12109,"Maryland",3,26
2020,12109,"Maryland",4,23
2020,12129,"Maryland",1,18
2020,12129,"Maryland",2,20
2020,12129,"Maryland",3,19
2020,12129,"Maryland",4,26
2020,12129,"Nebraska",1,11
2020,12129,"Nebraska",2,23
2020,12129,"Nebraska",3,20
2020,12129,"Nebraska",4,19
2020,12113,"Michigan St.",1,19
2020,12113,"Michigan St.",2,14
2020,12113,"Michigan St.",3,26
2020,12113,"Michigan St.",4,28
2020,12113,"Maryland",1,22
2020,12113,"Maryland",2,26
2020,12113,"Maryland",3,22
2020,12113,"Maryland",4,23
2020,12118,"Ohio St.",1,26
2020,12118,"Ohio St.",2,10
2020,12118,"Ohio St.",3,26
2020,12118,"Ohio St.",4,26
2020,12118,"Maryland",1,20
2020,12118,"Maryland",2,19
2020,12118,"Maryland",3,21
2020,12118,"Maryland",4,26
2020,12122,"Maryland",1,27
2020,12122,"Maryland",2,23
2020,12122,"Maryland",3,27
2020,12122,"Maryland",4,15
2020,12122,"Michigan St.",1,15
2020,12122,"Michigan St.",2,15
2020,12122,"Michigan St.",3,13
2020,12122,"Michigan St.",4,9
2020,12114,"Maryland",1,16
2020,12114,"Maryland",2,27
2020,12114,"Maryland",3,26
2020,12114,"Maryland",4,14
2020,12114,"Purdue",1,6
2020,12114,"Purdue",2,16
2020,12114,"Purdue",3,14
2020,12114,"Purdue",4,10
2020,12115,"Minnesota",1,17
2020,12115,"Minnesota",2,26
2020,12115,"Minnesota",3,14
2020,12115,"Minnesota",4,16
2020,12115,"Maryland",1,25
2020,12115,"Maryland",2,25
2020,12115,"Maryland",3,26
2020,12115,"Maryland",4,14
"2020","12123","Nebraska",1,16
"2020","12123","Nebraska",2,17
"2020","12123","Nebraska",3,17
"2020","12123","Nebraska",4,23
"2020","12123","Maryland",1,27
"2020","12123","Maryland",2,24
"2020","12123","Maryland",3,26
"2020","12123","Maryland",4,18
