"source_id","file_id","team","lineup","num_players","start_seconds","end_seconds","duration","pts_for","pts_against","plus_minus"
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Oluchi Okananwa|Saylor Poffenbarger|Yarden Garzon",5,0,184,184,10,2,8
"2025-26","18869","Maryland","Addi Mack|Isimenme Ozzy-Momodu|Oluchi Okananwa|Saylor Poffenbarger|Yarden Garzon",5,184,230,46,0,0,0
"2025-26","18869","Kentucky","Amelia Hassett|Clara Strack|Jordan Obi|Teonni Key|Tonie Morgan",5,0,230,230,2,10,-8
"2025-26","18869","Maryland","Addi Mack|Isimenme Ozzy-Momodu|Oluchi Okananwa|Rainey Welson|Saylor Poffenbarger",5,230,387,157,4,6,-2
"2025-26","18869","Kentucky","Amelia Hassett|Asia Boone|Clara Strack|Teonni Key|Tonie Morgan",5,230,387,157,6,4,2
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Rainey Welson|Saylor Poffenbarger|Yarden Garzon",5,387,412,25,0,0,0
"2025-26","18869","Kentucky","Asia Boone|Clara Strack|Jordan Obi|Kaelyn Carroll|Tonie Morgan",5,387,553,166,2,5,-3
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Oluchi Okananwa|Saylor Poffenbarger|Yarden Garzon",5,412,553,141,7,2,5
"2025-26","18869","Kentucky","Amelia Hassett|Asia Boone|Jordan Obi|Teonni Key|Tonie Morgan",5,553,600,47,2,2,0
"2025-26","18869","Maryland","Addi Mack|Mir McLean|Oluchi Okananwa|Saylor Poffenbarger|Yarden Garzon",5,553,664,111,0,2,-2
"2025-26","18869","Kentucky","Amelia Hassett|Clara Strack|Jordan Obi|Teonni Key|Tonie Morgan",5,600,664,64,0,0,0
"2025-26","18869","Kentucky","Amelia Hassett|Asia Boone|Clara Strack|Teonni Key|Tonie Morgan",5,664,732,68,6,2,4
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Mir McLean|Oluchi Okananwa|Saylor Poffenbarger",5,664,732,68,4,6,-2
"2025-26","18869","Kentucky","Amelia Hassett|Asia Boone|Clara Strack|Jordan Obi|Tonie Morgan",5,732,895,163,3,4,-1
"2025-26","18869","Maryland","Addi Mack|Mir McLean|Oluchi Okananwa|Rainey Welson|Saylor Poffenbarger",5,732,895,163,2,3,-1
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Marya Boiko|Rainey Welson|Yarden Garzon",5,895,911,16,0,0,0
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Mir McLean|Rainey Welson|Yarden Garzon",5,911,915,4,2,0,2
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Mir McLean|Oluchi Okananwa|Yarden Garzon",5,915,1043,128,6,7,-1
"2025-26","18869","Kentucky","Amelia Hassett|Asia Boone|Clara Strack|Lexi Blue|Tonie Morgan",5,895,1043,148,7,8,-1
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Mir McLean|Oluchi Okananwa|Saylor Poffenbarger",5,1043,1200,157,4,0,4
"2025-26","18869","Kentucky","Asia Boone|Clara Strack|Jordan Obi|Josie Gilvin|Lexi Blue",5,1043,1200,157,0,4,-4
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Oluchi Okananwa|Saylor Poffenbarger|Yarden Garzon",5,1200,1373,173,7,4,3
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Mir McLean|Saylor Poffenbarger|Yarden Garzon",5,1373,1400,27,1,0,1
"2025-26","18869","Kentucky","Amelia Hassett|Clara Strack|Jordan Obi|Teonni Key|Tonie Morgan",5,1200,1410,210,4,8,-4
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Mir McLean|Oluchi Okananwa|Saylor Poffenbarger",5,1400,1467,67,5,3,2
"2025-26","18869","Maryland","Addi Mack|Mir McLean|Oluchi Okananwa|Saylor Poffenbarger|Yarden Garzon",5,1467,1557,90,3,5,-2
"2025-26","18869","Kentucky","Amelia Hassett|Asia Boone|Clara Strack|Jordan Obi|Tonie Morgan",5,1410,1557,147,8,8,0
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Mir McLean|Saylor Poffenbarger|Yarden Garzon",5,1557,1660,103,3,3,0
"2025-26","18869","Kentucky","Asia Boone|Clara Strack|Jordan Obi|Lexi Blue|Tonie Morgan",5,1557,1660,103,3,3,0
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Oluchi Okananwa|Saylor Poffenbarger|Yarden Garzon",5,1660,1800,140,2,2,0
"2025-26","18869","Kentucky","Amelia Hassett|Asia Boone|Clara Strack|Lexi Blue|Tonie Morgan",5,1660,1926,266,6,4,2
"2025-26","18869","Kentucky","Amelia Hassett|Asia Boone|Clara Strack|Teonni Key|Tonie Morgan",5,1926,1967,41,2,0,2
"2025-26","18869","Maryland","Addi Mack|Mir McLean|Oluchi Okananwa|Saylor Poffenbarger|Yarden Garzon",5,1800,2027,227,2,6,-4
"2025-26","18869","Kentucky","Amelia Hassett|Asia Boone|Clara Strack|Lexi Blue|Tonie Morgan",5,1967,2065,98,0,2,-2
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Mir McLean|Saylor Poffenbarger|Yarden Garzon",5,2027,2130,103,3,6,-3
"2025-26","18869","Maryland","Addi Mack|Mir McLean|Oluchi Okananwa|Saylor Poffenbarger|Yarden Garzon",5,2130,2323,193,5,5,0
"2025-26","18869","Kentucky","Amelia Hassett|Asia Boone|Clara Strack|Jordan Obi|Tonie Morgan",5,2065,2360,295,13,6,7
"2025-26","18869","Maryland","Addi Mack|Kaylene Smikle|Oluchi Okananwa|Saylor Poffenbarger|Yarden Garzon",5,2323,2362,39,0,2,-2
"2025-26","18869","Kentucky","Amelia Hassett|Asia Boone|Clara Strack|Jordan Obi|Josie Gilvin",5,2360,2362,2,0,0,0
