"source_id","file_id","team","player_name","player_number","stint_index","in_seconds","out_seconds","duration","pts_for","pts_against","plus_minus","starter"
"2025-26","18869","Kentucky","Jordan Obi",0,1,0,230,230,2,10,-8,1
"2025-26","18869","Kentucky","Tonie Morgan",5,1,0,1043,1043,28,35,-7,1
"2025-26","18869","Kentucky","Teonni Key",7,1,0,387,387,8,14,-6,1
"2025-26","18869","Kentucky","Clara Strack",13,1,0,553,553,10,19,-9,1
"2025-26","18869","Kentucky","Amelia Hassett",32,1,0,387,387,8,14,-6,1
"2025-26","18869","Maryland","Kaylene Smikle",2,1,0,184,184,10,2,8,1
"2025-26","18869","Maryland","Addi Mack",3,1,0,2400,2400,74,66,8,1
"2025-26","18869","Maryland","Saylor Poffenbarger",6,1,0,895,895,27,21,6,1
"2025-26","18869","Maryland","Oluchi Okananwa",7,1,0,387,387,14,8,6,1
"2025-26","18869","Maryland","Yarden Garzon",12,1,0,230,230,10,2,8,1
"2025-26","18869","Maryland","Isimenme Ozzy-Momodu",9,1,184,387,203,4,6,-2,0
"2025-26","18869","Kentucky","Asia Boone",8,1,230,600,370,10,11,-1,0
"2025-26","18869","Maryland","Rainey Welson",0,1,230,412,182,4,6,-2,0
"2025-26","18869","Kentucky","Jordan Obi",0,2,387,664,277,4,7,-3,0
"2025-26","18869","Kentucky","Kaelyn Carroll",20,1,387,553,166,2,5,-3,0
"2025-26","18869","Maryland","Kaylene Smikle",2,2,387,553,166,7,2,5,0
"2025-26","18869","Maryland","Yarden Garzon",12,2,387,664,277,7,4,3,0
"2025-26","18869","Maryland","Oluchi Okananwa",7,2,412,895,483,13,13,0,0
"2025-26","18869","Kentucky","Teonni Key",7,2,553,732,179,8,4,4,0
"2025-26","18869","Kentucky","Amelia Hassett",32,2,553,1043,490,18,16,2,0
"2025-26","18869","Maryland","Mir McLean",10,1,553,895,342,6,11,-5,0
"2025-26","18869","Kentucky","Clara Strack",13,2,600,2400,1800,54,53,1,0
"2025-26","18869","Kentucky","Asia Boone",8,2,664,1200,536,16,18,-2,0
"2025-26","18869","Maryland","Kaylene Smikle",2,3,664,732,68,4,6,-2,0
"2025-26","18869","Kentucky","Jordan Obi",0,3,732,895,163,3,4,-1,0
"2025-26","18869","Maryland","Rainey Welson",0,2,732,915,183,4,3,1,0
"2025-26","18869","Kentucky","Lexi Blue",4,1,895,1200,305,7,12,-5,0
"2025-26","18869","Maryland","Kaylene Smikle",2,4,895,1467,572,25,14,11,0
"2025-26","18869","Maryland","Marya Boiko",11,1,895,911,16,0,0,0,0
"2025-26","18869","Maryland","Yarden Garzon",12,3,895,1043,148,8,7,1,0
"2025-26","18869","Maryland","Mir McLean",10,2,911,1200,289,12,7,5,0
"2025-26","18869","Maryland","Oluchi Okananwa",7,3,915,1373,458,17,11,6,0
"2025-26","18869","Kentucky","Jordan Obi",0,4,1043,1660,617,15,23,-8,0
"2025-26","18869","Kentucky","Josie Gilvin",33,1,1043,1200,157,0,4,-4,0
"2025-26","18869","Maryland","Saylor Poffenbarger",6,2,1043,2400,1357,39,38,1,0
"2025-26","18869","Kentucky","Tonie Morgan",5,2,1200,2360,1160,36,31,5,0
"2025-26","18869","Kentucky","Teonni Key",7,3,1200,1410,210,4,8,-4,0
"2025-26","18869","Kentucky","Amelia Hassett",32,3,1200,1557,357,12,16,-4,0
"2025-26","18869","Maryland","Yarden Garzon",12,4,1200,1400,200,8,4,4,0
"2025-26","18869","Maryland","Mir McLean",10,3,1373,1660,287,12,11,1,0
"2025-26","18869","Maryland","Oluchi Okananwa",7,4,1400,1557,157,8,8,0,0
"2025-26","18869","Kentucky","Asia Boone",8,3,1410,2400,990,34,27,7,0
"2025-26","18869","Maryland","Yarden Garzon",12,5,1467,2400,933,22,31,-9,0
"2025-26","18869","Kentucky","Lexi Blue",4,2,1557,1926,369,9,7,2,0
"2025-26","18869","Maryland","Kaylene Smikle",2,5,1557,1800,243,5,5,0,0
"2025-26","18869","Kentucky","Amelia Hassett",32,4,1660,2400,740,23,16,7,0
"2025-26","18869","Maryland","Oluchi Okananwa",7,5,1660,2027,367,4,8,-4,0
"2025-26","18869","Maryland","Mir McLean",10,4,1800,2323,523,10,17,-7,0
"2025-26","18869","Kentucky","Teonni Key",7,4,1926,1967,41,2,0,2,0
"2025-26","18869","Kentucky","Lexi Blue",4,3,1967,2065,98,0,2,-2,0
"2025-26","18869","Maryland","Kaylene Smikle",2,6,2027,2130,103,3,6,-3,0
"2025-26","18869","Kentucky","Jordan Obi",0,5,2065,2382,317,13,8,5,0
"2025-26","18869","Maryland","Oluchi Okananwa",7,6,2130,2400,270,9,9,0,0
"2025-26","18869","Maryland","Kaylene Smikle",2,7,2323,2362,39,0,2,-2,0
"2025-26","18869","Kentucky","Josie Gilvin",33,2,2360,2362,2,0,0,0,0
"2025-26","18869","Kentucky","Tonie Morgan",5,3,2362,2400,38,2,4,-2,0
"2025-26","18869","Maryland","Mir McLean",10,5,2362,2400,38,4,2,2,0
"2025-26","18869","Kentucky","Kaelyn Carroll",20,2,2382,2400,18,2,2,0,0
"2025-26","18870","Hofstra","Emma Von Essen",2,1,0,253,253,2,15,-13,1
"2025-26","18870","Hofstra","Ayen Angoi",6,1,0,147,147,0,10,-10,1
"2025-26","18870","Hofstra","Alarice Gooden",10,1,0,738,738,9,37,-28,1
"2025-26","18870","Hofstra","Sandra Magolico",13,1,0,253,253,2,15,-13,1
"2025-26","18870","Hofstra","Micaela Carter",25,1,0,104,104,0,8,-8,1
"2025-26","18870","Maryland","Kaylene Smikle",2,1,0,147,147,10,0,10,1
