"source_id","player_name","streak_type","length","start_date","end_date","start_file_id","end_file_id","spans_games","active"
"2025-26","Addi Mack","ft_makes",22,"2025-11-03","2025-12-07","18928","19740",1,0
"2025-26","Oluchi Okananwa","ft_makes",15,"2026-02-25","2026-03-05","19756","19793",1,0
"2025-26","Yarden Garzon","ft_makes",15,"2025-11-06","2026-01-18","18929","19747",1,0
"2025-26","Breanna Williams","ft_makes",14,"2025-11-03","2025-11-20","18928","19716",1,0
"2025-26","Kyndal Walker","ft_makes",14,"2025-12-29","2026-01-15","19741","19746",1,0
"2025-26","Addi Mack","ft_makes",13,"2025-12-19","2026-01-11","18936","19745",1,0
"2025-26","Kaylene Smikle","ft_makes",12,"2025-11-13","2025-11-16","18931","18932",1,0
"2025-26","Oluchi Okananwa","ft_makes",12,"2025-11-20","2025-11-27","19716","18870",1,0
"2025-26","Rainey Welson","fg_misses",11,"2025-12-07","2026-01-04","19740","19743",1,0
"2025-26","Saylor Poffenbarger","fg_misses",11,"2026-03-20","2026-03-22","19794","20082",1,0
"2025-26","Kaylene Smikle","ft_makes",11,"2025-11-23","2025-11-26","18933","18869",1,0
"2025-26","Kyndal Walker","ft_makes",11,"2026-01-15","2026-01-28","19746","19749",1,0
"2025-26","Mir McLean","ft_makes",11,"2026-02-22","2026-03-22","19755","20082",1,0
"2025-26","Kyndal Walker","fg_misses",10,"2025-11-06","2025-11-20","18929","19716",1,0
"2025-26","Kyndal Walker","fg_misses",10,"2026-01-11","2026-01-22","19745","19748",1,0
"2025-26","Kyndal Walker","ft_makes",10,"2026-02-22","2026-03-22","19755","20082",1,0
"2025-26","Oluchi Okananwa","ft_makes",10,"2026-01-22","2026-01-31","19748","19750",1,0
"2025-26","Yarden Garzon","ft_makes",10,"2026-01-28","2026-03-20","19749","19794",1,0
"2025-26","Yarden Garzon","three_makes",10,"2026-01-04","2026-01-11","19743","19745",1,0
"2025-26","Oluchi Okananwa","fg_misses",9,"2025-11-23","2025-11-27","18933","18870",1,0
"2025-26","Saylor Poffenbarger","fg_misses",9,"2026-01-18","2026-01-22","19747","19748",1,0
"2025-26","Yarden Garzon","fg_misses",9,"2026-02-15","2026-02-22","19754","19755",1,0
"2025-26","Kyndal Walker","ft_makes",9,"2025-11-03","2025-11-13","18928","18931",1,0
"2025-26","Kyndal Walker","ft_makes",9,"2025-12-03","2025-12-29","18934","19741",1,0
"2025-26","Marya Boiko","ft_makes",9,"2025-11-09","2025-12-19","18930","18936",1,0
"2025-26","Saylor Poffenbarger","ft_makes",9,"2026-01-28","2026-02-22","19749","19755",1,1
"2025-26","Breanna Williams","fg_makes",8,"2025-11-20","2025-12-03","19716","18934",1,0
"2025-26","Isimenme Ozzy-Momodu","fg_makes",8,"2026-02-07","2026-02-12","19752","19753",1,0
"2025-26","Addi Mack","fg_misses",8,"2026-01-31","2026-02-07","19750","19752",1,0
"2025-26","Addi Mack","ft_makes",8,"2026-01-15","2026-01-31","19746","19750",1,0
"2025-26","Addi Mack","ft_makes",8,"2026-02-12","2026-02-22","19753","19755",1,0
"2025-26","Oluchi Okananwa","ft_makes",8,"2025-12-29","2026-01-01","19741","19742",1,0
"2025-26","Oluchi Okananwa","ft_makes",8,"2026-02-04","2026-02-07","19751","19752",1,0
"2025-26","Mir McLean","fg_makes",7,"2025-11-27","2025-12-10","18870","18935",1,0
"2025-26","Mir McLean","fg_makes",7,"2026-03-20","2026-03-22","19794","20082",1,0
"2025-26","Oluchi Okananwa","fg_makes",7,"2025-12-03","2025-12-07","18934","19740",1,0
"2025-26","Yarden Garzon","fg_makes",7,"2026-01-04","2026-01-08","19743","19744",1,0
"2025-26","Addi Mack","fg_misses",7,"2026-03-05","2026-03-20","19793","19794",1,0
"2025-26","Kyndal Walker","fg_misses",7,"2026-01-04","2026-01-11","19743","19745",1,0
"2025-26","Kyndal Walker","fg_misses",7,"2026-02-12","2026-02-15","19753","19754",1,0
"2025-26","Rainey Welson","fg_misses",7,"2025-11-09","2025-11-27","18930","18870",1,0
"2025-26","Rainey Welson","fg_misses",7,"2026-02-04","2026-02-07","19751","19752",1,0
"2025-26","Saylor Poffenbarger","fg_misses",7,"2026-01-28","2026-01-31","19749","19750",1,0
"2025-26","Yarden Garzon","fg_misses",7,"2025-11-26","2025-11-27","18869","18870",1,0
