"source_id","file_id","team","period","points","fgm","fga","tpm","tpa","ftm","fta","offensive_rebounds","defensive_rebounds","rebounds","assists","turnovers","steals","blocks","personal_fouls","points_in_paint","points_off_turnovers","points_fastbreak","points_second_chance","points_from_bench"
"2025-26","18931","Towson",1,13,6,18,1,4,0,0,2,6,8,1,6,1,1,4,8,2,4,2,0
"2025-26","18931","Towson",2,10,5,17,0,8,0,0,3,2,5,0,5,3,0,4,8,2,0,2,0
"2025-26","18931","Towson",3,23,10,17,2,3,1,1,0,7,7,5,3,2,4,2,16,2,2,0,0
"2025-26","18931","Towson",4,24,7,14,3,7,7,8,1,3,4,4,4,4,1,5,8,4,2,3,0
"2025-26","18932","Maryland",1,26,8,20,3,8,7,7,5,11,16,5,1,3,0,1,10,7,8,2,2
"2025-26","18932","Maryland",2,8,4,13,0,4,0,0,3,5,8,0,8,2,0,4,6,4,4,0,0
"2025-26","18932","Maryland",3,27,8,10,3,3,8,8,0,7,7,7,4,3,0,6,10,2,7,0,8
"2025-26","18932","Maryland",4,23,9,18,3,6,2,3,5,3,8,4,3,2,1,2,12,5,2,7,3
"2025-26","18932","Princeton",1,10,4,14,1,5,1,2,0,6,6,2,4,0,0,4,2,0,0,0,0
"2025-26","18932","Princeton",2,20,7,15,3,6,3,4,3,6,9,4,4,7,2,2,6,9,3,0,6
"2025-26","18932","Princeton",3,18,6,17,4,7,2,4,5,2,7,4,4,2,0,7,4,3,0,5,0
"2025-26","18932","Princeton",4,20,8,14,1,4,3,4,2,4,6,3,3,2,1,4,10,2,4,3,0
"2025-26","18933","Maryland",1,23,8,19,1,5,6,6,5,3,8,4,6,3,0,4,12,14,2,5,4
"2025-26","18933","Maryland",2,13,6,15,0,5,1,1,2,10,12,3,7,1,2,3,8,3,4,0,2
"2025-26","18933","Maryland",3,32,14,23,1,3,3,5,5,5,10,5,3,4,2,4,20,13,11,4,10
"2025-26","18933","Maryland",4,16,4,14,0,4,8,9,6,10,16,1,4,2,1,5,8,2,0,4,10
"2025-26","18933","George Mason",1,24,10,15,2,3,2,2,1,6,7,2,6,4,1,5,10,6,9,2,5
"2025-26","18933","George Mason",2,12,5,17,2,8,0,0,2,7,9,3,4,3,0,3,6,4,8,0,0
"2025-26","18933","George Mason",3,17,7,14,2,3,1,2,2,5,7,2,9,1,1,6,8,2,2,0,4
"2025-26","18933","George Mason",4,9,3,12,0,4,3,4,0,5,5,2,2,2,1,7,4,3,2,0,3
"2025-26","18934","Maryland",1,23,10,21,2,5,1,1,5,9,14,7,2,0,0,3,16,5,2,9,14
"2025-26","18934","Maryland",2,23,9,15,1,4,4,7,3,7,10,5,6,5,1,1,14,14,8,2,7
"2025-26","18934","Maryland",3,22,8,11,1,3,5,6,2,5,7,6,7,4,4,3,12,8,6,2,12
"2025-26","18934","Maryland",4,24,9,17,2,6,4,8,6,9,15,7,2,2,2,1,8,4,2,5,14
"2025-26","18934","Mount St. Mary's",1,9,4,17,0,7,1,2,4,6,10,0,3,2,2,4,6,0,0,4,4
"2025-26","18934","Mount St. Mary's",2,12,5,15,2,8,0,0,3,4,7,2,7,2,1,6,4,10,2,0,4
"2025-26","18934","Mount St. Mary's",3,13,5,15,2,4,1,1,5,2,7,1,8,6,0,6,6,8,3,0,5
"2025-26","18934","Mount St. Mary's",4,10,4,14,1,5,1,2,2,4,6,1,4,1,0,6,4,1,0,1,2
"2025-26","18935","Maryland",1,22,9,20,2,6,2,2,7,5,12,5,3,4,1,1,12,10,5,10,0
"2025-26","18935","Maryland",2,29,11,19,3,6,4,4,4,7,11,7,4,4,0,1,16,15,4,6,10
"2025-26","18935","Maryland",3,20,6,11,0,2,8,11,2,7,9,3,1,4,3,5,10,13,7,2,3
"2025-26","18935","Maryland",4,20,6,17,0,0,8,10,6,8,14,4,1,2,3,4,10,7,3,8,7
"2025-26","18935","Delaware St.",1,6,2,7,1,2,1,1,0,3,3,0,9,0,0,4,0,0,0,0,3
"2025-26","18935","Delaware St.",2,5,2,9,0,0,1,2,0,4,4,2,10,3,0,8,4,2,0,0,5
"2025-26","18935","Delaware St.",3,5,1,9,0,0,3,7,3,3,6,0,6,0,1,9,2,0,0,0,0
"2025-26","18935","Delaware St.",4,5,2,13,0,3,1,2,2,6,8,0,5,1,3,6,2,0,0,0,5
"2025-26","18936","Maryland",1,39,15,21,5,10,4,4,3,9,12,9,1,4,1,1,16,9,6,2,5
"2025-26","18936","Maryland",2,18,8,20,0,4,2,3,4,10,14,5,6,7,2,2,14,12,12,2,6
"2025-26","18936","Maryland",3,20,7,19,2,7,4,7,5,10,15,4,0,2,1,3,10,4,7,4,2
"2025-26","18936","Maryland",4,21,9,19,1,3,2,5,6,10,16,5,2,1,3,4,14,4,5,6,7
"2025-26","18936","Central Conn. St.",1,14,6,17,2,6,0,0,2,3,5,3,6,1,0,2,4,0,0,0,5
"2025-26","18936","Central Conn. St.",2,2,1,14,0,4,0,0,3,9,12,0,12,2,1,3,2,0,0,0,0
"2025-26","18936","Central Conn. St.",3,9,3,16,1,8,2,2,3,8,11,2,4,0,0,5,2,0,0,2,0
"2025-26","18936","Central Conn. St.",4,5,2,16,0,4,1,2,4,5,9,0,4,1,2,6,4,0,0,2,5
"2025-26","19716","Maryland",1,24,10,21,3,7,1,2,5,7,12,5,4,4,1,3,12,14,8,1,2
"2025-26","19716","Maryland",2,22,9,13,2,5,2,2,1,8,9,4,3,1,2,2,10,7,2,2,10
"2025-26","19716","Maryland",3,29,10,17,0,2,9,13,7,6,13,5,5,8,2,4,20,9,10,7,8
"2025-26","19716","Maryland",4,20,8,12,1,3,3,5,3,6,9,2,6,2,1,4,12,6,3,4,16
"2025-26","19716","Bethune-Cookman",1,5,2,9,1,4,0,0,0,6,6,2,11,2,0,2,2,0,0,0,3
"2025-26","19716","Bethune-Cookman",2,11,5,15,1,4,0,0,2,3,5,1,3,0,0,2,4,2,2,0,5
"2025-26","19716","Bethune-Cookman",3,17,6,17,2,6,3,4,6,1,7,4,8,1,1,9,8,4,0,8,8
"2025-26","19716","Bethune-Cookman",4,16,5,13,2,5,4,6,3,3,6,1,4,2,0,5,2,1,0,4,12
"2025-26","19740","Minnesota",1,14,5,16,1,5,3,4,4,7,11,4,6,3,0,2,8,2,6,6,2
"2025-26","19740","Minnesota",2,24,10,19,3,8,1,3,3,8,11,7,0,0,4,0,14,5,5,5,4
"2025-26","19740","Minnesota",3,10,2,16,2,8,4,6,6,6,12,2,5,2,0,4,0,0,0,2,2
"2025-26","19740","Minnesota",4,22,6,16,3,4,7,9,4,2,6,4,1,4,0,5,6,6,0,4,5
"2025-26","19740","Minnesota",5,14,3,6,1,2,7,8,1,5,6,3,3,1,0,3,4,2,0,0,0
"2025-26","19740","Minnesota",6,15,2,4,2,3,9,10,2,5,7,1,4,0,1,4,0,0,0,2,0
"2025-26","19740","Maryland",1,15,6,16,3,10,0,0,3,8,11,4,6,4,0,5,6,2,8,0,0
"2025-26","19740","Maryland",2,9,4,14,1,4,0,0,2,7,9,3,4,0,0,4,2,0,2,0,2
"2025-26","19740","Maryland",3,20,9,17,0,3,2,3,2,9,11,4,2,3,2,4,18,5,6,1,5
"2025-26","19740","Maryland",4,26,10,17,3,4,3,5,6,7,13,7,5,0,2,7,14,2,10,5,2
"2025-26","19740","Maryland",5,14,4,10,2,3,4,6,2,2,4,1,1,1,0,4,4,2,3,3,0
"2025-26","19740","Maryland",6,16,5,12,0,1,6,6,2,0,2,1,0,2,0,5,10,10,0,2,3
"2025-26","19741","Maryland",1,29,10,20,2,6,7,8,7,9,16,4,6,6,0,3,14,14,12,7,4
"2025-26","19741","Maryland",2,14,5,15,3,11,1,2,6,7,13,4,6,2,0,6,2,0,0,5,1
"2025-26","19741","Maryland",3,30,9,14,2,4,10,12,4,10,14,2,4,0,2,3,10,0,8,5,6
"2025-26","19741","Maryland",4,24,7,15,1,6,9,11,3,5,8,3,4,6,0,5,12,6,4,3,8
"2025-26","19741","Wisconsin",1,8,3,13,1,7,1,1,1,2,3,1,11,3,2,6,4,5,0,0,6
"2025-26","19741","Wisconsin",2,10,2,13,0,5,6,8,5,4,9,0,5,1,2,5,2,1,0,5,2
"2025-26","19741","Wisconsin",3,22,8,23,2,9,4,4,5,1,6,3,1,1,0,7,8,5,0,4,2
"2025-26","19741","Wisconsin",4,19,7,17,2,7,3,4,5,5,10,4,6,2,0,8,10,2,2,5,14
"2025-26","19742","Illinois",1,16,5,17,1,5,5,6,2,4,6,2,3,4,1,6,2,4,4,0,0
"2025-26","19742","Illinois",2,18,7,20,2,5,2,2,5,5,10,4,2,0,2,4,8,0,0,10,0
"2025-26","19742","Illinois",3,18,7,14,0,1,4,4,3,5,8,3,4,1,1,4,12,4,2,6,2
"2025-26","19742","Illinois",4,21,5,12,2,3,9,11,1,5,6,2,3,2,1,4,6,4,0,0,0
"2025-26","19742","Maryland",1,20,6,16,0,5,8,9,4,9,13,3,7,1,0,8,10,3,5,3,7
"2025-26","19742","Maryland",2,19,7,14,1,2,4,6,2,6,8,5,1,1,1,2,10,2,2,3,3
"2025-26","19742","Maryland",3,15,6,15,0,2,3,4,5,4,9,2,5,1,0,3,12,4,2,2,4
"2025-26","19742","Maryland",4,16,6,14,0,3,4,6,2,7,9,2,5,0,0,9,10,1,0,0,2
"2025-26","19743","Maryland",1,25,8,21,2,9,7,8,7,4,11,6,2,2,0,1,8,10,5,9,6
"2025-26","19743","Maryland",2,14,5,13,1,3,3,3,1,1,2,3,5,2,0,8,4,6,0,0,4
"2025-26","19743","Maryland",3,23,9,13,2,4,3,4,1,7,8,5,2,2,0,6,12,7,4,0,2
"2025-26","19743","Maryland",4,20,8,16,1,4,3,4,4,7,11,5,2,1,1,2,14,2,5,5,5
"2025-26","19743","Indiana",1,20,8,11,3,5,1,2,0,5,5,5,6,1,0,7,10,2,2,0,2
"2025-26","19743","Indiana",2,12,3,6,2,3,4,4,1,6,7,2,10,0,0,5,2,6,0,0,0
"2025-26","19743","Indiana",3,17,5,14,2,4,5,7,2,3,5,2,3,0,0,5,6,2,0,2,2
"2025-26","19743","Indiana",4,18,7,18,2,9,2,2,4,5,9,3,2,0,0,2,10,3,2,2,0
"2025-26","19744","Rutgers",1,11,3,14,1,5,4,6,4,3,7,3,3,1,1,4,4,5,1,2,4
"2025-26","19744","Rutgers",2,5,1,12,0,3,3,4,4,4,8,0,7,0,0,9,2,2,0,5,2
"2025-26","19744","Rutgers",3,7,3,19,0,5,1,2,7,5,12,3,4,2,3,1,6,0,0,4,0
"2025-26","19744","Rutgers",4,18,4,10,2,3,8,10,1,3,4,4,6,3,1,4,4,7,0,1,5
"2025-26","19744","Maryland",1,22,7,14,5,6,3,4,4,8,12,6,5,1,1,6,4,3,0,3,3
"2025-26","19744","Maryland",2,22,6,14,2,5,8,10,5,8,13,4,2,3,0,5,6,11,6,6,9
"2025-26","19744","Maryland",3,21,7,16,5,7,2,2,4,8,12,7,4,3,3,3,4,7,4,3,6
"2025-26","19744","Maryland",4,23,9,16,4,7,1,3,5,7,12,6,7,2,1,8,8,7,8,6,14
"2025-26","19745","Maryland",1,24,9,16,3,5,3,4,2,10,12,7,5,3,2,0,8,5,3,2,4
"2025-26","19745","Maryland",2,18,8,16,2,5,0,0,2,4,6,5,5,0,1,7,8,3,0,4,5
"2025-26","19745","Maryland",3,17,4,19,1,9,8,12,8,7,15,3,5,2,0,3,6,2,1,9,0
"2025-26","19745","Maryland",4,17,7,17,3,8,0,0,4,2,6,3,2,0,0,1,8,0,2,2,9
"2025-26","19745","Ohio St.",1,12,5,21,2,8,0,0,5,6,11,4,4,1,0,3,4,0,0,5,3
"2025-26","19745","Ohio St.",2,28,8,14,3,4,9,10,3,6,9,5,2,4,1,4,8,9,7,2,5
"2025-26","19745","Ohio St.",3,21,9,17,2,5,1,1,1,10,11,5,5,2,0,8,6,9,2,2,2
"2025-26","19745","Ohio St.",4,28,12,16,4,5,0,0,2,6,8,8,0,2,0,0,14,4,4,2,0
"2025-26","19746","Southern California",1,20,8,18,3,10,1,1,5,1,6,4,2,2,1,3,10,8,2,3,0
"2025-26","19746","Southern California",2,8,4,18,0,8,0,0,3,4,7,4,1,2,1,2,8,0,0,2,4
"2025-26","19746","Southern California",3,14,2,13,1,7,9,10,6,7,13,2,5,1,1,9,0,3,0,6,3
"2025-26","19746","Southern California",4,13,5,18,1,7,2,4,4,5,9,4,1,1,1,8,8,5,2,3,2
"2025-26","19746","Maryland",1,16,6,9,2,3,2,2,1,5,6,6,7,0,1,4,8,0,2,3,4
"2025-26","19746","Maryland",2,11,5,12,1,5,0,0,3,8,11,3,6,0,1,4,6,0,0,2,2
"2025-26","19746","Maryland",3,19,5,14,0,4,9,10,3,5,8,3,3,3,0,7,10,7,0,4,5
"2025-26","19746","Maryland",4,16,2,11,1,4,11,14,5,10,15,1,3,0,1,3,2,2,1,5,3
"2025-26","19747","Ucla",1,25,10,19,4,10,1,3,6,6,12,9,4,3,1,2,12,5,4,8,3
"2025-26","19747","Ucla",2,22,8,13,5,7,1,2,4,8,12,6,6,0,2,2,6,0,0,8,0
"2025-26","19747","Ucla",3,26,11,15,2,3,2,4,3,11,14,8,3,0,3,8,12,0,5,5,6
"2025-26","19747","Ucla",4,24,11,17,2,3,0,0,2,6,8,8,3,1,3,3,18,7,2,4,14
"2025-26","19747","Maryland",1,17,7,16,2,7,1,2,3,4,7,4,4,1,0,2,6,5,0,3,0
"2025-26","19747","Maryland",2,18,8,20,2,7,0,0,4,1,5,4,0,2,1,3,8,5,0,4,4
"2025-26","19747","Maryland",3,12,3,17,0,4,6,8,4,1,5,0,1,0,1,5,4,1,0,2,2
"2025-26","19747","Maryland",4,20,8,17,2,5,2,2,3,4,7,5,4,1,1,1,6,6,2,4,0
"2025-26","19748","Maryland",1,12,5,16,0,4,2,2,2,9,11,2,3,0,2,1,4,0,2,0,6
"2025-26","19748","Maryland",2,15,6,15,1,4,2,2,5,7,12,4,7,0,1,4,10,2,0,6,4
"2025-26","19748","Maryland",3,12,4,16,1,3,3,4,7,4,11,1,4,3,1,7,4,3,0,10,4
"2025-26","19748","Maryland",4,34,11,19,3,7,9,12,6,2,8,4,2,4,1,8,12,12,4,7,8
"2025-26","19748","Maryland",5,5,2,8,0,3,1,2,1,2,3,1,1,0,1,4,4,0,0,0,0
"2025-26","19748","Iowa",1,16,7,18,2,4,0,0,2,8,10,4,1,1,0,1,6,5,0,2,2
"2025-26","19748","Iowa",2,17,7,16,3,6,0,0,2,4,6,5,3,2,1,5,4,2,0,2,2
"2025-26","19748","Iowa",3,15,6,12,1,3,2,5,4,6,10,5,6,0,0,5,10,2,0,6,4
"2025-26","19748","Iowa",4,25,8,15,2,4,7,9,5,3,8,5,7,0,0,10,10,3,0,9,11
"2025-26","19748","Iowa",5,12,2,5,0,1,8,8,1,5,6,2,0,0,0,1,2,0,0,0,0
"2025-26","19749","Maryland",1,22,9,17,4,8,0,0,4,9,13,5,5,1,0,3,8,2,2,5,2
"2025-26","19749","Maryland",2,13,5,15,2,7,1,2,2,6,8,5,2,2,1,1,4,2,1,0,2
"2025-26","19749","Maryland",3,11,5,16,0,3,1,2,6,6,12,1,4,0,1,4,10,0,0,6,0
"2025-26","19749","Maryland",4,13,4,13,0,2,5,6,2,7,9,0,3,1,1,3,4,3,2,0,2
"2025-26","19749","Maryland",5,13,5,9,1,2,2,3,2,2,4,2,0,0,2,1,8,0,0,3,0
"2025-26","19749","Maryland",6,8,2,9,0,0,4,6,2,4,6,0,0,1,0,5,2,0,0,0,1
"2025-26","19749","Washington",1,11,3,15,1,7,4,4,3,4,7,2,4,4,0,2,4,2,2,2,2
"2025-26","19749","Washington",2,12,6,18,0,4,0,0,6,8,14,1,3,2,1,2,12,0,2,8,2
"2025-26","19749","Washington",3,23,8,17,4,7,3,4,3,5,8,3,0,2,1,4,8,6,2,4,0
"2025-26","19749","Washington",4,13,6,18,1,7,0,0,5,6,11,2,3,1,0,6,10,5,5,7,2
"2025-26","19749","Washington",5,13,5,10,3,5,0,0,3,2,5,4,1,0,0,2,4,0,0,3,0
"2025-26","19749","Washington",6,11,2,4,1,2,6,10,0,5,5,0,1,0,1,3,2,0,0,0,0
"2025-26","19750","Maryland",1,13,5,18,0,2,3,4,4,12,16,1,5,0,0,5,10,4,8,2,0
"2025-26","19750","Maryland",2,23,10,13,1,2,2,2,0,7,7,4,3,2,0,3,14,4,4,0,4
"2025-26","19750","Maryland",3,14,4,16,1,5,5,6,5,2,7,3,3,3,0,4,6,3,0,5,4
"2025-26","19750","Maryland",4,11,4,16,0,6,3,4,2,3,5,0,3,4,0,7,6,4,4,4,0
"2025-26","19750","Oregon",1,14,5,17,1,6,3,5,2,10,12,4,4,2,4,6,8,4,2,2,2
"2025-26","19750","Oregon",2,16,6,16,3,8,1,2,4,3,7,4,3,2,0,3,4,2,0,3,6
"2025-26","19750","Oregon",3,14,6,10,0,2,2,2,2,8,10,2,7,2,3,6,10,4,2,4,0
"2025-26","19750","Oregon",4,24,8,12,3,5,5,6,1,9,10,7,5,2,0,4,8,3,0,2,0
"2025-26","19751","Michigan St.",1,20,8,15,1,3,3,4,3,5,8,4,5,5,1,4,14,3,3,2,5
"2025-26","19751","Michigan St.",2,13,5,14,1,4,2,4,3,6,9,4,6,0,1,5,6,0,6,4,3
"2025-26","19751","Michigan St.",3,20,6,16,2,6,6,7,2,6,8,3,4,1,1,5,8,4,7,2,6
"2025-26","19751","Michigan St.",4,17,6,12,0,2,5,7,1,7,8,3,5,1,2,3,12,0,9,0,0
"2025-26","19751","Maryland",1,20,6,14,3,6,5,6,3,5,8,4,6,1,1,5,6,3,3,3,2
"2025-26","19751","Maryland",2,23,10,16,0,2,3,5,1,7,8,4,1,3,0,4,14,10,6,0,16
"2025-26","19751","Maryland",3,24,8,16,3,7,5,5,2,8,10,6,4,3,0,6,10,2,5,2,9
"2025-26","19751","Maryland",4,19,8,19,2,7,1,2,4,6,10,3,1,4,0,5,10,7,0,4,5
"2025-26","19752","Nebraska",1,11,4,12,2,5,1,2,3,5,8,2,9,3,0,2,4,4,1,2,2
"2025-26","19752","Nebraska",2,17,6,15,3,6,2,2,2,5,7,4,6,3,0,3,4,4,0,0,2
"2025-26","19752","Nebraska",3,18,7,14,2,7,2,3,2,4,6,5,6,0,0,8,10,5,0,3,3
"2025-26","19752","Nebraska",4,14,5,15,2,7,2,2,2,3,5,4,1,1,0,3,4,2,0,2,4
"2025-26","19752","Maryland",1,15,7,19,1,8,0,0,7,5,12,3,7,8,0,4,12,8,2,4,2
"2025-26","19752","Maryland",2,30,11,20,5,9,3,4,4,7,11,8,4,2,2,5,12,5,0,4,9
"2025-26","19752","Maryland",3,25,9,15,2,6,5,7,2,5,7,4,2,2,0,6,14,8,5,1,6
"2025-26","19752","Maryland",4,8,4,8,0,1,0,0,1,8,9,2,7,1,1,4,6,2,2,0,6
"2025-26","19753","Maryland",1,16,7,20,1,9,1,3,5,9,14,4,5,3,0,3,6,5,0,8,8
"2025-26","19753","Maryland",2,22,9,15,1,3,3,4,2,5,7,4,5,4,0,0,12,8,4,2,4
"2025-26","19753","Maryland",3,20,8,22,3,7,1,2,8,6,14,4,3,5,0,5,4,3,5,10,2
"2025-26","19753","Maryland",4,23,7,16,2,6,7,8,4,7,11,4,1,4,2,5,6,12,5,4,1
"2025-26","19753","Penn St.",1,17,7,18,2,8,1,1,1,9,10,3,4,3,0,5,8,3,0,2,10
"2025-26","19753","Penn St.",2,17,8,14,1,4,0,0,1,4,5,2,6,2,1,3,10,2,0,0,6
"2025-26","19753","Penn St.",3,16,6,12,2,5,2,6,2,6,8,4,5,1,0,4,4,3,0,0,5
"2025-26","19753","Penn St.",4,12,4,16,1,4,3,3,5,5,10,2,6,1,2,7,6,0,0,2,3
"2025-26","19754","Ohio St.",1,28,11,17,6,8,0,0,1,11,12,5,7,2,1,4,4,8,5,0,0
"2025-26","19754","Ohio St.",2,18,6,14,3,6,3,4,2,5,7,5,4,4,0,5,6,7,2,0,0
"2025-26","19754","Ohio St.",3,14,5,12,0,3,4,6,1,4,5,3,4,1,1,2,10,4,4,2,2
"2025-26","19754","Ohio St.",4,15,5,16,2,4,3,6,4,6,10,2,3,0,1,6,6,7,2,4,1
"2025-26","19754","Maryland",1,15,5,17,2,8,3,4,2,4,6,4,5,3,0,4,6,8,2,3,5
"2025-26","19754","Maryland",2,16,5,18,1,5,5,6,8,6,14,3,7,2,0,4,8,0,2,8,4
"2025-26","19754","Maryland",3,26,9,18,5,12,3,4,6,7,13,8,3,4,1,5,6,6,5,4,2
"2025-26","19754","Maryland",4,19,6,17,4,10,3,6,6,8,14,3,3,2,1,7,4,0,1,2,3
"2025-26","19755","Maryland",1,22,10,17,1,3,1,2,3,4,7,6,4,4,0,3,12,9,2,2,9
"2025-26","19755","Maryland",2,29,9,18,4,6,7,7,4,5,9,6,1,1,2,1,8,5,0,8,3
"2025-26","19755","Maryland",3,26,10,17,3,8,3,5,4,4,8,5,2,4,2,3,10,4,10,5,9
"2025-26","19755","Maryland",4,22,8,14,4,7,2,3,2,7,9,4,5,1,5,5,4,3,2,5,10
"2025-26","19755","Purdue",1,17,7,14,3,7,0,0,3,4,7,4,7,1,2,4,8,3,0,4,6
"2025-26","19755","Purdue",2,15,5,13,3,6,2,2,2,5,7,2,6,1,0,6,2,0,0,0,5
"2025-26","19755","Purdue",3,16,7,16,1,2,1,4,5,4,9,2,5,1,0,5,10,0,0,3,5
"2025-26","19755","Purdue",4,18,7,17,1,4,3,4,3,4,7,5,2,2,0,3,10,8,2,4,0
"2025-26","19756","Maryland",1,20,10,23,0,8,0,2,6,7,13,3,0,2,0,5,18,2,0,6,4
"2025-26","19756","Maryland",2,24,10,22,3,8,1,1,6,4,10,5,2,4,0,3,14,10,7,7,10
"2025-26","19756","Maryland",3,19,8,18,0,5,3,7,5,7,12,1,2,4,2,3,14,6,4,8,6
"2025-26","19756","Maryland",4,16,6,14,0,0,4,4,3,5,8,4,2,1,1,3,8,6,2,6,2
"2025-26","19756","Northwestern",1,14,5,14,1,3,3,4,2,8,10,3,4,0,1,1,8,0,2,2,0
"2025-26","19756","Northwestern",2,17,7,12,1,3,2,2,1,6,7,5,7,0,0,4,12,2,2,2,2
"2025-26","19756","Northwestern",3,14,6,15,0,2,2,3,3,7,10,4,5,0,0,5,8,0,3,3,1
"2025-26","19756","Northwestern",4,12,5,12,0,2,2,4,3,5,8,2,5,0,0,3,10,0,2,2,4
"2025-26","19757","Michigan",1,22,10,13,2,2,0,0,2,5,7,5,3,1,1,2,16,2,2,2,3
