"source_id","file_id","team","opponent","points","start_seconds","end_seconds","duration","period_start","period_end","score_before","score_after"
"2025-26","19741","Maryland","Wisconsin",13,1410,1577,167,3,3,"55-33","68-33"
"2025-26","19741","Maryland","Wisconsin",7,1889,1986,97,4,4,"75-43","82-43"
"2025-26","19741","Wisconsin","Maryland",6,2024,2082,58,4,4,"82-43","82-49"
"2025-26","19742","Illinois","Maryland",6,591,615,24,1,2,"13-20","19-20"
"2025-26","19742","Illinois","Maryland",6,1259,1318,59,3,3,"36-41","42-41"
"2025-26","19742","Maryland","Illinois",6,1763,1869,106,3,4,"52-52","52-58"
"2025-26","19742","Illinois","Maryland",7,1945,2061,116,4,4,"55-60","62-60"
"2025-26","19743","Maryland","Indiana",6,25,68,43,1,1,"0-0","6-0"
"2025-26","19743","Maryland","Indiana",6,180,239,59,1,1,"6-5","12-5"
"2025-26","19743","Indiana","Maryland",7,271,358,87,1,1,"13-7","13-14"
"2025-26","19743","Maryland","Indiana",6,531,582,51,1,1,"19-17","25-17"
"2025-26","19743","Maryland","Indiana",6,919,1012,93,2,2,"31-28","37-28"
"2025-26","19743","Maryland","Indiana",14,1173,1414,241,2,3,"37-32","51-32"
"2025-26","19743","Maryland","Indiana",6,1555,1623,68,3,3,"53-39","59-39"
"2025-26","19743","Indiana","Maryland",7,1687,1731,44,3,3,"61-40","61-47"
"2025-26","19744","Maryland","Rutgers",9,30,117,87,1,1,"0-0","0-9"
"2025-26","19744","Rutgers","Maryland",6,365,563,198,1,1,"5-21","11-21"
"2025-26","19744","Maryland","Rutgers",12,598,839,241,1,2,"11-21","11-33"
"2025-26","19744","Maryland","Rutgers",9,953,1139,186,2,2,"15-33","15-42"
"2025-26","19744","Maryland","Rutgers",7,1351,1437,86,3,3,"18-47","18-54"
"2025-26","19744","Maryland","Rutgers",11,1484,1646,162,3,3,"19-54","19-65"
"2025-26","19744","Rutgers","Maryland",7,2038,2123,85,4,4,"32-73","39-73"
"2025-26","19744","Maryland","Rutgers",7,2161,2235,74,4,4,"39-73","39-80"
"2025-26","19744","Maryland","Rutgers",8,2276,2373,97,4,4,"41-80","41-88"
"2025-26","19745","Maryland","Ohio St.",6,63,88,25,1,1,"0-0","6-0"
"2025-26","19745","Maryland","Ohio St.",8,263,302,39,1,1,"8-5","16-5"
"2025-26","19745","Ohio St.","Maryland",8,672,724,52,2,2,"28-13","28-21"
"2025-26","19745","Ohio St.","Maryland",6,1054,1102,48,2,2,"37-30","37-36"
"2025-26","19745","Ohio St.","Maryland",8,1294,1462,168,3,3,"46-42","46-50"
"2025-26","19745","Maryland","Ohio St.",6,1595,1669,74,3,3,"51-54","57-54"
"2025-26","19745","Ohio St.","Maryland",7,1741,1836,95,3,4,"59-56","59-63"
"2025-26","19745","Ohio St.","Maryland",10,2040,2128,88,4,4,"69-71","69-81"
"2025-26","19745","Ohio St.","Maryland",8,2250,2368,118,4,4,"73-81","73-89"
"2025-26","19746","Southern California","Maryland",7,163,240,77,1,1,"2-7","9-7"
"2025-26","19746","Southern California","Maryland",8,316,458,142,1,1,"9-9","17-9"
"2025-26","19746","Maryland","Southern California",6,1716,1753,37,3,3,"40-38","40-44"
"2025-26","19746","Southern California","Maryland",7,2017,2084,67,4,4,"44-49","51-49"
"2025-26","19747","Ucla","Maryland",7,145,275,130,1,1,"6-4","13-4"
"2025-26","19747","Maryland","Ucla",7,286,344,58,1,1,"13-4","13-11"
"2025-26","19747","Ucla","Maryland",6,418,478,60,1,1,"15-13","21-13"
"2025-26","19747","Ucla","Maryland",8,866,953,87,2,2,"31-26","39-26"
"2025-26","19747","Ucla","Maryland",6,1254,1393,139,3,3,"47-35","53-35"
"2025-26","19747","Ucla","Maryland",6,1670,1720,50,3,3,"65-43","71-43"
"2025-26","19747","Maryland","Ucla",6,2026,2072,46,4,4,"84-52","84-58"
"2025-26","19747","Ucla","Maryland",8,2094,2225,131,4,4,"84-58","92-58"
"2025-26","19748","Maryland","Iowa",6,226,298,72,1,1,"4-7","10-7"
"2025-26","19748","Iowa","Maryland",9,316,432,116,1,1,"10-7","10-16"
"2025-26","19748","Maryland","Iowa",7,1303,1389,86,3,3,"27-38","34-38"
"2025-26","19748","Iowa","Maryland",6,1865,1918,53,4,4,"42-48","42-54"
"2025-26","19748","Iowa","Maryland",6,2091,2161,70,4,4,"47-58","47-64"
"2025-26","19748","Maryland","Iowa",8,2226,2256,30,4,4,"49-66","57-66"
"2025-26","19748","Maryland","Iowa",6,2370,2378,8,4,4,"64-71","70-71"
"2025-26","19748","Iowa","Maryland",8,2483,2687,204,5,5,"76-75","76-83"
"2025-26","19749","Maryland","Washington",9,450,708,258,1,2,"15-11","24-11"
"2025-26","19749","Washington","Maryland",8,787,867,80,2,2,"26-13","26-21"
"2025-26","19749","Maryland","Washington",6,935,1160,225,2,2,"29-23","35-23"
"2025-26","19749","Washington","Maryland",10,1352,1493,141,3,3,"39-29","39-39"
"2025-26","19749","Maryland","Washington",6,2090,2148,58,4,4,"48-50","54-50"
"2025-26","19749","Washington","Maryland",6,2186,2292,106,4,4,"54-50","54-56"
"2025-26","19749","Washington","Maryland",6,2551,2598,47,5,5,"66-62","66-68"
"2025-26","19750","Oregon","Maryland",6,164,323,159,1,1,"9-4","9-10"
"2025-26","19750","Oregon","Maryland",9,598,706,108,1,2,"13-12","13-21"
"2025-26","19750","Maryland","Oregon",16,1001,1210,209,2,3,"22-30","38-30"
"2025-26","19750","Oregon","Maryland",10,1225,1462,237,3,3,"38-30","38-40"
"2025-26","19750","Maryland","Oregon",6,1480,1530,50,3,3,"38-40","44-40"
"2025-26","19750","Oregon","Maryland",11,2033,2241,208,4,4,"54-50","54-61"
"2025-26","19751","Michigan St.","Maryland",8,671,793,122,2,2,"20-22","28-22"
"2025-26","19751","Maryland","Michigan St.",7,804,896,92,2,2,"28-22","28-29"
"2025-26","19751","Maryland","Michigan St.",8,952,1041,89,2,2,"30-29","30-37"
"2025-26","19751","Maryland","Michigan St.",6,1084,1164,80,2,2,"33-37","33-43"
"2025-26","19751","Maryland","Michigan St.",8,1372,1480,108,3,3,"39-46","39-54"
"2025-26","19751","Michigan St.","Maryland",6,2116,2226,110,4,4,"62-79","68-79"
"2025-26","19751","Maryland","Michigan St.",7,2245,2323,78,4,4,"68-79","68-86"
"2025-26","19752","Maryland","Nebraska",6,88,159,71,1,1,"3-2","3-8"
"2025-26","19752","Maryland","Nebraska",8,651,752,101,2,2,"13-15","13-23"
"2025-26","19752","Maryland","Nebraska",9,859,988,129,2,2,"22-26","22-35"
"2025-26","19752","Maryland","Nebraska",8,1163,1232,69,2,3,"28-42","28-50"
"2025-26","19752","Maryland","Nebraska",7,1414,1491,77,3,3,"36-52","36-59"
"2025-26","19752","Maryland","Nebraska",7,1543,1606,63,3,3,"38-59","38-66"
"2025-26","19752","Nebraska","Maryland",6,1726,1795,69,3,3,"40-70","46-70"
"2025-26","19752","Nebraska","Maryland",7,2135,2275,140,4,4,"51-76","58-76"
"2025-26","19753","Maryland","Penn St.",8,55,115,60,1,1,"0-0","8-0"
"2025-26","19753","Penn St.","Maryland",7,123,278,155,1,1,"8-0","8-7"
"2025-26","19753","Penn St.","Maryland",8,956,1046,90,2,2,"30-26","30-34"
"2025-26","19753","Maryland","Penn St.",8,1073,1199,126,2,2,"30-34","38-34"
"2025-26","19753","Maryland","Penn St.",11,1298,1451,153,3,3,"38-39","49-39"
"2025-26","19753","Maryland","Penn St.",6,1849,1935,86,4,4,"58-50","64-50"
"2025-26","19753","Maryland","Penn St.",7,2001,2051,50,4,4,"64-53","71-53"
"2025-26","19753","Maryland","Penn St.",8,2205,2303,98,4,4,"73-59","81-59"
"2025-26","19754","Ohio St.","Maryland",7,33,131,98,1,1,"0-2","7-2"
"2025-26","19754","Ohio St.","Maryland",11,212,295,83,1,1,"7-3","18-3"
"2025-26","19754","Maryland","Ohio St.",10,366,465,99,1,1,"20-5","20-15"
"2025-26","19754","Ohio St.","Maryland",10,505,630,125,1,2,"20-15","30-15"
"2025-26","19754","Maryland","Ohio St.",6,1193,1223,30,2,3,"46-28","46-34"
"2025-26","19754","Maryland","Ohio St.",9,1294,1431,137,3,3,"49-34","49-43"
"2025-26","19754","Maryland","Ohio St.",6,1577,1665,88,3,3,"53-45","53-51"
"2025-26","19754","Maryland","Ohio St.",12,1837,2076,239,4,4,"60-57","60-69"
"2025-26","19754","Ohio St.","Maryland",6,2279,2390,111,4,4,"69-76","75-76"
"2025-26","19755","Maryland","Purdue",6,54,100,46,1,1,"2-2","8-2"
"2025-26","19755","Maryland","Purdue",7,644,732,88,2,2,"22-19","29-19"
"2025-26","19755","Maryland","Purdue",8,816,900,84,2,2,"29-24","37-24"
"2025-26","19755","Maryland","Purdue",8,990,1121,131,2,2,"37-27","45-27"
"2025-26","19755","Maryland","Purdue",7,1520,1603,83,3,3,"62-43","69-43"
"2025-26","19755","Maryland","Purdue",7,1742,1829,87,3,4,"72-48","79-48"
"2025-26","19755","Maryland","Purdue",7,1965,2025,60,4,4,"82-53","89-53"
"2025-26","19755","Purdue","Maryland",7,2074,2185,111,4,4,"89-53","89-60"
"2025-26","19755","Maryland","Purdue",8,2200,2284,84,4,4,"89-60","97-60"
"2025-26","19755","Purdue","Maryland",6,2312,2366,54,4,4,"97-60","97-66"
"2025-26","19756","Maryland","Northwestern",6,146,227,81,1,1,"4-3","10-3"
"2025-26","19756","Maryland","Northwestern",8,711,788,77,2,2,"20-18","28-18"
"2025-26","19756","Maryland","Northwestern",8,846,923,77,2,2,"28-22","36-22"
"2025-26","19756","Maryland","Northwestern",9,1657,1856,199,3,4,"56-45","65-45"
"2025-26","19756","Maryland","Northwestern",6,1902,1985,83,4,4,"65-47","71-47"
"2025-26","19757","Michigan","Maryland",6,58,170,112,1,1,"0-3","6-3"
"2025-26","19757","Michigan","Maryland",7,298,453,155,1,1,"11-9","18-9"
"2025-26","19757","Michigan","Maryland",9,1084,1233,149,2,3,"40-31","49-31"
"2025-26","19757","Maryland","Michigan",6,1661,1737,76,3,3,"62-46","62-52"
"2025-26","19757","Michigan","Maryland",8,1747,1818,71,3,4,"62-52","70-52"
"2025-26","19757","Maryland","Michigan",8,1852,2014,162,4,4,"70-52","70-60"
"2025-26","19757","Michigan","Maryland",6,2092,2182,90,4,4,"74-62","80-62"
"2025-26","19793","Maryland","Oregon",6,255,307,52,1,1,"8-8","14-8"
"2025-26","19793","Oregon","Maryland",8,572,659,87,1,2,"21-13","21-21"
"2025-26","19793","Maryland","Oregon",9,890,1090,200,2,2,"23-26","32-26"
"2025-26","19793","Oregon","Maryland",7,1109,1247,138,2,3,"32-26","32-33"
"2025-26","19793","Maryland","Oregon",7,1453,1522,69,3,3,"40-45","47-45"
"2025-26","19793","Oregon","Maryland",6,1830,2014,184,4,4,"57-52","57-58"
"2025-26","19793","Oregon","Maryland",6,2109,2175,66,4,4,"60-60","60-66"
"2025-26","19794","Maryland","Murray St.",6,197,340,143,1,1,"9-7","15-7"
"2025-26","19794","Maryland","Murray St.",14,554,700,146,1,2,"24-19","38-19"
"2025-26","19794","Murray St.","Maryland",7,748,814,66,2,2,"38-19","38-26"
"2025-26","19794","Maryland","Murray St.",8,1394,1506,112,3,3,"57-42","65-42"
"2025-26","19794","Murray St.","Maryland",6,1517,1594,77,3,3,"65-42","65-48"
"2025-26","19794","Maryland","Murray St.",14,1940,2113,173,4,4,"78-61","92-61"
"2025-26","20082","Maryland","North Carolina",6,40,148,108,1,1,"2-0","2-6"
"2025-26","20082","North Carolina","Maryland",9,312,408,96,1,1,"4-10","13-10"
"2025-26","20082","North Carolina","Maryland",6,438,509,71,1,1,"13-14","19-14"
"2025-26","20082","Maryland","North Carolina",7,1634,1814,180,3,4,"50-45","50-52"
"2025-26","20082","North Carolina","Maryland",7,1835,1914,79,4,4,"50-52","57-52"
