"source_id","lineup","games","stints","seconds","minutes","pts_for","pts_against","plus_minus","net_per_40"
"2019-20","Ashley Owusu|Diamond Miller|Faith Masonius|Kaila Charles|Stephanie Jones",5,7,707,11.8,24,15,9,30.6
"2019-20","Blair Watson|Diamond Miller|Faith Masonius|Stephanie Jones|Taylor Mikesell",6,7,685,11.4,21,24,-3,-10.5
"2019-20","Ashley Owusu|Diamond Miller|Faith Masonius|Stephanie Jones|Taylor Mikesell",6,7,604,10.1,12,16,-4,-15.9
"2019-20","Ashley Owusu|Faith Masonius|Kaila Charles|Sara Vujacic|Taylor Mikesell",5,5,595,9.9,22,10,12,48.4
"2019-20","Ashley Owusu|Blair Watson|Sara Vujacic|Shakira Austin|Stephanie Jones",5,5,579,9.7,27,14,13,53.9
"2019-20","Diamond Miller|Faith Masonius|Sara Vujacic|Shakira Austin|Taylor Mikesell",5,7,559,9.3,26,10,16,68.7
"2019-20","Ashley Owusu|Faith Masonius|Sara Vujacic|Stephanie Jones|Taylor Mikesell",6,8,557,9.3,22,16,6,25.9
"2019-20","Diamond Miller|Faith Masonius|Kaila Charles|Shakira Austin|Taylor Mikesell",3,5,532,8.9,19,15,4,18.0
"2019-20","Ashley Owusu|Diamond Miller|Faith Masonius|Shakira Austin|Taylor Mikesell",7,7,508,8.5,21,12,9,42.5
"2019-20","Ashley Owusu|Faith Masonius|Kaila Charles|Sara Vujacic|Shakira Austin",5,5,504,8.4,21,17,4,19.0
"2019-20","Diamond Miller|Faith Masonius|Kaila Charles|Sara Vujacic|Taylor Mikesell",2,2,491,8.2,22,5,17,83.1
"2019-20","Faith Masonius|Kaila Charles|Sara Vujacic|Shakira Austin|Taylor Mikesell",5,5,454,7.6,22,14,8,42.3
"2019-20","Ashley Owusu|Blair Watson|Diamond Miller|Faith Masonius|Shakira Austin",6,6,436,7.3,15,14,1,5.5
"2019-20","Ashley Owusu|Diamond Miller|Faith Masonius|Kaila Charles|Shakira Austin",3,4,431,7.2,12,8,4,22.3
"2019-20","Ashley Owusu|Faith Masonius|Sara Vujacic|Shakira Austin|Taylor Mikesell",4,4,422,7.0,13,15,-2,-11.4
"2019-20","Ashley Owusu|Blair Watson|Kaila Charles|Sara Vujacic|Stephanie Jones",5,6,394,6.6,17,9,8,48.7
"2019-20","Ashley Owusu|Diamond Miller|Faith Masonius|Sara Vujacic|Taylor Mikesell",3,3,378,6.3,8,14,-6,-38.1
"2019-20","Diamond Miller|Sara Vujacic|Shakira Austin|Stephanie Jones|Taylor Mikesell",3,3,371,6.2,14,4,10,64.7
"2019-20","Ashley Owusu|Diamond Miller|Kaila Charles|Sara Vujacic|Shakira Austin",2,2,364,6.1,10,5,5,33.0
"2019-20","Ashley Owusu|Blair Watson|Faith Masonius|Shakira Austin|Taylor Mikesell",5,6,362,6.0,13,11,2,13.3
"2019-20","Ashley Owusu|Faith Masonius|Sara Vujacic|Shakira Austin|Stephanie Jones",2,3,315,5.2,13,4,9,68.6
"2019-20","Ashley Owusu|Diamond Miller|Faith Masonius|Kaila Charles|Taylor Mikesell",6,6,312,5.2,11,13,-2,-15.4
"2019-20","Faith Masonius|Sara Vujacic|Shakira Austin|Stephanie Jones|Taylor Mikesell",1,1,307,5.1,20,5,15,117.3
"2019-20","Diamond Miller|Faith Masonius|Shakira Austin|Stephanie Jones|Taylor Mikesell",1,1,283,4.7,6,9,-3,-25.4
"2019-20","Ashley Owusu|Faith Masonius|Kaila Charles|Shakira Austin|Taylor Mikesell",2,3,283,4.7,10,7,3,25.4
"2019-20","Ashley Owusu|Kaila Charles|Sara Vujacic|Stephanie Jones|Taylor Mikesell",4,4,280,4.7,7,10,-3,-25.7
"2019-20","Ashley Owusu|Faith Masonius|Kaila Charles|Sara Vujacic|Stephanie Jones",3,3,264,4.4,5,6,-1,-9.1
"2019-20","Diamond Miller|Faith Masonius|Kaila Charles|Stephanie Jones|Taylor Mikesell",3,3,254,4.2,4,7,-3,-28.3
"2019-20","Diamond Miller|Kaila Charles|Sara Vujacic|Shakira Austin|Taylor Mikesell",4,5,245,4.1,10,4,6,58.8
"2019-20","Ashley Owusu|Blair Watson|Faith Masonius|Kaila Charles|Stephanie Jones",4,4,237,4.0,4,6,-2,-20.3
"2019-20","Ashley Owusu|Diamond Miller|Kaila Charles|Sara Vujacic|Stephanie Jones",2,2,228,3.8,9,9,0,0.0
"2019-20","Diamond Miller|Kaila Charles|Sara Vujacic|Stephanie Jones|Taylor Mikesell",3,4,220,3.7,11,7,4,43.6
"2019-20","Diamond Miller|Faith Masonius|Sara Vujacic|Shakira Austin|Stephanie Jones",1,1,216,3.6,13,5,8,88.9
"2019-20","Blair Watson|Faith Masonius|Sara Vujacic|Shakira Austin|Taylor Mikesell",2,2,216,3.6,6,6,0,0.0
"2019-20","Ashley Owusu|Diamond Miller|Faith Masonius|Shakira Austin|Stephanie Jones",3,3,206,3.4,9,10,-1,-11.7
"2019-20","Ashley Owusu|Diamond Miller|Sara Vujacic|Shakira Austin|Taylor Mikesell",1,1,198,3.3,8,5,3,36.4
"2019-20","Ashley Owusu|Blair Watson|Faith Masonius|Sara Vujacic|Shakira Austin",3,3,196,3.3,2,5,-3,-36.7
"2019-20","Blair Watson|Faith Masonius|Kaila Charles|Sara Vujacic|Taylor Mikesell",3,3,188,3.1,4,0,4,51.1
"2019-20","Ashley Owusu|Blair Watson|Kaila Charles|Sara Vujacic|Taylor Mikesell",1,1,183,3.0,7,9,-2,-26.2
"2019-20","Faith Masonius|Kaila Charles|Shakira Austin|Stephanie Jones|Taylor Mikesell",2,2,158,2.6,13,0,13,197.5
"2019-20","Ashley Owusu|Kaila Charles|Sara Vujacic|Shakira Austin|Taylor Mikesell",2,2,151,2.5,11,4,7,111.3
"2019-20","Kaila Charles|Sara Vujacic|Shakira Austin|Stephanie Jones|Taylor Mikesell",3,3,148,2.5,4,4,0,0.0
"2019-20","Ashley Owusu|Blair Watson|Diamond Miller|Stephanie Jones|Taylor Mikesell",1,1,126,2.1,2,2,0,0.0
"2019-20","Faith Masonius|Kaila Charles|Sara Vujacic|Shakira Austin|Stephanie Jones",1,1,120,2.0,5,1,4,80.0
"2019-20","Ashley Owusu|Blair Watson|Faith Masonius|Kaila Charles|Shakira Austin",1,1,118,2.0,6,3,3,61.0
"2019-20","Faith Masonius|Kaila Charles|Sara Vujacic|Stephanie Jones|Taylor Mikesell",1,1,100,1.7,7,2,5,120.0
"2019-20","Ashley Owusu|Kaila Charles|Sara Vujacic|Shakira Austin|Stephanie Jones",2,2,100,1.7,4,2,2,48.0
"2019-20","Blair Watson|Sara Vujacic|Shakira Austin|Stephanie Jones|Taylor Mikesell",2,2,98,1.6,5,1,4,98.0
"2019-20","Blair Watson|Kaila Charles|Sara Vujacic|Shakira Austin|Taylor Mikesell",2,2,97,1.6,0,2,-2,-49.5
"2019-20","Ashley Owusu|Faith Masonius|Shakira Austin|Stephanie Jones|Taylor Mikesell",1,1,95,1.6,5,0,5,126.3
"2019-20","Ashley Owusu|Blair Watson|Faith Masonius|Kaila Charles|Sara Vujacic",2,2,90,1.5,5,6,-1,-26.7
"2019-20","Blair Watson|Diamond Miller|Faith Masonius|Shakira Austin|Stephanie Jones",1,1,89,1.5,5,0,5,134.8
"2019-20","Ashley Owusu|Blair Watson|Kaila Charles|Sara Vujacic|Shakira Austin",2,2,87,1.4,1,0,1,27.6
"2019-20","Ashley Owusu|Blair Watson|Diamond Miller|Shakira Austin|Taylor Mikesell",2,2,87,1.4,3,0,3,82.8
"2019-20","Ashley Owusu|Diamond Miller|Sara Vujacic|Shakira Austin|Stephanie Jones",1,1,84,1.4,3,1,2,57.1
"2019-20","Ashley Owusu|Sara Vujacic|Shakira Austin|Stephanie Jones|Taylor Mikesell",1,1,72,1.2,2,3,-1,-33.3
"2019-20","Diamond Miller|Faith Masonius|Kaila Charles|Sara Vujacic|Stephanie Jones",1,1,44,0.7,0,0,0,""
"2019-20","Ashley Owusu|Blair Watson|Diamond Miller|Kaila Charles|Taylor Mikesell",1,1,40,0.7,0,2,-2,""
"2019-20","Blair Watson|Faith Masonius|Shakira Austin|Stephanie Jones|Taylor Mikesell",3,3,33,0.6,4,3,1,""
"2019-20","Ashley Owusu|Faith Masonius|Kaila Charles|Shakira Austin|Stephanie Jones",1,1,30,0.5,0,2,-2,""
"2019-20","Ashley Owusu|Blair Watson|Diamond Miller|Faith Masonius|Sara Vujacic",1,1,30,0.5,0,0,0,""
"2019-20","Blair Watson|Faith Masonius|Kaila Charles|Shakira Austin|Stephanie Jones",1,1,19,0.3,3,0,3,""
