"source_id","player_name","streak_type","length","start_date","end_date","start_file_id","end_file_id","spans_games","active"
"2019-20","Ashley Owusu","ft_makes",14,"2020-01-09","2020-01-26","11719","11724",1,0
"2019-20","Kaila Charles","ft_makes",14,"2020-01-16","2020-01-23","11721","11723",1,0
"2019-20","Ashley Owusu","ft_makes",13,"2019-11-24","2019-12-08","11446","11450",1,0
"2019-20","Stephanie Jones","ft_makes",13,"2020-02-19","2020-03-08","11731","12072",1,1
"2019-20","Stephanie Jones","fg_makes",12,"2020-02-13","2020-02-16","11729","11730",1,0
"2019-20","Diamond Miller","fg_misses",12,"2020-01-16","2020-01-23","11721","11723",1,0
"2019-20","Taylor Mikesell","ft_makes",12,"2019-11-29","2020-01-30","11447","11725",1,0
"2019-20","Blair Watson","fg_misses",11,"2020-02-09","2020-02-16","11728","11730",1,0
"2019-20","Taylor Mikesell","fg_misses",11,"2019-11-05","2019-11-13","11441","11443",1,0
"2019-20","Taylor Mikesell","fg_misses",11,"2020-01-06","2020-01-09","11718","11719",1,0
"2019-20","Diamond Miller","ft_makes",11,"2020-02-16","2020-03-08","11730","12072",1,0
"2019-20","Shakira Austin","fg_makes",10,"2019-12-08","2019-12-18","11450","11451",1,0
"2019-20","Kaila Charles","fg_makes",9,"2020-02-06","2020-02-09","11727","11728",1,0
"2019-20","Shakira Austin","fg_makes",9,"2019-11-24","2019-11-29","11446","11447",1,0
"2019-20","Ashley Owusu","fg_misses",9,"2019-12-18","2019-12-28","11451","11716",1,0
"2019-20","Taylor Mikesell","fg_misses",9,"2019-11-29","2019-12-05","11447","11449",1,0
"2019-20","Ashley Owusu","ft_makes",9,"2020-02-09","2020-02-13","11728","11729",1,0
"2019-20","Ashley Owusu","ft_makes",9,"2020-03-07","2020-03-08","12071","12072",1,1
"2019-20","Faith Masonius","ft_makes",9,"2019-12-18","2020-01-26","11451","11724",1,0
"2019-20","Kaila Charles","ft_makes",9,"2019-12-05","2019-12-28","11449","11716",1,0
"2019-20","Kaila Charles","fg_misses",8,"2020-01-23","2020-01-23","11723","11723",0,0
"2019-20","Shakira Austin","fg_misses",8,"2019-12-31","2020-01-06","11717","11718",1,0
"2019-20","Shakira Austin","ft_makes",8,"2020-01-20","2020-01-20","11722","11722",0,0
"2019-20","Shakira Austin","fg_makes",7,"2020-02-13","2020-02-13","11729","11729",0,0
"2019-20","Blair Watson","fg_misses",7,"2020-01-06","2020-01-09","11718","11719",1,0
"2019-20","Blair Watson","fg_misses",7,"2020-01-16","2020-01-16","11721","11721",0,0
"2019-20","Diamond Miller","fg_misses",7,"2019-12-28","2020-01-06","11716","11718",1,0
"2019-20","Faith Masonius","fg_misses",7,"2019-11-24","2019-11-30","11446","11448",1,0
"2019-20","Kaila Charles","fg_misses",7,"2019-11-10","2019-11-10","11442","11442",0,0
"2019-20","Shakira Austin","fg_misses",7,"2020-02-09","2020-02-13","11728","11729",1,0
"2019-20","Taylor Mikesell","fg_misses",7,"2019-12-28","2019-12-28","11716","11716",0,0
"2019-20","Taylor Mikesell","fg_misses",7,"2019-12-31","2019-12-31","11717","11717",0,0
"2019-20","Taylor Mikesell","fg_misses",7,"2020-01-30","2020-01-30","11725","11725",0,0
"2019-20","Taylor Mikesell","fg_misses",7,"2020-02-13","2020-02-16","11729","11730",1,0
"2019-20","Ashley Owusu","ft_makes",7,"2020-02-03","2020-02-06","11726","11727",1,0
"2019-20","Shakira Austin","ft_makes",7,"2019-11-05","2019-11-10","11441","11442",1,0
"2019-20","Shakira Austin","ft_makes",7,"2020-02-03","2020-02-09","11726","11728",1,0
"2019-20","Taylor Mikesell","ft_makes",7,"2020-01-30","2020-02-06","11725","11727",1,1
"2019-20","Diamond Miller","fg_makes",6,"2019-11-20","2019-11-24","11445","11446",1,0
"2019-20","Shakira Austin","fg_makes",6,"2019-11-13","2019-11-13","11443","11443",0,0
"2019-20","Shakira Austin","fg_makes",6,"2019-11-17","2019-11-20","11444","11445",1,0
"2019-20","Shakira Austin","fg_makes",6,"2020-02-03","2020-02-09","11726","11728",1,0
"2019-20","Stephanie Jones","fg_makes",6,"2019-11-05","2019-11-05","11441","11441",0,0
"2019-20","Stephanie Jones","fg_makes",6,"2019-11-17","2019-11-20","11444","11445",1,0
