"source_id","file_id","team","player_name","player_number","stint_index","in_seconds","out_seconds","duration","pts_for","pts_against","plus_minus","starter"
"2019-20","11441","Maryland","Kaila Charles",5,1,0,227,227,14,4,10,1
"2019-20","11441","Maryland","Taylor Mikesell",11,1,0,600,600,33,10,23,1
"2019-20","11441","Maryland","Diamond Miller",14,1,0,296,296,14,6,8,1
"2019-20","11441","Maryland","Ashley Owusu",15,1,0,794,794,44,14,30,1
"2019-20","11441","Maryland","Stephanie Jones",24,1,0,152,152,11,2,9,1
"2019-20","11441","Wagner","Morgan Lenahan",3,1,0,296,296,6,14,-8,1
"2019-20","11441","Wagner","Joellen How",5,1,0,152,152,2,11,-9,1
"2019-20","11441","Wagner","Jordan Hobson",14,1,0,152,152,2,11,-9,1
"2019-20","11441","Wagner","Khaleah Edwards",22,1,0,669,669,12,36,-24,1
"2019-20","11441","Wagner","Emilija Krista Grava",24,1,0,395,395,9,25,-16,1
"2019-20","11441","Maryland","Shakira Austin",1,1,152,296,144,3,4,-1,0
"2019-20","11441","Wagner","Alex Cowan",0,1,152,735,583,12,29,-17,0
"2019-20","11441","Wagner","Drayah Heyward",21,1,152,395,243,7,14,-7,0
"2019-20","11441","Maryland","Stephanie Jones",24,2,227,395,168,11,5,6,0
"2019-20","11441","Maryland","Faith Masonius",13,1,296,735,439,26,8,18,0
"2019-20","11441","Maryland","Sara Vujacic",32,1,296,657,361,22,4,18,0
"2019-20","11441","Wagner","Joellen How",5,2,296,504,208,3,16,-13,0
"2019-20","11441","Maryland","Kaila Charles",5,2,395,581,186,8,0,8,0
"2019-20","11441","Wagner","Raven Pitt",15,1,395,600,205,1,8,-7,0
"2019-20","11441","Wagner","Enas Nigatu",30,1,395,504,109,0,5,-5,0
"2019-20","11441","Wagner","Jordan Hobson",14,2,504,581,77,0,3,-3,0
"2019-20","11441","Wagner","Emilija Krista Grava",24,2,504,1670,1166,22,54,-32,0
"2019-20","11441","Maryland","Stephanie Jones",24,3,581,794,213,11,5,6,0
"2019-20","11441","Wagner","Drayah Heyward",21,2,581,735,154,5,7,-2,0
"2019-20","11441","Maryland","Shakira Austin",1,2,600,1200,600,35,7,28,0
"2019-20","11441","Wagner","Morgan Lenahan",3,2,600,1042,442,7,29,-22,0
"2019-20","11441","Maryland","Diamond Miller",14,2,657,1042,385,26,7,19,0
"2019-20","11441","Wagner","Enas Nigatu",30,2,669,735,66,2,4,-2,0
"2019-20","11441","Maryland","Taylor Mikesell",11,2,735,957,222,16,3,13,0
"2019-20","11441","Wagner","Amanda Pollard",4,1,735,867,132,0,11,-11,0
"2019-20","11441","Wagner","Joellen How",5,3,735,809,74,0,5,-5,0
"2019-20","11441","Wagner","Katrice Jackson",55,1,735,935,200,3,15,-12,0
"2019-20","11441","Maryland","Faith Masonius",13,2,794,1200,406,24,3,21,0
"2019-20","11441","Maryland","Sara Vujacic",32,2,794,1200,406,24,3,21,0
"2019-20","11441","Wagner","Khaleah Edwards",22,2,809,935,126,3,10,-7,0
"2019-20","11441","Wagner","Alex Cowan",0,2,867,1200,333,3,17,-14,0
"2019-20","11441","Wagner","Jordan Hobson",14,3,935,1018,83,0,5,-5,0
"2019-20","11441","Wagner","Drayah Heyward",21,3,935,1131,196,0,11,-11,0
"2019-20","11441","Maryland","Ashley Owusu",15,2,957,1619,662,25,12,13,0
"2019-20","11441","Wagner","Khaleah Edwards",22,3,1018,1432,414,8,13,-5,0
"2019-20","11441","Maryland","Stephanie Jones",24,4,1042,1384,342,9,4,5,0
"2019-20","11441","Wagner","Raven Pitt",15,2,1042,1200,158,0,6,-6,0
"2019-20","11441","Wagner","Amanda Pollard",4,2,1131,1200,69,0,2,-2,0
"2019-20","11441","Maryland","Kaila Charles",5,3,1200,1679,479,16,15,1,0
"2019-20","11441","Maryland","Taylor Mikesell",11,3,1200,1384,184,3,4,-1,0
"2019-20","11441","Maryland","Diamond Miller",14,3,1200,1218,18,0,0,0,0
"2019-20","11441","Wagner","Morgan Lenahan",3,3,1200,1355,155,4,3,1,0
"2019-20","11441","Wagner","Joellen How",5,4,1200,1324,124,2,3,-1,0
"2019-20","11441","Wagner","Jordan Hobson",14,4,1200,1478,278,8,7,1,0
"2019-20","11441","Maryland","Sara Vujacic",32,3,1218,1670,452,16,14,2,0
"2019-20","11441","Wagner","Alex Cowan",0,3,1324,1478,154,6,4,2,0
"2019-20","11441","Wagner","Amanda Pollard",4,3,1355,2400,1045,35,48,-13,0
"2019-20","11441","Maryland","Shakira Austin",1,3,1384,1775,391,18,13,5,0
"2019-20","11441","Maryland","Faith Masonius",13,3,1384,2400,1016,48,35,13,0
"2019-20","11441","Wagner","Drayah Heyward",21,4,1432,1931,499,15,22,-7,0
"2019-20","11441","Wagner","Morgan Lenahan",3,4,1478,2019,541,17,24,-7,0
"2019-20","11441","Wagner","Enas Nigatu",30,3,1478,1711,233,9,11,-2,0
"2019-20","11441","Maryland","Taylor Mikesell",11,4,1619,1800,181,8,8,0,0
"2019-20","11441","Maryland","Diamond Miller",14,4,1670,2299,629,31,19,12,0
"2019-20","11441","Wagner","Alex Cowan",0,4,1670,2400,730,25,35,-10,0
"2019-20","11441","Maryland","Sara Vujacic",32,4,1679,1931,252,11,8,3,0
"2019-20","11441","Wagner","Emilija Krista Grava",24,3,1711,2400,689,22,33,-11,0
"2019-20","11441","Maryland","Stephanie Jones",24,5,1775,1922,147,6,6,0,0
"2019-20","11441","Maryland","Ashley Owusu",15,3,1800,2133,333,14,9,5,0
"2019-20","11441","Maryland","Shakira Austin",1,4,1922,2400,478,24,16,8,0
"2019-20","11441","Maryland","Kaila Charles",5,4,1931,2269,338,17,10,7,0
"2019-20","11441","Wagner","Khaleah Edwards",22,4,1931,2133,202,6,8,-2,0
"2019-20","11441","Wagner","Raven Pitt",15,3,2019,2153,134,4,5,-1,0
"2019-20","11441","Maryland","Taylor Mikesell",11,5,2133,2400,267,16,10,6,0
"2019-20","11441","Wagner","Drayah Heyward",21,5,2133,2283,150,4,10,-6,0
"2019-20","11441","Wagner","Morgan Lenahan",3,5,2153,2400,247,10,15,-5,0
"2019-20","11441","Maryland","Sara Vujacic",32,5,2269,2400,131,7,6,1,0
"2019-20","11441","Wagner","Katrice Jackson",55,2,2283,2400,117,6,6,0,0
"2019-20","11441","Maryland","Ashley Owusu",15,4,2299,2400,101,4,6,-2,0
"2019-20","11442","Maryland","Kaila Charles",5,1,0,773,773,17,22,-5,1
"2019-20","11442","Maryland","Taylor Mikesell",11,1,0,158,158,4,6,-2,1
"2019-20","11442","Maryland","Diamond Miller",14,1,0,303,303,8,10,-2,1
"2019-20","11442","Maryland","Ashley Owusu",15,1,0,327,327,8,10,-2,1
"2019-20","11442","Maryland","Stephanie Jones",24,1,0,120,120,2,4,-2,1
"2019-20","11442","South Carolina","Zia Cooke",1,1,0,327,327,10,8,2,1
"2019-20","11442","South Carolina","Aliyah Boston",4,1,0,403,403,14,11,3,1
"2019-20","11442","South Carolina","Brea Beal",12,1,0,327,327,10,8,2,1
"2019-20","11442","South Carolina","Mikiah Herbert Harrigan",21,1,0,495,495,16,13,3,1
"2019-20","11442","South Carolina","Tyasha Harris",52,1,0,773,773,22,17,5,1
"2019-20","11442","Maryland","Shakira Austin",1,1,120,327,207,6,6,0,0
"2019-20","11442","Maryland","Blair Watson",22,1,158,495,337,9,10,-1,0
"2019-20","11442","Maryland","Taylor Mikesell",11,2,303,986,683,11,16,-5,0
"2019-20","11442","Maryland","Faith Masonius",13,1,327,468,141,5,6,-1,0
"2019-20","11442","Maryland","Diamond Miller",14,2,327,468,141,5,6,-1,0
"2019-20","11442","South Carolina","Destanni Henderson",3,1,327,894,567,12,11,1,0
"2019-20","11442","South Carolina","Lele Grissett",24,1,327,654,327,8,7,1,0
"2019-20","11442","South Carolina","Victaria Saxton",5,1,403,773,370,8,6,2,0
"2019-20","11442","Maryland","Shakira Austin",1,2,468,541,73,2,2,0,0
"2019-20","11442","Maryland","Ashley Owusu",15,2,468,1499,1031,18,26,-8,0
"2019-20","11442","Maryland","Sara Vujacic",32,1,495,600,105,2,2,0,0
"2019-20","11442","South Carolina","Laeticia Amihere",15,1,495,600,105,2,2,0,0
"2019-20","11442","Maryland","Faith Masonius",13,2,541,600,59,0,0,0,0
"2019-20","11442","Maryland","Diamond Miller",14,3,600,848,248,4,4,0,0
"2019-20","11442","Maryland","Stephanie Jones",24,2,600,848,248,4,4,0,0
"2019-20","11442","South Carolina","Aliyah Boston",4,2,600,1083,483,12,6,6,0
"2019-20","11442","South Carolina","Zia Cooke",1,2,654,1089,435,12,6,6,0
"2019-20","11442","Maryland","Faith Masonius",13,3,773,1200,427,7,12,-5,0
"2019-20","11442","South Carolina","Brea Beal",12,2,773,1800,1027,24,21,3,0
"2019-20","11442","South Carolina","Mikiah Herbert Harrigan",21,2,773,1499,726,20,14,6,0
"2019-20","11442","Maryland","Kaila Charles",5,2,848,1139,291,5,10,-5,0
"2019-20","11442","Maryland","Blair Watson",22,2,848,1083,235,2,8,-6,0
"2019-20","11442","South Carolina","Tyasha Harris",52,2,894,2400,1506,40,39,1,0
"2019-20","11442","Maryland","Diamond Miller",14,4,986,1288,302,5,8,-3,0
"2019-20","11442","Maryland","Taylor Mikesell",11,3,1083,1315,232,3,8,-5,0
"2019-20","11442","South Carolina","Laeticia Amihere",15,2,1083,1200,117,4,3,1,0
"2019-20","11442","South Carolina","Destanni Henderson",3,2,1089,1200,111,4,3,1,0
"2019-20","11442","Maryland","Sara Vujacic",32,2,1139,1200,61,0,2,-2,0
"2019-20","11442","Maryland","Kaila Charles",5,3,1200,1502,302,9,8,1,0
"2019-20","11442","Maryland","Stephanie Jones",24,3,1200,1435,235,6,6,0,0
"2019-20","11442","South Carolina","Zia Cooke",1,3,1200,1263,63,0,0,0,0
"2019-20","11442","South Carolina","Aliyah Boston",4,3,1200,1435,235,6,6,0,0
"2019-20","11442","South Carolina","Destanni Henderson",3,3,1263,1800,537,12,14,-2,0
"2019-20","11442","Maryland","Blair Watson",22,3,1288,1748,460,14,12,2,0
"2019-20","11442","Maryland","Shakira Austin",1,3,1315,1842,527,16,8,8,0
"2019-20","11442","Maryland","Diamond Miller",14,5,1435,2400,965,28,22,6,0
"2019-20","11442","South Carolina","Victaria Saxton",5,2,1435,1800,365,6,8,-2,0
"2019-20","11442","Maryland","Taylor Mikesell",11,4,1499,1542,43,2,2,0,0
"2019-20","11442","South Carolina","Aliyah Boston",4,4,1499,1703,204,2,7,-5,0
"2019-20","11442","Maryland","Stephanie Jones",24,4,1502,1703,201,5,2,3,0
"2019-20","11442","Maryland","Ashley Owusu",15,3,1542,2400,858,25,18,7,0
"2019-20","11442","Maryland","Faith Masonius",13,4,1703,2081,378,4,6,-2,0
