"source_id","file_id","team","opponent","points","start_seconds","end_seconds","duration","period_start","period_end","score_before","score_after"
"2019-20","11451","Maryland","Georgia St.",12,939,1219,280,2,3,"17-47","17-59"
"2019-20","11451","Maryland","Georgia St.",6,1443,1555,112,3,3,"25-67","25-73"
"2019-20","11451","Maryland","Georgia St.",9,1738,1869,131,3,4,"29-78","29-87"
"2019-20","11451","Maryland","Georgia St.",8,1962,2033,71,4,4,"31-87","31-95"
"2019-20","11451","Maryland","Georgia St.",6,2086,2134,48,4,4,"34-95","34-101"
"2019-20","11451","Maryland","Georgia St.",9,2184,2259,75,4,4,"36-101","36-110"
"2019-20","11716","Maryland","Michigan",6,497,559,62,1,1,"11-11","17-11"
"2019-20","11716","Maryland","Michigan",8,1519,1651,132,3,3,"34-34","42-34"
"2019-20","11716","Maryland","Michigan",7,1980,2054,74,4,4,"46-42","53-42"
"2019-20","11717","Northwestern","Maryland",14,139,411,272,1,1,"2-4","16-4"
"2019-20","11717","Northwestern","Maryland",11,1312,1401,89,3,3,"37-27","48-27"
"2019-20","11718","Maryland","Ohio St.",6,452,494,42,1,1,"16-20","22-20"
"2019-20","11718","Ohio St.","Maryland",8,964,1071,107,2,2,"31-34","31-42"
"2019-20","11718","Maryland","Ohio St.",6,1152,1253,101,2,3,"31-42","37-42"
"2019-20","11718","Maryland","Ohio St.",6,1534,1653,119,3,3,"45-49","51-49"
"2019-20","11718","Maryland","Ohio St.",13,1924,2168,244,4,4,"55-55","68-55"
"2019-20","11719","Iowa","Maryland",7,705,822,117,2,2,"31-24","38-24"
"2019-20","11719","Maryland","Iowa",6,877,1047,170,2,2,"38-24","38-30"
"2019-20","11719","Maryland","Iowa",11,1357,1579,222,3,3,"41-33","41-44"
"2019-20","11719","Iowa","Maryland",7,1712,1876,164,3,4,"45-47","52-47"
"2019-20","11720","Maryland","Michigan",8,185,360,175,1,1,"4-4","4-12"
"2019-20","11720","Maryland","Michigan",9,701,851,150,2,2,"14-21","14-30"
"2019-20","11720","Maryland","Michigan",7,1945,1981,36,4,4,"40-58","40-65"
"2019-20","11720","Michigan","Maryland",9,1992,2108,116,4,4,"40-65","49-65"
"2019-20","11720","Maryland","Michigan",12,2178,2366,188,4,4,"49-65","49-77"
"2019-20","11721","Maryland","Nebraska",12,412,546,134,1,1,"12-14","24-14"
"2019-20","11721","Maryland","Nebraska",6,703,742,39,2,2,"26-19","32-19"
"2019-20","11721","Nebraska","Maryland",6,757,804,47,2,2,"32-19","32-25"
"2019-20","11721","Maryland","Nebraska",6,2327,2368,41,4,4,"81-69","87-69"
"2019-20","11722","Maryland","Indiana",8,41,133,92,1,1,"0-0","8-0"
"2019-20","11722","Indiana","Maryland",6,433,561,128,1,1,"14-9","14-15"
"2019-20","11722","Maryland","Indiana",12,657,800,143,2,2,"16-18","28-18"
"2019-20","11722","Maryland","Indiana",9,1581,1731,150,3,3,"46-33","55-33"
"2019-20","11722","Indiana","Maryland",8,2316,2395,79,4,4,"76-54","76-62"
"2019-20","11723","Maryland","Illinois",10,11,178,167,1,1,"0-0","0-10"
"2019-20","11723","Illinois","Maryland",7,238,348,110,1,1,"0-10","7-10"
"2019-20","11723","Maryland","Illinois",7,452,503,51,1,1,"9-13","9-20"
"2019-20","11723","Maryland","Illinois",6,997,1197,200,2,2,"27-34","27-40"
"2019-20","11723","Maryland","Illinois",7,1504,1594,90,3,3,"37-48","37-55"
"2019-20","11723","Illinois","Maryland",6,1674,1722,48,3,3,"37-55","43-55"
"2019-20","11723","Maryland","Illinois",9,1920,2036,116,4,4,"49-60","49-69"
"2019-20","11724","Northwestern","Maryland",7,644,774,130,2,2,"17-11","17-18"
"2019-20","11724","Maryland","Northwestern",12,1550,1756,206,3,3,"36-39","48-39"
"2019-20","11724","Northwestern","Maryland",7,1767,1963,196,3,4,"48-39","48-46"
"2019-20","11724","Maryland","Northwestern",6,1984,2054,70,4,4,"48-46","54-46"
"2019-20","11725","Maryland","Ohio St.",10,253,466,213,1,1,"6-8","6-18"
"2019-20","11725","Maryland","Ohio St.",7,540,626,86,1,2,"8-18","8-25"
"2019-20","11725","Maryland","Ohio St.",7,1066,1131,65,2,2,"22-38","22-45"
"2019-20","11725","Ohio St.","Maryland",6,1392,1452,60,3,3,"30-51","36-51"
"2019-20","11726","Michigan St.","Maryland",8,114,182,68,1,1,"5-0","5-8"
"2019-20","11726","Maryland","Michigan St.",16,360,573,213,1,1,"8-12","24-12"
"2019-20","11726","Maryland","Michigan St.",6,635,808,173,2,2,"24-16","30-16"
"2019-20","11726","Maryland","Michigan St.",15,1018,1173,155,2,2,"30-20","45-20"
"2019-20","11726","Maryland","Michigan St.",6,1214,1297,83,3,3,"45-22","51-22"
"2019-20","11726","Maryland","Michigan St.",6,1330,1386,56,3,3,"51-24","57-24"
"2019-20","11726","Maryland","Michigan St.",8,1421,1479,58,3,3,"57-26","65-26"
"2019-20","11726","Maryland","Michigan St.",7,1781,1841,60,3,4,"73-38","80-38"
"2019-20","11727","Indiana","Maryland",6,209,287,78,1,1,"5-4","11-4"
"2019-20","11727","Indiana","Maryland",6,445,502,57,1,1,"15-13","21-13"
"2019-20","11727","Maryland","Indiana",6,824,979,155,2,2,"36-26","36-32"
"2019-20","11727","Maryland","Indiana",7,1278,1384,106,3,3,"39-34","39-41"
"2019-20","11727","Maryland","Indiana",6,1483,1562,79,3,3,"43-46","43-52"
"2019-20","11728","Maryland","Rutgers",7,35,137,102,1,1,"0-0","7-0"
"2019-20","11728","Maryland","Rutgers",8,257,359,102,1,1,"9-4","17-4"
"2019-20","11728","Maryland","Rutgers",7,835,962,127,2,2,"33-20","40-20"
"2019-20","11728","Maryland","Rutgers",6,1273,1323,50,3,3,"44-27","50-27"
"2019-20","11728","Maryland","Rutgers",6,1651,1723,72,3,3,"60-39","66-39"
"2019-20","11729","Maryland","Iowa",7,381,422,41,1,1,"11-8","18-8"
"2019-20","11729","Maryland","Iowa",7,689,788,99,2,2,"27-16","34-16"
"2019-20","11729","Maryland","Iowa",7,1021,1091,70,2,2,"37-20","44-20"
"2019-20","11729","Maryland","Iowa",11,1133,1361,228,2,3,"44-23","55-23"
"2019-20","11729","Maryland","Iowa",9,1406,1529,123,3,3,"55-25","64-25"
"2019-20","11730","Penn St.","Maryland",6,197,237,40,1,1,"4-6","10-6"
"2019-20","11730","Maryland","Penn St.",8,256,366,110,1,1,"10-6","10-14"
"2019-20","11730","Maryland","Penn St.",6,597,670,73,1,2,"22-23","22-29"
"2019-20","11730","Penn St.","Maryland",8,838,948,110,2,2,"24-34","32-34"
"2019-20","11730","Maryland","Penn St.",6,1229,1290,61,3,3,"45-46","45-52"
"2019-20","11730","Maryland","Penn St.",6,1546,1594,48,3,3,"50-61","50-67"
"2019-20","11730","Maryland","Penn St.",16,1747,1908,161,3,4,"56-72","56-88"
"2019-20","11730","Maryland","Penn St.",7,1993,2076,83,4,4,"61-88","61-95"
"2019-20","11730","Maryland","Penn St.",8,2190,2314,124,4,4,"67-97","67-105"
"2019-20","11731","Maryland","Wisconsin",9,96,200,104,1,1,"2-0","2-9"
"2019-20","11731","Maryland","Wisconsin",8,364,444,80,1,1,"6-14","6-22"
"2019-20","11731","Maryland","Wisconsin",9,467,739,272,1,2,"8-22","8-31"
"2019-20","11731","Maryland","Wisconsin",8,767,896,129,2,2,"10-31","10-39"
"2019-20","11731","Maryland","Wisconsin",6,1274,1313,39,3,3,"19-47","19-53"
"2019-20","11731","Wisconsin","Maryland",7,1422,1477,55,3,3,"21-56","28-56"
"2019-20","11731","Maryland","Wisconsin",9,1526,1674,148,3,3,"31-58","31-67"
"2019-20","11731","Wisconsin","Maryland",7,2021,2089,68,4,4,"41-74","48-74"
"2019-20","11731","Maryland","Wisconsin",7,2106,2183,77,4,4,"48-74","48-81"
"2019-20","11732","Maryland","Purdue",10,317,552,235,1,1,"9-12","19-12"
"2019-20","11732","Maryland","Purdue",6,737,793,56,2,2,"19-14","25-14"
"2019-20","11732","Maryland","Purdue",8,1122,1268,146,2,3,"31-22","39-22"
"2019-20","11732","Maryland","Purdue",8,1391,1502,111,3,3,"39-24","47-24"
"2019-20","11732","Maryland","Purdue",8,1714,1789,75,3,3,"55-34","63-34"
"2019-20","11732","Maryland","Purdue",8,2069,2165,96,4,4,"72-41","80-41"
"2019-20","11732","Maryland","Purdue",8,2242,2366,124,4,4,"80-45","88-45"
"2019-20","11733","Maryland","Minnesota",8,159,211,52,1,1,"6-1","6-9"
"2019-20","11733","Maryland","Minnesota",8,263,345,82,1,1,"9-9","9-17"
"2019-20","11733","Maryland","Minnesota",14,430,917,487,1,2,"13-20","13-34"
"2019-20","11733","Maryland","Minnesota",17,1052,1283,231,2,3,"19-38","19-55"
"2019-20","11733","Maryland","Minnesota",7,1477,1577,100,3,3,"30-67","30-74"
"2019-20","11733","Maryland","Minnesota",7,1614,1684,70,3,3,"33-74","33-81"
"2019-20","11733","Minnesota","Maryland",6,1725,1756,31,3,3,"33-81","39-81"
"2019-20","11733","Maryland","Minnesota",14,1772,2102,330,3,4,"39-81","39-95"
"2019-20","11734","Purdue","Maryland",7,336,393,57,1,1,"12-6","12-13"
"2019-20","11734","Purdue","Maryland",6,597,651,54,1,2,"20-16","20-22"
"2019-20","11734","Maryland","Purdue",9,767,955,188,2,2,"22-24","31-24"
"2019-20","11734","Maryland","Purdue",6,1035,1081,46,2,2,"31-27","37-27"
"2019-20","11734","Maryland","Purdue",12,1796,1918,122,3,4,"52-44","64-44"
"2019-20","12071","Maryland","Indiana",7,502,673,171,1,2,"12-13","19-13"
"2019-20","12071","Indiana","Maryland",6,726,826,100,2,2,"21-15","21-21"
"2019-20","12071","Maryland","Indiana",7,844,910,66,2,2,"21-21","28-21"
"2019-20","12071","Maryland","Indiana",17,1231,1605,374,3,3,"28-26","45-26"
"2019-20","12071","Maryland","Indiana",8,2161,2248,87,4,4,"54-43","62-43"
"2019-20","12072","Maryland","Ohio St.",6,399,511,112,1,1,"14-19","20-19"
"2019-20","12072","Maryland","Ohio St.",7,851,937,86,2,2,"30-29","37-29"
"2019-20","12072","Maryland","Ohio St.",7,1131,1338,207,2,3,"39-35","46-35"
"2019-20","12072","Maryland","Ohio St.",7,1433,1497,64,3,3,"49-39","56-39"
"2019-20","12072","Maryland","Ohio St.",8,2011,2087,76,4,4,"63-51","71-51"
