source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2019,11448,1,39,11,Taylor Mikesell,1,14,Diamond Miller,LAYUP,2,12.0,3.0,14 Diamond Miller LAYUP GOOD (2 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11448,2,395,15,Ashley Owusu,2,05,Kaila Charles,LAYUP,2,19.0,8.0,05 Kaila Charles LAYUP GOOD (8 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11448,2,372,05,Kaila Charles,1,22,Blair Watson,3PTR,3,22.0,8.0,22 Blair Watson 3PTR GOOD (3 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11448,2,350,05,Kaila Charles,2,24,Stephanie Jones,JUMPER,2,24.0,10.0,24 Stephanie Jones JUMPER GOOD (5 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11448,2,201,01,Shakira Austin,1,14,Diamond Miller,LAYUP,2,30.0,15.0,14 Diamond Miller LAYUP GOOD (4 Pt); 01 Shakira Austin Assist (1 Asst)
2019,11448,3,509,01,Shakira Austin,2,05,Kaila Charles,LAYUP,2,41.0,20.0,05 Kaila Charles LAYUP GOOD (12 Pt); 01 Shakira Austin Assist (2 Asst)
2019,11448,3,366,15,Ashley Owusu,3,01,Shakira Austin,JUMPER,2,50.0,20.0,01 Shakira Austin JUMPER GOOD (4 Pt); 15 Ashley Owusu Assist (3 Asst)
2019,11448,3,322,11,Taylor Mikesell,2,01,Shakira Austin,LAYUP,2,52.0,20.0,01 Shakira Austin LAYUP GOOD (6 Pt); 11 Taylor Mikesell Assist (2 Asst)
2019,11448,3,265,15,Ashley Owusu,4,22,Blair Watson,3PTR,3,57.0,20.0,22 Blair Watson 3PTR GOOD (9 Pt); 15 Ashley Owusu Assist (4 Asst)
2019,11448,3,228,13,Faith Masonius,1,01,Shakira Austin,JUMPER,2,59.0,20.0,01 Shakira Austin JUMPER GOOD (8 Pt); 13 Faith Masonius Assist (1 Asst)
2019,11448,4,521,11,Taylor Mikesell,3,05,Kaila Charles,LAYUP,2,67.0,20.0,05 Kaila Charles LAYUP GOOD (16 Pt); 11 Taylor Mikesell Assist (3 Asst)
2019,11448,4,473,13,Faith Masonius,2,14,Diamond Miller,LAYUP,2,69.0,20.0,14 Diamond Miller LAYUP GOOD (9 Pt); 13 Faith Masonius Assist (2 Asst)
2019,11448,4,440,13,Faith Masonius,3,05,Kaila Charles,LAYUP,2,71.0,20.0,05 Kaila Charles LAYUP GOOD (18 Pt); 13 Faith Masonius Assist (3 Asst)
2019,11448,4,343,05,Kaila Charles,3,32,Sara Vujacic,3PTR,3,76.0,20.0,32 Sara Vujacic 3PTR GOOD (3 Pt); 05 Kaila Charles Assist (3 Asst)
2019,11448,4,241,13,Faith Masonius,4,24,Stephanie Jones,LAYUP,2,81.0,22.0,24 Stephanie Jones LAYUP GOOD (9 Pt); 13 Faith Masonius Assist (4 Asst)
2019,11448,4,99,11,Taylor Mikesell,4,13,Faith Masonius,LAYUP,2,85.0,26.0,13 Faith Masonius LAYUP GOOD (5 Pt); 11 Taylor Mikesell Assist (4 Asst)
2019,11448,4,75,14,Diamond Miller,2,24,Stephanie Jones,JUMPER,2,87.0,26.0,24 Stephanie Jones JUMPER GOOD (11 Pt); 14 Diamond Miller Assist (2 Asst)
2019,11448,4,47,14,Diamond Miller,3,32,Sara Vujacic,3PTR,3,90.0,26.0,32 Sara Vujacic 3PTR GOOD (6 Pt); 14 Diamond Miller Assist (3 Asst)
2019,11449,1,590,15,Ashley Owusu,1,11,Taylor Mikesell,3PTR,3,0.0,3.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11449,1,528,15,Ashley Owusu,2,11,Taylor Mikesell,3PTR,3,2.0,6.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11449,1,485,15,Ashley Owusu,3,22,Blair Watson,3PTR,3,4.0,9.0,22 Blair Watson 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (3 Asst)
2019,11449,1,396,15,Ashley Owusu,4,24,Stephanie Jones,LAYUP,2,9.0,11.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 15 Ashley Owusu Assist (4 Asst)
2019,11449,1,329,15,Ashley Owusu,5,24,Stephanie Jones,3PTR,3,11.0,14.0,24 Stephanie Jones 3PTR GOOD (5 Pt); 15 Ashley Owusu Assist (5 Asst)
2019,11449,1,141,22,Blair Watson,1,01,Shakira Austin,LAYUP,2,13.0,16.0,01 Shakira Austin LAYUP GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2019,11449,2,215,15,Ashley Owusu,6,22,Blair Watson,3PTR,3,28.0,28.0,22 Blair Watson 3PTR GOOD (12 Pt); 15 Ashley Owusu Assist (6 Asst)
2019,11449,3,578,15,Ashley Owusu,7,01,Shakira Austin,LAYUP,2,30.0,32.0,01 Shakira Austin LAYUP GOOD (4 Pt); 15 Ashley Owusu Assist (7 Asst)
2019,11449,3,344,11,Taylor Mikesell,1,05,Kaila Charles,LAYUP,2,38.0,34.0,05 Kaila Charles LAYUP GOOD (5 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11449,3,206,22,Blair Watson,2,11,Taylor Mikesell,3PTR,3,40.0,37.0,11 Taylor Mikesell 3PTR GOOD (11 Pt); 22 Blair Watson Assist (2 Asst)
2019,11449,3,6,14,Diamond Miller,1,01,Shakira Austin,JUMPER,2,46.0,39.0,01 Shakira Austin JUMPER GOOD (6 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11449,4,530,11,Taylor Mikesell,2,15,Ashley Owusu,LAYUP,2,46.0,43.0,15 Ashley Owusu LAYUP GOOD (4 Pt); 11 Taylor Mikesell Assist (2 Asst)
2019,11449,4,467,15,Ashley Owusu,8,11,Taylor Mikesell,JUMPER,2,50.0,45.0,11 Taylor Mikesell JUMPER GOOD (13 Pt); 15 Ashley Owusu Assist (8 Asst)
2019,11449,4,435,11,Taylor Mikesell,3,14,Diamond Miller,JUMPER,2,50.0,47.0,14 Diamond Miller JUMPER GOOD (2 Pt); 11 Taylor Mikesell Assist (3 Asst)
2019,11449,4,291,15,Ashley Owusu,9,05,Kaila Charles,LAYUP,2,55.0,51.0,05 Kaila Charles LAYUP GOOD (7 Pt); 15 Ashley Owusu Assist (9 Asst)
2019,11450,1,528,15,Ashley Owusu,1,11,Taylor Mikesell,3PTR,3,5.0,2.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11450,1,459,05,Kaila Charles,1,11,Taylor Mikesell,3PTR,3,10.0,2.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11450,1,325,15,Ashley Owusu,2,11,Taylor Mikesell,3PTR,3,13.0,5.0,11 Taylor Mikesell 3PTR GOOD (9 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11450,1,147,14,Diamond Miller,1,13,Faith Masonius,JUMPER,2,17.0,7.0,13 Faith Masonius JUMPER GOOD (2 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11450,2,587,22,Blair Watson,1,05,Kaila Charles,LAYUP,2,22.0,10.0,05 Kaila Charles LAYUP GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2019,11450,2,516,15,Ashley Owusu,3,14,Diamond Miller,LAYUP,2,24.0,12.0,14 Diamond Miller LAYUP GOOD (3 Pt); 15 Ashley Owusu Assist (3 Asst)
2019,11450,2,292,24,Stephanie Jones,1,32,Sara Vujacic,3PTR,3,33.0,12.0,32 Sara Vujacic 3PTR GOOD (3 Pt); 24 Stephanie Jones Assist (1 Asst)
2019,11450,2,245,24,Stephanie Jones,2,11,Taylor Mikesell,3PTR,3,36.0,12.0,11 Taylor Mikesell 3PTR GOOD (14 Pt); 24 Stephanie Jones Assist (2 Asst)
2019,11450,2,210,01,Shakira Austin,1,24,Stephanie Jones,JUMPER,2,38.0,12.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 01 Shakira Austin Assist (1 Asst)
2019,11450,2,181,13,Faith Masonius,1,01,Shakira Austin,LAYUP,2,40.0,12.0,01 Shakira Austin LAYUP GOOD (6 Pt); 13 Faith Masonius Assist (1 Asst)
2019,11450,2,154,24,Stephanie Jones,3,13,Faith Masonius,JUMPER,2,42.0,12.0,13 Faith Masonius JUMPER GOOD (6 Pt); 24 Stephanie Jones Assist (3 Asst)
2019,11450,2,78,32,Sara Vujacic,1,01,Shakira Austin,LAYUP,2,44.0,15.0,01 Shakira Austin LAYUP GOOD (8 Pt); 32 Sara Vujacic Assist (1 Asst)
2019,11450,2,21,24,Stephanie Jones,4,11,Taylor Mikesell,3PTR,3,50.0,17.0,11 Taylor Mikesell 3PTR GOOD (17 Pt); 24 Stephanie Jones Assist (4 Asst)
2019,11450,3,578,01,Shakira Austin,2,15,Ashley Owusu,JUMPER,2,54.0,17.0,15 Ashley Owusu JUMPER GOOD (7 Pt); 01 Shakira Austin Assist (2 Asst)
2019,11450,3,418,05,Kaila Charles,2,01,Shakira Austin,LAYUP,2,60.0,20.0,01 Shakira Austin LAYUP GOOD (12 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11450,3,289,11,Taylor Mikesell,1,24,Stephanie Jones,LAYUP,2,68.0,22.0,24 Stephanie Jones LAYUP GOOD (7 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11450,3,208,11,Taylor Mikesell,2,32,Sara Vujacic,3PTR,3,71.0,25.0,32 Sara Vujacic 3PTR GOOD (6 Pt); 11 Taylor Mikesell Assist (2 Asst)
2019,11450,3,142,11,Taylor Mikesell,3,24,Stephanie Jones,LAYUP,2,76.0,25.0,24 Stephanie Jones LAYUP GOOD (12 Pt); 11 Taylor Mikesell Assist (3 Asst)
2019,11450,4,534,15,Ashley Owusu,5,24,Stephanie Jones,LAYUP,2,85.0,34.0,24 Stephanie Jones LAYUP GOOD (16 Pt); 15 Ashley Owusu Assist (5 Asst)
2019,11450,4,270,05,Kaila Charles,3,11,Taylor Mikesell,3PTR,3,90.0,44.0,11 Taylor Mikesell 3PTR GOOD (20 Pt); 05 Kaila Charles Assist (3 Asst)
2019,11450,4,247,11,Taylor Mikesell,4,24,Stephanie Jones,LAYUP,2,92.0,44.0,24 Stephanie Jones LAYUP GOOD (18 Pt); 11 Taylor Mikesell Assist (4 Asst)
2019,11450,4,188,05,Kaila Charles,4,01,Shakira Austin,JUMPER,2,96.0,44.0,01 Shakira Austin JUMPER GOOD (21 Pt); 05 Kaila Charles Assist (4 Asst)
2019,11450,4,120,11,Taylor Mikesell,5,13,Faith Masonius,LAYUP,2,100.0,44.0,13 Faith Masonius LAYUP GOOD (8 Pt); 11 Taylor Mikesell Assist (5 Asst)
2019,11450,4,36,13,Faith Masonius,2,24,Stephanie Jones,LAYUP,2,105.0,44.0,24 Stephanie Jones LAYUP GOOD (20 Pt); 13 Faith Masonius Assist (2 Asst)
2019,11451,1,554,15,Ashley Owusu,1,11,Taylor Mikesell,3PTR,3,2.0,3.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11451,1,500,15,Ashley Owusu,2,22,Blair Watson,3PTR,3,2.0,6.0,22 Blair Watson 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11451,1,471,05,Kaila Charles,1,22,Blair Watson,LAYUP,2,2.0,8.0,22 Blair Watson LAYUP GOOD (5 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11451,1,456,15,Ashley Owusu,3,22,Blair Watson,3PTR,3,2.0,11.0,22 Blair Watson 3PTR GOOD (8 Pt); 15 Ashley Owusu Assist (3 Asst)
2019,11451,1,419,11,Taylor Mikesell,1,22,Blair Watson,3PTR,3,2.0,14.0,22 Blair Watson 3PTR GOOD (11 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11451,1,344,01,Shakira Austin,1,11,Taylor Mikesell,3PTR,3,2.0,17.0,11 Taylor Mikesell 3PTR GOOD (6 Pt); 01 Shakira Austin Assist (1 Asst)
2019,11451,1,316,15,Ashley Owusu,4,11,Taylor Mikesell,3PTR,3,2.0,20.0,11 Taylor Mikesell 3PTR GOOD (9 Pt); 15 Ashley Owusu Assist (4 Asst)
2019,11451,1,259,14,Diamond Miller,1,15,Ashley Owusu,3PTR,3,3.0,23.0,15 Ashley Owusu 3PTR GOOD (3 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11451,1,219,22,Blair Watson,1,15,Ashley Owusu,JUMPER,2,3.0,25.0,15 Ashley Owusu JUMPER GOOD (5 Pt); 22 Blair Watson Assist (1 Asst)
2019,11451,1,71,05,Kaila Charles,2,01,Shakira Austin,JUMPER,2,9.0,29.0,01 Shakira Austin JUMPER GOOD (2 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11451,2,504,11,Taylor Mikesell,2,22,Blair Watson,3PTR,3,13.0,33.0,22 Blair Watson 3PTR GOOD (14 Pt); 11 Taylor Mikesell Assist (2 Asst)
2019,11451,2,467,14,Diamond Miller,2,24,Stephanie Jones,LAYUP,2,13.0,35.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 14 Diamond Miller Assist (2 Asst)
2019,11451,2,448,22,Blair Watson,2,24,Stephanie Jones,JUMPER,2,13.0,37.0,24 Stephanie Jones JUMPER GOOD (4 Pt); 22 Blair Watson Assist (2 Asst)
2019,11451,2,431,05,Kaila Charles,3,11,Taylor Mikesell,3PTR,3,15.0,40.0,11 Taylor Mikesell 3PTR GOOD (12 Pt); 05 Kaila Charles Assist (3 Asst)
2019,11451,2,357,05,Kaila Charles,4,22,Blair Watson,3PTR,3,15.0,45.0,22 Blair Watson 3PTR GOOD (17 Pt); 05 Kaila Charles Assist (4 Asst)
2019,11451,2,164,32,Sara Vujacic,1,22,Blair Watson,3PTR,3,17.0,55.0,22 Blair Watson 3PTR GOOD (20 Pt); 32 Sara Vujacic Assist (1 Asst)
2019,11451,3,581,01,Shakira Austin,2,11,Taylor Mikesell,LAYUP,2,17.0,59.0,11 Taylor Mikesell LAYUP GOOD (14 Pt); 01 Shakira Austin Assist (2 Asst)
2019,11451,3,540,01,Shakira Austin,3,11,Taylor Mikesell,3PTR,3,19.0,62.0,11 Taylor Mikesell 3PTR GOOD (17 Pt); 01 Shakira Austin Assist (3 Asst)
2019,11451,3,431,15,Ashley Owusu,5,11,Taylor Mikesell,3PTR,3,23.0,67.0,11 Taylor Mikesell 3PTR GOOD (20 Pt); 15 Ashley Owusu Assist (5 Asst)
2019,11451,3,357,14,Diamond Miller,3,05,Kaila Charles,LAYUP,2,25.0,69.0,05 Kaila Charles LAYUP GOOD (8 Pt); 14 Diamond Miller Assist (3 Asst)
2019,11451,3,286,15,Ashley Owusu,6,05,Kaila Charles,JUMPER,2,25.0,71.0,05 Kaila Charles JUMPER GOOD (10 Pt); 15 Ashley Owusu Assist (6 Asst)
2019,11451,3,245,05,Kaila Charles,5,15,Ashley Owusu,JUMPER,2,25.0,73.0,15 Ashley Owusu JUMPER GOOD (7 Pt); 05 Kaila Charles Assist (5 Asst)
2019,11451,3,182,15,Ashley Owusu,7,24,Stephanie Jones,LAYUP,2,27.0,75.0,24 Stephanie Jones LAYUP GOOD (10 Pt); 15 Ashley Owusu Assist (7 Asst)
2019,11451,4,531,22,Blair Watson,3,11,Taylor Mikesell,3PTR,3,29.0,87.0,11 Taylor Mikesell 3PTR GOOD (23 Pt); 22 Blair Watson Assist (3 Asst)
2019,11451,4,406,14,Diamond Miller,4,22,Blair Watson,3PTR,3,31.0,93.0,22 Blair Watson 3PTR GOOD (23 Pt); 14 Diamond Miller Assist (4 Asst)
2019,11451,4,314,14,Diamond Miller,5,32,Sara Vujacic,JUMPER,2,34.0,97.0,32 Sara Vujacic JUMPER GOOD (2 Pt); 14 Diamond Miller Assist (5 Asst)
2019,11451,4,282,13,Faith Masonius,1,14,Diamond Miller,JUMPER,2,34.0,99.0,14 Diamond Miller JUMPER GOOD (2 Pt); 13 Faith Masonius Assist (1 Asst)
2019,11451,4,161,01,Shakira Austin,4,14,Diamond Miller,JUMPER,2,36.0,108.0,14 Diamond Miller JUMPER GOOD (7 Pt); 01 Shakira Austin Assist (4 Asst)
2019,11451,4,92,32,Sara Vujacic,2,14,Diamond Miller,JUMPER,2,37.0,112.0,14 Diamond Miller JUMPER GOOD (9 Pt); 32 Sara Vujacic Assist (2 Asst)
2019,11716,1,268,22,Blair Watson,1,13,Faith Masonius,JUMPER,2,7.0,6.0,13 Faith Masonius JUMPER GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2019,11716,2,401,05,Kaila Charles,1,01,Shakira Austin,JUMPER,2,23.0,16.0,01 Shakira Austin JUMPER GOOD (4 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11716,2,25,13,Faith Masonius,1,24,Stephanie Jones,LAYUP,2,30.0,24.0,24 Stephanie Jones LAYUP GOOD (3 Pt); 13 Faith Masonius Assist (1 Asst)
2019,11716,3,222,24,Stephanie Jones,1,01,Shakira Austin,LAYUP,2,38.0,34.0,01 Shakira Austin LAYUP GOOD (6 Pt); 24 Stephanie Jones Assist (1 Asst)
2019,11716,3,184,24,Stephanie Jones,2,01,Shakira Austin,JUMPER,2,40.0,34.0,01 Shakira Austin JUMPER GOOD (8 Pt); 24 Stephanie Jones Assist (2 Asst)
2019,11716,4,522,22,Blair Watson,2,24,Stephanie Jones,JUMPER,2,46.0,38.0,24 Stephanie Jones JUMPER GOOD (5 Pt); 22 Blair Watson Assist (2 Asst)
2019,11716,4,403,05,Kaila Charles,2,13,Faith Masonius,LAYUP,2,49.0,42.0,13 Faith Masonius LAYUP GOOD (4 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11716,4,346,13,Faith Masonius,2,05,Kaila Charles,LAYUP,2,53.0,42.0,05 Kaila Charles LAYUP GOOD (23 Pt); 13 Faith Masonius Assist (2 Asst)
2019,11716,4,294,13,Faith Masonius,3,11,Taylor Mikesell,3PTR,3,56.0,46.0,11 Taylor Mikesell 3PTR GOOD (5 Pt); 13 Faith Masonius Assist (3 Asst)
2019,11716,4,221,11,Taylor Mikesell,1,22,Blair Watson,3PTR,3,61.0,48.0,22 Blair Watson 3PTR GOOD (6 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11716,4,31,05,Kaila Charles,3,24,Stephanie Jones,LAYUP,2,70.0,55.0,24 Stephanie Jones LAYUP GOOD (10 Pt); 05 Kaila Charles Assist (3 Asst)
2019,11717,1,546,24,Stephanie Jones,1,05,Kaila Charles,JUMPER,2,2.0,2.0,05 Kaila Charles JUMPER GOOD (2 Pt); 24 Stephanie Jones Assist (1 Asst)
2019,11717,1,477,05,Kaila Charles,1,24,Stephanie Jones,JUMPER,2,2.0,4.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11717,2,516,15,Ashley Owusu,1,22,Blair Watson,LAYUP,2,18.0,10.0,22 Blair Watson LAYUP GOOD (2 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11717,2,463,24,Stephanie Jones,2,22,Blair Watson,JUMPER,2,21.0,12.0,22 Blair Watson JUMPER GOOD (4 Pt); 24 Stephanie Jones Assist (2 Asst)
2019,11717,2,428,24,Stephanie Jones,3,05,Kaila Charles,LAYUP,2,21.0,14.0,05 Kaila Charles LAYUP GOOD (4 Pt); 24 Stephanie Jones Assist (3 Asst)
2019,11717,2,170,14,Diamond Miller,1,05,Kaila Charles,LAYUP,2,29.0,21.0,05 Kaila Charles LAYUP GOOD (8 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11717,3,588,05,Kaila Charles,2,24,Stephanie Jones,LAYUP,2,34.0,25.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11717,3,552,15,Ashley Owusu,2,24,Stephanie Jones,LAYUP,2,37.0,27.0,24 Stephanie Jones LAYUP GOOD (8 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11717,3,373,01,Shakira Austin,1,24,Stephanie Jones,LAYUP,2,48.0,29.0,24 Stephanie Jones LAYUP GOOD (10 Pt); 01 Shakira Austin Assist (1 Asst)
2019,11717,3,183,11,Taylor Mikesell,1,24,Stephanie Jones,JUMPER,2,55.0,34.0,24 Stephanie Jones JUMPER GOOD (12 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11717,4,466,15,Ashley Owusu,3,22,Blair Watson,3PTR,3,62.0,41.0,22 Blair Watson 3PTR GOOD (7 Pt); 15 Ashley Owusu Assist (3 Asst)
2019,11717,4,399,11,Taylor Mikesell,2,22,Blair Watson,3PTR,3,65.0,46.0,22 Blair Watson 3PTR GOOD (10 Pt); 11 Taylor Mikesell Assist (2 Asst)
2019,11717,4,334,15,Ashley Owusu,4,22,Blair Watson,3PTR,3,70.0,49.0,22 Blair Watson 3PTR GOOD (13 Pt); 15 Ashley Owusu Assist (4 Asst)
2019,11717,4,61,15,Ashley Owusu,5,11,Taylor Mikesell,3PTR,3,79.0,58.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 15 Ashley Owusu Assist (5 Asst)
2019,11718,1,553,15,Ashley Owusu,1,05,Kaila Charles,LAYUP,2,2.0,3.0,05 Kaila Charles LAYUP GOOD (2 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11718,1,414,15,Ashley Owusu,2,22,Blair Watson,JUMPER,2,6.0,8.0,22 Blair Watson JUMPER GOOD (2 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11718,1,272,11,Taylor Mikesell,1,05,Kaila Charles,LAYUP,2,12.0,15.0,05 Kaila Charles LAYUP GOOD (6 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11718,1,232,14,Diamond Miller,1,05,Kaila Charles,JUMPER,2,14.0,18.0,05 Kaila Charles JUMPER GOOD (8 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11718,1,124,11,Taylor Mikesell,2,14,Diamond Miller,JUMPER,2,20.0,20.0,14 Diamond Miller JUMPER GOOD (4 Pt); 11 Taylor Mikesell Assist (2 Asst)
2019,11718,1,106,11,Taylor Mikesell,3,22,Blair Watson,LAYUP,2,22.0,20.0,22 Blair Watson LAYUP GOOD (6 Pt); 11 Taylor Mikesell Assist (3 Asst)
2019,11718,2,553,14,Diamond Miller,2,15,Ashley Owusu,JUMPER,2,26.0,25.0,15 Ashley Owusu JUMPER GOOD (4 Pt); 14 Diamond Miller Assist (2 Asst)
2019,11718,2,466,22,Blair Watson,1,24,Stephanie Jones,LAYUP,2,28.0,27.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 22 Blair Watson Assist (1 Asst)
2019,11718,2,354,13,Faith Masonius,1,24,Stephanie Jones,LAYUP,2,30.0,30.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 13 Faith Masonius Assist (1 Asst)
2019,11718,2,48,11,Taylor Mikesell,4,24,Stephanie Jones,LAYUP,2,33.0,42.0,24 Stephanie Jones LAYUP GOOD (6 Pt); 11 Taylor Mikesell Assist (4 Asst)
2019,11718,2,42,11,Taylor Mikesell,5,15,Ashley Owusu,LAYUP,2,35.0,42.0,15 Ashley Owusu LAYUP GOOD (6 Pt); 11 Taylor Mikesell Assist (5 Asst)
2019,11718,3,448,22,Blair Watson,2,05,Kaila Charles,LAYUP,2,40.0,45.0,05 Kaila Charles LAYUP GOOD (14 Pt); 22 Blair Watson Assist (2 Asst)
2019,11718,3,347,01,Shakira Austin,1,11,Taylor Mikesell,3PTR,3,45.0,47.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 01 Shakira Austin Assist (1 Asst)
2019,11718,3,266,05,Kaila Charles,1,22,Blair Watson,LAYUP,2,47.0,49.0,22 Blair Watson LAYUP GOOD (8 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11718,4,266,11,Taylor Mikesell,6,01,Shakira Austin,LAYUP,2,66.0,55.0,01 Shakira Austin LAYUP GOOD (4 Pt); 11 Taylor Mikesell Assist (6 Asst)
2019,11718,4,120,05,Kaila Charles,2,13,Faith Masonius,JUMPER,2,70.0,57.0,13 Faith Masonius JUMPER GOOD (4 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11719,1,143,14,Diamond Miller,1,05,Kaila Charles,JUMPER,2,19.0,14.0,05 Kaila Charles JUMPER GOOD (6 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11719,1,111,05,Kaila Charles,1,22,Blair Watson,3PTR,3,22.0,17.0,22 Blair Watson 3PTR GOOD (3 Pt); 05 Kaila Charles Assist (1 Asst)
2019,11719,2,571,22,Blair Watson,1,05,Kaila Charles,LAYUP,2,29.0,22.0,05 Kaila Charles LAYUP GOOD (10 Pt); 22 Blair Watson Assist (1 Asst)
2019,11719,2,530,11,Taylor Mikesell,1,01,Shakira Austin,LAYUP,2,31.0,24.0,01 Shakira Austin LAYUP GOOD (8 Pt); 11 Taylor Mikesell Assist (1 Asst)
2019,11719,2,273,01,Shakira Austin,1,05,Kaila Charles,LAYUP,2,38.0,27.0,05 Kaila Charles LAYUP GOOD (13 Pt); 01 Shakira Austin Assist (1 Asst)
2019,11719,3,581,01,Shakira Austin,2,24,Stephanie Jones,LAYUP,2,39.0,32.0,24 Stephanie Jones LAYUP GOOD (2 Pt); 01 Shakira Austin Assist (2 Asst)
2019,11719,3,408,01,Shakira Austin,3,22,Blair Watson,3PTR,3,41.0,38.0,22 Blair Watson 3PTR GOOD (6 Pt); 01 Shakira Austin Assist (3 Asst)
2019,11719,3,362,22,Blair Watson,2,05,Kaila Charles,LAYUP,2,41.0,42.0,05 Kaila Charles LAYUP GOOD (18 Pt); 22 Blair Watson Assist (2 Asst)
2019,11719,3,139,05,Kaila Charles,2,11,Taylor Mikesell,3PTR,3,45.0,47.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 05 Kaila Charles Assist (2 Asst)
2019,11719,4,430,24,Stephanie Jones,1,01,Shakira Austin,LAYUP,2,52.0,49.0,01 Shakira Austin LAYUP GOOD (10 Pt); 24 Stephanie Jones Assist (1 Asst)
2019,11719,4,82,01,Shakira Austin,4,24,Stephanie Jones,LAYUP,2,59.0,56.0,24 Stephanie Jones LAYUP GOOD (8 Pt); 01 Shakira Austin Assist (4 Asst)
2019,11719,4,5,13,Faith Masonius,1,05,Kaila Charles,3PTR,3,64.0,61.0,05 Kaila Charles 3PTR GOOD (23 Pt); 13 Faith Masonius Assist (1 Asst)
2019,11720,1,449,15,Ashley Owusu,1,24,Stephanie Jones,JUMPER,2,2.0,2.0,24 Stephanie Jones JUMPER GOOD (2 Pt); 15 Ashley Owusu Assist (1 Asst)
2019,11720,1,298,13,Faith Masonius,1,24,Stephanie Jones,LAYUP,2,4.0,8.0,24 Stephanie Jones LAYUP GOOD (4 Pt); 13 Faith Masonius Assist (1 Asst)
2019,11720,2,499,15,Ashley Owusu,2,22,Blair Watson,3PTR,3,14.0,24.0,22 Blair Watson 3PTR GOOD (5 Pt); 15 Ashley Owusu Assist (2 Asst)
2019,11720,2,349,14,Diamond Miller,1,22,Blair Watson,3PTR,3,14.0,30.0,22 Blair Watson 3PTR GOOD (8 Pt); 14 Diamond Miller Assist (1 Asst)
2019,11720,2,207,13,Faith Masonius,2,11,Taylor Mikesell,3PTR,3,19.0,35.0,11 Taylor Mikesell 3PTR GOOD (3 Pt); 13 Faith Masonius Assist (2 Asst)
2019,11720,2,181,15,Ashley Owusu,3,13,Faith Masonius,JUMPER,2,19.0,37.0,13 Faith Masonius JUMPER GOOD (2 Pt); 15 Ashley Owusu Assist (3 Asst)
