"source_id","file_id","team","period","score"
2019,11720,"Michigan",1,12
2019,11720,"Michigan",2,9
2019,11720,"Michigan",3,15
2019,11720,"Michigan",4,13
2019,11720,"Maryland",1,21
2019,11720,"Maryland",2,16
2019,11720,"Maryland",3,18
2019,11720,"Maryland",4,22
2019,11448,"Maryland",1,12
2019,11448,"Maryland",2,25
2019,11448,"Maryland",3,28
2019,11448,"Maryland",4,25
2019,11448,"Belmont",1,3
2019,11448,"Belmont",2,14
2019,11448,"Belmont",3,3
2019,11448,"Belmont",4,6
2019,11716,"Maryland",1,17
2019,11716,"Maryland",2,13
2019,11716,"Maryland",3,12
2019,11716,"Maryland",4,28
2019,11716,"Michigan",1,14
2019,11716,"Michigan",2,10
2019,11716,"Michigan",3,14
2019,11716,"Michigan",4,17
2019,11444,"Maryland",1,29
2019,11444,"Maryland",2,28
2019,11444,"Maryland",3,27
2019,11444,"Maryland",4,15
2019,11444,"Delaware",1,12
2019,11444,"Delaware",2,12
2019,11444,"Delaware",3,13
2019,11444,"Delaware",4,18
2019,11445,"Maryland",1,23
2019,11445,"Maryland",2,23
2019,11445,"Maryland",3,20
2019,11445,"Maryland",4,22
2019,11445,"George Washington",1,7
2019,11445,"George Washington",2,17
2019,11445,"George Washington",3,13
2019,11445,"George Washington",4,17
2019,11717,"Northwestern",1,18
2019,11717,"Northwestern",2,16
2019,11717,"Northwestern",3,26
2019,11717,"Northwestern",4,21
2019,11717,"Maryland",1,6
2019,11717,"Maryland",2,17
2019,11717,"Maryland",3,13
2019,11717,"Maryland",4,22
2019,11449,"NC State",1,15
2019,11449,"NC State",2,13
2019,11449,"NC State",3,18
2019,11449,"NC State",4,20
2019,11449,"Maryland",1,18
2019,11449,"Maryland",2,12
2019,11449,"Maryland",3,9
2019,11449,"Maryland",4,20
2019,11721,"Maryland",1,26
2019,11721,"Maryland",2,17
2019,11721,"Maryland",3,18
2019,11721,"Maryland",4,26
2019,11721,"Nebraska",1,17
2019,11721,"Nebraska",2,17
2019,11721,"Nebraska",3,21
2019,11721,"Nebraska",4,14
2019,12072,"Maryland",1,20
2019,12072,"Maryland",2,24
2019,12072,"Maryland",3,16
2019,12072,"Maryland",4,22
2019,12072,"Ohio St.",1,22
2019,12072,"Ohio St.",2,13
2019,12072,"Ohio St.",3,11
2019,12072,"Ohio St.",4,19
2019,11442,"Maryland",1,15
2019,11442,"Maryland",2,9
2019,11442,"Maryland",3,14
2019,11442,"Maryland",4,16
2019,11442,"South Carolina",1,18
2019,11442,"South Carolina",2,16
2019,11442,"South Carolina",3,12
2019,11442,"South Carolina",4,17
2019,11726,"Maryland",1,24
2019,11726,"Maryland",2,21
2019,11726,"Maryland",3,31
2019,11726,"Maryland",4,18
2019,11726,"Michigan St.",1,14
2019,11726,"Michigan St.",2,8
2019,11726,"Michigan St.",3,16
2019,11726,"Michigan St.",4,15
2019,11730,"Penn St.",1,22
2019,11730,"Penn St.",2,23
2019,11730,"Penn St.",3,11
2019,11730,"Penn St.",4,13
2019,11730,"Maryland",1,26
2019,11730,"Maryland",2,20
2019,11730,"Maryland",3,32
2019,11730,"Maryland",4,28
2019,11731,"Wisconsin",1,8
2019,11731,"Wisconsin",2,9
2019,11731,"Wisconsin",3,19
2019,11731,"Wisconsin",4,20
2019,11731,"Maryland",1,27
2019,11731,"Maryland",2,20
2019,11731,"Maryland",3,23
2019,11731,"Maryland",4,15
2019,11727,"Indiana",1,23
2019,11727,"Indiana",2,15
2019,11727,"Indiana",3,11
2019,11727,"Indiana",4,20
2019,11727,"Maryland",1,19
2019,11727,"Maryland",2,13
2019,11727,"Maryland",3,26
2019,11727,"Maryland",4,21
2019,11443,"James Madison",1,19
2019,11443,"James Madison",2,15
2019,11443,"James Madison",3,23
2019,11443,"James Madison",4,11
2019,11443,"Maryland",1,13
2019,11443,"Maryland",2,14
2019,11443,"Maryland",3,14
2019,11443,"Maryland",4,29
2019,11728,"Maryland",1,25
2019,11728,"Maryland",2,19
2019,11728,"Maryland",3,24
2019,11728,"Maryland",4,11
2019,11728,"Rutgers",1,17
2019,11728,"Rutgers",2,9
2019,11728,"Rutgers",3,17
2019,11728,"Rutgers",4,7
2019,11732,"Maryland",1,19
2019,11732,"Maryland",2,16
2019,11732,"Maryland",3,28
2019,11732,"Maryland",4,25
2019,11732,"Purdue",1,12
2019,11732,"Purdue",2,10
2019,11732,"Purdue",3,14
2019,11732,"Purdue",4,9
2019,11724,"Maryland",1,17
2019,11724,"Maryland",2,10
2019,11724,"Maryland",3,21
2019,11724,"Maryland",4,22
2019,11724,"Northwestern",1,11
2019,11724,"Northwestern",2,19
2019,11724,"Northwestern",3,10
2019,11724,"Northwestern",4,21
2019,11725,"Ohio St.",1,8
2019,11725,"Ohio St.",2,15
2019,11725,"Ohio St.",3,23
2019,11725,"Ohio St.",4,19
2019,11725,"Maryland",1,23
2019,11725,"Maryland",2,22
2019,11725,"Maryland",3,14
2019,11725,"Maryland",4,26
2019,11733,"Minnesota",1,13
2019,11733,"Minnesota",2,6
2019,11733,"Minnesota",3,20
2019,11733,"Minnesota",4,5
2019,11733,"Maryland",1,30
2019,11733,"Maryland",2,15
2019,11733,"Maryland",3,38
2019,11733,"Maryland",4,16
2019,11729,"Maryland",1,25
2019,11729,"Maryland",2,23
2019,11729,"Maryland",3,26
2019,11729,"Maryland",4,19
2019,11729,"Iowa",1,14
2019,11729,"Iowa",2,9
2019,11729,"Iowa",3,15
2019,11729,"Iowa",4,21
2019,11441,"Maryland",1,33
2019,11441,"Maryland",2,35
2019,11441,"Maryland",3,21
2019,11441,"Maryland",4,30
2019,11441,"Wagner",1,10
2019,11441,"Wagner",2,7
2019,11441,"Wagner",3,20
2019,11441,"Wagner",4,19
2019,11734,"Maryland",1,20
2019,11734,"Maryland",2,17
2019,11734,"Maryland",3,18
2019,11734,"Maryland",4,19
2019,11734,"Purdue",1,19
2019,11734,"Purdue",2,10
2019,11734,"Purdue",3,15
2019,11734,"Purdue",4,18
2019,11722,"Maryland",1,16
2019,11722,"Maryland",2,18
2019,11722,"Maryland",3,23
2019,11722,"Maryland",4,19
2019,11722,"Indiana",1,15
2019,11722,"Indiana",2,6
2019,11722,"Indiana",3,16
2019,11722,"Indiana",4,25
2019,11718,"Maryland",1,24
2019,11718,"Maryland",2,11
2019,11718,"Maryland",3,18
2019,11718,"Maryland",4,19
2019,11718,"Ohio St.",1,25
2019,11718,"Ohio St.",2,17
2019,11718,"Ohio St.",3,9
2019,11718,"Ohio St.",4,11
2019,12071,"Maryland",1,16
2019,12071,"Maryland",2,12
2019,12071,"Maryland",3,22
2019,12071,"Maryland",4,16
2019,12071,"Indiana",1,13
2019,12071,"Indiana",2,11
2019,12071,"Indiana",3,9
2019,12071,"Indiana",4,18
2019,11446,"Maryland",1,24
2019,11446,"Maryland",2,21
2019,11446,"Maryland",3,33
2019,11446,"Maryland",4,29
2019,11446,"Quinnipiac",1,7
2019,11446,"Quinnipiac",2,17
2019,11446,"Quinnipiac",3,4
2019,11446,"Quinnipiac",4,24
2019,11450,"Maryland",1,20
2019,11450,"Maryland",2,30
2019,11450,"Maryland",3,30
2019,11450,"Maryland",4,25
2019,11450,"Loyola Maryland",1,10
2019,11450,"Loyola Maryland",2,7
2019,11450,"Loyola Maryland",3,14
2019,11450,"Loyola Maryland",4,14
2019,11451,"Georgia St.",1,11
2019,11451,"Georgia St.",2,6
2019,11451,"Georgia St.",3,12
2019,11451,"Georgia St.",4,12
2019,11451,"Maryland",1,29
2019,11451,"Maryland",2,28
2019,11451,"Maryland",3,27
2019,11451,"Maryland",4,30
2019,11447,"Clemson",1,5
2019,11447,"Clemson",2,12
2019,11447,"Clemson",3,18
2019,11447,"Clemson",4,9
2019,11447,"Maryland",1,12
2019,11447,"Maryland",2,22
2019,11447,"Maryland",3,12
2019,11447,"Maryland",4,17
2019,11719,"Iowa",1,26
2019,11719,"Iowa",2,13
2019,11719,"Iowa",3,10
2019,11719,"Iowa",4,17
2019,11719,"Maryland",1,20
2019,11719,"Maryland",2,10
2019,11719,"Maryland",3,17
2019,11719,"Maryland",4,14
"2019","11723","Illinois",1,11
"2019","11723","Illinois",2,16
"2019","11723","Illinois",3,19
"2019","11723","Illinois",4,14
"2019","11723","Maryland",1,22
"2019","11723","Maryland",2,18
"2019","11723","Maryland",3,20
"2019","11723","Maryland",4,19
