"source_id","file_id","team","lineup","num_players","start_seconds","end_seconds","duration","pts_for","pts_against","plus_minus"
"2019-20","11441","Maryland","Ashley Owusu|Diamond Miller|Kaila Charles|Stephanie Jones|Taylor Mikesell",5,0,152,152,11,2,9
"2019-20","11441","Wagner","Emilija Krista Grava|Joellen How|Jordan Hobson|Khaleah Edwards|Morgan Lenahan",5,0,152,152,2,11,-9
"2019-20","11441","Maryland","Ashley Owusu|Diamond Miller|Kaila Charles|Shakira Austin|Taylor Mikesell",5,152,227,75,3,2,1
"2019-20","11441","Maryland","Ashley Owusu|Diamond Miller|Shakira Austin|Stephanie Jones|Taylor Mikesell",5,227,296,69,0,2,-2
"2019-20","11441","Wagner","Alex Cowan|Drayah Heyward|Emilija Krista Grava|Khaleah Edwards|Morgan Lenahan",5,152,296,144,4,3,1
"2019-20","11441","Maryland","Ashley Owusu|Faith Masonius|Sara Vujacic|Stephanie Jones|Taylor Mikesell",5,296,395,99,11,3,8
"2019-20","11441","Wagner","Alex Cowan|Drayah Heyward|Emilija Krista Grava|Joellen How|Khaleah Edwards",5,296,395,99,3,11,-8
"2019-20","11441","Wagner","Alex Cowan|Enas Nigatu|Joellen How|Khaleah Edwards|Raven Pitt",5,395,504,109,0,5,-5
"2019-20","11441","Maryland","Ashley Owusu|Faith Masonius|Kaila Charles|Sara Vujacic|Taylor Mikesell",5,395,581,186,8,0,8
"2019-20","11441","Wagner","Alex Cowan|Emilija Krista Grava|Jordan Hobson|Khaleah Edwards|Raven Pitt",5,504,581,77,0,3,-3
"2019-20","11441","Maryland","Ashley Owusu|Faith Masonius|Sara Vujacic|Stephanie Jones|Taylor Mikesell",5,581,600,19,0,1,-1
"2019-20","11441","Wagner","Alex Cowan|Drayah Heyward|Emilija Krista Grava|Khaleah Edwards|Raven Pitt",5,581,600,19,1,0,1
"2019-20","11441","Maryland","Ashley Owusu|Faith Masonius|Sara Vujacic|Shakira Austin|Stephanie Jones",5,600,657,57,3,0,3
"2019-20","11441","Wagner","Alex Cowan|Drayah Heyward|Emilija Krista Grava|Khaleah Edwards|Morgan Lenahan",5,600,669,69,2,3,-1
"2019-20","11441","Maryland","Ashley Owusu|Diamond Miller|Faith Masonius|Shakira Austin|Stephanie Jones",5,657,735,78,4,4,0
"2019-20","11441","Wagner","Alex Cowan|Drayah Heyward|Emilija Krista Grava|Enas Nigatu|Morgan Lenahan",5,669,735,66,2,4,-2
"2019-20","11441","Maryland","Ashley Owusu|Diamond Miller|Shakira Austin|Stephanie Jones|Taylor Mikesell",5,735,794,59,4,0,4
"2019-20","11441","Wagner","Amanda Pollard|Emilija Krista Grava|Joellen How|Katrice Jackson|Morgan Lenahan",5,735,809,74,0,5,-5
"2019-20","11441","Wagner","Amanda Pollard|Emilija Krista Grava|Katrice Jackson|Khaleah Edwards|Morgan Lenahan",5,809,867,58,0,6,-6
"2019-20","11441","Wagner","Alex Cowan|Emilija Krista Grava|Katrice Jackson|Khaleah Edwards|Morgan Lenahan",5,867,935,68,3,4,-1
"2019-20","11441","Maryland","Diamond Miller|Faith Masonius|Sara Vujacic|Shakira Austin|Taylor Mikesell",5,794,957,163,12,3,9
"2019-20","11441","Wagner","Alex Cowan|Drayah Heyward|Emilija Krista Grava|Jordan Hobson|Morgan Lenahan",5,935,1018,83,0,5,-5
"2019-20","11441","Maryland","Ashley Owusu|Diamond Miller|Faith Masonius|Sara Vujacic|Shakira Austin",5,957,1042,85,6,0,6
"2019-20","11441","Wagner","Alex Cowan|Drayah Heyward|Emilija Krista Grava|Khaleah Edwards|Morgan Lenahan",5,1018,1042,24,0,2,-2
"2019-20","11441","Wagner","Alex Cowan|Drayah Heyward|Emilija Krista Grava|Khaleah Edwards|Raven Pitt",5,1042,1131,89,0,4,-4
"2019-20","11441","Maryland","Ashley Owusu|Faith Masonius|Sara Vujacic|Shakira Austin|Stephanie Jones",5,1042,1200,158,6,0,6
"2019-20","11441","Wagner","Alex Cowan|Amanda Pollard|Emilija Krista Grava|Khaleah Edwards|Raven Pitt",5,1131,1200,69,0,2,-2
"2019-20","11441","Maryland","Ashley Owusu|Diamond Miller|Kaila Charles|Stephanie Jones|Taylor Mikesell",5,1200,1218,18,0,0,0
"2019-20","11441","Wagner","Emilija Krista Grava|Joellen How|Jordan Hobson|Khaleah Edwards|Morgan Lenahan",5,1200,1324,124,2,3,-1
"2019-20","11441","Wagner","Alex Cowan|Emilija Krista Grava|Jordan Hobson|Khaleah Edwards|Morgan Lenahan",5,1324,1355,31,2,0,2
"2019-20","11441","Maryland","Ashley Owusu|Kaila Charles|Sara Vujacic|Stephanie Jones|Taylor Mikesell",5,1218,1384,166,3,4,-1
"2019-20","11441","Wagner","Alex Cowan|Amanda Pollard|Emilija Krista Grava|Jordan Hobson|Khaleah Edwards",5,1355,1432,77,4,2,2
"2019-20","11441","Wagner","Alex Cowan|Amanda Pollard|Drayah Heyward|Emilija Krista Grava|Jordan Hobson",5,1432,1478,46,0,2,-2
"2019-20","11441","Maryland","Ashley Owusu|Faith Masonius|Kaila Charles|Sara Vujacic|Shakira Austin",5,1384,1619,235,10,8,2
"2019-20","11441","Maryland","Faith Masonius|Kaila Charles|Sara Vujacic|Shakira Austin|Taylor Mikesell",5,1619,1670,51,3,2,1
"2019-20","11441","Wagner","Amanda Pollard|Drayah Heyward|Emilija Krista Grava|Enas Nigatu|Morgan Lenahan",5,1478,1670,192,6,9,-3
"2019-20","11441","Maryland","Diamond Miller|Faith Masonius|Kaila Charles|Shakira Austin|Taylor Mikesell",5,1670,1679,9,0,1,-1
"2019-20","11441","Wagner","Alex Cowan|Amanda Pollard|Drayah Heyward|Enas Nigatu|Morgan Lenahan",5,1670,1711,41,3,2,1
"2019-20","11441","Maryland","Diamond Miller|Faith Masonius|Sara Vujacic|Shakira Austin|Taylor Mikesell",5,1679,1775,96,5,2,3
"2019-20","11441","Maryland","Diamond Miller|Faith Masonius|Sara Vujacic|Stephanie Jones|Taylor Mikesell",5,1775,1800,25,0,3,-3
"2019-20","11441","Maryland","Ashley Owusu|Diamond Miller|Faith Masonius|Sara Vujacic|Stephanie Jones",5,1800,1922,122,6,3,3
"2019-20","11441","Maryland","Ashley Owusu|Diamond Miller|Faith Masonius|Sara Vujacic|Shakira Austin",5,1922,1931,9,0,0,0
"2019-20","11441","Wagner","Alex Cowan|Amanda Pollard|Drayah Heyward|Emilija Krista Grava|Morgan Lenahan",5,1711,1931,220,6,9,-3
"2019-20","11441","Wagner","Alex Cowan|Amanda Pollard|Emilija Krista Grava|Khaleah Edwards|Morgan Lenahan",5,1931,2019,88,2,4,-2
"2019-20","11441","Maryland","Ashley Owusu|Diamond Miller|Faith Masonius|Kaila Charles|Shakira Austin",5,1931,2133,202,8,6,2
"2019-20","11441","Wagner","Alex Cowan|Amanda Pollard|Emilija Krista Grava|Khaleah Edwards|Raven Pitt",5,2019,2133,114,4,4,0
"2019-20","11441","Wagner","Alex Cowan|Amanda Pollard|Drayah Heyward|Emilija Krista Grava|Raven Pitt",5,2133,2153,20,0,1,-1
"2019-20","11441","Maryland","Diamond Miller|Faith Masonius|Kaila Charles|Shakira Austin|Taylor Mikesell",5,2133,2269,136,9,4,5
"2019-20","11441","Wagner","Alex Cowan|Amanda Pollard|Drayah Heyward|Emilija Krista Grava|Morgan Lenahan",5,2153,2283,130,4,9,-5
"2019-20","11441","Maryland","Diamond Miller|Faith Masonius|Sara Vujacic|Shakira Austin|Taylor Mikesell",5,2269,2299,30,3,0,3
"2019-20","11441","Maryland","Ashley Owusu|Faith Masonius|Sara Vujacic|Shakira Austin|Taylor Mikesell",5,2299,2400,101,4,6,-2
"2019-20","11441","Wagner","Alex Cowan|Amanda Pollard|Emilija Krista Grava|Katrice Jackson|Morgan Lenahan",5,2283,2400,117,6,6,0
"2019-20","11442","Maryland","Ashley Owusu|Diamond Miller|Kaila Charles|Stephanie Jones|Taylor Mikesell",5,0,120,120,2,4,-2
"2019-20","11442","Maryland","Ashley Owusu|Diamond Miller|Kaila Charles|Shakira Austin|Taylor Mikesell",5,120,158,38,2,2,0
"2019-20","11442","Maryland","Ashley Owusu|Blair Watson|Diamond Miller|Kaila Charles|Shakira Austin",5,158,303,145,4,4,0
