"source_id","file_id","period","time_remaining","seconds_elapsed","team","player_name","player_number","trip_size","made","missed","trip_result","first_attempt_made","margin_before","clutch","trip_context"
"2019-20","11442",3,39,1761,"South Carolina","Brea Beal",12,2,0,2,"0/2",0,8,0,""
"2019-20","11442",4,589,1811,"Maryland","Kaila Charles",5,1,0,1,"0/1",0,-6,0,"and_one"
"2019-20","11442",4,558,1842,"South Carolina","Zia Cooke",1,2,2,0,"2/2",1,6,0,""
"2019-20","11442",4,204,2196,"South Carolina","Aliyah Boston",4,2,2,0,"2/2",1,6,0,""
"2019-20","11442",4,174,2226,"South Carolina","Brea Beal",12,2,1,1,"1/2",0,6,0,""
"2019-20","11442",4,156,2244,"South Carolina","Brea Beal",12,2,1,1,"1/2",0,7,0,""
"2019-20","11442",4,140,2260,"South Carolina","Zia Cooke",1,2,2,0,"2/2",1,8,0,""
"2019-20","11442",4,21,2379,"South Carolina","Tyasha Harris",52,2,2,0,"2/2",1,10,0,""
"2019-20","11442",4,18,2382,"Maryland","Ashley Owusu",15,2,1,1,"1/2",0,-12,0,""
"2019-20","11443",1,470,130,"James Madison","Kiki Jefferson",30,2,1,1,"1/2",1,4,0,""
"2019-20","11443",1,449,151,"Maryland","Shakira Austin",1,2,1,1,"1/2",0,-7,0,""
"2019-20","11443",1,279,321,"Maryland","Ashley Owusu",15,2,1,1,"1/2",0,-8,0,""
"2019-20","11443",1,223,377,"James Madison","Kiki Jefferson",30,2,1,1,"1/2",0,4,0,""
"2019-20","11443",1,127,473,"James Madison","Jaylin Carodine",2,1,0,1,"0/1",0,7,0,"other"
"2019-20","11443",1,98,502,"Maryland","Shakira Austin",1,1,0,1,"0/1",0,-8,0,"and_one"
"2019-20","11443",1,83,517,"James Madison","Kamiah Smalls",3,2,2,0,"2/2",1,8,0,""
"2019-20","11443",2,340,860,"Maryland","Ashley Owusu",15,1,0,1,"0/1",0,-13,0,"and_one"
"2019-20","11443",2,223,977,"James Madison","Jaylin Carodine",2,2,0,2,"0/2",0,11,0,""
"2019-20","11443",2,189,1011,"Maryland","Kaila Charles",5,2,2,0,"2/2",1,-11,0,""
"2019-20","11443",3,376,1424,"James Madison","Kiki Jefferson",30,2,2,0,"2/2",1,12,0,""
"2019-20","11443",3,354,1446,"James Madison","Lexie Barrier",15,2,1,1,"1/2",1,14,0,""
"2019-20","11443",3,151,1649,"James Madison","Madison Green",4,2,1,1,"1/2",0,16,0,""
"2019-20","11443",3,137,1663,"Maryland","Shakira Austin",1,1,0,1,"0/1",0,-15,0,"and_one"
"2019-20","11443",3,59,1741,"James Madison","Jaylin Carodine",2,2,2,0,"2/2",1,13,0,""
"2019-20","11443",4,507,1893,"Maryland","Shakira Austin",1,2,1,1,"1/2",0,-13,0,""
"2019-20","11443",4,436,1964,"Maryland","Ashley Owusu",15,2,1,1,"1/2",0,-12,0,""
"2019-20","11443",4,360,2040,"Maryland","Ashley Owusu",15,2,1,1,"1/2",0,-11,0,""
"2019-20","11443",4,255,2145,"James Madison","Kamiah Smalls",3,2,2,0,"2/2",1,10,0,""
"2019-20","11443",4,243,2157,"Maryland","Shakira Austin",1,1,0,1,"0/1",0,-10,0,"and_one"
"2019-20","11443",4,217,2183,"Maryland","Stephanie Jones",24,2,1,1,"1/2",1,-10,0,""
"2019-20","11443",4,14,2386,"James Madison","Lexie Barrier",15,2,2,0,"2/2",1,-2,1,""
"2019-20","11444",1,431,169,"Maryland","Shakira Austin",1,2,1,1,"1/2",0,3,0,""
"2019-20","11444",1,375,225,"Maryland","Diamond Miller",14,2,1,1,"1/2",1,4,0,""
"2019-20","11444",1,199,401,"Maryland","Kaila Charles",5,1,1,0,"1/1",1,13,0,"and_one"
"2019-20","11444",1,81,519,"Maryland","Ashley Owusu",15,2,2,0,"2/2",1,15,0,""
"2019-20","11444",1,2,598,"Maryland","Ashley Owusu",15,2,0,2,"0/2",0,17,0,""
"2019-20","11444",2,588,612,"Maryland","Shakira Austin",1,2,2,0,"2/2",1,17,0,""
"2019-20","11444",2,8,1192,"Maryland","Shakira Austin",1,2,1,1,"1/2",0,30,0,""
"2019-20","11444",3,481,1319,"Maryland","Ashley Owusu",15,2,0,2,"0/2",0,40,0,""
"2019-20","11444",3,466,1334,"Maryland","Taylor Mikesell",11,2,2,0,"2/2",1,38,0,""
"2019-20","11444",3,433,1367,"Maryland","Diamond Miller",14,2,1,1,"1/2",1,38,0,""
"2019-20","11444",3,412,1388,"Maryland","Blair Watson",22,2,1,1,"1/2",1,39,0,""
"2019-20","11444",3,201,1599,"Maryland","Stephanie Jones",24,2,1,1,"1/2",0,38,0,""
"2019-20","11444",3,177,1623,"Delaware","Tee Johnson",10,2,1,1,"1/2",1,-39,0,""
"2019-20","11444",3,61,1739,"Delaware","Jasmine Dickey",20,2,0,2,"0/2",0,-47,0,""
"2019-20","11444",4,485,1915,"Delaware","Jasmine Dickey",20,2,2,0,"2/2",1,-46,0,""
"2019-20","11444",4,156,2244,"Delaware","Brynn Wade",3,2,2,0,"2/2",1,-44,0,""
"2019-20","11445",1,255,345,"George Washington","Olivia Gumbs",12,2,1,1,"1/2",0,-11,0,""
"2019-20","11445",1,67,533,"George Washington","Neila Luma",30,2,2,0,"2/2",1,-18,0,""
"2019-20","11445",2,416,784,"Maryland","Shakira Austin",1,2,0,2,"0/2",0,18,0,""
"2019-20","11445",2,383,817,"Maryland","Shakira Austin",1,2,2,0,"2/2",1,18,0,""
"2019-20","11445",2,88,1112,"Maryland","Ashley Owusu",15,1,1,0,"1/1",1,20,0,"and_one"
"2019-20","11445",3,525,1275,"Maryland","Ashley Owusu",15,2,1,1,"1/2",0,23,0,""
"2019-20","11445",3,441,1359,"Maryland","Shakira Austin",1,2,2,0,"2/2",1,20,0,""
"2019-20","11445",3,253,1547,"Maryland","Kaila Charles",5,2,1,1,"1/2",0,25,0,""
"2019-20","11445",3,137,1663,"George Washington","Ariel Stephenson",25,2,2,0,"2/2",1,-27,0,""
"2019-20","11445",3,73,1727,"Maryland","Faith Masonius",13,2,2,0,"2/2",1,25,0,""
"2019-20","11445",4,587,1813,"Maryland","Stephanie Jones",24,2,2,0,"2/2",1,29,0,""
"2019-20","11445",4,369,2031,"Maryland","Shakira Austin",1,2,1,1,"1/2",0,32,0,""
"2019-20","11446",1,182,418,"Maryland","Stephanie Jones",24,2,2,0,"2/2",1,10,0,""
"2019-20","11446",1,121,479,"Quinnipiac","Paige Warfel",20,2,0,2,"0/2",0,-16,0,""
"2019-20","11446",2,475,725,"Maryland","Shakira Austin",1,1,1,0,"1/1",1,20,0,"and_one"
"2019-20","11446",2,148,1052,"Maryland","Shakira Austin",1,2,1,1,"1/2",0,20,0,""
"2019-20","11446",2,40,1160,"Maryland","Ashley Owusu",15,1,1,0,"1/1",1,23,0,"and_one"
"2019-20","11446",3,470,1330,"Maryland","Kaila Charles",5,2,1,1,"1/2",0,25,0,""
"2019-20","11446",3,444,1356,"Maryland","Kaila Charles",5,1,0,1,"0/1",0,30,0,"and_one"
"2019-20","11446",3,382,1418,"Maryland","Ashley Owusu",15,2,1,1,"1/2",0,32,0,""
"2019-20","11446",3,289,1511,"Quinnipiac","Paige Warfel",20,2,2,0,"2/2",1,-37,0,""
"2019-20","11446",3,269,1531,"Maryland","Stephanie Jones",24,2,1,1,"1/2",1,35,0,""
"2019-20","11446",3,93,1707,"Maryland","Diamond Miller",14,1,1,0,"1/1",1,46,0,"and_one"
"2019-20","11446",3,43,1757,"Maryland","Diamond Miller",14,2,1,1,"1/2",1,47,0,""
"2019-20","11446",4,519,1881,"Quinnipiac","Cur'Tiera Haywood",15,2,2,0,"2/2",1,-50,0,""
"2019-20","11446",4,361,2039,"Quinnipiac","Mackenzie DeWees",22,1,1,0,"1/1",1,-54,0,"and_one"
"2019-20","11446",4,315,2085,"Maryland","Diamond Miller",14,1,1,0,"1/1",1,58,0,"and_one"
"2019-20","11446",4,62,2338,"Maryland","Faith Masonius",13,2,2,0,"2/2",1,55,0,""
"2019-20","11447",1,372,228,"Maryland","Stephanie Jones",24,2,1,1,"1/2",0,4,0,""
"2019-20","11447",1,130,470,"Maryland","Taylor Mikesell",11,2,1,1,"1/2",0,7,0,""
"2019-20","11447",1,109,491,"Clemson","Mikayla Hayes",24,2,1,1,"1/2",1,-8,0,""
"2019-20","11447",2,579,621,"Maryland","Shakira Austin",1,2,1,1,"1/2",0,7,0,""
"2019-20","11447",2,512,688,"Clemson","Shania Meertens",31,1,1,0,"1/1",1,-11,0,"other"
"2019-20","11447",2,444,756,"Maryland","Shakira Austin",1,1,1,0,"1/1",1,12,0,"and_one"
"2019-20","11447",2,360,840,"Maryland","Stephanie Jones",24,1,0,1,"0/1",0,13,0,"other"
"2019-20","11447",2,266,934,"Maryland","Shakira Austin",1,1,1,0,"1/1",1,18,0,"and_one"
"2019-20","11447",2,252,948,"Maryland","Ashley Owusu",15,1,1,0,"1/1",1,21,0,"and_one"
"2019-20","11447",2,98,1102,"Clemson","Amari Robinson",5,1,1,0,"1/1",1,-18,0,"and_one"
"2019-20","11447",2,85,1115,"Maryland","Shakira Austin",1,2,0,2,"0/2",0,17,0,""
"2019-20","11447",2,38,1162,"Clemson","Amari Robinson",5,2,2,0,"2/2",1,-17,0,""
"2019-20","11447",3,579,1221,"Clemson","Amari Robinson",5,2,2,0,"2/2",1,-17,0,""
"2019-20","11447",3,395,1405,"Clemson","Amari Robinson",5,2,1,1,"1/2",0,-14,0,""
"2019-20","11447",3,367,1433,"Maryland","Shakira Austin",1,2,1,1,"1/2",0,13,0,""
"2019-20","11447",3,248,1552,"Maryland","Kaila Charles",5,2,2,0,"2/2",1,16,0,""
"2019-20","11447",3,220,1580,"Maryland","Diamond Miller",14,2,2,0,"2/2",1,16,0,""
"2019-20","11447",3,193,1607,"Clemson","Amari Robinson",5,2,2,0,"2/2",1,-18,0,""
"2019-20","11447",3,159,1641,"Clemson","Shania Meertens",31,2,0,2,"0/2",0,-16,0,""
"2019-20","11447",3,134,1666,"Clemson","Kendall Spray",3,2,1,1,"1/2",1,-16,0,""
"2019-20","11447",3,127,1673,"Clemson","Kendall Spray",3,2,2,0,"2/2",1,-15,0,""
"2019-20","11447",3,49,1751,"Clemson","Kendall Spray",3,2,2,0,"2/2",1,-15,0,""
"2019-20","11447",3,37,1763,"Maryland","Kaila Charles",5,2,1,1,"1/2",1,13,0,""
"2019-20","11447",3,2,1798,"Maryland","Kaila Charles",5,2,0,2,"0/2",0,11,0,""
"2019-20","11447",4,368,2032,"Maryland","Shakira Austin",1,2,1,1,"1/2",0,18,0,""
"2019-20","11447",4,192,2208,"Clemson","Shania Meertens",31,1,1,0,"1/1",1,-23,0,"other"
"2019-20","11447",4,93,2307,"Maryland","Ashley Owusu",15,1,1,0,"1/1",1,22,0,"other"
"2019-20","11447",4,76,2324,"Clemson","Tylar Bennett",55,1,0,1,"0/1",0,-21,0,"other"
"2019-20","11448",1,362,238,"Belmont","Ellie Harmeyer",30,2,1,1,"1/2",0,-4,0,""
"2019-20","11448",2,505,695,"Maryland","Stephanie Jones",24,2,1,1,"1/2",1,8,0,""
"2019-20","11448",2,356,844,"Belmont","Ellie Harmeyer",30,2,2,0,"2/2",1,-14,0,""
"2019-20","11448",2,272,928,"Maryland","Ashley Owusu",15,2,2,0,"2/2",1,14,0,""
"2019-20","11448",2,54,1146,"Maryland","Faith Masonius",13,2,1,1,"1/2",0,17,0,""
"2019-20","11448",2,2,1198,"Maryland","Ashley Owusu",15,2,2,0,"2/2",1,18,0,""
"2019-20","11448",3,228,1572,"Maryland","Shakira Austin",1,1,1,0,"1/1",1,39,0,"and_one"
"2019-20","11448",3,80,1720,"Maryland","Ashley Owusu",15,2,2,0,"2/2",1,43,0,""
"2019-20","11448",4,386,2014,"Maryland","Kaila Charles",5,2,2,0,"2/2",1,51,0,""
"2019-20","11448",4,297,2103,"Maryland","Diamond Miller",14,1,1,0,"1/1",1,58,0,"and_one"
"2019-20","11449",1,493,107,"NC State","Jakia Brown-Turner",11,2,2,0,"2/2",1,-4,0,""
"2019-20","11449",2,591,609,"Maryland","Kaila Charles",5,2,1,1,"1/2",1,3,0,""
"2019-20","11449",2,130,1070,"NC State","Aislinn Konig",1,1,0,1,"0/1",0,0,0,"other"
"2019-20","11449",4,488,1912,"NC State","Elissa Cunane",33,1,0,1,"0/1",0,5,0,"and_one"
"2019-20","11449",4,394,2006,"Maryland","Shakira Austin",1,2,1,1,"1/2",0,-3,0,""
"2019-20","11449",4,378,2022,"Maryland","Diamond Miller",14,2,1,1,"1/2",1,-2,0,""
"2019-20","11449",4,258,2142,"Maryland","Kaila Charles",5,2,2,0,"2/2",1,-4,1,""
"2019-20","11449",4,62,2338,"NC State","Elissa Cunane",33,1,0,1,"0/1",0,9,0,"other"
"2019-20","11449",4,61,2339,"NC State","Elissa Cunane",33,1,0,1,"0/1",0,9,0,"other"
"2019-20","11449",4,45,2355,"NC State","Jakia Brown-Turner",11,1,0,1,"0/1",0,9,0,"other"
"2019-20","11449",4,44,2356,"NC State","Jakia Brown-Turner",11,1,0,1,"0/1",0,9,0,"other"
"2019-20","11449",4,38,2362,"Maryland","Ashley Owusu",15,1,1,0,"1/1",1,-7,0,"and_one"
"2019-20","11449",4,36,2364,"NC State","Elissa Cunane",33,2,2,0,"2/2",1,6,0,""
"2019-20","11449",4,20,2380,"NC State","Kayla Jones",25,2,2,0,"2/2",1,8,0,""
"2019-20","11450",1,257,343,"Maryland","Ashley Owusu",15,2,2,0,"2/2",1,6,0,""
"2019-20","11450",1,20,580,"Maryland","Diamond Miller",14,2,1,1,"1/2",1,10,0,""
"2019-20","11450",1,19,581,"Maryland","Faith Masonius",13,2,2,0,"2/2",1,11,0,""
"2019-20","11450",1,1,599,"Loyola Maryland","Bri Rozzi",22,1,1,0,"1/1",1,-11,0,"and_one"
"2019-20","11450",2,485,715,"Maryland","Ashley Owusu",15,2,1,1,"1/2",1,12,0,""
"2019-20","11450",2,395,805,"Maryland","Kaila Charles",5,1,1,0,"1/1",1,15,0,"and_one"
"2019-20","11450",2,136,1064,"Loyola Maryland","Stephanie Karcz",10,2,1,1,"1/2",1,-30,0,""
"2019-20","11450",2,62,1138,"Maryland","Stephanie Jones",24,1,1,0,"1/1",1,31,0,"and_one"
"2019-20","11450",3,593,1207,"Maryland","Ashley Owusu",15,1,0,1,"0/1",0,35,0,"and_one"
"2019-20","11450",3,530,1270,"Maryland","Shakira Austin",1,2,2,0,"2/2",1,37,0,""
"2019-20","11450",3,444,1356,"Loyola Maryland","Stephanie Karcz",10,1,1,0,"1/1",1,-39,0,"and_one"
"2019-20","11450",3,274,1526,"Loyola Maryland","Isabella Therien",13,2,1,1,"1/2",1,-46,0,""
"2019-20","11450",3,169,1631,"Maryland","Stephanie Jones",24,1,1,0,"1/1",1,48,0,"other"
"2019-20","11450",3,46,1754,"Loyola Maryland","Bri Rozzi",22,2,2,0,"2/2",1,-49,0,""
"2019-20","11450",4,547,1853,"Maryland","Shakira Austin",1,1,1,0,"1/1",1,51,0,"and_one"
"2019-20","11450",4,411,1989,"Maryland","Kaila Charles",5,2,2,0,"2/2",1,47,0,""
"2019-20","11450",4,402,1998,"Loyola Maryland","Ava Therien",35,1,0,1,"0/1",0,-47,0,"and_one"
"2019-20","11450",4,120,2280,"Maryland","Faith Masonius",13,1,1,0,"1/1",1,56,0,"and_one"
"2019-20","11450",4,16,2384,"Loyola Maryland","Bri Rozzi",22,2,1,1,"1/2",1,-61,0,""
"2019-20","11451",1,292,308,"Georgia St.","Allison Johnson",0,2,1,1,"1/2",0,-18,0,""
"2019-20","11451",1,119,481,"Maryland","Kaila Charles",5,2,2,0,"2/2",1,18,0,""
"2019-20","11451",2,545,655,"Maryland","Shakira Austin",1,2,1,1,"1/2",1,18,0,""
"2019-20","11451",2,238,962,"Maryland","Shakira Austin",1,2,2,0,"2/2",1,32,0,""
"2019-20","11451",2,192,1008,"Maryland","Shakira Austin",1,2,1,1,"1/2",1,34,0,""
"2019-20","11451",3,521,1279,"Georgia St.","Shaquanda Miller-McCray",30,2,2,0,"2/2",1,-43,0,""
"2019-20","11451",3,491,1309,"Maryland","Shakira Austin",1,2,2,0,"2/2",1,39,0,""
"2019-20","11451",3,188,1612,"Georgia St.","Taylor Hosendove",11,2,0,2,"0/2",0,-48,0,""
"2019-20","11451",3,186,1614,"Georgia St.","Allison Johnson",0,2,2,0,"2/2",1,-48,0,""
"2019-20","11451",3,155,1645,"Maryland","Stephanie Jones",24,2,2,0,"2/2",1,48,0,""
"2019-20","11451",3,110,1690,"Maryland","Faith Masonius",13,2,1,1,"1/2",0,50,0,""
"2019-20","11451",3,73,1727,"Georgia St.","Shaquanda Miller-McCray",30,2,2,0,"2/2",1,-51,0,""
"2019-20","11451",3,62,1738,"Maryland","Shakira Austin",1,2,2,0,"2/2",1,49,0,""
"2019-20","11451",4,438,1962,"Maryland","Kaila Charles",5,1,1,0,"1/1",1,58,0,"and_one"
"2019-20","11451",4,349,2051,"Georgia St.","Rakeah Williams",33,2,1,1,"1/2",0,-64,0,""
"2019-20","11451",4,261,2139,"Georgia St.","Kennedy Powell",2,2,2,0,"2/2",1,-67,0,""
"2019-20","11451",4,216,2184,"Maryland","Diamond Miller",14,1,1,0,"1/1",1,67,0,"and_one"
"2019-20","11451",4,105,2295,"Georgia St.","Rakeah Williams",33,2,1,1,"1/2",0,-74,0,""
"2019-20","11451",4,39,2361,"Georgia St.","Moriah Taylor",1,2,2,0,"2/2",1,-73,0,""
"2019-20","11716",1,478,122,"Maryland","Ashley Owusu",15,2,2,0,"2/2",1,-2,0,""
"2019-20","11716",1,450,150,"Michigan","Akienreh Johnson",14,1,0,1,"0/1",0,2,0,"and_one"
"2019-20","11716",1,357,243,"Maryland","Kaila Charles",5,2,1,1,"1/2",1,0,0,""
"2019-20","11716",1,327,273,"Michigan","Hailey Brown",15,2,2,0,"2/2",1,-1,0,""
"2019-20","11716",1,135,465,"Michigan","Kayla Robbins",5,2,1,1,"1/2",0,-1,0,""
"2019-20","11716",1,103,497,"Maryland","Shakira Austin",1,2,2,0,"2/2",1,0,0,""
"2019-20","11716",1,91,509,"Maryland","Kaila Charles",5,2,2,0,"2/2",1,2,0,""
"2019-20","11716",1,2,598,"Michigan","Amy Dilk",1,2,1,1,"1/2",1,-4,0,""
"2019-20","11716",2,353,847,"Michigan","Naz Hillmon",0,2,1,1,"1/2",0,-9,0,""
"2019-20","11716",2,334,866,"Maryland","Stephanie Jones",24,2,1,1,"1/2",0,8,0,""
"2019-20","11716",2,220,980,"Michigan","Kayla Robbins",5,1,1,0,"1/1",1,-7,0,"other"
"2019-20","11716",2,204,996,"Maryland","Kaila Charles",5,2,0,2,"0/2",0,6,0,""
"2019-20","11716",2,98,1102,"Maryland","Taylor Mikesell",11,2,2,0,"2/2",1,4,0,""
"2019-20","11716",2,49,1151,"Michigan","Naz Hillmon",0,1,0,1,"0/1",0,-4,0,"other"
"2019-20","11716",3,298,1502,"Michigan","Kayla Robbins",5,2,2,0,"2/2",1,-2,0,""
"2019-20","11716",3,242,1558,"Maryland","Diamond Miller",14,2,0,2,"0/2",0,2,0,""
"2019-20","11716",3,138,1662,"Michigan","Kayla Robbins",5,2,2,0,"2/2",1,-8,0,""
"2019-20","11716",3,71,1729,"Michigan","Amy Dilk",1,2,0,2,"0/2",0,-4,0,""
"2019-20","11716",4,420,1980,"Maryland","Blair Watson",22,2,1,1,"1/2",0,4,0,""
"2019-20","11716",4,184,2216,"Maryland","Stephanie Jones",24,2,1,1,"1/2",1,11,0,""
"2019-20","11717",1,222,378,"Northwestern","Veronica Burton",12,2,2,0,"2/2",1,7,0,""
"2019-20","11717",2,371,829,"Maryland","Ashley Owusu",15,2,1,1,"1/2",0,-9,0,""
"2019-20","11717",2,358,842,"Northwestern","Abbie Wolf",21,2,1,1,"1/2",0,8,0,""
"2019-20","11717",2,294,906,"Maryland","Kaila Charles",5,2,2,0,"2/2",1,-9,0,""
"2019-20","11717",2,226,974,"Maryland","Diamond Miller",14,2,2,0,"2/2",1,-12,0,""
"2019-20","11717",2,102,1098,"Northwestern","Lindsey Pulliam",10,2,2,0,"2/2",1,10,0,""
"2019-20","11717",2,7,1193,"Northwestern","Veronica Burton",12,2,1,1,"1/2",1,12,0,""
"2019-20","11717",3,564,1236,"Northwestern","Abi Scheid",44,1,1,0,"1/1",1,11,0,"and_one"
"2019-20","11717",3,476,1324,"Northwestern","Veronica Burton",12,2,2,0,"2/2",1,12,0,""
"2019-20","11717",3,426,1374,"Northwestern","Lindsey Pulliam",10,2,2,0,"2/2",1,16,0,""
"2019-20","11717",3,346,1454,"Northwestern","Veronica Burton",12,1,1,0,"1/1",1,21,0,"and_one"
"2019-20","11717",3,235,1565,"Maryland","Shakira Austin",1,2,1,1,"1/2",0,-20,0,""
"2019-20","11717",3,204,1596,"Northwestern","Lindsey Pulliam",10,2,2,0,"2/2",1,21,0,""
"2019-20","11717",3,170,1630,"Northwestern","Sydney Wood",3,2,0,2,"0/2",0,21,0,""
"2019-20","11717",3,128,1672,"Northwestern","Lindsey Pulliam",10,2,2,0,"2/2",1,21,0,""
"2019-20","11717",3,74,1726,"Maryland","Diamond Miller",14,2,2,0,"2/2",1,-23,0,""
"2019-20","11717",4,566,1834,"Northwestern","Lindsey Pulliam",10,2,2,0,"2/2",1,24,0,""
"2019-20","11717",4,499,1901,"Maryland","Faith Masonius",13,2,2,0,"2/2",1,-26,0,""
"2019-20","11717",4,461,1939,"Northwestern","Sydney Wood",3,2,1,1,"1/2",0,21,0,""
"2019-20","11717",4,450,1950,"Maryland","Stephanie Jones",24,2,2,0,"2/2",1,-22,0,""
"2019-20","11717",4,430,1970,"Northwestern","Veronica Burton",12,2,2,0,"2/2",1,20,0,""
"2019-20","11717",4,375,2025,"Northwestern","Veronica Burton",12,2,2,0,"2/2",1,19,0,""
"2019-20","11717",4,342,2058,"Northwestern","Sydney Wood",3,2,1,1,"1/2",0,23,0,""
"2019-20","11717",4,283,2117,"Northwestern","Veronica Burton",12,2,2,0,"2/2",1,23,0,""
"2019-20","11717",4,279,2121,"Maryland","Ashley Owusu",15,2,1,1,"1/2",0,-25,0,""
"2019-20","11717",4,227,2173,"Northwestern","Abbie Wolf",21,2,1,1,"1/2",0,24,0,""
"2019-20","11717",4,196,2204,"Maryland","Sara Vujacic",32,2,2,0,"2/2",1,-27,0,""
"2019-20","11717",4,173,2227,"Maryland","Diamond Miller",14,2,1,1,"1/2",0,-25,0,""
"2019-20","11717",4,170,2230,"Maryland","Diamond Miller",14,2,2,0,"2/2",1,-24,0,""
"2019-20","11717",4,119,2281,"Northwestern","Veronica Burton",12,2,2,0,"2/2",1,22,0,""
"2019-20","11717",4,38,2362,"Northwestern","Jordan Hamilton",24,2,2,0,"2/2",1,21,0,""
"2019-20","11718",1,74,526,"Ohio St.","Braxtin Miller",10,1,1,0,"1/1",1,0,0,"and_one"
"2019-20","11718",1,1,599,"Maryland","Faith Masonius",13,2,2,0,"2/2",1,-3,0,""
"2019-20","11718",2,358,842,"Maryland","Stephanie Jones",24,1,0,1,"0/1",0,-2,0,"other"
"2019-20","11718",2,298,902,"Ohio St.","Aaliyah Patty",32,2,1,1,"1/2",0,3,0,""
"2019-20","11718",2,259,941,"Maryland","Diamond Miller",14,2,1,1,"1/2",0,-4,0,""
"2019-20","11718",3,582,1218,"Maryland","Shakira Austin",1,2,1,1,"1/2",0,-7,0,""
"2019-20","11718",3,547,1253,"Maryland","Kaila Charles",5,2,1,1,"1/2",0,-6,0,""
"2019-20","11718",3,460,1340,"Maryland","Kaila Charles",5,2,1,1,"1/2",0,-8,0,""
"2019-20","11718",3,147,1653,"Maryland","Taylor Mikesell",11,2,2,0,"2/2",1,0,0,""
"2019-20","11718",4,503,1897,"Ohio St.","Janai Crooms",3,2,2,0,"2/2",1,-2,0,""
"2019-20","11718",4,454,1946,"Ohio St.","Janai Crooms",3,2,0,2,"0/2",0,-2,0,""
