"source_id","lineup","games","stints","seconds","minutes","pts_for","pts_against","plus_minus","net_per_40"
"2016-17","Brionna Jones|Destiny Slocum|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",34,114,20864,347.7,831,546,285,32.8
"2016-17","Brionna Jones|Destiny Slocum|Kristen Confroy|S. Walker-Kimbrough|Stephanie Jones",18,33,4391,73.2,169,114,55,30.1
"2016-17","Brianna Fraser|Brionna Jones|Destiny Slocum|Kristen Confroy|S. Walker-Kimbrough",22,35,3814,63.6,125,109,16,10.1
"2016-17","Brionna Jones|Destiny Slocum|Ieshia Small|Kaila Charles|S. Walker-Kimbrough",16,25,3116,51.9,140,72,68,52.4
"2016-17","Brianna Fraser|Destiny Slocum|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",17,26,2095,34.9,72,57,15,17.2
"2016-17","Blair Watson|Ieshia Small|Jenna Staiti|Kiah Gillespie|Sarah Myers",10,13,1580,26.3,57,42,15,22.8
"2016-17","Brionna Jones|Ieshia Small|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",9,13,1558,26.0,53,40,13,20.0
"2016-17","Blair Watson|Ieshia Small|Jenna Staiti|Sarah Myers|Stephanie Jones",8,10,1114,18.6,39,33,6,12.9
"2016-17","Brionna Jones|Destiny Slocum|Ieshia Small|Kaila Charles|Kristen Confroy",10,16,1061,17.7,44,41,3,6.8
"2016-17","Blair Watson|Brianna Fraser|Ieshia Small|Kiah Gillespie|Sarah Myers",7,10,1054,17.6,51,18,33,75.1
"2016-17","Brianna Fraser|Brionna Jones|Destiny Slocum|Ieshia Small|S. Walker-Kimbrough",5,8,909,15.2,31,16,15,39.6
"2016-17","Brionna Jones|Destiny Slocum|Ieshia Small|Kristen Confroy|S. Walker-Kimbrough",5,7,882,14.7,32,41,-9,-24.5
"2016-17","Brionna Jones|Destiny Slocum|Kaila Charles|S. Walker-Kimbrough|Stephanie Jones",6,8,754,12.6,35,23,12,38.2
"2016-17","Brianna Fraser|Brionna Jones|Destiny Slocum|Ieshia Small|Kristen Confroy",7,9,732,12.2,37,31,6,19.7
"2016-17","Destiny Slocum|Kaila Charles|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",8,10,716,11.9,28,27,1,3.4
"2016-17","Brianna Fraser|Destiny Slocum|Kristen Confroy|S. Walker-Kimbrough|Stephanie Jones",9,10,714,11.9,26,18,8,26.9
"2016-17","Brionna Jones|Destiny Slocum|Ieshia Small|Kristen Confroy|Stephanie Jones",6,7,673,11.2,24,17,7,25.0
"2016-17","Brionna Jones|Destiny Slocum|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",12,13,659,11.0,29,25,4,14.6
"2016-17","Blair Watson|Brianna Fraser|Ieshia Small|Jenna Staiti|Sarah Myers",5,7,656,10.9,31,15,16,58.5
"2016-17","Brianna Fraser|Destiny Slocum|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",7,7,646,10.8,13,23,-10,-37.2
"2016-17","Brionna Jones|Destiny Slocum|Ieshia Small|S. Walker-Kimbrough|Stephanie Jones",8,8,603,10.1,17,33,-16,-63.7
"2016-17","Blair Watson|Jenna Staiti|Kiah Gillespie|Sarah Myers|Stephanie Jones",3,4,590,9.8,23,17,6,24.4
"2016-17","Blair Watson|Brionna Jones|Destiny Slocum|Kristen Confroy|S. Walker-Kimbrough",3,5,589,9.8,26,19,7,28.5
"2016-17","Blair Watson|Brionna Jones|Destiny Slocum|Kaila Charles|Kristen Confroy",7,8,570,9.5,9,14,-5,-21.1
"2016-17","Brianna Fraser|Destiny Slocum|Ieshia Small|Kaila Charles|S. Walker-Kimbrough",6,7,565,9.4,21,16,5,21.2
"2016-17","Brianna Fraser|Destiny Slocum|Ieshia Small|Kaila Charles|Kristen Confroy",10,11,544,9.1,16,20,-4,-17.6
"2016-17","Brianna Fraser|Brionna Jones|Ieshia Small|Kristen Confroy|S. Walker-Kimbrough",7,7,541,9.0,29,11,18,79.9
"2016-17","Brionna Jones|Destiny Slocum|Ieshia Small|Kaila Charles|Kiah Gillespie",4,4,535,8.9,22,10,12,53.8
"2016-17","Brianna Fraser|Ieshia Small|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",6,8,534,8.9,19,10,9,40.4
"2016-17","Blair Watson|Brianna Fraser|Destiny Slocum|Kaila Charles|Kristen Confroy",9,10,516,8.6,16,12,4,18.6
"2016-17","Blair Watson|Ieshia Small|Kiah Gillespie|Sarah Myers|Stephanie Jones",5,6,511,8.5,27,13,14,65.8
"2016-17","Brionna Jones|Kristen Confroy|S. Walker-Kimbrough|Sarah Myers|Stephanie Jones",3,4,478,8.0,15,6,9,45.2
"2016-17","Brionna Jones|Destiny Slocum|Ieshia Small|Kiah Gillespie|S. Walker-Kimbrough",6,7,472,7.9,12,10,2,10.2
"2016-17","Destiny Slocum|Ieshia Small|Kaila Charles|Kiah Gillespie|S. Walker-Kimbrough",3,6,458,7.6,20,13,7,36.7
"2016-17","Brionna Jones|Destiny Slocum|Kaila Charles|Kristen Confroy|Stephanie Jones",4,5,452,7.5,18,10,8,42.5
"2016-17","Brianna Fraser|Ieshia Small|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",7,9,451,7.5,16,14,2,10.6
"2016-17","Brionna Jones|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough|Sarah Myers",5,5,436,7.3,18,10,8,44.0
"2016-17","Blair Watson|Brionna Jones|Destiny Slocum|Kristen Confroy|Stephanie Jones",5,5,419,7.0,8,12,-4,-22.9
"2016-17","Brionna Jones|Destiny Slocum|Kaila Charles|Kiah Gillespie|S. Walker-Kimbrough",3,5,406,6.8,17,5,12,70.9
"2016-17","Brionna Jones|Destiny Slocum|Ieshia Small|Kiah Gillespie|Kristen Confroy",5,5,395,6.6,14,10,4,24.3
"2016-17","Blair Watson|Brionna Jones|Destiny Slocum|Kaila Charles|S. Walker-Kimbrough",5,6,389,6.5,24,12,12,74.0
"2016-17","Brianna Fraser|Brionna Jones|Destiny Slocum|Kaila Charles|S. Walker-Kimbrough",5,5,367,6.1,11,14,-3,-19.6
"2016-17","Blair Watson|Brianna Fraser|Destiny Slocum|Ieshia Small|Stephanie Jones",3,3,364,6.1,9,8,1,6.6
"2016-17","Blair Watson|Brionna Jones|Destiny Slocum|S. Walker-Kimbrough|Stephanie Jones",5,5,333,5.5,11,12,-1,-7.2
"2016-17","Blair Watson|Brianna Fraser|Kaila Charles|Kiah Gillespie|Sarah Myers",2,3,320,5.3,12,3,9,67.5
"2016-17","Brianna Fraser|Brionna Jones|Destiny Slocum|Kaila Charles|Kristen Confroy",3,4,318,5.3,10,8,2,15.1
"2016-17","Brianna Fraser|Ieshia Small|Kaila Charles|Kristen Confroy|Stephanie Jones",2,3,315,5.2,6,12,-6,-45.7
"2016-17","Blair Watson|Destiny Slocum|Kaila Charles|Kiah Gillespie|S. Walker-Kimbrough",4,4,314,5.2,11,7,4,30.6
"2016-17","Blair Watson|Jenna Staiti|Kiah Gillespie|S. Walker-Kimbrough|Sarah Myers",2,2,311,5.2,14,14,0,0.0
"2016-17","Destiny Slocum|Ieshia Small|Kaila Charles|Kiah Gillespie|Kristen Confroy",4,4,288,4.8,8,11,-3,-25.0
"2016-17","Brionna Jones|Ieshia Small|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",3,3,285,4.8,9,11,-2,-16.8
"2016-17","Destiny Slocum|Jenna Staiti|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",3,4,282,4.7,14,5,9,76.6
"2016-17","Blair Watson|Brionna Jones|Kiah Gillespie|S. Walker-Kimbrough|Sarah Myers",2,2,276,4.6,7,5,2,17.4
"2016-17","Brianna Fraser|Destiny Slocum|Ieshia Small|Kiah Gillespie|Kristen Confroy",5,5,272,4.5,10,10,0,0.0
"2016-17","Blair Watson|Brianna Fraser|Brionna Jones|Destiny Slocum|Kristen Confroy",3,3,267,4.5,11,8,3,27.0
"2016-17","Brianna Fraser|Destiny Slocum|Ieshia Small|Kristen Confroy|Stephanie Jones",2,2,265,4.4,12,8,4,36.2
"2016-17","Blair Watson|Brionna Jones|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",3,4,264,4.4,16,6,10,90.9
"2016-17","Brianna Fraser|Brionna Jones|Ieshia Small|Kaila Charles|Kristen Confroy",5,5,263,4.4,6,7,-1,-9.1
"2016-17","Blair Watson|Brianna Fraser|Destiny Slocum|Kiah Gillespie|Kristen Confroy",2,3,260,4.3,9,6,3,27.7
"2016-17","Brianna Fraser|Brionna Jones|Ieshia Small|Kaila Charles|S. Walker-Kimbrough",2,2,254,4.2,8,10,-2,-18.9
"2016-17","Blair Watson|Brianna Fraser|Ieshia Small|Sarah Myers|Stephanie Jones",4,4,237,4.0,9,7,2,20.3
"2016-17","Brianna Fraser|Destiny Slocum|Ieshia Small|Jenna Staiti|S. Walker-Kimbrough",2,2,237,4.0,14,2,12,121.5
"2016-17","Blair Watson|Brianna Fraser|Brionna Jones|S. Walker-Kimbrough|Sarah Myers",2,2,236,3.9,8,0,8,81.4
"2016-17","Blair Watson|Brionna Jones|Ieshia Small|Kiah Gillespie|Sarah Myers",2,2,228,3.8,6,5,1,10.5
"2016-17","Brionna Jones|Ieshia Small|Kristen Confroy|S. Walker-Kimbrough|Stephanie Jones",4,4,227,3.8,10,3,7,74.0
"2016-17","Destiny Slocum|Jenna Staiti|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",2,2,227,3.8,8,4,4,42.3
"2016-17","Destiny Slocum|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough|Stephanie Jones",3,3,226,3.8,12,4,8,85.0
"2016-17","Brianna Fraser|Brionna Jones|Kristen Confroy|S. Walker-Kimbrough|Sarah Myers",3,3,225,3.8,4,7,-3,-32.0
"2016-17","Brianna Fraser|Destiny Slocum|Kaila Charles|Kristen Confroy|Stephanie Jones",4,4,223,3.7,10,6,4,43.0
"2016-17","Blair Watson|Jenna Staiti|Kaila Charles|Kiah Gillespie|Sarah Myers",2,3,218,3.6,5,8,-3,-33.0
"2016-17","Blair Watson|Brianna Fraser|Destiny Slocum|Kaila Charles|S. Walker-Kimbrough",6,6,205,3.4,6,12,-6,-70.2
"2016-17","Blair Watson|Brionna Jones|Ieshia Small|Kiah Gillespie|Kristen Confroy",2,2,191,3.2,8,2,6,75.4
"2016-17","Brianna Fraser|Brionna Jones|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",2,2,189,3.1,7,3,4,50.8
"2016-17","Brianna Fraser|Destiny Slocum|Ieshia Small|Kiah Gillespie|S. Walker-Kimbrough",3,3,186,3.1,6,3,3,38.7
"2016-17","Brianna Fraser|Ieshia Small|Kiah Gillespie|Kristen Confroy|Sarah Myers",2,2,183,3.0,5,0,5,65.6
"2016-17","Brianna Fraser|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough|Sarah Myers",2,2,180,3.0,9,6,3,40.0
"2016-17","Blair Watson|Brianna Fraser|Destiny Slocum|Kristen Confroy|Stephanie Jones",1,1,177,3.0,6,5,1,13.6
