"source_id","file_id","team","lineup","num_players","start_seconds","end_seconds","duration","pts_for","pts_against","plus_minus"
"2016-17","9665","Maryland","Brianna Fraser|Destiny Slocum|Ieshia Small|Kaila Charles|Kristen Confroy",5,640,692,52,2,0,2
"2016-17","9665","UMass-Lowell","Amanda ORTIZ|Kiana BATAGELJ|Megan HENDRICK|Shawnkia McCALLUM|Tyshay BRITTEN",5,640,780,140,5,6,-1
"2016-17","9665","Maryland","Brianna Fraser|Destiny Slocum|Ieshia Small|Jenna Staiti|Kristen Confroy",5,692,788,96,4,5,-1
"2016-17","9665","UMass-Lowell","Amanda ORTIZ|Kiana BATAGELJ|Megan HENDRICK|Oda SHACKELFORD|Shawnkia McCALLUM",5,780,837,57,0,0,0
"2016-17","9665","Maryland","Brianna Fraser|Destiny Slocum|Ieshia Small|Kiah Gillespie|Kristen Confroy",5,788,837,49,0,0,0
"2016-17","9665","Maryland","Brionna Jones|Destiny Slocum|Ieshia Small|Kristen Confroy|Stephanie Jones",5,837,899,62,0,2,-2
"2016-17","9665","UMass-Lowell","Amanda ORTIZ|Asia MITCHELL-OWENS|Kiana BATAGELJ|Megan HENDRICK|Oda SHACKELFORD",5,837,952,115,2,2,0
"2016-17","9665","Maryland","Brionna Jones|Ieshia Small|Kristen Confroy|S. Walker-Kimbrough|Stephanie Jones",5,899,985,86,4,0,4
"2016-17","9665","Maryland","Blair Watson|Brionna Jones|Ieshia Small|Kristen Confroy|Stephanie Jones",5,985,1007,22,3,0,3
"2016-17","9665","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Kiah Gillespie|Kristen Confroy",5,1007,1072,65,0,0,0
"2016-17","9665","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Kiah Gillespie|Sarah Myers",5,1072,1144,72,4,2,2
"2016-17","9665","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Sarah Myers|Stephanie Jones",5,1144,1200,56,4,2,2
"2016-17","9665","UMass-Lowell","Asia MITCHELL-OWENS|Kiana BATAGELJ|Megan HENDRICK|Nicole HAYNER|Oda SHACKELFORD",5,952,1200,248,4,13,-9
"2016-17","9665","UMass-Lowell","Asia MITCHELL-OWENS|Katherine SMITH|Kayla GIBBS|Nicole HAYNER|Shawnkia McCALLUM",5,1200,1372,172,6,8,-2
"2016-17","9665","Maryland","Brionna Jones|Destiny Slocum|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",5,1200,1372,172,8,6,2
"2016-17","9665","UMass-Lowell","Asia MITCHELL-OWENS|Katherine SMITH|Nicole HAYNER|Shawnkia McCALLUM|Tyshay BRITTEN",5,1372,1424,52,0,3,-3
"2016-17","9665","Maryland","Destiny Slocum|Kaila Charles|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",5,1372,1456,84,3,3,0
"2016-17","9665","Maryland","Brionna Jones|Destiny Slocum|Ieshia Small|Kaila Charles|Kiah Gillespie|Kristen Confroy",6,1456,1527,71,2,2,0
"2016-17","9665","UMass-Lowell","Asia MITCHELL-OWENS|Katherine SMITH|Megan HENDRICK|Nicole HAYNER|Tyshay BRITTEN",5,1424,1578,154,5,6,-1
"2016-17","9665","Maryland","Blair Watson|Brionna Jones|Destiny Slocum|Ieshia Small|Kaila Charles|Kiah Gillespie",6,1527,1636,109,4,0,4
"2016-17","9665","Maryland","Blair Watson|Brionna Jones|Destiny Slocum|Ieshia Small|Jenna Staiti|Kiah Gillespie",6,1636,1721,85,2,3,-1
"2016-17","9665","Maryland","Blair Watson|Brianna Fraser|Brionna Jones|Ieshia Small|Sarah Myers|Stephanie Jones",6,1721,1800,79,2,0,2
"2016-17","9665","UMass-Lowell","Asia MITCHELL-OWENS|Kiana BATAGELJ|Megan HENDRICK|Nicole HAYNER|Tyshay BRITTEN",5,1578,1800,222,3,4,-1
"2016-17","9665","UMass-Lowell","Asia MITCHELL-OWENS|Megan HENDRICK|Nicole HAYNER|Tyshay BRITTEN",4,1800,1802,2,0,0,0
"2016-17","9665","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Jenna Staiti|Sarah Myers",5,1800,1878,78,4,0,4
"2016-17","9665","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Kiah Gillespie|Sarah Myers",5,1878,1968,90,7,2,5
"2016-17","9665","UMass-Lowell","Asia MITCHELL-OWENS|Kiana BATAGELJ|Megan HENDRICK|Nicole HAYNER|Tyshay BRITTEN",5,1802,2038,236,2,13,-11
"2016-17","9665","Maryland","Blair Watson|Brianna Fraser|Kaila Charles|Kiah Gillespie|Sarah Myers",5,1968,2038,70,2,0,2
"2016-17","9665","UMass-Lowell","Kiana BATAGELJ|Megan HENDRICK|Nicole HAYNER|Shawnkia McCALLUM|Tyshay BRITTEN",5,2038,2092,54,0,2,-2
"2016-17","9665","Maryland","Blair Watson|Kaila Charles|Kiah Gillespie|Sarah Myers|Stephanie Jones",5,2038,2158,120,2,2,0
"2016-17","9665","Maryland","Blair Watson|Jenna Staiti|Kaila Charles|Sarah Myers|Stephanie Jones",5,2158,2202,44,2,0,2
"2016-17","9665","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Jenna Staiti|Sarah Myers",5,2202,2320,118,2,5,-3
"2016-17","9665","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Jenna Staiti|Kaila Charles",5,2320,2371,51,3,3,0
"2016-17","9665","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Kaila Charles|Stephanie Jones",5,2371,2400,29,0,2,-2
"2016-17","9665","UMass-Lowell","Katherine SMITH|Kayla GIBBS|Megan HENDRICK|Nicole HAYNER|Shawnkia McCALLUM",5,2092,2400,308,12,7,5
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Ciani BYROM|Keyera EATON|Mariah MCCOY|Tori MORRIS",5,0,336,336,12,18,-6
"2016-17","9666","Maryland","Brionna Jones|Destiny Slocum|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",5,0,336,336,18,12,6
"2016-17","9666","Maryland","Brianna Fraser|Ieshia Small|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",5,336,359,23,0,0,0
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Briana MACK|Ciani BYROM|Ra'Jean MARTIN|Shauntesha BRYANT",5,336,440,104,1,2,-1
"2016-17","9666","Maryland","Brianna Fraser|Destiny Slocum|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",5,359,440,81,2,1,1
"2016-17","9666","Maryland","Brianna Fraser|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough|Sarah Myers",5,440,494,54,3,2,1
"2016-17","9666","Maryland Eastern Shore","Briana MACK|Ciani BYROM|Keyera EATON|Ra'Jean MARTIN|Shauntesha BRYANT",5,440,583,143,4,10,-6
"2016-17","9666","Maryland","Brionna Jones|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough|Sarah Myers",5,494,583,89,7,2,5
"2016-17","9666","Maryland","Blair Watson|Brionna Jones|Kiah Gillespie|Kristen Confroy|Sarah Myers",5,583,600,17,2,0,2
"2016-17","9666","Maryland Eastern Shore","Briana SYE|Keyera EATON|Mariah MCCOY|Ra'Jean MARTIN|Tori MORRIS",5,583,600,17,0,2,-2
"2016-17","9666","Maryland","Blair Watson|Brionna Jones|Kaila Charles|Kristen Confroy|Sarah Myers",5,600,634,34,0,1,-1
"2016-17","9666","Maryland Eastern Shore","Briana SYE|Keyera EATON|Mariah MCCOY|Ra'Jean MARTIN|Tori MORRIS",5,600,718,118,2,7,-5
"2016-17","9666","Maryland","Blair Watson|Brionna Jones|Kaila Charles|S. Walker-Kimbrough|Sarah Myers",5,634,767,133,7,3,4
"2016-17","9666","Maryland","Brionna Jones|Ieshia Small|Kaila Charles|S. Walker-Kimbrough|Sarah Myers",5,767,819,52,2,0,2
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Ciani BYROM|Keyera EATON|Mariah MCCOY|Tori MORRIS",5,718,888,170,4,7,-3
"2016-17","9666","Maryland","Brianna Fraser|Ieshia Small|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",5,819,888,69,5,2,3
"2016-17","9666","Maryland","Ieshia Small|Kaila Charles|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",5,888,905,17,0,1,-1
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Ciani BYROM|Mariah MCCOY|Ra'Jean MARTIN|Tori MORRIS",5,888,983,95,3,2,1
"2016-17","9666","Maryland","Destiny Slocum|Kaila Charles|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",5,905,983,78,2,2,0
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Briana MACK|Ciani BYROM|Ra'Jean MARTIN|Shauntesha BRYANT",5,983,1013,30,0,2,-2
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Briana MACK|Ciani BYROM|Keyera EATON|Shauntesha BRYANT",5,1013,1120,107,2,4,-2
"2016-17","9666","Maryland","Blair Watson|Destiny Slocum|Kaila Charles|Kiah Gillespie|S. Walker-Kimbrough",5,983,1120,137,6,2,4
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Briana MACK|Ciani BYROM|Ra'Jean MARTIN|Shauntesha BRYANT",5,1120,1147,27,1,0,1
"2016-17","9666","Maryland","Blair Watson|Destiny Slocum|Jenna Staiti|S. Walker-Kimbrough|Stephanie Jones",5,1120,1147,27,0,1,-1
"2016-17","9666","Maryland","Blair Watson|Destiny Slocum|Jenna Staiti|Kristen Confroy|Stephanie Jones",5,1147,1200,53,0,0,0
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Briana MACK|Briana SYE|Ra'Jean MARTIN|Shauntesha BRYANT",5,1147,1200,53,0,0,0
"2016-17","9666","Maryland","Brionna Jones|Destiny Slocum|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",5,1200,1217,17,0,2,-2
"2016-17","9666","Maryland","Brionna Jones|Destiny Slocum|Kaila Charles|S. Walker-Kimbrough|Sarah Myers",5,1217,1289,72,2,5,-3
"2016-17","9666","Maryland","Brionna Jones|Destiny Slocum|Kiah Gillespie|S. Walker-Kimbrough|Sarah Myers",5,1289,1395,106,7,2,5
"2016-17","9666","Maryland","Brianna Fraser|Destiny Slocum|Kiah Gillespie|S. Walker-Kimbrough|Sarah Myers",5,1395,1463,68,3,4,-1
"2016-17","9666","Maryland","Brianna Fraser|Destiny Slocum|Ieshia Small|Kiah Gillespie|S. Walker-Kimbrough",5,1463,1512,49,0,0,0
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Ciani BYROM|Keyera EATON|Mariah MCCOY|Tori MORRIS",5,1200,1566,366,13,14,-1
"2016-17","9666","Maryland","Blair Watson|Brianna Fraser|Destiny Slocum|Ieshia Small|Kiah Gillespie",5,1512,1591,79,2,3,-1
"2016-17","9666","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Kiah Gillespie|Kristen Confroy",5,1591,1612,21,0,2,-2
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Chioma NKPUECHINA|Ciani BYROM|Keyera EATON|Shauntesha BRYANT",5,1566,1643,77,5,2,3
"2016-17","9666","Maryland","Blair Watson|Brionna Jones|Ieshia Small|Kiah Gillespie|Kristen Confroy",5,1612,1643,31,2,0,2
"2016-17","9666","Maryland","Blair Watson|Brionna Jones|Kiah Gillespie|Kristen Confroy|Sarah Myers",5,1643,1667,24,0,3,-3
"2016-17","9666","Maryland","Blair Watson|Brionna Jones|Kaila Charles|Kristen Confroy|Sarah Myers",5,1667,1700,33,2,0,2
"2016-17","9666","Maryland","Blair Watson|Jenna Staiti|Kaila Charles|Kristen Confroy|Sarah Myers",5,1700,1717,17,2,0,2
"2016-17","9666","Maryland","Jenna Staiti|Kaila Charles|Kristen Confroy|Sarah Myers|Stephanie Jones",5,1717,1800,83,6,0,6
"2016-17","9666","Maryland Eastern Shore","Briana SYE|Chioma NKPUECHINA|Keyera EATON|Ra'Jean MARTIN|Shauntesha BRYANT",5,1643,1800,157,3,10,-7
"2016-17","9666","Maryland","Jenna Staiti|Kaila Charles|Kristen Confroy|Sarah Myers|Stephanie Jones",5,1800,1807,7,0,0,0
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Ciani BYROM|Ra'Jean MARTIN|Shauntesha BRYANT|Tori MORRIS",5,1800,1948,148,2,4,-2
"2016-17","9666","Maryland","Brianna Fraser|Jenna Staiti|Kristen Confroy|Sarah Myers|Stephanie Jones",5,1807,1948,141,4,2,2
"2016-17","9666","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Jenna Staiti|Sarah Myers",5,1948,2029,81,6,2,4
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Ciani BYROM|Keyera EATON|Mariah MCCOY|Tori MORRIS",5,1948,2181,233,7,12,-5
"2016-17","9666","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Kiah Gillespie|Sarah Myers",5,2029,2181,152,6,5,1
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS|Chioma NKPUECHINA|Ciani BYROM|Keyera EATON|Ksenia POPOVICH",5,2181,2234,53,2,2,0
"2016-17","9666","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Jenna Staiti|Sarah Myers",5,2181,2234,53,2,2,0
"2016-17","9666","Maryland Eastern Shore","Chioma NKPUECHINA|Ciani BYROM|Dayona GODWIN|Keyera EATON|Ksenia POPOVICH",5,2234,2273,39,0,2,-2
"2016-17","9666","Maryland","Blair Watson|Ieshia Small|Jenna Staiti|Sarah Myers|Stephanie Jones",5,2234,2400,166,8,0,8
"2016-17","9666","Maryland Eastern Shore","Briana SYE|Chioma NKPUECHINA|Dayona GODWIN|Ksenia POPOVICH|Ra'Jean MARTIN",5,2273,2400,127,0,6,-6
"2016-17","9668","Maryland","Brionna Jones|Destiny Slocum|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",5,0,64,64,1,2,-1
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Caroline HUMMELL|Kathl BELANGER-FINN|Katrice DICKSON|Mikal JOHNSON",5,0,176,176,2,3,-1
"2016-17","9668","Maryland","Destiny Slocum|Jenna Staiti|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",5,64,176,112,2,0,2
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Caroline HUMMELL|Juliette LAWLESS|Katrice DICKSON|Mikal JOHNSON",5,176,308,132,2,3,-1
"2016-17","9668","Maryland","Destiny Slocum|Jenna Staiti|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",5,176,308,132,3,2,1
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Ashlee WHITE|Caroline HUMMELL|Katrice DICKSON|Mikal JOHNSON",5,308,387,79,3,4,-1
"2016-17","9668","Maryland","Brionna Jones|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough|Sarah Myers",5,308,407,99,4,4,0
"2016-17","9668","Maryland","Brionna Jones|Destiny Slocum|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",5,407,418,11,0,0,0
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Ashlee WHITE|Katrice DICKSON|Mikal JOHNSON|Stacey KOUTRIS",5,387,489,102,3,2,1
"2016-17","9668","Maryland","Brionna Jones|Destiny Slocum|Ieshia Small|Kiah Gillespie|S. Walker-Kimbrough",5,418,489,71,2,2,0
"2016-17","9668","Maryland","Brionna Jones|Destiny Slocum|Ieshia Small|Kaila Charles|S. Walker-Kimbrough",5,489,600,111,6,3,3
"2016-17","9668","Mount St. Mary's","Ashlee WHITE|Katrice DICKSON|Kayla AGENTOWICZ|Mikal JOHNSON|Stacey KOUTRIS",5,489,600,111,3,6,-3
"2016-17","9668","Maryland","Brionna Jones|Destiny Slocum|Ieshia Small|Kaila Charles|S. Walker-Kimbrough",5,600,655,55,0,0,0
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Kathl BELANGER-FINN|Kayla AGENTOWICZ|Mikal JOHNSON|Stacey KOUTRIS",5,600,708,108,0,2,-2
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Juliette LAWLESS|Kayla AGENTOWICZ|Mikal JOHNSON|Stacey KOUTRIS",5,708,738,30,2,0,2
"2016-17","9668","Mount St. Mary's","Juliette LAWLESS|Katrice DICKSON|Kayla AGENTOWICZ|Mikal JOHNSON|Stacey KOUTRIS",5,738,865,127,3,6,-3
"2016-17","9668","Maryland","Brionna Jones|Destiny Slocum|Ieshia Small|S. Walker-Kimbrough|Stephanie Jones",5,655,865,210,8,5,3
"2016-17","9668","Mount St. Mary's","Caroline HUMMELL|Juliette LAWLESS|Katrice DICKSON|Kayla AGENTOWICZ|Mikal JOHNSON",5,865,936,71,0,4,-4
"2016-17","9668","Maryland","Brianna Fraser|Brionna Jones|Destiny Slocum|Kaila Charles|Kristen Confroy",5,865,936,71,4,0,4
"2016-17","9668","Mount St. Mary's","Juliette LAWLESS|Katrice DICKSON|Kayla AGENTOWICZ|Mikal JOHNSON|Stacey KOUTRIS",5,936,947,11,0,2,-2
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Juliette LAWLESS|Kayla AGENTOWICZ|Mikal JOHNSON|Stacey KOUTRIS",5,947,1020,73,0,2,-2
"2016-17","9668","Maryland","Brianna Fraser|Brionna Jones|Ieshia Small|Kaila Charles|Kristen Confroy",5,936,1020,84,4,0,4
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Ashlee WHITE|Kayla AGENTOWICZ|Mikal JOHNSON|Stacey KOUTRIS",5,1020,1035,15,0,0,0
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Ashlee WHITE|Katrice DICKSON|Mikal JOHNSON|Stacey KOUTRIS",5,1035,1057,22,0,0,0
"2016-17","9668","Maryland","Brianna Fraser|Ieshia Small|Jenna Staiti|Kaila Charles|Kristen Confroy",5,1020,1066,46,0,0,0
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Kathl BELANGER-FINN|Katrice DICKSON|Mikal JOHNSON|Stacey KOUTRIS",5,1057,1120,63,0,2,-2
"2016-17","9668","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Jenna Staiti|Kristen Confroy",5,1066,1120,54,2,0,2
"2016-17","9668","Maryland","Blair Watson|Brianna Fraser|Jenna Staiti|Kristen Confroy|Sarah Myers",5,1120,1191,71,0,2,-2
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Caroline HUMMELL|Kathl BELANGER-FINN|Katrice DICKSON|Kayla AGENTOWICZ",5,1120,1196,76,2,1,1
"2016-17","9668","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Jenna Staiti|Kristen Confroy",5,1191,1196,5,1,0,1
"2016-17","9668","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Kaila Charles|Kristen Confroy",5,1196,1200,4,0,0,0
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Caroline HUMMELL|Kate KUSTER|Kathl BELANGER-FINN|Kayla AGENTOWICZ",5,1196,1200,4,0,0,0
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Caroline HUMMELL|Kathl BELANGER-FINN|Kayla AGENTOWICZ|Mikal JOHNSON",5,1200,1305,105,0,4,-4
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Ashlee WHITE|Caroline HUMMELL|Juliette LAWLESS|Kayla AGENTOWICZ",5,1305,1381,76,2,8,-6
"2016-17","9668","Mount St. Mary's","Ashlee WHITE|Caroline HUMMELL|Juliette LAWLESS|Katrice DICKSON|Kayla AGENTOWICZ",5,1381,1417,36,0,2,-2
"2016-17","9668","Mount St. Mary's","Caroline HUMMELL|Juliette LAWLESS|Katrice DICKSON|Kayla AGENTOWICZ|Mikal JOHNSON",5,1417,1479,62,0,2,-2
"2016-17","9668","Maryland","Brionna Jones|Destiny Slocum|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",5,1200,1479,279,16,2,14
"2016-17","9668","Mount St. Mary's","Caroline HUMMELL|Juliette LAWLESS|Kate KUSTER|Katrice DICKSON|Mikal JOHNSON",5,1479,1541,62,3,4,-1
"2016-17","9668","Maryland","Destiny Slocum|Jenna Staiti|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",5,1479,1541,62,4,3,1
"2016-17","9668","Maryland","Brianna Fraser|Ieshia Small|Jenna Staiti|Kristen Confroy|S. Walker-Kimbrough",5,1541,1559,18,2,0,2
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Caroline HUMMELL|Juliette LAWLESS|Katrice DICKSON|Mikal JOHNSON",5,1541,1631,90,0,4,-4
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Jackie BUZAID|Juliette LAWLESS|Katrice DICKSON|Mikal JOHNSON",5,1631,1632,1,0,0,0
"2016-17","9668","Maryland","Brianna Fraser|Ieshia Small|Kristen Confroy|S. Walker-Kimbrough|Stephanie Jones",5,1559,1632,73,2,0,2
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Caroline HUMMELL|Juliette LAWLESS|Katrice DICKSON|Mikal JOHNSON",5,1632,1669,37,2,2,0
"2016-17","9668","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Kristen Confroy|Stephanie Jones",5,1632,1685,53,3,2,1
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Caroline HUMMELL|Kathl BELANGER-FINN|Katrice DICKSON|Mikal JOHNSON",5,1669,1724,55,2,4,-2
"2016-17","9668","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Kiah Gillespie|Kristen Confroy",5,1685,1724,39,3,2,1
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Kathl BELANGER-FINN|Katrice DICKSON|Mikal JOHNSON|Stacey KOUTRIS",5,1724,1757,33,0,2,-2
"2016-17","9668","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Kiah Gillespie|Sarah Myers",5,1724,1800,76,4,0,4
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Juliette LAWLESS|Katrice DICKSON|Mikal JOHNSON|Stacey KOUTRIS",5,1757,1800,43,0,2,-2
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Caroline HUMMELL|Juliette LAWLESS|Kathl BELANGER-FINN|Katrice DICKSON",5,1800,1814,14,0,2,-2
"2016-17","9668","Mount St. Mary's","Alexis CARTER|Juliette LAWLESS|Katrice DICKSON|Stacey KOUTRIS",4,1814,1846,32,0,0,0
"2016-17","9668","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Kiah Gillespie|Sarah Myers",5,1800,1846,46,2,0,2
"2016-17","9668","Mount St. Mary's","Juliette LAWLESS|Kate KUSTER|Katrice DICKSON|Stacey KOUTRIS",4,1846,1918,72,0,7,-7
"2016-17","9668","Maryland","Blair Watson|Brianna Fraser|Ieshia Small|Jenna Staiti|Sarah Myers",5,1846,2014,168,15,3,12
"2016-17","9668","Mount St. Mary's","Ashlee WHITE|Kate KUSTER|Katrice DICKSON|Kayla AGENTOWICZ|Stacey KOUTRIS",5,1918,2081,163,5,10,-5
"2016-17","9668","Maryland","Blair Watson|Brianna Fraser|Jenna Staiti|Kiah Gillespie|Sarah Myers",5,2014,2081,67,2,2,0
"2016-17","9668","Maryland","Blair Watson|Brianna Fraser|Kiah Gillespie|Sarah Myers|Stephanie Jones",5,2081,2160,79,5,3,2
"2016-17","9668","Maryland","Blair Watson|Jenna Staiti|Kiah Gillespie|Sarah Myers|Stephanie Jones",5,2160,2400,240,11,5,6
"2016-17","9668","Mount St. Mary's","Ashlee WHITE|Jackie BUZAID|Kate KUSTER|Kayla AGENTOWICZ|Stacey KOUTRIS",5,2081,2400,319,8,16,-8
"2016-17","9669","Maryland","Brionna Jones|Destiny Slocum|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",5,0,140,140,8,2,6
"2016-17","9669","Niagara","Kaylee Stroemple|Maggie McIntyre|Morgan Baughman|Tiffany Corselli|Victoria Rampado",5,0,140,140,2,8,-6
"2016-17","9669","Niagara","Dagny Davidsdottir|Jai Moore|Kharysma Bryant|Tiffany Corselli",4,140,193,53,0,3,-3
"2016-17","9669","Maryland","Brianna Fraser|Destiny Slocum|Kaila Charles|Kristen Confroy|S. Walker-Kimbrough",5,140,254,114,5,0,5
"2016-17","9669","Maryland","Brianna Fraser|Destiny Slocum|Ieshia Small|Kaila Charles|Kristen Confroy",5,254,317,63,3,5,-2
"2016-17","9669","Niagara","Dagny Davidsdottir|Jai Moore|Kaylee Stroemple|Tiffany Corselli",4,193,317,124,5,5,0
"2016-17","9669","Maryland","Brionna Jones|Destiny Slocum|Ieshia Small|Kiah Gillespie|Kristen Confroy",5,317,330,13,3,0,3
"2016-17","9669","Maryland","Brionna Jones|Destiny Slocum|Ieshia Small|Kiah Gillespie|S. Walker-Kimbrough",5,330,376,46,0,0,0
"2016-17","9669","Maryland","Brionna Jones|Ieshia Small|Kiah Gillespie|S. Walker-Kimbrough|Sarah Myers",5,376,433,57,2,4,-2
"2016-17","9669","Maryland","Brionna Jones|Destiny Slocum|Kiah Gillespie|Kristen Confroy|S. Walker-Kimbrough",5,433,443,10,0,2,-2
