"source_id","file_id","team","player_name","player_number","stint_index","in_seconds","out_seconds","duration","pts_for","pts_against","plus_minus","starter"
"2016-17","9665","Maryland","Kaila Charles",3,6,2320,2400,80,3,5,-2,0
"2016-17","9665","Maryland","Stephanie Jones",24,5,2371,2400,29,0,2,-2,0
"2016-17","9666","Maryland","Kaila Charles",3,1,0,336,336,18,12,6,1
"2016-17","9666","Maryland","Destiny Slocum",5,1,0,336,336,18,12,6,1
"2016-17","9666","Maryland","Kristen Confroy",12,1,0,634,634,32,18,14,1
"2016-17","9666","Maryland","S. Walker-Kimbrough",32,1,0,583,583,30,17,13,1
"2016-17","9666","Maryland","Brionna Jones",42,1,0,336,336,18,12,6,1
"2016-17","9666","Maryland Eastern Shore","Ciani BYROM",2,1,0,583,583,17,30,-13,1
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS",3,1,0,440,440,13,20,-7,1
"2016-17","9666","Maryland Eastern Shore","Tori MORRIS",12,1,0,336,336,12,18,-6,1
"2016-17","9666","Maryland Eastern Shore","Mariah MCCOY",22,1,0,336,336,12,18,-6,1
"2016-17","9666","Maryland Eastern Shore","Keyera EATON",32,1,0,336,336,12,18,-6,1
"2016-17","9666","Maryland","Ieshia Small",1,1,336,359,23,0,0,0,0
"2016-17","9666","Maryland","Kiah Gillespie",15,1,336,600,264,14,5,9,0
"2016-17","9666","Maryland","Brianna Fraser",34,1,336,494,158,5,3,2,0
"2016-17","9666","Maryland Eastern Shore","Shauntesha BRYANT",14,1,336,583,247,5,12,-7,0
"2016-17","9666","Maryland Eastern Shore","Ra'Jean MARTIN",21,1,336,600,264,5,14,-9,0
"2016-17","9666","Maryland Eastern Shore","Briana MACK",33,1,336,583,247,5,12,-7,0
"2016-17","9666","Maryland","Destiny Slocum",5,2,359,440,81,2,1,1,0
"2016-17","9666","Maryland","Sarah Myers",21,1,440,600,160,12,4,8,0
"2016-17","9666","Maryland Eastern Shore","Keyera EATON",32,2,440,888,448,10,26,-16,0
"2016-17","9666","Maryland","Brionna Jones",42,2,494,819,325,18,6,12,0
"2016-17","9666","Maryland","Blair Watson",22,1,583,600,17,2,0,2,0
"2016-17","9666","Maryland Eastern Shore","Tori MORRIS",12,2,583,983,400,9,18,-9,0
"2016-17","9666","Maryland Eastern Shore","Briana SYE",15,1,583,600,17,0,2,-2,0
"2016-17","9666","Maryland Eastern Shore","Mariah MCCOY",22,2,583,983,400,9,18,-9,0
"2016-17","9666","Maryland","Kaila Charles",3,2,600,1120,520,22,11,11,0
"2016-17","9666","Maryland","Destiny Slocum",5,3,600,600,0,0,0,0,0
"2016-17","9666","Maryland","Sarah Myers",21,2,600,819,219,9,4,5,0
"2016-17","9666","Maryland","Blair Watson",22,2,600,767,167,7,4,3,0
"2016-17","9666","Maryland","S. Walker-Kimbrough",32,2,600,600,0,0,0,0,0
"2016-17","9666","Maryland Eastern Shore","Ciani BYROM",2,2,600,600,0,0,0,0,0
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS",3,2,600,600,0,0,0,0,0
"2016-17","9666","Maryland Eastern Shore","Briana SYE",15,2,600,718,118,2,7,-5,0
"2016-17","9666","Maryland Eastern Shore","Ra'Jean MARTIN",21,2,600,718,118,2,7,-5,0
"2016-17","9666","Maryland","S. Walker-Kimbrough",32,3,634,1147,513,22,11,11,0
"2016-17","9666","Maryland Eastern Shore","Ciani BYROM",2,3,718,1147,429,10,15,-5,0
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS",3,3,718,1643,925,28,31,-3,0
"2016-17","9666","Maryland","Ieshia Small",1,2,767,905,138,7,3,4,0
"2016-17","9666","Maryland","Kristen Confroy",12,2,819,983,164,7,5,2,0
"2016-17","9666","Maryland","Brianna Fraser",34,2,819,888,69,5,2,3,0
"2016-17","9666","Maryland","Kiah Gillespie",15,2,888,1120,232,8,5,3,0
"2016-17","9666","Maryland Eastern Shore","Ra'Jean MARTIN",21,3,888,1013,125,3,4,-1,0
"2016-17","9666","Maryland","Destiny Slocum",5,4,905,1591,686,22,21,1,0
"2016-17","9666","Maryland","Blair Watson",22,3,983,1200,217,6,3,3,0
"2016-17","9666","Maryland Eastern Shore","Shauntesha BRYANT",14,2,983,1200,217,3,6,-3,0
"2016-17","9666","Maryland Eastern Shore","Briana MACK",33,2,983,1200,217,3,6,-3,0
"2016-17","9666","Maryland Eastern Shore","Keyera EATON",32,3,1013,1120,107,2,4,-2,0
"2016-17","9666","Maryland","Jenna Staiti",14,1,1120,1200,80,0,1,-1,0
"2016-17","9666","Maryland","Stephanie Jones",24,1,1120,1200,80,0,1,-1,0
"2016-17","9666","Maryland Eastern Shore","Ra'Jean MARTIN",21,4,1120,1200,80,1,0,1,0
"2016-17","9666","Maryland","Kristen Confroy",12,3,1147,1217,70,0,2,-2,0
"2016-17","9666","Maryland Eastern Shore","Briana SYE",15,3,1147,1200,53,0,0,0,0
"2016-17","9666","Maryland","Kaila Charles",3,3,1200,1289,89,2,7,-5,0
"2016-17","9666","Maryland","S. Walker-Kimbrough",32,4,1200,1512,312,12,13,-1,0
"2016-17","9666","Maryland","Brionna Jones",42,3,1200,1395,195,9,9,0,0
"2016-17","9666","Maryland Eastern Shore","Ciani BYROM",2,4,1200,1643,443,18,16,2,0
"2016-17","9666","Maryland Eastern Shore","Tori MORRIS",12,3,1200,1566,366,13,14,-1,0
"2016-17","9666","Maryland Eastern Shore","Mariah MCCOY",22,3,1200,1566,366,13,14,-1,0
"2016-17","9666","Maryland Eastern Shore","Keyera EATON",32,4,1200,1800,600,21,26,-5,0
"2016-17","9666","Maryland","Sarah Myers",21,3,1217,1463,246,12,11,1,0
"2016-17","9666","Maryland","Kiah Gillespie",15,3,1289,1667,378,14,14,0,0
"2016-17","9666","Maryland","Brianna Fraser",34,3,1395,1612,217,5,9,-4,0
"2016-17","9666","Maryland","Ieshia Small",1,3,1463,1643,180,4,5,-1,0
"2016-17","9666","Maryland","Blair Watson",22,4,1512,1717,205,8,8,0,0
"2016-17","9666","Maryland Eastern Shore","Chioma NKPUECHINA",0,1,1566,1800,234,8,12,-4,0
"2016-17","9666","Maryland Eastern Shore","Shauntesha BRYANT",14,3,1566,1800,234,8,12,-4,0
"2016-17","9666","Maryland","Kristen Confroy",12,4,1591,1948,357,16,7,9,0
"2016-17","9666","Maryland","Brionna Jones",42,4,1612,1700,88,4,3,1,0
"2016-17","9666","Maryland","Sarah Myers",21,4,1643,1800,157,10,3,7,0
"2016-17","9666","Maryland Eastern Shore","Briana SYE",15,4,1643,1800,157,3,10,-7,0
"2016-17","9666","Maryland Eastern Shore","Ra'Jean MARTIN",21,5,1643,1800,157,3,10,-7,0
"2016-17","9666","Maryland","Kaila Charles",3,4,1667,1807,140,10,0,10,0
"2016-17","9666","Maryland","Jenna Staiti",14,2,1700,1800,100,8,0,8,0
"2016-17","9666","Maryland","Stephanie Jones",24,2,1717,1800,83,6,0,6,0
"2016-17","9666","Maryland","Destiny Slocum",5,5,1800,1800,0,0,0,0,0
"2016-17","9666","Maryland","Jenna Staiti",14,3,1800,2029,229,10,4,6,0
"2016-17","9666","Maryland","Sarah Myers",21,5,1800,2400,600,26,11,15,0
"2016-17","9666","Maryland","Stephanie Jones",24,3,1800,1948,148,4,2,2,0
"2016-17","9666","Maryland","S. Walker-Kimbrough",32,5,1800,1800,0,0,0,0,0
"2016-17","9666","Maryland","Brionna Jones",42,5,1800,1800,0,0,0,0,0
"2016-17","9666","Maryland Eastern Shore","Ciani BYROM",2,5,1800,2273,473,11,20,-9,0
"2016-17","9666","Maryland Eastern Shore","Alexus HICKS",3,4,1800,2234,434,11,18,-7,0
"2016-17","9666","Maryland Eastern Shore","Tori MORRIS",12,4,1800,2181,381,9,16,-7,0
"2016-17","9666","Maryland Eastern Shore","Shauntesha BRYANT",14,4,1800,1948,148,2,4,-2,0
"2016-17","9666","Maryland Eastern Shore","Ra'Jean MARTIN",21,6,1800,1948,148,2,4,-2,0
"2016-17","9666","Maryland Eastern Shore","Mariah MCCOY",22,4,1800,1800,0,0,0,0,0
"2016-17","9666","Maryland","Brianna Fraser",34,4,1807,2234,427,18,11,7,0
"2016-17","9666","Maryland","Ieshia Small",1,4,1948,2400,452,22,9,13,0
"2016-17","9666","Maryland","Blair Watson",22,5,1948,2400,452,22,9,13,0
"2016-17","9666","Maryland Eastern Shore","Mariah MCCOY",22,5,1948,2181,233,7,12,-5,0
"2016-17","9666","Maryland Eastern Shore","Keyera EATON",32,5,1948,2273,325,9,16,-7,0
"2016-17","9666","Maryland","Kiah Gillespie",15,4,2029,2181,152,6,5,1,0
"2016-17","9666","Maryland","Jenna Staiti",14,4,2181,2400,219,10,2,8,0
"2016-17","9666","Maryland Eastern Shore","Chioma NKPUECHINA",0,2,2181,2400,219,2,10,-8,0
"2016-17","9666","Maryland Eastern Shore","Ksenia POPOVICH",13,1,2181,2400,219,2,10,-8,0
"2016-17","9666","Maryland","Stephanie Jones",24,4,2234,2400,166,8,0,8,0
"2016-17","9666","Maryland Eastern Shore","Dayona GODWIN",1,1,2234,2400,166,0,8,-8,0
"2016-17","9666","Maryland Eastern Shore","Briana SYE",15,5,2273,2400,127,0,6,-6,0
"2016-17","9666","Maryland Eastern Shore","Ra'Jean MARTIN",21,7,2273,2400,127,0,6,-6,0
"2016-17","9668","Maryland","Kaila Charles",3,1,0,176,176,3,2,1,1
"2016-17","9668","Maryland","Destiny Slocum",5,1,0,308,308,6,4,2,1
"2016-17","9668","Maryland","Kristen Confroy",12,1,0,418,418,10,8,2,1
"2016-17","9668","Maryland","S. Walker-Kimbrough",32,1,0,865,865,26,18,8,1
"2016-17","9668","Maryland","Brionna Jones",42,1,0,64,64,1,2,-1,1
"2016-17","9668","Mount St. Mary's","Kathl BELANGER-FINN",3,1,0,176,176,2,3,-1,1
"2016-17","9668","Mount St. Mary's","Alexis CARTER",4,1,0,489,489,10,12,-2,1
"2016-17","9668","Mount St. Mary's","Katrice DICKSON",11,1,0,600,600,13,18,-5,1
"2016-17","9668","Mount St. Mary's","Mikal JOHNSON",25,1,0,1120,1120,18,36,-18,1
"2016-17","9668","Mount St. Mary's","Caroline HUMMELL",32,1,0,387,387,7,10,-3,1
"2016-17","9668","Maryland","Jenna Staiti",14,1,64,308,244,5,2,3,0
"2016-17","9668","Maryland","Kiah Gillespie",15,1,176,489,313,9,8,1,0
"2016-17","9668","Mount St. Mary's","Juliette LAWLESS",24,1,176,308,132,2,3,-1,0
"2016-17","9668","Maryland","Sarah Myers",21,1,308,407,99,4,4,0,0
"2016-17","9668","Maryland","Brionna Jones",42,2,308,1020,712,28,14,14,0
"2016-17","9668","Mount St. Mary's","Ashlee WHITE",10,1,308,600,292,9,12,-3,0
"2016-17","9668","Mount St. Mary's","Stacey KOUTRIS",13,1,387,600,213,6,8,-2,0
"2016-17","9668","Maryland","Destiny Slocum",5,2,407,936,529,20,10,10,0
"2016-17","9668","Maryland","Ieshia Small",1,1,418,600,182,8,5,3,0
"2016-17","9668","Maryland","Kaila Charles",3,2,489,655,166,6,3,3,0
"2016-17","9668","Mount St. Mary's","Kayla AGENTOWICZ",21,1,489,600,111,3,6,-3,0
"2016-17","9668","Maryland","Ieshia Small",1,2,600,865,265,8,5,3,0
"2016-17","9668","Maryland","Kristen Confroy",12,2,600,600,0,0,0,0,0
"2016-17","9668","Mount St. Mary's","Kathl BELANGER-FINN",3,2,600,708,108,0,2,-2,0
"2016-17","9668","Mount St. Mary's","Alexis CARTER",4,2,600,738,138,2,2,0,0
"2016-17","9668","Mount St. Mary's","Stacey KOUTRIS",13,2,600,865,265,5,8,-3,0
"2016-17","9668","Mount St. Mary's","Kayla AGENTOWICZ",21,2,600,1035,435,5,16,-11,0
"2016-17","9668","Mount St. Mary's","Caroline HUMMELL",32,2,600,600,0,0,0,0,0
"2016-17","9668","Maryland","Stephanie Jones",24,1,655,865,210,8,5,3,0
"2016-17","9668","Mount St. Mary's","Juliette LAWLESS",24,2,708,1020,312,5,14,-9,0
"2016-17","9668","Mount St. Mary's","Katrice DICKSON",11,2,738,947,209,3,12,-9,0
"2016-17","9668","Maryland","Kaila Charles",3,3,865,1066,201,8,0,8,0
"2016-17","9668","Maryland","Kristen Confroy",12,3,865,1724,859,41,11,30,0
"2016-17","9668","Maryland","Brianna Fraser",34,1,865,1200,335,11,2,9,0
"2016-17","9668","Mount St. Mary's","Caroline HUMMELL",32,3,865,936,71,0,4,-4,0
"2016-17","9668","Maryland","Ieshia Small",1,3,936,1120,184,6,0,6,0
"2016-17","9668","Mount St. Mary's","Stacey KOUTRIS",13,3,936,1120,184,0,6,-6,0
"2016-17","9668","Mount St. Mary's","Alexis CARTER",4,3,947,1381,434,4,17,-13,0
"2016-17","9668","Maryland","Jenna Staiti",14,2,1020,1196,176,3,2,1,0
"2016-17","9668","Mount St. Mary's","Ashlee WHITE",10,2,1020,1057,37,0,0,0,0
"2016-17","9668","Mount St. Mary's","Katrice DICKSON",11,3,1035,1196,161,2,3,-1,0
"2016-17","9668","Mount St. Mary's","Kathl BELANGER-FINN",3,3,1057,1305,248,2,7,-5,0
"2016-17","9668","Maryland","Blair Watson",22,1,1066,1200,134,3,2,1,0
"2016-17","9668","Maryland","Sarah Myers",21,2,1120,1191,71,0,2,-2,0
"2016-17","9668","Mount St. Mary's","Kayla AGENTOWICZ",21,3,1120,1200,80,2,1,1,0
"2016-17","9668","Mount St. Mary's","Caroline HUMMELL",32,4,1120,1631,511,7,25,-18,0
"2016-17","9668","Maryland","Ieshia Small",1,4,1191,1200,9,1,0,1,0
"2016-17","9668","Maryland","Kaila Charles",3,4,1196,1541,345,20,5,15,0
"2016-17","9668","Mount St. Mary's","Kate KUSTER",20,1,1196,1200,4,0,0,0,0
"2016-17","9668","Maryland","Destiny Slocum",5,3,1200,1541,341,20,5,15,0
"2016-17","9668","Maryland","S. Walker-Kimbrough",32,2,1200,1632,432,24,5,19,0
"2016-17","9668","Maryland","Brionna Jones",42,3,1200,1479,279,16,2,14,0
"2016-17","9668","Mount St. Mary's","Katrice DICKSON",11,4,1200,1200,0,0,0,0,0
"2016-17","9668","Mount St. Mary's","Kayla AGENTOWICZ",21,4,1200,1479,279,2,16,-14,0
"2016-17","9668","Mount St. Mary's","Mikal JOHNSON",25,2,1200,1305,105,0,4,-4,0
"2016-17","9668","Mount St. Mary's","Ashlee WHITE",10,3,1305,1417,112,2,10,-8,0
"2016-17","9668","Mount St. Mary's","Juliette LAWLESS",24,3,1305,1669,364,7,22,-15,0
"2016-17","9668","Mount St. Mary's","Katrice DICKSON",11,5,1381,2081,700,12,41,-29,0
"2016-17","9668","Mount St. Mary's","Mikal JOHNSON",25,3,1417,1800,383,7,20,-13,0
"2016-17","9668","Maryland","Jenna Staiti",14,3,1479,1559,80,6,3,3,0
"2016-17","9668","Mount St. Mary's","Kate KUSTER",20,2,1479,1541,62,3,4,-1,0
"2016-17","9668","Maryland","Ieshia Small",1,5,1541,1800,259,14,4,10,0
"2016-17","9668","Maryland","Brianna Fraser",34,2,1541,1800,259,14,4,10,0
"2016-17","9668","Mount St. Mary's","Alexis CARTER",4,4,1541,1846,305,4,16,-12,0
"2016-17","9668","Maryland","Stephanie Jones",24,2,1559,1685,126,5,2,3,0
"2016-17","9668","Mount St. Mary's","Jackie BUZAID",22,1,1631,1632,1,0,0,0,0
"2016-17","9668","Maryland","Blair Watson",22,2,1632,1800,168,10,4,6,0
"2016-17","9668","Mount St. Mary's","Caroline HUMMELL",32,5,1632,1724,92,4,6,-2,0
"2016-17","9668","Mount St. Mary's","Kathl BELANGER-FINN",3,4,1669,1757,88,2,6,-4,0
"2016-17","9668","Maryland","Kiah Gillespie",15,2,1685,1800,115,7,2,5,0
"2016-17","9668","Maryland","Sarah Myers",21,3,1724,1800,76,4,0,4,0
"2016-17","9668","Mount St. Mary's","Stacey KOUTRIS",13,4,1724,1800,76,0,4,-4,0
"2016-17","9668","Mount St. Mary's","Juliette LAWLESS",24,4,1757,1918,161,0,11,-11,0
"2016-17","9668","Maryland","Ieshia Small",1,6,1800,2014,214,17,3,14,0
"2016-17","9668","Maryland","Kaila Charles",3,5,1800,1800,0,0,0,0,0
"2016-17","9668","Maryland","Destiny Slocum",5,4,1800,1800,0,0,0,0,0
"2016-17","9668","Maryland","Kristen Confroy",12,4,1800,1800,0,0,0,0,0
"2016-17","9668","Maryland","Kiah Gillespie",15,3,1800,1846,46,2,0,2,0
"2016-17","9668","Maryland","Sarah Myers",21,4,1800,2400,600,35,13,22,0
"2016-17","9668","Maryland","Blair Watson",22,3,1800,2400,600,35,13,22,0
"2016-17","9668","Maryland","S. Walker-Kimbrough",32,3,1800,1800,0,0,0,0,0
"2016-17","9668","Maryland","Brianna Fraser",34,3,1800,2160,360,24,8,16,0
"2016-17","9668","Maryland","Brionna Jones",42,4,1800,1800,0,0,0,0,0
"2016-17","9668","Mount St. Mary's","Kathl BELANGER-FINN",3,5,1800,1814,14,0,2,-2,0
"2016-17","9668","Mount St. Mary's","Caroline HUMMELL",32,6,1800,1814,14,0,2,-2,0
"2016-17","9668","Mount St. Mary's","Stacey KOUTRIS",13,5,1814,2400,586,13,33,-20,0
"2016-17","9668","Maryland","Jenna Staiti",14,4,1846,2081,235,17,5,12,0
"2016-17","9668","Mount St. Mary's","Kate KUSTER",20,3,1846,2400,554,13,33,-20,0
"2016-17","9668","Mount St. Mary's","Ashlee WHITE",10,4,1918,2400,482,13,26,-13,0
"2016-17","9668","Mount St. Mary's","Kayla AGENTOWICZ",21,5,1918,2400,482,13,26,-13,0
"2016-17","9668","Maryland","Kiah Gillespie",15,4,2014,2400,386,18,10,8,0
"2016-17","9668","Maryland","Stephanie Jones",24,3,2081,2400,319,16,8,8,0
"2016-17","9668","Mount St. Mary's","Jackie BUZAID",22,2,2081,2400,319,8,16,-8,0
"2016-17","9668","Maryland","Jenna Staiti",14,5,2160,2400,240,11,5,6,0
"2016-17","9669","Maryland","Kaila Charles",3,1,0,317,317,16,7,9,1
"2016-17","9669","Maryland","Destiny Slocum",5,1,0,376,376,19,7,12,1
"2016-17","9669","Maryland","Kristen Confroy",12,1,0,330,330,19,7,12,1
"2016-17","9669","Maryland","S. Walker-Kimbrough",32,1,0,254,254,13,2,11,1
"2016-17","9669","Maryland","Brionna Jones",42,1,0,140,140,8,2,6,1
"2016-17","9669","Niagara","Tiffany Corselli",3,1,0,317,317,7,16,-9,1
"2016-17","9669","Niagara","Maggie McIntyre",21,1,0,140,140,2,8,-6,1
"2016-17","9669","Niagara","Victoria Rampado",22,1,0,140,140,2,8,-6,1
"2016-17","9669","Niagara","Morgan Baughman",24,1,0,140,140,2,8,-6,1
"2016-17","9669","Niagara","Kaylee Stroemple",44,1,0,140,140,2,8,-6,1
"2016-17","9669","Maryland","Brianna Fraser",34,1,140,317,177,8,5,3,0
"2016-17","9669","Niagara","Jai Moore",4,1,140,487,347,13,16,-3,0
"2016-17","9669","Niagara","Kharysma Bryant",11,1,140,193,53,0,3,-3,0
"2016-17","9669","Niagara","Dagny Davidsdottir",33,1,140,600,460,15,19,-4,0
"2016-17","9669","Niagara","Kaylee Stroemple",44,2,193,537,344,15,16,-1,0
"2016-17","9669","Maryland","Ieshia Small",1,1,254,433,179,8,9,-1,0
"2016-17","9669","Maryland","Kiah Gillespie",15,1,317,1176,859,40,25,15,0
"2016-17","9669","Maryland","Brionna Jones",42,2,317,443,126,5,6,-1,0
