"source_id","file_id","period","time_remaining","seconds_elapsed","team","player_name","player_number","trip_size","made","missed","trip_result","first_attempt_made","margin_before","clutch","trip_context"
"2016-17","9675",2,415,785,"Maryland","Destiny Slocum",5,2,2,0,"2/2",1,9,0,""
"2016-17","9675",2,163,1037,"Saint Peter's","Brianna Tarabocchia",22,2,2,0,"2/2",1,-24,0,""
"2016-17","9675",2,133,1067,"Maryland","S. Walker-Kimbrough",32,2,2,0,"2/2",1,22,0,""
"2016-17","9675",2,94,1106,"Maryland","Brianna Fraser",34,1,1,0,"1/1",1,28,0,"other"
"2016-17","9675",3,410,1390,"Maryland","Kaila Charles",3,2,1,1,"1/2",0,28,0,""
"2016-17","9675",3,301,1499,"Maryland","S. Walker-Kimbrough",32,1,1,0,"1/1",1,33,0,"and_one"
"2016-17","9675",3,216,1584,"Maryland","Brionna Jones",42,1,1,0,"1/1",1,38,0,"and_one"
"2016-17","9675",4,494,1906,"Maryland","Jenna Staiti",14,1,1,0,"1/1",1,43,0,"and_one"
"2016-17","9675",4,428,1972,"Maryland","Kiah Gillespie",15,2,1,1,"1/2",0,41,0,""
"2016-17","9675",4,353,2047,"Maryland","Kiah Gillespie",15,2,2,0,"2/2",1,42,0,""
"2016-17","9675",4,101,2299,"Maryland","Kiah Gillespie",15,2,1,1,"1/2",0,52,0,""
"2016-17","9676",1,519,81,"Loyola Maryland","Lisa Mirarchi",23,2,0,2,"0/2",0,-2,0,""
"2016-17","9676",1,513,87,"Maryland","S. Walker-Kimbrough",32,2,2,0,"2/2",1,2,0,""
"2016-17","9676",2,473,727,"Maryland","S. Walker-Kimbrough",32,2,1,1,"1/2",0,18,0,""
"2016-17","9676",2,415,785,"Maryland","S. Walker-Kimbrough",32,2,2,0,"2/2",1,21,0,""
"2016-17","9676",2,335,865,"Maryland","Brionna Jones",42,2,1,1,"1/2",0,23,0,""
"2016-17","9676",2,259,941,"Loyola Maryland","Stephanie Karcz",10,1,0,1,"0/1",0,-24,0,"and_one"
"2016-17","9676",2,182,1018,"Maryland","Stephanie Jones",24,2,1,1,"1/2",0,24,0,""
"2016-17","9676",2,168,1032,"Loyola Maryland","Bri Betz-White",11,1,1,0,"1/1",1,-23,0,"other"
"2016-17","9676",2,17,1183,"Maryland","Kaila Charles",3,2,1,1,"1/2",0,24,0,""
"2016-17","9676",3,584,1216,"Loyola Maryland","Lauren Daugherty",21,1,1,0,"1/1",1,-23,0,"and_one"
"2016-17","9676",3,546,1254,"Loyola Maryland","Bri Betz-White",11,1,1,0,"1/1",1,-22,0,"other"
"2016-17","9676",3,437,1363,"Maryland","Brionna Jones",42,2,2,0,"2/2",1,17,0,""
"2016-17","9676",3,189,1611,"Loyola Maryland","Bri Betz-White",11,2,1,1,"1/2",1,-18,0,""
"2016-17","9676",3,130,1670,"Maryland","Stephanie Jones",24,1,0,1,"0/1",0,17,0,"and_one"
"2016-17","9676",3,112,1688,"Maryland","S. Walker-Kimbrough",32,2,2,0,"2/2",1,17,0,""
"2016-17","9676",4,471,1929,"Maryland","Blair Watson",22,2,1,1,"1/2",0,19,0,""
"2016-17","9676",4,301,2099,"Maryland","Brionna Jones",42,2,2,0,"2/2",1,19,0,""
"2016-17","9676",4,58,2342,"Maryland","Destiny Slocum",5,2,1,1,"1/2",0,19,0,""
"2016-17","9677",1,402,198,"Duquesne","Amadea SZAMOSI",15,2,2,0,"2/2",1,-3,0,""
"2016-17","9677",1,92,508,"Duquesne","Paige CANNON",10,2,1,1,"1/2",1,-5,0,""
"2016-17","9677",1,86,514,"Maryland","S. Walker-Kimbrough",32,2,1,1,"1/2",0,4,0,""
"2016-17","9677",1,54,546,"Maryland","Kiah Gillespie",15,2,0,2,"0/2",0,5,0,""
"2016-17","9677",1,2,598,"Duquesne","Chassidy OMOGROSSO",2,2,2,0,"2/2",1,-3,0,""
"2016-17","9677",2,562,638,"Maryland","Brionna Jones",42,1,1,0,"1/1",1,3,0,"and_one"
"2016-17","9677",2,95,1105,"Maryland","Brionna Jones",42,2,1,1,"1/2",0,12,0,""
"2016-17","9677",2,60,1140,"Maryland","S. Walker-Kimbrough",32,2,2,0,"2/2",1,13,0,""
"2016-17","9677",3,579,1221,"Maryland","Kaila Charles",3,2,0,2,"0/2",0,16,0,""
"2016-17","9677",3,480,1320,"Maryland","S. Walker-Kimbrough",32,2,1,1,"1/2",0,16,0,""
"2016-17","9677",3,460,1340,"Maryland","Kaila Charles",3,1,1,0,"1/1",1,17,0,"and_one"
"2016-17","9677",3,274,1526,"Duquesne","Nina AHO",1,2,1,1,"1/2",0,-18,0,""
"2016-17","9677",3,202,1598,"Duquesne","Amadea SZAMOSI",15,2,1,1,"1/2",1,-22,0,""
"2016-17","9677",3,121,1679,"Maryland","Brionna Jones",42,2,2,0,"2/2",1,20,0,""
"2016-17","9677",3,76,1724,"Maryland","Brionna Jones",42,2,2,0,"2/2",1,24,0,""
"2016-17","9677",3,72,1728,"Duquesne","Nina AHO",1,2,2,0,"2/2",1,-26,0,""
"2016-17","9677",3,2,1798,"Duquesne","Amadea SZAMOSI",15,3,3,0,"3/3",1,-24,0,""
"2016-17","9677",4,580,1820,"Maryland","Kiah Gillespie",15,2,2,0,"2/2",1,21,0,""
"2016-17","9677",4,484,1916,"Duquesne","Amadea SZAMOSI",15,2,2,0,"2/2",1,-23,0,""
"2016-17","9677",4,465,1935,"Duquesne","Halle BOVELL",11,2,2,0,"2/2",1,-21,0,""
"2016-17","9677",4,425,1975,"Duquesne","Angela STAFFILENO",54,2,2,0,"2/2",1,-21,0,""
"2016-17","9677",4,384,2016,"Maryland","Jenna Staiti",14,2,1,1,"1/2",0,16,0,""
"2016-17","9677",4,328,2072,"Duquesne","Halle BOVELL",11,2,2,0,"2/2",1,-15,0,""
"2016-17","9677",4,233,2167,"Maryland","S. Walker-Kimbrough",32,2,2,0,"2/2",1,10,0,""
"2016-17","9677",4,215,2185,"Maryland","S. Walker-Kimbrough",32,2,2,0,"2/2",1,12,0,""
"2016-17","9677",4,23,2377,"Maryland","Ieshia Small",1,2,1,1,"1/2",0,19,0,""
"2016-17","9678",1,436,164,"Maryland","Brionna Jones",42,2,2,0,"2/2",1,-7,0,""
"2016-17","9678",1,311,289,"Connecticut","Katie Lou SAMUELSON",33,2,1,1,"1/2",0,3,0,""
"2016-17","9678",1,200,400,"Connecticut","Saniya CHONG",12,1,1,0,"1/1",1,2,0,"and_one"
"2016-17","9678",1,36,564,"Connecticut","Saniya CHONG",12,2,1,1,"1/2",1,7,0,""
"2016-17","9678",1,25,575,"Maryland","Destiny Slocum",5,2,0,2,"0/2",0,-8,0,""
"2016-17","9678",2,435,765,"Maryland","Brianna Fraser",34,2,1,1,"1/2",0,-6,0,""
"2016-17","9678",2,237,963,"Connecticut","Kia NURSE",11,2,1,1,"1/2",0,1,0,""
"2016-17","9678",2,208,992,"Connecticut","Kia NURSE",11,1,1,0,"1/1",1,3,0,"and_one"
"2016-17","9678",2,78,1122,"Maryland","Brionna Jones",42,2,2,0,"2/2",1,-9,0,""
"2016-17","9678",3,464,1336,"Connecticut","Katie Lou SAMUELSON",33,1,1,0,"1/1",1,15,0,"and_one"
"2016-17","9678",3,422,1378,"Maryland","Destiny Slocum",5,2,2,0,"2/2",1,-19,0,""
"2016-17","9678",3,245,1555,"Maryland","Brianna Fraser",34,2,2,0,"2/2",1,-18,0,""
