"source_id","file_id","team","opponent","points","start_seconds","end_seconds","duration","period_start","period_end","score_before","score_after"
"2018-19","9894","Maryland","Loyola",6,2162,2246,84,4,4,"74-45","80-45"
"2018-19","9895","Delaware","Maryland",6,133,191,58,1,1,"0-2","6-2"
"2018-19","9895","Maryland","Delaware",6,208,268,60,1,1,"6-2","6-8"
"2018-19","9895","Maryland","Delaware",10,419,556,137,1,1,"8-8","8-18"
"2018-19","9895","Maryland","Delaware",6,600,751,151,1,2,"10-18","10-24"
"2018-19","9895","Delaware","Maryland",6,936,1022,86,2,2,"15-27","21-27"
"2018-19","9895","Maryland","Delaware",6,1073,1142,69,2,2,"21-27","21-33"
"2018-19","9895","Maryland","Delaware",6,2187,2261,74,4,4,"50-67","50-73"
"2018-19","9910","Maryland","Michigan State",7,762,855,93,2,2,"22-17","29-17"
"2018-19","9910","Michigan State","Maryland",6,999,1018,19,2,2,"34-19","34-25"
"2018-19","9910","Michigan State","Maryland",8,1046,1210,164,2,3,"35-25","35-33"
"2018-19","9910","Maryland","Michigan State",11,1224,1429,205,3,3,"35-33","46-33"
"2018-19","9910","Maryland","Michigan State",6,1572,1652,80,3,3,"50-37","56-37"
"2018-19","9910","Michigan State","Maryland",9,2168,2362,194,4,4,"71-46","71-55"
"2018-19","9911","Maryland","Michigan",8,248,344,96,1,1,"7-10","15-10"
"2018-19","9911","Maryland","Michigan",6,622,679,57,2,2,"23-21","29-21"
"2018-19","9911","Michigan","Maryland",7,723,829,106,2,2,"31-23","31-30"
"2018-19","9911","Michigan","Maryland",9,1006,1217,211,2,3,"37-34","37-43"
"2018-19","9911","Maryland","Michigan",8,1253,1337,84,3,3,"40-46","48-46"
"2018-19","9911","Maryland","Michigan",6,1706,1776,70,3,3,"59-56","65-56"
"2018-19","9911","Michigan","Maryland",6,1935,2024,89,4,4,"67-59","67-65"
"2018-19","9912","Iowa","Maryland",15,103,288,185,1,1,"7-2","7-17"
"2018-19","9912","Maryland","Iowa",8,709,783,74,2,2,"19-33","27-33"
"2018-19","9912","Maryland","Iowa",8,1267,1359,92,3,3,"45-53","53-53"
"2018-19","9912","Iowa","Maryland",6,1548,1677,129,3,3,"58-59","58-65"
"2018-19","9912","Iowa","Maryland",7,1712,1816,104,3,4,"60-65","60-72"
"2018-19","9913","Maryland","Radford",8,90,215,125,1,1,"0-0","8-0"
"2018-19","9913","Maryland","Radford",8,273,332,59,1,1,"8-2","16-2"
"2018-19","9913","Maryland","Radford",9,913,1078,165,2,2,"24-20","33-20"
"2018-19","9913","Maryland","Radford",6,1306,1393,87,3,3,"37-22","43-22"
"2018-19","9913","Maryland","Radford",10,1651,1731,80,3,3,"48-33","58-33"
"2018-19","9913","Radford","Maryland",6,1883,1943,60,4,4,"62-35","62-41"
"2018-19","9914","Maryland","Ucla",9,1133,1250,117,2,3,"38-44","47-44"
"2018-19","10054","Maryland","Penn State",6,264,317,53,1,1,"6-7","6-13"
"2018-19","10054","Penn State","Maryland",7,375,466,91,1,1,"8-15","15-15"
"2018-19","10054","Penn State","Maryland",10,562,628,66,1,2,"15-18","25-18"
"2018-19","10054","Maryland","Penn State",7,860,923,63,2,2,"30-23","30-30"
"2018-19","10054","Maryland","Penn State",18,1892,2343,451,4,4,"61-59","61-77"
"2018-19","10055","Maryland","Rutgers",7,599,677,78,1,2,"21-28","28-28"
"2018-19","10055","Maryland","Rutgers",8,1606,1818,212,3,4,"41-47","49-47"
"2018-19","10056","Ohio State","Maryland",6,510,578,68,1,1,"17-13","17-19"
"2018-19","10056","Ohio State","Maryland",8,620,725,105,2,2,"20-19","20-27"
"2018-19","10056","Maryland","Ohio State",7,911,950,39,2,2,"25-31","32-31"
"2018-19","10056","Maryland","Ohio State",7,1166,1227,61,2,3,"38-36","45-36"
"2018-19","10056","Ohio State","Maryland",9,1314,1464,150,3,3,"47-40","47-49"
"2018-19","10057","Maryland","Nebraska",6,352,379,27,1,1,"13-14","13-20"
"2018-19","10057","Nebraska","Maryland",6,520,568,48,1,1,"17-24","23-24"
"2018-19","10057","Maryland","Nebraska",6,1080,1136,56,2,2,"33-37","33-43"
"2018-19","10057","Nebraska","Maryland",6,1149,1281,132,2,3,"33-43","39-43"
"2018-19","10057","Maryland","Nebraska",8,1460,1574,114,3,3,"43-45","43-53"
"2018-19","10057","Maryland","Nebraska",10,2057,2194,137,4,4,"58-68","58-78"
"2018-19","10058","Maryland","Michigan",8,42,190,148,1,1,"0-2","8-2"
"2018-19","10058","Michigan","Maryland",9,263,381,118,1,1,"10-4","10-13"
"2018-19","10058","Michigan","Maryland",8,470,555,85,1,1,"14-13","14-21"
"2018-19","10058","Maryland","Michigan",8,811,910,99,2,2,"19-25","27-25"
"2018-19","10058","Michigan","Maryland",6,1367,1450,83,3,3,"41-39","41-45"
"2018-19","10058","Maryland","Michigan",9,1629,1846,217,3,4,"46-52","55-52"
"2018-19","10058","Maryland","Michigan",8,1951,2076,125,4,4,"60-58","68-58"
"2018-19","10059","Michigan State","Maryland",6,33,96,63,1,1,"0-2","6-2"
"2018-19","10059","Michigan State","Maryland",14,151,392,241,1,1,"6-4","20-4"
"2018-19","10059","Maryland","Michigan State",7,945,1033,88,2,2,"31-20","31-27"
"2018-19","10059","Michigan State","Maryland",6,1428,1503,75,3,3,"43-39","49-39"
"2018-19","10060","Maryland","Penn State",8,508,551,43,1,1,"11-7","19-7"
"2018-19","10060","Penn State","Maryland",7,765,824,59,2,2,"24-12","24-19"
"2018-19","10060","Penn State","Maryland",6,893,942,49,2,2,"27-21","27-27"
"2018-19","10060","Maryland","Penn State",8,1171,1249,78,2,3,"31-35","39-35"
"2018-19","10060","Penn State","Maryland",9,1263,1401,138,3,3,"39-35","39-44"
"2018-19","10060","Maryland","Penn State",10,1676,1809,133,3,4,"49-51","59-51"
"2018-19","10060","Maryland","Penn State",8,2156,2255,99,4,4,"66-60","74-60"
"2018-19","10061","Ohio State","Maryland",9,147,341,194,1,1,"2-8","11-8"
"2018-19","10061","Maryland","Ohio State",8,585,771,186,1,2,"18-15","18-23"
"2018-19","10061","Maryland","Ohio State",6,1137,1262,125,2,3,"28-30","28-36"
"2018-19","10061","Ohio State","Maryland",7,1302,1418,116,3,3,"31-38","38-38"
"2018-19","10061","Maryland","Ohio State",7,1443,1517,74,3,3,"38-38","38-45"
"2018-19","10061","Maryland","Ohio State",13,1689,1980,291,3,4,"46-48","46-61"
"2018-19","10062","Indiana","Maryland",9,115,254,139,1,1,"2-4","11-4"
"2018-19","10062","Maryland","Indiana",7,516,620,104,1,2,"20-14","20-21"
"2018-19","10062","Maryland","Indiana",14,876,1182,306,2,2,"25-26","25-40"
"2018-19","10062","Maryland","Indiana",7,1948,2025,77,4,4,"42-60","42-67"
"2018-19","10063","Maryland","Wisconsin",6,197,234,37,1,1,"4-6","10-6"
"2018-19","10063","Maryland","Wisconsin",8,720,870,150,2,2,"21-21","29-21"
"2018-19","10063","Maryland","Wisconsin",6,1115,1299,184,2,3,"33-27","39-27"
"2018-19","10063","Wisconsin","Maryland",7,1329,1402,73,3,3,"39-27","39-34"
"2018-19","10063","Maryland","Wisconsin",12,1749,1996,247,3,4,"49-41","61-41"
"2018-19","10063","Wisconsin","Maryland",6,2319,2351,32,4,4,"75-51","75-57"
"2018-19","10064","Illinois","Maryland",6,81,150,69,1,1,"2-4","8-4"
"2018-19","10064","Maryland","Illinois",9,259,438,179,1,1,"12-11","12-20"
"2018-19","10064","Maryland","Illinois",13,531,689,158,1,2,"14-20","14-33"
"2018-19","10064","Illinois","Maryland",6,999,1112,113,2,2,"22-46","28-46"
"2018-19","10064","Illinois","Maryland",11,1133,1216,83,2,3,"28-48","39-48"
"2018-19","10064","Illinois","Maryland",7,1684,1799,115,3,3,"47-61","54-61"
"2018-19","10065","Maryland","Northwestern",7,557,685,128,1,2,"17-8","24-8"
"2018-19","10065","Maryland","Northwestern",6,1224,1306,82,3,3,"41-20","47-20"
"2018-19","10065","Northwestern","Maryland",7,1700,1851,151,3,4,"57-33","57-40"
"2018-19","10066","Maryland","Rutgers",7,34,101,67,1,1,"0-0","0-7"
"2018-19","10066","Maryland","Rutgers",11,354,540,186,1,1,"2-7","2-18"
"2018-19","10066","Rutgers","Maryland",6,667,784,117,2,2,"6-20","12-20"
"2018-19","10066","Maryland","Rutgers",6,1191,1272,81,2,3,"21-32","21-38"
"2018-19","10066","Maryland","Rutgers",7,1487,1648,161,3,3,"26-40","26-47"
"2018-19","10066","Rutgers","Maryland",7,2212,2314,102,4,4,"39-60","46-60"
"2018-19","10067","Maryland","Nebraska",9,14,122,108,1,1,"0-0","9-0"
"2018-19","10067","Maryland","Nebraska",6,937,989,52,2,2,"29-26","35-26"
"2018-19","10067","Maryland","Nebraska",20,1616,1865,249,3,4,"53-45","73-45"
"2018-19","10068","Maryland","Iowa",11,888,1056,168,2,2,"25-18","25-29"
"2018-19","10068","Iowa","Maryland",8,1284,1446,162,3,3,"34-35","42-35"
"2018-19","10068","Maryland","Iowa",11,1764,1937,173,3,4,"58-48","58-59"
"2018-19","10068","Iowa","Maryland",6,2071,2152,81,4,4,"64-63","70-63"
"2018-19","10068","Maryland","Iowa",6,2166,2195,29,4,4,"70-63","70-69"
"2018-19","10068","Iowa","Maryland",9,2348,2388,40,4,4,"77-73","86-73"
"2018-19","10069","Minnesota","Maryland",6,242,377,135,1,1,"7-9","7-15"
"2018-19","10069","Minnesota","Maryland",8,976,991,15,2,2,"28-32","28-40"
"2018-19","10069","Minnesota","Maryland",7,1323,1464,141,3,3,"38-47","38-54"
"2018-19","10069","Maryland","Minnesota",9,2350,2400,50,4,4,"62-69","71-69"
"2018-19","10070","Purdue","Maryland",8,418,522,104,1,1,"11-11","19-11"
"2018-19","10070","Maryland","Purdue",6,630,761,131,2,2,"19-11","19-17"
"2018-19","10070","Purdue","Maryland",6,1138,1174,36,2,2,"23-23","29-23"
"2018-19","10070","Purdue","Maryland",7,1384,1472,88,3,3,"32-29","39-29"
"2018-19","10070","Maryland","Purdue",13,1698,2039,341,3,4,"43-34","43-47"
"2018-19","10071","Maryland","Illinois",6,217,252,35,1,1,"6-7","12-7"
"2018-19","10071","Maryland","Illinois",6,463,669,206,1,2,"18-14","24-14"
"2018-19","10071","Illinois","Maryland",6,761,859,98,2,2,"24-14","24-20"
"2018-19","10071","Maryland","Illinois",8,1597,1712,115,3,3,"43-42","51-42"
"2018-19","10071","Illinois","Maryland",6,2094,2188,94,4,4,"58-46","58-52"
