"source_id","file_id","team","period","score"
2018,10064,"Illinois",2,23
2018,10064,"Illinois",3,17
2018,10064,"Illinois",4,12
2018,10064,"Maryland",1,26
2018,10064,"Maryland",2,22
2018,10064,"Maryland",3,13
2018,10064,"Maryland",4,19
2018,9886,"Maryland",1,28
2018,9886,"Maryland",2,15
2018,9886,"Maryland",3,28
2018,9886,"Maryland",4,11
2018,9886,"Dayton",1,11
2018,9886,"Dayton",2,16
2018,9886,"Dayton",3,26
2018,9886,"Dayton",4,18
2018,9887,"George Washington",1,8
2018,9887,"George Washington",2,7
2018,9887,"George Washington",3,3
2018,9887,"George Washington",4,12
2018,9887,"Maryland",1,18
2018,9887,"Maryland",2,22
2018,9887,"Maryland",3,14
2018,9887,"Maryland",4,15
2018,10065,"Maryland",1,22
2018,10065,"Maryland",2,19
2018,10065,"Maryland",3,16
2018,10065,"Maryland",4,15
2018,10065,"Northwestern",1,8
2018,10065,"Northwestern",2,12
2018,10065,"Northwestern",3,18
2018,10065,"Northwestern",4,19
2018,9891,"Maryland",1,18
2018,9891,"Maryland",2,20
2018,9891,"Maryland",3,9
2018,9891,"Maryland",4,20
2018,9891,"Georgia Tech",1,6
2018,9891,"Georgia Tech",2,12
2018,9891,"Georgia Tech",3,26
2018,9891,"Georgia Tech",4,10
2018,10069,"Maryland",1,15
2018,10069,"Maryland",2,21
2018,10069,"Maryland",3,12
2018,10069,"Maryland",4,23
2018,10069,"Minnesota",1,20
2018,10069,"Minnesota",2,25
2018,10069,"Minnesota",3,14
2018,10069,"Minnesota",4,10
2018,9888,"#10/11 South Carolina",1,19
2018,9888,"#10/11 South Carolina",2,7
2018,9888,"#10/11 South Carolina",3,20
2018,9888,"#10/11 South Carolina",4,15
2018,9888,"Maryland",1,22
2018,9888,"Maryland",2,23
2018,9888,"Maryland",3,15
2018,9888,"Maryland",4,25
2018,10066,"Rutgers",1,4
2018,10066,"Rutgers",2,17
2018,10066,"Rutgers",3,13
2018,10066,"Rutgers",4,14
2018,10066,"Maryland",1,18
2018,10066,"Maryland",2,16
2018,10066,"Maryland",3,19
2018,10066,"Maryland",4,9
2018,9892,"Maryland",1,29
2018,9892,"Maryland",2,29
2018,9892,"Maryland",3,23
2018,9892,"Maryland",4,11
2018,9892,"Umbc",1,14
2018,9892,"Umbc",2,16
2018,9892,"Umbc",3,18
2018,9892,"Umbc",4,13
2018,10070,"Purdue",1,19
2018,10070,"Purdue",2,10
2018,10070,"Purdue",3,14
2018,10070,"Purdue",4,12
2018,10070,"Maryland",1,11
2018,10070,"Maryland",2,12
2018,10070,"Maryland",3,14
2018,10070,"Maryland",4,21
2018,9914,"Maryland",1,20
2018,9914,"Maryland",2,20
2018,9914,"Maryland",3,31
2018,9914,"Maryland",4,9
2018,9914,"Ucla",1,26
2018,9914,"Ucla",2,18
2018,9914,"Ucla",3,22
2018,9914,"Ucla",4,19
2018,10071,"Maryland",1,22
2018,10071,"Maryland",2,15
2018,10071,"Maryland",3,17
2018,10071,"Maryland",4,17
2018,10071,"Illinois",1,14
2018,10071,"Illinois",2,19
2018,10071,"Illinois",3,11
2018,10071,"Illinois",4,18
2018,9893,"Maryland",1,26
2018,9893,"Maryland",2,20
2018,9893,"Maryland",3,18
2018,9893,"Maryland",4,23
2018,9893,"James Madison",1,15
2018,9893,"James Madison",2,7
2018,9893,"James Madison",3,18
2018,9893,"James Madison",4,23
2018,10067,"Maryland",1,22
2018,10067,"Maryland",2,19
2018,10067,"Maryland",3,28
2018,10067,"Maryland",4,20
2018,10067,"Nebraska",1,15
2018,10067,"Nebraska",2,19
2018,10067,"Nebraska",3,11
2018,10067,"Nebraska",4,18
2018,9885,"Maryland",1,31
2018,9885,"Maryland",2,17
2018,9885,"Maryland",3,24
2018,9885,"Maryland",4,21
2018,9885,"Coppin State",1,13
2018,9885,"Coppin State",2,7
2018,9885,"Coppin State",3,12
2018,9885,"Coppin State",4,4
2018,9889,"Maryland",1,26
2018,9889,"Maryland",2,11
2018,9889,"Maryland",3,10
2018,9889,"Maryland",4,11
2018,9889,"Georgia",1,18
2018,9889,"Georgia",2,12
2018,9889,"Georgia",3,12
2018,9889,"Georgia",4,9
2018,10060,"Maryland",1,21
2018,10060,"Maryland",2,14
2018,10060,"Maryland",3,22
2018,10060,"Maryland",4,22
2018,10060,"Penn State",1,8
2018,10060,"Penn State",2,27
2018,10060,"Penn State",3,16
2018,10060,"Penn State",4,16
2018,9894,"Maryland",1,19
2018,9894,"Maryland",2,26
2018,9894,"Maryland",3,17
2018,9894,"Maryland",4,21
2018,9894,"Loyola",1,8
2018,9894,"Loyola",2,17
2018,9894,"Loyola",3,10
2018,9894,"Loyola",4,13
2018,9912,"Maryland",1,15
2018,9912,"Maryland",2,30
2018,9912,"Maryland",3,15
2018,9912,"Maryland",4,16
2018,9912,"Iowa",1,25
2018,9912,"Iowa",2,26
2018,9912,"Iowa",3,18
2018,9912,"Iowa",4,21
2018,10056,"Maryland",1,20
2018,10056,"Maryland",2,23
2018,10056,"Maryland",3,14
2018,10056,"Maryland",4,18
2018,10056,"Ohio State",1,19
2018,10056,"Ohio State",2,17
2018,10056,"Ohio State",3,22
2018,10056,"Ohio State",4,11
2018,10057,"Nebraska",1,23
2018,10057,"Nebraska",2,14
2018,10057,"Nebraska",3,12
2018,10057,"Nebraska",4,14
2018,10057,"Maryland",1,26
2018,10057,"Maryland",2,17
2018,10057,"Maryland",3,18
2018,10057,"Maryland",4,20
2018,9913,"Maryland",1,18
2018,9913,"Maryland",2,15
2018,9913,"Maryland",3,25
2018,9913,"Maryland",4,15
2018,9913,"Radford",1,9
2018,9913,"Radford",2,11
2018,9913,"Radford",3,15
2018,9913,"Radford",4,16
2018,9895,"Delaware",1,10
2018,9895,"Delaware",2,13
2018,9895,"Delaware",3,18
2018,9895,"Delaware",4,12
2018,9895,"Maryland",1,20
2018,9895,"Maryland",2,15
2018,9895,"Maryland",3,21
2018,9895,"Maryland",4,21
"2018","10061","Ohio State",1,18
"2018","10061","Ohio State",2,10
"2018","10061","Ohio State",3,18
"2018","10061","Ohio State",4,11
"2018","10061","Maryland",1,18
"2018","10061","Maryland",2,14
"2018","10061","Maryland",3,22
"2018","10061","Maryland",4,16
