"source_id","player_name","streak_type","length","start_date","end_date","start_file_id","end_file_id","spans_games","active"
"2015-16","Brionna Jones","fg_makes",4,"2015-12-31","2015-12-31","9617","9617",0,0
"2015-16","Brionna Jones","fg_makes",4,"2016-01-27","2016-01-27","9624","9624",0,0
"2015-16","Brionna Jones","fg_makes",4,"2016-03-05","2016-03-06","9636","9637",1,0
"2015-16","Chloe Pavlech","fg_makes",4,"2016-02-28","2016-02-28","9634","9634",0,0
"2015-16","Kiah Gillespie","fg_makes",4,"2016-02-28","2016-03-04","9634","9635",1,0
"2015-16","Kiara Leslie","fg_makes",4,"2015-12-05","2015-12-08","9612","9613",1,0
"2015-16","Kiara Leslie","fg_makes",4,"2016-02-11","2016-02-17","9629","9631",1,0
"2015-16","Kristen Confroy","fg_makes",4,"2015-11-20","2015-11-20","9607","9607",0,0
"2015-16","Kristen Confroy","fg_makes",4,"2016-01-17","2016-01-17","9622","9622",0,0
"2015-16","Malina Howard","fg_makes",4,"2015-12-11","2015-12-20","9614","9615",1,0
"2015-16","S. Walker-Kimbrough","fg_makes",4,"2015-12-02","2015-12-05","9611","9612",1,0
"2015-16","S. Walker-Kimbrough","fg_makes",4,"2015-12-05","2015-12-05","9612","9612",0,0
"2015-16","S. Walker-Kimbrough","fg_makes",4,"2015-12-08","2015-12-08","9613","9613",0,0
"2015-16","S. Walker-Kimbrough","fg_makes",4,"2016-01-27","2016-01-27","9624","9624",0,0
"2015-16","S. Walker-Kimbrough","fg_makes",4,"2016-02-14","2016-02-14","9630","9630",0,0
"2015-16","S. Walker-Kimbrough","fg_makes",4,"2016-02-25","2016-02-25","9633","9633",0,0
"2015-16","S. Walker-Kimbrough","fg_makes",4,"2016-03-04","2016-03-04","9635","9635",0,0
"2015-16","Tierney Pfirman","fg_makes",4,"2016-01-27","2016-01-30","9624","9625",1,0
"2015-16","Tierney Pfirman","fg_makes",4,"2016-02-11","2016-02-14","9629","9630",1,0
"2015-16","Tierney Pfirman","fg_makes",4,"2016-02-28","2016-03-04","9634","9635",1,0
"2015-16","Brene Moseley","three_makes",4,"2015-12-11","2015-12-20","9614","9615",1,0
"2015-16","Kiah Gillespie","three_makes",4,"2015-11-18","2015-11-20","9606","9607",1,0
"2015-16","Kiara Leslie","three_makes",4,"2015-12-08","2015-12-20","9613","9615",1,0
"2015-16","Kristen Confroy","three_makes",4,"2015-11-20","2015-11-20","9607","9607",0,0
"2015-16","Kristen Confroy","three_makes",4,"2016-01-10","2016-01-14","9620","9621",1,0
"2015-16","S. Walker-Kimbrough","three_makes",4,"2015-11-28","2015-12-02","9610","9611",1,0
"2015-16","S. Walker-Kimbrough","three_makes",4,"2016-02-02","2016-02-05","9626","9627",1,0
"2015-16","S. Walker-Kimbrough","three_makes",4,"2016-03-21","2016-03-21","9639","9639",0,1
"2015-16","Tierney Pfirman","three_makes",4,"2016-02-08","2016-02-08","9628","9628",0,0
"2015-16","Brene Moseley","three_makes",3,"2015-11-20","2015-11-26","9607","9608",1,0
"2015-16","Brene Moseley","three_makes",3,"2016-01-30","2016-01-30","9625","9625",0,0
"2015-16","Chloe Pavlech","three_makes",3,"2016-01-07","2016-01-10","9619","9620",1,0
"2015-16","Kiah Gillespie","three_makes",3,"2016-01-30","2016-02-21","9625","9632",1,0
"2015-16","Kristen Confroy","three_makes",3,"2015-12-05","2015-12-08","9612","9613",1,0
"2015-16","Kristen Confroy","three_makes",3,"2016-03-05","2016-03-05","9636","9636",0,0
"2015-16","S. Walker-Kimbrough","three_makes",3,"2015-11-26","2015-11-27","9608","9609",1,0
"2015-16","S. Walker-Kimbrough","three_makes",3,"2015-12-08","2015-12-11","9613","9614",1,0
"2015-16","S. Walker-Kimbrough","three_makes",3,"2016-02-11","2016-02-14","9629","9630",1,0
"2015-16","S. Walker-Kimbrough","three_makes",3,"2016-02-25","2016-02-25","9633","9633",0,0
"2015-16","Tierney Pfirman","three_makes",3,"2016-01-20","2016-01-20","9623","9623",0,0
