source_id,file_id,period,time_remaining,assister_number,assister_name,assister_assist_count,scorer_number,scorer_name,shot_type,points,home_score,visiting_score,narrative
2015,9605,1,441,15,Chloe Pavlech,1,01,Kiah Gillespie,JUMPER,2,6.0,0.0,01 Kiah Gillespie JUMPER GOOD (2 Pt); 15 Chloe Pavlech Assist (1 Asst)
2015,9605,1,407,15,Chloe Pavlech,2,01,Kiah Gillespie,JUMPER,2,8.0,0.0,01 Kiah Gillespie JUMPER GOOD (4 Pt); 15 Chloe Pavlech Assist (2 Asst)
2015,9605,1,359,01,Kiah Gillespie,1,42,Brionna Jones,LAYUP,2,12.0,5.0,42 Brionna Jones LAYUP GOOD (2 Pt); 01 Kiah Gillespie Assist (1 Asst)
2015,9605,1,275,05,Malina Howard,1,02,Kiara Leslie,3PTR,3,17.0,5.0,02 Kiara Leslie 3PTR GOOD (3 Pt); 05 Malina Howard Assist (1 Asst)
2015,9605,1,207,03,Brene Moseley,1,32,S. Walker-Kimbrough,3PTR,3,20.0,5.0,32 S. Walker-Kimbrough 3PTR GOOD (11 Pt); 03 Brene Moseley Assist (1 Asst)
2015,9605,1,170,03,Brene Moseley,2,32,S. Walker-Kimbrough,JUMPER,2,22.0,5.0,32 S. Walker-Kimbrough JUMPER GOOD (13 Pt); 03 Brene Moseley Assist (2 Asst)
2015,9605,1,53,03,Brene Moseley,3,05,Malina Howard,JUMPER,2,28.0,5.0,05 Malina Howard JUMPER GOOD (2 Pt); 03 Brene Moseley Assist (3 Asst)
2015,9605,2,524,02,Kiara Leslie,1,01,Kiah Gillespie,JUMPER,2,34.0,9.0,01 Kiah Gillespie JUMPER GOOD (6 Pt); 02 Kiara Leslie Assist (1 Asst)
2015,9605,2,350,32,S. Walker-Kimbrough,1,01,Kiah Gillespie,LAYUP,2,43.0,14.0,01 Kiah Gillespie LAYUP GOOD (11 Pt); 32 S. Walker-Kimbrough Assist (1 Asst)
2015,9605,2,249,03,Brene Moseley,4,32,S. Walker-Kimbrough,3PTR,3,47.0,14.0,32 S. Walker-Kimbrough 3PTR GOOD (20 Pt); 03 Brene Moseley Assist (4 Asst)
2015,9605,2,79,12,Kristen Confroy,1,03,Brene Moseley,3PTR,3,56.0,16.0,03 Brene Moseley 3PTR GOOD (8 Pt); 12 Kristen Confroy Assist (1 Asst)
2015,9605,3,551,02,Kiara Leslie,2,42,Brionna Jones,JUMPER,2,60.0,20.0,42 Brionna Jones JUMPER GOOD (6 Pt); 02 Kiara Leslie Assist (2 Asst)
2015,9605,3,384,03,Brene Moseley,5,02,Kiara Leslie,3PTR,3,65.0,22.0,02 Kiara Leslie 3PTR GOOD (10 Pt); 03 Brene Moseley Assist (5 Asst)
2015,9605,3,312,32,S. Walker-Kimbrough,2,42,Brionna Jones,JUMPER,2,67.0,25.0,42 Brionna Jones JUMPER GOOD (8 Pt); 32 S. Walker-Kimbrough Assist (2 Asst)
2015,9605,3,189,03,Brene Moseley,6,12,Kristen Confroy,3PTR,3,74.0,26.0,12 Kristen Confroy 3PTR GOOD (3 Pt); 03 Brene Moseley Assist (6 Asst)
2015,9605,3,139,32,S. Walker-Kimbrough,3,03,Brene Moseley,LAYUP,2,76.0,26.0,03 Brene Moseley LAYUP GOOD (14 Pt); 32 S. Walker-Kimbrough Assist (3 Asst)
2015,9605,4,544,03,Brene Moseley,7,12,Kristen Confroy,JUMPER,2,80.0,33.0,12 Kristen Confroy JUMPER GOOD (5 Pt); 03 Brene Moseley Assist (7 Asst)
2015,9605,4,440,03,Brene Moseley,8,12,Kristen Confroy,3PTR,3,87.0,34.0,12 Kristen Confroy 3PTR GOOD (8 Pt); 03 Brene Moseley Assist (8 Asst)
