"source_id","file_id","team","opponent","is_home","points_in_paint","points_off_turnovers","points_fastbreak","points_second_chance","points_from_bench","largest_lead","largest_lead_time","time_with_lead_sec","pct_lead","ties","lead_changes","possessions","avg_scoring_possession","largest_deficit"
"2015-16","9628","Ohio State","Maryland",1,36,27,12,5,11,18,"0:57 (3rd)",2356,98.2,0,0,86,"0:14",0
"2015-16","9628","Maryland","Ohio State",0,50,16,17,18,25,0,"-",0,0.0,0,0,86,"0:15",18
"2015-16","9629","Maryland","Purdue",1,22,18,4,14,22,16,"2:44 (4th)",2383,99.3,0,0,79,"0:16",0
"2015-16","9629","Purdue","Maryland",0,24,17,6,4,23,0,"-",0,0.0,0,0,79,"0:12",16
"2015-16","9630","Northwestern","Maryland",1,28,24,14,8,0,0,"-",0,0.0,0,0,83,"0:12",24
"2015-16","9630","Maryland","Northwestern",0,30,20,22,4,25,24,"8:07 (3rd)",2365,98.5,0,0,83,"0:13",0
"2015-16","9631","Maryland","Michigan",1,40,12,6,12,25,23,"0:24 (4th)",1003,41.8,2,4,73,"0:19",9
"2015-16","9631","Michigan","Maryland",0,24,8,8,9,13,9,"7:51 (2nd)",1252,52.2,0,3,72,"0:15",23
"2015-16","9632","Rutgers","Maryland",1,24,2,2,4,2,2,"3:49 (1st)",87,3.6,1,2,65,"0:21",22
"2015-16","9632","Maryland","Rutgers",0,40,6,2,13,24,22,"5:52 (4th)",2129,88.7,2,3,64,"0:19",2
"2015-16","9633","Maryland","Wisconsin",1,32,20,10,13,23,21,"4:56 (4th)",1443,60.1,2,2,72,"0:15",9
"2015-16","9633","Wisconsin","Maryland",0,32,16,4,8,2,9,"0:43 (1st)",800,33.3,0,1,70,"0:17",21
"2015-16","9634","Maryland","Minnesota",1,56,19,20,18,35,42,"2:28 (4th)",2356,98.2,0,0,89,"0:15",0
"2015-16","9634","Minnesota","Maryland",0,18,16,2,4,24,0,"-",0,0.0,0,0,89,"0:12",42
"2015-16","9635","Maryland","Iowa",1,50,30,8,9,17,20,"1:17 (4th)",1547,64.5,2,2,70,"0:18",10
"2015-16","9635","Iowa","Maryland",0,18,15,10,4,13,10,"0:25 (1st)",667,27.8,4,1,70,"0:16",20
"2015-16","9636","Maryland","Northwestern",1,30,7,4,13,33,23,"0:45 (4th)",2370,98.8,0,1,70,"0:20",1
"2015-16","9636","Northwestern","Maryland",0,28,17,6,7,17,1,"6:07 (1st)",14,0.6,0,1,68,"0:14",23
"2015-16","9637","Maryland","Michigan State",1,24,13,10,9,18,18,"0:27 (4th)",1004,41.8,1,3,74,"0:16",5
"2015-16","9637","Michigan State","Maryland",0,22,16,2,9,10,5,"1:07 (2nd)",1159,48.3,1,2,74,"0:16",18
"2015-16","9638","Maryland","Iona",1,32,16,9,15,30,19,"7:56 (3rd)",2245,93.5,1,1,68,"0:18",4
"2015-16","9638","Iona","Maryland",0,16,15,2,12,18,4,"8:52 (1st)",80,3.3,0,0,69,"0:17",19
"2015-16","9639","Maryland","Washington",1,20,21,7,8,26,7,"9:10 (3rd)",564,23.5,4,2,78,"0:13",11
"2015-16","9639","Washington","Maryland",0,22,12,10,9,6,11,"0:10 (4th)",1716,71.5,0,2,78,"0:16",7
