"source_id","file_id","team","name","number","position","minutes","field_goals","fg_pct","three_pointers","three_pt_pct","free_throws","ft_pct","rebounds","assists","turnovers","steals","blocks","points","offensive_rebounds","defensive_rebounds","personal_fouls","technical_fouls","efficiency","usage_pct","points_per_minute","fgm","fga","tpm","tpa","ftm","fta","starter"
2015,9605,"Maryland","K. GILLESPIE",1,"F",21,"7-12",58.3,"0-3",0.0,"1-3",33.3,8,1,3,2,1,15,4,4,4,0,17.0,29.57,0.714,7,12,0,3,1,3,1
2015,9605,"Maryland","K. LESLIE",2,"G",22,"4-12",33.3,"2-5",40.0,"0-0",0.0,8,3,2,5,0,10,4,4,2,0,16.0,24.21,0.455,4,12,2,5,0,0,1
2015,9605,"Maryland","C. PAVLECH",15,"G",17,"0-5",0.0,"0-2",0.0,"0-0",0.0,2,2,0,3,0,0,0,2,2,0,2.0,11.19,0.0,0,5,0,2,0,0,1
2015,9605,"Maryland","S. WALKER-KIMBROUGH",32,"G",25,"8-13",61.5,"2-3",66.7,"4-4",100.0,7,3,3,5,1,22,1,6,0,0,30.0,27.03,0.88,8,13,2,3,4,4,1
2015,9605,"Maryland","B. JONES",42,"C",20,"3-8",37.5,"0-0",0.0,"4-5",80.0,9,0,2,0,2,10,4,5,1,0,13.0,23.21,0.5,3,8,0,0,4,5,1
2015,9605,"Maryland","A. ELLISON",0,"",7,"2-3",66.7,"0-0",0.0,"1-1",100.0,1,0,1,0,0,5,0,1,1,0,4.0,0.0,0.0,2,3,0,0,1,1,0
2015,9605,"Maryland","B. MOSELEY",3,"",26,"8-13",61.5,"3-6",50.0,"5-6",83.3,4,10,1,2,0,24,2,2,1,0,33.0,24.35,0.923,8,13,3,6,5,6,0
2015,9605,"Maryland","M. HOWARD",5,"",22,"1-3",33.3,"0-0",0.0,"2-2",100.0,3,3,0,0,0,4,1,2,1,0,8.0,6.71,0.182,1,3,0,0,2,2,0
2015,9605,"Maryland","K. CONFROY",12,"",23,"3-7",42.9,"2-5",40.0,"0-0",0.0,1,2,2,0,0,8,0,1,1,0,5.0,14.89,0.348,3,7,2,5,0,0,0
2015,9605,"Maryland","B. FRASER",34,"",17,"1-4",25.0,"0-0",0.0,"2-2",100.0,5,0,1,0,0,4,1,4,2,0,5.0,13.16,0.235,1,4,0,0,2,2,0
2015,9605,"UMass-Lowell","K. GIBBS",1,"F",25,"5-9",55.6,"0-0",0.0,"2-2",100.0,8,0,1,0,0,12,3,5,3,0,15.0,18.98,0.48,5,9,0,0,2,2,1
2015,9605,"UMass-Lowell","A. MITCHELL-OWENS",12,"G",13,"2-4",50.0,"1-2",50.0,"0-0",0.0,1,1,5,1,0,5,0,1,0,0,1.0,30.19,0.385,2,4,1,2,0,0,1
2015,9605,"UMass-Lowell","N. RIDDICK",21,"F",17,"0-8",0.0,"0-2",0.0,"1-2",50.0,3,0,1,1,0,1,2,1,4,0,-5.0,25.35,0.059,0,8,0,2,1,2,1
2015,9605,"UMass-Lowell","L. DOUCETTE",33,"F",24,"4-12",33.3,"1-4",25.0,"1-1",100.0,8,0,5,0,1,10,1,7,3,0,6.0,31.69,0.417,4,12,1,4,1,1,1
2015,9605,"UMass-Lowell","N. HAYNER",34,"G",35,"5-15",33.3,"4-8",50.0,"1-2",50.0,0,3,5,3,0,15,0,0,1,0,5.0,26.02,0.429,5,15,4,8,1,2,1
2015,9605,"UMass-Lowell","N. BUTLER",22,"",26,"0-3",0.0,"0-0",0.0,"2-4",50.0,4,2,4,0,0,2,0,4,4,0,-1.0,14.69,0.077,0,3,0,0,2,4,0
2015,9605,"UMass-Lowell","M. FRASE",24,"",29,"1-4",25.0,"1-4",25.0,"0-0",0.0,4,5,4,1,0,3,0,4,1,0,6.0,12.03,0.103,1,4,1,4,0,0,0
2015,9605,"UMass-Lowell","L. PARRA",32,"",10,"0-0",0.0,"0-0",0.0,"0-0",0.0,3,0,0,1,0,0,2,1,0,0,4.0,0.0,0.0,0,0,0,0,0,0,0
2015,9605,"UMass-Lowell","K. SMITH",50,"",21,"2-5",40.0,"0-3",0.0,"1-2",50.0,2,2,1,1,1,5,0,2,2,0,6.0,14.29,0.238,2,5,0,3,1,2,0
2015,9606,"Maryland","K. GILLESPIE",1,"F",22,"8-11",72.7,"2-2",100.0,"1-2",50.0,7,4,3,2,0,19,0,7,2,0,25.0,27.64,0.864,8,11,2,2,1,2,1
2015,9606,"Maryland","K. LESLIE",2,"G",21,"3-7",42.9,"1-1",100.0,"2-4",50.0,7,4,0,2,0,9,6,1,2,0,16.0,17.05,0.429,3,7,1,1,2,4,1
2015,9606,"Maryland","C. PAVLECH",15,"G",22,"1-4",25.0,"1-4",25.0,"0-0",0.0,1,1,0,2,0,3,0,1,0,0,4.0,7.43,0.136,1,4,1,4,0,0,1
2015,9606,"Maryland","S. WALKER-KIMBROUGH",32,"G",27,"9-13",69.2,"3-5",60.0,"5-6",83.3,10,2,3,2,4,26,2,8,3,0,36.0,28.21,0.963,9,13,3,5,5,6,1
2015,9606,"Maryland","B. JONES",42,"C",21,"8-9",88.9,"0-0",0.0,"2-2",100.0,10,3,1,0,1,18,5,5,4,0,30.0,21.17,0.857,8,9,0,0,2,2,1
2015,9606,"Maryland","A. ELLISON",0,"",5,"0-2",0.0,"0-0",0.0,"0-0",0.0,3,0,1,0,0,0,2,1,3,0,0.0,0.0,0.0,0,2,0,0,0,0,0
2015,9606,"Maryland","B. MOSELEY",3,"",22,"5-10",50.0,"1-4",25.0,"2-2",100.0,2,9,2,0,1,13,1,1,1,0,18.0,23.93,0.591,5,10,1,4,2,2,0
2015,9606,"Maryland","M. HOWARD",5,"",6,"0-1",0.0,"0-0",0.0,"0-0",0.0,1,0,0,0,1,0,0,1,1,0,1.0,0.0,0.0,0,1,0,0,0,0,0
2015,9606,"Maryland","K. CONFROY",12,"",27,"3-11",27.3,"2-7",28.6,"0-0",0.0,5,3,0,4,0,8,2,3,1,0,12.0,16.65,0.296,3,11,2,7,0,0,0
