"source_id","file_id","period","time_remaining","seconds_elapsed","team","player_name","player_number","foul_type","player_foul_count","team_fouls_in_period","bonus_active","margin_at_foul"
"2015-16","9605",1,591,9,"Maryland","Kiah Gillespie",1,"personal",1,1,0,0
"2015-16","9605",1,575,25,"UMass-Lowell","Nicole RIDDICK",21,"personal",1,1,0,0
"2015-16","9605",1,502,98,"UMass-Lowell","Lindsey DOUCETTE",33,"personal",1,2,0,-2
"2015-16","9605",1,472,128,"UMass-Lowell","","","technical","",2,0,-2
"2015-16","9605",1,422,178,"UMass-Lowell","Nazarae BUTLER",22,"personal",1,3,0,-6
"2015-16","9605",1,359,241,"UMass-Lowell","Nicole RIDDICK",21,"personal",2,4,0,-7
"2015-16","9605",1,358,242,"Maryland","Kiara Leslie",2,"personal",1,2,0,7
"2015-16","9605",1,99,501,"UMass-Lowell","Kayla GIBBS",1,"personal",1,5,1,-19
"2015-16","9605",1,77,523,"Maryland","Brianna Fraser",34,"personal",1,3,0,21
"2015-16","9605",1,29,571,"UMass-Lowell","Nicole RIDDICK",21,"personal",3,6,1,-23
"2015-16","9605",2,488,712,"UMass-Lowell","Melissa FRASE",24,"personal",1,1,0,-25
"2015-16","9605",2,421,779,"UMass-Lowell","Nazarae BUTLER",22,"personal",2,2,0,-28
"2015-16","9605",2,398,802,"UMass-Lowell","Lindsey DOUCETTE",33,"personal",2,3,0,-28
"2015-16","9605",2,291,909,"Maryland","Kiara Leslie",2,"personal",2,1,0,29
"2015-16","9605",2,273,927,"UMass-Lowell","Nicole HAYNER",34,"personal",1,4,0,-29
"2015-16","9605",2,177,1023,"UMass-Lowell","Kayla GIBBS",1,"personal",2,5,1,-31
"2015-16","9605",2,100,1100,"UMass-Lowell","Kayla GIBBS",1,"personal",3,6,1,-35
"2015-16","9605",2,42,1158,"Maryland","Kiah Gillespie",1,"personal",2,2,0,38
"2015-16","9605",2,21,1179,"Maryland","Chloe Pavlech",15,"personal",1,3,0,37
"2015-16","9605",3,572,1228,"Maryland","Chloe Pavlech",15,"personal",2,1,0,39
