"source_id","file_id","period","time_remaining","team","play_type","play_action","narrative","player_name","player_number","home_team_score","visiting_team_score","play_id","seconds_elapsed","home_score_running","visiting_score_running","margin","points","assist_by","blocked_by"
2015,9605,1,472,"Maryland","JUMPER","MISS","15 Chloe Pavlech JUMPER MISS","Chloe Pavlech",15.0,"","","20+632E9179",128,2,0,2,0,"",""
2015,9605,1,472,"UMass-Lowell","DEF","REBOUND","22 Nazarae BUTLER DEF. REBOUND (1 Reb, 1 Def)","Nazarae BUTLER",22.0,"","","21+29F9BC9C",128,2,0,2,0,"",""
2015,9605,1,472,"UMass-Lowell","TECH","FOUL","UMass-Lowell TECH FOUL","","","","","22+F0D99EAD",128,2,0,2,0,"",""
2015,9605,1,472,"Maryland","FT","GOOD","32 S. Walker-Kimbrough FT GOOD (3 Pt)","S. Walker-Kimbrough",32.0,3.0,0.0,"23+68CF9335",128,3,0,3,1,"",""
2015,9605,1,472,"Maryland","FT","GOOD","32 S. Walker-Kimbrough FT GOOD (4 Pt)","S. Walker-Kimbrough",32.0,4.0,0.0,"24+768B7269",128,4,0,4,1,"",""
2015,9605,1,453,"Maryland","JUMPER","MISS","15 Chloe Pavlech JUMPER MISS","Chloe Pavlech",15.0,"","","25+7FC86E3D",147,4,0,4,0,"",""
2015,9605,1,446,"Maryland","OFF","REBOUND","02 Kiara Leslie OFF. REBOUND (1 Reb, 1 Off)","Kiara Leslie",2.0,"","","26+D7836C33",154,4,0,4,0,"",""
2015,9605,1,441,"Maryland","JUMPER","GOOD","01 Kiah Gillespie JUMPER GOOD (2 Pt); 15 Chloe Pavlech Assist (1 Asst)","Kiah Gillespie",1.0,6.0,0.0,"27+D88553D8",159,6,0,6,2,"Chloe Pavlech",""
2015,9605,1,436,"UMass-Lowell","JUMPER","MISS","21 Nicole RIDDICK JUMPER MISS","Nicole RIDDICK",21.0,"","","29+3DE33903",164,6,0,6,0,"",""
2015,9605,1,436,"Maryland","DEF","REBOUND","02 Kiara Leslie DEF. REBOUND (2 Reb, 1 Def)","Kiara Leslie",2.0,"","","30+6C189ACA",164,6,0,6,0,"",""
2015,9605,1,426,"Maryland","3PTR","MISS","02 Kiara Leslie 3PTR MISS","Kiara Leslie",2.0,"","","31+1B4E0760",174,6,0,6,0,"",""
2015,9605,1,426,"UMass-Lowell","DEF","REBOUND","22 Nazarae BUTLER DEF. REBOUND (2 Reb, 2 Def)","Nazarae BUTLER",22.0,"","","32+514604F",174,6,0,6,0,"",""
2015,9605,1,422,"UMass-Lowell","FOUL","FOUL","22 Nazarae BUTLER FOUL (1 PF)","Nazarae BUTLER",22.0,"","","33+3F55A96F",178,6,0,6,0,"",""
2015,9605,1,414,"UMass-Lowell","LAYUP","MISS","33 Lindsey DOUCETTE LAYUP MISS","Lindsey DOUCETTE",33.0,"","","34+73322550",186,6,0,6,0,"",""
2015,9605,1,414,"Maryland","DEF","REBOUND","32 S. Walker-Kimbrough DEF. REBOUND (1 Reb, 1 Def)","S. Walker-Kimbrough",32.0,"","","35+F3721A93",186,6,0,6,0,"",""
2015,9605,1,407,"Maryland","JUMPER","GOOD","01 Kiah Gillespie JUMPER GOOD (4 Pt); 15 Chloe Pavlech Assist (2 Asst)","Kiah Gillespie",1.0,8.0,0.0,"36+F2C5A8DC",193,8,0,8,2,"Chloe Pavlech",""
2015,9605,1,401,"UMass-Lowell","30SEC","TIMEOUT","UMass-Lowell TIMEOUT 30 Sec. (1st TO, 1st 30)","","","","","38+13652784",199,8,0,8,0,"",""
2015,9605,1,401,"UMass-Lowell","3PTR","GOOD","34 Nicole HAYNER 3PTR GOOD (3 Pt)","Nicole HAYNER",34.0,8.0,3.0,"39+5DB4742C",199,8,3,5,3,"",""
2015,9605,1,401,"UMass-Lowell","SUBS","SUBS","UMass-Lowell IN","","","","","40+318A8AC5",199,8,3,5,0,"",""
2015,9605,1,385,"UMass-Lowell","LAYUP","GOOD","01 Kayla GIBBS LAYUP GOOD (2 Pt)","Kayla GIBBS",1.0,8.0,5.0,"41+401CE5F3",215,8,5,3,2,"",""
2015,9605,1,382,"Maryland","LAYUP","GOOD","32 S. Walker-Kimbrough LAYUP GOOD (6 Pt)","S. Walker-Kimbrough",32.0,10.0,5.0,"42+CCC9763E",218,10,5,5,2,"",""
2015,9605,1,363,"UMass-Lowell","TURNOVER","TURNOVER","01 Kayla GIBBS TURNOVER (1 TO)","Kayla GIBBS",1.0,"","","43+F629DF40",237,10,5,5,0,"",""
2015,9605,1,362,"Maryland","STEAL","STEAL","02 Kiara Leslie STEAL (2 Stl)","Kiara Leslie",2.0,"","","44+39789A75",238,10,5,5,0,"",""
2015,9605,1,359,"Maryland","LAYUP","GOOD","42 Brionna Jones LAYUP GOOD (2 Pt); 01 Kiah Gillespie Assist (1 Asst)","Brionna Jones",42.0,12.0,5.0,"45+BC47EDC6",241,12,5,7,2,"Kiah Gillespie",""
2015,9605,1,359,"UMass-Lowell","FOUL","FOUL","21 Nicole RIDDICK FOUL (2 PF)","Nicole RIDDICK",21.0,"","","47+A3063A9E",241,12,5,7,0,"",""
2015,9605,1,359,"Maryland","FT","MISS","42 Brionna Jones FT MISS","Brionna Jones",42.0,"","","48+7E5C1921",241,12,5,7,0,"",""
2015,9605,1,359,"UMass-Lowell","DEF","REBOUND","33 Lindsey DOUCETTE DEF. REBOUND (1 Reb, 1 Def)","Lindsey DOUCETTE",33.0,"","","49+6B59F390",241,12,5,7,0,"",""
2015,9605,1,359,"UMass-Lowell","SUBS","SUBS","24 Melissa FRASE IN; 32 Lauren PARRA IN; 01 Kayla GIBBS OUT; 21 Nicole RIDDICK OUT","Melissa FRASE",24.0,"","","50+3CBE5FE6",241,12,5,7,0,"",""
2015,9605,1,358,"Maryland","FOUL","FOUL","02 Kiara Leslie FOUL (1 PF)","Kiara Leslie",2.0,"","","54+CD70EBA8",242,12,5,7,0,"",""
2015,9605,1,350,"UMass-Lowell","TURNOVER","TURNOVER","22 Nazarae BUTLER TURNOVER (1 TO)","Nazarae BUTLER",22.0,"","","55+276F6A41",250,12,5,7,0,"",""
2015,9605,1,349,"Maryland","STEAL","STEAL","15 Chloe Pavlech STEAL (2 Stl)","Chloe Pavlech",15.0,"","","56+99952BE2",251,12,5,7,0,"",""
2015,9605,1,346,"Maryland","LAYUP","GOOD","32 S. Walker-Kimbrough LAYUP GOOD (8 Pt)","S. Walker-Kimbrough",32.0,14.0,5.0,"57+1770FF3",254,14,5,9,2,"",""
2015,9605,1,336,"UMass-Lowell","30SEC","TIMEOUT","UMass-Lowell TIMEOUT 30 Sec. (2nd TO, 2nd 30)","","","","","58+1F8094B9",264,14,5,9,0,"",""
2015,9605,1,326,"UMass-Lowell","3PTR","MISS","24 Melissa FRASE 3PTR MISS","Melissa FRASE",24.0,"","","59+3EEDF443",274,14,5,9,0,"",""
2015,9605,1,326,"UMass-Lowell","OFF","REBOUND","32 Lauren PARRA OFF. REBOUND (1 Reb, 1 Off)","Lauren PARRA",32.0,"","","60+2594CC35",274,14,5,9,0,"",""
2015,9605,1,319,"UMass-Lowell","TURNOVER","TURNOVER","33 Lindsey DOUCETTE TURNOVER (2 TO)","Lindsey DOUCETTE",33.0,"","","61+47B732C4",281,14,5,9,0,"",""
2015,9605,1,308,"Maryland","3PTR","MISS","01 Kiah Gillespie 3PTR MISS","Kiah Gillespie",1.0,"","","62+D90E20AD",292,14,5,9,0,"",""
2015,9605,1,308,"UMass-Lowell","DEF","REBOUND","33 Lindsey DOUCETTE DEF. REBOUND (2 Reb, 2 Def)","Lindsey DOUCETTE",33.0,"","","63+AD02319F",292,14,5,9,0,"",""
2015,9605,1,296,"UMass-Lowell","LAYUP","MISS","22 Nazarae BUTLER LAYUP MISS","Nazarae BUTLER",22.0,"","","64+5EEADF8F",304,14,5,9,0,"",""
2015,9605,1,296,"Maryland","DEF","REBOUND","02 Kiara Leslie DEF. REBOUND (3 Reb, 2 Def)","Kiara Leslie",2.0,"","","65+90B8A961",304,14,5,9,0,"",""
2015,9605,1,295,"Maryland","TURNOVER","TURNOVER","02 Kiara Leslie TURNOVER (1 TO)","Kiara Leslie",2.0,"","","66+17C6312D",305,14,5,9,0,"",""
2015,9605,1,295,"Maryland","SUBS","SUBS","05 Malina Howard IN; 01 Kiah Gillespie OUT","Malina Howard",5.0,"","","67+625AFA90",305,14,5,9,0,"",""
2015,9605,1,284,"UMass-Lowell","3PTR","MISS","33 Lindsey DOUCETTE 3PTR MISS","Lindsey DOUCETTE",33.0,"","","69+48D006A9",316,14,5,9,0,"",""
2015,9605,1,284,"Maryland","DEF","REBOUND","02 Kiara Leslie DEF. REBOUND (4 Reb, 3 Def)","Kiara Leslie",2.0,"","","70+E8405C22",316,14,5,9,0,"",""
2015,9605,1,275,"Maryland","3PTR","GOOD","02 Kiara Leslie 3PTR GOOD (3 Pt); 05 Malina Howard Assist (1 Asst)","Kiara Leslie",2.0,17.0,5.0,"71+B258E1BD",325,17,5,12,3,"Malina Howard",""
2015,9605,1,252,"UMass-Lowell","JUMPER","MISS","33 Lindsey DOUCETTE JUMPER MISS","Lindsey DOUCETTE",33.0,"","","73+9FB7EABB",348,17,5,12,0,"",""
2015,9605,1,252,"Maryland","DEF","REBOUND","05 Malina Howard DEF. REBOUND (1 Reb, 1 Def)","Malina Howard",5.0,"","","74+73AED24D",348,17,5,12,0,"",""
2015,9605,1,247,"Maryland","TURNOVER","TURNOVER","32 S. Walker-Kimbrough TURNOVER (1 TO)","S. Walker-Kimbrough",32.0,"","","75+EFF668CD",353,17,5,12,0,"",""
2015,9605,1,246,"UMass-Lowell","STEAL","STEAL","34 Nicole HAYNER STEAL (1 Stl)","Nicole HAYNER",34.0,"","","76+F10CFE82",354,17,5,12,0,"",""
2015,9605,1,236,"UMass-Lowell","JUMPER","MISS","33 Lindsey DOUCETTE JUMPER MISS","Lindsey DOUCETTE",33.0,"","","77+895F48F7",364,17,5,12,0,"",""
2015,9605,1,236,"Maryland","DEF","REBOUND","Maryland REBOUND","","","","","78+1EDE8FEF",364,17,5,12,0,"",""
2015,9605,1,234,"UMass-Lowell","SUBS","SUBS","01 Kayla GIBBS IN; 21 Nicole RIDDICK IN; 24 Melissa FRASE OUT; 33 Lindsey DOUCETTE OUT","Kayla GIBBS",1.0,"","","79+F3598A09",366,17,5,12,0,"",""
2015,9605,1,234,"Maryland","SUBS","SUBS","03 Brene Moseley IN; 12 Kristen Confroy IN; 02 Kiara Leslie OUT; 15 Chloe Pavlech OUT","Brene Moseley",3.0,"","","83+70276C8",366,17,5,12,0,"",""
2015,9605,1,214,"Maryland","3PTR","MISS","03 Brene Moseley 3PTR MISS","Brene Moseley",3.0,"","","87+BB891195",386,17,5,12,0,"",""
2015,9605,1,214,"Maryland","OFF","REBOUND","42 Brionna Jones OFF. REBOUND (2 Reb, 2 Off)","Brionna Jones",42.0,"","","88+3BA2917D",386,17,5,12,0,"",""
2015,9605,1,207,"Maryland","3PTR","GOOD","32 S. Walker-Kimbrough 3PTR GOOD (11 Pt); 03 Brene Moseley Assist (1 Asst)","S. Walker-Kimbrough",32.0,20.0,5.0,"89+7684DCB0",393,20,5,15,3,"Brene Moseley",""
2015,9605,1,186,"UMass-Lowell","JUMPER","MISS","21 Nicole RIDDICK JUMPER MISS","Nicole RIDDICK",21.0,"","","91+3DC36783",414,20,5,15,0,"",""
2015,9605,1,186,"Maryland","DEF","REBOUND","42 Brionna Jones DEF. REBOUND (3 Reb, 1 Def)","Brionna Jones",42.0,"","","92+8F6A6EE3",414,20,5,15,0,"",""
2015,9605,1,170,"Maryland","JUMPER","GOOD","32 S. Walker-Kimbrough JUMPER GOOD (13 Pt); 03 Brene Moseley Assist (2 Asst)","S. Walker-Kimbrough",32.0,22.0,5.0,"93+91D6D810",430,22,5,17,2,"Brene Moseley",""
2015,9605,1,143,"UMass-Lowell","JUMPER","MISS","21 Nicole RIDDICK JUMPER MISS","Nicole RIDDICK",21.0,"","","95+22C9EBF2",457,22,5,17,0,"",""
2015,9605,1,143,"UMass-Lowell","OFF","REBOUND","32 Lauren PARRA OFF. REBOUND (2 Reb, 2 Off)","Lauren PARRA",32.0,"","","96+24280BC",457,22,5,17,0,"",""
2015,9605,1,133,"UMass-Lowell","3PTR","MISS","21 Nicole RIDDICK 3PTR MISS","Nicole RIDDICK",21.0,"","","97+58123C34",467,22,5,17,0,"",""
2015,9605,1,133,"Maryland","DEF","REBOUND","42 Brionna Jones DEF. REBOUND (4 Reb, 2 Def)","Brionna Jones",42.0,"","","98+41A3E0C6",467,22,5,17,0,"",""
2015,9605,1,124,"Maryland","JUMPER","MISS","03 Brene Moseley JUMPER MISS","Brene Moseley",3.0,"","","99+CDAE4575",476,22,5,17,0,"",""
2015,9605,1,124,"Maryland","OFF","REBOUND","32 S. Walker-Kimbrough OFF. REBOUND (2 Reb, 1 Off)","S. Walker-Kimbrough",32.0,"","","100+DFA651A5",476,22,5,17,0,"",""
2015,9605,1,122,"Maryland","LAYUP","GOOD","32 S. Walker-Kimbrough LAYUP GOOD (15 Pt)","S. Walker-Kimbrough",32.0,24.0,5.0,"101+58D4C5EB",478,24,5,19,2,"",""
2015,9605,1,105,"UMass-Lowell","LAYUP","MISS","22 Nazarae BUTLER LAYUP MISS; 32 S. Walker-Kimbrough BLOCK (1 Blk)","Nazarae BUTLER",22.0,"","","102+336DA922",495,24,5,19,0,"","S. Walker-Kimbrough"
2015,9605,1,101,"Maryland","DEF","REBOUND","32 S. Walker-Kimbrough DEF. REBOUND (3 Reb, 2 Def)","S. Walker-Kimbrough",32.0,"","","104+7C88E50E",499,24,5,19,0,"",""
2015,9605,1,99,"UMass-Lowell","FOUL","FOUL","01 Kayla GIBBS FOUL (1 PF)","Kayla GIBBS",1.0,"","","105+3E029832",501,24,5,19,0,"",""
2015,9605,1,99,"Maryland","FT","GOOD","42 Brionna Jones FT GOOD (3 Pt)","Brionna Jones",42.0,25.0,5.0,"106+2147BE82",501,25,5,20,1,"",""
2015,9605,1,99,"Maryland","FT","GOOD","42 Brionna Jones FT GOOD (4 Pt)","Brionna Jones",42.0,26.0,5.0,"107+2D198BAA",501,26,5,21,1,"",""
2015,9605,1,99,"UMass-Lowell","SUBS","SUBS","50 Katherine SMITH IN; 12 Asia MITCHELL-OWENS IN; 32 Lauren PARRA OUT","Katherine SMITH",50.0,"","","108+5A29CECA",501,26,5,21,0,"",""
2015,9605,1,99,"Maryland","SUBS","SUBS","34 Brianna Fraser IN; 01 Kiah Gillespie IN; 32 S. Walker-Kimbrough OUT; 42 Brionna Jones OUT","Brianna Fraser",34.0,"","","111+134217C7",501,26,5,21,0,"",""
2015,9605,1,77,"Maryland","FOUL","FOUL","34 Brianna Fraser FOUL (1 PF)","Brianna Fraser",34.0,"","","115+B3AD1F3",523,26,5,21,0,"",""
2015,9605,1,74,"UMass-Lowell","JUMPER","MISS","21 Nicole RIDDICK JUMPER MISS; 01 Kiah Gillespie BLOCK (1 Blk)","Nicole RIDDICK",21.0,"","","116+E78A4329",526,26,5,21,0,"","Kiah Gillespie"
2015,9605,1,72,"Maryland","DEF","REBOUND","01 Kiah Gillespie DEF. REBOUND (1 Reb, 1 Def)","Kiah Gillespie",1.0,"","","118+D9683DA3",528,26,5,21,0,"",""
2015,9605,1,63,"Maryland","JUMPER","MISS","01 Kiah Gillespie JUMPER MISS","Kiah Gillespie",1.0,"","","119+D9CEC0D7",537,26,5,21,0,"",""
2015,9605,1,63,"Maryland","OFF","REBOUND","05 Malina Howard OFF. REBOUND (2 Reb, 1 Off)","Malina Howard",5.0,"","","120+93CE5E01",537,26,5,21,0,"",""
2015,9605,1,53,"Maryland","JUMPER","GOOD","05 Malina Howard JUMPER GOOD (2 Pt); 03 Brene Moseley Assist (3 Asst)","Malina Howard",5.0,28.0,5.0,"121+61CE79BF",547,28,5,23,2,"Brene Moseley",""
2015,9605,1,35,"UMass-Lowell","JUMPER","MISS","01 Kayla GIBBS JUMPER MISS","Kayla GIBBS",1.0,"","","123+7D38137F",565,28,5,23,0,"",""
2015,9605,1,35,"Maryland","DEF","REBOUND","05 Malina Howard DEF. REBOUND (3 Reb, 2 Def)","Malina Howard",5.0,"","","124+B49F23ED",565,28,5,23,0,"",""
2015,9605,1,29,"UMass-Lowell","FOUL","FOUL","21 Nicole RIDDICK FOUL (3 PF)","Nicole RIDDICK",21.0,"","","125+8363C92F",571,28,5,23,0,"",""
2015,9605,1,29,"Maryland","FT","GOOD","03 Brene Moseley FT GOOD (1 Pt)","Brene Moseley",3.0,29.0,5.0,"126+E8F2EDBF",571,29,5,24,1,"",""
2015,9605,1,29,"Maryland","FT","GOOD","03 Brene Moseley FT GOOD (2 Pt)","Brene Moseley",3.0,30.0,5.0,"127+ED7F3B75",571,30,5,25,1,"",""
2015,9605,1,29,"UMass-Lowell","SUBS","SUBS","24 Melissa FRASE IN; 21 Nicole RIDDICK OUT","Melissa FRASE",24.0,"","","128+A9332A69",571,30,5,25,0,"",""
2015,9605,1,6,"UMass-Lowell","LAYUP","GOOD","12 Asia MITCHELL-OWENS LAYUP GOOD (2 Pt); 50 Katherine SMITH Assist (1 Asst)","Asia MITCHELL-OWENS",12.0,30.0,7.0,"130+99F21B5B",594,30,7,23,2,"Katherine SMITH",""
2015,9605,2,600,"UMass-Lowell","SUBS","SUBS","24 Melissa FRASE IN; 50 Katherine SMITH IN; 21 Nicole RIDDICK OUT; 33 Lindsey DOUCETTE OUT","Melissa FRASE",24.0,"","","132+91DEEC76",600,30,7,23,0,"",""
2015,9605,2,589,"UMass-Lowell","3PTR","MISS","34 Nicole HAYNER 3PTR MISS","Nicole HAYNER",34.0,"","","136+45447FCB",611,30,7,23,0,"",""
2015,9605,2,589,"Maryland","DEF","REBOUND","01 Kiah Gillespie DEF. REBOUND (2 Reb, 2 Def)","Kiah Gillespie",1.0,"","","137+8E596F32",611,30,7,23,0,"",""
2015,9605,2,573,"Maryland","TURNOVER","TURNOVER","42 Brionna Jones TURNOVER (1 TO)","Brionna Jones",42.0,"","","138+DA3F7898",627,30,7,23,0,"",""
2015,9605,2,570,"UMass-Lowell","STEAL","STEAL","32 Lauren PARRA STEAL (1 Stl)","Lauren PARRA",32.0,"","","139+3FC0118",630,30,7,23,0,"",""
2015,9605,2,556,"UMass-Lowell","JUMPER","GOOD","01 Kayla GIBBS JUMPER GOOD (4 Pt); 24 Melissa FRASE Assist (1 Asst)","Kayla GIBBS",1.0,30.0,9.0,"140+10033D6A",644,30,9,21,2,"Melissa FRASE",""
2015,9605,2,552,"Maryland","JUMPER","MISS","32 S. Walker-Kimbrough JUMPER MISS","S. Walker-Kimbrough",32.0,"","","142+5720A42F",648,30,9,21,0,"",""
2015,9605,2,547,"Maryland","OFF","REBOUND","42 Brionna Jones OFF. REBOUND (5 Reb, 3 Off)","Brionna Jones",42.0,"","","143+9D0645F2",653,30,9,21,0,"",""
2015,9605,2,546,"Maryland","LAYUP","MISS","42 Brionna Jones LAYUP MISS","Brionna Jones",42.0,"","","144+20BF7E18",654,30,9,21,0,"",""
2015,9605,2,546,"Maryland","OFF","REBOUND","02 Kiara Leslie OFF. REBOUND (5 Reb, 2 Off)","Kiara Leslie",2.0,"","","145+9F804366",654,30,9,21,0,"",""
2015,9605,2,540,"Maryland","LAYUP","GOOD","02 Kiara Leslie LAYUP GOOD (5 Pt)","Kiara Leslie",2.0,32.0,9.0,"146+14613CFD",660,32,9,23,2,"",""
2015,9605,2,530,"UMass-Lowell","TURNOVER","TURNOVER","34 Nicole HAYNER TURNOVER (2 TO)","Nicole HAYNER",34.0,"","","147+351DAF71",670,32,9,23,0,"",""
2015,9605,2,530,"UMass-Lowell","SUBS","SUBS","22 Nazarae BUTLER IN; 12 Asia MITCHELL-OWENS OUT","Nazarae BUTLER",22.0,"","","148+959D815F",670,32,9,23,0,"",""
2015,9605,2,524,"Maryland","JUMPER","GOOD","01 Kiah Gillespie JUMPER GOOD (6 Pt); 02 Kiara Leslie Assist (1 Asst)","Kiah Gillespie",1.0,34.0,9.0,"150+AC6A17B9",676,34,9,25,2,"Kiara Leslie",""
2015,9605,2,508,"UMass-Lowell","TURNOVER","TURNOVER","24 Melissa FRASE TURNOVER (1 TO)","Melissa FRASE",24.0,"","","152+601EE23E",692,34,9,25,0,"",""
2015,9605,2,488,"UMass-Lowell","FOUL","FOUL","24 Melissa FRASE FOUL (1 PF)","Melissa FRASE",24.0,"","","153+C432BDCD",712,34,9,25,0,"",""
2015,9605,2,488,"Maryland","FT","MISS","01 Kiah Gillespie FT MISS","Kiah Gillespie",1.0,"","","154+E888750B",712,34,9,25,0,"",""
2015,9605,2,488,"Maryland","DEADB","REBOUND","Maryland REBOUND","","","","","155+80EB4295",712,34,9,25,0,"",""
2015,9605,2,488,"Maryland","FT","MISS","01 Kiah Gillespie FT MISS","Kiah Gillespie",1.0,"","","156+1EE61BD",712,34,9,25,0,"",""
2015,9605,2,488,"Maryland","DEADB","REBOUND","Maryland REBOUND","","","","","157+7E11C1CB",712,34,9,25,0,"",""
2015,9605,2,488,"Maryland","FT","GOOD","01 Kiah Gillespie FT GOOD (7 Pt)","Kiah Gillespie",1.0,35.0,9.0,"158+81C70100",712,35,9,26,1,"",""
2015,9605,2,488,"UMass-Lowell","SUBS","SUBS","33 Lindsey DOUCETTE IN; 01 Kayla GIBBS OUT","Lindsey DOUCETTE",33.0,"","","159+2D959855",712,35,9,26,0,"",""
2015,9605,2,471,"UMass-Lowell","JUMPER","GOOD","50 Katherine SMITH JUMPER GOOD (2 Pt); 24 Melissa FRASE Assist (2 Asst)","Katherine SMITH",50.0,35.0,11.0,"161+18B78DB6",729,35,11,24,2,"Melissa FRASE",""
2015,9605,2,460,"Maryland","3PTR","MISS","15 Chloe Pavlech 3PTR MISS","Chloe Pavlech",15.0,"","","163+D453D06D",740,35,11,24,0,"",""
2015,9605,2,460,"Maryland","OFF","REBOUND","01 Kiah Gillespie OFF. REBOUND (3 Reb, 1 Off)","Kiah Gillespie",1.0,"","","164+D4F48678",740,35,11,24,0,"",""
2015,9605,2,456,"Maryland","LAYUP","GOOD","01 Kiah Gillespie LAYUP GOOD (9 Pt)","Kiah Gillespie",1.0,37.0,11.0,"165+38BA6336",744,37,11,26,2,"",""
2015,9605,2,447,"UMass-Lowell","LAYUP","MISS","22 Nazarae BUTLER LAYUP MISS; 42 Brionna Jones BLOCK (1 Blk)","Nazarae BUTLER",22.0,"","","166+862457BC",753,37,11,26,0,"","Brionna Jones"
2015,9605,2,443,"Maryland","DEF","REBOUND","42 Brionna Jones DEF. REBOUND (6 Reb, 3 Def)","Brionna Jones",42.0,"","","168+6301A30A",757,37,11,26,0,"",""
2015,9605,2,440,"Maryland","JUMPER","GOOD","32 S. Walker-Kimbrough JUMPER GOOD (17 Pt)","S. Walker-Kimbrough",32.0,39.0,11.0,"169+92C016D2",760,39,11,28,2,"",""
2015,9605,2,423,"UMass-Lowell","TURNOVER","TURNOVER","22 Nazarae BUTLER TURNOVER (2 TO)","Nazarae BUTLER",22.0,"","","170+B861CF",777,39,11,28,0,"",""
2015,9605,2,421,"Maryland","STEAL","STEAL","32 S. Walker-Kimbrough STEAL (1 Stl)","S. Walker-Kimbrough",32.0,"","","171+3AC8B07C",779,39,11,28,0,"",""
2015,9605,2,421,"UMass-Lowell","FOUL","FOUL","22 Nazarae BUTLER FOUL (2 PF)","Nazarae BUTLER",22.0,"","","172+3E0E5675",779,39,11,28,0,"",""
2015,9605,2,421,"UMass-Lowell","SUBS","SUBS","12 Asia MITCHELL-OWENS IN; 22 Nazarae BUTLER OUT","Asia MITCHELL-OWENS",12.0,"","","173+1F02367D",779,39,11,28,0,"",""
