"source_id","file_id","team","opponent","points","start_seconds","end_seconds","duration","period_start","period_end","score_before","score_after"
"2015-16","9617","Maryland","Illinois",8,29,126,97,1,1,"0-0","0-8"
"2015-16","9617","Illinois","Maryland",7,149,270,121,1,1,"0-8","7-8"
"2015-16","9617","Illinois","Maryland",7,331,510,179,1,1,"7-10","14-10"
"2015-16","9617","Maryland","Illinois",8,535,675,140,1,2,"14-10","14-18"
"2015-16","9617","Maryland","Illinois",11,1231,1411,180,3,3,"34-39","34-50"
"2015-16","9617","Maryland","Illinois",6,1509,1616,107,3,3,"39-50","39-56"
"2015-16","9617","Maryland","Illinois",9,1843,1961,118,4,4,"47-61","47-70"
"2015-16","9618","Ohio State","Maryland",9,1225,1336,111,3,3,"42-37","42-46"
"2015-16","9618","Ohio State","Maryland",7,1544,1666,122,3,3,"55-54","55-61"
"2015-16","9618","Ohio State","Maryland",8,2224,2383,159,4,4,"69-72","69-80"
"2015-16","9619","Maryland","Nebraska",6,241,307,66,1,1,"4-2","10-2"
"2015-16","9619","Maryland","Nebraska",10,503,732,229,1,2,"14-10","24-10"
"2015-16","9619","Maryland","Nebraska",8,758,900,142,2,2,"24-12","32-12"
"2015-16","9619","Maryland","Nebraska",7,1118,1152,34,2,2,"39-21","46-21"
"2015-16","9619","Maryland","Nebraska",9,1614,1776,162,3,3,"64-35","73-35"
"2015-16","9620","Maryland","Iowa",6,187,282,95,1,1,"1-2","1-8"
"2015-16","9620","Maryland","Iowa",6,816,841,25,2,2,"18-22","18-28"
"2015-16","9620","Maryland","Iowa",7,1441,1583,142,3,3,"39-49","39-56"
"2015-16","9621","Maryland","Michigan",6,18,77,59,1,1,"0-0","0-6"
"2015-16","9621","Maryland","Michigan",8,826,901,75,2,2,"25-29","25-37"
"2015-16","9621","Maryland","Michigan",8,1549,1844,295,3,4,"52-50","52-58"
"2015-16","9621","Maryland","Michigan",12,1943,2209,266,4,4,"57-61","57-73"
"2015-16","9621","Michigan","Maryland",10,2260,2392,132,4,4,"57-73","67-73"
"2015-16","9622","Maryland","Northwestern",7,43,111,68,1,1,"0-0","7-0"
"2015-16","9622","Maryland","Northwestern",6,666,746,80,2,2,"26-13","32-13"
"2015-16","9622","Northwestern","Maryland",10,865,1026,161,2,2,"34-15","34-25"
"2015-16","9622","Maryland","Northwestern",6,1151,1178,27,2,2,"38-30","44-30"
"2015-16","9622","Maryland","Northwestern",6,1834,1888,54,4,4,"65-53","71-53"
"2015-16","9623","Wisconsin","Maryland",8,368,474,106,1,1,"10-11","18-11"
"2015-16","9623","Maryland","Wisconsin",7,536,661,125,1,2,"20-13","20-20"
"2015-16","9623","Maryland","Wisconsin",9,753,818,65,2,2,"22-20","22-29"
"2015-16","9623","Maryland","Wisconsin",11,1046,1195,149,2,2,"30-38","30-49"
"2015-16","9623","Maryland","Wisconsin",8,1494,1551,57,3,3,"41-58","41-66"
"2015-16","9623","Maryland","Wisconsin",7,1612,1681,69,3,3,"45-68","45-75"
"2015-16","9623","Maryland","Wisconsin",7,1887,2007,120,4,4,"53-79","53-86"
"2015-16","9623","Wisconsin","Maryland",10,2128,2277,149,4,4,"55-88","65-88"
"2015-16","9624","Maryland","Penn State",10,342,574,232,1,1,"10-11","10-21"
"2015-16","9624","Penn State","Maryland",11,596,820,224,1,2,"10-21","21-21"
"2015-16","9624","Maryland","Penn State",16,840,1130,290,2,2,"21-21","21-37"
"2015-16","9624","Maryland","Penn State",8,1165,1324,159,2,3,"24-37","24-45"
"2015-16","9624","Maryland","Penn State",12,1534,1649,115,3,3,"33-50","33-62"
"2015-16","9624","Maryland","Penn State",6,1865,1933,68,4,4,"39-68","39-74"
"2015-16","9625","Maryland","Indiana",11,123,270,147,1,1,"2-5","13-5"
"2015-16","9625","Maryland","Indiana",6,334,478,144,1,1,"13-6","19-6"
"2015-16","9625","Maryland","Indiana",14,1335,1470,135,3,3,"41-34","55-34"
"2015-16","9625","Maryland","Indiana",6,1514,1563,49,3,3,"55-36","61-36"
"2015-16","9625","Indiana","Maryland",6,2200,2306,106,4,4,"84-57","84-63"
"2015-16","9626","Maryland","Purdue",11,129,300,171,1,1,"4-2","4-13"
"2015-16","9626","Purdue","Maryland",6,406,545,139,1,1,"9-15","15-15"
"2015-16","9626","Maryland","Purdue",6,649,715,66,2,2,"17-17","17-23"
"2015-16","9626","Maryland","Purdue",7,855,991,136,2,2,"24-25","24-32"
"2015-16","9626","Maryland","Purdue",7,1132,1222,90,2,3,"28-36","28-43"
"2015-16","9626","Maryland","Purdue",6,1580,1603,23,3,3,"43-55","43-61"
"2015-16","9626","Purdue","Maryland",9,1629,1728,99,3,3,"43-61","52-61"
"2015-16","9626","Maryland","Purdue",8,2017,2145,128,4,4,"63-70","63-78"
"2015-16","9626","Maryland","Purdue",7,2228,2328,100,4,4,"67-80","67-87"
"2015-16","9627","Maryland","Michigan State",6,205,260,55,1,1,"5-2","11-2"
"2015-16","9627","Maryland","Michigan State",10,629,824,195,2,2,"22-17","32-17"
"2015-16","9627","Maryland","Michigan State",9,1476,1587,111,3,3,"47-38","56-38"
"2015-16","9627","Michigan State","Maryland",6,2296,2327,31,4,4,"78-65","78-71"
"2015-16","9628","Ohio State","Maryland",7,44,143,99,1,1,"0-0","7-0"
"2015-16","9628","Maryland","Ohio State",7,519,625,106,1,2,"24-14","24-21"
"2015-16","9628","Ohio State","Maryland",7,1045,1108,63,2,2,"38-36","45-36"
"2015-16","9628","Ohio State","Maryland",12,1437,1563,126,3,3,"54-51","66-51"
"2015-16","9628","Maryland","Ohio State",6,1758,1839,81,3,4,"75-57","75-63"
"2015-16","9629","Maryland","Purdue",6,330,419,89,1,1,"7-5","13-5"
"2015-16","9629","Purdue","Maryland",6,428,488,60,1,1,"13-5","13-11"
"2015-16","9629","Maryland","Purdue",6,502,636,134,1,2,"13-11","19-11"
"2015-16","9629","Purdue","Maryland",7,701,755,54,2,2,"21-13","21-20"
"2015-16","9629","Maryland","Purdue",7,841,940,99,2,2,"25-22","32-22"
"2015-16","9629","Purdue","Maryland",9,2244,2298,54,4,4,"66-50","66-59"
"2015-16","9629","Maryland","Purdue",7,2320,2369,49,4,4,"66-59","73-59"
"2015-16","9630","Maryland","Northwestern",14,35,308,273,1,1,"0-0","0-14"
"2015-16","9630","Maryland","Northwestern",8,348,558,210,1,1,"3-14","3-22"
"2015-16","9630","Northwestern","Maryland",6,655,796,141,2,2,"5-25","11-25"
"2015-16","9630","Maryland","Northwestern",8,1195,1248,53,2,3,"18-33","18-41"
"2015-16","9630","Northwestern","Maryland",15,1343,1497,154,3,3,"22-46","37-46"
"2015-16","9630","Maryland","Northwestern",7,1515,1573,58,3,3,"37-46","37-53"
"2015-16","9630","Maryland","Northwestern",6,2147,2220,73,4,4,"62-67","62-73"
"2015-16","9631","Michigan","Maryland",6,631,729,98,2,2,"12-15","12-21"
"2015-16","9631","Maryland","Michigan",10,747,926,179,2,2,"12-21","22-21"
"2015-16","9631","Maryland","Michigan",6,1292,1367,75,3,3,"29-33","35-33"
"2015-16","9631","Maryland","Michigan",9,1595,1770,175,3,3,"42-40","51-40"
"2015-16","9631","Maryland","Michigan",6,2106,2163,57,4,4,"59-46","65-46"
"2015-16","9632","Maryland","Rutgers",7,862,973,111,2,2,"17-19","17-26"
"2015-16","9632","Maryland","Rutgers",7,1762,1876,114,3,4,"38-51","38-58"
"2015-16","9632","Rutgers","Maryland",6,2268,2346,78,4,4,"51-69","57-69"
"2015-16","9633","Wisconsin","Maryland",6,419,557,138,1,1,"13-16","13-22"
"2015-16","9633","Maryland","Wisconsin",12,590,820,230,1,2,"13-22","25-22"
"2015-16","9633","Wisconsin","Maryland",6,832,954,122,2,2,"25-22","25-28"
"2015-16","9633","Maryland","Wisconsin",8,1082,1211,129,2,3,"30-32","38-32"
"2015-16","9633","Maryland","Wisconsin",10,1393,1519,126,3,3,"45-44","55-44"
"2015-16","9633","Maryland","Wisconsin",6,1776,1849,73,3,4,"62-51","68-51"
"2015-16","9633","Maryland","Wisconsin",6,1911,2032,121,4,4,"68-53","74-53"
"2015-16","9633","Wisconsin","Maryland",12,2117,2245,128,4,4,"76-55","76-67"
"2015-16","9634","Maryland","Minnesota",6,44,114,70,1,1,"0-0","6-0"
"2015-16","9634","Maryland","Minnesota",6,174,198,24,1,1,"6-5","12-5"
"2015-16","9634","Minnesota","Maryland",6,576,732,156,1,2,"25-17","25-23"
"2015-16","9634","Maryland","Minnesota",9,750,841,91,2,2,"25-23","34-23"
"2015-16","9634","Maryland","Minnesota",9,1049,1113,64,2,2,"43-32","52-32"
"2015-16","9634","Maryland","Minnesota",10,1393,1477,84,3,3,"58-41","68-41"
"2015-16","9634","Maryland","Minnesota",10,1642,1718,76,3,3,"72-49","82-49"
"2015-16","9634","Minnesota","Maryland",7,1727,1824,97,3,4,"82-49","82-56"
"2015-16","9634","Maryland","Minnesota",13,1941,2114,173,4,4,"87-61","100-61"
"2015-16","9634","Maryland","Minnesota",6,2189,2252,63,4,4,"100-64","106-64"
"2015-16","9634","Minnesota","Maryland",6,2326,2348,22,4,4,"108-68","108-74"
"2015-16","9635","Maryland","Iowa",7,83,168,85,1,1,"0-5","7-5"
"2015-16","9635","Iowa","Maryland",7,307,380,73,1,1,"12-10","12-17"
"2015-16","9635","Iowa","Maryland",7,480,545,65,1,1,"16-19","16-26"
"2015-16","9635","Maryland","Iowa",12,685,908,223,2,2,"18-28","30-28"
"2015-16","9635","Maryland","Iowa",6,1018,1219,201,2,3,"35-32","41-32"
"2015-16","9635","Maryland","Iowa",11,1505,1732,227,3,3,"46-41","57-41"
"2015-16","9635","Iowa","Maryland",9,1754,1814,60,3,4,"57-41","57-50"
"2015-16","9635","Maryland","Iowa",10,2006,2210,204,4,4,"59-53","69-53"
"2015-16","9635","Maryland","Iowa",6,2257,2323,66,4,4,"69-55","75-55"
"2015-16","9636","Northwestern","Maryland",6,186,233,47,1,1,"7-2","7-8"
"2015-16","9636","Maryland","Northwestern",12,247,392,145,1,1,"7-8","19-8"
"2015-16","9636","Maryland","Northwestern",7,595,753,158,1,2,"24-14","31-14"
"2015-16","9636","Northwestern","Maryland",10,774,961,187,2,2,"31-14","31-24"
"2015-16","9636","Maryland","Northwestern",12,1890,2040,150,4,4,"59-48","71-48"
"2015-16","9637","Michigan State","Maryland",6,260,351,91,1,1,"5-4","5-10"
"2015-16","9637","Michigan State","Maryland",7,928,1133,205,2,2,"21-19","21-26"
"2015-16","9637","Maryland","Michigan State",11,1341,1578,237,3,3,"27-30","38-30"
"2015-16","9637","Maryland","Michigan State",6,1979,2037,58,4,4,"45-38","51-38"
"2015-16","9637","Maryland","Michigan State",6,2216,2321,105,4,4,"51-40","57-40"
"2015-16","9638","Maryland","Iona",11,91,236,145,1,1,"2-6","13-6"
"2015-16","9638","Iona","Maryland",6,322,354,32,1,1,"16-8","16-14"
"2015-16","9638","Maryland","Iona",8,374,484,110,1,1,"16-14","24-14"
"2015-16","9638","Maryland","Iona",7,660,766,106,2,2,"26-19","33-19"
"2015-16","9638","Maryland","Iona",8,1164,1324,160,2,3,"38-27","46-27"
"2015-16","9638","Iona","Maryland",6,1339,1358,19,3,3,"46-27","46-33"
"2015-16","9638","Maryland","Iona",7,1529,1647,118,3,3,"51-42","58-42"
"2015-16","9638","Iona","Maryland",7,1792,1869,77,3,4,"60-46","60-53"
"2015-16","9638","Maryland","Iona",6,2010,2105,95,4,4,"64-56","70-56"
"2015-16","9639","Maryland","Washington",8,74,145,71,1,1,"0-2","8-2"
"2015-16","9639","Washington","Maryland",13,167,426,259,1,1,"8-2","8-15"
"2015-16","9639","Maryland","Washington",8,679,772,93,2,2,"11-19","19-19"
"2015-16","9639","Maryland","Washington",9,1088,1250,162,2,3,"27-29","36-29"
"2015-16","9639","Washington","Maryland",11,1348,1569,221,3,3,"38-34","38-45"
"2015-16","9639","Washington","Maryland",8,1991,2052,61,4,4,"49-52","49-60"
"2015-16","9639","Maryland","Washington",6,2136,2204,68,4,4,"49-60","55-60"
"2015-16","9639","Washington","Maryland",6,2372,2390,18,4,4,"63-68","63-74"
