"source_id","file_id","team","lineup","num_players","start_seconds","end_seconds","duration","pts_for","pts_against","plus_minus"
"2022-23","13134","George Mason","",0,0,2400,2400,0,0,0
"2022-23","13134","Maryland","",0,0,2400,2400,0,0,0
"2022-23","13135","South Carolina","Aliyah Boston|Brea Beal|Raven Johnson|Victaria Saxton|Zia Cooke",5,0,179,179,3,2,1
"2022-23","13135","Maryland","Abby Meyers|Elisa Pinzan|Faith Masonius|Lavender Briggs|Shyanne Sellers",5,0,238,238,4,7,-3
"2022-23","13135","Maryland","Abby Meyers|Bri McDaniel|Brinae Alexander|Elisa Pinzan|Lavender Briggs",5,238,379,141,6,6,0
"2022-23","13135","South Carolina","Aliyah Boston|Brea Beal|Kierra Fletcher|Victaria Saxton|Zia Cooke",5,179,379,200,10,8,2
"2022-23","13135","South Carolina","Aliyah Boston|Kamilla Cardoso|Laeticia Amihere|Victaria Saxton|Zia Cooke",5,379,432,53,2,2,0
"2022-23","13135","Maryland","Abby Meyers|Elisa Pinzan|Faith Masonius|Lavender Briggs|Shyanne Sellers",5,379,461,82,2,2,0
"2022-23","13135","Maryland","Abby Meyers|Brinae Alexander|Elisa Pinzan|Faith Masonius|Lavender Briggs",5,461,491,30,0,2,-2
"2022-23","13135","South Carolina","Aliyah Boston|Kamilla Cardoso|Laeticia Amihere|Raven Johnson|Zia Cooke",5,432,491,59,2,0,2
"2022-23","13135","Maryland","Abby Meyers|Brinae Alexander|Faith Masonius|Gia Cooke|Lavender Briggs",5,491,600,109,0,2,-2
"2022-23","13135","South Carolina","Ashlyn Watkins|Kamilla Cardoso|Laeticia Amihere|Raven Johnson|Zia Cooke",5,491,600,109,2,0,2
"2022-23","13135","Maryland","Abby Meyers|Brinae Alexander|Elisa Pinzan|Faith Masonius|Lavender Briggs",5,600,670,70,0,2,-2
"2022-23","13135","Maryland","Abby Meyers|Brinae Alexander|Elisa Pinzan|Lavender Briggs|Shyanne Sellers",5,670,753,83,2,6,-4
"2022-23","13135","South Carolina","Brea Beal|Kierra Fletcher|Laeticia Amihere|Sania Feagin|Zia Cooke",5,600,753,153,8,2,6
"2022-23","13135","South Carolina","Aliyah Boston|Brea Beal|Laeticia Amihere|Sania Feagin|Talaysia Cooper",5,753,890,137,0,6,-6
"2022-23","13135","South Carolina","Aliyah Boston|Brea Beal|Sania Feagin|Talaysia Cooper|Zia Cooke",5,890,947,57,3,2,1
"2022-23","13135","South Carolina","Aliyah Boston|Brea Beal|Talaysia Cooper|Victaria Saxton|Zia Cooke",5,947,962,15,0,0,0
"2022-23","13135","Maryland","Abby Meyers|Brinae Alexander|Gia Cooke|Lavender Briggs|Shyanne Sellers",5,753,1009,256,8,5,3
"2022-23","13135","Maryland","Abby Meyers|Bri McDaniel|Brinae Alexander|Gia Cooke|Lavender Briggs",5,1009,1054,45,0,0,0
"2022-23","13135","South Carolina","Aliyah Boston|Brea Beal|Bree Hall|Victaria Saxton|Zia Cooke",5,962,1068,106,2,0,2
"2022-23","13135","Maryland","Abby Meyers|Bri McDaniel|Brinae Alexander|Faith Masonius|Gia Cooke",5,1054,1166,112,4,0,4
"2022-23","13135","South Carolina","Aliyah Boston|Brea Beal|Bree Hall|Raven Johnson|Victaria Saxton",5,1068,1185,117,0,4,-4
"2022-23","13135","South Carolina","Brea Beal|Bree Hall|Kierra Fletcher|Laeticia Amihere|Victaria Saxton",5,1185,1200,15,0,0,0
"2022-23","13135","Maryland","Bri McDaniel|Brinae Alexander|Faith Masonius|Gia Cooke|Shyanne Sellers",5,1166,1200,34,0,0,0
"2022-23","13135","South Carolina","Aliyah Boston|Brea Beal|Kierra Fletcher|Raven Johnson|Zia Cooke",5,1200,1373,173,7,4,3
"2022-23","13135","Maryland","Abby Meyers|Elisa Pinzan|Faith Masonius|Lavender Briggs|Shyanne Sellers",5,1200,1440,240,6,9,-3
"2022-23","13135","Maryland","Abby Meyers|Brinae Alexander|Elisa Pinzan|Faith Masonius|Lavender Briggs",5,1440,1490,50,3,3,0
"2022-23","13135","Maryland","Abby Meyers|Brinae Alexander|Faith Masonius|Gia Cooke|Lavender Briggs",5,1490,1515,25,0,0,0
"2022-23","13135","South Carolina","Aliyah Boston|Brea Beal|Kamilla Cardoso|Raven Johnson|Zia Cooke",5,1373,1515,142,5,5,0
"2022-23","13135","South Carolina","Aliyah Boston|Brea Beal|Kamilla Cardoso|Kierra Fletcher|Zia Cooke",5,1515,1572,57,1,3,-2
"2022-23","13135","Maryland","Abby Meyers|Bri McDaniel|Brinae Alexander|Faith Masonius|Gia Cooke",5,1515,1609,94,4,4,0
"2022-23","13135","Maryland","Abby Meyers|Brinae Alexander|Faith Masonius|Gia Cooke|Shyanne Sellers",5,1609,1618,9,0,0,0
"2022-23","13135","Maryland","Abby Meyers|Bri McDaniel|Brinae Alexander|Gia Cooke|Lavender Briggs",5,1618,1679,61,0,7,-7
"2022-23","13135","Maryland","Abby Meyers|Brinae Alexander|Gia Cooke|Lavender Briggs|Shyanne Sellers",5,1679,1704,25,0,0,0
"2022-23","13135","Maryland","Brinae Alexander|Gia Cooke|Lavender Briggs|Mila Reynolds|Shyanne Sellers",5,1704,1722,18,0,1,-1
"2022-23","13135","Maryland","Brinae Alexander|Elisa Pinzan|Lavender Briggs|Mila Reynolds|Shyanne Sellers",5,1722,1777,55,4,2,2
"2022-23","13135","South Carolina","Aliyah Boston|Kamilla Cardoso|Kierra Fletcher|Laeticia Amihere|Zia Cooke",5,1572,1799,227,17,5,12
"2022-23","13135","Maryland","Abby Meyers|Elisa Pinzan|Lavender Briggs|Mila Reynolds|Shyanne Sellers",5,1777,1800,23,0,4,-4
"2022-23","13135","Maryland","Abby Meyers|Brinae Alexander|Elisa Pinzan|Faith Masonius|Lavender Briggs",5,1800,1856,56,0,4,-4
"2022-23","13135","Maryland","Abby Meyers|Elisa Pinzan|Faith Masonius|Lavender Briggs|Shyanne Sellers",5,1856,1960,104,4,3,1
"2022-23","13135","South Carolina","Aliyah Boston|Kamilla Cardoso|Laeticia Amihere|Raven Johnson|Zia Cooke",5,1799,1960,161,7,4,3
"2022-23","13135","South Carolina","Aliyah Boston|Brea Beal|Kierra Fletcher|Laeticia Amihere|Victaria Saxton",5,1960,2056,96,2,0,2
"2022-23","13135","Maryland","Abby Meyers|Bri McDaniel|Elisa Pinzan|Faith Masonius|Shyanne Sellers",5,1960,2154,194,4,5,-1
"2022-23","13135","South Carolina","Brea Beal|Kierra Fletcher|Laeticia Amihere|Sania Feagin|Victaria Saxton",5,2056,2156,100,3,4,-1
"2022-23","13135","South Carolina","Ashlyn Watkins|Brea Beal|Kierra Fletcher|Sania Feagin|Victaria Saxton",5,2156,2212,56,0,0,0
"2022-23","13135","Maryland","Abby Meyers|Bri McDaniel|Brinae Alexander|Elisa Pinzan|Faith Masonius",5,2154,2228,74,0,0,0
"2022-23","13135","South Carolina","Ashlyn Watkins|Bree Hall|Kierra Fletcher|Raven Johnson|Talaysia Cooper",5,2212,2228,16,0,0,0
