"source_id","file_id","team","period","score"
2022,13176,"Purdue",1,23
2022,13176,"Purdue",2,15
2022,13176,"Purdue",3,23
2022,13176,"Purdue",4,13
2022,13176,"Maryland",1,20
2022,13176,"Maryland",2,15
2022,13176,"Maryland",3,22
2022,13176,"Maryland",4,20
2022,13137,"Maryland",1,14
2022,13137,"Maryland",2,15
2022,13137,"Maryland",3,25
2022,13137,"Maryland",4,16
2022,13137,"Davidson",1,10
2022,13137,"Davidson",2,9
2022,13137,"Davidson",3,16
2022,13137,"Davidson",4,17
2022,13530,"Maryland",1,19
2022,13530,"Maryland",2,27
2022,13530,"Maryland",3,27
2022,13530,"Maryland",4,23
2022,13530,"Iowa",1,20
2022,13530,"Iowa",2,8
2022,13530,"Iowa",3,21
2022,13530,"Iowa",4,19
2022,13547,"Iowa",1,26
2022,13547,"Iowa",2,21
2022,13547,"Iowa",3,17
2022,13547,"Iowa",4,25
2022,13547,"Maryland",1,18
2022,13547,"Maryland",2,24
2022,13547,"Maryland",3,19
2022,13547,"Maryland",4,23
2022,13140,"Notre Dame",1,13
2022,13140,"Notre Dame",2,19
2022,13140,"Notre Dame",3,23
2022,13140,"Notre Dame",4,17
2022,13140,"Maryland",1,16
2022,13140,"Maryland",2,17
2022,13140,"Maryland",3,18
2022,13140,"Maryland",4,23
2022,13195,"Maryland",1,16
2022,13195,"Maryland",2,15
2022,13195,"Maryland",3,26
2022,13195,"Maryland",4,19
2022,13195,"Notre Dame",1,14
2022,13195,"Notre Dame",2,18
2022,13195,"Notre Dame",3,13
2022,13195,"Notre Dame",4,14
2022,13183,"Nebraska",1,6
2022,13183,"Nebraska",2,8
2022,13183,"Nebraska",3,20
2022,13183,"Nebraska",4,20
2022,13183,"Maryland",1,18
2022,13183,"Maryland",2,19
2022,13183,"Maryland",3,18
2022,13183,"Maryland",4,14
2022,13182,"Wisconsin",1,15
2022,13182,"Wisconsin",2,12
2022,13182,"Wisconsin",3,19
2022,13182,"Wisconsin",4,18
2022,13182,"Maryland",1,28
2022,13182,"Maryland",2,14
2022,13182,"Maryland",3,19
2022,13182,"Maryland",4,16
2022,13194,"Maryland",1,23
2022,13194,"Maryland",2,29
2022,13194,"Maryland",3,20
2022,13194,"Maryland",4,21
2022,13194,"Holy Cross",1,4
2022,13194,"Holy Cross",2,17
2022,13194,"Holy Cross",3,20
2022,13194,"Holy Cross",4,20
2022,13141,"Maryland",1,15
2022,13141,"Maryland",2,28
2022,13141,"Maryland",3,19
2022,13141,"Maryland",4,23
2022,13141,"UConn",1,19
2022,13141,"UConn",2,17
2022,13141,"UConn",3,22
2022,13141,"UConn",4,20
2022,13136,"Maryland",1,21
2022,13136,"Maryland",2,13
2022,13136,"Maryland",3,28
2022,13136,"Maryland",4,21
2022,13136,"Fordham",1,11
2022,13136,"Fordham",2,22
2022,13136,"Fordham",3,26
2022,13136,"Fordham",4,17
2022,13177,"Maryland",1,24
2022,13177,"Maryland",2,24
2022,13177,"Maryland",3,35
2022,13177,"Maryland",4,24
2022,13177,"Minnesota",1,15
2022,13177,"Minnesota",2,24
2022,13177,"Minnesota",3,22
2022,13177,"Minnesota",4,24
2022,13150,"Towson",1,18
2022,13150,"Towson",2,16
2022,13150,"Towson",3,15
2022,13150,"Towson",4,21
2022,13150,"Maryland",1,20
2022,13150,"Maryland",2,19
2022,13150,"Maryland",3,18
2022,13150,"Maryland",4,24
2022,13193,"Maryland",1,20
2022,13193,"Maryland",2,21
2022,13193,"Maryland",3,19
2022,13193,"Maryland",4,13
2022,13193,"Illinois",1,18
2022,13193,"Illinois",2,7
2022,13193,"Illinois",3,21
2022,13193,"Illinois",4,12
2022,13185,"Maryland",1,29
2022,13185,"Maryland",2,12
2022,13185,"Maryland",3,25
2022,13185,"Maryland",4,21
2022,13185,"Penn St.",1,9
2022,13185,"Penn St.",2,9
2022,13185,"Penn St.",3,31
2022,13185,"Penn St.",4,17
2022,13189,"Maryland",1,14
2022,13189,"Maryland",2,14
2022,13189,"Maryland",3,31
2022,13189,"Maryland",4,23
2022,13189,"Illinois",1,20
2022,13189,"Illinois",2,17
2022,13189,"Illinois",3,8
2022,13189,"Illinois",4,26
2022,13188,"Northwestern",1,20
2022,13188,"Northwestern",2,2
2022,13188,"Northwestern",3,18
2022,13188,"Northwestern",4,14
2022,13188,"Maryland",1,16
2022,13188,"Maryland",2,18
2022,13188,"Maryland",3,21
2022,13188,"Maryland",4,24
2022,13184,"Maryland",1,22
2022,13184,"Maryland",2,17
2022,13184,"Maryland",3,17
2022,13184,"Maryland",4,16
2022,13184,"Michigan",1,15
2022,13184,"Michigan",2,14
2022,13184,"Michigan",3,15
2022,13184,"Michigan",4,20
2022,13192,"Ohio St.",1,16
2022,13192,"Ohio St.",2,17
2022,13192,"Ohio St.",3,30
2022,13192,"Ohio St.",4,11
2022,13192,"Maryland",1,15
2022,13192,"Maryland",2,23
2022,13192,"Maryland",3,20
2022,13192,"Maryland",4,18
2022,13151,"Maryland",1,17
2022,13151,"Maryland",2,16
2022,13151,"Maryland",3,36
2022,13151,"Maryland",4,18
2022,13151,"Pittsburgh",1,11
2022,13151,"Pittsburgh",2,15
2022,13151,"Pittsburgh",3,21
2022,13151,"Pittsburgh",4,16
2022,13187,"Maryland",1,19
2022,13187,"Maryland",2,23
2022,13187,"Maryland",3,27
2022,13187,"Maryland",4,21
2022,13187,"Ohio St.",1,7
2022,13187,"Ohio St.",2,23
2022,13187,"Ohio St.",3,14
2022,13187,"Ohio St.",4,10
2022,13558,"South Carolina",1,15
2022,13558,"South Carolina",2,23
2022,13558,"South Carolina",3,24
2022,13558,"South Carolina",4,24
2022,13558,"Maryland",1,21
2022,13558,"Maryland",2,9
2022,13558,"Maryland",3,20
2022,13558,"Maryland",4,25
2022,13554,"Maryland",1,17
2022,13554,"Maryland",2,15
2022,13554,"Maryland",3,29
2022,13554,"Maryland",4,16
2022,13554,"Arizona",1,8
2022,13554,"Arizona",2,25
2022,13554,"Arizona",3,9
2022,13554,"Arizona",4,22
2022,13190,"Michigan St.",1,14
2022,13190,"Michigan St.",2,12
2022,13190,"Michigan St.",3,15
2022,13190,"Michigan St.",4,20
2022,13190,"Maryland",1,9
2022,13190,"Maryland",2,18
2022,13190,"Maryland",3,27
2022,13190,"Maryland",4,12
2022,13186,"Iowa",1,29
2022,13186,"Iowa",2,27
2022,13186,"Iowa",3,18
2022,13186,"Iowa",4,22
2022,13186,"Maryland",1,18
2022,13186,"Maryland",2,20
2022,13186,"Maryland",3,22
2022,13186,"Maryland",4,22
2022,13135,"Maryland",1,12
2022,13135,"Maryland",2,14
2022,13135,"Maryland",3,17
2022,13135,"Maryland",4,13
2022,13135,"South Carolina",1,19
2022,13135,"South Carolina",2,13
2022,13135,"South Carolina",3,30
2022,13135,"South Carolina",4,19
2022,13181,"Maryland",1,23
2022,13181,"Maryland",2,21
2022,13181,"Maryland",3,17
2022,13181,"Maryland",4,19
2022,13181,"Rutgers",1,16
2022,13181,"Rutgers",2,12
2022,13181,"Rutgers",3,13
2022,13181,"Rutgers",4,15
2022,13139,"Maryland",1,10
2022,13139,"Maryland",2,17
2022,13139,"Maryland",3,18
2022,13139,"Maryland",4,22
2022,13139,"DePaul",1,15
2022,13139,"DePaul",2,20
2022,13139,"DePaul",3,12
2022,13139,"DePaul",4,29
2022,13178,"Rutgers",1,9
2022,13178,"Rutgers",2,24
2022,13178,"Rutgers",3,11
2022,13178,"Rutgers",4,23
2022,13178,"Maryland",1,24
2022,13178,"Maryland",2,16
2022,13178,"Maryland",3,27
2022,13178,"Maryland",4,11
2022,13142,"Purdue Fort Wayne",1,13
2022,13142,"Purdue Fort Wayne",2,10
2022,13142,"Purdue Fort Wayne",3,12
2022,13142,"Purdue Fort Wayne",4,16
2022,13142,"Maryland",1,20
2022,13142,"Maryland",2,19
2022,13142,"Maryland",3,32
2022,13142,"Maryland",4,17
2022,13179,"Maryland",1,17
2022,13179,"Maryland",2,23
2022,13179,"Maryland",3,30
2022,13179,"Maryland",4,24
2022,13179,"Michigan St.",1,16
2022,13179,"Michigan St.",2,24
2022,13179,"Michigan St.",3,11
2022,13179,"Michigan St.",4,34
2022,13138,"Baylor",1,13
2022,13138,"Baylor",2,13
2022,13138,"Baylor",3,21
2022,13138,"Baylor",4,21
2022,13138,"Maryland",1,12
2022,13138,"Maryland",2,24
2022,13138,"Maryland",3,17
2022,13138,"Maryland",4,20
2022,13180,"Indiana",1,19
2022,13180,"Indiana",2,16
2022,13180,"Indiana",3,13
2022,13180,"Indiana",4,20
2022,13180,"Maryland",1,20
2022,13180,"Maryland",2,7
2022,13180,"Maryland",3,15
2022,13180,"Maryland",4,19
2022,13175,"Maryland",1,16
2022,13175,"Maryland",2,20
2022,13175,"Maryland",3,20
2022,13175,"Maryland",4,11
2022,13175,"Nebraska",1,16
2022,13175,"Nebraska",2,15
2022,13175,"Nebraska",3,29
2022,13175,"Nebraska",4,30
2022,13134,"George Mason",1,9
2022,13134,"George Mason",2,8
2022,13134,"George Mason",3,17
2022,13134,"George Mason",4,17
2022,13134,"Maryland",1,20
2022,13134,"Maryland",2,19
2022,13134,"Maryland",3,24
2022,13134,"Maryland",4,25
