"source_id","file_id","period","time_remaining","seconds_elapsed","team","player_name","player_number","trip_size","made","missed","trip_result","first_attempt_made","margin_before","clutch","trip_context"
"2022-23","13135",2,191,1009,"South Carolina","Zia Cooke",1,2,2,0,"2/2",1,8,0,""
"2022-23","13135",3,285,1515,"South Carolina","Zia Cooke",1,2,1,1,"1/2",0,9,0,""
"2022-23","13135",3,274,1526,"Maryland","Gia Cooke",11,2,1,1,"1/2",0,-10,0,""
"2022-23","13135",3,228,1572,"Maryland","Bri McDaniel",24,2,2,0,"2/2",1,-9,0,""
"2022-23","13135",3,208,1592,"South Carolina","Aliyah Boston",4,2,1,1,"1/2",1,7,0,""
"2022-23","13135",3,191,1609,"South Carolina","Kierra Fletcher",41,2,2,0,"2/2",1,8,0,""
"2022-23","13135",3,191,1609,"Maryland","Abby Meyers",10,2,1,1,"1/2",0,-10,0,""
"2022-23","13135",3,96,1704,"South Carolina","Laeticia Amihere",15,2,1,1,"1/2",0,16,0,""
"2022-23","13135",3,78,1722,"Maryland","Brinae Alexander",5,2,2,0,"2/2",1,-17,0,""
"2022-23","13135",3,23,1777,"South Carolina","Kamilla Cardoso",10,1,1,0,"1/1",1,15,0,"and_one"
"2022-23","13135",3,1,1799,"South Carolina","Zia Cooke",1,3,3,0,"3/3",1,16,0,""
"2022-23","13135",4,544,1856,"South Carolina","Aliyah Boston",4,1,1,0,"1/1",1,23,0,"and_one"
"2022-23","13135",4,510,1890,"Maryland","Faith Masonius",13,2,1,1,"1/2",1,-24,0,""
"2022-23","13135",4,172,2228,"Maryland","Lavender Briggs",3,2,1,1,"1/2",1,-23,0,""
"2022-23","13135",4,94,2306,"South Carolina","Ashlyn Watkins",2,1,1,0,"1/1",1,22,0,"and_one"
"2022-23","13135",4,37,2363,"Maryland","Gia Cooke",11,2,2,0,"2/2",1,-27,0,""
"2022-23","13136",1,481,119,"Maryland","Abby Meyers",10,2,1,1,"1/2",0,3,0,""
"2022-23","13136",1,259,341,"Maryland","Brinae Alexander",5,2,2,0,"2/2",1,6,0,""
"2022-23","13136",1,131,469,"Maryland","Diamond Miller",1,2,1,1,"1/2",1,7,0,""
"2022-23","13136",1,53,547,"Fordham","Jada Dapaa",21,2,2,0,"2/2",1,-10,0,""
"2022-23","13136",1,1,599,"Maryland","Diamond Miller",1,2,2,0,"2/2",1,8,0,""
"2022-23","13136",2,168,1032,"Fordham","Anna DeWolfe",2,2,2,0,"2/2",1,-4,0,""
"2022-23","13136",2,110,1090,"Maryland","Gia Cooke",11,2,1,1,"1/2",0,2,0,""
"2022-23","13136",2,94,1106,"Maryland","Diamond Miller",1,2,2,0,"2/2",1,3,0,""
"2022-23","13136",3,591,1209,"Maryland","Diamond Miller",1,2,2,0,"2/2",1,1,0,""
"2022-23","13136",3,493,1307,"Maryland","Diamond Miller",1,2,2,0,"2/2",1,1,0,""
"2022-23","13136",3,233,1567,"Maryland","Shyanne Sellers",0,2,2,0,"2/2",1,10,0,""
"2022-23","13136",3,67,1733,"Fordham","Kaitlyn Downey",24,2,2,0,"2/2",1,-2,0,""
"2022-23","13136",3,53,1747,"Fordham","Asiah Dingle",3,2,1,1,"1/2",1,0,0,""
"2022-23","13136",3,43,1757,"Maryland","Shyanne Sellers",0,2,1,1,"1/2",1,-1,0,""
"2022-23","13136",4,364,2036,"Maryland","Diamond Miller",1,2,2,0,"2/2",1,5,0,""
"2022-23","13136",4,306,2094,"Fordham","Asiah Dingle",3,2,2,0,"2/2",1,-7,0,""
"2022-23","13136",4,63,2337,"Maryland","Shyanne Sellers",0,2,2,0,"2/2",1,8,0,""
