"source_id","lineup","games","stints","seconds","minutes","pts_for","pts_against","plus_minus","net_per_40"
"2022-23","Abby Meyers|Diamond Miller|Elisa Pinzan|Faith Masonius|Shyanne Sellers",31,64,10588,176.5,355,260,95,21.5
"2022-23","Abby Meyers|Diamond Miller|Faith Masonius|Lavender Briggs|Shyanne Sellers",26,58,7428,123.8,245,212,33,10.7
"2022-23","Abby Meyers|Brinae Alexander|Diamond Miller|Faith Masonius|Shyanne Sellers",26,55,5481,91.3,209,150,59,25.8
"2022-23","Abby Meyers|Brinae Alexander|Diamond Miller|Lavender Briggs|Shyanne Sellers",23,48,4819,80.3,177,147,30,14.9
"2022-23","Abby Meyers|Brinae Alexander|Faith Masonius|Lavender Briggs|Shyanne Sellers",20,36,4057,67.6,148,104,44,26.0
"2022-23","Brinae Alexander|Diamond Miller|Faith Masonius|Lavender Briggs|Shyanne Sellers",20,35,3941,65.7,142,140,2,1.2
"2022-23","Abby Meyers|Diamond Miller|Elisa Pinzan|Faith Masonius|Lavender Briggs",22,38,3855,64.2,93,92,1,0.6
"2022-23","Abby Meyers|Brinae Alexander|Diamond Miller|Elisa Pinzan|Faith Masonius",13,20,2425,40.4,78,76,2,2.0
"2022-23","Abby Meyers|Brinae Alexander|Elisa Pinzan|Faith Masonius|Lavender Briggs",17,23,2048,34.1,56,58,-2,-2.3
"2022-23","Abby Meyers|Brinae Alexander|Diamond Miller|Elisa Pinzan|Lavender Briggs",15,23,2005,33.4,67,58,9,10.8
"2022-23","Abby Meyers|Elisa Pinzan|Faith Masonius|Lavender Briggs|Shyanne Sellers",11,17,1765,29.4,48,61,-13,-17.7
"2022-23","Abby Meyers|Bri McDaniel|Diamond Miller|Faith Masonius|Shyanne Sellers",8,10,1532,25.5,75,41,34,53.3
"2022-23","Brinae Alexander|Diamond Miller|Elisa Pinzan|Lavender Briggs|Shyanne Sellers",13,14,1230,20.5,33,30,3,5.9
"2022-23","Abby Meyers|Brinae Alexander|Diamond Miller|Elisa Pinzan|Shyanne Sellers",10,10,1217,20.3,46,30,16,31.6
"2022-23","Abby Meyers|Brinae Alexander|Elisa Pinzan|Lavender Briggs|Shyanne Sellers",13,14,1167,19.4,45,33,12,24.7
"2022-23","Brinae Alexander|Diamond Miller|Elisa Pinzan|Faith Masonius|Lavender Briggs",7,10,1118,18.6,36,43,-7,-15.0
"2022-23","Bri McDaniel|Brinae Alexander|Diamond Miller|Lavender Briggs|Shyanne Sellers",8,10,994,16.6,42,24,18,43.5
"2022-23","Abby Meyers|Brinae Alexander|Elisa Pinzan|Faith Masonius|Shyanne Sellers",9,11,988,16.5,36,35,1,2.4
"2022-23","Abby Meyers|Bri McDaniel|Brinae Alexander|Elisa Pinzan|Lavender Briggs",8,12,943,15.7,28,29,-1,-2.5
"2022-23","Brinae Alexander|Diamond Miller|Elisa Pinzan|Faith Masonius|Shyanne Sellers",8,10,844,14.1,27,25,2,5.7
"2022-23","Abby Meyers|Bri McDaniel|Brinae Alexander|Lavender Briggs|Shyanne Sellers",11,11,831,13.8,37,16,21,60.6
"2022-23","Abby Meyers|Bri McDaniel|Elisa Pinzan|Faith Masonius|Lavender Briggs",5,7,702,11.7,31,13,18,61.5
"2022-23","Abby Meyers|Bri McDaniel|Brinae Alexander|Faith Masonius|Shyanne Sellers",7,7,697,11.6,20,19,1,3.4
"2022-23","Abby Meyers|Diamond Miller|Faith Masonius|Gia Cooke|Shyanne Sellers",3,6,656,10.9,22,24,-2,-7.3
"2022-23","Abby Meyers|Bri McDaniel|Brinae Alexander|Diamond Miller|Elisa Pinzan",7,7,624,10.4,23,19,4,15.4
"2022-23","Ava Sciolla|Bri McDaniel|Brinae Alexander|Lavender Briggs|Shyanne Sellers",1,2,615,10.2,22,11,11,42.9
"2022-23","Abby Meyers|Brinae Alexander|Elisa Pinzan|Lavender Briggs|Mila Reynolds",3,3,590,9.8,20,15,5,20.3
"2022-23","Bri McDaniel|Brinae Alexander|Diamond Miller|Faith Masonius|Shyanne Sellers",6,6,575,9.6,15,22,-7,-29.2
"2022-23","Ava Sciolla|Bri McDaniel|Gia Cooke|Lavender Briggs|Mila Reynolds",4,4,568,9.5,8,14,-6,-25.4
"2022-23","Diamond Miller|Elisa Pinzan|Faith Masonius|Lavender Briggs|Shyanne Sellers",6,7,561,9.3,14,10,4,17.1
