"source_id","file_id","team","opponent","points","start_seconds","end_seconds","duration","period_start","period_end","score_before","score_after"
"2022-23","13139","Maryland","DePaul",7,1889,1963,74,4,4,"47-52","54-52"
"2022-23","13139","DePaul","Maryland",9,2030,2145,115,4,4,"56-55","56-64"
"2022-23","13140","Notre Dame","Maryland",7,57,118,61,1,1,"0-0","7-0"
"2022-23","13140","Maryland","Notre Dame",6,424,532,108,1,1,"10-8","10-14"
"2022-23","13140","Maryland","Notre Dame",7,662,742,80,2,2,"15-16","15-23"
"2022-23","13140","Notre Dame","Maryland",6,1027,1071,44,2,2,"26-29","32-29"
"2022-23","13140","Maryland","Notre Dame",6,1092,1255,163,2,3,"32-29","32-35"
"2022-23","13141","UConn","Maryland",8,244,322,78,1,1,"7-7","7-15"
"2022-23","13141","Maryland","UConn",8,739,864,125,2,2,"19-23","27-23"
"2022-23","13141","UConn","Maryland",10,1480,1637,157,3,3,"56-44","56-54"
"2022-23","13141","Maryland","UConn",8,1867,1973,106,4,4,"62-62","70-62"
"2022-23","13142","Maryland","Purdue Fort Wayne",9,63,200,137,1,1,"2-0","2-9"
"2022-23","13142","Purdue Fort Wayne","Maryland",7,240,377,137,1,1,"2-9","9-9"
"2022-23","13142","Maryland","Purdue Fort Wayne",7,417,501,84,1,1,"9-9","9-16"
"2022-23","13142","Maryland","Purdue Fort Wayne",10,631,835,204,2,2,"16-20","16-30"
"2022-23","13142","Maryland","Purdue Fort Wayne",6,1276,1327,51,3,3,"28-41","28-47"
"2022-23","13142","Maryland","Purdue Fort Wayne",17,1364,1660,296,3,3,"31-47","31-64"
"2022-23","13142","Maryland","Purdue Fort Wayne",7,1726,1798,72,3,3,"35-64","35-71"
"2022-23","13150","Maryland","Towson",6,618,780,162,2,2,"18-20","18-26"
"2022-23","13150","Towson","Maryland",8,806,920,114,2,2,"18-26","26-26"
"2022-23","13150","Maryland","Towson",7,1059,1122,63,2,2,"34-32","34-39"
"2022-23","13150","Maryland","Towson",9,1644,1901,257,3,4,"49-51","49-60"
"2022-23","13150","Towson","Maryland",6,2048,2128,80,4,4,"53-68","59-68"
"2022-23","13150","Maryland","Towson",6,2222,2310,88,4,4,"62-70","62-76"
"2022-23","13151","Maryland","Pittsburgh",9,149,304,155,1,1,"2-5","11-5"
"2022-23","13151","Maryland","Pittsburgh",6,417,545,128,1,1,"11-9","17-9"
"2022-23","13151","Pittsburgh","Maryland",7,684,773,89,2,2,"21-11","21-18"
"2022-23","13151","Maryland","Pittsburgh",6,1123,1252,129,2,3,"29-26","35-26"
"2022-23","13151","Maryland","Pittsburgh",6,1435,1467,32,3,3,"42-35","48-35"
"2022-23","13151","Maryland","Pittsburgh",8,1628,1680,52,3,3,"51-39","59-39"
"2022-23","13175","Nebraska","Maryland",11,183,310,127,1,1,"4-0","4-11"
"2022-23","13175","Maryland","Nebraska",8,324,441,117,1,1,"4-11","12-11"
"2022-23","13175","Nebraska","Maryland",6,598,687,89,1,2,"16-14","16-20"
"2022-23","13175","Maryland","Nebraska",13,860,1118,258,2,2,"23-25","36-25"
"2022-23","13175","Nebraska","Maryland",6,1138,1165,27,2,2,"36-25","36-31"
"2022-23","13175","Nebraska","Maryland",8,1567,1638,71,3,3,"50-43","50-51"
"2022-23","13175","Nebraska","Maryland",7,1775,1843,68,3,4,"56-58","56-65"
"2022-23","13175","Nebraska","Maryland",13,2177,2396,219,4,4,"67-77","67-90"
"2022-23","13176","Maryland","Purdue",8,515,567,52,1,1,"19-12","19-20"
"2022-23","13176","Purdue","Maryland",6,578,628,50,1,2,"19-20","25-20"
"2022-23","13176","Maryland","Purdue",6,1123,1214,91,2,3,"38-32","38-38"
"2022-23","13176","Purdue","Maryland",8,2133,2194,61,4,4,"65-69","73-69"
"2022-23","13177","Maryland","Minnesota",6,306,414,108,1,1,"9-9","15-9"
"2022-23","13177","Maryland","Minnesota",8,589,632,43,1,2,"22-15","30-15"
"2022-23","13177","Maryland","Minnesota",7,705,783,78,2,2,"30-18","37-18"
"2022-23","13177","Minnesota","Maryland",12,801,975,174,2,2,"37-18","37-30"
"2022-23","13177","Maryland","Minnesota",11,1342,1390,48,3,3,"54-44","65-44"
"2022-23","13177","Maryland","Minnesota",6,1523,1567,44,3,3,"67-51","73-51"
"2022-23","13177","Minnesota","Maryland",6,2229,2298,69,4,4,"103-77","103-83"
"2022-23","13178","Maryland","Rutgers",6,17,92,75,1,1,"0-0","0-6"
"2022-23","13178","Maryland","Rutgers",8,164,287,123,1,1,"3-6","3-14"
"2022-23","13178","Maryland","Rutgers",8,404,470,66,1,1,"7-16","7-24"
"2022-23","13178","Rutgers","Maryland",9,1052,1213,161,2,3,"26-40","35-40"
"2022-23","13178","Maryland","Rutgers",10,1238,1393,155,3,3,"35-40","35-50"
"2022-23","13178","Maryland","Rutgers",6,1474,1546,72,3,3,"37-50","37-56"
"2022-23","13178","Rutgers","Maryland",6,1973,2062,89,4,4,"49-75","55-75"
"2022-23","13178","Rutgers","Maryland",12,2138,2399,261,4,4,"55-78","67-78"
"2022-23","13179","Maryland","Michigan St.",10,123,337,214,1,1,"2-7","12-7"
"2022-23","13179","Michigan St.","Maryland",6,371,462,91,1,1,"12-7","12-13"
"2022-23","13179","Maryland","Michigan St.",6,539,650,111,1,2,"14-16","20-16"
"2022-23","13179","Michigan St.","Maryland",6,1124,1150,26,2,2,"40-34","40-40"
"2022-23","13179","Maryland","Michigan St.",15,1342,1511,169,3,3,"42-43","57-43"
"2022-23","13179","Maryland","Michigan St.",8,1552,1684,132,3,3,"57-46","65-46"
"2022-23","13179","Michigan St.","Maryland",10,1829,1994,165,4,4,"72-51","72-61"
"2022-23","13179","Michigan St.","Maryland",6,2218,2238,20,4,4,"83-67","83-73"
"2022-23","13180","Maryland","Indiana",6,491,534,43,1,1,"17-12","17-18"
"2022-23","13180","Indiana","Maryland",9,768,951,183,2,2,"24-23","33-23"
"2022-23","13180","Indiana","Maryland",9,2056,2210,154,4,4,"50-50","59-50"
"2022-23","13181","Maryland","Rutgers",13,116,288,172,1,1,"2-5","15-5"
"2022-23","13181","Maryland","Rutgers",12,719,924,205,2,2,"25-18","37-18"
"2022-23","13182","Maryland","Wisconsin",6,202,243,41,1,1,"4-7","4-13"
"2022-23","13182","Maryland","Wisconsin",9,278,379,101,1,1,"6-13","6-22"
"2022-23","13182","Wisconsin","Maryland",6,940,1130,190,2,2,"21-37","27-37"
"2022-23","13182","Maryland","Wisconsin",7,1153,1235,82,2,3,"27-37","27-44"
"2022-23","13182","Maryland","Wisconsin",6,1423,1479,56,3,3,"34-50","34-56"
"2022-23","13182","Wisconsin","Maryland",7,1492,1563,71,3,3,"34-56","41-56"
"2022-23","13182","Wisconsin","Maryland",6,2315,2367,52,4,4,"58-77","64-77"
"2022-23","13183","Maryland","Nebraska",12,422,687,265,1,2,"6-8","6-20"
"2022-23","13183","Maryland","Nebraska",7,722,822,100,2,2,"9-20","9-27"
"2022-23","13183","Maryland","Nebraska",8,919,1023,104,2,2,"11-27","11-35"
"2022-23","13183","Maryland","Nebraska",6,1791,1826,35,3,4,"34-54","34-60"
"2022-23","13183","Nebraska","Maryland",6,1857,1956,99,4,4,"34-60","40-60"
"2022-23","13183","Nebraska","Maryland",7,2105,2277,172,4,4,"40-65","47-65"
"2022-23","13184","Michigan","Maryland",6,286,326,40,1,1,"9-7","9-13"
"2022-23","13184","Maryland","Michigan",6,395,433,38,1,1,"9-13","15-13"
"2022-23","13184","Maryland","Michigan",7,482,541,59,1,1,"15-15","22-15"
"2022-23","13184","Maryland","Michigan",8,808,899,91,2,2,"26-22","34-22"
"2022-23","13184","Maryland","Michigan",7,1414,1522,108,3,3,"43-34","50-34"
"2022-23","13185","Maryland","Penn St.",6,31,129,98,1,1,"0-2","6-2"
"2022-23","13185","Maryland","Penn St.",12,317,419,102,1,1,"9-7","21-7"
"2022-23","13185","Maryland","Penn St.",10,505,651,146,1,2,"21-9","31-9"
"2022-23","13186","Iowa","Maryland",7,72,161,89,1,1,"0-2","7-2"
"2022-23","13186","Iowa","Maryland",7,357,420,63,1,1,"13-8","20-8"
"2022-23","13186","Maryland","Iowa",7,1428,1493,65,3,3,"62-45","62-52"
"2022-23","13186","Iowa","Maryland",6,1673,1745,72,3,3,"68-57","74-57"
"2022-23","13187","Maryland","Ohio St.",14,375,616,241,1,2,"7-7","21-7"
"2022-23","13187","Maryland","Ohio St.",6,910,1014,104,2,2,"32-24","38-24"
"2022-23","13187","Maryland","Ohio St.",7,1508,1552,44,3,3,"54-42","61-42"
"2022-23","13187","Maryland","Ohio St.",8,1597,1768,171,3,3,"61-44","69-44"
"2022-23","13187","Maryland","Ohio St.",14,1955,2176,221,4,4,"73-48","87-48"
"2022-23","13188","Maryland","Northwestern",7,23,135,112,1,1,"0-0","0-7"
"2022-23","13188","Northwestern","Maryland",9,320,449,129,1,1,"4-9","13-9"
"2022-23","13188","Maryland","Northwestern",18,670,1152,482,2,2,"20-16","20-34"
"2022-23","13188","Maryland","Northwestern",7,1211,1275,64,3,3,"22-34","22-41"
"2022-23","13188","Northwestern","Maryland",7,1450,1540,90,3,3,"24-43","31-43"
"2022-23","13188","Maryland","Northwestern",9,1564,1685,121,3,3,"31-43","31-52"
"2022-23","13188","Maryland","Northwestern",12,1838,1981,143,4,4,"40-55","40-67"
"2022-23","13189","Maryland","Illinois",8,589,727,138,1,2,"12-20","20-20"
"2022-23","13189","Illinois","Maryland",10,907,1022,115,2,2,"22-22","22-32"
"2022-23","13189","Maryland","Illinois",7,1142,1237,95,2,3,"26-37","33-37"
"2022-23","13189","Maryland","Illinois",6,1304,1386,82,3,3,"33-39","39-39"
"2022-23","13189","Maryland","Illinois",15,1633,1825,192,3,4,"46-45","61-45"
"2022-23","13189","Maryland","Illinois",6,2240,2344,104,4,4,"76-66","82-66"
"2022-23","13190","Michigan St.","Maryland",7,443,515,72,1,1,"5-7","12-7"
"2022-23","13190","Maryland","Michigan St.",8,953,1054,101,2,2,"23-17","23-25"
"2022-23","13190","Maryland","Michigan St.",6,1407,1446,39,3,3,"29-34","29-40"
"2022-23","13190","Maryland","Michigan St.",7,1500,1558,58,3,3,"35-41","35-48"
"2022-23","13190","Maryland","Michigan St.",6,1609,1731,122,3,3,"38-48","38-54"
"2022-23","13190","Michigan St.","Maryland",7,1829,1910,81,4,4,"41-56","48-56"
"2022-23","13190","Michigan St.","Maryland",7,2353,2378,25,4,4,"54-63","61-63"
"2022-23","13192","Maryland","Ohio St.",6,203,301,98,1,1,"6-6","6-12"
"2022-23","13192","Ohio St.","Maryland",6,329,454,125,1,1,"6-12","12-12"
"2022-23","13192","Maryland","Ohio St.",7,697,785,88,2,2,"19-17","19-24"
"2022-23","13192","Ohio St.","Maryland",6,1375,1395,20,3,3,"40-46","46-46"
"2022-23","13192","Ohio St.","Maryland",7,1506,1598,92,3,3,"46-51","53-51"
"2022-23","13192","Maryland","Ohio St.",8,2021,2137,116,4,4,"69-65","69-73"
"2022-23","13193","Illinois","Maryland",9,382,461,79,1,1,"11-7","11-16"
"2022-23","13193","Maryland","Illinois",7,477,534,57,1,1,"11-16","18-16"
"2022-23","13193","Maryland","Illinois",8,593,705,112,1,2,"18-18","26-18"
"2022-23","13193","Maryland","Illinois",7,751,897,146,2,2,"26-20","33-20"
"2022-23","13193","Illinois","Maryland",6,1676,1707,31,3,3,"56-38","56-44"
"2022-23","13193","Maryland","Illinois",6,1809,1938,129,4,4,"60-46","66-46"
"2022-23","13193","Illinois","Maryland",6,2252,2394,142,4,4,"73-52","73-58"
"2022-23","13194","Maryland","Holy Cross",14,69,391,322,1,1,"0-0","14-0"
"2022-23","13194","Maryland","Holy Cross",10,525,646,121,1,2,"18-4","28-4"
"2022-23","13194","Holy Cross","Maryland",8,1904,1998,94,4,4,"77-42","77-50"
"2022-23","13194","Maryland","Holy Cross",6,2265,2327,62,4,4,"85-55","91-55"
"2022-23","13195","Notre Dame","Maryland",6,84,161,77,1,1,"5-0","5-6"
"2022-23","13195","Maryland","Notre Dame",6,179,351,172,1,1,"5-6","11-6"
"2022-23","13195","Notre Dame","Maryland",13,788,947,159,2,2,"19-14","19-27"
"2022-23","13195","Maryland","Notre Dame",6,1160,1248,88,2,3,"28-32","34-32"
"2022-23","13195","Maryland","Notre Dame",9,1545,1646,101,3,3,"44-44","53-44"
"2022-23","13195","Maryland","Notre Dame",8,1658,1868,210,3,4,"53-45","61-45"
"2022-23","13195","Maryland","Notre Dame",6,2069,2175,106,4,4,"65-49","71-49"
"2022-23","13530","Iowa","Maryland",6,101,155,54,1,1,"5-3","5-9"
"2022-23","13530","Maryland","Iowa",7,458,620,162,1,2,"15-20","22-20"
"2022-23","13530","Maryland","Iowa",14,722,868,146,2,2,"22-22","36-22"
"2022-23","13530","Maryland","Iowa",8,903,964,61,2,2,"36-24","44-24"
"2022-23","13530","Maryland","Iowa",6,1138,1241,103,2,3,"44-28","50-28"
"2022-23","13530","Maryland","Iowa",6,1386,1421,35,3,3,"56-38","62-38"
"2022-23","13530","Maryland","Iowa",6,1784,1890,106,3,4,"71-49","77-49"
"2022-23","13530","Iowa","Maryland",7,2194,2240,46,4,4,"89-60","89-67"
"2022-23","13530","Maryland","Iowa",7,2257,2305,48,4,4,"89-67","96-67"
"2022-23","13547","Iowa","Maryland",6,94,133,39,1,1,"2-4","8-4"
"2022-23","13547","Iowa","Maryland",10,224,318,94,1,1,"11-9","21-9"
"2022-23","13547","Maryland","Iowa",6,330,419,89,1,1,"21-9","21-15"
"2022-23","13547","Iowa","Maryland",8,755,811,56,2,2,"32-28","40-28"
"2022-23","13547","Maryland","Iowa",10,828,1022,194,2,2,"40-28","40-38"
"2022-23","13547","Iowa","Maryland",6,2016,2043,27,4,4,"70-68","76-68"
"2022-23","13547","Maryland","Iowa",6,2208,2261,53,4,4,"79-73","79-79"
"2022-23","13547","Iowa","Maryland",6,2296,2355,59,4,4,"79-79","85-79"
"2022-23","13554","Maryland","Arizona",6,37,148,111,1,1,"0-0","6-0"
"2022-23","13554","Maryland","Arizona",6,207,269,62,1,1,"6-2","12-2"
"2022-23","13554","Arizona","Maryland",6,324,456,132,1,1,"12-2","12-8"
"2022-23","13554","Maryland","Arizona",8,468,632,164,1,2,"12-8","20-8"
"2022-23","13554","Arizona","Maryland",10,791,986,195,2,2,"25-14","25-24"
"2022-23","13554","Arizona","Maryland",7,1087,1128,41,2,2,"29-26","29-33"
"2022-23","13554","Maryland","Arizona",12,1145,1431,286,2,3,"29-33","41-33"
"2022-23","13554","Maryland","Arizona",6,1544,1629,85,3,3,"45-37","51-37"
"2022-23","13554","Maryland","Arizona",7,1773,1890,117,3,4,"59-42","66-42"
"2022-23","13558","Maryland","South Carolina",12,335,478,143,1,1,"13-7","13-19"
"2022-23","13558","South Carolina","Maryland",9,1052,1164,112,2,2,"29-28","38-28"
"2022-23","13558","Maryland","South Carolina",6,1475,1555,80,3,3,"48-36","48-42"
"2022-23","13558","South Carolina","Maryland",7,1641,1694,53,3,3,"53-45","60-45"
"2022-23","13558","Maryland","South Carolina",8,2256,2352,96,4,4,"86-67","86-75"
